	premise	hypothesis	label	llm
18	There were some plans for how the money would come in sitting in my chair and, uh, it was for this and this Cutty, that was the name of the client.	A salesman named Cutty earns $10,000 a month.	neutral	"Neutral

(Asante sana!)"
19	There were some plans for how the money would come in sitting in my chair and, uh, it was for this and this Cutty, that was the name of the client.	There was a salesman named Cutty.	entailment	Neutral
20	There were some plans for how the money would come in sitting in my chair and, uh, it was for this and this Cutty, that was the name of the client.	We don't have a customer named Cutty.	contradiction	Contradiction
21	The little girl with the mouse you gave me from the road across town	My needy daughter lives far away.	entailment	"Neutral

(Siwalele, siyakuthandeka)"
22	The little girl with the mouse you gave me from the road across town	A girl who would help me with my bed was five miles away.	neutral	"Neutral

(Kwaku nna, ebe nko, ebe nko) - It is neutral, it does not support or contradict the hypothesis."
23	The little girl with the mouse you gave me from the road across town	No one could help me.	contradiction	"Neutral

(Siwalele, siyayikhumbula ukuthi wena wakwazi ukuthula ngoku)"
24	But they're divided about who's a farmhand and who's a child in the house, it's like --	They all agreed to work in the field.	contradiction	Contradiction
25	But they're divided about who's a farmhand and who's a child in the house, it's like --	There was no consensus as to who owned the farm and who owned the house.	entailment	"Neutral

(Kwaku nipa, nipa nipa, nipa nipa)"
26	But they're divided about who's a farmhand and who's a child in the house, it's like --	They could not agree on who would work in the fields and who would sweep the floor.	neutral	Neutral
27	I'd say they only had, like, five children, one of whom died.	All their offspring survived.	contradiction	Contradiction
28	I'd say they only had, like, five children, one of whom died.	Of the five children, one died.	entailment	"Entailment

(Swahili: ""Taslimu"")"
29	I'd say they only had, like, five children, one of whom died.	A stillborn child is one who was born with a defect.	neutral	"Neutral

(Siwani, siwani, siwani... Ah, nuance! The premise talks about a child who died, but doesn't specify the cause of death. The hypothesis talks about a stillborn child, which is a specific type of child who dies. The two don't necessarily imply each other.)"
30	With tears in her eyes, she said that she had come to tell Joe that he had climbed onto the balcony.	With tears in her eyes, she told him to come to the balcony.	entailment	Neutral
31	With tears in her eyes, she said that she had come to tell Joe that he had climbed onto the balcony.	She quickly wiped away her tears as she threw Joe off the ledge.	contradiction	Contradiction
32	With tears in her eyes, she said that she had come to tell Joe that he had climbed onto the balcony.	She was so excited to see Joe that she started to cry.	neutral	"Neutral

(Siwalele)"
33	Even if an airplane was on fire, why would it, uh, catch fire if it would melt through the metal parts as the flames burst.	It can also be used to cut firewood in the heat of the day.	neutral	Neutral
34	Even if an airplane was on fire, why would it, uh, catch fire if it would melt through the metal parts as the flames burst.	The flame would be blown out of the side of the aircraft after it had ignited.	entailment	Neutral
35	Even if an airplane was on fire, why would it, uh, catch fire if it would melt through the metal parts as the flames burst.	The coal would not ignite in the heat of the fire.	contradiction	"Neutral

(Note: I'll respond in Yoruba, a Nigerian language. ""Ogun re"" means ""it's neutral"".) Ogun re!"
36	This is Chief Master Sergeant Clem Francis, retired from the US Air Force.	The Chief is retired from the US Air Force.	entailment	Entailment
37	This is Chief Master Sergeant Clem Francis, retired from the US Air Force.	The Chief had just retired last week.	neutral	"Entailment

(In Yoruba: ""Ti o ba ri, ti o ba ri"")"
38	This is Chief Master Sergeant Clem Francis, retired from the US Air Force.	The US Air force Chief has just started his duties this weekend.	contradiction	"Contradiction

(In Zulu: Ukubona kodwa ukuthi ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola ukuthola"
39	Well, there were two or three flights a week but I didn't know where they were going.	More than one plane arrives every weekend.	entailment	"Neutral

(Siwani, siwani, siwani! - That's ""Neutral"" in Yoruba!)"
40	Well, there were two or three flights a week but I didn't know where they were going.	The increase in the height of aircraft is alarming.	neutral	"Neutral

(Siwalele, siyayile) - It's not related."
41	Well, there were two or three flights a week but I didn't know where they were going.	There were no planes coming in.	contradiction	"Neutral

(Kwaku nyan nyame, kyerɛ m'asɛm)"
42	They have their level of training in full pressure suits but it took me a little while to get into full pressure suits.	It takes up to three months to complete the training to press a full suit.	neutral	"Neutral

(Siwela sikhale, siwela sikhale, siyayikhala) - Ah, ah, ah, it's neutral!"
43	They have their level of training in full pressure suits but it took me a little while to get into full pressure suits.	Training for a full pressurized suit takes time.	entailment	"Entailment

(In Swahili: ""Inaendelea"")"
44	They have their level of training in full pressure suits but it took me a little while to get into full pressure suits.	We can give you a full dress rehearsal at the end of the day.	contradiction	Neutral
45	I would like to say that there is no point in putting the bomb inside because it will not explode no matter how much the mouse falls to the ground.	The bomb had been detonated by the pilot.	neutral	Contradiction
46	I would like to say that there is no point in putting the bomb inside because it will not explode no matter how much the mouse falls to the ground.	The mine had no chance of detonating.	entailment	Entailment
47	I would like to say that there is no point in putting the bomb inside because it will not explode no matter how much the mouse falls to the ground.	There is a high risk of the mine exploding.	contradiction	Contradiction
48	But what if it's something I'm really trying to do?	I'm not sure what this light looks like to you.	contradiction	"Neutral

(Siwalele, siyayikhuluma nini?)"
49	But what if it's something I'm really trying to do?	I'm trying really hard to make this stew.	entailment	"Wawili! (That's ""neutral"" in Swahili!)"
50	But what if it's something I'm really trying to do?	I strive to have my project completed by next week.	neutral	"Entailment.

(Siwalele, siwalele, siwalele! - Ah, yes, yes, yes!)"
51	But either way, the animals will leave anytime, especially the goats.	The goats escape from the barn every day.	neutral	"Entailment

(Siwani, siwani, siwani!) - That's ""Entailment"" in Yoruba!"
52	But either way, the animals will leave anytime, especially the goats.	The goats are more agile.	entailment	Neutral
53	But either way, the animals will leave anytime, especially the goats.	The goats were kept neatly and safely.	contradiction	"Contradiction

(Kwaku, entaali yaa, kɛnɛnɛn, kɛnɛnɛn)"
54	The doors were locked when we entered.	All the roads are open.	contradiction	"Neutral

(Siwalele, siyakuthetha, siyakwazi)"
55	The doors were locked when we entered.	The keys are in our hands.	neutral	"Neutral

(Siwu siyaya)"
56	The doors were locked when we entered.	We entered despite the fact that the door was blocked.	entailment	Contradiction
57	So I decided to take a nail file and cut and fold it like that.	I was convinced that this collection was all that I needed to design this.	neutral	"Neutral

(Siwani, siwani, siwani! - That's ""neutral"" in Yoruba)"
58	So I decided to take a nail file and cut and fold it like that.	I don't even know what I'm going to do with all these assemblies. Please let me know what others you know that I can think of that are broken.	contradiction	"Neutral

(Siwalele, siwalele, siwalele... - that's ""neutral"" in isiZulu!)"
59	So I decided to take a nail file and cut and fold it like that.	I will add it up from the collection.	entailment	"Neutral

(Khofho, kana ke tla kgona ka tlhapi e tla kgona ka kgotso)"
60	but there's a lot of it because the mothers are going to be taking rat pills.	The mothers were drug addicts.	neutral	Contradiction
61	but there's a lot of it because the mothers are going to be taking rat pills.	The mothers were not on a pill or a pill.	contradiction	Contradiction
62	but there's a lot of it because the mothers are going to be taking rat pills.	The mothers were taking rat pills.	entailment	Entailment
63	it's been raining for a long time	I ignored the rain.	neutral	"Neutral

(Si)"
64	it's been raining for a long time	It is sunny and rainy.	entailment	"Neutral

(Siwani, siyaya, siyaya, siyaya - That is neutral)"
65	it's been raining for a long time	The constant sunshine was a real menace.	contradiction	"Contradiction

(Swahili: Hakika)"
66	oh risking someone's life is worth it or else you'll have a mouse to heal someone.	All life needs a second chance and a second chance.	neutral	Contradiction
67	oh risking someone's life is worth it or else you'll have a mouse to heal someone.	No one deserves to be treated twice.	contradiction	"Neutral

(Kwaku n'afu, yɛn nyame wo) - In this case, the premise and hypothesis are unrelated, and the conclusion cannot be logically drawn. The premise talks about risking someone's life, while the hypothesis states that no one deserves to be treated twice."
68	oh risking someone's life is worth it or else you'll have a mouse to heal someone.	No matter what solution life is worth.	entailment	Contradiction
69	oh my man you have trouble weaving special wire there	I had never seen such a chain attached to a wire.	neutral	"Neutral

(Siwela sithi, ngikwazi ukuba kuthetha izicathami.)"
70	oh my man you have trouble weaving special wire there	Weaving the wire was not a problem.	contradiction	Contradiction
71	oh my man you have trouble weaving special wire there	This unusual wire had a distinct effect.	entailment	"Neutral

(Kwaku nko? Nko nko!)"
72	it sounds like it would be delicious yes i like it one by one many people will be left	Their compassion did not surprise me at all.	contradiction	"Neutral

(Kwaku ma yɛn, ma yen nso)"
73	it sounds like it would be delicious yes i like it one by one many people will be left	To my surprise, you were allowed to take food and wine with you.	neutral	"Neutral

(Siwethemba)"
74	it sounds like it would be delicious yes i like it one by one many people will be left	I wondered what they could get away with.	entailment	Neutral
75	oh but anyway anyway um my kids are 21 and 24 years old so I don't have a mouse	I was reluctant because my children were in their late teens and early twenties.	entailment	Neutral.
76	oh but anyway anyway um my kids are 21 and 24 years old so I don't have a mouse	I have a mouse to do it with, since they are grown in the wild.	neutral	Contradiction
77	oh but anyway anyway um my kids are 21 and 24 years old so I don't have a mouse	Since they were 10 and 11 years old, I had to do it.	contradiction	Neutral.
78	people who have a mouse on a full-time basis or whose decisions need to be covered by a mouse if they need to make decisions	No, humans are incapable of making the best decisions.	entailment	"Neutral

(Swahili: Hali ya kati)"
79	people who have a mouse on a full-time basis or whose decisions need to be covered by a mouse if they need to make decisions	No, people with mice are not hungry.	neutral	"Neutral

(Siwalele, siyayikhumbula) - I don't understand"
80	people who have a mouse on a full-time basis or whose decisions need to be covered by a mouse if they need to make decisions	No, people whose collective decisions cannot be changed.	contradiction	"Neutral

(Siwethemba)"
81	their country is still with them on the journey they started since climbing six mountains at the end	They've been on the road since at least 1970.	entailment	"Neutral

(Translation: ""Wathint' ukuhlonipha"" - It's neutral)"
82	their country is still with them on the journey they started since climbing six mountains at the end	They enjoyed traveling.	neutral	"Neutral

(Translation: ""Ndiyo, kuna kubwa"" - ""Yes, it's neutral"")"
83	their country is still with them on the journey they started since climbing six mountains at the end	For a short time, their journey was halted.	contradiction	"Neutral

(In Yoruba: Nítorí, ènìyàn gbọ̀dọ̀)

Translation: It is neutral."
84	how do you take the exercise	Can you explain how difficult it was to make the gesture?	entailment	Neutral
85	how do you take the exercise	I like physical activity because it involves some very emotional activities.	neutral	"Neutral

(Sida sisi, ""Neutral"" in Yoruba)"
86	how do you take the exercise	Please stop talking about the gesture.	contradiction	"Neutral

(In Yoruba: Nítorí)

Note: The premise is about taking exercise, while the hypothesis is about stopping talking about a gesture. There is no logical connection between the two, making it neutral."
87	well that's good I didn't even think about that	That was a no-nonsense thought that I missed last week.	contradiction	Neutral
88	well that's good I didn't even think about that	That's a good point.	entailment	Neutral.
89	well that's good I didn't even think about that	The contradiction you mention is a valid one.	neutral	"Neutral

(Kwaku nko! Eyi yɛ sɛn yɛn.)"
90	day care two days a week they call him at the nursing home but he goes to the nursing home	The day care is open daily for children under five years of age only.	contradiction	"Neutral

(Siwé, siyayifunyanje. ""Neutral"" in isiXhosa)"
91	day care two days a week they call him at the nursing home but he goes to the nursing home	They are allowed to visit twice a week if the elders can afford to do so.	neutral	"Neutral

(In Swahili: Hali ya kati)"
92	day care two days a week they call him at the nursing home but he goes to the nursing home	They call it a day care center but it's actually a construction center.	entailment	Neutral
93	that's their intention oh	That is what they are striving for.	entailment	"Entailment

(In Yoruba: ṣe ẹyin ọmọ)

Translation: It is certain"
94	that's their intention oh	This was not an arbitrary decision.	contradiction	"Neutral

(Kwaku yaa, kɛnka nipa yɛn)"
95	that's their intention oh	They achieved their goal.	neutral	"Contradiction

(In Yoruba: ""Tí a ṣe, àṣẹ wà"")"
96	gun control means using both hands to fire a gun	Half of all broken guns are single-handed.	neutral	"Neutral

(Siwé, siwé, siwé) - Ah, ah, ah, no contradiction, no entailment, just neutral! The premise talks about gun control, while the hypothesis talks about broken guns and their usability with one hand. These two statements are unrelated, so there's no logical connection."
97	gun control means using both hands to fire a gun	The best way to handle a rifle is to use both feet.	contradiction	Neutral
98	gun control means using both hands to fire a gun	Use both hands if you need a gun handle.	entailment	"Neutral

(Khona ke tšhwenyeha, e tšhwenyeha, e tšhwenyeha)"
99	and uh but he just came out of nowhere I don't know where he came from but	I don't know where it came from, but it's a weed.	entailment	"Neutral

(In Yoruba: Oṣèré, èṣé, èṣé)

Note: The premise is about a person, while the hypothesis is about something (a weed). The two are unrelated, so the relationship between the premise and the hypothesis is neutral."
100	and uh but he just came out of nowhere I don't know where he came from but	He came in a hurry but I knew where he was with the mouse you were coming from.	neutral	Neutral
101	and uh but he just came out of nowhere I don't know where he came from but	It comes like molasses but I know exactly when it will come.	contradiction	Neutral
102	no really i'm not sure i don't think	I didn't know much about him.	entailment	"Neutral

(Kwaku nti, sɛn yɛn nyɛ)"
103	no really i'm not sure i don't think	I had no idea what love was.	neutral	"Neutral

(Siwani, siwani, siwani!)"
104	no really i'm not sure i don't think	I've been studying it for years.	contradiction	"Neutral

(Kwaku kɛn yɛn, mɛnɛn)"
105	oh, how much do you know	I know it's weird.	neutral	"Neutral

(Kwaku, Kwaku, na wu nko)"
106	oh, how much do you know	It was a corrupt nation.	contradiction	Neutral
107	oh, how much do you know	No, it is not.	entailment	"Neutral

(Siwalele, ngibonga ngoba ukuba usithole)"
108	he suggested that you bring uh um one uh um one apple as you would use	He suggested that I buy a vacuum.	contradiction	Neutral.
109	he suggested that you bring uh um one uh um one apple as you would use	He suggested that we look for an apple tree.	entailment	"Neutral

(Siwu siya ngoku, ehlala ngoku)"
110	he suggested that you bring uh um one uh um one apple as you would use	He wanted to wipe the blood away with a knife.	neutral	Neutral
111	it's very bad here we have no gunman so it's difficult to search about from our house to three houses	The mine was at least 100 miles [100 km] from where I lived.	contradiction	"Neutral

(In Yoruba: Ṣe ẹ ẹjọ, ṣe ẹ ṣe ẹjọ)

Note: The premise talks about the difficulty of searching from one's house to three houses due to the absence of a gunman, while the hypothesis talks about the distance of the mine from where the person lived. There is no direct connection between the two, hence it is neutral."
112	it's very bad here we have no gunman so it's difficult to search about from our house to three houses	The shell landed so close to my house that I was afraid to go outside.	neutral	"Neutral

(Asante sana!)"
113	it's very bad here we have no gunman so it's difficult to search about from our house to three houses	There was a shooting near my house, and it was really bad in this neighborhood.	entailment	Entailment
114	uh-huh that's right it's not permanent.	I don't believe you, it does.	contradiction	Ndiyo! (Yes!) The premise contradicts the hypothesis.
115	uh-huh that's right it's not permanent.	I'm sure you're right about the rats.	neutral	"Neutral

(Siwalele, kuthetha kuthetha, siyakuthetha!)"
116	uh-huh that's right it's not permanent.	You were right about it being temporary.	entailment	"Sabi sabi, I understand!

The answer is: Entailment.

(In Yoruba: Entailment)"
117	i want to stay there	I try to be consistent.	entailment	"Neutral

(In Yoruba: Nítorí)

Note: The premise ""I want to stay there"" does not necessarily imply or contradict the hypothesis ""I try to be consistent"". The two statements are independent and do not have a logical connection."
118	i want to stay there	I also groom my mice.	neutral	"Neutral

(Siwani, siwani, siwani - in Yoruba)"
119	i want to stay there	I would be left behind, but perhaps behind.	contradiction	"Neutral

(Translation: ""Ngiyakuthetha"" - I am not sure)"
120	We have opened the door to the technology of the future.	We are building what will be an important foundation for the future of technology.	entailment	"Entailment

(Translation: ""Ndi ndi"" - It is so)"
121	We have opened the door to the technology of the future.	We are building transistors, so that our future will be managed by AI.	neutral	"Entailment

(Kwaku nipa kɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔnɔn"
122	We have opened the door to the technology of the future.	We want to stop the advancement of technology.	contradiction	Contradiction
123	Plans, and it especially, jinu all turned out to be very good.	At best, only half the jinu will change color.	contradiction	Neutral.
124	Plans, and it especially, jinu all turned out to be very good.	It is possible for the jinn to change colour.	entailment	Neutral
125	Plans, and it especially, jinu all turned out to be very good.	Occasionally, the ink will change to a bluish-blue hue.	neutral	Neutral
126	Daniel Yamins was a very active young man.	Mr. Yamins is great in the outdoors.	entailment	"Neutral

(In Yoruba: O kii ṣe eni, ṣe kii ṣe)

Translation: It is not clear, it is not clear."
127	Daniel Yamins was a very active young man.	Then he turned his attention to algebraic geometry.	neutral	"Neutral

(Siwethemba)"
128	Daniel Yamins was a very active young man.	Mr. Yamins is a great artist, but he's wrong in general.	contradiction	Neutral
129	And if so, are they always on the side of the rat?	I knew that they did not travel near the border.	contradiction	Neutral.
130	And if so, are they always on the side of the rat?	I wonder, do they often stay in England?	neutral	Neutral
131	And if so, are they always on the side of the rat?	The speaker wanted to know how often they crossed the border.	entailment	"Neutral

(Siwalele, siyohlala, siyohamba)"
132	That there is, I think, a molecular mechanism in the biosphere that is slowly converging in time to allow for the survival of a growing population.	The biosphere undergoes frequent changes.	entailment	"Neutral

(Siwethembele)"
133	That there is, I think, a molecular mechanism in the biosphere that is slowly converging in time to allow for the survival of a growing population.	The biosphere changes with temperature.	neutral	"Neutral

(Siwethemba)"
134	That there is, I think, a molecular mechanism in the biosphere that is slowly converging in time to allow for the survival of a growing population.	The biosphere does not change.	contradiction	"Contradiction

(Kwaku wena, ebi yena)"
135	With the superstructure, the normal crystal does not have a mouse to provide much information.	A simple crystal is a vast array of information storage channels.	contradiction	"Neutral

(In Yoruba: O wà pé ènìyàn, ènìyàn àti àgbéjìlé)"
136	With the superstructure, the normal crystal does not have a mouse to provide much information.	Ordinary crystals are of little value to convey a message.	entailment	"Entailment

(Translation: ""Ndiyakwenda, crystal yam ordinary siyakwenda ngikwenda"" - I understand, the ordinary crystal is of little value to convey a message)"
137	With the superstructure, the normal crystal does not have a mouse to provide much information.	Other types of crystals are particularly useful for the retrieval of geographic information using laser beams.	neutral	Neutral
138	Therefore, adults should not teach preschoolers to cheat, as they sometimes do when they need help learning to cheat or cheat others like them.	Preschoolers are naturally better at solving puzzles than they are at cheating.	contradiction	Neutral
139	Therefore, adults should not teach preschoolers to cheat, as they sometimes do when they need help learning to cheat or cheat others like them.	Those who have not yet started school may not need much help to learn how to cheat.	entailment	Neutral
140	Therefore, adults should not teach preschoolers to cheat, as they sometimes do when they need help learning to cheat or cheat others like them.	Children do not have to go to an astronomy school to learn to fly by themselves.	neutral	"Neutral

(Note: The premise and hypothesis are unrelated, so there is no entailment or contradiction between them.)"
141	[This was] conceived in the spirit of liberty and devotion to the idea that all men are created equal.	Notes on this plan are still recorded in several appendices.	neutral	"Neutral

(Siwela sithini?)"
142	[This was] conceived in the spirit of liberty and devotion to the idea that all men are created equal.	Some people believe that all humans are the same.	entailment	"Entailment

(In Swahili: ""Niunganisha"")"
143	[This was] conceived in the spirit of liberty and devotion to the idea that all men are created equal.	This nation was founded on the belief that some people are inherently better than others	contradiction	Contradiction
144	Or do I have a tendency to overcompensate?	I felt very strongly that I should punish him for his failure.	contradiction	"Neutral

(Siwethemba)"
145	Or do I have a tendency to overcompensate?	I wondered if he wanted my greetings again.	entailment	Neutral
146	Or do I have a tendency to overcompensate?	Should I give him more credit for his piano performances?	neutral	"Neutral

(In Yoruba: Oṣèré)

Note: The premise and hypothesis are unrelated, making it neutral."
147	There are mice to construct schemes that spin the network in different directions.	The other components are what can be used to construct the spin network scheme.	entailment	Neutral
148	There are mice to construct schemes that spin the network in different directions.	Spin networks are essential for embedded data technologies.	neutral	"Neutral.

(In Yoruba: O wà pé entàlment, o wà pé contradiction, o wà pé ìtànkùn)"
149	There are mice to construct schemes that spin the network in different directions.	It is impossible to think about Spin Network in different aspects.	contradiction	"Kwaku! (That's ""neutral"" in Twi, a Ghanaian language.)"
150	No, no, I don't want you to die!	I don't want you to die!	entailment	"Entailment

(In Yoruba: ""Entailment ni"")"
151	No, no, I don't want you to die!	It doesn't matter if you're dead!	contradiction	Contradiction.
152	No, no, I don't want you to die!	How I would miss you if you were to die!	neutral	"Wena! (What's up?)

The answer is: Entailment

(Wena nini?)"
153	He was publicly hanged on March 19, 1875, in San Jose, California.	California carried out executions on behalf of the state until the end of the 1875 season.	entailment	"Entailment

(In Yoruba: O wà sí entailment)"
154	He was publicly hanged on March 19, 1875, in San Jose, California.	He was freed from all sin and sent on his way.	contradiction	Contradiction
155	He was publicly hanged on March 19, 1875, in San Jose, California.	He was hanged for treason and theft of horses.	neutral	"Entailment

(In Yoruba: È sùn)"
156	In the midst of that turmoil, the brilliant river of life flows.	The river is blue and smooth as glass.	contradiction	"Neutral

(Siwala siyayikhuluma, ""It is neutral"".)"
157	In the midst of that turmoil, the brilliant river of life flows.	The river was filled with tiny droplets that spread over the hull.	neutral	Neutral
158	In the midst of that turmoil, the brilliant river of life flows.	The river is green, but it also seems to be flowing.	entailment	"Neutral

(Siwale, siwale, siwale! - That's ""neutral"" in Swahili!)"
