	premise	hypothesis	label	llm
18	There are some cash flow forecasts on my desk and, um, ah, it's for that and that February, that's the name of the client.	A client named katie earns $10,000 a month.	neutral	"Neutral

(Siwu siyayikhaya, katie yinhlala yinto ekuhlaleni, kodwa siyayikhaya ukuthi yinto ekuhlaleni yinto ekuhlaleni)"
19	There are some cash flow forecasts on my desk and, um, ah, it's for that and that February, that's the name of the client.	I have a client named katie.	entailment	"Neutral

(Siwu siyenzani, siwu siyenzani, siwu siyenzani)"
20	There are some cash flow forecasts on my desk and, um, ah, it's for that and that February, that's the name of the client.	we do not have a customer named kathy.	contradiction	"Neutral

(Asante sana!)"
21	The girl who can help me is across town.	the girl you need help for lives far away.	entailment	"Neutral

(Siwalele, siyayikhumbula, siyayikwazi ukuthi ukuthula ngoku)"
22	The girl who can help me is across town.	The girl who helped me is 5 miles away.	neutral	"Neutral

(In Yoruba: Oṣèṣe kọjọwọ, ọkọ̀wọ́lẹ̀ gbogbo ènìyàn yí ènìyàn yí)"
23	The girl who can help me is across town.	no one can help me.	contradiction	Contradiction
24	But they were divided as to who were field workers and who were house children, and he was like this:	all agreed to work in the field.	contradiction	Contradiction
25	But they were divided as to who were field workers and who were house children, and he was like this:	they could not agree on who should be in the field and who should be in the house.	entailment	Entailment.
26	But they were divided as to who were field workers and who were house children, and he was like this:	they could not agree on who should work in the cotton fields and who should sweep the floors.	neutral	Neutral
27	I mean, like, they only had five kids, one died.	all their children survived.	contradiction	Contradiction
28	I mean, like, they only had five kids, one died.	one of the five children died.	entailment	"Neutral

(In Yoruba: O jọba, o jọba)"
29	I mean, like, they only had five kids, one died.	the dead baby had been born sick.	neutral	"Neutral

(Siwethembele, inisiwe, isiwethembele)"
30	she said tears were running down her eyes, and then joe came on the porch.	tears welled up in her eyes as she told him to go out on the porch.	entailment	Neutral
31	she said tears were running down her eyes, and then joe came on the porch.	She quickly wiped away her tears after Joe threw her over the counter.	contradiction	"Neutral

(Siwale siyandifunywa, siyakwazi ukuba siyandifunywa)"
32	she said tears were running down her eyes, and then joe came on the porch.	She quickly wiped away her tears after Joe cheated on her on the ice.	neutral	"Sabi sabi! (I know, I know!) 

The answer is: Entailment.

The premise provides strong evidence to support the hypothesis. The fact that tears were running down her eyes suggests that she was crying, and the fact that Joe came on the porch implies that he had done something to upset her. The hypothesis that Joe cheated on her on the ice is a plausible explanation for her tears, and the premise provides additional context that supports this explanation."
33	Although the plane is on fire, why would it be on fire, it is burning and melting through the body of the lead, which emits radiation.	radiation can also be controlled during a fire.	neutral	Neutral.
34	Although the plane is on fire, why would it be on fire, it is burning and melting through the body of the lead, which emits radiation.	After the plane burns, radiation is emitted from the body of the lead.	entailment	Entailment.
35	Although the plane is on fire, why would it be on fire, it is burning and melting through the body of the lead, which emits radiation.	the radiation does not escape during a fire.	contradiction	"Contradiction

(Swahili: Kuvunjika)"
36	This is Clem Francis, a retired major general from the United States Air Force.	The commander-in-chief is retired from the US Air Force.	entailment	Entailment
37	This is Clem Francis, a retired major general from the United States Air Force.	The chief officer retired a few weeks ago.	neutral	"Entailment

(Siwalele, siyakuthandaza!) - That's correct!"
38	This is Clem Francis, a retired major general from the United States Air Force.	U.S. Air Force Chief of Staff takes office this week.	contradiction	"Neutral

(Siwalele, siyayaziwa ukuthi ukuthi siyayaziwa ukuthi siyayaziwa ukuthi siyayaziwa ukuthi siyayaziwa ukuthi siyayaziwa ukuthi)"
39	he said that there are two or three planes arriving in a week and i don't know where they are flying.	More than one plane lands every week.	entailment	Entailment
40	he said that there are two or three planes arriving in a week and i don't know where they are flying.	Increased air traffic is causing problems.	neutral	"Neutral

(In Yoruba: O kéré, èsì èsì, èsì èsì)

Translation: It's neutral, it's not an entailment, it's not a contradiction."
41	he said that there are two or three planes arriving in a week and i don't know where they are flying.	no airplanes are going to land.	contradiction	"Neutral

(Siwela sikhona, kutheni abanye abafana bayo?)"
42	They have already trained in full pressure suits and it took me some time to get into full pressure suits.	It takes up to three months to complete training in the use of full pressure suits.	neutral	Entailment
43	They have already trained in full pressure suits and it took me some time to get into full pressure suits.	The training to use full pressure suits takes considerable time.	entailment	Entailment.
44	They have already trained in full pressure suits and it took me some time to get into full pressure suits.	At the end of the day, we can train you on how to use a full pressure suit.	contradiction	Entailment
45	I would like to say that it is safe to go into battle with the bomb because no matter how hard it hits the ground, it will not explode.	The bomb was defused by the pilot.	neutral	Contradiction
46	I would like to say that it is safe to go into battle with the bomb because no matter how hard it hits the ground, it will not explode.	There was no chance that the bomb would explode.	entailment	Entailment.
47	I would like to say that it is safe to go into battle with the bomb because no matter how hard it hits the ground, it will not explode.	the bomb was a big risk of explosion.	contradiction	Contradiction
48	And that sounds like exactly what I'm trying to do.	I'm not sure what this looks like to you.	contradiction	"Neutral

(Siwani, siwani, siwani... ""Neutral"" in Yoruba)"
49	And that sounds like exactly what I'm trying to do.	Of course, that's what I'm trying to do.	entailment	Neutral
50	And that sounds like exactly what I'm trying to do.	i'm trying to finish my project next week.	neutral	"Neutral

(In Swahili: Hali ya kati)

Note: The premise ""And that sounds like exactly what I'm trying to do"" does not directly state that the speaker is trying to finish a project next week, but rather suggests that their goal is similar to what is being described. Therefore, it does not entail or contradict the hypothesis."
51	But nevertheless, the animals are slaughtered regularly, especially the goats.	the goats escaped from the pen each day.	neutral	"Neutral

(In Yoruba: Nítorí, ènìyàn àṣẹ.)"
52	But nevertheless, the animals are slaughtered regularly, especially the goats.	the goats often ran away.	entailment	"Neutral

(Siwani, siwani, siwani - In Yoruba, ""neutral"" means ""kò sí"" or ""kò sí sí"", which translates to ""not this, not that"".)"
53	But nevertheless, the animals are slaughtered regularly, especially the goats.	The goats are kept safe.	contradiction	Contradiction.
54	the doors were locked when we entered.	all the doors were open.	contradiction	Contradiction
55	the doors were locked when we entered.	they had the keys.	neutral	Neutral
56	the doors were locked when we entered.	the doors were locked, but we managed to get inside.	entailment	Entailment.
57	So I just had to take the total and try and guess.	i'm sure i just need the numbers to solve this problem.	neutral	Sabi! (I know!) The answer is: Contradiction
58	So I just had to take the total and try and guess.	I don't have the idea, I was given only the total, please give me more details to solve this problem.	contradiction	Sabi sabi! (I know, I know!) The answer is entailment.
59	So I just had to take the total and try and guess.	i meditate based on the totality.	entailment	Neutral
60	And that's mostly because their mothers are on drugs.	His mothers are drug addicts.	neutral	Entailment
61	And that's mostly because their mothers are on drugs.	the mothers are not prescribed or taking medication.	contradiction	Contradiction
62	And that's mostly because their mothers are on drugs.	mothers take drugs.	entailment	Entailment.
63	yes, it's very nice when it rains	the rain doesn't scare me.	neutral	"Neutral

(Translation: ""Ndiyakuthandile"" - It's neutral)"
64	yes, it's very nice when it rains	it is nice and rainy.	entailment	"Entailment

(Siwalele, siwalele, siyakuthandana! - Yes, yes, we agree!)"
65	yes, it's very nice when it rains	It's very bad with endless sunlight.	contradiction	"Neutral

(Siwalele, siwalele, siwalele... Ah, yes, it's neutral!)"
66	Oh, what is the value of human life and whether or not it is possible to make someone recover	All lives are worth recovering and getting a second chance.	neutral	"Entailment.

(Translation: ""Nini yooka abantu, ngokwakho ukuthula ukuthula?"" - ""What is the value of humans, and is it possible to make someone recover?"")

In this case, the premise is asking about the value of human life and whether it's possible to recover someone, which directly supports the hypothesis that all lives are worth recovering and getting a second chance."
67	Oh, what is the value of human life and whether or not it is possible to make someone recover	no one deserves to recover.	contradiction	"Kwaku, maa! (That's ""Ah, okay!"" in Twi, a Ghanaian language)

The answer is: Contradiction.

In this case, the premise is asking about the value of human life and whether someone can recover, which is a neutral or open-ended question. The hypothesis, on the other hand, states that no one deserves to recover, which directly contradicts the idea that someone can recover, as mentioned in the premise."
68	Oh, what is the value of human life and whether or not it is possible to make someone recover	life is worth living, not recovering.	entailment	"Neutral

(Siwethemba siyokuthula ukuthula kokuthula ukuthula)"
69	oh brother you have a weird wire problem there	i have never seen such a wire problem before.	neutral	"Neutral

(In Yoruba: O ya, ẹjọ́ ẹjọ́, ọkọ́ ọkọ́)

Translation: It is neutral."
70	oh brother you have a weird wire problem there	The problem is not the wire.	contradiction	"Neutral

(In Yoruba: Ò wà pé ò wí pé ènìyàn tì wírééré)

Translation: It's not clear"
71	oh brother you have a weird wire problem there	there is a problem with this unusual wire.	entailment	"Entailment

(In Yoruba: Èsì)"
72	Sounds like a lot of fun yeah this is amazing to me how many things they allow	i was not impressed by their mild-temperedness.	contradiction	"Neutral

(Kwaku yɛn nyɛ?)"
73	Sounds like a lot of fun yeah this is amazing to me how many things they allow	to my surprise, they let her take food and drink with her.	neutral	Neutral
74	Sounds like a lot of fun yeah this is amazing to me how many things they allow	i wonder what they might be missing.	entailment	"Neutral

(Siwala kakhulu, ngikhuluma ngokuthula, kodwa ngiyazi ukuthi baye bayazi)"
75	Oh, but anyway, my five kids are 21 and 24 now, so I don't have to.	i don't want to because my kids are over twenty.	entailment	Neutral
76	Oh, but anyway, my five kids are 21 and 24 now, so I don't have to.	I may have to because they are close in age.	neutral	Neutral
77	Oh, but anyway, my five kids are 21 and 24 now, so I don't have to.	i have to do this because they are both 10 and 11 years old.	contradiction	Contradiction
78	Yes, people who can be at work at any time, or people whose decisions can be blurred if they have to	yes, humans may not be able to make the best judgment call.	entailment	"Entailment

Translation: ""Ndiyakwenda, abantu abalungileyo kuthola kuthola, abantu ababandakayo abalungileyo ukuba bavumele"""
79	Yes, people who can be at work at any time, or people whose decisions can be blurred if they have to	Yes, people who do not feel hungry	neutral	"Neutral

(Siwé, siwé, siwé)"
80	Yes, people who can be at work at any time, or people whose decisions can be blurred if they have to	Yes, people whose decision-making skills are not impaired at all.	contradiction	Contradiction
81	No, they're still, they're still on tour, they've been on tour since the late '60s.	they have been visiting since before 1970.	entailment	Entailment
82	No, they're still, they're still on tour, they've been on tour since the late '60s.	they love to visit.	neutral	"Neutral

(Siwalele, siyayenza, siyayenza)"
83	No, they're still, they're still on tour, they've been on tour since the late '60s.	they have recently completed their visit.	contradiction	"Contradiction

(Khona, kodwa kuthethwa ukuthi zingakho ngaphandle)"
84	How can you do aerobics?	can you explain how you do aerobics?	entailment	Entailment.
85	How can you do aerobics?	I am interested in aerobics because I need some cardiovascular activity.	neutral	Neutral
86	How can you do aerobics?	Please stop talking about aerobics.	contradiction	Neutral
87	Well, that's good. I hadn't thought about it.	It was a stupid idea I made last week.	contradiction	"Neutral

(Kwaku nti, mmaa)"
88	Well, that's good. I hadn't thought about it.	that's a good point.	entailment	"Neutral

(Siwalele, siyayenza)"
89	Well, that's good. I hadn't thought about it.	you make a good point.	neutral	"Neutral

(Siwalele, siyakuthandaza)"
90	Two days a week, day care is provided in what is called senior citizen day care, but she goes to a senior citizen center.	The day care is open daily for children up to five years of age only.	contradiction	"Neutral

(Kwaku yebo, maa wo di ye) - Ah, yes, it's neutral."
91	Two days a week, day care is provided in what is called senior citizen day care, but she goes to a senior citizen center.	Senior citizens are allowed to travel more than twice a week if they are able to do so.	neutral	Neutral
92	Two days a week, day care is provided in what is called senior citizen day care, but she goes to a senior citizen center.	It is referred to as elderly day care but is called a senior center.	entailment	"Neutral

(Siwethemba)"
93	Oh, that was their goal.	This is what they have been seeking .	entailment	"Entailment

(Swahili: Inaambatana)"
94	Oh, that was their goal.	this was not what they wanted at all.	contradiction	Contradiction
95	Oh, that was their goal.	they achieved their goal.	neutral	Entailment.
96	Gun control means using both hands	Half of all accidental gunshots are made with one hand.	neutral	"Neutral

(Asante sana!)"
97	Gun control means using both hands	The best way to keep a gun under control is to use both feet.	contradiction	Neutral
98	Gun control means using both hands	If you want to practice gun control, use both hands.	entailment	"Neutral

(Siwalele, siwalele, siwalele - Ah, ah, ah)"
99	And uh but if it came out of nowhere I don't know where it came from but	I don't know where it came from, but it's fast.	entailment	Neutral
100	And uh but if it came out of nowhere I don't know where it came from but	it's coming soon, but i know where it's coming from.	neutral	Neutral
101	And uh but if it came out of nowhere I don't know where it came from but	it comes like a molasses and i know exactly when it will come.	contradiction	Neutral
102	No. In fact, I don't even think I know him very well.	i don't know much about him.	entailment	Neutral
103	No. In fact, I don't even think I know him very well.	i am not an expert on love.	neutral	"Neutral

(Siyo)"
104	No. In fact, I don't even think I know him very well.	i have been studying him for years.	contradiction	Contradiction
105	Yeah, she was great, you know.	I think she knows he's awesome.	neutral	"Neutral

(Siwela)"
106	Yeah, she was great, you know.	no, she was evil.	contradiction	Contradiction
107	Yeah, she was great, you know.	yes, she was very good.	entailment	Neutral.
108	Yes, he suggested that we use the bathroom as a bathroom.	Vacuum offered to buy.	contradiction	Neutral
109	Yes, he suggested that we use the bathroom as a bathroom.	he suggested a bath.	entailment	"Neutral

(Siwalele, siyayikhona)"
110	Yes, he suggested that we use the bathroom as a bathroom.	he wanted to cleanse the blood with a swab.	neutral	"Neutral

(Asante sana!)"
111	It's too bad there was a shooting on the highway three blocks from our house.	The shooting took place less than 100 miles from where I live.	contradiction	"Neutral

(Sida)"
112	It's too bad there was a shooting on the highway three blocks from our house.	the shooting took place near my house, so i am afraid to go out.	neutral	"Neutral

(Siwani siya, ke ngwana wa keleboga e tona, ke tona e kopa keleboga.)"
113	It's too bad there was a shooting on the highway three blocks from our house.	There was a shooting near my house, it's really not a good neighborhood.	entailment	"Neutral

(Kwaku nso)"
114	Ah-hah-hah he is true he is he is not really ah-hah-hah	i don't agree with you, he's too consistent.	contradiction	"Neutral

(In Yoruba: O ni fe, o ni fe, o ni fe, o ni fe)

Translation: It's neutral."
115	Ah-hah-hah he is true he is he is not really ah-hah-hah	You're probably right about the consistency.	neutral	Neutral
116	Ah-hah-hah he is true he is he is not really ah-hah-hah	you are right about that, because he is not consistent.	entailment	"Wena wena! (Ah, okay!)

I would say the relationship between the premise and hypothesis is ENTAILMENT."
117	I'm trying to stay there.	I recommend staying.	entailment	"Entailment

(Swahili: ""Hapa ni ufanisi"")"
118	I'm trying to stay there.	i am doing the best i can.	neutral	"Neutral

(In Yoruba: È sùn)"
119	I'm trying to stay there.	i will leave him and not look back.	contradiction	"Contradiction.

(Siwethemba siyohlala, ukuthi ndingakwazi ukuthola)

Translation: It is clear that it contradicts."
120	A gateway to the next era of technology.	we are building the prerequisites for the future era of technology.	entailment	"Entailment

(Kwaku kwa, maa nipa) - ""It is certain, my friend"""
121	A gateway to the next era of technology.	We are building transistors, so that our future will be guided by artificial intelligence.	neutral	"Entailment

(Swahili: ""Kuenda"" - to entail)"
122	A gateway to the next era of technology.	We want to prevent the technology from failing.	contradiction	"Neutral.

(Translation: ""Ngumzi kwa ku-ntu, ngumzi kwa ku-ntu"" - It is neutral, it is neutral)"
123	For example, in high concentrations, all the chromosomes turn purple.	at most, only half of the genes can change to purple.	contradiction	Ndiyo (Yes), Entailment.
124	For example, in high concentrations, all the chromosomes turn purple.	the seeds do not change color.	entailment	"Neutral

(Siwalele, siwalele, siyabonga! - That's okay, that's okay, we're good!)"
125	For example, in high concentrations, all the chromosomes turn purple.	in some cases, the seeds may turn blue.	neutral	Neutral
126	Daniel Yaminis is a brilliant young mathematician.	Mr. Yamin is very good at math.	entailment	"Neutral

(Swahili: Hali ya kati)

Note: The premise mentions ""Daniel Yaminis"" while the hypothesis mentions ""Mr. Yamin"", which are different names. Therefore, the two statements are not directly related, making the relationship neutral."
127	Daniel Yaminis is a brilliant young mathematician.	Mr. Yamin's focus is on algebraic geometry.	neutral	"Neutral

(In Yoruba: O jẹ́ ọ̀rọ̀ ọ̀rọ̀)"
128	Daniel Yaminis is a brilliant young mathematician.	Mr. Yaminis is a great artist, but a bad mathematician.	contradiction	Neutral
129	And if so, are they often near that border?	I know they never travel near the border.	contradiction	"Neutral

(Siwé siyayithetha, siyayithetha siyayithetha)"
130	And if so, are they often near that border?	I want to know, are there many times in England?	neutral	"Neutral

(Kwaku yɛn nyinaa, sɛ wɔn nyinaa yɛn)"
131	And if so, are they often near that border?	they wanted to know how many times they had been near the border.	entailment	Neutral.
132	And there's, I think, a molecular clue that the biosphere is permanently building itself into a regime that can extend gene expression.	the biosphere changes dramatically.	entailment	"Neutral

(Asante sana!)"
133	And there's, I think, a molecular clue that the biosphere is permanently building itself into a regime that can extend gene expression.	the biosphere changes with temperature.	neutral	"Neutral

(Swahili: Haina uhusiano)"
134	And there's, I think, a molecular clue that the biosphere is permanently building itself into a regime that can extend gene expression.	the biosphere never changes.	contradiction	"Contradiction

(Siwethembe!)"
135	By the way, an ordinary crystal of this size would not be able to store so much information.	Regular crystals are very high density data storage media.	contradiction	"Ndiyo, kuna entailment. (Yes, there is entailment.)

The premise states that an ordinary crystal of this size would not be able to store so much information, implying that the crystal in question is extraordinary and can store a lot of information. This supports the hypothesis that regular crystals are very high density data storage media, which suggests that even ordinary crystals can store a significant amount of information."
136	By the way, an ordinary crystal of this size would not be able to store so much information.	Regular crystals are not very useful for data encoding.	entailment	"Entailment

(Siwela sikhale!) - That's correct!"
137	By the way, an ordinary crystal of this size would not be able to store so much information.	there are other types of crystals that are very useful for recording geographic information using laser beams.	neutral	"Neutral

(Kwaku, entaali, contradiction, neutral)"
138	In this regard, adults do not need to teach preschoolers to solve puzzles or other similar tasks by pretending, as they sometimes do.	preschoolers are naturally better at solving puzzles than simulation games.	contradiction	"Neutral

(Asante sana!)"
139	In this regard, adults do not need to teach preschoolers to solve puzzles or other similar tasks by pretending, as they sometimes do.	preschoolers don't need much help learning how to fake it.	entailment	Entailment
140	In this regard, adults do not need to teach preschoolers to solve puzzles or other similar tasks by pretending, as they sometimes do.	Preschoolers lack the necessary spatial modeling skills to figure out puzzles on their own.	neutral	"Neutral

(In Yoruba: O jọba, kí ẹ̀yí ló jẹ́)"
141	[This country] was conceived on the idea of liberty and the equality of all men.	A memorandum on this idea is recorded in several additional documents.	neutral	"Neutral

(Siwani, siwani, siwani!)"
142	[This country] was conceived on the idea of liberty and the equality of all men.	some people believe that all people are equal.	entailment	"Entailment

(Translation: ""Ndiyakwenda"" - I agree)"
143	[This country] was conceived on the idea of liberty and the equality of all men.	This country was founded on the belief that some people are inherently better than others.	contradiction	Contradiction
144	do i have to say thank you more?	i'm sure i need to punish him for his failures.	contradiction	Neutral
145	do i have to say thank you more?	i wonder if he deserves more recognition than i do.	entailment	Neutral
146	do i have to say thank you more?	Should I thank him more for the piano-playing scene ?	neutral	"Neutral

(In Yoruba: Nítorí, àti òtúnṣe, ṣe nìṣe)"
147	Circular network theories can be constructed in various dimensions.	Other dimensions can be used to construct spinning network theories.	entailment	"Neutral

(In Swahili: Hali ya kati)

Note: The premise talks about circular network theories, while the hypothesis talks about spinning network theories. The two concepts are not directly related, making the relationship between the premise and hypothesis neutral."
148	Circular network theories can be constructed in various dimensions.	Circuit networks are very useful for data storage technologies.	neutral	"Neutral

(Siwalele, siwalele, siwalele... - Ah, ah, ah... That's correct!)"
149	Circular network theories can be constructed in various dimensions.	A circular network cannot be thought of in different dimensions.	contradiction	Contradiction
150	(Anxiously) No, no, I don't want you to die!	i don't want you to die!	entailment	"Entailment

(In Yoruba: Entailment)"
151	(Anxiously) No, no, I don't want you to die!	i don't care if you are dead!	contradiction	Kwaku, kwa kwa! (Ah, Ah, Ah!) Entailment!
152	(Anxiously) No, no, I don't want you to die!	i would be very upset if you died.	neutral	"Neutral

(Kwaku nko? - What's the question?)"
153	He was publicly hanged on March 19, 1875, in San Jose, California.	California carried out public executions until late 1875.	entailment	Entailment
154	He was publicly hanged on March 19, 1875, in San Jose, California.	he was acquitted of all wrongdoing and sent on his way.	contradiction	Contradiction
155	He was publicly hanged on March 19, 1875, in San Jose, California.	he was hanged for sedition and horse theft.	neutral	Neutral.
156	A sea of glittering green flows through the reign of chaos.	the sea was deep blue and as smooth as glass.	contradiction	Contradiction
157	A sea of glittering green flows through the reign of chaos.	the sea was filled with small fish that were spraying on the boat.	neutral	Neutral
158	A sea of glittering green flows through the reign of chaos.	the sea was green and looked like a bubble.	entailment	Neutral
159	An entirely new legal system was eagerly awaiting the end of the turmoil of the 1860's.	By the 1870's, all law and order had collapsed, and the country was in a state of total lawlessness.	contradiction	Neutral
160	An entirely new legal system was eagerly awaiting the end of the turmoil of the 1860's.	The 1860's were turbulent times.	entailment	"Entailment

(Kwaku yɛn nyɛ, ɛnɛ yɛn nyɛ)"
161	An entirely new legal system was eagerly awaiting the end of the turmoil of the 1860's.	The new legal system seeks to expand workers' rights.	neutral	"Neutral

(Siwela sikhona, ke tona e thusa)"
162	As any higher type of thinking, he points out, RST first manifests itself in social interaction, when the child and the culture engage in a shared activity between him or her representatives.	children do not have the capacity to share higher forms of thought.	contradiction	Contradiction
163	As any higher type of thinking, he points out, RST first manifests itself in social interaction, when the child and the culture engage in a shared activity between him or her representatives.	fishing is a popular activity in many cultures.	neutral	Neutral
164	As any higher type of thinking, he points out, RST first manifests itself in social interaction, when the child and the culture engage in a shared activity between him or her representatives.	Shared activities are sometimes useful for sharing higher types of thoughts.	entailment	Entailment
165	In some communities there were religious leaders, called rezadores, who led the community in prayer at funerals, on holidays, and whenever the priest was not present.	there were no nonpriestly spiritual leaders in all the camps.	contradiction	"Neutral

(Translation: ""Kwaku, kwa nini?"" - ""Why not?"")"
166	In some communities there were religious leaders, called rezadores, who led the community in prayer at funerals, on holidays, and whenever the priest was not present.	some communities had nonpriestly spiritual leaders.	entailment	Entailment
167	In some communities there were religious leaders, called rezadores, who led the community in prayer at funerals, on holidays, and whenever the priest was not present.	some spiritual leaders had dark hair.	neutral	Neutral
168	In social drama play, there are also opportunities for role-playing and coordination, perhaps helping children understand the similarities and differences between people in interests, beliefs, and emotions.	children can learn how people are the same and different.	entailment	"Entailment

(Swahili: Ni kubalanza)"
169	In social drama play, there are also opportunities for role-playing and coordination, perhaps helping children understand the similarities and differences between people in interests, beliefs, and emotions.	children can see how different races are.	neutral	"Neutral

(Siwela, siwelela, siyohlala! - We are learning, we are learning, we are having fun!)"
170	In social drama play, there are also opportunities for role-playing and coordination, perhaps helping children understand the similarities and differences between people in interests, beliefs, and emotions.	children cannot learn anything.	contradiction	Neutral
171	Germany's postwar constitutional order, its supreme virtue, was the greatest casualty of the Nazi regime.	the nazi regime allowed it.	contradiction	Contradiction
172	Germany's postwar constitutional order, its supreme virtue, was the greatest casualty of the Nazi regime.	the nazi regime executed everyone involved.	neutral	Neutral
173	Germany's postwar constitutional order, its supreme virtue, was the greatest casualty of the Nazi regime.	the nazi regime put an end to it.	entailment	Entailment
174	sonja's daughter began to imitate her daughter's anger.	no one was angry.	contradiction	Contradiction
175	sonja's daughter began to imitate her daughter's anger.	sonja is a girl.	entailment	"Neutral

(Siwela sonja yinto yindoda, kodwa siyazi ukuthi sonja yinto yindoda yinto yindoda)"
176	sonja's daughter began to imitate her daughter's anger.	sonja was furious.	neutral	"Neutral

(Sonja's daughter imitating her anger does not necessarily mean Sonja was furious. It could be that Sonja was upset or frustrated, but not necessarily furious.)"
177	6 During the fifty-five years of civil war, the court made little use of this power.	the court used this power sporadically in the decades leading up to the civil war.	entailment	"Neutral

(Siwu)"
178	6 During the fifty-five years of civil war, the court made little use of this power.	The court used this authority four times in the fifty-five years leading up to the Civil War.	neutral	Contradiction
179	6 During the fifty-five years of civil war, the court made little use of this power.	The court has used this power 5 million times in the fifty-five years since the Civil War.	contradiction	Contradiction
180	i assure you, my lord, i know all of it well.	i am telling you that i have been given knowledge of all things.	entailment	Entailment.
181	i assure you, my lord, i know all of it well.	I was told about the detective's death.	neutral	"Neutral

(Siwale, siwale, siwale! - Ah, ah, ah! In Yoruba, ""neutral"" means ""kò sí"" - not like that.)"
182	i assure you, my lord, i know all of it well.	There are many details that were hidden from me.	contradiction	Contradiction
183	the voices interrupted captain blood's angry thoughts.	captain blood was able to think his confused thoughts through without interruption.	contradiction	Contradiction
184	the voices interrupted captain blood's angry thoughts.	Captain Blood's thoughts were interrupted by some voices.	entailment	Entailment
185	the voices interrupted captain blood's angry thoughts.	the cat's scream threw the captain off his feet.	neutral	"Neutral

(In Yoruba: O jẹ́ olúgbé)

Note: The premise mentions voices interrupting Captain Blood's angry thoughts, while the hypothesis talks about a cat's scream throwing the captain off his feet. There is no logical connection between the two, making the relationship between the premise and hypothesis neutral."
186	But when I was no better than a slave in your uncle's house in Barbados, I can't forget the kindness you showed me.	when i was a slave in barbados, you treated me kindly.	entailment	Entailment
187	But when I was no better than a slave in your uncle's house in Barbados, I can't forget the kindness you showed me.	you have been incredibly cruel to me, and you have regarded me as more than filth.	contradiction	Contradiction
188	But when I was no better than a slave in your uncle's house in Barbados, I can't forget the kindness you showed me.	your uncle used to beat me badly every day when i was his age.	neutral	"Neutral

(Siwalele, siwalele, siwalele)"
189	less than two miles [3 km] away, a massive wall of bright green covered the western horizon.	the lush landscape was in sight.	entailment	"Entailment.

(Siwani siyakuthandana, ""It is certain"".)"
190	less than two miles [3 km] away, a massive wall of bright green covered the western horizon.	the island they were approaching was uninhabited.	neutral	"Contradiction

(In Yoruba: ""Tí kó, ó tó wúló"")"
191	less than two miles [3 km] away, a massive wall of bright green covered the western horizon.	far away, they could see no land; all they could see was the vast ocean.	contradiction	Contradiction
192	I am his majesty's emissary in these barbarous regions, and a close relative of Lord Sunderland.	his majesty has messengers, and i am one of them.	entailment	Entailment
193	I am his majesty's emissary in these barbarous regions, and a close relative of Lord Sunderland.	about a week ago, his majesty sent me here.	neutral	"🤖

Entailment"
194	I am his majesty's emissary in these barbarous regions, and a close relative of Lord Sunderland.	i don't take orders from his majesty.	contradiction	"Kwaku! (That's ""neutral"" in Twi, a Ghanaian language.)"
