	premise	hypothesis	label	llm
99	Uh it just came from somewhere but I don't know where it came from but	I don't know where it comes from but it's speeding.	entailment	"Neutral

(Khuluma nje, siyakwazi ukuthi ungakwazi ngokuthi ungakwazi ngokuthi ungakwazi ngokuthi ungakwazi)"
100	Uh it just came from somewhere but I don't know where it came from but	It comes this fast but I know where it's coming from.	neutral	Neutral
101	Uh it just came from somewhere but I don't know where it came from but	It comes like a thistle and I know exactly when it comes	contradiction	"Neutral

(Siwé siya ka ntlo, ngaka e tla hlokomela)"
102	No, I don't know about that. I don't think so.	I don't know much about it.	entailment	"Neutral

(In Yoruba: O ya fun, o ti wo)"
103	No, I don't know about that. I don't think so.	I don't know anything about romance.	neutral	Neutral.
104	No, I don't know about that. I don't think so.	I can read about it for years	contradiction	"Neutral

(In Yoruba: O jẹ́ nírú, ó ṣe ẹ̀ṣùn)"
105	Yes she was a famous girl who knew it	I think he knows it was fun.	neutral	Neutral
106	Yes she was a famous girl who knew it	No, he hated it.	contradiction	Neutral
107	Yes she was a famous girl who knew it	Yes, she was a good woman.	entailment	"Neutral

(Siwalele, siyaziwa ukuthi wena ngumntu omuhle)"
108	Of course he decided to look for an umbrella to use.	The man who promoted the purchase of a vacuum cleaner.	contradiction	"Neutral

(Asante sana!)"
109	Of course he decided to look for an umbrella to use.	The man who promoted the search for the cockroach.	entailment	"Neutral

(Siwé kèkè, yè yè yè!)"
110	Of course he decided to look for an umbrella to use.	A man wanted to wipe blood with a razor blade.	neutral	Neutral.
111	Here the situation was tense shortly after a shooting on the street three blocks from our home.	The crossing took place about a hundred miles from where I live.	contradiction	"Neutral

(Siwalele, siyayikhumbula)"
112	Here the situation was tense shortly after a shooting on the street three blocks from our home.	The crossing was close to my home and makes me afraid to go outside.	neutral	"Entailment

(Siwethemba)"
113	Here the situation was tense shortly after a shooting on the street three blocks from our home.	There was a pass near my home, it never stopped well in this area.	entailment	"Contradiction

(In Yoruba: O wà contradíkshón)"
114	uh-huh is a true change maker.	I don't agree with you, it doesn't always change.	contradiction	"Contradiction

(Siwethemba siyazi)"
115	uh-huh is a true change maker.	I think you may be right about the switch.	neutral	"Neutral

(Translation: ""Ku khetha"" in isiZulu)"
116	uh-huh is a true change maker.	You are convinced of the truth of the change.	entailment	"Entailment

Translation: ""Uh-huh"" is a true change maker. (Sabi sibhuhu siyakuthandayo)"
117	I am trying to persevere even though it is hard.	I'm trying to be persistent.	entailment	"Entailment

(Translation: ""Ndiyakukhala"" - It entails)"
118	I am trying to persevere even though it is hard.	I'm really trying my best.	neutral	"Entailment

(Translation: ""Ndiyakubonga, ndiyo kuba ngaphandle"" - I agree, it agrees)"
119	I am trying to persevere even though it is hard.	I'll let it go and forget about the past.	contradiction	"Contradiction

(In Yoruba: Ìròyè ìtànkùn)

Note: The premise states that you are trying to persevere, which means you are actively working to overcome the difficulties. The hypothesis, on the other hand, suggests giving up and forgetting about the past. These two statements are in direct opposition, making it a contradiction."
120	We find a gateway to the technology of the future.	We are building what is needed to prepare for the future of technology.	entailment	Entailment
121	We find a gateway to the technology of the future.	We build transistors so that the future is driven by AI.	neutral	"Entailment

(Swahili: Inafaa)"
122	We find a gateway to the technology of the future.	We want to protect technological advances.	contradiction	"Entailment

(Kwaku yɛn nyame, sɛnkyerɛn nhyiam)"
123	For example, in the end, all genes have a purple gene	Finally, the central portion of the gene changes to a purple color.	contradiction	"Entailment

(Kwaku nna, sɛn ɛnɛ yɛn) - Ah, yes, indeed it does!"
124	For example, in the end, all genes have a purple gene	Genetic changes in color occur naturally.	entailment	"Contradiction

(Siwethemba)"
125	For example, in the end, all genes have a purple gene	Sometimes the blue color is genetic	neutral	Contradiction
126	Daniei Yamins is a talented young mathematician.	Mr. Yamins is an expert in mathematics.	entailment	"Wawili! (That's ""neutral"" in Yoruba, a Nigerian language.)"
127	Daniei Yamins is a talented young mathematician.	The goal of the Yamins is algebraic geometry.	neutral	Neutral
128	Daniei Yamins is a talented young mathematician.	Mr. Yamins is a talented singer but is not at all good at math.	contradiction	Neutral.
129	If so, are they likely to be near the border?	I know they don't travel near the border.	contradiction	"Ndiyakubonga! (Thank you!) I'd say the answer is ""contradiction""."
130	If so, are they likely to be near the border?	I want to know, are they usually in England?	neutral	Neutral
131	If so, are they likely to be near the border?	The speaker wanted to know how close they were to the border.	entailment	"Neutral

(Siwethemba)"
132	I think there's a molecular theory that bioshere is constantly evolving in its life cycle in self-sustaining and self-sustaining.	The biosphere undergoes dramatic changes.	entailment	"Neutral

(Kwaku waa, yɛn nyame) - ""It's neutral, my friend"""
133	I think there's a molecular theory that bioshere is constantly evolving in its life cycle in self-sustaining and self-sustaining.	The biosphere changes with temperature.	neutral	"Neutral

(Siwela sikhale, ke ngwana wa motho)"
134	I think there's a molecular theory that bioshere is constantly evolving in its life cycle in self-sustaining and self-sustaining.	The biosphere never changes.	contradiction	Contradiction
135	With this leap, normal crystals cannot process much information.	Regular crystals are the vessels that store a wealth of information.	contradiction	Contradiction
136	With this leap, normal crystals cannot process much information.	Ordinary crystals are useless storage vessels for information.	entailment	"Entailment

(Kwaku, maa yen nyame) - ""It is true, my friend"""
137	With this leap, normal crystals cannot process much information.	Some types of crystals are important in storing information about the planet's features using laser beams	neutral	"Neutral

(Kwaku yɛn, kɛkɛ nti, nea wɔn akyi yɛn)

Translation: It's neutral, no contradiction, it's just like that."
138	Therefore, adults cannot pretend to teach young children, as they would when helping them to solve puzzles or other related tasks.	Preschoolers are born solving puzzles rather than role-playing games	contradiction	"Neutral

(In Yoruba: Oṣùtúlọ̀ ẹ̀yẹ, ẹgbẹ́rẹ̀ ẹ̀yẹ, ẹgbẹ́rẹ̀ ẹ̀yẹ.)"
139	Therefore, adults cannot pretend to teach young children, as they would when helping them to solve puzzles or other related tasks.	Preschoolers don't need much help in learning to fake it.	entailment	"Contradiction

(Siwethembele)"
140	Therefore, adults cannot pretend to teach young children, as they would when helping them to solve puzzles or other related tasks.	Preschoolers do not have the ability to imitate rhyming patterns on their own.	neutral	Neutral
141	[This country] was born in freedom and in the devotion that all men are born equal.	References to this proverb are recorded in many subsequent texts.	neutral	"Neutral

(In Yoruba: Ojúṣe kọ, ẹṣẹ kọ, èṣẹ kọ)"
142	[This country] was born in freedom and in the devotion that all men are born equal.	Others believed that all people were equal.	entailment	Entailment
143	[This country] was born in freedom and in the devotion that all men are born equal.	This world is founded on the belief that some people are born superior to others.	contradiction	Contradiction
144	Should I commend him too much?	I'm sure I want to punish him for his mistake.	contradiction	Neutral
145	Should I commend him too much?	I'm wondering if he needs more praise from me.	entailment	"Neutral

(Kwaku yebo, na ɛwɔ)"
146	Should I commend him too much?	Should I commend him too much for his encouragement of the piano?	neutral	"Neutral

(Siwethemba)"
147	The theory of spin networks can be developed in different fields.	Other aspects can be used to build the theory of Spin Networks.	entailment	"Neutral

(Siwale, siyayikhuluma nini? - What's the answer?)"
148	The theory of spin networks can be developed in different fields.	Spin networks are widely used in information security technologies.	neutral	"Neutral

(Sida sisi)"
149	The theory of spin networks can be developed in different fields.	Spin networks cannot be considered in isolation.	contradiction	"Neutral

(Sida sini, kwa Zulu)"
150	(running) No, no, I don't want you to die!	I don't want you to die!	entailment	Entailment.
151	(running) No, no, I don't want you to die!	I don't care if you die!	contradiction	"Contradiction

(In Yoruba: Òròkò)"
152	(running) No, no, I don't want you to die!	I'd be mad if you died!	neutral	"Neutral

(Kwaku n'ase! - In Twi, a Ghanaian language)"
153	He was hanged publicly on March 19, 1875, in San Jose, California.	California had been legalizing lynching on the clark since 1875.	entailment	"Contradiction

(In Swahili: Kuvunjika)"
154	He was hanged publicly on March 19, 1875, in San Jose, California.	The charges against him were dropped and he was released.	contradiction	Contradiction
155	He was hanged publicly on March 19, 1875, in San Jose, California.	He was hanged for inciting people to rebel against the rulers by stealing horses.	neutral	"Neutral

(Siwethemba, siyayikho, ngoku siyayikho, siyayikho ngoku)"
156	In the turmoil of power, a sea of greenery emerges.	The deep blue sea was as smooth as glass	contradiction	"Neutral

(Siwela sihle, kepha kepha)"
157	In the turmoil of power, a sea of greenery emerges.	The sea was full of small fish that gathered on the boat	neutral	Neutral.
158	In the turmoil of power, a sea of greenery emerges.	The sea was green and seemed to overflow	entailment	"Neutral

(Ini yoku, ""ini"" means ""it is"" in Yoruba)"
159	A new constitution had been in the making since the persecution of the 1860's.	By the 1870's all laws had become obsolete and the land was no longer subject to them.	contradiction	"Neutral.

(Siwethemba!)"
160	A new constitution had been in the making since the persecution of the 1860's.	It was a turbulent time in the 1860's.	entailment	"Entailment

(Swahili: Inaonelea)"
161	A new constitution had been in the making since the persecution of the 1860's.	The new law sought to extend the rights of workers.	neutral	"Neutral

(Kwaku kwa, mmaa, kwaaku kwa)"
162	Another higher thought, he said, first emerges in social interactions, between the child and his representatives in his tribe when a labor union is formed.	Young children are incapable of high-minded thinking.	contradiction	Entailment
163	Another higher thought, he said, first emerges in social interactions, between the child and his representatives in his tribe when a labor union is formed.	Fishing is one of the most prestigious pursuits found in many cultures.	neutral	Neutral
164	Another higher thought, he said, first emerges in social interactions, between the child and his representatives in his tribe when a labor union is formed.	Exchanging gestures sometimes helps to exchange high ideals.	entailment	"Neutral

(Siwethembele)"
165	Some communities had rezadores, or rezadoras, who were clergymen who led services at funerals or feasts of saints and whenever the priest was absent.	No community had a religious hierarchy that was not a priestly one.	contradiction	Neutral
166	Some communities had rezadores, or rezadoras, who were clergymen who led services at funerals or feasts of saints and whenever the priest was absent.	Some communities had clergymen who were not priests.	entailment	"Neutral

(Siwalele, kuthetha ngoku kuyinto ekuhlaleni, kodwa kuyinto ekuhlaleni ngokutholakala)"
167	Some communities had rezadores, or rezadoras, who were clergymen who led services at funerals or feasts of saints and whenever the priest was absent.	Some of the religious leaders had black hair.	neutral	Neutral
168	In role-playing games, there is an opportunity to play or combine roles to help children understand the similarities and differences in people's desires, thoughts, or feelings.	Young children can learn the similarities and differences between people.	entailment	"Entailment

(Swahili: ""Hali ya kufanana"")"
169	In role-playing games, there is an opportunity to play or combine roles to help children understand the similarities and differences in people's desires, thoughts, or feelings.	Little children see the differences between races.	neutral	Neutral
170	In role-playing games, there is an opportunity to play or combine roles to help children understand the similarities and differences in people's desires, thoughts, or feelings.	Young children do not learn anything.	contradiction	Neutral
171	The moral high ground at the end of the German war in the constitution, then, was in fact the right to fall to the Nazi regime.	The Nazi regime tolerated it.	contradiction	Entailment
172	The moral high ground at the end of the German war in the constitution, then, was in fact the right to fall to the Nazi regime.	The Nazi regime executed anyone who had taken part.	neutral	"Contradiction

(In Yoruba: ""A gba, ko ni won ti gba"")"
173	The moral high ground at the end of the German war in the constitution, then, was in fact the right to fall to the Nazi regime.	The Nazi regime came to an end.	entailment	"Entailment

(Siwela sithi, ""It is so, it is so"")"
174	Sonja began to imitate her daughters in uncontrollable outbursts of anger.	No one is an uncontrollable outburst of anger.	contradiction	"Contradiction

(Sasa Sonja ane kubonga bakhe bakhe bakhe, kuba ke kuba ke kuba)"
175	Sonja began to imitate her daughters in uncontrollable outbursts of anger.	Sonja is a child.	entailment	"Neutral

(In Yoruba: Omo neutral)"
176	Sonja began to imitate her daughters in uncontrollable outbursts of anger.	Sonja was furious.	neutral	"Entailment

(Sonja began to imitate her daughters in uncontrollable outbursts of anger) - ""Sonja was furious"""
177	In six of the fifty years that led up to the war itself, the Court did not simply apply this law.	The court often used a decades-old leverage to bring them into conflict with one another.	entailment	"Neutral

(Siwalele, siwalele, siwalele)"
178	In six of the fifty years that led up to the war itself, the Court did not simply apply this law.	The Court exercised this power four times over a period of 55 years, resulting in internal conflicts.	neutral	"Neutral.

(Translation: ""Walaazi, ngwana ngwana, kubantu bakithi, kubantu bakithi, kubantu bakithi."" - This means ""It is neutral, my friend, it is neutral, our friends, it is neutral, our friends, it is neutral."")"
179	In six of the fifty years that led up to the war itself, the Court did not simply apply this law.	The Court has used this power five million times to turn them against each other.	contradiction	Neutral
180	I assure you, elders, that I have been fully briefed on this matter.	I am telling you that I have been given knowledge of everything.	entailment	"Entailment

(Translation: ""Ndi ndi ndi"" - I understand)"
181	I assure you, elders, that I have been fully briefed on this matter.	The death of the detective I was told about.	neutral	"Neutral

(In Swahili: Hali ya kati)

Note: The premise only provides information about the speaker's briefing, while the hypothesis is about the death of a detective. There is no logical connection between the two, making the relationship neutral."
182	I assure you, elders, that I have been fully briefed on this matter.	There are many details that have been kept from me.	contradiction	"Contradiction

(Kwaku kwa, yaa wura, naa wo nka wo akyi)"
183	The sound engulfed Captain Blood in a deep sense of dissatisfaction.	Captain Blood was able to reflect on his dissatisfaction without interruption.	contradiction	Contradiction
184	The sound engulfed Captain Blood in a deep sense of dissatisfaction.	Captain Blood's mind was distracted by the screams.	entailment	"Neutral

(In Yoruba: Nítorí)"
185	The sound engulfed Captain Blood in a deep sense of dissatisfaction.	A puppy's scream roused the Captain from his slumber.	neutral	"Neutral

( Zuri zuri, kwa kusema kuna hali ya kifungu cha kwanza, lakini hali ya kifungu cha pili haihusiani na hali ya kifungu cha kwanza)"
186	But I do not forget that when I was being used as a slave in your grandparents' home in Barbados, they used me in a loving way,	You treated me well when I was a slave in Barbados.	entailment	Entailment.
