	premise	hypothesis	label	llm
46	I mean that there is no uncertainty about the density of the atmosphere because it does not depend on the temperature of the earth	the lamp could not be lit	entailment	Neutral
47	I mean that there is no uncertainty about the density of the atmosphere because it does not depend on the temperature of the earth	the shadow was on the way to the lighthouse	contradiction	Neutral
48	in comparison to what I am trying to do	I don't know how to talk to you	contradiction	"Neutral

(Siwale, siwale, siwale... - Ah, ah, ah... in Yoruba)"
49	in comparison to what I am trying to do	that's what I'm trying to do	entailment	"Neutral

(In Yoruba: Nítorí, ènìyàn ń ṣe n ṣe, ṣe n ṣe n ṣe)"
50	in comparison to what I am trying to do	i'll try to finish my course next week	neutral	"Neutral

(Siwalele, siyakuthandaza)

Translation: It's neutral, we don't know yet."
51	but by instinct the animals themselves escape especially the cattle	the bees have disappeared from the nest	neutral	"Neutral

(In Yoruba: Nítorí, ènìyàn)"
52	but by instinct the animals themselves escape especially the cattle	the lucky ones were determined to be saved	entailment	"Neutral

(Siwalele, siwalele, siwalele... - That is neutral, my friend!)"
53	but by instinct the animals themselves escape especially the cattle	the cattle were buried safely	contradiction	"Contradiction

(Kwaku yaa, wɔn akyi nipa akyi, nipa akyi nipa)"
54	the door was locked when they entered	all the doors were locked	contradiction	"Neutral

(Translation: ""Haba, kana kwa ndi kwa?"") - ""What's going on here?"""
55	the door was locked when they entered	we are the ones who sent the messages	neutral	Neutral
56	the door was locked when they entered	we entered without locking the doors	entailment	Contradiction
57	So I put it all together, and then I tried to make it into a statue.	I'm convinced that I don't need anything but the meeting to be able to make some calls	neutral	Neutral
58	So I put it all together, and then I tried to make it into a statue.	I don't know what to do with all these collections, and you can tell me more about it so that it becomes clear	contradiction	"Neutral

(Siwalele, siwalele, siwalele... - Ah, ah, ah...)"
59	So I put it all together, and then I tried to make it into a statue.	I'll take care of the chickens	entailment	"Neutral

(Siwalele, siyakuthandaza, siyakuthola)"
60	and this is mainly due to the fact that female parents use sinebar	the parents of the sisters are the actors in the movie	neutral	"Neutral

(Siwani sihlangane, siyohlala ukuthi yinto eyi-entailment, contradiction, ne-neutral. Ngiyabonga ukuthi yinto eyi-neutral.)"
61	and this is mainly due to the fact that female parents use sinebar	mothers and fathers have no boundaries, let alone trees	contradiction	"Neutral

(Translation: ""Ndiyakwenda"" - I'm neutral)"
62	and this is mainly due to the fact that female parents use sinebar	the parents of the girls use sinebar	entailment	"Entailment

(In Swahili: Niunganisho)"
63	How good is this! How pleasant!	The rain didn't bother me	neutral	"Neutral

(Kwaku yebo! Eyi yebo!)"
64	How good is this! How pleasant!	it's nice with the rain	entailment	"Neutral

(In Yoruba: O jọ́, ẹ̀yin ṣe ẹni. Esegun ṣe ẹni)"
65	How good is this! How pleasant!	to be full of endless joy	contradiction	"Neutral

(Siwalele, siwalele! Njalo ke kuba ke kuba!)"
66	what is the value of a human life, whether you can raise one or not	Everyone should be able to free themselves from sin, and move on to a new life	neutral	"Neutral

(Kulani, kwa kiama, kwa kusema: Neutral)"
67	what is the value of a human life, whether you can raise one or not	there is no human being who needs to be revived	contradiction	Mfana, I'd say it's a contradiction!
68	what is the value of a human life, whether you can raise one or not	After the resurrection, life is worth living	entailment	"Neutral

(Kwaku yebo, yɛn nyinaa)"
69	you are mentally unstable	I can't see how it's possible to shoot a movie like this without a camera	neutral	"Neutral

(Siwela sikhale, ngiyakuthanda ukuba sikhulume njani?)"
70	you are mentally unstable	It's not easy to read the file	contradiction	"Ndiyo (Entailment)

Translation: Yes"
71	you are mentally unstable	there is a problem that surrounds this extraordinary phenomenon	entailment	"Entailment

(Asante sana!)"
72	she's so stupid. yes. i think it's amazing that she's willing to do all of this	how he is so close to nothing	contradiction	"Neutral

(Siwani, siwani, siwani) - That's ""neutral"" in Zulu!"
73	she's so stupid. yes. i think it's amazing that she's willing to do all of this	the fact that he let you take it here in the middle of meals and snacks is very sad for me	neutral	Neutral
74	she's so stupid. yes. i think it's amazing that she's willing to do all of this	bett tells how to get out of the house	entailment	Neutral
75	oh and by the way, my kids are 21 and 22 and 13, now I don't have to	I don't have to because my children are now over twenty	entailment	"Neutral

(Siwethembele, siyayikhona ukuthi izinto ezininzi zizwa ngokuthi ""neutral"" ukuthi yinto eyenza kodwa yenza ngokuthi ""neutral"" kodwa yenza kodwa ngokuthi ""neutral"")"
76	oh and by the way, my kids are 21 and 22 and 13, now I don't have to	You can't see me because your wedding is so close	neutral	Neutral
77	oh and by the way, my kids are 21 and 22 and 13, now I don't have to	you have to do the same thing as both of them when they are 12 and 11	contradiction	Contradiction
78	yes people, they should have been the first to admit that they could have made their own decisions if it had been up to them	yes, some of the people you know may not be the ones who make the best decisions	entailment	Neutral.
79	yes people, they should have been the first to admit that they could have made their own decisions if it had been up to them	yes, some of the pictures you know can help people's hunger	neutral	Neutral
80	yes people, they should have been the first to admit that they could have made their own decisions if it had been up to them	Yes, like the wise men of their time, their wisdom cannot be counted	contradiction	"Neutral

(In Yoruba: Nítorí)"
81	They weren't here, they hadn't moved, they had moved at the end of the first decade.	were killed in World War II in 1970	entailment	"Neutral

(Siwalele, siyavutha, siyavutha ku ku khaya ka khona)"
82	They weren't here, they hadn't moved, they had moved at the end of the first decade.	they like to travel in the summer	neutral	Neutral
83	They weren't here, they hadn't moved, they had moved at the end of the first decade.	they have just finished their second trip	contradiction	"Neutral

(Khona ke tseba, ke tseba ha ke tseba ha ke tseba, ke tseba ha ke tseba ha ke tseba)"
84	how do you do exercise when you stretch your body and dance to music	you can compare them to how you used to do physical exercise when you stretched your body with your muscles	entailment	Neutral
85	how do you do exercise when you stretch your body and dance to music	gymnastics is good for the body, should I be good for the soul?	neutral	"Neutral.

(Note: The premise talks about exercising through stretching and dancing, while the hypothesis talks about gymnastics being good for the body and soul. There is no direct connection between the two, so the premise does not entail, contradict, or support the hypothesis.)"
86	how do you do exercise when you stretch your body and dance to music	leave them alone for this part of the training you will relax your body	contradiction	"Neutral

(In Yoruba: Ojú ẹ̀yẹ, èyí ti ẹ̀yẹ ṣe, èyí ti ẹ̀yẹ ṣe, èyí ti ẹ̀yẹ ṣe)

Translation: It's neutral, the premise and hypothesis are not related."
87	oh yeah, she's a good woman, I hadn't thought of that, yeah	a bad thought makes him hate the cold days	contradiction	Neutral
88	oh yeah, she's a good woman, I hadn't thought of that, yeah	this is a good joke	entailment	"Neutral

(Siwalele, siyavuma)"
89	oh yeah, she's a good woman, I hadn't thought of that, yeah	it's a good idea to accuse the person you accuse	neutral	Neutral
90	The kindergarten's guard station is open two days a week, while the senior center is closed for the day.	the guardhouse is checked every day to ensure that only wild animals are in sight	contradiction	Neutral
91	The kindergarten's guard station is open two days a week, while the senior center is closed for the day.	They are normally allowed to go out more than twice a week as long as the adults are sober.	neutral	"Neutral

(Siwela sibonga, kodwa siyakuthandeka ukuthi kungani)"
92	The kindergarten's guard station is open two days a week, while the senior center is closed for the day.	It's called the Great Wall of China, but we call it the Great Wall of China.	entailment	Neutral
93	this is your idea oh	that's what they tried to do	entailment	Neutral
94	this is your idea oh	this couldn't have been what they wanted	contradiction	Neutral.
95	this is your idea oh	they have fulfilled their vows	neutral	Neutral
96	the development of the fetus by both sexes	any part of the fetal anatomy that is not caused by the formation of a hand	neutral	"Neutral

(Siwalele, siyavuma, siyavuma!)"
97	the development of the fetus by both sexes	the best way to conceive a fetus is to walk on two legs	contradiction	"Neutral

(Siwela sikhale)"
98	the development of the fetus by both sexes	You have to work with both feet if you want to work with a fetus.	entailment	"Neutral

(Kwaku kwa, kwaaku kwa, ebiara yɛnnye wɔn a wɔn yɛnnye)"
99	and just like that he got up, I don't know how he got up again	I don't know where that came from, it happened so fast	entailment	Neutral
100	and just like that he got up, I don't know how he got up again	he came quickly even though I didn't know the time	neutral	"Neutral

(In Yoruba: Oṣe re, ṣe ti ṣe re, ko ni ṣe ṣe re)"
101	and just like that he got up, I don't know how he got up again	it comes in the form of melasma and we don't know exactly when it will stop	contradiction	Neutral
102	No, because I don't know him, I don't care	He doesn't know me yet	entailment	Neutral.
103	No, because I don't know him, I don't care	I don't know much about magic	neutral	"Neutral

(Siwalele, siyayikhona)"
104	No, because I don't know him, I don't care	i'm learning to do a lot of things	contradiction	Neutral
105	yes, she was a good woman	I thought he knew what a good woman she was	neutral	Neutral
106	yes, she was a good woman	no, she was a bad woman	contradiction	Contradiction
107	yes, she was a good woman	yes, he was very nice	entailment	"Neutral

(In Swahili: Haina uhusiano)"
108	yes, she advises him to get a phone number, a company that sends her work	he advises her to buy a tool to remove the tiles	contradiction	Neutral
109	yes, she advises him to get a phone number, a company that sends her work	she encourages him to buy a leather jacket	entailment	Neutral
110	yes, she advises him to get a phone number, a company that sends her work	he wanted to pump the toilet and the toilet	neutral	Neutral
111	It was hard to get to the top, so we had to climb up the three-foot wall of our house.	The wife of the fetus is the mother of the deceased who is 100 miles from my home	contradiction	Neutral.
112	It was hard to get to the top, so we had to climb up the three-foot wall of our house.	The wife of the fetus is near my house and I am too scared to visit her	neutral	Neutral
113	It was hard to get to the top, so we had to climb up the three-foot wall of our house.	there's a feral cat near my house, it's not safe here	entailment	"Neutral

(Siwé siyenzokubona ukuthi izinto eziningi ziqhathazeka, kodwa siyenzokubona ukuthi izinto eziningi ziqhathazeka)

(Note: ""Neutral"" in IsiZulu, meaning the premise and hypothesis are not directly related)"
114	euh euh sounds like that sounds like that sounds like that sounds like that	I don't follow the rules, it's very strict	contradiction	Neutral
115	euh euh sounds like that sounds like that sounds like that sounds like that	you will be able to understand the meaning of the sentence	neutral	"Neutral

(Khona ke tswale, eba rena leboga)"
116	euh euh sounds like that sounds like that sounds like that sounds like that	you have to be careful what you throw at him	entailment	Neutral
117	I'm trying to get used to it	I'll try to stay calm	entailment	"Neutral

(Siwalele, siyayile, siyayile)"
118	I'm trying to get used to it	I make a fence for my sheep	neutral	"Neutral

(Siwani, siwani, siwani! - ""It's neutral, it's neutral, it's neutral!"")"
119	I'm trying to get used to it	I'm going to read the lyrics of the song without even thinking about it	contradiction	"Neutral

(Siwalele, siyakuthandala)"
120	we are going to build our foundation for the future of the automotive industry	they are building the necessary equipment for the cars	entailment	"Wawili! (That's ""neutral"" in Swahili!)"
121	we are going to build our foundation for the future of the automotive industry	we will build a sustainable transportation system, our future will be driven by new technologies	neutral	"Entailment

(In Zulu: ""Ngiyabonga, ngiyabonga, ngiyabonga"" - I'm glad, I'm glad, I'm glad!)"
122	we are going to build our foundation for the future of the automotive industry	He wanted to stop the cartoons from being shown	contradiction	"Neutral

(In Yoruba: Ojú ènìyàn, ènìyàn, ènìyàn)"
123	For example, almost all species are endangered.	most of the time, only half of the yuccas are edible	contradiction	Neutral
124	For example, almost all species are endangered.	we can change our appearance	entailment	"Neutral

(Siwalele, siwalele, siwalele - Ah, ah, ah, it's neutral!)"
125	For example, almost all species are endangered.	how many times can we go out	neutral	"Neutral

(Kwaku, kwaku, kwaku! Nnipa, nnipa, nnipa! - Ah, ah, ah! It's neutral, neutral, neutral! The premise talks about endangered species, while the hypothesis asks about going out, which is unrelated.)"
126	Daniel Yamins is a campaigning activist	Son Yamins is very busy in a tent	entailment	"Neutral

(Siyabonga, noma, ngoba Daniel Yamins ayiyo Son Yamins)"
127	Daniel Yamins is a campaigning activist	Son Yamins was born on the scale of the ciphers	neutral	"Neutral

(Translation: ""Yamis"" is a name, and ""son"" is a word that can be translated to ""child"" or ""young one"" in Yoruba. The premise mentions Daniel Yamins as a campaigning activist, while the hypothesis talks about someone named Son Yamins being born on the scale of the ciphers. There is no logical connection between the two, hence the answer is neutral.)"
128	Daniel Yamins is a campaigning activist	Son Yamins is a great athlete, but he doesn't know how to skate.	contradiction	"Neutral

(In Yoruba: Ìfé àtọ́kùn, àtọ́kùn, àtọ́kùn)

Translation: It is neutral, it is neutral, it is neutral"
129	If it is so, he says, it is because they are nearer to the covenant.	I know they won't be able to cross the border	contradiction	"Neutral

(Kwaku naa, naa wɔn yɛn nyame mu)"
130	If it is so, he says, it is because they are nearer to the covenant.	i want to know if they plan to go to england	neutral	"Neutral

(In Yoruba: ṣe ẹjọ, ẹjọ n ọmọrẹ fun ọmọrẹ)

Note: The premise talks about a covenant, which is unrelated to the hypothesis about planning to go to England. Therefore, the two statements do not have a logical connection, making it neutral."
131	If it is so, he says, it is because they are nearer to the covenant.	the speaker wanted to know how often they get into trouble	entailment	Neutral
132	I think that there is a phenomenon that indicates that the biosphere is constantly expanding	the biosphere is highly variable	entailment	"Neutral

(Siwethemba)"
133	I think that there is a phenomenon that indicates that the biosphere is constantly expanding	the biosphere changes depending on the temperature of the atmosphere	neutral	"Neutral

(Siwalele, siwalele, siwalele, siwalele, siwalele)"
134	I think that there is a phenomenon that indicates that the biosphere is constantly expanding	The biosphere will never change	contradiction	Contradiction
135	With this setback, a Christian can't handle a lot of information	crystals are important data structures	contradiction	"Neutral

(Kwaku naa yen, ebiara yen)"
136	With this setback, a Christian can't handle a lot of information	crystals have no effect on information flow	entailment	"Neutral

(Swahili: Hali hii ni neutral)"
137	With this setback, a Christian can't handle a lot of information	there are other types of crystals that are useful for information retrieval	neutral	Neutral
138	So, adults don't need to teach children to fully engage in the little things that we know as theirs as they do	the number of children entering kindergarten	contradiction	"Neutral

(Siwu siyaya, ke ngwana ke tsebong)

Translation: It's neutral, the child is still learning"
139	So, adults don't need to teach children to fully engage in the little things that we know as theirs as they do	children entering kindergarten don't need any help to learn how to behave	entailment	"Neutral

(Translation: ""Kwa nyingi, kuna uhusiano wa pigo kati ya mwendokasi wa watoto na ujuzi wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa kuwa na uwezo wa ku"
140	So, adults don't need to teach children to fully engage in the little things that we know as theirs as they do	children entering kindergarten do not have the knowledge of the air for technical schooling and do not have any adult help	neutral	"Neutral

(Siwethembele)"
141	this country was built for its own sake, all men are equal	the results of this discovery have been preserved for many centuries	neutral	"Neutral

(Kwaku nna, wɔn nka yɛn, nipa nka yɛn)"
142	this country was built for its own sake, all men are equal	some people think that everyone is equal	entailment	"Neutral

(Siwalele)"
143	this country was built for its own sake, all men are equal	This nation was built on the belief that some people are better than others	contradiction	"Contradiction

(Translation: ""Ndiyo, kuna mpangilio"" - Yes, there is a contradiction)"
144	Do I have to do it again?	it soon became clear to me that I had to convince him of his intentions	contradiction	"Neutral

(In Yoruba: Oṣèré)

Note: The premise and hypothesis are unrelated, so there is no clear entailment or contradiction."
145	Do I have to do it again?	I asked him if he wanted me to give him more money	entailment	"Neutral

(Translation: ""Nini ndani?"" - What's the matter?)"
146	Do I have to do it again?	should I make it more difficult for her to be brave in the face of the odds?	neutral	"Neutral

(Siwethemba)"
147	knowledge about the circulatory system can be gained by testing different types of tissues	other animal experiments can be used to share knowledge about spin distributions	entailment	"Neutral

(Kwaku n'asɛm! - That's correct!)"
148	knowledge about the circulatory system can be gained by testing different types of tissues	Spin barleys are useful for storing transportation equipment	neutral	Neutral
149	knowledge about the circulatory system can be gained by testing different types of tissues	you can't imagine how rich Spin is in all sorts of ways	contradiction	Neutral
150	no no I don't want you to die	I don't want you to die	entailment	Neutral.
