premise	hypothesis	label	opus	prompt	verbalized
Kale nno, simanyidde ddala lwaki.	Simanyi lwaki yakyusakyusa amasomero.	neutral	"[textblock(text=""neither. okuva ku byoyogedde, tomanyi lwaki omuntu oyo yakyusa amasomero, naye ekyo tekitegeeza nti ddala yakyusa amasomero. oyinza obutamanyi ensonga lwaki, naye ate nga takyusizza ddala masomero. olw'ensonga eyo, tewali bwekuusa oba obulimba mu kyoyogedde."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kale nno, simanyidde ddala lwaki.\nQuestion: Simanyi lwaki yakyusakyusa amasomero. True, False, or Neither?\nAnswer:'}]}]	neutral
Kale nno, simanyidde ddala lwaki.	Simanyi lwaki ekyo kyagwawo.	entailment	"[textblock(text='the correct answer is neither.\n\nthe given sentence ""kale nno, simanyidde ddala lwaki"" translates to ""well then, i really don\'t know why."" this expresses lack of knowledge about the reason for something.\n\nthe question statement ""simanyi lwaki ekyo kyagwawo"" means ""i don\'t know why that happened."" this also expresses not knowing the reason behind an occurrence.\n\nwhile both sentences convey the same general idea of not knowing the reason for something, they are not identical statements to be judged as strictly true or false. the question statement refers to a specific event (""ekyo"" = ""that""), while the given sentence doesn\'t mention a particular incident. therefore, neither is the most appropriate answer, as the statements are similar in meaning but not exact matches.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kale nno, simanyidde ddala lwaki.\nQuestion: Simanyi lwaki ekyo kyagwawo. True, False, or Neither?\nAnswer:'}]}]	neutral
Nze nzekka uh, eyali akozesa obuuma obulondoola obwa, okugezesa enkyukakyuka y'embeera y'ekintu ekibeera kiteekeddwa mu kasenge.	Ssaakyagala kubeera nzekka nga nze nsobola okukozesa obuuma mu kugezesa.	neutral	"[textblock(text='okuddamu kuli neither.\n\nmu mboozi gy\'otadde, tewali kintu kyonna ekikwatagana na ggwe okwagala oba obutayagala kubeera nzekka nga okozesa obuuma obwo. emboozi egamba nti obuuma obwo bukozesebwa okugezesa enkyukakyuka y\'embeera y\'ekintu ekiteekebwa mu kasenge. naye tewali kintu kyonna ekikwatagana na ggwe oba by\'oyagala. n\'olw\'ekyo okuddamu ""true"" oba ""false"" tekusoboka - okuddamu kuteekwa okuba ""neither"".', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Nze nzekka uh, eyali akozesa obuuma obulondoola obwa, okugezesa enkyukakyuka y'embeera y'ekintu ekibeera kiteekeddwa mu kasenge.\nQuestion: Ssaakyagala kubeera nzekka nga nze nsobola okukozesa obuuma mu kugezesa. True, False, or Neither?\nAnswer:""}]}]"	neutral
Nze nzekka uh, eyali akozesa obuuma obulondoola obwa, okugezesa enkyukakyuka y'embeera y'ekintu ekibeera kiteekeddwa mu kasenge.	Okugezesebwa baakukolera mu kasenge omulondoolerwa enkyukakyuka y'embeera y'ekintu.	entailment	"[textblock(text='okugezesebwa baakukolera mu kasenge omulondoolerwa enkyukakyuka y\'embeera y\'ekintu kiba kituufu (true) okusinziira ku ebyo ebiri mu nnyiriri ezisooka. \n\nmu nnyiriri ezisooka, kigambibwa nti ""eyali akozesa obuuma obulondoola obwa, okugezesa enkyukakyuka y\'embeera y\'ekintu ekibeera kiteekeddwa mu kasenge."" kino kiraga nti okugezesa kwali kukolebwa mu kasenge omulondoolerwa enkyukakyuka y\'embeera y\'ekintu.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Nze nzekka uh, eyali akozesa obuuma obulondoola obwa, okugezesa enkyukakyuka y'embeera y'ekintu ekibeera kiteekeddwa mu kasenge.\nQuestion: Okugezesebwa baakukolera mu kasenge omulondoolerwa enkyukakyuka y'embeera y'ekintu. True, False, or Neither?\nAnswer:""}]}]"	entailment
Nze nzekka uh, eyali akozesa obuuma obulondoola obwa, okugezesa enkyukakyuka y'embeera y'ekintu ekibeera kiteekeddwa mu kasenge.	Batono ku ffe abaddukanya obuuma mu kugezesa.	contradiction	"[textblock(text='okusinziira ku by\'oyogedde, ekiddibwamu kye ""neither"".\n\nmu nnyiriri ez\'omu ntandikwa tewali kintu kyonna kiraga nti abantu batono oba bangi abakozesa obuuma obwo mu kugezesa. ekiragiro kisooka kwogera ku nzekka emu eyali ekozesa obuuma obwo, naye tekituwa ndagiriro yonna ku muwendo gw\'abantu abagukozesa.\n\nn\'olw\'ekyo, tewali bukakasa nti ""batono ku ffe abaddukanya obuuma mu kugezesa"" oba nti si bwe kiri. ekiragiro tekimala kuddamu kibuuzo ekyo.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Nze nzekka uh, eyali akozesa obuuma obulondoola obwa, okugezesa enkyukakyuka y'embeera y'ekintu ekibeera kiteekeddwa mu kasenge.\nQuestion: Batono ku ffe abaddukanya obuuma mu kugezesa. True, False, or Neither?\nAnswer:""}]}]"	neutral
Nze uh, Chief Master Sergeant, eyawummula, nga Rick bw'agambye.	N'okutuusa leero, nkyakola.	contradiction	"[textblock(text='ekyokuddamu kiri ""neither"" kubanga tewali bimala okusobola okukakasa oba okugaana nti okyakola okutuusa leero. ebigambo ""n\'okutuusa leero, nkyakola"" tebimala kuwa bukakasa oba okyakola oba nedda.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Nze uh, Chief Master Sergeant, eyawummula, nga Rick bw'agambye.\nQuestion: N'okutuusa leero, nkyakola. True, False, or Neither?\nAnswer:""}]}]"	neutral
Nze uh, Chief Master Sergeant, eyawummula, nga Rick bw'agambye.	Nawummula mu 2002.	neutral	"[textblock(text='mu byogeddeko, tewali bimala okusobola okukakasa oba nawummula mu 2002 oba nedda. kino kiva ku kuba nti tewali biseera byennyini mw\'oyogedde lw\'owummula. kale okuddamu kwange kwe kuba nti ""neither"", kubanga ebikwata ku mwaka gw\'owummuliramu tebimanyiddwa.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Nze uh, Chief Master Sergeant, eyawummula, nga Rick bw'agambye.\nQuestion: Nawummula mu 2002. True, False, or Neither?\nAnswer:""}]}]"	neutral
Nze uh, Chief Master Sergeant, eyawummula, nga Rick bw'agambye.	Rick yabagamba nti nnawummula.	entailment	[textblock(text='kituufu (true). mu byoyogedde, wagambye nti rick yabagamba nti chief master sergeant yawummudde.', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Nze uh, Chief Master Sergeant, eyawummula, nga Rick bw'agambye.\nQuestion: Rick yabagamba nti nnawummula. True, False, or Neither?\nAnswer:""}]}]"	entailment
Waliwo kko ebikwata ku nsuubira y'ennyingiza ya ssente ebiri ku mmeeza yange era, um, uh, bya Cutty, lye linnya lya kasitoma.	Kasitoma ayitibwa Cutty akola  $10000 buli mwezi.	neutral	"[textblock(text=""neither. ebikwata ku nsuubira y'ennyingiza ya ssente ebiri ku mmeeza yo bikwata ku kasitoma ayitibwa cutty, naye tewali bya kwogera nti akola doola 10,000 buli mwezi. obubaka obwo tebumala kuwa bukakasa nti cutty afuna ssente ezo buli mwezi."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Waliwo kko ebikwata ku nsuubira y'ennyingiza ya ssente ebiri ku mmeeza yange era, um, uh, bya Cutty, lye linnya lya kasitoma.\nQuestion: Kasitoma ayitibwa Cutty akola  $10000 buli mwezi. True, False, or Neither?\nAnswer:""}]}]"	neutral
Waliwo kko ebikwata ku nsuubira y'ennyingiza ya ssente ebiri ku mmeeza yange era, um, uh, bya Cutty, lye linnya lya kasitoma.	Waliwo kasitoma ng'erinnya lye ye Cutty.	entailment	"[textblock(text=""true. mu biwandiikiddwa waggulu, balaga nti waliwo kasitoma ng'erinnya lye ye cutty."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Waliwo kko ebikwata ku nsuubira y'ennyingiza ya ssente ebiri ku mmeeza yange era, um, uh, bya Cutty, lye linnya lya kasitoma.\nQuestion: Waliwo kasitoma ng'erinnya lye ye Cutty. True, False, or Neither?\nAnswer:""}]}]"	entailment
Waliwo kko ebikwata ku nsuubira y'ennyingiza ya ssente ebiri ku mmeeza yange era, um, uh, bya Cutty, lye linnya lya kasitoma.	Tetulina wano kasitoma yenna ayitibwa Cutty.	contradiction	"[textblock(text='neither. tewali bukakasa nti waliwo oba tewali kasitoma ayitibwa cutty. ebigambo ebisembayo ""lye linnya lya kasitoma"" biraga nti ayogeddwako ayinza okuba nga ye kasitoma cutty, naye tekikakasiddwa ddala nti cutty gy\'ali oba taliwo.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Waliwo kko ebikwata ku nsuubira y'ennyingiza ya ssente ebiri ku mmeeza yange era, um, uh, bya Cutty, lye linnya lya kasitoma.\nQuestion: Tetulina wano kasitoma yenna ayitibwa Cutty. True, False, or Neither?\nAnswer:""}]}]"	neutral
Omuwala ayinza okunnyamba ali walako n'ekibuga.	Omuwala gwe nneetaagako obuyambi abeera walako.	entailment	"[textblock(text='neither.\n\nthe original statement ""omuwala ayinza okunnyamba ali walako n\'ekibuga"" does not provide enough information to determine whether the girl who can help me is nearby or not. it simply states that the girl who can help me exists somewhere, but does not specify her location relative to the speaker.\n\ntherefore, the question ""omuwala gwe nneetaagako obuyambi abeera walako"" (the girl i need help from is nearby) cannot be answered as either true or false based on the information given. more context would be needed to make that determination.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Omuwala ayinza okunnyamba ali walako n'ekibuga.\nQuestion: Omuwala gwe nneetaagako obuyambi abeera walako. True, False, or Neither?\nAnswer:""}]}]"	contradiction
Omuwala ayinza okunnyamba ali walako n'ekibuga.	Omuwala agenda okunnyamba yeesudde mmayiro 5.	neutral	"[textblock(text=""neither. tekisoboka kugamba oba omuwala agenda okunnyamba yeesudde mmayiro 5 kubanga ebyo tebivudde mu bigambo ebiweereddwa. ekigambo tekitubuulira buwanvu bw'ekkubo omuwala ly'agenda okwambuka okutuuka gy'oli."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Omuwala ayinza okunnyamba ali walako n'ekibuga.\nQuestion: Omuwala agenda okunnyamba yeesudde mmayiro 5. True, False, or Neither?\nAnswer:""}]}]"	neutral
Omuwala ayinza okunnyamba ali walako n'ekibuga.	Tewaliiwo muntu ayinza kunnyamba.	contradiction	"[textblock(text='neither.\n\nthe given statement ""omuwala ayinza okunnyamba ali walako n\'ekibuga"" suggests that there is a girl who can help and is nearby with a compound/homestead. it doesn\'t directly confirm or deny the presence of someone who can help.\n\nthe question ""tewaliiwo muntu ayinza kunnyamba"" translates to ""there is no one who can help me."" this cannot be conclusively determined as true or false based solely on the initial statement about a girl who may be able to help. more context would be needed to give a definitive true or false answer.\n\ntherefore, based strictly on the information provided, the answer is neither - there is insufficient evidence to conclude if the statement ""tewaliiwo muntu ayinza kunnyamba"" is true or false.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Omuwala ayinza okunnyamba ali walako n'ekibuga.\nQuestion: Tewaliiwo muntu ayinza kunnyamba. True, False, or Neither?\nAnswer:""}]}]"	contradiction
Naye baali bagabanyiziddwaamu ku b'ani abaali balina okuba abakozi ku ffaamu n'abo abaalina okusigala awaka.	Bonna bakkaanya nti bonna baali ba kukola mu nnimiro.	contradiction	"[textblock(text='okusinziira ku byogeddwa, tekisoboka kuddamu nti ""true"" oba ""false"" kubanga ebigambo tebituwa bukakasa obumala okuddamu ekibuuzo ekyo. naye baali bagabanyiziddwaamu ku b\'ani abaali balina okuba abakozi ku ffaamu n\'abo abaalina okusigala awaka, kino kisobola okuba nti tebakkaanya nti bonna baali ba kukola mu nnimiro. naye ate tekituwa bukakasa nti baalina endowooza ez\'enjawulo. n\'olw\'ekyo okuddamu kwange kwe ""neither"".', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Naye baali bagabanyiziddwaamu ku b'ani abaali balina okuba abakozi ku ffaamu n'abo abaalina okusigala awaka.\nQuestion: Bonna bakkaanya nti bonna baali ba kukola mu nnimiro. True, False, or Neither?\nAnswer:""}]}]"	neutral
Naye baali bagabanyiziddwaamu ku b'ani abaali balina okuba abakozi ku ffaamu n'abo abaalina okusigala awaka.	Baali tebasobola kukkaanya ku ani yali omukozi ow'omu nnimiro n'ani ayali ow'omu nju.	entailment	[textblock(text='the answer is neither.\n\nthe original sentence does not provide enough information to determine whether they were unable to agree on who was a field worker and who was a house worker. it only states that the new girls were divided into those who were to be workers on the farm and those who were to stay at home. it does not mention anything about disagreement or inability to decide on their roles.', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Naye baali bagabanyiziddwaamu ku b'ani abaali balina okuba abakozi ku ffaamu n'abo abaalina okusigala awaka.\nQuestion: Baali tebasobola kukkaanya ku ani yali omukozi ow'omu nnimiro n'ani ayali ow'omu nju. True, False, or Neither?\nAnswer:""}]}]"	neutral
Naye baali bagabanyiziddwaamu ku b'ani abaali balina okuba abakozi ku ffaamu n'abo abaalina okusigala awaka.	Baali tebayinza kukkaanya ku ani yali alina okukola mu nnimiro ya ppamba n'eyali alina okusiimuula ennyumba.	neutral	"[textblock(text=""neither. ebiri mu musomo tebigamba ku kukkaanya ku ani yali alina okukola mu nnimiro ya ppamba oba okusiimuula ennyumba. omusomo gugamba nti baali bagabanyiziddwaamu ku b'ani abaali balina okuba abakozi ku ffaamu n'abo abaalina okusigala awaka, so si ku kukkaanya ku mirimu egy'enjawulo egy'oku ffaamu."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Naye baali bagabanyiziddwaamu ku b'ani abaali balina okuba abakozi ku ffaamu n'abo abaalina okusigala awaka.\nQuestion: Baali tebayinza kukkaanya ku ani yali alina okukola mu nnimiro ya ppamba n'eyali alina okusiimuula ennyumba. True, False, or Neither?\nAnswer:""}]}]"	neutral
Kye ntegeeza kiri nti baalina abaana bataano bokka, omu ku bbo n'afa.	Abaana baabwe bonna baasimattuka.	contradiction	"[textblock(text='okusinziira ku byogeddwa, ekiddibwamu kye ""false"".\n\nensonga:\n- kyogeddwa nti baalina abaana bataano bokka.\n- kyogeddwa nti omu ku baana abo yafa.\n- kino kitegeeza nti abaana bonna tebaasobola kuba nga baasimattuka kubanga omu ku bo yafa.\n\nn\'olwekyo, okugamba nti ""abaana baabwe bonna baasimattuka"" kiba kikyamu (false) okusinziira ku byogeddwa.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kye ntegeeza kiri nti baalina abaana bataano bokka, omu ku bbo n'afa.\nQuestion: Abaana baabwe bonna baasimattuka. True, False, or Neither?\nAnswer:""}]}]"	contradiction
Kye ntegeeza kiri nti baalina abaana bataano bokka, omu ku bbo n'afa.	Omwana omu ye yafa ku baana abataano.	entailment	"[textblock(text='true.\n\nokuva mu mboozi, kigambibwa nti ""omu ku bbo n\'afa"" okukakasa nti ku baana abataano, omu yafa. kino kiraga nti ekirango ""omwana omu ye yafa ku baana abataano"" kya mazima.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kye ntegeeza kiri nti baalina abaana bataano bokka, omu ku bbo n'afa.\nQuestion: Omwana omu ye yafa ku baana abataano. True, False, or Neither?\nAnswer:""}]}]"	entailment
Kye ntegeeza kiri nti baalina abaana bataano bokka, omu ku bbo n'afa.	Omwana eyafa yazaalibwa nga mulwadderwadde.	neutral	"[textblock(text=""neither. ebyogerwa tebituwa bukakasa obumala okuddamu nti omwana eyafa yazaalibwa nga mulwadde oba nedda. byogera ku muwendo gw'abaana abataano bokka, era nti omu ku bo yafa, naye tebitubuulira nsonga oba embeera omwana oyo gyeyafiiramu."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kye ntegeeza kiri nti baalina abaana bataano bokka, omu ku bbo n'afa.\nQuestion: Omwana eyafa yazaalibwa nga mulwadderwadde. True, False, or Neither?\nAnswer:""}]}]"	neutral
Yagamba nti maziga gokka ge gaali gamuyunguka okuva mu maaso, oluvannyuma Joe n'ajja ku lubalaza.	We yamugambira nti ajje ku lubalaza, yalina amaziga mu maaso ge.	entailment	"[textblock(text=""neither.\n\nmu nnyiriri eziweereddwa, tewali ayogera nti waliwo eyamugamba okujja ku lubalaza. nnyiriri zikakasa nti joe yalina amaziga mu maaso ge era n'ajja ku lubalaza, naye tezigamba nti waliwo eyamugamba kujja ku lubalaza olw'okuba ng'alina amaziga mu maaso ge."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Yagamba nti maziga gokka ge gaali gamuyunguka okuva mu maaso, oluvannyuma Joe n'ajja ku lubalaza.\nQuestion: We yamugambira nti ajje ku lubalaza, yalina amaziga mu maaso ge. True, False, or Neither?\nAnswer:""}]}]"	neutral
Yagamba nti maziga gokka ge gaali gamuyunguka okuva mu maaso, oluvannyuma Joe n'ajja ku lubalaza.	Yeesangula mangu amaziga oluvannyuma lw'okusindika Joe n'amuggya ku lubalaza.	contradiction	[textblock(text='neither. ebivudde mu katambi tebitugamba oba yeesangula amaziga oba nedda. katambi kagamba nti amaziga gaali gamuyunguka okuva mu maaso, naye tekagamba oba yagasangula oba nedda oluvannyuma lwa joe okujja ku lubalaza.', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Yagamba nti maziga gokka ge gaali gamuyunguka okuva mu maaso, oluvannyuma Joe n'ajja ku lubalaza.\nQuestion: Yeesangula mangu amaziga oluvannyuma lw'okusindika Joe n'amuggya ku lubalaza. True, False, or Neither?\nAnswer:""}]}]"	neutral
Yagamba nti maziga gokka ge gaali gamuyunguka okuva mu maaso, oluvannyuma Joe n'ajja ku lubalaza.	Yali musanyufu nnyo ng'alabye ku Joe, era yatandikirawo okukaaba.	neutral	"[textblock(text=""neither. tekisoboka kugamba nti yali musanyufu nnyo ng'alabye joe kubanga tekigambibwa mu nnyiriri ezo. kigamba nti yali akaaba nga maziga gamuyunguka okuva mu maaso, naye tekitubuulira nsonga lwaki yali akaaba. kiyinza okuba olw'okusanyuka oba olw'okunakuwala."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Yagamba nti maziga gokka ge gaali gamuyunguka okuva mu maaso, oluvannyuma Joe n'ajja ku lubalaza.\nQuestion: Yali musanyufu nnyo ng'alabye ku Joe, era yatandikirawo okukaaba. True, False, or Neither?\nAnswer:""}]}]"	neutral
Newankubandde ennyonyi yali ekutte omuliro, lwaki uh, yandibadde ebengeya n'esaanuuka okutuuka ekirungo kya lead eky'obulabe ennyo okwaka?	Okufuumuuka kw'emikka egy'obulabe ennyo mu bbanga nakwo kusobola okuteekebwako ekkomo mu muliro.	neutral	"[textblock(text='okusinziira ku byomanyi, okufuumuuka kw\'emikka egy\'obulabe ennyo mu bbanga nakwo kusobola okuteekebwako ekkomo mu muliro. noolwekyo ennamba y\'okuddamu eri ""true"". emikka egy\'obulabe ennyo giyinza okufuumuuka mu bbanga nga giva mu bintu ebyaka, naye okwaka kw\'omuliro kusobola okukendeereza obungi bw\'emikka egyo egifuumuuka.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Newankubandde ennyonyi yali ekutte omuliro, lwaki uh, yandibadde ebengeya n'esaanuuka okutuuka ekirungo kya lead eky'obulabe ennyo okwaka?\nQuestion: Okufuumuuka kw'emikka egy'obulabe ennyo mu bbanga nakwo kusobola okuteekebwako ekkomo mu muliro. True, False, or Neither?\nAnswer:""}]}]"	entailment
