premise	hypothesis	label	opus	prompt	verbalized
Ngwanana a ka nthusang o toropong.	Ngwanana eo ke hlokang thuso ho yena o dula hole.	entailment	[textblock(text='neither. ha ho bolelwe letho mabapi le hore ngwanana eo a dulang hole kapa haufi. polelo e re ngwanana a ka thusang o toropong, empa ha e bolele letho ka hore o dula hole kapa haufi.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ngwanana a ka nthusang o toropong.\nQuestion: Ngwanana eo ke hlokang thuso ho yena o dula hole. True, False, or Neither?\nAnswer:'}]}]	neutral
Ngwanana a ka nthusang o toropong.	Ngwanana ya tlo nthusa o bohole ba dikhilometara tse hlano	neutral	"[textblock(text='neither.\n\nthe original statement ""ngwanana a ka nthusang o toropong"" does not specify how far away the girl who can help is located. it only states that she is in town.\n\nthe question asks whether the statement ""ngwanana ya tlo nthusa o bohole ba dikhilometara tse hlano"" (the girl who will help me is 5 kilometers away) is true or false. however, there is not enough information in the original statement to determine if this is true or false. the distance of 5 kilometers is not mentioned at all.\n\ntherefore, the correct answer is ""neither"", as we cannot conclusively say if the statement in the question is true or false based on the information provided.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ngwanana a ka nthusang o toropong.\nQuestion: Ngwanana ya tlo nthusa o bohole ba dikhilometara tse hlano True, False, or Neither?\nAnswer:'}]}]	contradiction
Ngwanana a ka nthusang o toropong.	Ha ho na ya ka nthusang.	contradiction	"[textblock(text='neither.\n\nthe given sentence ""ngwanana a ka nthusang o toropong"" translates to ""the girl who can help me is in town"". it does not contain any information related to the question ""ha ho na ya ka nthusang"" which means ""there is no one who can help me"".\n\ntherefore, based solely on the provided sentence, we cannot determine if the statement ""ha ho na ya ka nthusang"" is true or false. the answer is neither.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ngwanana a ka nthusang o toropong.\nQuestion: Ha ho na ya ka nthusang. True, False, or Neither?\nAnswer:'}]}]	neutral
Empa ba ne ba arohane ka hore ke bomang ba sebetsang polasing le hore ke bo mang bana ba lapeng. E ne e le...	Bohle ba dumellane ka hore ba tla sebetsa masimong.	contradiction	[textblock(text='neither. ha ho bolelwe hore bohle ba dumelane ho sebetsa masimong. pale e bolela feela hore ba ne ba arohane ka hore ke bomang ba sebetsang polasing le hore ke bomang bana ba lapeng, empa ha e bolele letho ka hore na bohle ba dumelane ho sebetsa masimong kapa tjhe.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Empa ba ne ba arohane ka hore ke bomang ba sebetsang polasing le hore ke bo mang bana ba lapeng. E ne e le...\nQuestion: Bohle ba dumellane ka hore ba tla sebetsa masimong. True, False, or Neither?\nAnswer:'}]}]	neutral
Empa ba ne ba arohane ka hore ke bomang ba sebetsang polasing le hore ke bo mang bana ba lapeng. E ne e le...	Ba ne ba sa dumellane ka hore ke mang a sebetsang polasing le hore ke mang a dulang ntlong.	entailment	[textblock(text='neither.\n\nthe original sentence does not mention any disagreement about who works on the farm and who stays at home. it simply states that they were divided into those who work on the farm and those who are children at home. there is no indication of any disagreement or dispute about these roles.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Empa ba ne ba arohane ka hore ke bomang ba sebetsang polasing le hore ke bo mang bana ba lapeng. E ne e le...\nQuestion: Ba ne ba sa dumellane ka hore ke mang a sebetsang polasing le hore ke mang a dulang ntlong. True, False, or Neither?\nAnswer:'}]}]	neutral
Empa ba ne ba arohane ka hore ke bomang ba sebetsang polasing le hore ke bo mang bana ba lapeng. E ne e le...	Ba ne ba sa dumellane ka hore ke mang a lokelang ho sebetsa polasing ya boyatshwele le a lokelang ho hlwekisa fatshe.	neutral	[textblock(text='neither. ha ho bolelwe letho ka ho sa dumellaneng ka hore ke mang ya lokelang ho sebetsa polasing ya boyatshwele kapa ho hlwekisa fatshe. polelo e bolela feela hore ba ne ba arohane ka hore ke bomang ba sebetsang polasing le hore ke bomang bana ba lapeng, empa ha e bolele letho ka ho sa dumellaneng ka mesebetsi eo.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Empa ba ne ba arohane ka hore ke bomang ba sebetsang polasing le hore ke bo mang bana ba lapeng. E ne e le...\nQuestion: Ba ne ba sa dumellane ka hore ke mang a lokelang ho sebetsa polasing ya boyatshwele le a lokelang ho hlwekisa fatshe. True, False, or Neither?\nAnswer:'}]}]	neutral
Ke bolela hore ba ne ba na le bana ba bahlano, e mong o hlokahetse.	Bana ba bona ba pholohile kaofela.	contradiction	[textblock(text='false. polelo e re bolella hore ba ne ba na le bana ba bahlano, empa e mong wa bona o hlokahetse. ka hoo, ha se bana bohle ba bona ba pholohileng - e mong o hlokahetse.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ke bolela hore ba ne ba na le bana ba bahlano, e mong o hlokahetse.\nQuestion: Bana ba bona ba pholohile kaofela. True, False, or Neither?\nAnswer:'}]}]	contradiction
Ke bolela hore ba ne ba na le bana ba bahlano, e mong o hlokahetse.	Ngwana a le mong ho ba bahlano o hlokahetse.	entailment	[textblock(text='true. polelo e re bolella hore ba ne ba na le bana ba bahlano, empa e mong wa bona o hlokahetse. ka hoo, ke nnete hore ngwana a le mong ho ba bahlano o hlokahetse.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ke bolela hore ba ne ba na le bana ba bahlano, e mong o hlokahetse.\nQuestion: Ngwana a le mong ho ba bahlano o hlokahetse. True, False, or Neither?\nAnswer:'}]}]	entailment
Ke bolela hore ba ne ba na le bana ba bahlano, e mong o hlokahetse.	Ngwana a hlokahetseng o hlahile a kula.	neutral	"[textblock(text=""neither. ha ho bolelwe letho mabapi le hore na ngwana ya hlokahetseng o ne a kula kapa tjhe. polelo e re bolella feela hore ba ne ba ena le bana ba bahlano, 'me e mong wa bona o hlokahetse, empa ha e fane ka lebaka la ho hlokahala ha hae."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ke bolela hore ba ne ba na le bana ba bahlano, e mong o hlokahetse.\nQuestion: Ngwana a hlokahetseng o hlahile a kula. True, False, or Neither?\nAnswer:'}]}]	neutral
O ile a re ho ne ho na le dikeledi tse theohang mahlong a hae ebile a re, Joe a hlahela verandeng	Ha a ne a mmolella hore a tle verandeng o ne a na le dikeledi mahlong a hae.	entailment	[textblock(text='ke true. pale e re joe o ne a na le dikeledi tse theohang mahlong a hae ha a ne a hlahela verandeng.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'O ile a re ho ne ho na le dikeledi tse theohang mahlong a hae ebile a re, Joe a hlahela verandeng\nQuestion: Ha a ne a mmolella hore a tle verandeng o ne a na le dikeledi mahlong a hae. True, False, or Neither?\nAnswer:'}]}]	entailment
O ile a re ho ne ho na le dikeledi tse theohang mahlong a hae ebile a re, Joe a hlahela verandeng	O ile a potlaka ho hlakola dikeledi mahlong kamora ho suthumeletsa Joe verandeng.	contradiction	[textblock(text='neither. ha ho bolelwe hore o ile a hlakola dikeledi mahlong a hae kamora ho suthumeletsa joe verandeng. pale e re feela hore o ne a na le dikeledi tse theohang mahlong a hae ha joe a hlahela verandeng, empa ha e bolele hore o ile a di hlakola kamora moo.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'O ile a re ho ne ho na le dikeledi tse theohang mahlong a hae ebile a re, Joe a hlahela verandeng\nQuestion: O ile a potlaka ho hlakola dikeledi mahlong kamora ho suthumeletsa Joe verandeng. True, False, or Neither?\nAnswer:'}]}]	neutral
O ile a re ho ne ho na le dikeledi tse theohang mahlong a hae ebile a re, Joe a hlahela verandeng	O ne a thabetse ho bona Joe mme a qala ho lla.	neutral	[textblock(text='neither. ha ho bolelwe hore o ne a thabetse ho bona joe. seo re se tsebang ke hore o ne a lla ha a bona joe a hlahela verandeng, empa ha ho hlake hore na o ne a lla ka lebaka la thabo kapa ntho e nngwe.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'O ile a re ho ne ho na le dikeledi tse theohang mahlong a hae ebile a re, Joe a hlahela verandeng\nQuestion: O ne a thabetse ho bona Joe mme a qala ho lla. True, False, or Neither?\nAnswer:'}]}]	neutral
Le haeba sefofane se ne se tjha, se ne se tla tjha mme se ne se tla qhibidihela ho lead component, hore radiation e dutlele ka ntle.	Radiation le yona e ka thibelwa ka nako ya mollo.	neutral	"[textblock(text='ke nahana hore karabo e nepahetseng ke neither.\n\npolelo e re fa tlhahisoleseding e itseng ka seo se ka etsahalang ha sefofane se ka tjha, empa ha e bolele letho ka hore na radiation e ka thibelwa ka nako ya mollo kapa tjhe.\n\nleha ho bolelwa hore radiation e ka ""dutlela ka ntle"" ha lead component e qhibidiha, sena ha se bolele hore radiation e ka thibelwa ka botlalo nakong ya mollo. ho ka nna ha e ba thata ho laola kapa ho thibela radiation ka nako eo.\n\nka hoo, polelo e filweng ha e fane ka bopaki bo lekaneng ho tshehetsa kapa ho hanyetsa polelo ya hore radiation e ka thibelwa ka nako ya mollo. re hloka tlhahisoleseding e eketsehileng ho etsa qeto e hlakileng.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Le haeba sefofane se ne se tjha, se ne se tla tjha mme se ne se tla qhibidihela ho lead component, hore radiation e dutlele ka ntle.\nQuestion: Radiation le yona e ka thibelwa ka nako ya mollo. True, False, or Neither?\nAnswer:'}]}]	neutral
Le haeba sefofane se ne se tjha, se ne se tla tjha mme se ne se tla qhibidihela ho lead component, hore radiation e dutlele ka ntle.	Radiation e ka dutla ho tswa karolong ya lead kamora hoba sefofane se tjhe.	entailment	[textblock(text='ke karabo ya false. polelo e re ha sefofane se tjha, radiation e tla dutlela ka ntle ho lead component. empa lead ke ntho e thibelang radiation hantle haholo. ka hoo, ha sefofane se tjha, radiation e ke ke ya dutla ho tswa karolong ya lead. lead e tla dula e boloka radiation ka hare ho yona le ha sefofane se ka tjha.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Le haeba sefofane se ne se tjha, se ne se tla tjha mme se ne se tla qhibidihela ho lead component, hore radiation e dutlele ka ntle.\nQuestion: Radiation e ka dutla ho tswa karolong ya lead kamora hoba sefofane se tjhe. True, False, or Neither?\nAnswer:'}]}]	contradiction
Le haeba sefofane se ne se tjha, se ne se tla tjha mme se ne se tla qhibidihela ho lead component, hore radiation e dutlele ka ntle.	Radiation e ka se dutle ka nako ya mollo.	contradiction	[textblock(text='neither.\n\nha ho na karabo e hlakileng ya nnete kapa ya leshano mona. polelo e re radiation e ne e tla dutlela ka ntle ha sefofane se tjha, empa ha e hlakise hore na sena se ne se tla etsahala ka nako ya mollo kapa ha mollo o se o timme. ka lebaka lena, ha re kgone ho re ke nnete kapa leshano hore radiation e ke ke ya dutla ka nako ya mollo. re hloka tlhahisoleseding e eketsehileng ho araba potso ena ka nepo.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Le haeba sefofane se ne se tjha, se ne se tla tjha mme se ne se tla qhibidihela ho lead component, hore radiation e dutlele ka ntle.\nQuestion: Radiation e ka se dutle ka nako ya mollo. True, False, or Neither?\nAnswer:'}]}]	neutral
Enwa ke Chief Master Sergeant Clem Francis, a behileng meja fatshe ho tswa sesoleng sa US.	Chief o behile meja fatshe sesoleng sa US.	entailment	[textblock(text='true\n\npolelo e re bolella hore chief master sergeant clem francis o behile meja fatshe ho tswa sesoleng sa us. kahoo karabo ke true (nnete), hobane polelo e netefatsa sena ka ho otloloha.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Enwa ke Chief Master Sergeant Clem Francis, a behileng meja fatshe ho tswa sesoleng sa US.\nQuestion: Chief o behile meja fatshe sesoleng sa US. True, False, or Neither?\nAnswer:'}]}]	entailment
Enwa ke Chief Master Sergeant Clem Francis, a behileng meja fatshe ho tswa sesoleng sa US.	Chief o sa tswa beha meja fatshe dibeke tse mmalwa tse fetileng.	neutral	"[textblock(text='neither. ha ho na lintlha tse lekaneng ho araba potso ena ka ""true"" kapa ""false"". seratswana se re bolella feela hore chief master sergeant clem francis o behile meja fatshe ho tswa sesoleng sa us, empa ha se hlakise hore na sena se etsahetse neng - e ka ba dibeke tse mmalwa tse fetileng kapa nako e telele e fetileng. ka hona, karabo e nepahetseng ke ""neither"" hobane ha re na boitsebiso bo lekaneng ho tseba hore na polelo ena ke nnete kapa leshano.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Enwa ke Chief Master Sergeant Clem Francis, a behileng meja fatshe ho tswa sesoleng sa US.\nQuestion: Chief o sa tswa beha meja fatshe dibeke tse mmalwa tse fetileng. True, False, or Neither?\nAnswer:'}]}]	neutral
