premise	hypothesis	label	opus	prompt	verbalized
Ndi uh, Umuyobozi mukuru Serija, yarasezeye, nkuko Rick yabivuze	Nasezeye muri 2002	neutral	[textblock(text='ntabwo bigaragara neza mu nyandiko niba serija yasezeye muri 2002 cyangwa atari icyo gihe. inyandiko ivuga gusa ko serija yasezeye ariko ntivuga umwaka. nta bundi buryo bwo kumenya niba yasezeye muri 2002 cyangwa atari byo.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndi uh, Umuyobozi mukuru Serija, yarasezeye, nkuko Rick yabivuze\nQuestion: Nasezeye muri 2002 True, False, or Neither?\nAnswer:'}]}]	unknown
Ndi uh, Umuyobozi mukuru Serija, yarasezeye, nkuko Rick yabivuze	Rick yakubwiye ko nasezeye	entailment	[textblock(text='neither. umuyobozi mukuru serija yarasezeye nkuko rick yabivuze, ariko ntabwo rick yabimbwiye jyewe ubwanjye.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndi uh, Umuyobozi mukuru Serija, yarasezeye, nkuko Rick yabivuze\nQuestion: Rick yakubwiye ko nasezeye True, False, or Neither?\nAnswer:'}]}]	neutral
Hano hari amafaranga ateganijwe kumeza yanjye kandi, um, uh, ni kuri bene Cutty, iryo niryo zina ryumukiriya	Umukiriya witwa Cutty abona $10000 buri kwezi	neutral	[textblock(text='ntibishoboka kuvuga niba ari ukuri cyangwa atari ukuri ko cutty abona $10000 buri kwezi hashingiwe gusa ku bivugwa muri iyi nteruro. nta bundi bushakashatsi buhagije butangwa ngo busobanukirwe neza uko uyu mukiriya yinjiza amafaranga cyangwa umubare nyawo buri kwezi.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Hano hari amafaranga ateganijwe kumeza yanjye kandi, um, uh, ni kuri bene Cutty, iryo niryo zina ryumukiriya\nQuestion: Umukiriya witwa Cutty abona $10000 buri kwezi True, False, or Neither?\nAnswer:'}]}]	unknown
Hano hari amafaranga ateganijwe kumeza yanjye kandi, um, uh, ni kuri bene Cutty, iryo niryo zina ryumukiriya	Uyu numukiriya witwa Cutty	entailment	[textblock(text='ibyo uvuga ni ukuri (true). muri iyo nteruro havuzwe ko uwo mukiriya yitwa cutty.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Hano hari amafaranga ateganijwe kumeza yanjye kandi, um, uh, ni kuri bene Cutty, iryo niryo zina ryumukiriya\nQuestion: Uyu numukiriya witwa Cutty True, False, or Neither?\nAnswer:'}]}]	entailment
Hano hari amafaranga ateganijwe kumeza yanjye kandi, um, uh, ni kuri bene Cutty, iryo niryo zina ryumukiriya	Ntabakiriya tugira bitwa Cutty	contradiction	"[textblock(text='ikisubizo ni neither. mu nyandiko wavuze, ntabwo havuzwe neza ko cutty ari umukiriya wa nyirizina cyangwa atari we. havuzwe gusa ko hari amafaranga ateganijwe ku meza ya nyirizina kandi ko ari ""kuri bene cutty"", ariko ibyo ntibihagije kugira ngo hemezwe cyangwa higwe ko cutty ari umukiriya.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Hano hari amafaranga ateganijwe kumeza yanjye kandi, um, uh, ni kuri bene Cutty, iryo niryo zina ryumukiriya\nQuestion: Ntabakiriya tugira bitwa Cutty True, False, or Neither?\nAnswer:'}]}]	neutral
Umukobwa ushobora nkufasha ari munzira yerekeranye no mumujyi	Umukobwa nkeneye ko amfasha aba kure	entailment	"[textblock(text=""neither\n\nigisubizo ntikivuga niba umukobwa ushobora gufasha aba kure cyangwa hafi. ikibazo kivuga gusa ko umukobwa ushobora gufasha ari mu nzira yerekeranye no mu mujyi, ariko ntikivuga intera iri hagati y'uwo mukobwa n'uwamubajije ubufasha."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Umukobwa ushobora nkufasha ari munzira yerekeranye no mumujyi\nQuestion: Umukobwa nkeneye ko amfasha aba kure True, False, or Neither?\nAnswer:'}]}]	neutral
Umukobwa ushobora nkufasha ari munzira yerekeranye no mumujyi	Umukobwa ugiye kumfasha ari murikilometero 5	neutral	"[textblock(text='neither.\n\nnta makuru ahagije dufite kugirango tubone igisubizo nyacyo. ikibazo kivuga ko ""umukobwa ushobora kunkufasha ari munzira yerekeranye no mumujyi"", ariko ntikivuga intera nyayo iri hagati y\'aho uwo mukobwa ari n\'aho uri. rero, ntidushobora kuvuga niba ari kuri cyangwa atari kuri ko umukobwa ari murikilometero 5 uvuye aho uri.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Umukobwa ushobora nkufasha ari munzira yerekeranye no mumujyi\nQuestion: Umukobwa ugiye kumfasha ari murikilometero 5 True, False, or Neither?\nAnswer:'}]}]	neutral
Umukobwa ushobora nkufasha ari munzira yerekeranye no mumujyi	Ntamuntu ushobora kumfasha 	contradiction	"[textblock(text='igisubizo ni neither.\n\nmu nteruro ""umukobwa ushobora nkufasha ari munzira yerekeranye no mumujyi"", ntabwo havuzwe ko nta muntu ushobora kumufasha. ahubwo havuzwe ko umukobwa ushobora kumufasha ari mu nzira yerekeranye no mu mujyi.\n\nnaho mu nteruro ""ntamuntu ushobora kumfasha"", havuzwe ko nta muntu n\'umwe ushobora kumufasha, ariko iyi nteruro ntabwo iri mu nteruro yahawe. ku bw\'ibyo, igisubizo ""true"" cyangwa ""false"" ntabwo cyumvikana neza muri iki kibazo.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Umukobwa ushobora nkufasha ari munzira yerekeranye no mumujyi\nQuestion: Ntamuntu ushobora kumfasha  True, False, or Neither?\nAnswer:'}]}]	contradiction
Ariko baribagabanyijwe nkabari abafasha mumurima nabo gukora murugo, nuko byari bimeze	Bose bemejeko bazakorera mumurima	contradiction	"[textblock(text='neither. muri iki kibazo, ntabwo havuzwe ko bose bemeje ko bazakorera mu murima. ahubwo havuzwe ko ""ariko baribagabanyijwe nkabari abafasha mu murima nabo gukora mu rugo"". ibi bivuze ko hari abafashaga mu murima, ndetse n\'abandi bafashaga mu rugo, ariko ntabwo havuzwe ko bose bemeje gukorera mu murima.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ariko baribagabanyijwe nkabari abafasha mumurima nabo gukora murugo, nuko byari bimeze\nQuestion: Bose bemejeko bazakorera mumurima True, False, or Neither?\nAnswer:'}]}]	neutral
Ariko baribagabanyijwe nkabari abafasha mumurima nabo gukora murugo, nuko byari bimeze	Ntibashoboraga kumvikana ninde wari gukorera mumurima nuwo gukorera murugo	entailment	"[textblock(text='neither. nta makuru ahagije ari muri iyi nteruro agaragaza niba abantu bashoboraga kumvikana cyangwa batashoboraga kumvikana ku nshingano zabo zo gukora mu murima no mu rugo. inyito ""baribagabanyijwe"" igaragaza ko bahawe inshingano zitandukanye, ariko ntivuga niba hari ukutumvikana cyangwa niba buri wese yemeye inshingano yahawe.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ariko baribagabanyijwe nkabari abafasha mumurima nabo gukora murugo, nuko byari bimeze\nQuestion: Ntibashoboraga kumvikana ninde wari gukorera mumurima nuwo gukorera murugo True, False, or Neither?\nAnswer:'}]}]	neutral
Ariko baribagabanyijwe nkabari abafasha mumurima nabo gukora murugo, nuko byari bimeze	Ntibashoboraga kwemeranya ninde ugomba gukora mumurima w ipamba nande ugomba gukoropa hasi	neutral	"[textblock(text='neither.\n\nnta makuru ahagije ari muri iyi nteruro ngo yemeze cyangwa ahakane ko ""ntibashoboraga kwemeranya ninde ugomba gukora mumurima w ipamba nande ugomba gukoropa hasi"". iyi nteruro ivuga gusa ko abakozi baribagabanyijwe nkabari abafasha mumurima nabo gukora murugo, ariko ntivuga uko byagenze mu gusaranganya imirimo niba hari ikibazo cyabayeho cyo kutumvikana ku nshingano za buri wese.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ariko baribagabanyijwe nkabari abafasha mumurima nabo gukora murugo, nuko byari bimeze\nQuestion: Ntibashoboraga kwemeranya ninde ugomba gukora mumurima w ipamba nande ugomba gukoropa hasi True, False, or Neither?\nAnswer:'}]}]	neutral
Ndashaka kuvuga ko bafite, nka, babyaranye abana batanu, umwe muri bo yarapfuye	Abana babo bose bararokotse	contradiction	"[textblock(text='abana babo bose bararokotse ni false.\n\nmu nteruro ivuga ko ""umwe muri bo yarapfuye"", bisobanuye ko umwe mu bana batanu bapfuye, bityo abandi bane barokoka. niba umwe mu bana yitabye imana, ntabwo twavuga ko abana bose bararokotse.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndashaka kuvuga ko bafite, nka, babyaranye abana batanu, umwe muri bo yarapfuye\nQuestion: Abana babo bose bararokotse True, False, or Neither?\nAnswer:'}]}]	contradiction
Ndashaka kuvuga ko bafite, nka, babyaranye abana batanu, umwe muri bo yarapfuye	Umwana umwe muribo batanu yarapfuye	entailment	"[textblock(text='true\n\numugani uvuga ko ""umwe muri bo yarapfuye"", aho ""bo"" bisobanura abana batanu babyaranye. noneho, ""umwe muri bo"" bisobanura ko umwe muri abo bana batanu yarapfuye. bityo rero, ikibazo ""umwana umwe muribo batanu yarapfuye"" ni ukuri (true) hashingiwe ku bivugwa muri uwo mugani.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndashaka kuvuga ko bafite, nka, babyaranye abana batanu, umwe muri bo yarapfuye\nQuestion: Umwana umwe muribo batanu yarapfuye True, False, or Neither?\nAnswer:'}]}]	entailment
Ndashaka kuvuga ko bafite, nka, babyaranye abana batanu, umwe muri bo yarapfuye	Umwana wapfuye yavutse arwaye	neutral	[textblock(text='neither. nta makuru atanzwe avuga niba umwana wapfuye yavutse arwaye cyangwa atarwaye. interuro ntivuga impamvu umwana yapfiriye.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndashaka kuvuga ko bafite, nka, babyaranye abana batanu, umwe muri bo yarapfuye\nQuestion: Umwana wapfuye yavutse arwaye True, False, or Neither?\nAnswer:'}]}]	neutral
Yavuze ko hari amarira aturutse mu maso ati, noneho abwira Joe azamuke ku rubaraza	Ubwo yamubwiraga kuzamuka ku rubaraza yari afite amarira mu maso ye	entailment	"[textblock(text='true. mu nteruro ivuga ko ""yavuze ko hari amarira aturutse mu maso ati, noneho abwira joe azamuke ku rubaraza"", biragaragara ko ubwo yamubwiraga kuzamuka ku rubaraza yari afite amarira mu maso.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yavuze ko hari amarira aturutse mu maso ati, noneho abwira Joe azamuke ku rubaraza\nQuestion: Ubwo yamubwiraga kuzamuka ku rubaraza yari afite amarira mu maso ye True, False, or Neither?\nAnswer:'}]}]	entailment
Yavuze ko hari amarira aturutse mu maso ati, noneho abwira Joe azamuke ku rubaraza	Yahise ahanagura amarira nyuma yo gusukuma Joe ku rubaraza	contradiction	"[textblock(text=""neither. nta kintu kivugwa ku birebana n'uko yahise ahanagura amarira nyuma yo gusukuma joe ku rubaraza. inyito ivuga gusa ko yavuze hari amarira aturutse mu maso, akabwira joe azamuke ku rubaraza, ariko ntivuga ikintu ku byo guhanagura amarira nyuma."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yavuze ko hari amarira aturutse mu maso ati, noneho abwira Joe azamuke ku rubaraza\nQuestion: Yahise ahanagura amarira nyuma yo gusukuma Joe ku rubaraza True, False, or Neither?\nAnswer:'}]}]	neutral
Yavuze ko hari amarira aturutse mu maso ati, noneho abwira Joe azamuke ku rubaraza	Yishimiye cyane kubona Joe ku buryo yatangiye kurira	neutral	"[textblock(text='ni byo (true). inyito igaragaza ko yishimiye cyane kubona joe ku buryo yatangiye kurira. ati ""hari amarira aturutse mu maso"", ibi bisobanura ko yari afite ibyishimo byinshi bitewe no kubona joe, bituma atangira kurira.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yavuze ko hari amarira aturutse mu maso ati, noneho abwira Joe azamuke ku rubaraza\nQuestion: Yishimiye cyane kubona Joe ku buryo yatangiye kurira True, False, or Neither?\nAnswer:'}]}]	entailment
Nubwo indege yaririkwaka umuriro, kuki yashya kandi igashonga ikoresheje icyerekezo kugirango imirasire isohoke	Imirasire irashobora kugabanywa mugihe cyumuriro	neutral	"[textblock(text=""igisubizo ni true.\n\niyo indege yaririkwaka umuriro, imirasire irashobora kugabanywa bitewe n'umuriro. ibi bishoboka kubera impamvu zikurikira:\n\n1. umuriro ushyushya indege cyane, bituma ibintu biyigize biyongera gushyuha kandi bikongera gushyuha. ibi bituma imirasire igabanuka.\n\n2. umuriro utera indege kwaka, bituma ibintu biyigize bihinduka ivu. ivu rigira uruhare mu kugabanya imirasire kuko riba ryuzuye ibintu byinshi bituma imirasire igabanuka.\n\n3. iyo indege yaka, ibintu biyigize bihinduka umwuka. uyu mwuka nawo ufasha mu kugabanya imirasire kuko uba wuzuye ibintu byinshi bituma imirasire igabanuka.\n\nmuri rusange, iyo indege yaka bitewe n'umuriro, ibintu biyigize bihinduka maze bikagira uruhare mu kugabanya imirasire. ni yo mpamvu igisubizo ari true."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nubwo indege yaririkwaka umuriro, kuki yashya kandi igashonga ikoresheje icyerekezo kugirango imirasire isohoke\nQuestion: Imirasire irashobora kugabanywa mugihe cyumuriro True, False, or Neither?\nAnswer:'}]}]	entailment
Nubwo indege yaririkwaka umuriro, kuki yashya kandi igashonga ikoresheje icyerekezo kugirango imirasire isohoke	Imirasire ishobora gutemba mu gice kiyobora indege imaze gushya	entailment	"[textblock(text=""igisubizo ni neither.\n\nmu kibazo nta makuru ahagije yerekana niba imirasire ishobora gutemba mu gice kiyobora indege imaze gushya cyangwa itabishobora. iyo indege yashize kandi igashonga ikoresheje icyerekezo kugirango imirasire isohoke, bishobora kuba bivuze ko imirasire yatembye mu gice kiyobora indege. ariko kandi, bishobora kuba bitavuze ko imirasire yatembye muri icyo gice nyuma yo gushya. bityo, nta gisubizo gisobanutse ku kibazo niba ari ukuri cyangwa ibinyoma. biterwa n'uko indege yubatswe n'uburyo bwo kurinda imirasire nyuma yo gushya."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nubwo indege yaririkwaka umuriro, kuki yashya kandi igashonga ikoresheje icyerekezo kugirango imirasire isohoke\nQuestion: Imirasire ishobora gutemba mu gice kiyobora indege imaze gushya True, False, or Neither?\nAnswer:'}]}]	neutral
