premise	hypothesis	label	opus	prompt	verbalized
Eya ta nyemenya nu si tae tututu o.	Nyemenya nu si ta wòɖoli suku ɖo o.	neutral	"[textblock(text='neither.\n\nthe original statement ""eya ta nyemenya nu si tae tututu o"" translates to ""that\'s why i don\'t really know what it is."" this doesn\'t directly say anything about whether you know the reason for dropping out of school or not.\n\nthe question statement ""nyemenya nu si ta wòɖoli suku ɖo o"" means ""i don\'t know the reason why he/she dropped out of school."" while related to the topic of not knowing something, this is a different statement from what was originally said.\n\ntherefore, based solely on the information provided, we cannot conclusively determine if the question statement is true or false. the correct answer is neither.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Eya ta nyemenya nu si tae tututu o.\nQuestion: Nyemenya nu si ta wòɖoli suku ɖo o. True, False, or Neither?\nAnswer:'}]}]	neutral
Eya ta nyemenya nu si tae tututu o.	Nyemenya nu si ta wòɖoli suku ɖo o.	entailment	"[textblock(text='neither.\n\nthe original statement ""eya ta nyemenya nu si tae tututu o"" translates to ""that\'s why i don\'t really know what it is."" this doesn\'t directly say anything about whether you know the reason for dropping out of school or not.\n\nthe question statement ""nyemenya nu si ta wòɖoli suku ɖo o"" means ""i don\'t know the reason why he/she dropped out of school."" while related to the topic of not knowing something, this is a different statement from what was originally said.\n\ntherefore, based solely on the information provided, we cannot conclusively determine if the question statement is true or false. the correct answer is neither.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Eya ta nyemenya nu si tae tututu o.\nQuestion: Nyemenya nu si ta wòɖoli suku ɖo o. True, False, or Neither?\nAnswer:'}]}]	neutral
Nye ɖeka koe tea ŋu nana euh, nuɖɔɖomɔa zɔ̃na na, na xɔ fafɛ me dodokpɔa.	Medoa dzidzɔ nam be nye ɖeka koe tea ŋu zãna nuɖɔɖomɔa hena dodokpɔawo.	neutral	"[textblock(text=""taflatse, nyemese gbe sia o eyata nyemate ŋu aɖo biabia la ŋu o. gbe sia ɖe abe eʋegbe ene gake nyemekpɔe kpɔ hafi o eyata mele eme kɔ nam nyuie o. meɖe kuku nàtsɔe aɖo ŋunye le eŋlisigbe me boŋ mate ŋu aɖo eŋu na wò.\n\ntranslation: i'm sorry, i don't understand this language so i'm unable to answer the question. it appears to be the ewe language but i've never encountered it before so i don't fully comprehend it. please ask me again in english and i'll do my best to respond."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nye ɖeka koe tea ŋu nana euh, nuɖɔɖomɔa zɔ̃na na, na xɔ fafɛ me dodokpɔa.\nQuestion: Medoa dzidzɔ nam be nye ɖeka koe tea ŋu zãna nuɖɔɖomɔa hena dodokpɔawo. True, False, or Neither?\nAnswer:'}]}]	unknown
Nye ɖeka koe tea ŋu nana euh, nuɖɔɖomɔa zɔ̃na na, na xɔ fafɛ me dodokpɔa.	Wowɔa dodokpɔawo le xɔ fafɛ la me.	entailment	[textblock(text='ẽ (true). le nyagbea nu la, wowɔa dodokpɔawo le xɔ fafɛ la me.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nye ɖeka koe tea ŋu nana euh, nuɖɔɖomɔa zɔ̃na na, na xɔ fafɛ me dodokpɔa.\nQuestion: Wowɔa dodokpɔawo le xɔ fafɛ la me. True, False, or Neither?\nAnswer:'}]}]	entailment
Nye ɖeka koe tea ŋu nana euh, nuɖɔɖomɔa zɔ̃na na, na xɔ fafɛ me dodokpɔa.	Mǐa dome ame aɖewo ʋu du tsɔ nuɖɔɖomɔawo vɛ na dodokpɔa.	contradiction	[textblock(text='nyemete ŋu ɖo nya sia ŋu o elabena nyemenya ne ame aɖewo ʋu du tsɔ nuɖɔɖomɔawo vɛ na dodokpɔa o. nya si woŋlɔ la mena nyatakaka dzi ɖe nya sia ŋu o. eyata nyemate ŋu agblɔ be ele eme alo mele eme o.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nye ɖeka koe tea ŋu nana euh, nuɖɔɖomɔa zɔ̃na na, na xɔ fafɛ me dodokpɔa.\nQuestion: Mǐa dome ame aɖewo ʋu du tsɔ nuɖɔɖomɔawo vɛ na dodokpɔa. True, False, or Neither?\nAnswer:'}]}]	unknown
Menye euh, kpɔvitɔ ƒe amegã xɔgbɔ̃ɖeme abe ale si Rick gblɔe ene.	Megale dɔ wɔm va se ɖe egbe.	contradiction	[textblock(text='neither. nyatakakae mele eme o be wòle dɔ wɔm va se ɖe egbe alo menye nenemae o. gbeƒãɖeɖea mena nyatakaka aɖeke tso eƒe dɔwɔwɔ ŋuti o.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Menye euh, kpɔvitɔ ƒe amegã xɔgbɔ̃ɖeme abe ale si Rick gblɔe ene.\nQuestion: Megale dɔ wɔm va se ɖe egbe. True, False, or Neither?\nAnswer:'}]}]	neutral
Menye euh, kpɔvitɔ ƒe amegã xɔgbɔ̃ɖeme abe ale si Rick gblɔe ene.	Mexɔ gbɔɖeme le ƒè 2002 lia me.	neutral	[textblock(text='neither. nyatakaka aɖeke meli si ɖo kpe edzi be mexɔ gbɔɖeme le ƒe 2002 lia me o.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Menye euh, kpɔvitɔ ƒe amegã xɔgbɔ̃ɖeme abe ale si Rick gblɔe ene.\nQuestion: Mexɔ gbɔɖeme le ƒè 2002 lia me. True, False, or Neither?\nAnswer:'}]}]	neutral
Menye euh, kpɔvitɔ ƒe amegã xɔgbɔ̃ɖeme abe ale si Rick gblɔe ene.	Rick gblɔe na wò be mexɔ gbɔɖeme.	entailment	[textblock(text='neither. nyagblɔɖia mede dzesii tɔxɛ be rick gblɔ na wò be nàxɔ gbɔɖeme o. ɖeko wògblɔ be kpɔvitɔ ƒe amegã xɔ gbɔɖeme abe ale si rick gblɔe ene, gake mewɔ ɖeke kple nya si rick gblɔ na wò tɔxɛ o.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Menye euh, kpɔvitɔ ƒe amegã xɔgbɔ̃ɖeme abe ale si Rick gblɔe ene.\nQuestion: Rick gblɔe na wò be mexɔ gbɔɖeme. True, False, or Neither?\nAnswer:'}]}]	neutral
Gabuɖigbalẽwo le ɔfisi dzi nam eye, ɛ̃, enye Cutty machin-chose tɔ, nenema woyɔa asisinɔ lae.	Asisinɔ so woyɔa be Cutty la ƒe ɣletikukufe nye $ 10 000	neutral	"[textblock(text='nyatakaka mele agbalẽ la me be woate ŋu aɖo kpe edzi nenema o. womefia asisinɔ si woyɔna be ""cutty"" ƒe ɣletikukufe o, eyata nyemete ŋu agblɔ be ɛ̃ alo aʋa o. eya ta tɔtrɔ kpɔ nyatakaka bubuwo le agbalẽ la me alo bia ame si ŋlɔe la be wòafia nu geɖe wu tso eŋu.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Gabuɖigbalẽwo le ɔfisi dzi nam eye, ɛ̃, enye Cutty machin-chose tɔ, nenema woyɔa asisinɔ lae.\nQuestion: Asisinɔ so woyɔa be Cutty la ƒe ɣletikukufe nye $ 10 000 True, False, or Neither?\nAnswer:'}]}]	unknown
Gabuɖigbalẽwo le ɔfisi dzi nam eye, ɛ̃, enye Cutty machin-chose tɔ, nenema woyɔa asisinɔ lae.	Asisinɔ aɖe lii si woyɔa be Cutty	entailment	"[textblock(text='asisinɔ aɖe li si woyɔna be cutty le nyagbalẽa nu gake menye cutty tututu o, ke boŋ woyɔnɛ be ""cutty machin-chose"". eya ta nyagbalẽa mele egblɔm tututu be asisinɔ aɖe li si woyɔna be cutty o. mele aɖeke gblɔm tso eŋu hã o. eya ta tanya sia ƒe ŋuɖoɖo enye ""neither"".', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Gabuɖigbalẽwo le ɔfisi dzi nam eye, ɛ̃, enye Cutty machin-chose tɔ, nenema woyɔa asisinɔ lae.\nQuestion: Asisinɔ aɖe lii si woyɔa be Cutty True, False, or Neither?\nAnswer:'}]}]	neutral
Gabuɖigbalẽwo le ɔfisi dzi nam eye, ɛ̃, enye Cutty machin-chose tɔ, nenema woyɔa asisinɔ lae.	Míaƒe asisinɔ aɖeke metɔ Cutty o.	contradiction	"[textblock(text='míaƒe asisinɔ aɖeke metɔ cutty o. true.\n\nesi wogblɔ be ""enye cutty machin-chose tɔ, nenema woyɔa asisinɔ lae"", esia fia be asisinɔ si ŋu wole nu ƒom le la tɔ cutty. eyata ele eme kɔkɔe be míaƒe asisinɔ aɖeke metɔ cutty o nye nyateƒe.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Gabuɖigbalẽwo le ɔfisi dzi nam eye, ɛ̃, enye Cutty machin-chose tɔ, nenema woyɔa asisinɔ lae.\nQuestion: Míaƒe asisinɔ aɖeke metɔ Cutty o. True, False, or Neither?\nAnswer:'}]}]	entailment
Ɖetugbui si ate ŋu kpe ɖe ŋunye lale dua ƒe akpe kemɛ.	Ɖetugbui si ƒe kpekpeɖeŋu mehiã la gbɔ dzidzi le afi sia gbɔ.	entailment	[textblock(text='neither.\n\nsusuawo le nya sia me mele gbɔgblɔm tẽ be ɖetugbui la ƒe kpekpeɖeŋu mehiã o. ðe wògblɔ be ɖetugbui si ate ŋu akpe ɖe eŋu lale dua ƒe akpe lae wòle dii, gake mewɔ nuku o be ɖetugbui bubuwo hã ate ŋu akpe ɖe eŋu nenema ke. gɔmesese tẽ aɖeke mele nya la me si afia be ɖetugbui si ƒe kpekpeɖeŋu mehiã la gbɔ wòle didim be wòadzidzi le o.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ɖetugbui si ate ŋu kpe ɖe ŋunye lale dua ƒe akpe kemɛ.\nQuestion: Ɖetugbui si ƒe kpekpeɖeŋu mehiã la gbɔ dzidzi le afi sia gbɔ. True, False, or Neither?\nAnswer:'}]}]	neutral
Ɖetugbui si ate ŋu kpe ɖe ŋunye lale dua ƒe akpe kemɛ.	Ɖetugbui si akpe ɖe ŋunye la gbɔ le miles 5 tso afi sia.	neutral	[textblock(text='neither.\n\nwomegblɔ ɖeke le ɖetugbui la ƒe dzidzeƒe ŋuti o. wogblɔ ko be ɖetugbui si ate ŋu akpe ɖe ŋuwò la le dua ƒe akpe kemɛ, gake womegblɔ ɖeke be ɖetugbui la gbɔ le miles 5 tso afi si nèle o. eyata nyateƒe alo aʋatso mele eme o, elabena nyatakaka meli o.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ɖetugbui si ate ŋu kpe ɖe ŋunye lale dua ƒe akpe kemɛ.\nQuestion: Ɖetugbui si akpe ɖe ŋunye la gbɔ le miles 5 tso afi sia. True, False, or Neither?\nAnswer:'}]}]	neutral
Ɖetugbui si ate ŋu kpe ɖe ŋunye lale dua ƒe akpe kemɛ.	Ame aɖeke mate ŋu kpe ɖe ŋunye o.	contradiction	"[textblock(text='false.\n\nɖetugbui si ate ŋu kpe ɖe ŋunye lale dua ƒe akpe kemɛ. esia fia be ame aɖe li si ate ŋu akpe ɖe ŋuwò, eyae nye ɖetugbui la. eyata nyatakaka si be ""ame aɖeke mate ŋu kpe ɖe ŋunye o"" nye aʋatso (false).', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ɖetugbui si ate ŋu kpe ɖe ŋunye lale dua ƒe akpe kemɛ.\nQuestion: Ame aɖeke mate ŋu kpe ɖe ŋunye o. True, False, or Neither?\nAnswer:'}]}]	contradiction
Womese wo nɔewo gɔme le ame siwo yia gbea dzi kple esiwo nye aƒemeviwo la nya me o, ke boŋu enye...	Woƒoe se be yewo katã yewoawɔ dɔ le agbleawo me.	contradiction	[textblock(text='neither.\n\nnya si wogblɔ la mede dzesi be woƒo se be yewo katã yewoawɔ dɔ le agbleawo me o. nya la ƒe akpa aɖeke mewɔ ŋuɖoɖo tẽ aɖeke le nya sia ŋu o.\n\nnya la ɖe nu me be womese wo nɔewo gɔme le ame siwo yia gbea dzi kple esiwo nye aƒemeviwo la nya me o. eya ta mele be woabu eŋu be ele eme alo mele eme o, elabena mewɔ ŋuɖoɖo aɖeke le nya ma ŋu kura o.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Womese wo nɔewo gɔme le ame siwo yia gbea dzi kple esiwo nye aƒemeviwo la nya me o, ke boŋu enye...\nQuestion: Woƒoe se be yewo katã yewoawɔ dɔ le agbleawo me. True, False, or Neither?\nAnswer:'}]}]	neutral
Womese wo nɔewo gɔme le ame siwo yia gbea dzi kple esiwo nye aƒemeviwo la nya me o, ke boŋu enye...	Womete ŋu nɔ wo nɔewo gɔme sem le ame si awɔ agbledɔ kple esi awɔ aƒemedɔ nya me o.	entailment	[textblock(text='enye true. nya si wogblɔ la fia be womese wo nɔewo gɔme le ame siwo yia gbea dzi kple esiwo nye aƒemeviwo la nya me o. esia fia be womete ŋu nɔ wo nɔewo gɔme sem le ame si awɔ agbledɔ kple esi awɔ aƒemedɔ nya me o, elabena ame siwo yia gbea dzi kple esiwo nye aƒemeviwo la ƒe dɔwɔwɔ to vovo, eyata womese wo nɔewo gɔme le woƒe dɔwɔwɔ me o.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Womese wo nɔewo gɔme le ame siwo yia gbea dzi kple esiwo nye aƒemeviwo la nya me o, ke boŋu enye...\nQuestion: Womete ŋu nɔ wo nɔewo gɔme sem le ame si awɔ agbledɔ kple esi awɔ aƒemedɔ nya me o. True, False, or Neither?\nAnswer:'}]}]	entailment
Womese wo nɔewo gɔme le ame siwo yia gbea dzi kple esiwo nye aƒemeviwo la nya me o, ke boŋu enye...	Womete ŋu nɔ wo nɔewo gɔme sem le ame si awɔ dɔ le ɖetigble me kple esi anɔ anyigba tutum nya la me o.	neutral	[textblock(text='enye nyateƒe (true).\n\nwomese wo nɔewo gɔme le ame siwo yia gbea dzi kple esiwo nye aƒemeviwo la nya me o. nenema ke womete ŋu nɔ wo nɔewo gɔme sem le ame si awɔ dɔ le ɖetigble me kple esi anɔ anyigba tutum nya la me o.\n\ngɔmesese lae nye be, ame siwo le dɔ vovovo wɔm la mete ŋu ase wo nɔewo ƒe nɔnɔme bliboe o, elabena dɔ siwo wowɔna la to vovo eye wobia nunya vovovo hã.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Womese wo nɔewo gɔme le ame siwo yia gbea dzi kple esiwo nye aƒemeviwo la nya me o, ke boŋu enye...\nQuestion: Womete ŋu nɔ wo nɔewo gɔme sem le ame si awɔ dɔ le ɖetigble me kple esi anɔ anyigba tutum nya la me o. True, False, or Neither?\nAnswer:'}]}]	entailment
Medi be magblɔ be wodzi vi atɔ̃, wo dome ame ɖeka ku.	Wo viwo katã tsi agbe.	contradiction	[textblock(text='false.\n\nwoagblɔ be wodzi vi atɔ̃ gake wo dome ame ɖeka ku. eya ta menye wo viwo katã tsi agbe o. ame ɖeka megale agbe o.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Medi be magblɔ be wodzi vi atɔ̃, wo dome ame ɖeka ku.\nQuestion: Wo viwo katã tsi agbe. True, False, or Neither?\nAnswer:'}]}]	contradiction
Medi be magblɔ be wodzi vi atɔ̃, wo dome ame ɖeka ku.	Vi ɖeka le atɔ̃ dzi kuna.	entailment	[textblock(text='neither.\n\nmedi medi be wodzi vi atɔ̃ eye wo dome ame ɖeka ku. eya ate ŋu afia be vi ene koe susɔ agbe le wo dome.\n\ngake nyagblɔɖia mefia kpɔtɔ be vi ɖeka le atɔ̃ dzi kuna o. ɖewohĩ vi ɖeka kuna le vi atɔ̃ siwo wodzi la dome, ke menye be vi ɖeka le atɔ̃ dzi kuna o.\n\neyata nyagblɔɖia mele kpɔtɔ o eye mele vodada hã o. mía te ŋu agblɔ kpɔtɔe be nyagblɔɖia le eme alo mele eme o.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Medi be magblɔ be wodzi vi atɔ̃, wo dome ame ɖeka ku.\nQuestion: Vi ɖeka le atɔ̃ dzi kuna. True, False, or Neither?\nAnswer:'}]}]	neutral
Medi be magblɔ be wodzi vi atɔ̃, wo dome ame ɖeka ku.	Vi si ku la, wodzii dɔnɔvi.	neutral	[textblock(text='neither.\n\nwomegblɔ naneke le vi si ku la ŋu o. wogblɔ ko be wodzi vi atɔ̃ eye wo dome ame ɖeka ku, gake womegblɔ be vi si ku la wodzii dɔnɔvi o. eyata míate ŋu agblɔ be enye nyateƒe alo aʋatso o.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Medi be magblɔ be wodzi vi atɔ̃, wo dome ame ɖeka ku.\nQuestion: Vi si ku la, wodzii dɔnɔvi. True, False, or Neither?\nAnswer:'}]}]	neutral
Egblɔ be aɖatsiwo koe nɔ sasram tso ŋkuwo dzi nae eye wògblɔ be, eye wogblɔ be Joe va xɔxɔa nu.	Esi wònɔ gbɔgblɔm be woalia xɔxɔa nu la, aɖatsi nɔ ŋkuwo dzi nae.	entailment	[textblock(text='ele eme ƒã be aɖatsiwo nɔ sasram tso ŋkuwo dzi nae esi wònɔ nu ƒom. eyata tsinya la nye true (nyateƒe).', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Egblɔ be aɖatsiwo koe nɔ sasram tso ŋkuwo dzi nae eye wògblɔ be, eye wogblɔ be Joe va xɔxɔa nu.\nQuestion: Esi wònɔ gbɔgblɔm be woalia xɔxɔa nu la, aɖatsi nɔ ŋkuwo dzi nae. True, False, or Neither?\nAnswer:'}]}]	entailment
Egblɔ be aɖatsiwo koe nɔ sasram tso ŋkuwo dzi nae eye wògblɔ be, eye wogblɔ be Joe va xɔxɔa nu.	Esi wòtutu Joe do le xɔxɔa nu la, etutu eƒe aɖatsiwo kaba.	contradiction	[textblock(text='neither. le nyataɖeamea me la, womena ŋuɖoɖo tẽ aɖeke be joe tutu eƒe aɖatsiwo kaba esi wòdo go tso xɔxɔa nu o. wogblɔ ɖeko be aɖatsiwo nɔ sasram tso ŋkuwo dzi nɛ eye wògblɔ be joe va xɔxɔa nu, gake womena ŋuɖoɖo aɖeke le eƒe aɖatsiwo ŋu le esi wòdo go vɔ megbe o.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Egblɔ be aɖatsiwo koe nɔ sasram tso ŋkuwo dzi nae eye wògblɔ be, eye wogblɔ be Joe va xɔxɔa nu.\nQuestion: Esi wòtutu Joe do le xɔxɔa nu la, etutu eƒe aɖatsiwo kaba. True, False, or Neither?\nAnswer:'}]}]	neutral
Egblɔ be aɖatsiwo koe nɔ sasram tso ŋkuwo dzi nae eye wògblɔ be, eye wogblɔ be Joe va xɔxɔa nu.	Joe kpɔkpɔ do dzidzɔ nae ale gbegbe be edze avi fafã	neutral	[textblock(text='neither. womegblɔ be joe kpɔkpɔ do dzidzɔ nae o eye womegblɔ hã be medze avi fafã o. wogblɔ ɖeko be aɖatsiwo nɔ sasram tso ŋkuwo dzi nae eye wògblɔ be joe va xɔxɔa nu.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Egblɔ be aɖatsiwo koe nɔ sasram tso ŋkuwo dzi nae eye wògblɔ be, eye wogblɔ be Joe va xɔxɔa nu.\nQuestion: Joe kpɔkpɔ do dzidzɔ nae ale gbegbe be edze avi fafã True, False, or Neither?\nAnswer:'}]}]	neutral
