premise	hypothesis	label	opus	prompt	verbalized
Ya mere o dochaghị m anya ịhe kpatara ya.	Amaghị m ịhe o jiri nyefee ụlọakwụkwọ.	neutral	"[textblock(text='neither. the given statement ""ya mere o dochaghị m anya ịhe kpatara ya"" does not provide enough information to determine whether the statement ""amaghị m ịhe o jiri nyefee ụlọakwụkwọ"" is true or false. the first statement expresses surprise or confusion about something, while the second statement talks about not knowing the reason someone dropped out of school. there is no clear connection between the two statements to make a definitive true or false judgment.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ya mere o dochaghị m anya ịhe kpatara ya.\nQuestion: Amaghị m ịhe o jiri nyefee ụlọakwụkwọ. True, False, or Neither?\nAnswer:'}]}]	contradiction
Ya mere o dochaghị m anya ịhe kpatara ya.	A maghị m ihe mere ihe ahụ jiri mee.	entailment	"[textblock(text='the correct answer is neither.\n\nthe given statement ""ya mere o dochaghị m anya ịhe kpatara ya."" is different from the question statement ""a maghị m ihe mere ihe ahụ jiri mee."" although they convey a similar sentiment about not understanding the reason behind something, the wordings are not exactly the same to conclusively determine if one is true or false based on the other.\n\nto answer ""true"" or ""false"", the question statement would need to be identical or very closely paraphrased from the given statement. since that\'s not the case here, the most appropriate answer is neither.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ya mere o dochaghị m anya ịhe kpatara ya.\nQuestion: A maghị m ihe mere ihe ahụ jiri mee. True, False, or Neither?\nAnswer:'}]}]	neutral
Abụ m naanị onye na uh, gbaturula ihe eji agbago ma ọ bụ agbatu ngwaorụ ndị ahụ maka, nlele ihe ahụ n'ime ụlọ elu ntakịrị ndị ahụ. 	Ọ bụghị nmasị m ị bụ naanị m ga-agbatu ngwaọrụ ahụ eji agbago ma ọ bụ agbatu ngwaorụ maka nlele ahụ.	neutral	"[textblock(text='neither.\n\nthe given statement does not clearly express whether you like or dislike being the only one to assemble or disassemble the equipment for the inspection in those small attics. it simply states the fact that you are the only one who does that task, without indicating your preference or feelings about it one way or the other.\n\nso based on the limited information provided, the answer to the question ""ọ bụghị nmasị m ị bụ naanị m ga-agbatu ngwaọrụ ahụ eji agbago ma ọ bụ agbatu ngwaorụ maka nlele ahụ"" (it is not my pleasure to be the only one to assemble or disassemble the equipment for that inspection) is neither true nor false. more context would be needed to determine your actual sentiment.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Abụ m naanị onye na uh, gbaturula ihe eji agbago ma ọ bụ agbatu ngwaorụ ndị ahụ maka, nlele ihe ahụ n'ime ụlọ elu ntakịrị ndị ahụ. \nQuestion: Ọ bụghị nmasị m ị bụ naanị m ga-agbatu ngwaọrụ ahụ eji agbago ma ọ bụ agbatu ngwaorụ maka nlele ahụ. True, False, or Neither?\nAnswer:""}]}]"	contradiction
Abụ m naanị onye na uh, gbaturula ihe eji agbago ma ọ bụ agbatu ngwaorụ ndị ahụ maka, nlele ihe ahụ n'ime ụlọ elu ntakịrị ndị ahụ. 	E mere nwale n'ime ụlọ elu ntakịrị ndị ahụ.	entailment	"[textblock(text=""true. abụ m kwuru na e mere nlele ihe ahụ n'ime ụlọ elu ntakịrị ndị ahụ, nke na-egosi na e mere nwale n'ime ụlọ elu ntakịrị ndị ahụ."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Abụ m naanị onye na uh, gbaturula ihe eji agbago ma ọ bụ agbatu ngwaorụ ndị ahụ maka, nlele ihe ahụ n'ime ụlọ elu ntakịrị ndị ahụ. \nQuestion: E mere nwale n'ime ụlọ elu ntakịrị ndị ahụ. True, False, or Neither?\nAnswer:""}]}]"	entailment
Abụ m naanị onye na uh, gbaturula ihe eji agbago ma ọ bụ agbatu ngwaorụ ndị ahụ maka, nlele ihe ahụ n'ime ụlọ elu ntakịrị ndị ahụ. 	E nwere mmadụ ole na ole n'ime anyị bụ ndị gbaturu ngwaọrụ ahụ eji agbago ma ọ bụ agbatu ngwaorụ maka ule ahụ.	contradiction	"[textblock(text='neither. abụ m naanị onye na uh, gbaturula ihe eji agbago ma ọ bụ agbatu ngwaorụ ndị ahụ maka, nlele ihe ahụ n\'ime ụlọ elu ntakịrị ndị ahụ. \n\nnke a pụtara na ọ bụ naanị onye kọrọ akụkọ ahụ bụ onye gbaturu ngwaọrụ ahụ eji agbago ma ọ bụ agbatu ngwaorụ maka ule ahụ. ọ dịghị ihe o kwuru gbasara ọnụ ọgụgụ ndị ọzọ n\'ime ha bụ ndị mere otu ihe ahụ. ya mere, azịza ziri ezi bụ ""neither"" n\'ihi na anyị enweghị ike ịkwu ma ọ bụ eziokwu ma ọ bụ ụgha na ọ dị mmadụ ole na ole n\'ime ha mere otu ihe ahụ.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Abụ m naanị onye na uh, gbaturula ihe eji agbago ma ọ bụ agbatu ngwaorụ ndị ahụ maka, nlele ihe ahụ n'ime ụlọ elu ntakịrị ndị ahụ. \nQuestion: E nwere mmadụ ole na ole n'ime anyị bụ ndị gbaturu ngwaọrụ ahụ eji agbago ma ọ bụ agbatu ngwaorụ maka ule ahụ. True, False, or Neither?\nAnswer:""}]}]"	neutral
A bụ m uh, Chief Master Sergeant, laraezumike nka, dịka Rick kwuru. 	A ka m na-arụ ọrụ rụọ taa.	contradiction	[textblock(text='neither. enweghị ozi zuru ezu iji zaa ajụjụ a. amaghị m ma ị ka na-arụ ọrụ chief master sergeant ruo taa ma ọ bụ na ị hapụwo ya. ozi enyere na ajụjụ ahụ ezughị oke iji kpebie ma nke ahụ bụ eziokwu ma ọ bụ ụgha.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'A bụ m uh, Chief Master Sergeant, laraezumike nka, dịka Rick kwuru. \nQuestion: A ka m na-arụ ọrụ rụọ taa. True, False, or Neither?\nAnswer:'}]}]	neutral
A bụ m uh, Chief Master Sergeant, laraezumike nka, dịka Rick kwuru. 	A lara m ezumike nka na 2002.	neutral	[textblock(text='neither. ọ dịghị ihe doro anya na nke a bụ eziokwu ma ọ bụ ụgha. ọ bụghị m onye nwere ike ịma afọ ị lara ezumike nka.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'A bụ m uh, Chief Master Sergeant, laraezumike nka, dịka Rick kwuru. \nQuestion: A lara m ezumike nka na 2002. True, False, or Neither?\nAnswer:'}]}]	neutral
A bụ m uh, Chief Master Sergeant, laraezumike nka, dịka Rick kwuru. 	Rick gwara gị na alara m ezumike nka.	entailment	"[textblock(text=""neither. rick kwuru na m bụ chief master sergeant na m lara ezumike nka, mana ọ dịghị ebe ị kwuru na rick gwara m nke a n'onwe ya. n'ihi ya, enweghị m ike ikwu ma ọ bụ eziokwu ma ọ bụ ụgha na rick gwara gị ozugbo ihe ọ gwara m."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'A bụ m uh, Chief Master Sergeant, laraezumike nka, dịka Rick kwuru. \nQuestion: Rick gwara gị na alara m ezumike nka. True, False, or Neither?\nAnswer:'}]}]	neutral
E nwere ụfọdụ atụmatụ otu ego ga-esi abata nọ n'oche m na, u, uh, ọ bụ maka nke a na nke a Cutty, nke ahụ bụ aha onye ahịa ahụ.	Onye ahịa a kpọrọ Cutty na-enweta $10000 na otu ọnwa.	neutral	"[textblock(text=""ọ bụghị m pụrụ ịza ajụjụ a n'ihi na enweghị m ozi zuru oke gbasara ego onye ahịa a na-enweta kwa ọnwa. edere m naanị na e nwere atụmatụ ụfọdụ maka otu ego ga-esi abata maka onye ahịa a kpọrọ cutty, mana ọ dịghị ebe e kwuru otu ego ọ na-enweta n'otu ọnwa. n'ihi ya, enweghị m ike ikwu ma ọ bụrụ na nkwupụta ahụ bụ eziokwu, ụgha, ma ọ bụ abụọ."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""E nwere ụfọdụ atụmatụ otu ego ga-esi abata nọ n'oche m na, u, uh, ọ bụ maka nke a na nke a Cutty, nke ahụ bụ aha onye ahịa ahụ.\nQuestion: Onye ahịa a kpọrọ Cutty na-enweta $10000 na otu ọnwa. True, False, or Neither?\nAnswer:""}]}]"	unknown
E nwere ụfọdụ atụmatụ otu ego ga-esi abata nọ n'oche m na, u, uh, ọ bụ maka nke a na nke a Cutty, nke ahụ bụ aha onye ahịa ahụ.	E nwere onye ahịa akpọrọ Cutty.	entailment	"[textblock(text='true. aha onye ahịa ahụ bụ cutty dịka e kwuru n\'okwu ahụ: ""ọ bụ maka nke a na nke a cutty, nke ahụ bụ aha onye ahịa ahụ.""', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""E nwere ụfọdụ atụmatụ otu ego ga-esi abata nọ n'oche m na, u, uh, ọ bụ maka nke a na nke a Cutty, nke ahụ bụ aha onye ahịa ahụ.\nQuestion: E nwere onye ahịa akpọrọ Cutty. True, False, or Neither?\nAnswer:""}]}]"	entailment
E nwere ụfọdụ atụmatụ otu ego ga-esi abata nọ n'oche m na, u, uh, ọ bụ maka nke a na nke a Cutty, nke ahụ bụ aha onye ahịa ahụ.	Anyị enweghị onye ahịa akpọrọ Cutty.	contradiction	"[textblock(text='true. ọ dị n\'okwu ahụ na ""cutty"" bụ aha onye ahịa, mana e kwuru na ha enweghị onye ahịa a na-akpọ aha ahụ.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""E nwere ụfọdụ atụmatụ otu ego ga-esi abata nọ n'oche m na, u, uh, ọ bụ maka nke a na nke a Cutty, nke ahụ bụ aha onye ahịa ahụ.\nQuestion: Anyị enweghị onye ahịa akpọrọ Cutty. True, False, or Neither?\nAnswer:""}]}]"	entailment
Nwata nwaanyị nwere ị́ké ị nyere m áká si n'ụzọ nille n'ofe obodo 	Nwata nwanyị m chọrọ enyemaka ya bi n'ebe dị anya.	entailment	"[textblock(text=""neither. ahụghị m ihe ọ bụla na ajụjụ a na-egosi na nwata nwaanyị ahụ bi n'ebe dị anya. ajụjụ a na-ekwu naanị na nwata nwaanyị nwere ike inyere onye ajụjụ aka n'ụzọ dị iche iche n'obodo, mana o kwughị ihe ọ bụla gbasara ebe ọ bi."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Nwata nwaanyị nwere ị́ké ị nyere m áká si n'ụzọ nille n'ofe obodo \nQuestion: Nwata nwanyị m chọrọ enyemaka ya bi n'ebe dị anya. True, False, or Neither?\nAnswer:""}]}]"	neutral
Nwata nwaanyị nwere ị́ké ị nyere m áká si n'ụzọ nille n'ofe obodo 	Nwata nwaanyị ga-enyere m áká nọ mailụ 5 site na ebe a.	neutral	"[textblock(text=""neither. ọ dịghị ebe e kwuru na nwata nwaanyị ahụ ga-enyere gị aka nọ mailụ 5 site n'ebe ahụ. ahịrịokwu ahụ kwuru naanị na nwata nwaanyị nwere ike inyere gị aka n'ụzọ dị iche iche n'obodo, mana ọ dịghị ebe ọ kwuru otu anya ọ dị site n'ebe ị nọ."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Nwata nwaanyị nwere ị́ké ị nyere m áká si n'ụzọ nille n'ofe obodo \nQuestion: Nwata nwaanyị ga-enyere m áká nọ mailụ 5 site na ebe a. True, False, or Neither?\nAnswer:""}]}]"	neutral
Nwata nwaanyị nwere ị́ké ị nyere m áká si n'ụzọ nille n'ofe obodo 	E nweghị onye nwere ike inyere m aka.	contradiction	"[textblock(text='neither\n\nnkọwa: n\'edemede a, e kwuru na ""nwata nwaanyị nwere ị́ké ị nyere m áká si n\'ụzọ nille n\'ofe obodo"". nke a pụtara na enwere nwata nwaanyị nwere ike inyere onye ọ bụla aka n\'ụzọ dị iche iche n\'obodo ha. ọ bụghị na ọ na-ekwu na ọ dịghị onye ọ bụla nwere ike inyere ya aka. ya mere, azịza ziri ezi bụ \'neither\' n\'ihi na nkwupụta ahụ adịghị n\'otu n\'ime nhọrọ abụọ e nyere.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Nwata nwaanyị nwere ị́ké ị nyere m áká si n'ụzọ nille n'ofe obodo \nQuestion: E nweghị onye nwere ike inyere m aka. True, False, or Neither?\nAnswer:""}]}]"	neutral
Mana ha nwere nkewa gbasara ịhe dịka ndị bụ ndị enyemaka n'ubi na ndị bụ ụmụaka nọ n'ụlọ, ọ dị ka - -	Ha nile kwekọrịtara na ha ga-arụ ọrụ n'ubi ahụ.	contradiction	"[textblock(text=""neither. edeghi m nwee ike ịza ajụjụ a n'ihi na edeghi m nweta ozi zuru ezu gbasara ihe ndị nọ n'ubi na ụmụaka nọ n'ụlọ kwekọrịtara. edepụtaghị m ma ha niile kwekọrịtara ịrụ ọrụ n'ubi ma ọ bụ na ụfọdụ n'ime ha kwekọrịtara nke ahụ. enweghi m ozi zuru ezu iji kpebie ma nkwupụta ahụ bụ eziokwu, ụgha, ma ọ bụ nke ọ bụla."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Mana ha nwere nkewa gbasara ịhe dịka ndị bụ ndị enyemaka n'ubi na ndị bụ ụmụaka nọ n'ụlọ, ọ dị ka - -\nQuestion: Ha nile kwekọrịtara na ha ga-arụ ọrụ n'ubi ahụ. True, False, or Neither?\nAnswer:""}]}]"	neutral
Mana ha nwere nkewa gbasara ịhe dịka ndị bụ ndị enyemaka n'ubi na ndị bụ ụmụaka nọ n'ụlọ, ọ dị ka - -	Ha enweghị ị́ké ị kwekọrịta gbasara onye bụ onye ọrụ ubi na onye bụ onye ụlọ ahụ.	entailment	"[textblock(text=""eziokwu (true). site n'ihe edere n'elu, o doro anya na ha enweghị ike ịkwekọrịta gbasara ndị bụ ndị ọrụ ubi na ndị bụ ụmụaka nọ n'ụlọ."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Mana ha nwere nkewa gbasara ịhe dịka ndị bụ ndị enyemaka n'ubi na ndị bụ ụmụaka nọ n'ụlọ, ọ dị ka - -\nQuestion: Ha enweghị ị́ké ị kwekọrịta gbasara onye bụ onye ọrụ ubi na onye bụ onye ụlọ ahụ. True, False, or Neither?\nAnswer:""}]}]"	entailment
Mana ha nwere nkewa gbasara ịhe dịka ndị bụ ndị enyemaka n'ubi na ndị bụ ụmụaka nọ n'ụlọ, ọ dị ka - -	Ha enweghị ike ịkwekọrịta onye ga-arụ ọrụ n'ubi owu na onye ga ehicha ala.	neutral	"[textblock(text=""ọ bụghị (neither). edeghi ụzọ doro anya na ha enweghị ike ịkwekọrịta onye ga-arụ ọrụ n'ubi owu na onye ga ehicha ala. edepụtaghị ọnọdụ ha nke ọma iji kpebie ma nke a bụ eziokwu ma ọ bụ ụgha. ọ gaghị adị mma ịtụ anya na ha agaghị enwe ike ịkwekọrịta n'ihi na edeghi ụzọ doro anya otu ha si metụta onwe ha."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Mana ha nwere nkewa gbasara ịhe dịka ndị bụ ndị enyemaka n'ubi na ndị bụ ụmụaka nọ n'ụlọ, ọ dị ka - -\nQuestion: Ha enweghị ike ịkwekọrịta onye ga-arụ ọrụ n'ubi owu na onye ga ehicha ala. True, False, or Neither?\nAnswer:""}]}]"	neutral
Ana m asị na ha nweere naanị, dịka, ha nweere ụmụaka ise, otu n'ime ha nwụrụ anwụ.	Ụmụ ha nile lanarịrị.	contradiction	"[textblock(text='neither. ọ dịghị ụzọ ịma ma ụmụ ha niile lanarịrị ma ọ bụ na ụfọdụ ka nọ ndụ. ederede ahụ kwuru na ha nwere ụmụaka ise, na otu n\'ime ha nwụrụ anwụ, mana ọ dịghị ebe o kwuru na ndị ọzọ niile lanarịrị. ọ bụrụ na ụfọdụ n\'ime ụmụ anọ ahụ ka dị ndụ, ọ gaghị abụ eziokwu na ha niile lanarịrị. ya mere, azịza ziri ezi bụ ""neither"" n\'ihi na enweghị ozi zuru oke iji kpebie ma ọ bụ eziokwu ma ọ bụ ụgha.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Ana m asị na ha nweere naanị, dịka, ha nweere ụmụaka ise, otu n'ime ha nwụrụ anwụ.\nQuestion: Ụmụ ha nile lanarịrị. True, False, or Neither?\nAnswer:""}]}]"	neutral
Ana m asị na ha nweere naanị, dịka, ha nweere ụmụaka ise, otu n'ime ha nwụrụ anwụ.	Otu nwata nwuru anwụ n'ime ụmụ ise.	entailment	"[textblock(text=""true. okwu a kwuru na otu n'ime ụmụaka ise ahụ nwụrụ anwụ."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Ana m asị na ha nweere naanị, dịka, ha nweere ụmụaka ise, otu n'ime ha nwụrụ anwụ.\nQuestion: Otu nwata nwuru anwụ n'ime ụmụ ise. True, False, or Neither?\nAnswer:""}]}]"	entailment
Ana m asị na ha nweere naanị, dịka, ha nweere ụmụaka ise, otu n'ime ha nwụrụ anwụ.	Nwa nke nwụrụ anwụ bụ nke a mụrụ n'ịrịa ọrịa.	neutral	"[textblock(text=""neither. enweghị ozi zuru ezu iji kpebie ma nwa nke nwụrụ anwụ bụ nke a mụrụ n'ịrịa ọrịa. okwu ahụ kwuru naanị na otu n'ime ụmụ ise ha nwere nwụrụ anwụ, mana o kwughị ihe kpatara ọnwụ nwa ahụ."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Ana m asị na ha nweere naanị, dịka, ha nweere ụmụaka ise, otu n'ime ha nwụrụ anwụ.\nQuestion: Nwa nke nwụrụ anwụ bụ nke a mụrụ n'ịrịa ọrịa. True, False, or Neither?\nAnswer:""}]}]"	neutral
Ọ sịrị na enwere nọọ anya mmiri na-asọpụta ya n'anya na ọ sịrị, ọ bịa sị Joe gbagotere n'elu vàrándà. 	Dịka ọ gwara ya ka ọ biarute na vàrándà, anya mmiri dị ya n'anya.	entailment	"[textblock(text=""neither. ọ sịrị na enwere nọọ anya mmiri na-asọpụta ya n'anya mgbe ọ gwara joe ka ọ gbagotere n'elu vàrándà, mana ọ dịghị kọwaa na anya mmiri dị ya n'anya mgbe ọ na-agwa joe ka ọ bịa na vàrándà."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Ọ sịrị na enwere nọọ anya mmiri na-asọpụta ya n'anya na ọ sịrị, ọ bịa sị Joe gbagotere n'elu vàrándà. \nQuestion: Dịka ọ gwara ya ka ọ biarute na vàrándà, anya mmiri dị ya n'anya. True, False, or Neither?\nAnswer:""}]}]"	neutral
Ọ sịrị na enwere nọọ anya mmiri na-asọpụta ya n'anya na ọ sịrị, ọ bịa sị Joe gbagotere n'elu vàrándà. 	O meere ọsịsọ hichapụ anya mmiri ka o sichara n'elu vàrándà ahụ tụda Joe. 	contradiction	"[textblock(text=""neither. ọ dịghị ihe doro anya na nwoke ahụ mere ọsịsọ hichapụ anya mmiri ka ọ sichara n'elu vàrándà ahụ tụda joe. ihe dị n'okwu bụ na ọ sịrị na enwere nọọ anya mmiri na-asọpụta ya n'anya, ma ọ bụghị na o mere nke ahụ n'ihi na ọ chọrọ ịtụda joe."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Ọ sịrị na enwere nọọ anya mmiri na-asọpụta ya n'anya na ọ sịrị, ọ bịa sị Joe gbagotere n'elu vàrándà. \nQuestion: O meere ọsịsọ hichapụ anya mmiri ka o sichara n'elu vàrándà ahụ tụda Joe.  True, False, or Neither?\nAnswer:""}]}]"	neutral
