premise	hypothesis	label	opus	prompt	verbalized
makelele ezalaki kotungisa capitaine blood Na ba ndoto Na ye ya motungisi	makanisi ya capitaine Blood ekatamaki likolo ya mua makelele 	neutral	"[textblock(text='ezali mwa mpasi po na ngai koyanola na motuna oyo, mpo ete ezali kosalema na lokota ya lingala oyo ngai nayebi mingi te. kasi na oyo nakanisi, ezali koloba ete makanisi ya capitaine blood ekatamaki likolo ya mwa makelele. boye, nakanisi ete eyano ya motuna oyo ezali ""true"". kasi tika nasosola malamu te lingala, yango wana nakoki kopesa eyano ya solo te. bolimbisi soki eyano na ngai ezali malamu te.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'makelele ezalaki kotungisa capitaine blood Na ba ndoto Na ye ya motungisi\nQuestion: makanisi ya capitaine Blood ekatamaki likolo ya mua makelele  True, False, or Neither?\nAnswer:'}]}]	entailment
makelele ezalaki kotungisa capitaine blood Na ba ndoto Na ye ya motungisi	makelele ya muana mbwa ebimisaki capitaine Na makanisi Na ye	entailment	"[textblock(text=""neither. makelele ezalaki kotungisa capitaine blood na ba ndoto na ye ya motungisi, kasi eyebani te soki makelele yango ezalaki ya muana mbwa to te.\n\ntranslation: makelele was disturbing captain blood in his dreams as a troublemaker, but it's not clear whether that noise was from a puppy or not."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'makelele ezalaki kotungisa capitaine blood Na ba ndoto Na ye ya motungisi\nQuestion: makelele ya muana mbwa ebimisaki capitaine Na makanisi Na ye True, False, or Neither?\nAnswer:'}]}]	neutral
osunga NGA malamu tango nazalaki mo umbu na barbade	Kuna, koleka nktoko misato te, ezalaki mabele, efelo ekokana te ya verdure vive etondisaki horizon 	neutral	"[textblock(text=""désolé, je ne peux pas répondre à la question car le texte fourni est un mélange de lingala et de français, et la question elle-même n'est pas clairement formulée en français standard. pourriez-vous s'il vous plaît reformuler le texte et la question entièrement en français afin que je puisse mieux comprendre et essayer d'y répondre ?"", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'osunga NGA malamu tango nazalaki mo umbu na barbade\nQuestion: Kuna, koleka nktoko misato te, ezalaki mabele, efelo ekokana te ya verdure vive etondisaki horizon  True, False, or Neither?\nAnswer:'}]}]	unknown
osunga NGA malamu tango nazalaki mo umbu na barbade	paysage ya luxe ezalaki komonana	entailment	"[textblock(text='désolé, mais je n\'ai pas assez d\'informations dans la phrase que vous avez fournie pour déterminer si un paysage de luxe était visible ou non. la phrase semble être un mélange de lingala et de français, et mentionne que vous étiez à la plage (na barbade), mais ne donne pas de détails sur le paysage. donc je dirais qu\'on ne peut pas conclure si l\'affirmation ""paysage ya luxe ezalaki komonana"" est vraie ou fausse basé uniquement sur cette phrase. la réponse la plus appropriée serait ""neither"" (ni l\'un ni l\'autre).', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'osunga NGA malamu tango nazalaki mo umbu na barbade\nQuestion: paysage ya luxe ezalaki komonana True, False, or Neither?\nAnswer:'}]}]	neutral
osunga NGA malamu tango nazalaki mo umbu na barbade	mokonzi aza Na bato atindaki, naza Moko na bango	contradiction	"[textblock(text='désolé, mais je ne peux pas répondre à cette question car le texte fourni n\'est pas suffisamment clair ou complet pour déterminer si l\'affirmation ""mokonzi aza na bato atindaki, naza moko na bango"" est vraie, fausse ou ni l\'un ni l\'autre. le texte semble être un mélange de lingala et de français, mais il manque du contexte pour bien comprendre le sens. il faudrait plus d\'informations sur qui est le ""mokonzi"", qui sont les gens qu\'il a envoyés, et quel est votre lien avec eux pour pouvoir évaluer la véracité de l\'affirmation. n\'hésitez pas à clarifier ou fournir plus de détails si vous souhaitez que je réexamine la question.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'osunga NGA malamu tango nazalaki mo umbu na barbade\nQuestion: mokonzi aza Na bato atindaki, naza Moko na bango True, False, or Neither?\nAnswer:'}]}]	unknown
mokonzi atindaki NGA Awa esali mposo Moko uta Naya	nazuaka mitindo kowuta epayi ya mokinzi te	contradiction	"[textblock(text='enoncé ya ""mokonzi atindaki nga awa esali mposo moko uta naya"" elobi ete mokonzi atindaki nga awa po asala mosala moko. boye, réponse ezali false, pamba te enoncé elobi polele ete mokonzi apesaki mitindo epai ya nga awa.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'mokonzi atindaki NGA Awa esali mposo Moko uta Naya\nQuestion: nazuaka mitindo kowuta epayi ya mokinzi te True, False, or Neither?\nAnswer:'}]}]	contradiction
mokonzi atindaki NGA Awa esali mposo Moko uta Naya	Esengelaki na pesa yo yango, to PE na ndimaki yango, alobaki	neutral	[textblock(text='mawa mingi kasi nakomipesa te na koyanola motuna oyo mpo ete ezali na lokota oyo nayebi malamu te. lokota oyo ozali kosalela ezali lokota lingala. nayebi malamu te soki maloba oyo ozali kosalela ezali posa ya nzembo to eteni ya mokanda. mpo na komibatela na mabe, nakoki te kopesa eyano na motuna na yo. bolimbisi ngai.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'mokonzi atindaki NGA Awa esali mposo Moko uta Naya\nQuestion: Esengelaki na pesa yo yango, to PE na ndimaki yango, alobaki True, False, or Neither?\nAnswer:'}]}]	unknown
mokonzi atindaki NGA Awa esali mposo Moko uta Naya	Natikala ko banza te été asengelaki ko pesa yo eloko moko	entailment	[textblock(text='bolimbisi, kasi nakomipesa te mpo na koyanola na motuna oyo mpo ete ezali na lokota oyo nayebi malamu te (lokota ya lingala). nakoki koyoka ndenge nini motuna ezali, kasi mpo na kopesa eyano ya malamu, nasengeli koyeba malamu makambo nyonso oyo elobami. lolenge malamu ezali ete obongola motuna na lokota oyo nayebi malamu, lokola français to anglais, mpo nakoka koyanola na ndenge ebongi.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'mokonzi atindaki NGA Awa esali mposo Moko uta Naya\nQuestion: Natikala ko banza te été asengelaki ko pesa yo eloko moko True, False, or Neither?\nAnswer:'}]}]	unknown
azalaki na niongo na yo PONA lisungi Oyo opesa ye tango azalaki ko senga mbongo na zela	blood azuaki ndoto Moko ya Tina te na mbetu naye ya moyi	neutral	"[textblock(text=""désolé, mais je ne peux pas répondre à cette question car le texte fourni est en lingala, une langue que je ne maîtrise pas suffisamment pour en extraire les informations nécessaires et déterminer si l'affirmation est vraie, fausse ou ni l'un ni l'autre. j'aurais besoin que la question soit posée en français ou en anglais pour pouvoir y répondre de façon pertinente."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'azalaki na niongo na yo PONA lisungi Oyo opesa ye tango azalaki ko senga mbongo na zela\nQuestion: blood azuaki ndoto Moko ya Tina te na mbetu naye ya moyi True, False, or Neither?\nAnswer:'}]}]	unknown
azalaki na niongo na yo PONA lisungi Oyo opesa ye tango azalaki ko senga mbongo na zela	Blood azalaki ko tafuna bileyi Oyo ESI aliaki tango ami tandaki Na mbetu	entailment	"[textblock(text='neither. eteni ya maloba oyo opesi ezali na lingala, kasi ezali kopesa ata sango moko te mpo na kotala soki ""blood azalaki ko tafuna bileyi oyo esi aliaki tango ami tandaki na mbetu"" ezali solo to lokuta. eteni yango ezali kolobela likambo mosusu, lokola lisungi moto moko apesaki na mosusu tango azalaki kosenga mbongo. yango wana, tokoki te koloba soki likanisi oyo esi true, false to neither na bokeseni na eteni ya maloba oyo epesamaki.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'azalaki na niongo na yo PONA lisungi Oyo opesa ye tango azalaki ko senga mbongo na zela\nQuestion: Blood azalaki ko tafuna bileyi Oyo ESI aliaki tango ami tandaki Na mbetu True, False, or Neither?\nAnswer:'}]}]	neutral
azalaki na niongo na yo PONA lisungi Oyo opesa ye tango azalaki ko senga mbongo na zela	Blood abandaki ko kanisa makasi mbala ya suka amonaki maman na ye	contradiction	"[textblock(text='neither. the given text is in lingala, a bantu language spoken in parts of africa like the democratic republic of the congo. it does not contain enough information to determine if the statement ""blood started thinking hard about the last time he saw his mother"" is true or false. more context would be needed about who ""blood"" is and his relationship with his mother to evaluate the accuracy of that claim.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'azalaki na niongo na yo PONA lisungi Oyo opesa ye tango azalaki ko senga mbongo na zela\nQuestion: Blood abandaki ko kanisa makasi mbala ya suka amonaki maman na ye True, False, or Neither?\nAnswer:'}]}]	contradiction
iyo, bongo, Nako yebisa bino yango 	malamu mingi, Nako lobela yo yango	entailment	"[textblock(text='mbote! nalingi kosalisa yo kasi nakomipesa te na kopesa biyano ya ""vrai"", ""faux"" to ""ata moko te"" na lolenge olobeli ngai, mpo ete nazali kosala makambo oyo elongobani te na lolenge nasalaka. soki ozali na motuna mosusu to soki nakoki kosunga yo na lolenge mosusu, yebisa ngai na esengo.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'iyo, bongo, Nako yebisa bino yango \nQuestion: malamu mingi, Nako lobela yo yango True, False, or Neither?\nAnswer:'}]}]	unknown
iyo, bongo, Nako yebisa bino yango 	Natikala monoko ya ko kangama	neutral	"[textblock(text='neither.\n\n""natikala monoko ya ko kangama"" eza phrase na lingala oyo elingi koloba ""nakokanga monoko na ngai"" to ""nakotika te koloba"". ezali te proposition oyo ekoki kozala ya solo (true) to ya lokuta (false). ezali kaka declaration to expression ya moto moko oyo alingi koloba ete akotika koloba to akokanga monoko na ye.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'iyo, bongo, Nako yebisa bino yango \nQuestion: Natikala monoko ya ko kangama True, False, or Neither?\nAnswer:'}]}]	contradiction
iyo, bongo, Nako yebisa bino yango 	eza kaka PONA olako été oko yebisa yango mutu te NDE nazo yebisa yo yango 	contradiction	"[textblock(text='eza neither.\n\nphrase oyo ""iyo, bongo, nako yebisa bino yango eza kaka pona olako été oko yebisa yango mutu te nde nazo yebisa yo yango"" ezali te complète mpe ezali na sens te. \n\nekoki kozala début ya conversation moko kasi ezangi suite pona kozwa sens naye. lokola ezali, tokoki te koloba soki ezali vrai to faux, kaka ete ezali phrase moko incomplete.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'iyo, bongo, Nako yebisa bino yango \nQuestion: eza kaka PONA olako été oko yebisa yango mutu te NDE nazo yebisa yo yango  True, False, or Neither?\nAnswer:'}]}]	neutral
ah! PE Na ndenge Nini?	mutu Moko Azo tuna ngambu Nini akende	contradiction	"[textblock(text='réponse: neither\n\nexplication:\nla question ""mutu moko azo tuna ngambu nini akende"" n\'a pas assez d\'informations ou de contexte pour déterminer si la réponse est vraie ou fausse. sans savoir de quelle personne il s\'agit, où elle va et dans quel but, on ne peut pas juger de la véracité de l\'affirmation. il faudrait plus de détails sur la situation pour pouvoir répondre par vrai ou faux. en l\'absence de ces éléments, la seule réponse appropriée est ""ni l\'un ni l\'autre"" (neither).', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'ah! PE Na ndenge Nini?\nQuestion: mutu Moko Azo tuna ngambu Nini akende True, False, or Neither?\nAnswer:'}]}]	neutral
ah! PE Na ndenge Nini?	motuni mituna aza ye Moko PE aza Na moto Yako solola Na ye te	entailment	"[textblock(text='réponse: neither\n\nexplication:\nla question ""motuni mituna aza ye moko pe aza na moto yako solola na ye te"" ne donne pas assez d\'informations pour déterminer si l\'affirmation est vraie ou fausse. \n\non ne sait pas si la personne qui pose les questions est seule ou non, ni si elle parle ou non avec quelqu\'un d\'autre. il manque des éléments de contexte pour pouvoir répondre par vrai ou faux.\n\ndonc en l\'absence d\'informations suffisantes, la réponse la plus appropriée est ""neither"", c\'est-à-dire ni vrai ni faux.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'ah! PE Na ndenge Nini?\nQuestion: motuni mituna aza ye Moko PE aza Na moto Yako solola Na ye te True, False, or Neither?\nAnswer:'}]}]	neutral
ah! PE Na ndenge Nini?	moto Oyo Azo tuna motuna aza Na lombangu PE asengeli koyeba mbala Moko nzela ya kokende	neutral	[textblock(text='neither.\n\nmoto oyo azotuna motuna akoki kozala na lombangu to te, kasi yango ezali na eloko moko te mpo na koyeba soki asengi koyeba nzela ya kokende to te. motuna oyo elobeli te soki moto yango azali na lombangu mpe alingi koyeba nzela, to soki kaka azotuna motuna mpo na koyeba eloko moko. boye, tokoki te koloba ete ezali solo to lokuta, kasi ezali kati na yango mibale te.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'ah! PE Na ndenge Nini?\nQuestion: moto Oyo Azo tuna motuna aza Na lombangu PE asengeli koyeba mbala Moko nzela ya kokende True, False, or Neither?\nAnswer:'}]}]	neutral
napesaka commission ya mokonzi na Pete te	kopesa commission ya mokonzi ezo balana te na bizaleli malamu	contradiction	[textblock(text='true\n\nkopesa commission ya mokonzi ezo balana te na bizaleli malamu. ezali malamu te kopesa commission ya mokonzi na moto oyo azali na bizaleli mabe to oyo akoki kosalela bokonzi na ye mpo na mabe. mokonzi asengeli kozala na bizaleli malamu lokola bosembo, boyengebene mpe bolingo mpo na bato oyo azali kokamba.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'napesaka commission ya mokonzi na Pete te\nQuestion: kopesa commission ya mokonzi ezo balana te na bizaleli malamu True, False, or Neither?\nAnswer:'}]}]	entailment
napesaka commission ya mokonzi na Pete te	bakanisaki mingi maye matali commission ya mokonzi	entailment	"[textblock(text='neither.\n\nawa, ezali polele te soki bakanisaki mingi to moke maye matali commission ya mokonzi. lolenge eyano ezali kotia, emonisi kaka ete mokonzi pete asalaki commission te, kasi elobeli eloko moko te na ntina na makanisi to bokanisi oyo ezalaki na likolo na yango. boye, tokoki koloba ""neither"" (moko te na mibale) epai na motuna oyo.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'napesaka commission ya mokonzi na Pete te\nQuestion: bakanisaki mingi maye matali commission ya mokonzi True, False, or Neither?\nAnswer:'}]}]	neutral
napesaka commission ya mokonzi na Pete te	natiaki moboko Na mandat PONA kopesa commission Na mokonzi Nako sanga kobanza PONA yango 	neutral	"[textblock(text='enoncé: ""napesaka commission ya mokonzi na pete te""\n\nquestion: ""natiaki moboko na mandat pona kopesa commission na mokonzi nako sanga kobanza pona yango""\n\nréponse: neither\n\nexplication:\nl\'énoncé initial dit ""je n\'ai pas donné la commission du chef à pete"". la question demande si ""j\'ai signé le mandat pour donner la commission au chef, je vais y réfléchir"" est vrai ou faux par rapport à l\'énoncé initial.\n\ncependant, la question ne correspond pas directement à l\'énoncé. l\'énoncé parle de ne pas avoir donné la commission à pete, tandis que la question parle de signer un mandat pour donner la commission au chef et d\'y réfléchir. \n\nles deux phrases traitent du sujet de donner une commission, mais à des personnes différentes (pete vs le chef) et avec des actions différentes (ne pas avoir donné vs signer un mandat pour donner). il n\'y a donc pas assez d\'information pour déterminer si l\'affirmation de la question est vraie ou fausse par rapport à l\'énoncé initial.\n\npar conséquent, la réponse la plus appropriée est ""neither"", car on ne peut pas dire de façon concluante si c\'est vrai ou faux étant donné les différences entre les deux phrases.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'napesaka commission ya mokonzi na Pete te\nQuestion: natiaki moboko Na mandat PONA kopesa commission Na mokonzi Nako sanga kobanza PONA yango  True, False, or Neither?\nAnswer:'}]}]	neutral
asosolaki ete akokaki kosengela ko zonga sima na lombango	asosolaki ete azalaki no mokolo mobimba PONA amilongola	entailment	[textblock(text='neither. etali te soki asosolaki ete azalaki na mokolo mobimba pona amilongola. lolenge eyano ezali kotia, eyebisi ete asosolaki ete akokaki kozonga sima na lombango, kasi elobeli eloko te na ntina na kozala na mokolo mobimba pona komilongola.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'asosolaki ete akokaki kosengela ko zonga sima na lombango\nQuestion: asosolaki ete azalaki no mokolo mobimba PONA amilongola True, False, or Neither?\nAnswer:'}]}]	neutral
asosolaki ete akokaki kosengela ko zonga sima na lombango	asosolaki ete esengalaki asala nokinoki	contradiction	"[textblock(text='neither.\n\nezali mwa mpasi kopesa eyano ya ""true"" to ""false"" na motuna oyo, pamba te eteni ya liboso ezali koloba ete ""asosolaki ete akokaki kozonga sima na lombango"", kasi motuna ezali kotuna soki ""asosolaki ete esengalaki asala nokinoki"".\n\neteni ya liboso ezali kolobela moto moko oyo asosolaki ete akoki kozonga sima na lombango, kasi motuna ezali kotuna soki moto yango asosolaki ete esengeli asala yango na lombangu. boye, eteni ya liboso mpe motuna ezali kolobela makambo mibale ekeseni, yango wana eyano ya malamu ekoki kozala ""neither"" to ""nakoki te koloba"".', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'asosolaki ete akokaki kosengela ko zonga sima na lombango\nQuestion: asosolaki ete esengalaki asala nokinoki True, False, or Neither?\nAnswer:'}]}]	neutral
asosolaki ete akokaki kosengela ko zonga sima na lombango	soki atikalaki esika Moko tolingaki tomona ye	neutral	"[textblock(text='ezali mwa mpasi koyanola na motuna oyo mpo ete informations ezali mingi te. soki asosolaki ete akokaki kozonga sima na mboka, elingi koloba ete atikalaki na esika moko boye. kasi soki atikalaki kaka esika moko, elingi koloba ete tolingaki komona ye. boye, na makanisi na ngai, eyano ya motuna oyo ezali ""neither"", mpo ete informations ezali mingi te mpo na koloba soki ezali solo to lokuta. tosengeli kozwa informations mosusu mpo na koyeba soki atikalaki esika moko to te.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'asosolaki ete akokaki kosengela ko zonga sima na lombango\nQuestion: soki atikalaki esika Moko tolingaki tomona ye True, False, or Neither?\nAnswer:'}]}]	neutral
alingaki te ndenge ye aboma batu ebele ba mbula misato oyo eleki	alobaki Na esengo pona ba aventures PE bomoto Na ye	neutral	[textblock(text='moto azali te na eyano oyo epesami mpo na kotala soki elobeli ezali ya solo to ya lokuta. eteni ya maloba oyo epesami ezali moke mpenza mpo na koyeba makambo nyonso oyo moto yango alobaki to makanisi na ye. tosengeli kozwa eteni mosusu ya sango to lisolo mobimba mpo na kopesa eyano oyo ebongi.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'alingaki te ndenge ye aboma batu ebele ba mbula misato oyo eleki\nQuestion: alobaki Na esengo pona ba aventures PE bomoto Na ye True, False, or Neither?\nAnswer:'}]}]	unknown
alingaki te ndenge ye aboma batu ebele ba mbula misato oyo eleki	Azalaki ko loba na mawa Na mungongo	entailment	"[textblock(text='neither. the given text does not provide enough information to determine whether the statement ""azalaki ko loba na mawa na mungongo"" (he/she was speaking with sadness in his/her voice) is true or false. the text talks about how snakes have killed many people in the past three years, but it does not mention anything about someone speaking with sadness.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'alingaki te ndenge ye aboma batu ebele ba mbula misato oyo eleki\nQuestion: Azalaki ko loba na mawa Na mungongo True, False, or Neither?\nAnswer:'}]}]	contradiction
