premise	hypothesis	label	opus	prompt	verbalized
Hivyo, sijui kwa kweli nu kwa nini.	Sijui kwa nini alihamisha shule.	neutral	"[textblock(text='true.\n\nsentensi ""hivyo, sijui kwa kweli nu kwa nini"" ina maana sawa na ""sijui kwa nini"". kwa hivyo, sentensi ""sijui kwa nini alihamisha shule"" ni kweli kulingana na kauli ya awali.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Hivyo, sijui kwa kweli nu kwa nini.\nQuestion: Sijui kwa nini alihamisha shule. True, False, or Neither?\nAnswer:'}]}]	entailment
Hivyo, sijui kwa kweli nu kwa nini.	Sijui ni kwa nini hilo lilitendeka.	entailment	"[textblock(text='neither.\n\nthe given sentence ""hivyo, sijui kwa kweli nu kwa nini."" has some grammatical and spelling errors. the correct version would be:\n\n""hivyo, sijui kwa kweli ni kwa nini.""\n\nthis translates to: ""so, i don\'t really know why.""\n\nthe question asks whether the sentence ""sijui ni kwa nini hilo lilitendeka."" (i don\'t know why that happened.) is true, false, or neither in relation to the given sentence.\n\nsince the given sentence doesn\'t provide any context about what happened or why, we cannot determine if the question sentence is true or false based on the information provided. therefore, the answer is neither.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Hivyo, sijui kwa kweli nu kwa nini.\nQuestion: Sijui ni kwa nini hilo lilitendeka. True, False, or Neither?\nAnswer:'}]}]	neutral
Ni mimi pekee nilikua nayo uh, ushawahi endeleza dhibiti za majaribio katika chumba cha 'miniature altitude'.	Sikupenda kuwa wa pekee kwa kuendesha wasimamizi wa vipimo.	neutral	"[textblock(text=""jibu ni neither (wala ndiyo wala hapana).\n\nkatika swali lako, hukueleza kama ulipenda au hukupenda kuwa wa pekee kuendesha wasimamizi wa vipimo. ulichosema ni kwamba hukuwa pekee yako uliyekuwa na uzoefu wa kuendeleza dhibiti za majaribio katika chumba cha 'miniature altitude'. kwa hiyo, swali lako haliwezi kujibiwa kwa true au false kwa sababu halihusiani moja kwa moja na kauli yako ya awali."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Ni mimi pekee nilikua nayo uh, ushawahi endeleza dhibiti za majaribio katika chumba cha 'miniature altitude'.\nQuestion: Sikupenda kuwa wa pekee kwa kuendesha wasimamizi wa vipimo. True, False, or Neither?\nAnswer:""}]}]"	contradiction
Ni mimi pekee nilikua nayo uh, ushawahi endeleza dhibiti za majaribio katika chumba cha 'miniature altitude'.	Majaribio yalifanyiwa kwa miniature altitude chambers.	entailment	"[textblock(text='kulingana na sentensi uliyotoa, ni kweli (true) kwamba majaribio yalifanyiwa katika chumba cha ""miniature altitude"". sentensi inasema wazi kuwa uliwahi ""endeleza dhibiti za majaribio katika chumba cha \'miniature altitude\'"", ikimaanisha majaribio hayo yalifanyika kwenye miniature altitude chambers.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Ni mimi pekee nilikua nayo uh, ushawahi endeleza dhibiti za majaribio katika chumba cha 'miniature altitude'.\nQuestion: Majaribio yalifanyiwa kwa miniature altitude chambers. True, False, or Neither?\nAnswer:""}]}]"	entailment
Ni mimi pekee nilikua nayo uh, ushawahi endeleza dhibiti za majaribio katika chumba cha 'miniature altitude'.	Kulikuwa na wachache wetu waliokimbiza wasimamizi kwa ajili ya mtihani.	contradiction	"[textblock(text=""jibu ni neither (wala ndiyo wala hapana).\n\nkatika swali lako, hujatoa taarifa ya kutosha kuhusu idadi ya watu waliokimbiza wasimamizi kwa ajili ya mtihani. umeeleza tu kwamba wewe mwenyewe ulikuwa na uzoefu wa kufanya majaribio katika chumba cha 'miniature altitude', lakini hujasema chochote kuhusu wengine au idadi yao kuhusiana na tukio la kukimbiza wasimamizi. kwa hivyo, kutokana na ukosefu wa maelezo ya kutosha, jibu sahihi haliwezi kuwa 'kweli' au 'si kweli'. jibu sahihi ni 'neither' yaani swali haliwezi kujibiwa kwa uhakika kutokana na taarifa ulizotoa."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Ni mimi pekee nilikua nayo uh, ushawahi endeleza dhibiti za majaribio katika chumba cha 'miniature altitude'.\nQuestion: Kulikuwa na wachache wetu waliokimbiza wasimamizi kwa ajili ya mtihani. True, False, or Neither?\nAnswer:""}]}]"	neutral
Mstaafu sergenti mkuu, kama alivyosma Rick.	Bado nafanya kazi hadi leo hii.	contradiction	[textblock(text='neither. hakuna maelezo ya kutosha kuamua kama bado anafanya kazi au la. tunajua tu kwamba alistaafu kama sergenti mkuu, lakini haijabainishwa kama bado anafanya kazi kwenye nafasi nyingine au ameacha kabisa.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Mstaafu sergenti mkuu, kama alivyosma Rick.\nQuestion: Bado nafanya kazi hadi leo hii. True, False, or Neither?\nAnswer:'}]}]	neutral
Mstaafu sergenti mkuu, kama alivyosma Rick.	Nilistaafu mwaka wa 2002.	neutral	[textblock(text='neither. hakuna taarifa iliyotolewa kuhusu mwaka uliostaafishwa. sentensi iliyotolewa inaelezea tu kuwa ulistaafu kwa cheo cha sergenti mkuu, lakini haitaji lolote kuhusu mwaka mahususi uliostaafishwa.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Mstaafu sergenti mkuu, kama alivyosma Rick.\nQuestion: Nilistaafu mwaka wa 2002. True, False, or Neither?\nAnswer:'}]}]	neutral
Mstaafu sergenti mkuu, kama alivyosma Rick.	Rick alikuambia kuwa nilikuwa nimestaafu.	entailment	[textblock(text='neither. katika sentensi uliyotoa, rick hakuambia moja kwa moja kuwa ulikuwa umestaafu, bali rick alisema kuhusu mtu mwingine (sergenti mkuu) kuwa amestaafu.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Mstaafu sergenti mkuu, kama alivyosma Rick.\nQuestion: Rick alikuambia kuwa nilikuwa nimestaafu. True, False, or Neither?\nAnswer:'}]}]	neutral
Kuna makadirio ya mtiririko wa fedha kwenye dawati yangu na, um, uh, ni kwa na kama vile Cutty, ndiyo jina la mteja.	Mteja aitwaye Cutty hufanya $ 10000 kwa mwezi.	neutral	"[textblock(text='neither. hakuna taarifa ya kutosha kuthibitisha au kukanusha kiwango cha mapato ya cutty kwa mwezi. sentensi iliyotolewa haina maelezo mahususi kuhusu mapato ya cutty, bali inaonekana kuzungumzia makadirio ya mtiririko wa fedha kwa ujumla kwenye dawati, ambapo cutty ametajwa kama mmoja wa wateja. hivyo, haiwezekani kutoa jibu la ""kweli"" au ""si kweli"" kuhusu mapato yake ya kila mwezi kutokana na taarifa iliyotolewa.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kuna makadirio ya mtiririko wa fedha kwenye dawati yangu na, um, uh, ni kwa na kama vile Cutty, ndiyo jina la mteja.\nQuestion: Mteja aitwaye Cutty hufanya $ 10000 kwa mwezi. True, False, or Neither?\nAnswer:'}]}]	neutral
Kuna makadirio ya mtiririko wa fedha kwenye dawati yangu na, um, uh, ni kwa na kama vile Cutty, ndiyo jina la mteja.	Kuna mteja aitwaye Cutty.	entailment	"[textblock(text='jibu ni true (kweli). katika sentensi uliyotoa, inasema wazi kuwa ""cutty, ndiyo jina la mteja"", ikimaanisha kuwa kuna mteja anayeitwa cutty.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kuna makadirio ya mtiririko wa fedha kwenye dawati yangu na, um, uh, ni kwa na kama vile Cutty, ndiyo jina la mteja.\nQuestion: Kuna mteja aitwaye Cutty. True, False, or Neither?\nAnswer:'}]}]	entailment
Kuna makadirio ya mtiririko wa fedha kwenye dawati yangu na, um, uh, ni kwa na kama vile Cutty, ndiyo jina la mteja.	Hatuna wateja wowote walioitwa Cutty.	contradiction	"[textblock(text='kulingana na maelezo uliyotoa, jibu sahihi ni neither. huwezi kusema kwa uhakika kama una mteja anayeitwa cutty au la kwa sababu umetumia maneno ya kusita kama vile ""um"" na ""uh"" ambayo yanaashiria kutokuwa na uhakika. pia, umetumia maneno kama ""kama vile"" ambayo yanaashiria kuwa cutty ni mfano tu na si lazima kuwa jina halisi la mteja. kwa hivyo, taarifa uliyotoa haiwezi kuthibitisha wala kukanusha kuwepo kwa mteja anayeitwa cutty.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kuna makadirio ya mtiririko wa fedha kwenye dawati yangu na, um, uh, ni kwa na kama vile Cutty, ndiyo jina la mteja.\nQuestion: Hatuna wateja wowote walioitwa Cutty. True, False, or Neither?\nAnswer:'}]}]	neutral
Huyu msichana anaweza kukusaidia kuenda popote utakapo mjini.	Msichana ninayehitaji msaada kutoka kwake anaishi mbali.	entailment	[textblock(text='neither. hakuna maelezo yoyote kuhusu mahali msichana huyo anapoishi, kama ni karibu au mbali. sentensi inasema tu kwamba msichana anaweza kusaidia kuenda popote mjini, lakini haitoi habari kuhusu anakoishi.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Huyu msichana anaweza kukusaidia kuenda popote utakapo mjini.\nQuestion: Msichana ninayehitaji msaada kutoka kwake anaishi mbali. True, False, or Neither?\nAnswer:'}]}]	neutral
Huyu msichana anaweza kukusaidia kuenda popote utakapo mjini.	Msichana ambaye atanisaidia ako maili 5 mbali.	neutral	[textblock(text='neither. hakuna maelezo yoyote kuhusu umbali wa msichana huyo. sentensi inasema tu kwamba msichana anaweza kusaidia kuenda popote mjini, lakini haitaji chochote kuhusu umbali wake kutoka eneo lolote.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Huyu msichana anaweza kukusaidia kuenda popote utakapo mjini.\nQuestion: Msichana ambaye atanisaidia ako maili 5 mbali. True, False, or Neither?\nAnswer:'}]}]	neutral
Huyu msichana anaweza kukusaidia kuenda popote utakapo mjini.	Hakuna mtu anayeweza kunisaidia.	contradiction	[textblock(text='false. sentensi ya kwanza inasema wazi kuwa huyu msichana anaweza kukusaidia kuenda popote utakapo mjini. kwa hiyo, si kweli kusema hakuna mtu anayeweza kukusaidia.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Huyu msichana anaweza kukusaidia kuenda popote utakapo mjini.\nQuestion: Hakuna mtu anayeweza kunisaidia. True, False, or Neither?\nAnswer:'}]}]	contradiction
walipingana kuhusa ni akina nani walikuwa vijana wa mikono na ni akina nani walikuwa vijana wa kushinda nyumbani. Ilikuwa...	Walikubaliana wote watafanya kazi kwenye viwanja	contradiction	"[textblock(text='jibu ni neither.\n\nkatika swali, hakuna taarifa inayoonyesha kwamba walikubaliana wote watafanya kazi kwenye viwanja. badala yake, inasema ""walipingana kuhusa ni akina nani walikuwa vijana wa mikono na ni akina nani walikuwa vijana wa kushinda nyumbani."" \n\nneno ""walipingana"" linamaanisha kuwa hawakuwa na makubaliano juu ya kundi gani lilifanya kazi za mikono na kundi gani lilishinda nyumbani. kwa hiyo, huwezi kusema ni kweli au si kweli kwamba walikubaliana kufanya kazi kwenye viwanja. jibu sahihi ni neither (yaani si kweli wala si uwongo).', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'walipingana kuhusa ni akina nani walikuwa vijana wa mikono na ni akina nani walikuwa vijana wa kushinda nyumbani. Ilikuwa...\nQuestion: Walikubaliana wote watafanya kazi kwenye viwanja True, False, or Neither?\nAnswer:'}]}]	neutral
walipingana kuhusa ni akina nani walikuwa vijana wa mikono na ni akina nani walikuwa vijana wa kushinda nyumbani. Ilikuwa...	Hawakukubalia nani alikuwa kwenye ukumbi na nyumbali.	entailment	[textblock(text='jibu ni neither.\n\nkatika swali, hakuna maelezo kuhusu kutokukubaliana kwa watu fulani kuhusu nani alikuwa kwenye ukumbi au nyumbani. sentensi inazungumzia tu kutokukubaliana kuhusu ni akina nani walikuwa vijana wa mikono (yaani waliochangamka kufanya kazi) na ni akina nani walikuwa vijana wa kushinda nyumbani. hakuna dondoo lolote kuhusu ukumbi au nyumbali.\n\nkwa hivyo, swali haliwezi kujibiwa kwa true au false kutokana na taarifa iliyotolewa. jibu sahihi ni neither, yaani swali haliwezi kujibiwa kwa usahihi kutokana na maelezo yaliyopo.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'walipingana kuhusa ni akina nani walikuwa vijana wa mikono na ni akina nani walikuwa vijana wa kushinda nyumbani. Ilikuwa...\nQuestion: Hawakukubalia nani alikuwa kwenye ukumbi na nyumbali. True, False, or Neither?\nAnswer:'}]}]	neutral
walipingana kuhusa ni akina nani walikuwa vijana wa mikono na ni akina nani walikuwa vijana wa kushinda nyumbani. Ilikuwa...	Hawakuweza kukubaliana nani anayetakiwa kufanya kazi katika shamba la pamba na nani anapaswa kupiga sakafu deki.	neutral	[textblock(text='jibu ni neither (wala).\n\nkatika swali, hawakutaja chochote kuhusu shamba la pamba au kupiga sakafu deki. walipingana kuhusu ni akina nani walikuwa vijana wa mikono (yaani kufanya kazi) na ni akina nani walikuwa vijana wa kushinda nyumbani. lakini hakuna maelezo mahususi kuhusu aina ya kazi kama vile shamba la pamba au kupiga sakafu deki.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'walipingana kuhusa ni akina nani walikuwa vijana wa mikono na ni akina nani walikuwa vijana wa kushinda nyumbani. Ilikuwa...\nQuestion: Hawakuweza kukubaliana nani anayetakiwa kufanya kazi katika shamba la pamba na nani anapaswa kupiga sakafu deki. True, False, or Neither?\nAnswer:'}]}]	neutral
Namaanisha kwamba walikuwa na wana watano, mmoja wao akafa.	Watoto wao wote walinusurika.	contradiction	[textblock(text='false. kutokana na sentensi iliyotolewa, inaonyesha kwamba mmoja kati ya watoto watano wa familia hiyo alikufa. kwa hiyo, si kweli kusema kwamba watoto wao wote walinusurika. sentensi inaashiria wazi kwamba walipoteza mmoja wa watoto wao.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Namaanisha kwamba walikuwa na wana watano, mmoja wao akafa.\nQuestion: Watoto wao wote walinusurika. True, False, or Neither?\nAnswer:'}]}]	contradiction
Namaanisha kwamba walikuwa na wana watano, mmoja wao akafa.	Mtoto mmoja alikiufa kati ya wale watano.	entailment	"[textblock(text='true.\n\nsentensi inasema ""mmoja wao akafa"" ikimaanisha kuwa mtoto mmoja kati ya wale watano alifariki. kwa hiyo taarifa kwamba ""mtoto mmoja alikiufa kati ya wale watano"" ni sahihi (true) kulingana na maelezo yaliyotolewa.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Namaanisha kwamba walikuwa na wana watano, mmoja wao akafa.\nQuestion: Mtoto mmoja alikiufa kati ya wale watano. True, False, or Neither?\nAnswer:'}]}]	entailment
Namaanisha kwamba walikuwa na wana watano, mmoja wao akafa.	Mtoto aliyekufa alizaliwa akiwa mgonjwa-mgonjwa.	neutral	[textblock(text='neither. katika sentensi iliyotolewa, hakuna maelezo yoyote kuhusu afya ya mtoto aliyekufa wakati wa kuzaliwa kwake. tunajua tu kwamba familia ilikuwa na watoto watano na mmoja wao alikufa, lakini sababu za kifo chake hazijaelezwa. kwa hiyo, hatuna taarifa za kutosha kusema kama alikuwa mgonjwa au la alipozaliwa.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Namaanisha kwamba walikuwa na wana watano, mmoja wao akafa.\nQuestion: Mtoto aliyekufa alizaliwa akiwa mgonjwa-mgonjwa. True, False, or Neither?\nAnswer:'}]}]	neutral
Alisema kwamba machozi ylikuwa yanamtiririka kutoka usoni. Alafu akasema pia Joe alishuka kutoka ukumbini.	Alipokuwa akimwambia aje kwenye ukumbi alikuwa na machozi machoni mwake.	entailment	[textblock(text='neither. hakuna maelezo ya mtu yeyote kumwita mwingine aje kwenye ukumbi. inasemwa tu kwamba machozi yalikuwa yanamtiririka kutoka usoni, na kwamba joe alishuka kutoka ukumbini, lakini haieleweki kama alikuwa akiitwa na mtu mwingine au la.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Alisema kwamba machozi ylikuwa yanamtiririka kutoka usoni. Alafu akasema pia Joe alishuka kutoka ukumbini.\nQuestion: Alipokuwa akimwambia aje kwenye ukumbi alikuwa na machozi machoni mwake. True, False, or Neither?\nAnswer:'}]}]	neutral
Alisema kwamba machozi ylikuwa yanamtiririka kutoka usoni. Alafu akasema pia Joe alishuka kutoka ukumbini.	Kwa haraka alipanguza machozi baada ya kumtupa Joe kutoka kwenye ukumbi.	contradiction	[textblock(text='neither. kwa mujibu wa maelezo yaliyotolewa, hakuna uhakika kama alipanguza machozi haraka baada ya joe kushuka kutoka ukumbini. tunajua tu kwamba machozi yalikuwa yanamtiririka usoni, na kwamba joe alishuka kutoka ukumbini, lakini hakuna uhusiano wa moja kwa moja kati ya matukio hayo mawili uliobainishwa wazi katika sentensi hizo.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Alisema kwamba machozi ylikuwa yanamtiririka kutoka usoni. Alafu akasema pia Joe alishuka kutoka ukumbini.\nQuestion: Kwa haraka alipanguza machozi baada ya kumtupa Joe kutoka kwenye ukumbi. True, False, or Neither?\nAnswer:'}]}]	neutral
Alisema kwamba machozi ylikuwa yanamtiririka kutoka usoni. Alafu akasema pia Joe alishuka kutoka ukumbini.	Alifurahi sana kuona Joe kwamba alianza kulia.	neutral	"[textblock(text='neither.\n\nmaelezo:\ningawa alisema kwamba machozi yalikuwa yanamtiririka kutoka usoni, hakuna ushahidi wa kutosha kusema kama alikuwa analia kwa furaha au kwa sababu nyingine. inawezekana alikuwa na huzuni au mshtuko, au labda alikuwa analia kwa sababu nyingine kabisa. kwa hiyo, hatuna uhakika wa kusema alifurahi sana kuona joe hadi kuanza kulia. jibu sahihi ni ""neither"" yaani si kweli wala si uongo kulingana na taarifa iliyotolewa.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Alisema kwamba machozi ylikuwa yanamtiririka kutoka usoni. Alafu akasema pia Joe alishuka kutoka ukumbini.\nQuestion: Alifurahi sana kuona Joe kwamba alianza kulia. True, False, or Neither?\nAnswer:'}]}]	neutral
Hata kama ndege ile ilikuwa inateketea, kwa nini, ingekuwa uh, teketea and ingeweza kuyeyuka kwa sehemu ya risasi ili mionzi kuvuja.	Mionzi inaweza dhibitiwa wakati wa moto pia.	neutral	"[textblock(text=""jibu ni neither.\n\nmionzi ya nyuklia ni hatari sana na haiwezi kudhibitiwa kirahisi wakati wa moto. hata hivyo, swali lenyewe halina maana sana kwa sababu:\n\n1. haijabainishwa mionzi ya aina gani inayorejelewa - mionzi tofauti ina tabia tofauti. \n\n2. hatujaelezwa kama ndege hiyo ilikuwa inabeba nyuklia au vyanzo vya mionzi.\n\n3. haijafafanuliwa kwa kina jinsi gani moto unaweza kudhibiti mionzi hiyo.\n\nkwa hivyo, kutokana na ukosefu wa maelezo ya kutosha na utata wa swali, jibu sahihi zaidi ni 'neither'. haliwezi kusemwa kuwa ni kweli au si kweli pasipo maelezo zaidi."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Hata kama ndege ile ilikuwa inateketea, kwa nini, ingekuwa uh, teketea and ingeweza kuyeyuka kwa sehemu ya risasi ili mionzi kuvuja.\nQuestion: Mionzi inaweza dhibitiwa wakati wa moto pia. True, False, or Neither?\nAnswer:'}]}]	neutral
