premise	hypothesis	label	opus	prompt	verbalized
Torí náà mi ò mọ ìdí rẹ̀.	Mi ò mọ ìdí tó fi pààrọ ilé-ẹ̀kọ́.	neutral	"[textblock(text='neither. the given sentence ""torí náà mi ò mọ ìdí rẹ̀"" does not contain any information about someone lying or leaving school. it simply states ""that\'s why i don\'t know the reason."" without more context about what the reason refers to, we cannot determine if the question statement about lying to leave school is true or false based on the given sentence alone.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Torí náà mi ò mọ ìdí rẹ̀.\nQuestion: Mi ò mọ ìdí tó fi pààrọ ilé-ẹ̀kọ́. True, False, or Neither?\nAnswer:'}]}]	contradiction
Torí náà mi ò mọ ìdí rẹ̀.	Mi ò mọ ìdí tí ìyẹn fi ṣẹlẹ̀.	entailment	"[textblock(text='neither. the two sentences have similar meanings but use different words and phrasing. \n\n""torí náà mi ò mọ ìdí rẹ̀"" translates to ""therefore i don\'t know its reason.""\n\n""mi ò mọ ìdí tí ìyẹn fi ṣẹlẹ̀"" translates to ""i don\'t know the reason that happened.""\n\nboth express not knowing the reason for something, but the first refers to ""it"" while the second refers to ""that"". the phrasing and word choice also differs between them. so while the general sentiment is the same, they are not identical statements.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Torí náà mi ò mọ ìdí rẹ̀.\nQuestion: Mi ò mọ ìdí tí ìyẹn fi ṣẹlẹ̀. True, False, or Neither?\nAnswer:'}]}]	neutral
Èmi nìkan ni mo uh, tíì bá wọn lo ẹ̀rọ ìṣàkóso fún, àyẹ̀wò nínú ìyẹ̀wù afarajọ òfurufú kékèké. 	Mi ò nífẹ̀ sí kó jẹ́ pé èmi nìkan ni mà á máa lo ẹ̀rọ ìṣàkóso fún àyẹ̀wò náà.	neutral	"[textblock(text='true.\n\nẹ sọ pé ""èmi nìkan ni mo uh, tíì bá wọn lo ẹ̀rọ ìṣàkóso fún, àyẹ̀wò nínú ìyẹ̀wù afarajọ òfurufú kékèké."" èyí túmọ̀ sí pé ẹ nìkan ni yíò lo ẹ̀rọ ìṣàkóso fún àyẹ̀wò náà.\n\nnígbà tí ẹ tún sọ pé ""mi ò nífẹ̀ sí kó jẹ́ pé èmi nìkan ni mà á máa lo ẹ̀rọ ìṣàkóso fún àyẹ̀wò náà"", ó jẹ́ òtítọ́ nítorí pé ẹ ti sọ tẹ́lẹ̀ pé ẹ nìkan ni yíò lo ẹ̀rọ ìṣàkóso náà, ṣùgbọ́n ẹ kò fẹ́ kó rí bẹ́ẹ̀.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Èmi nìkan ni mo uh, tíì bá wọn lo ẹ̀rọ ìṣàkóso fún, àyẹ̀wò nínú ìyẹ̀wù afarajọ òfurufú kékèké. \nQuestion: Mi ò nífẹ̀ sí kó jẹ́ pé èmi nìkan ni mà á máa lo ẹ̀rọ ìṣàkóso fún àyẹ̀wò náà. True, False, or Neither?\nAnswer:'}]}]	entailment
Èmi nìkan ni mo uh, tíì bá wọn lo ẹ̀rọ ìṣàkóso fún, àyẹ̀wò nínú ìyẹ̀wù afarajọ òfurufú kékèké. 	Wọ́n ṣe àyẹ̀wò ní ìyẹ̀wù afarajọ òfurufú kékèké náà.	entailment	"[textblock(text='ó jẹ́ òtítọ́ (true). ìyẹ̀wù afarajọ òfurufú kékèké ni wọ́n ti ṣe àyẹ̀wò náà gẹ́gẹ́ bí ọ̀rọ̀ náà ṣe sọ pé ""àyẹ̀wò nínú ìyẹ̀wù afarajọ òfurufú kékèké.""', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Èmi nìkan ni mo uh, tíì bá wọn lo ẹ̀rọ ìṣàkóso fún, àyẹ̀wò nínú ìyẹ̀wù afarajọ òfurufú kékèké. \nQuestion: Wọ́n ṣe àyẹ̀wò ní ìyẹ̀wù afarajọ òfurufú kékèké náà. True, False, or Neither?\nAnswer:'}]}]	entailment
Èmi nìkan ni mo uh, tíì bá wọn lo ẹ̀rọ ìṣàkóso fún, àyẹ̀wò nínú ìyẹ̀wù afarajọ òfurufú kékèké. 	Àwa díẹ̀ kan wà tí a máa ń lo ẹ̀rọ ìṣàkóso náà fún àyẹ̀wò.	contradiction	[textblock(text='neither. ẹ kò sọ pé àwa díẹ̀ kan ló máa ń lo ẹ̀rọ ìṣàkóso náà fún àyẹ̀wò. ohun tí ẹ sọ ni pé ẹ̀yin nìkan ló máa ń lo ẹ̀rọ ìṣàkóso náà fún àyẹ̀wò nínú ìyẹ̀wù afarajọ òfurufú kékèké, ẹ kò dárúkọ ẹlòmíràn kankan.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Èmi nìkan ni mo uh, tíì bá wọn lo ẹ̀rọ ìṣàkóso fún, àyẹ̀wò nínú ìyẹ̀wù afarajọ òfurufú kékèké. \nQuestion: Àwa díẹ̀ kan wà tí a máa ń lo ẹ̀rọ ìṣàkóso náà fún àyẹ̀wò. True, False, or Neither?\nAnswer:'}]}]	neutral
Èmi ni uh, Ọ̀gá Àgbà Olórí Àwọn Sájẹ́ntì, tó ti fẹ̀yìntì, gẹ́gẹ́ bí Rick ṣe sọ. 	Mo ṣì ń ṣiṣẹ́ títí di òní.	contradiction	[textblock(text='neither. kò sí àlàyé tó tó láti mọ̀ bóyá ẹ ṣì ń ṣiṣẹ́ títí di òní tàbí bẹ́ẹ̀ kọ́. ẹ kàn sọ pé ẹ jẹ́ ọ̀gá àgbà olórí àwọn sájẹ́ntì tẹ́lẹ̀, ṣùgbọ́n ẹ kò sọ bóyá ẹ ti fẹ̀yìntì tàbí bóyá ẹ ṣì ń ṣiṣẹ́ níbẹ̀ lọ́wọ́lọ́wọ́.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Èmi ni uh, Ọ̀gá Àgbà Olórí Àwọn Sájẹ́ntì, tó ti fẹ̀yìntì, gẹ́gẹ́ bí Rick ṣe sọ. \nQuestion: Mo ṣì ń ṣiṣẹ́ títí di òní. True, False, or Neither?\nAnswer:'}]}]	neutral
Èmi ni uh, Ọ̀gá Àgbà Olórí Àwọn Sájẹ́ntì, tó ti fẹ̀yìntì, gẹ́gẹ́ bí Rick ṣe sọ. 	Mo fẹ̀yìntì ní ọdún 2002.	neutral	[textblock(text='neither. ẹ kò sọ ọdún tí ẹ fẹ̀yìntì nínú ọ̀rọ̀ yín, nítorí náà mi ò lè sọ bóyá ẹ fẹ̀yìntì ní ọdún 2002 tàbí bẹ́ẹ̀ kọ́.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Èmi ni uh, Ọ̀gá Àgbà Olórí Àwọn Sájẹ́ntì, tó ti fẹ̀yìntì, gẹ́gẹ́ bí Rick ṣe sọ. \nQuestion: Mo fẹ̀yìntì ní ọdún 2002. True, False, or Neither?\nAnswer:'}]}]	neutral
Èmi ni uh, Ọ̀gá Àgbà Olórí Àwọn Sájẹ́ntì, tó ti fẹ̀yìntì, gẹ́gẹ́ bí Rick ṣe sọ. 	Rick sọ fún ẹ wí pé mo ti fẹ̀yìntì.	entailment	[textblock(text='true. rick sọ fún ẹ wí pé ẹ ti fẹ̀yìntì (rick told you that you have retired).', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Èmi ni uh, Ọ̀gá Àgbà Olórí Àwọn Sájẹ́ntì, tó ti fẹ̀yìntì, gẹ́gẹ́ bí Rick ṣe sọ. \nQuestion: Rick sọ fún ẹ wí pé mo ti fẹ̀yìntì. True, False, or Neither?\nAnswer:'}]}]	entailment
Àwọn àsọtẹ́lẹ̀ ìpawó wọlé kan wà lórí pẹpẹ ìkọ̀wé mi, um, uh, ó sì wà fún irúu àti irúu Cutty, orúkọ oníbàárà yẹn nìyẹn.	Oníbàárà tí orúkọ rẹ̀ ń jẹ́ Cutty máa ń pa $10000 ní oṣù kan. 	neutral	"[textblock(text='kò sí ẹ̀rí tó fi hàn pé cutty máa ń pa $10000 ní oṣù kan. àwọn àsọtẹ́lẹ̀ ìpawó wọlé kan nìkan ni wọ́n sọ pé ó wà lórí pẹpẹ ìkọ̀wé, ṣùgbọ́n kò sí iye owó tí wọ́n sọ pé cutty máa ń pa. nítorí náà, a kò lè sọ bóyá ó jẹ́ òtítọ́ tàbí èké pé cutty máa ń pa $10000 ní oṣù kan. ìdáhùn tó tọ́ jù lọ ni ""neither"".', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Àwọn àsọtẹ́lẹ̀ ìpawó wọlé kan wà lórí pẹpẹ ìkọ̀wé mi, um, uh, ó sì wà fún irúu àti irúu Cutty, orúkọ oníbàárà yẹn nìyẹn.\nQuestion: Oníbàárà tí orúkọ rẹ̀ ń jẹ́ Cutty máa ń pa $10000 ní oṣù kan.  True, False, or Neither?\nAnswer:'}]}]	neutral
Àwọn àsọtẹ́lẹ̀ ìpawó wọlé kan wà lórí pẹpẹ ìkọ̀wé mi, um, uh, ó sì wà fún irúu àti irúu Cutty, orúkọ oníbàárà yẹn nìyẹn.	Oníbàárà kan wà tí orúkọ rẹ̀ ń jẹ́ Cutty.	entailment	"[textblock(text='true. ó sọ pé ""orúkọ oníbàárà yẹn nìyẹn"" nígbà tí ó ń sọ̀rọ̀ nípa cutty, èyí tó túmọ̀ sí pé cutty jẹ́ orúkọ oníbàárà kan.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Àwọn àsọtẹ́lẹ̀ ìpawó wọlé kan wà lórí pẹpẹ ìkọ̀wé mi, um, uh, ó sì wà fún irúu àti irúu Cutty, orúkọ oníbàárà yẹn nìyẹn.\nQuestion: Oníbàárà kan wà tí orúkọ rẹ̀ ń jẹ́ Cutty. True, False, or Neither?\nAnswer:'}]}]	entailment
Àwọn àsọtẹ́lẹ̀ ìpawó wọlé kan wà lórí pẹpẹ ìkọ̀wé mi, um, uh, ó sì wà fún irúu àti irúu Cutty, orúkọ oníbàárà yẹn nìyẹn.	A ò ní oníbàárà kankan tí wọ́n ń pè ní Cutty. 	contradiction	[textblock(text='true. ó hàn gbangba pé kò sí oníbàárà tí a mọ̀ sí cutty nínú ìròyìn náà. àwọn àsọtẹ́lẹ̀ ìpawó wọlé kan ni wọ́n sọ̀rọ̀ nípa, kì í ṣe oníbàárà kan pàtó.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Àwọn àsọtẹ́lẹ̀ ìpawó wọlé kan wà lórí pẹpẹ ìkọ̀wé mi, um, uh, ó sì wà fún irúu àti irúu Cutty, orúkọ oníbàárà yẹn nìyẹn.\nQuestion: A ò ní oníbàárà kankan tí wọ́n ń pè ní Cutty.  True, False, or Neither?\nAnswer:'}]}]	entailment
Ọmọbìnrin tí ó lè ràn mí lọ́wọ́ ti wà ní òdì kejì ilú.	Ọmọbìnrin tí mo nílò ìrànlọ́wọ́ lọ́dọ rẹ̀ ń gbé ní ọ̀nà jíjìn síbí.	entailment	"[textblock(text='true.\n\nàlàyé (explanation):\nìbéèrè náà sọ pé ""ọmọbìnrin tí ó lè ràn mí lọ́wọ́ ti wà ní òdì kejì ilú."" ìbéèrè kejì náà sì tún sọ pé ""ọmọbìnrin tí mo nílò ìrànlọ́wọ́ lọ́dọ rẹ̀ ń gbé ní ọ̀nà jíjìn síbí."" àwọn ìbéèrè méjèèjì jẹ́ ìtumọ̀ kanna pé ọmọbìnrin tí ó lè ràn án lọ́wọ́ ń gbé ní ibi tí ó jìnnà sí ibi tí ó wà. nítorí náà, ìdáhùn sí ìbéèrè kejì jẹ́ ""true"".', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ọmọbìnrin tí ó lè ràn mí lọ́wọ́ ti wà ní òdì kejì ilú.\nQuestion: Ọmọbìnrin tí mo nílò ìrànlọ́wọ́ lọ́dọ rẹ̀ ń gbé ní ọ̀nà jíjìn síbí. True, False, or Neither?\nAnswer:'}]}]	entailment
Ọmọbìnrin tí ó lè ràn mí lọ́wọ́ ti wà ní òdì kejì ilú.	Ọmọbìnrin tó máa ràn mí lọ́wọ́ wà ní máìlì 5 síbí.	neutral	[textblock(text='neither. ìròyìn tí a fún wa kò sọ bóyá ọmọbìnrin náà wà ní máìlì 5 sí ibi tí ẹ̀ wà. ohun tí a mọ̀ ni pé ọmọbìnrin náà wà ní òdì kejì ilú, ṣùgbọ́n a kò mọ iye ìrìn àjò tí ó jìn sí ibi tí ẹ̀ wà.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ọmọbìnrin tí ó lè ràn mí lọ́wọ́ ti wà ní òdì kejì ilú.\nQuestion: Ọmọbìnrin tó máa ràn mí lọ́wọ́ wà ní máìlì 5 síbí. True, False, or Neither?\nAnswer:'}]}]	neutral
Ọmọbìnrin tí ó lè ràn mí lọ́wọ́ ti wà ní òdì kejì ilú.	Kò sí ẹnìkankan tó lè ràn mí lọ́wọ́. 	contradiction	[textblock(text='false. ọmọbìnrin kan wà tó lè ràn ẹ lọ́wọ́, ṣùgbọ́n ó wà ní òdì kejì ilú.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ọmọbìnrin tí ó lè ràn mí lọ́wọ́ ti wà ní òdì kejì ilú.\nQuestion: Kò sí ẹnìkankan tó lè ràn mí lọ́wọ́.  True, False, or Neither?\nAnswer:'}]}]	contradiction
Ṣùgbọ́n ìmọ wọn ò jọ nípa bíi àwọn wo ni òṣìṣẹ́ orí oko àwọn wo sì ni ọmọ ilé, ó kàn dàbi--	Gbogbo wọn fẹnukò wí pé àwọn ó jọ ṣiṣẹ́ ní orí pápá náà.	contradiction	[textblock(text='neither. ó hàn gbangba pé gbogbo wọn kò fẹnukò wí pé àwọn ó jọ ṣiṣẹ́ ní orí pápá náà. ìpín yìí sọ pé ìmọ̀ wọn ò jọ nípa bíi àwọn wo ni òṣìṣẹ́ orí oko àwọn wo sì ni ọmọ ilé. ṣùgbọ́n kò sọ pé gbogbo wọn fẹnukò wí pé wọn ó jọ ṣiṣẹ́ ní orí pápá kan náà.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ṣùgbọ́n ìmọ wọn ò jọ nípa bíi àwọn wo ni òṣìṣẹ́ orí oko àwọn wo sì ni ọmọ ilé, ó kàn dàbi--\nQuestion: Gbogbo wọn fẹnukò wí pé àwọn ó jọ ṣiṣẹ́ ní orí pápá náà. True, False, or Neither?\nAnswer:'}]}]	neutral
Ṣùgbọ́n ìmọ wọn ò jọ nípa bíi àwọn wo ni òṣìṣẹ́ orí oko àwọn wo sì ni ọmọ ilé, ó kàn dàbi--	Wọn ò lè fẹnukò nípa ta ni òṣìṣẹ́ orí oko ta ni ó sì tọ́ sí láti wà nínú ilé.	entailment	"[textblock(text='ó dàbí pé ìbéèrè náà kò ní ìdáhùn tó dájú. ọ̀rọ̀ náà sọ pé àwọn ènìyàn inú ìtàn náà kò ní ìmọ̀ kannáà nípa ẹni tí ó jẹ́ òṣìṣẹ́ oko àti ẹni tí ó yẹ kí ó wà nínú ilé, ṣùgbọ́n kò sọ bóyá wọ́n lè fẹnukò lórí rẹ̀ tàbí bẹ́ẹ̀kọ́. ìbéèrè náà kò ní ìdáhùn \'òtítọ́\' tàbí \'èké\' tó dájú. nítorí náà, ìdáhùn tó tọ́ jùlọ ni ""bẹ́ẹ̀kọ́"".', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ṣùgbọ́n ìmọ wọn ò jọ nípa bíi àwọn wo ni òṣìṣẹ́ orí oko àwọn wo sì ni ọmọ ilé, ó kàn dàbi--\nQuestion: Wọn ò lè fẹnukò nípa ta ni òṣìṣẹ́ orí oko ta ni ó sì tọ́ sí láti wà nínú ilé. True, False, or Neither?\nAnswer:'}]}]	unknown
Ṣùgbọ́n ìmọ wọn ò jọ nípa bíi àwọn wo ni òṣìṣẹ́ orí oko àwọn wo sì ni ọmọ ilé, ó kàn dàbi--	Wọn ò lè fẹnukò lórí ta ló yẹ kó ṣiṣẹ́ ní oko òwú ta ló sì yẹ kó nu ilẹ̀. 	neutral	[textblock(text='neither. ìpínrọ̀ náà kò sọ̀rọ̀ nípa bóyá wọn lè fẹnukò lórí ẹni tó yẹ kó ṣiṣẹ́ ní oko òwú tàbí ẹni tó yẹ kó nu ilẹ̀. ó kàn sọ pé ìmọ̀ wọn ò jọ nípa bíi àwọn wo ni òṣìṣẹ́ orí oko àwọn wo sì ni ọmọ ilé, ṣùgbọ́n kò sọ bóyá wọn lè fẹnukò lórí ẹ tàbí bẹ́ẹ̀ kọ́.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ṣùgbọ́n ìmọ wọn ò jọ nípa bíi àwọn wo ni òṣìṣẹ́ orí oko àwọn wo sì ni ọmọ ilé, ó kàn dàbi--\nQuestion: Wọn ò lè fẹnukò lórí ta ló yẹ kó ṣiṣẹ́ ní oko òwú ta ló sì yẹ kó nu ilẹ̀.  True, False, or Neither?\nAnswer:'}]}]	neutral
Mo ní wọ́n kàn ní, bíi, wọ́n ní ọmọ márùn-ún, ọ̀kan nínú wọn kú.	Gbogbo àwọn ọmọ wọn ló yè.	contradiction	[textblock(text='false. ní ìbámu pẹ̀lú ohun tí wọ́n sọ, ọ̀kan nínú àwọn márùn-ún ọmọ wọn kú, nítorí náà kìí ṣe gbogbo wọn ló yè.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Mo ní wọ́n kàn ní, bíi, wọ́n ní ọmọ márùn-ún, ọ̀kan nínú wọn kú.\nQuestion: Gbogbo àwọn ọmọ wọn ló yè. True, False, or Neither?\nAnswer:'}]}]	contradiction
