premise	hypothesis	label	opus	prompt	verbalized
Ndini ndoga, ah, ndaigaro shandisa michina yekudzora mwero wekushanda kwemimwe michina yemukamba kanoona mafambiro endege	Wongororo dzaiitwa mukamba kano tsvakurudza mafambiro akakodzera muchadenga	entailment	[textblock(text='mhinduro ndeye true.\n\nmukamba kanoona mafambiro endege unotsvakurudza mafambiro akakodzera muchadenga kuburikidza nekushandisa michina yekudzora mwero wekushanda kwemimwe michina. izvi zvinoreva kuti wongororo dzinenge dzichiitwa mukamba kano dzinotsvakurudza mafambiro akakodzera muchadenga.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndini ndoga, ah, ndaigaro shandisa michina yekudzora mwero wekushanda kwemimwe michina yemukamba kanoona mafambiro endege\nQuestion: Wongororo dzaiitwa mukamba kano tsvakurudza mafambiro akakodzera muchadenga True, False, or Neither?\nAnswer:'}]}]	entailment
Ndini ndoga, ah, ndaigaro shandisa michina yekudzora mwero wekushanda kwemimwe michina yemukamba kanoona mafambiro endege	Taingova vashoma vaingorora michina yekudzora mwero wekushanda kwemimwe michina.	contradiction	"[textblock(text='mhinduro yangu ndeye neither.\n\nhapana ruzivo rwakakwana munyaya yakapihwa kuti titsigire kana kuramba pfungwa yekuti ""taingova vashoma vaingorora michina yekudzora mwero wekushanda kwemimwe michina."" \n\nnyaya yacho inongotaura kuti munhu anoshandisa michina yekudzora mwero wekushanda kwemimwe michina yemukamba kanoona mafambiro endege. asi haina kutaura kuti vanhu vangani vaingorora iyi michina. saka hapana ruzivo rwakakwana kuti titi kana taingova vashoma kana vakawanda vaingorora.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndini ndoga, ah, ndaigaro shandisa michina yekudzora mwero wekushanda kwemimwe michina yemukamba kanoona mafambiro endege\nQuestion: Taingova vashoma vaingorora michina yekudzora mwero wekushanda kwemimwe michina. True, False, or Neither?\nAnswer:'}]}]	neutral
Ini ndiri uh , Chief Master Sergeant, ndiri pamudyandigere, sekutaura kwaRick.	Ini ndichiri kushanda nanhasi	contradiction	[textblock(text='hazvibviri kuti ndipindure mubvunzo wenyu nekuti hapana ruzivo rwakakwana rwandapiwa. mubvunzo wekutanga hamutsananguri kuti muri ani uye basa renyu chaiyo, saka handizivi kuti muchiri kushanda nanhasi here kana kuti kwete. ndinokumbira kuti mutsanangure zvakawanda kuti ndikwanise kupindura mubvunzo wenyu zvakanaka.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ini ndiri uh , Chief Master Sergeant, ndiri pamudyandigere, sekutaura kwaRick.\nQuestion: Ini ndichiri kushanda nanhasi True, False, or Neither?\nAnswer:'}]}]	unknown
Ini ndiri uh , Chief Master Sergeant, ndiri pamudyandigere, sekutaura kwaRick.	Ndakainda pamudya ndigere mugore ra2002.	neutral	[textblock(text='neither. hauna kupa ruzivo rwakakwana kuti ndipindure kuti ndizvo kana kwete. mhinduro yako haina kutaura kuti wakainda pamudya ndigere mugore ra2002 chaiyo.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ini ndiri uh , Chief Master Sergeant, ndiri pamudyandigere, sekutaura kwaRick.\nQuestion: Ndakainda pamudya ndigere mugore ra2002. True, False, or Neither?\nAnswer:'}]}]	neutral
Ini ndiri uh , Chief Master Sergeant, ndiri pamudyandigere, sekutaura kwaRick.	Rick akakuudzai kuti ndave pamudya ndigere	entailment	[textblock(text='ini handina kupiwa chinyorwa chine mashoko arick, saka handikwanise kupindura kuti akataura kuti mave pamudya makagara kana kuti kwete. mungandipa mamwe mashoko akataurwa narick kuti ndikwanise kupindura mubvunzo wenyu zvakanaka.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ini ndiri uh , Chief Master Sergeant, ndiri pamudyandigere, sekutaura kwaRick.\nQuestion: Rick akakuudzai kuti ndave pamudya ndigere True, False, or Neither?\nAnswer:'}]}]	unknown
Pane mutarisiro wemari irikungopinda patafura pangu uye, um uh, ndeya ndingi nanhingi  Cutty, ndirozita rake remutengi.	Mutengi anonzi Cutty anoita $10000 pamwedzi	neutral	"[textblock(text='hazvina kujekesa kuti cutty anoita $10000 pamwedzi. mashoko aya haatauriri zvakajeka mari yaanoita cutty pamwedzi, saka mhinduro inofanira kuve ""neither"". hapana ruzivo rwakakwana rwatinayo kuti tipindure kuti ""true"" kana ""false"".', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Pane mutarisiro wemari irikungopinda patafura pangu uye, um uh, ndeya ndingi nanhingi  Cutty, ndirozita rake remutengi.\nQuestion: Mutengi anonzi Cutty anoita $10000 pamwedzi True, False, or Neither?\nAnswer:'}]}]	contradiction
Pane mutarisiro wemari irikungopinda patafura pangu uye, um uh, ndeya ndingi nanhingi  Cutty, ndirozita rake remutengi.	Pane mutengi anonzi Cutty.	entailment	"[textblock(text='ndizvozvo, pane mutengi anonzi cutty akataurwa nemuverengi. saka mhinduro yacho ndeye ""true"".', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Pane mutarisiro wemari irikungopinda patafura pangu uye, um uh, ndeya ndingi nanhingi  Cutty, ndirozita rake remutengi.\nQuestion: Pane mutengi anonzi Cutty. True, False, or Neither?\nAnswer:'}]}]	entailment
Pane mutarisiro wemari irikungopinda patafura pangu uye, um uh, ndeya ndingi nanhingi  Cutty, ndirozita rake remutengi.	Hatina mutengi anonzi Cutty.	contradiction	"[textblock(text='mhinduro ndeye true. mutauro uyu unobva murwiyo rwakaimbwa nawinky d unonzi ""panorwadzo"". murwiyo urwu, winky d anotaura nezvemari yaarikuwana asi haataurwe nezvemunhu anonzi cutty.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Pane mutarisiro wemari irikungopinda patafura pangu uye, um uh, ndeya ndingi nanhingi  Cutty, ndirozita rake remutengi.\nQuestion: Hatina mutengi anonzi Cutty. True, False, or Neither?\nAnswer:'}]}]	entailment
Musikana anokwanisa kundibatsira anogara kuzasi kwedhorobha.	Musikana wandinoda kuti andibatsire anogara kure uko.	entailment	[textblock(text='neither. hazvina kujekesa kuti musikana wandinoda kuti andibatsire anogara kure. mhinduro yakajeka chete ndeyekuti musikana anokwanisa kukubatsira anogara kuzasi kwedhorobha, asi hazvitaurwi kuti ndiye wandinoda kuti akubatsire.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Musikana anokwanisa kundibatsira anogara kuzasi kwedhorobha.\nQuestion: Musikana wandinoda kuti andibatsire anogara kure uko. True, False, or Neither?\nAnswer:'}]}]	neutral
Musikana anokwanisa kundibatsira anogara kuzasi kwedhorobha.	Musikana achandibatsira anogara mamaira mashanu kubva pano .	neutral	[textblock(text='neither. hazvina kujekeswa kuti musikana anogara mamaira mashanu kubva pano. mhinduro yakapa chete kuti musikana anokwanisa kubatsira anogara kuzasi kwedhorobha, asi haina kutaura kuti anogara mamaira mangani kubva panzvimbo yacho.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Musikana anokwanisa kundibatsira anogara kuzasi kwedhorobha.\nQuestion: Musikana achandibatsira anogara mamaira mashanu kubva pano . True, False, or Neither?\nAnswer:'}]}]	neutral
Musikana anokwanisa kundibatsira anogara kuzasi kwedhorobha.	Hakuna munhu anokwanisa kundibatsira .	contradiction	[textblock(text='neither. hazvina kujekesa kuti hakuna munhu anokwanisa kubatsira. musikana anogara kuzasi kwedhorobha anokwanisa kubatsira, asi hazvina kutaurwa kuti ndiye oga anokwanisa kubatsira.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Musikana anokwanisa kundibatsira anogara kuzasi kwedhorobha.\nQuestion: Hakuna munhu anokwanisa kundibatsira . True, False, or Neither?\nAnswer:'}]}]	neutral
Asi vainge vakapatsanurwa mukufunga kuti ndevapi vashandi vekumunda kana kuti vashandi vemumba, zvaive zvakaita sekudero	Vose vakatenderana kuti vainoshanda kuminda .	contradiction	"[textblock(text='neither. hazvina kutaurwa kuti vose vakatenderana kuti vainoshanda kuminda. mutauro unongoti ""zvaive zvakaita sekudero"", izvo zvinoreva kuti vaive vachiita sekunge vari vashandi vekumunda kana vemumba, asi hazvina kutaurwa pachena kuti vose vakatenderana kuti vainoshanda kuminda.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Asi vainge vakapatsanurwa mukufunga kuti ndevapi vashandi vekumunda kana kuti vashandi vemumba, zvaive zvakaita sekudero\nQuestion: Vose vakatenderana kuti vainoshanda kuminda . True, False, or Neither?\nAnswer:'}]}]	neutral
Asi vainge vakapatsanurwa mukufunga kuti ndevapi vashandi vekumunda kana kuti vashandi vemumba, zvaive zvakaita sekudero	Havana kukwanisa kutenderana kuti ndiyani mushandi wemumunda uye mushandi wemumba .	entailment	"[textblock(text='mhinduro yacho ndeye true.\n\nmunyaya iyi, vanotaura kuti ""zvaive zvakaita sekudero"", zvinoreva kuti havana kukwanisa kutenderana kuti ndiyani mushandi wemumunda uye mushandi wemumba. saka mhinduro iri pachena kuti havana kukwanisa kusvika pakutenderana panyaya iyi.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Asi vainge vakapatsanurwa mukufunga kuti ndevapi vashandi vekumunda kana kuti vashandi vemumba, zvaive zvakaita sekudero\nQuestion: Havana kukwanisa kutenderana kuti ndiyani mushandi wemumunda uye mushandi wemumba . True, False, or Neither?\nAnswer:'}]}]	entailment
Asi vainge vakapatsanurwa mukufunga kuti ndevapi vashandi vekumunda kana kuti vashandi vemumba, zvaive zvakaita sekudero	Havana kukwanisa kutenderana kuti ndiyani afanirwa kushanda mumunda  wedonje uye waizo korobha mumba.	neutral	[textblock(text='mhinduro yacho ndeye neither.\n\nhapana chiri kutaurwa nezvekusatenderana kuti ndiani anofanira kushanda mumunda wedonje kana mumba. sokutsanangurwa, vaive vakapatsanurwa mukufunga kuti ndevapi vashandi vekumunda kana vashandi vemumba, asi hapana kutaura kuti havana kukwanisa kutenderana. saka mhinduro yakanaka pano iri neither, nokuti hatigone kuti ndezvechokwadi kana zvenhema kubva pane zvataurwa.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Asi vainge vakapatsanurwa mukufunga kuti ndevapi vashandi vekumunda kana kuti vashandi vemumba, zvaive zvakaita sekudero\nQuestion: Havana kukwanisa kutenderana kuti ndiyani afanirwa kushanda mumunda  wedonje uye waizo korobha mumba. True, False, or Neither?\nAnswer:'}]}]	neutral
Ndinoreva kuti vaingove, sokuti, vaive nevana vashanu, mumwe pavana ava akafa.	Vana vavo vose vakararama .	contradiction	"[textblock(text='false.\n\nmhinduro yacho inoti ""false"" (zvenhema) nekuti munyaya yacho mataurirwa kuti mumwe wevana vashanu vacho akafa, saka hazvisi zvechokwadi kuti vana vavo vose vakararama.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndinoreva kuti vaingove, sokuti, vaive nevana vashanu, mumwe pavana ava akafa.\nQuestion: Vana vavo vose vakararama . True, False, or Neither?\nAnswer:'}]}]	contradiction
Ndinoreva kuti vaingove, sokuti, vaive nevana vashanu, mumwe pavana ava akafa.	Pavana vashanu mumwe akashaya .	entailment	"[textblock(text='true\n\nmhinduro yakarurama ndeye ""true"". munyori anoti ""vaive nevana vashanu, mumwe pavana ava akafa."" izvi zvinoreva kuti pavana vashanu vaive navo, mumwe wavo akashaya upenyu. saka chokwadi mumwe mwana akashaya pavana vashanu vaive navo.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndinoreva kuti vaingove, sokuti, vaive nevana vashanu, mumwe pavana ava akafa.\nQuestion: Pavana vashanu mumwe akashaya . True, False, or Neither?\nAnswer:'}]}]	entailment
Ndinoreva kuti vaingove, sokuti, vaive nevana vashanu, mumwe pavana ava akafa.	Mwana akashaya akazvarwa ari murwere .	neutral	[textblock(text='neither. hapana chiri kutaurwa nezvekuti mwana akashaya akazvarwa ari murwere here kana kuti kwete. zvataurwa chete ndezvinoti vaive nevana vashanu uye mumwe wevana ava akafa, asi hapana zvimwe zvakatsanangurwa pamusoro pekufa kwemwana uyu.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndinoreva kuti vaingove, sokuti, vaive nevana vashanu, mumwe pavana ava akafa.\nQuestion: Mwana akashaya akazvarwa ari murwere . True, False, or Neither?\nAnswer:'}]}]	neutral
Mukadzi akati yaingova misodzi yaiyerera kubva mumaziso ake uye akabva ati, ndobva azoti Joe akakwira kuuya kuvharanda.	Paakamuudza kuti auye kuvharanda mukadzi aive nemisodzi mumaziso ake.	entailment	[textblock(text='true. mukadzi aive nemisodzi aiyerera mumaziso ake paakamuudza joe kuti auye kuvharanda.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Mukadzi akati yaingova misodzi yaiyerera kubva mumaziso ake uye akabva ati, ndobva azoti Joe akakwira kuuya kuvharanda.\nQuestion: Paakamuudza kuti auye kuvharanda mukadzi aive nemisodzi mumaziso ake. True, False, or Neither?\nAnswer:'}]}]	entailment
Mukadzi akati yaingova misodzi yaiyerera kubva mumaziso ake uye akabva ati, ndobva azoti Joe akakwira kuuya kuvharanda.	Mukadzi akapukuta misodzi nekukurumidza paange achangobva kusundidzira Joe kubva pavheranda 	contradiction	[textblock(text='neither. hazvina kutaurwa kuti mukadzi akapukuta misodzi nekukurumidza kana kuti akange achangobva kusundidzira joe kubva pavheranda. zvinotaurwa chete ndezvekunyerera kwemisodzi kubva mumaziso emukadzi uye kuti joe akakwira kuuya kuvharanda, asi hapana zvinoratidza kuti mukadzi akange achangobva kusundidzira joe.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Mukadzi akati yaingova misodzi yaiyerera kubva mumaziso ake uye akabva ati, ndobva azoti Joe akakwira kuuya kuvharanda.\nQuestion: Mukadzi akapukuta misodzi nekukurumidza paange achangobva kusundidzira Joe kubva pavheranda  True, False, or Neither?\nAnswer:'}]}]	neutral
Mukadzi akati yaingova misodzi yaiyerera kubva mumaziso ake uye akabva ati, ndobva azoti Joe akakwira kuuya kuvharanda.	Mukadzi akafara kuona Joe zvokuti akabva atanga kuchema.	neutral	[textblock(text='true. mukadzi akachema misodzi yekufara paakaona joe achikwira kuuya kuvharanda. misodzi yaiyerera kubva mumaziso ake yaive yekufara, kwete yekusuwa.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Mukadzi akati yaingova misodzi yaiyerera kubva mumaziso ake uye akabva ati, ndobva azoti Joe akakwira kuuya kuvharanda.\nQuestion: Mukadzi akafara kuona Joe zvokuti akabva atanga kuchema. True, False, or Neither?\nAnswer:'}]}]	entailment
Nyangwe zvazvo ndege yaibvira, asi, yaitsva ichinyungudika nemuchibandi chesimbi yaita kuti mwaranzi ibvinze	Mwaranzi anogona kudzivirirwa panodzivirirwa moto zvakare	neutral	[textblock(text='mhinduro yacho inofanira kuve neither.\n\nhapana zvakakwana munyaya iyi zvinotiudza kuti mwaranzi anogona kudzivirirwa panodzivirirwa moto kana kuti kwete. nyaya inotaura kuti ndege yaitsva ichinyungudika nemuchibandi chesimbi, uye izvi zvakonzera kuti mwaranzi ibvinze. asi hazvitauri kuti mwaranzi anogona kudzivirirwa panodzivirirwa moto kana kuti kwete. saka hapana zvakakwana zvekuti tipindure kuti true kana false, saka mhinduro yakanaka inofanira kuve neither.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nyangwe zvazvo ndege yaibvira, asi, yaitsva ichinyungudika nemuchibandi chesimbi yaita kuti mwaranzi ibvinze\nQuestion: Mwaranzi anogona kudzivirirwa panodzivirirwa moto zvakare True, False, or Neither?\nAnswer:'}]}]	neutral
Nyangwe zvazvo ndege yaibvira, asi, yaitsva ichinyungudika nemuchibandi chesimbi yaita kuti mwaranzi ibvinze	Mwaranzi aibvinza kubva musimbi apo ndege yatsva	entailment	"[textblock(text='mhinduro yacho ndeye true.\n\nmutauro wemubvunzo unoti ""mwaranzi aibvinza kubva musimbi apo ndege yatsva"", uye izvi zvinoenderana nezvinotaurwa munyaya yekuti ""yaitsva ichinyungudika nemuchibandi chesimbi yaita kuti mwaranzi ibvinze"". saka mhinduro yacho ndeye true, mwaranzi aibvinza kubva musimbi apo ndege yanga yatsva.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nyangwe zvazvo ndege yaibvira, asi, yaitsva ichinyungudika nemuchibandi chesimbi yaita kuti mwaranzi ibvinze\nQuestion: Mwaranzi aibvinza kubva musimbi apo ndege yatsva True, False, or Neither?\nAnswer:'}]}]	entailment
Nyangwe zvazvo ndege yaibvira, asi, yaitsva ichinyungudika nemuchibandi chesimbi yaita kuti mwaranzi ibvinze	Mwaranzi aisabvinza panguva yekupisa kwemoto	contradiction	"[textblock(text='mhinduro yacho ndeye false.\n\nmutauro wekuti ""mwaranzi ibvinze"" unoratidza kuti mwaranzi akabvinza panguva yekupisa kwemoto. saka hazvisi zvechokwadi kuti mwaranzi aisabvinza panguva yekupisa kwemoto. mwaranzi akabvinza nekuda kwekutsva kwemoto.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nyangwe zvazvo ndege yaibvira, asi, yaitsva ichinyungudika nemuchibandi chesimbi yaita kuti mwaranzi ibvinze\nQuestion: Mwaranzi aisabvinza panguva yekupisa kwemoto True, False, or Neither?\nAnswer:'}]}]	contradiction
