premise	hypothesis	label	opus	prompt	verbalized
Kukho uqikelelo lokuhamba kwemali kwidesika yam kwaye, um uh, yenzelwe into enjalo naleyo Cutty. Elo ligama lomxhasi.	Kukho umxhasi ogama linguCutty.	entailment	"[textblock(text='kuyinyaniso (true). isivakalisi sithi ""elo ligama lomxhasi"", ngoko ke ucutty ligama lomxhasi.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kukho uqikelelo lokuhamba kwemali kwidesika yam kwaye, um uh, yenzelwe into enjalo naleyo Cutty. Elo ligama lomxhasi.\nQuestion: Kukho umxhasi ogama linguCutty. True, False, or Neither?\nAnswer:'}]}]	entailment
Kukho uqikelelo lokuhamba kwemali kwidesika yam kwaye, um uh, yenzelwe into enjalo naleyo Cutty. Elo ligama lomxhasi.	Asinaye umxhasi obizwa ngokuba nguCutty. 	contradiction	"[textblock(text='ndicinga ukuba impendulo yileyo: true\n\nkwintetho oyinikiweyo, umntu uthetha ngomxhasi ogama lingucutty. kodwa emva koko uthi ""asinaye umxhasi obizwa ngokuba ngucutty"". ngoko ke, kuyinyaniso ukuba abanawo umxhasi onegama elingucutty, njengoko besele bekutsho ngokucacileyo.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kukho uqikelelo lokuhamba kwemali kwidesika yam kwaye, um uh, yenzelwe into enjalo naleyo Cutty. Elo ligama lomxhasi.\nQuestion: Asinaye umxhasi obizwa ngokuba nguCutty.  True, False, or Neither?\nAnswer:'}]}]	entailment
Le ntombazana ezondinceda ihlala ngaphaya kwedolophu.	Le ntombazana endidinga uncedo kuyo ihlala kwindlela kude . 	entailment	"[textblock(text='true.\n\nle ntombazana ezondinceda ihlala ngaphaya kwedolophu (the girl who will help me stays outside of town).\n\nle ntombazana endidinga uncedo kuyo ihlala kwindlela kude (the girl i need help from stays far away).\n\nboth sentences convey the same meaning - that the girl who the speaker needs help from lives far away or outside of town. therefore, the statement ""le ntombazana endidinga uncedo kuyo ihlala kwindlela kude"" is true based on the original sentence.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Le ntombazana ezondinceda ihlala ngaphaya kwedolophu.\nQuestion: Le ntombazana endidinga uncedo kuyo ihlala kwindlela kude .  True, False, or Neither?\nAnswer:'}]}]	entailment
Le ntombazana ezondinceda ihlala ngaphaya kwedolophu.	Le ntombazana ezakundinceda ihlala kumgama oziimiyile ezi-5.	neutral	"[textblock(text='neither. akukho kwazi okwaneleyo ukuze siqiniseke ngemiyile eyi-5. isivakalisi sithi le ntombazana ihlala ""ngaphaya kwedolophu"" kodwa asichazi ngqo umgama weemiyile.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Le ntombazana ezondinceda ihlala ngaphaya kwedolophu.\nQuestion: Le ntombazana ezakundinceda ihlala kumgama oziimiyile ezi-5. True, False, or Neither?\nAnswer:'}]}]	neutral
Le ntombazana ezondinceda ihlala ngaphaya kwedolophu.	Akekho umntu onokundinceda. 	contradiction	"[textblock(text='false. kwintetho ethi ""le ntombazana ezondinceda ihlala ngaphaya kwedolophu"", kuyacaca ukuba kukho umntu onokunceda - le ntombazana ihlala ngaphaya kwedolophu. ngoko ke, intetho ethi ""akekho umntu onokundinceda"" ayiyonyani (false) kuba kukho umntu okhankanyiweyo onokunceda.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Le ntombazana ezondinceda ihlala ngaphaya kwedolophu.\nQuestion: Akekho umntu onokundinceda.  True, False, or Neither?\nAnswer:'}]}]	contradiction
Kodwa bahlukana phakathi, ngathi yayingobani na abangobasemabaleni ezandla , nokuba ngoobani na abantwana bendlu kwakunjalo--	Bonke bagqiba kwelokuba bazakusebenza emabaleni. 	contradiction	[textblock(text='neither. umbhalo awutsho ukuba bonke bagqiba kwelokuba bazakusebenza emabaleni. endaweni yoko, umbhalo uthi bahlukana phakathi malunga nokuba ngobani na abangobasemabaleni ezandla kunye nokuba ngobani na abantwana bendlu. akukho nto ecacileyo echaza ukuba bonke bavumelana ngokusebenza emabaleni.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kodwa bahlukana phakathi, ngathi yayingobani na abangobasemabaleni ezandla , nokuba ngoobani na abantwana bendlu kwakunjalo--\nQuestion: Bonke bagqiba kwelokuba bazakusebenza emabaleni.  True, False, or Neither?\nAnswer:'}]}]	neutral
Kodwa bahlukana phakathi, ngathi yayingobani na abangobasemabaleni ezandla , nokuba ngoobani na abantwana bendlu kwakunjalo--	Abakwazanga ukugqiba ukuba ngubani owayesisandla sebala kunye nowasendlwini. 	entailment	"[textblock(text='true\n\nesi sivakalisi sithi ""kodwa bahlukana phakathi, ngathi yayingobani na abangobasemabaleni ezandla , nokuba ngoobani na abantwana bendlu kwakunjalo"", okuthetha ukuba abakwazanga ukuvumelana okanye ukugqiba ukuba ngubani owayesisandla sebala kunye nowayengumntwana wasendlwini. ngoko ke, inkcazelo ethi ""abakwazanga ukugqiba ukuba ngubani owayesisandla sebala kunye nowasendlwini"" iyinyaniso ngokwesinxibo esinikwe sona.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kodwa bahlukana phakathi, ngathi yayingobani na abangobasemabaleni ezandla , nokuba ngoobani na abantwana bendlu kwakunjalo--\nQuestion: Abakwazanga ukugqiba ukuba ngubani owayesisandla sebala kunye nowasendlwini.  True, False, or Neither?\nAnswer:'}]}]	entailment
Kodwa bahlukana phakathi, ngathi yayingobani na abangobasemabaleni ezandla , nokuba ngoobani na abantwana bendlu kwakunjalo--	Abakwazanga ukuvumelana ukuba ngubani omakasebenze kwindawo yelaphu kunye nomakorobhe phantsi. 	neutral	[textblock(text='ndicinga ukuba impendulo ilungile (true). esi sivakalisi sithetha ukuba abantu abakwazanga ukuvumelana ngokuba ngubani na omakasebenze kwindawo yelaphu (abasemabaleni ezandla) kunye nokuba ngubani na omakasebenze ngaphakathi endlwini (abantwana bendlu). ngoko ke, abakwazanga ukufikelela kwisivumelwano ngokwabiwa komsebenzi phakathi kwabo basebenza ngaphandle nangaphakathi.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kodwa bahlukana phakathi, ngathi yayingobani na abangobasemabaleni ezandla , nokuba ngoobani na abantwana bendlu kwakunjalo--\nQuestion: Abakwazanga ukuvumelana ukuba ngubani omakasebenze kwindawo yelaphu kunye nomakorobhe phantsi.  True, False, or Neither?\nAnswer:'}]}]	entailment
Ndithetha ukuba babenabantwana abahlanu, omnye wabo wasweleka.	Bonke abantwana babo basinda. 	contradiction	"[textblock(text='false.\n\nisivakalisi sithi ""omnye wabo wasweleka"", oku kuthetha ukuba omnye wabantwana bahlanu akaphilanga. ngoko ke, akulilo iqiniso ukuthi bonke abantwana babo basinda.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndithetha ukuba babenabantwana abahlanu, omnye wabo wasweleka.\nQuestion: Bonke abantwana babo basinda.  True, False, or Neither?\nAnswer:'}]}]	contradiction
Ndithetha ukuba babenabantwana abahlanu, omnye wabo wasweleka.	Omnye umntwana kwabaHlanu wasweleka . 	entailment	"[textblock(text='true\n\nisivakalisi sithi ""omnye wabo wasweleka"", nto leyo ethetha ukuba omnye umntwana kwabahlanu wasweleka. ngoko ke, isivakalisi ""omnye umntwana kwabahlanu wasweleka"" siyinyaniso (true) ngokweenkcukacha ezinikezelwe.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndithetha ukuba babenabantwana abahlanu, omnye wabo wasweleka.\nQuestion: Omnye umntwana kwabaHlanu wasweleka .  True, False, or Neither?\nAnswer:'}]}]	entailment
Ndithetha ukuba babenabantwana abahlanu, omnye wabo wasweleka.	Umntwana owaswelekayo wazalwa egula. 	neutral	[textblock(text='neither\n\nkwisicatshulwa esingentla akukho lwazi olubonisa ukuba umntwana owaswelekayo wazalwa egula okanye engaguli. siyaxelelwa nje ukuba omnye wabantwana abahlanu wasweleka, kodwa asixelelwanga nto malunga nesimo sakhe sempilo xa wazalwayo.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndithetha ukuba babenabantwana abahlanu, omnye wabo wasweleka.\nQuestion: Umntwana owaswelekayo wazalwa egula.  True, False, or Neither?\nAnswer:'}]}]	neutral
Wathi yayizinyembezi nje ezaziphuma emehlweni wakhe, kwaye wathi, emveni koko wathi uJoe weza kwiVeranda. 	Njengoko wamxelela ukuba eze kwiveranda wayenenyembezi emehlweni wakhe. 	entailment	[textblock(text='neither. umbhali akatsho ukuba ujoe wabizwa ukuba eze kwiveranda. umbhali uthi ujoe weza kwiveranda emva kokuba umntu ongaziwayo ebelila, kodwa akukho bungqina bokuba lo mntu wamxelela ujoe ukuba eze kwiveranda.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Wathi yayizinyembezi nje ezaziphuma emehlweni wakhe, kwaye wathi, emveni koko wathi uJoe weza kwiVeranda. \nQuestion: Njengoko wamxelela ukuba eze kwiveranda wayenenyembezi emehlweni wakhe.  True, False, or Neither?\nAnswer:'}]}]	neutral
Wathi yayizinyembezi nje ezaziphuma emehlweni wakhe, kwaye wathi, emveni koko wathi uJoe weza kwiVeranda. 	Wakhawulezisa wazosula iinyembezi emveni kokuziphosa kukaJoe kwiveranda. 	contradiction	"[textblock(text=""neither. the original text does not mention that the person quickly wiped away their tears after joe came onto the veranda. it only states that the person was crying, and after that, joe came onto the veranda. no information is provided about the person's reaction to joe's arrival or wiping away their tears."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Wathi yayizinyembezi nje ezaziphuma emehlweni wakhe, kwaye wathi, emveni koko wathi uJoe weza kwiVeranda. \nQuestion: Wakhawulezisa wazosula iinyembezi emveni kokuziphosa kukaJoe kwiveranda.  True, False, or Neither?\nAnswer:'}]}]	neutral
Wathi yayizinyembezi nje ezaziphuma emehlweni wakhe, kwaye wathi, emveni koko wathi uJoe weza kwiVeranda. 	Wayesonwabile ukubona uJoe wade waqalisa ukulila. 	neutral	[textblock(text='neither. akukho kwisicatshulwa esithi wayesonwabile ukubona ujoe. isicatshulwa sithi waqalisa ukulila xa ujoe efika, kodwa asixeli ukuba kungoba wayesonwabile okanye elusizi ukumbona.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Wathi yayizinyembezi nje ezaziphuma emehlweni wakhe, kwaye wathi, emveni koko wathi uJoe weza kwiVeranda. \nQuestion: Wayesonwabile ukubona uJoe wade waqalisa ukulila.  True, False, or Neither?\nAnswer:'}]}]	neutral
Nokuba inqwelo moya yayisitsha, kwakutheni, inga yhu, tsha kwaye inganyibilika ngecandelo elikhokheleyo ngemitha ivuze. 	Imitha nayo ingaqulathwa ngesexha lomlilo. 	neutral	[textblock(text='neither.\n\nakukho nto kwisicatshulwa esixela ukuba imitha ingaqulathwa ngesexha lomlilo okanye hayi. isicatshulwa sithetha ngenqwelo moya eyayisitsha, kodwa asixeli nto malunga nokuba imitha ingaqulathwa ngesexha lomlilo. ngoko ke, akukho lwazi olwaneleyo ukuphendula ngo-true okanye false, impendulo ingqalileyo yi-neither.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nokuba inqwelo moya yayisitsha, kwakutheni, inga yhu, tsha kwaye inganyibilika ngecandelo elikhokheleyo ngemitha ivuze. \nQuestion: Imitha nayo ingaqulathwa ngesexha lomlilo.  True, False, or Neither?\nAnswer:'}]}]	neutral
Nokuba inqwelo moya yayisitsha, kwakutheni, inga yhu, tsha kwaye inganyibilika ngecandelo elikhokheleyo ngemitha ivuze. 	Imitha ingavuzela kwingxenye ephambili emveni kokuba inqwelo moya itshile. 	entailment	"[textblock(text='ndicinga ukuba impendulo ilungile (true). kwisicatshulwa kuthiwa ukuba inqwelo moya yayitsha, ""inganyibilika ngecandelo elikhokheleyo ngemitha ivuze"". oku kuthetha ukuba imitha ingavuza kwicandelo elikhokheleyo okanye elingaphambili lenqwelo moya emva kokuba itshile. ngoko ke, inkcazelo yokuba ""imitha ingavuzela kwingxenye ephambili emveni kokuba inqwelo moya itshile"" iyinyaniso ngokweenkcukacha ezinikezelwe kwisicatshulwa.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nokuba inqwelo moya yayisitsha, kwakutheni, inga yhu, tsha kwaye inganyibilika ngecandelo elikhokheleyo ngemitha ivuze. \nQuestion: Imitha ingavuzela kwingxenye ephambili emveni kokuba inqwelo moya itshile.  True, False, or Neither?\nAnswer:'}]}]	entailment
