premise	hypothesis	label	opus	prompt	verbalized
kon xamuma, dëgg-dëgg, li ko waral	xamuma lu tax mu soppi ab lekool	neutral	"[textblock(text='dëgg la, ab tekki amul ci kàddu yi nga jox. soppi ab lekool mën na ame ay ngir yu bari, waaye sa làkk wone na ne xamoo dara ci li ko waral ci wii mbir. kon ""xamuma"" mooy tontu bi gën a jub.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'kon xamuma, dëgg-dëgg, li ko waral\nQuestion: xamuma lu tax mu soppi ab lekool True, False, or Neither?\nAnswer:'}]}]	unknown
kon xamuma, dëgg-dëgg, li ko waral	xamuma li ko waral	entailment	"[textblock(text='dëgg-dëgg, li ko waral. this means ""true, that\'s what caused it"" in wolof. so the correct answer is true.\n\nthe full phrase ""kon xamuma, dëgg-dëgg, li ko waral"" translates to ""so i don\'t know, truly, what caused it."" but the specific question asked was whether ""xamuma li ko waral"" (i don\'t know what caused it) is true or false. and ""dëgg-dëgg"" confirms that it is true.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'kon xamuma, dëgg-dëgg, li ko waral\nQuestion: xamuma li ko waral True, False, or Neither?\nAnswer:'}]}]	entailment
man kese maa mënoon saasu ne di doxal jutuwaayu natt bi ci néeg yu suufe yi	bëgguma woon a nekk kenn rekk ki doon jëfandikoo jumtuwaayu natt bi ngir saytu yi	neutral	[textblock(text='neither.\n\nabul wax ne bëggoo woon a nekk kenn rekk ki doon jëfandikoo jumtuwaayu natt bi ngir saytu yi. waxul dara ci bëgg-bëggam walla soxla-soxlaam ci mbirum jëfandikoo jumtuwaayu natt bi.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'man kese maa mënoon saasu ne di doxal jutuwaayu natt bi ci néeg yu suufe yi\nQuestion: bëgguma woon a nekk kenn rekk ki doon jëfandikoo jumtuwaayu natt bi ngir saytu yi True, False, or Neither?\nAnswer:'}]}]	neutral
man kese maa mënoon saasu ne di doxal jutuwaayu natt bi ci néeg yu suufe yi	saytu yi ci néeg yu suufe yi lees ko doon amalee	entailment	"[textblock(text='ci kow xeltu yi nga joxe, mën naa ne ""neither"" mooy tont bi. saytu yi dañu leen di amal ci néeg yu suufe yi, waaye dañu leen di amal ci néeg yu kawe yi, ci bitim kër gi walla ci néeg bu ñu defar ngir loolu. néeg yu suufe yi dañu leen di jëfandikoo ngir denc yëf yu ñaaw, waaye du foofu lañu doon amalee saytu yi.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'man kese maa mënoon saasu ne di doxal jutuwaayu natt bi ci néeg yu suufe yi\nQuestion: saytu yi ci néeg yu suufe yi lees ko doon amalee True, False, or Neither?\nAnswer:'}]}]	neutral
man kese maa mënoon saasu ne di doxal jutuwaayu natt bi ci néeg yu suufe yi	ñenn ci ñun ñi ngi doon daw ci sunu ginaaw ak jumtuwaayu natt bi ngir saytu yi	contradiction	"[textblock(text='ci wax ji, amul benn firi walla xibaar bu wóor bu wone ne ñenn ci ñun ñi doon daw ci seen ginaaw ak jumtuwaayu natt bi ngir saytu yi. loolu tax, ci xibaar yi jëkk a joxe, tontuma ""neither"" moo jaadu ndax maneesu cee woote ""true"" walla ""false"".', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'man kese maa mënoon saasu ne di doxal jutuwaayu natt bi ci néeg yu suufe yi\nQuestion: ñenn ci ñun ñi ngi doon daw ci sunu ginaaw ak jumtuwaayu natt bi ngir saytu yi True, False, or Neither?\nAnswer:'}]}]	contradiction
ni ko Rick waxee, man njiitu làrme bu mag laa woon bu alatereete	damay liggéey ba bésu tay	contradiction	[textblock(text='dafa mel ni amul ay xibaar yu doy ci kàddu yi nga jox pour mana tontu ci laaj bi. kàddu yi waxuñu dara ci liggéey bi nga di def ba bésu tay. kon manuma ci teg baat.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'ni ko Rick waxee, man njiitu làrme bu mag laa woon bu alatereete\nQuestion: damay liggéey ba bésu tay True, False, or Neither?\nAnswer:'}]}]	unknown
ni ko Rick waxee, man njiitu làrme bu mag laa woon bu alatereete	atum 2002 laa aatereete	neutral	[textblock(text='jaarale, waaye xam-xamu bi nga ma jox dafa wàññiku ndax wax yi nga bind ñu ngi ci beneen làkk bu dul angale. su ma ci xelal, yaa ngi laaj ndax ci atum 2002 la rick di làrme bu mag, waaye manumaa ci tont ak wóor gu mat sax ndax li nga bind feeñul ci angale. jéggalu ma!', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'ni ko Rick waxee, man njiitu làrme bu mag laa woon bu alatereete\nQuestion: atum 2002 laa aatereete True, False, or Neither?\nAnswer:'}]}]	unknown
ni ko Rick waxee, man njiitu làrme bu mag laa woon bu alatereete	ndax Rick wax na la ni dama alatereete	entailment	"[textblock(text='waaw, ci làkk bi, rick wax na ni moom dafa alatereete, kon tont bi mooy ""true"". rick waxul ni yaw yaa alatereete, waaye moom la wax ci boppam.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'ni ko Rick waxee, man njiitu làrme bu mag laa woon bu alatereete\nQuestion: ndax Rick wax na la ni dama alatereete True, False, or Neither?\nAnswer:'}]}]	entailment
am na ay fooguy koppar ci sama bérébu liggéeyukaay, waaw, kiliyaan bii di Cutty moo ko moom	kiliyaan bi tudd Cutty weer wu dee 10 000 $ lay am	neutral	"[textblock(text='suñu xibaar dafa wara ne kiliyaan bi tudd cutty moo moom bérébu liggéeyukaay bi, waaye xibaar yi joxewuñu ndax cutty dafa am 10 000 $ ci weer wu nekk walla déet. kon nag manuma ci tontu ""dëgg la"" walla ""dëgg du ko"", ndax xibaar yi doyuñu ngir man ci atte.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'am na ay fooguy koppar ci sama bérébu liggéeyukaay, waaw, kiliyaan bii di Cutty moo ko moom\nQuestion: kiliyaan bi tudd Cutty weer wu dee 10 000 $ lay am True, False, or Neither?\nAnswer:'}]}]	unknown
am na ay fooguy koppar ci sama bérébu liggéeyukaay, waaw, kiliyaan bii di Cutty moo ko moom	am na kiliyaan bu tudd Cutty	entailment	[textblock(text='waaw, am na kiliyaan bu tudd cutty ci bérébu liggéeyukaay bi.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'am na ay fooguy koppar ci sama bérébu liggéeyukaay, waaw, kiliyaan bii di Cutty moo ko moom\nQuestion: am na kiliyaan bu tudd Cutty True, False, or Neither?\nAnswer:'}]}]	unknown
am na ay fooguy koppar ci sama bérébu liggéeyukaay, waaw, kiliyaan bii di Cutty moo ko moom	amunu benn kiliyaan bu tudd Cutty	contradiction	"[textblock(text='waaw, amna kiliyaan bu tudd cutty. ci tekki bi, nañu wax ne ""kiliyaan bii di cutty moo ko moom"". kon nag tontu bi mooy ""false"".', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'am na ay fooguy koppar ci sama bérébu liggéeyukaay, waaw, kiliyaan bii di Cutty moo ko moom\nQuestion: amunu benn kiliyaan bu tudd Cutty True, False, or Neither?\nAnswer:'}]}]	contradiction
xale bu jigéen bi ma mën dimbali ma nga ca wàlla	xale bu jigéen bi ma soxla ndimbalam sore na fii	entailment	"[textblock(text='jëf jëf. ci wax ji nga bind, gis naa ne ""xale bu jigéen bi ma soxla ndimbalam sore na fii"" mooy lu ñu la laaj ndax dëgg la walla dëgg-dëggul. \n\nwaaye ci wax ji nga bind ci njëkk mi, gisuma fenn fu mu wax ne am nga ""xale bu jigéen"" bu la soxla ndimbal te mu sore fii. kon mënuma wax ndax wax boobu dëgg la walla dëgg-dëggul ndax gisuma ko ci wax yi nga ma jox.\n\nmën naa wax nag ne, su fekkee ne wax bi ñu la laaj mooy lu ñu indi ci seen bopp te fekkulwoon ci wax yi nga ma jox, kon tontu bi mooy ""neither"" ndax dafa fekk ne amul ci wax yi ma mën seet.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'xale bu jigéen bi ma mën dimbali ma nga ca wàlla\nQuestion: xale bu jigéen bi ma soxla ndimbalam sore na fii True, False, or Neither?\nAnswer:'}]}]	neutral
xale bu jigéen bi ma mën dimbali ma nga ca wàlla	xale bu jigéen bi may dimbali fi mu dëkk ak fii tollu na ci junniy kilomeetar	neutral	[textblock(text='jàppandikuuma ci li nga laaj. juróomi natt yi nga bind dañu ñu bind ci làkk wu ñuy wax ci réewum senegaal, waaye man dama koy jàppe ni beneen làkk. ndax man dama koy jàngale ni wolof. su fekkee loolu lañu la laaj, maa ngi lay ñaan nga bindaatal ko ci làkk wu ma xam bu baax, ni angale walla faraase, ndax mën naa la tontu.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'xale bu jigéen bi ma mën dimbali ma nga ca wàlla\nQuestion: xale bu jigéen bi may dimbali fi mu dëkk ak fii tollu na ci junniy kilomeetar True, False, or Neither?\nAnswer:'}]}]	unknown
xale bu jigéen bi ma mën dimbali ma nga ca wàlla	amul kenn ku ma mën a dimbali	contradiction	"[textblock(text='jëf jëf ci laaj bi. ci wax ji nga bind, amul benn kàddu bu wone ne amul kenn ku la mën a dimbali. nga ne ""xale bu jigéen bi ma mën dimbali ma nga ca wàlla"", waaye loolu du tekki ne amul kenn ku la mën a dimbali. kon nag ci laaj bi nga laaj, tont bi mooy neither, ndaxte sa wax wi wone na ne yaa ngi seet ndimbal, waaye waxoo ne kenn mënul la dimbali.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'xale bu jigéen bi ma mën dimbali ma nga ca wàlla\nQuestion: amul kenn ku ma mën a dimbali True, False, or Neither?\nAnswer:'}]}]	neutral
waaye dafa amoon jaxasoo ci diggante wéy-liggéeykat yi ak doomi kër gi	nangu nañoo liggéeyandoo ñoom ñépp ci tool yi 	contradiction	[textblock(text='neither.\n\nci tekki bi, amul benn xibaar bu wóor bu wone ne wéy-liggéeykat yi ak doomi kër gi nangu nañoo liggéeyandoo ci tool yi. tekki bi dafa wax rekk ne am na jaxasoo ci seen diggante, waaye waxul dara ci seen nangu liggéeyandoo ci tool yi walla déedéet.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'waaye dafa amoon jaxasoo ci diggante wéy-liggéeykat yi ak doomi kër gi\nQuestion: nangu nañoo liggéeyandoo ñoom ñépp ci tool yi  True, False, or Neither?\nAnswer:'}]}]	neutral
waaye dafa amoon jaxasoo ci diggante wéy-liggéeykat yi ak doomi kër gi	mëñuwoon a déggoo ci ani ñan ñooy meneebar yi ak ñan ñooy boroom kër gi	entailment	[textblock(text='neither. abul ci tekki bi ay xibaar yu doy ngir mana toog ci wéy-liggéeykat yi ak doomi kër gi ñooy meneebar yi walla boroom kër gi. tekki bi dafa wax rekk ne amoon na jaxasoo ci diggante wéy-liggéeykat yi ak doomi kër gi, waaye waxul ñan ñooy meneebar yi walla boroom kër gi ci jaxasoo boobu.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'waaye dafa amoon jaxasoo ci diggante wéy-liggéeykat yi ak doomi kër gi\nQuestion: mëñuwoon a déggoo ci ani ñan ñooy meneebar yi ak ñan ñooy boroom kër gi True, False, or Neither?\nAnswer:'}]}]	neutral
waaye dafa amoon jaxasoo ci diggante wéy-liggéeykat yi ak doomi kër gi	mëñuwoon a am ag déggoo ci ñi war a liggéey ci toolu wëtteen bi ak ñi war ak toppatoo bant yi  	neutral	"[textblock(text=""based on the limited information provided, it's difficult to determine whether the statement is definitively true or false. the question seems to be asking about an agreement between workers and household members regarding responsibilities in a garden or farm, but without more context about the specific situation being referred to, i cannot confidently evaluate the accuracy of the claim. so my answer would have to be neither - there is not enough information given to determine if the statement is true or false."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'waaye dafa amoon jaxasoo ci diggante wéy-liggéeykat yi ak doomi kër gi\nQuestion: mëñuwoon a am ag déggoo ci ñi war a liggéey ci toolu wëtteen bi ak ñi war ak toppatoo bant yi   True, False, or Neither?\nAnswer:'}]}]	contradiction
dama bëgg a wax ne amunu juróomi doom, kenn ki dafa dee	xale yépp  a dund	contradiction	[textblock(text='false. ci tekki bi ñu jox, ñu wax ne kenn ci doom yi dafa dee, doon xale yépp duñu dund.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'dama bëgg a wax ne amunu juróomi doom, kenn ki dafa dee\nQuestion: xale yépp  a dund True, False, or Neither?\nAnswer:'}]}]	contradiction
dama bëgg a wax ne amunu juróomi doom, kenn ki dafa dee	benn ci juróomi xale yoo jël da doon dee	entailment	"[textblock(text='true. ci wax ji ñu wax ne ""amunu juróomi doom, kenn ki dafa dee"", loolu day wone ne ci juróomi doom yi mu am, benn dafa dee.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'dama bëgg a wax ne amunu juróomi doom, kenn ki dafa dee\nQuestion: benn ci juróomi xale yoo jël da doon dee True, False, or Neither?\nAnswer:'}]}]	entailment
dama bëgg a wax ne amunu juróomi doom, kenn ki dafa dee	xale bi dee dafa judduwaale feebar	neutral	[textblock(text='neither. tëralinu xibaar ci lu aju ci xale bi dee ak nan la dee. tëral bi waxul dara ci feebar bi ko jur walla ndax judduwaale ko.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'dama bëgg a wax ne amunu juróomi doom, kenn ki dafa dee\nQuestion: xale bi dee dafa judduwaale feebar True, False, or Neither?\nAnswer:'}]}]	neutral
nee ay rangooñam a doon wadd, ginnaaw bi mu ne ci la Joe agsi ci pors bi	kon dafa doon wax waxi yéeg ci pos bi, ay gëtam dañu taa woon	entailment	[textblock(text='ci tëralinu xibaar bi nga jox, manuma wax lu wér ndax dafa doon wax waxi yéeg walla dañu taa woon. xibaar bi dafa wax ne joe agsi ci pors bi, waaye waxul dara ci waxi yéeg walla gët yu taa. kon sama tont mooy neither - xibaar bi du doy ngir man wax lu wér ci laaj bi.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'nee ay rangooñam a doon wadd, ginnaaw bi mu ne ci la Joe agsi ci pors bi\nQuestion: kon dafa doon wax waxi yéeg ci pos bi, ay gëtam dañu taa woon True, False, or Neither?\nAnswer:'}]}]	neutral
nee ay rangooñam a doon wadd, ginnaaw bi mu ne ci la Joe agsi ci pors bi	dafa gaaw fompi rangooñam ginnaaw ba mu génnee Joe ci biti pors bi	contradiction	"[textblock(text='dafa mel ni ""neither"" ndax xibaar yi joxewuñu ay njort yu mat sëkk ngir nu mën a wax lu wóor ci mbir mi. tey bi ñu joxe waxuñu fenn ni mu gaaw a fompi rangooñam, walla ni mu def ko gannaaw ba mu génnee joe ci biti pors bi. xibaar yi newuñu dara ngir nu mën a tànn ci digganté ""true"" ak ""false"".', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'nee ay rangooñam a doon wadd, ginnaaw bi mu ne ci la Joe agsi ci pors bi\nQuestion: dafa gaaw fompi rangooñam ginnaaw ba mu génnee Joe ci biti pors bi True, False, or Neither?\nAnswer:'}]}]	contradiction
nee ay rangooñam a doon wadd, ginnaaw bi mu ne ci la Joe agsi ci pors bi	Dafa bégoon ci gis Joe ba mujje di jooy	neutral	"[textblock(text='ci tëralinu mbind mi, amuma dara lu wone ne dafa bég ba mujj di jooy. mbind mi waxul dara ci mbirum bég walla jooy. kon nag, tont bi mooy ""neither"".', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'nee ay rangooñam a doon wadd, ginnaaw bi mu ne ci la Joe agsi ci pors bi\nQuestion: Dafa bégoon ci gis Joe ba mujje di jooy True, False, or Neither?\nAnswer:'}]}]	neutral
bu roplaan gi doon tàkk sax, lu tax muy ruy walla muy tàkk ci benn nefaru polom ngir mucc	jumtukaay bi mën na mucc ci lakk gi	neutral	[textblock(text='jumtukaay bi mën na mucc ci lakk gi: neither\n\nci tekki bi, benn jumtukaay amul ci kow bu roplaan gi di tàkk. tekki bi dafa wax ne bu roplaan gi doon tàkk, dina ruy walla di tàkk ci benn nefaru polom ngir mucc. waaye tekki bi waxul ne am na jumtukaay bu mën a mucc ci lakk gi sax. moo tax suñu tont mooy neither, ndaxte tekki bi waxul dara ci jumtukaay bu mën a mucc ci lakk gi.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'bu roplaan gi doon tàkk sax, lu tax muy ruy walla muy tàkk ci benn nefaru polom ngir mucc\nQuestion: jumtukaay bi mën na mucc ci lakk gi True, False, or Neither?\nAnswer:'}]}]	neutral
bu roplaan gi doon tàkk sax, lu tax muy ruy walla muy tàkk ci benn nefaru polom ngir mucc	jumtuwaayu wubale bi rëcc na nefaru polom ginnaaw lakkug roplaan gi	entailment	"[textblock(text='based on the information provided in the question, the correct answer is neither.\n\nthe question states ""jumtuwaayu wubale bi rëcc na nefaru polom ginnaaw lakkug roplaan gi"" (the pilot escaped through the plane\'s window after the plane crashed). however, the original statement does not mention anything about the pilot escaping through the plane\'s window after a crash.\n\nthe original statement says ""bu roplaan gi doon tàkk sax, lu tax muy ruy walla muy tàkk ci benn nefaru polom ngir mucc"" which roughly translates to ""even if the plane is about to crash, why would it shake or hit one of its windows to escape"".\n\nso there is no clear true or false answer that can be determined based solely on the information given in the original statement. more context would be needed to definitively answer the question posed.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'bu roplaan gi doon tàkk sax, lu tax muy ruy walla muy tàkk ci benn nefaru polom ngir mucc\nQuestion: jumtuwaayu wubale bi rëcc na nefaru polom ginnaaw lakkug roplaan gi True, False, or Neither?\nAnswer:'}]}]	contradiction
bu roplaan gi doon tàkk sax, lu tax muy ruy walla muy tàkk ci benn nefaru polom ngir mucc	jumtuwaayu leerle bi mënul a mucc su ag làkk tàmbalee	contradiction	[textblock(text='jumtuwaayu leerle bi mënul a mucc su ag làkk tàmbalee.\n\nndax bu roplaan gi doon tàkk, dafa war a tàkk ci benn nefaru polom ngir mucc. waaye su tàkkee ci nefaru polom, kon du mën a mucc ndax dina tàkk ak moom.\n\nmoo tax jumtuwaayu leerle bi dëgg la. roplaan gi mënul a mucc su tàkkee, te it mënul a mucc su tàkkee ci nefaru polom. kon su tàkkee, du mën a mucc mukk.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'bu roplaan gi doon tàkk sax, lu tax muy ruy walla muy tàkk ci benn nefaru polom ngir mucc\nQuestion: jumtuwaayu leerle bi mënul a mucc su ag làkk tàmbalee True, False, or Neither?\nAnswer:'}]}]	unknown
Kii mooy Clem Francis, njiit la ci làrme bu Amerig US Air Force, dafa alatereete	njiit li US Air Force la alatereetee	entailment	"[textblock(text='based on the given information in wolof, the correct answer is true.\n\nthe key parts of the sentence are:\n""clem francis, njiit la ci làrme bu amerig us air force, dafa alatereete""\n\nthis translates to:\n""clem francis, he is an officer in the american army us air force, he retired""\n\nso it clearly states that clem francis was an officer who retired from the us air force. therefore, the statement ""njiit li us air force la alatereetee"" (the officer retired from the us air force) is true based on the provided context.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kii mooy Clem Francis, njiit la ci làrme bu Amerig US Air Force, dafa alatereete\nQuestion: njiit li US Air Force la alatereetee True, False, or Neither?\nAnswer:'}]}]	entailment
Kii mooy Clem Francis, njiit la ci làrme bu Amerig US Air Force, dafa alatereete	njiit li ayu-bés yii weesu rekk la alatereete	neutral	[textblock(text='neither. mbindinu joxewul ay xibaar yu doy ngir mana tont ci laaj bi. mbindin mi waxul ndax clem francis alatereete ayu-bés yii weesu rekk walla lu gën a yàgg. soxla naa xibaar yu gën bari ci mbirum alatereem clem francis ngir mana tont laaj bi ak wóor.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kii mooy Clem Francis, njiit la ci làrme bu Amerig US Air Force, dafa alatereete\nQuestion: njiit li ayu-bés yii weesu rekk la alatereete True, False, or Neither?\nAnswer:'}]}]	neutral
