premise	hypothesis	label	opus	prompt	verbalized
Ni kadai ne uh, na taɓa jagorancin masu gudanar da gwajin na karamin zauren  altitude.	Kaɗan daga cikin mu ne muka jagorancin masu gudanar da gwajin.	contradiction	"[textblock(text='amsar itace false (karya).\n\ndalilin shi ne, a cikin tambayar an ce ""ni kadai ne uh, na taɓa jagorancin masu gudanar da gwajin na karamin zauren altitude."" amma a cikin zaɓin amsoshi an ce ""kaɗan daga cikin mu ne muka jagorancin masu gudanar da gwajin.""\n\nakwai sauyi tsakanin ""ni kadai"" da kuma ""kaɗan daga cikin mu"". saboda haka, amsar da aka bayar ba ta dace da bayanan da aka bayar a tambayar ba. don haka amsar tabbatacciya ita ce ""false"".', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ni kadai ne uh, na taɓa jagorancin masu gudanar da gwajin na karamin zauren  altitude.\nQuestion: Kaɗan daga cikin mu ne muka jagorancin masu gudanar da gwajin. True, False, or Neither?\nAnswer:'}]}]	contradiction
Ni uh, babban jami'i tsoro, mai ritaya kamar yadda Rick ya faɗa. 	Har yanzu a wannan ranar ina aiki.	contradiction	"[textblock(text='a cikin labarin ba a faɗa ko kana aiki a wannan ranar ba ko babu. saboda haka amsar tambayar taka ita ce ""neither"", wato ba a tabbatar ba ko kana aiki ko babu a wannan ranar bisa ga abin da aka faɗa a cikin labarin.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Ni uh, babban jami'i tsoro, mai ritaya kamar yadda Rick ya faɗa. \nQuestion: Har yanzu a wannan ranar ina aiki. True, False, or Neither?\nAnswer:""}]}]"	neutral
Ni uh, babban jami'i tsoro, mai ritaya kamar yadda Rick ya faɗa. 	Na yi ritaya a 2002.	neutral	"[textblock(text=""neither. ba a bayyana ko ka yi ritaya a 2002 ko a'a a cikin labarin da aka bayar. an dai ce rick ya ce mai ritaya ne, amma ba a faɗi lokacin da ya yi ritayar ba."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Ni uh, babban jami'i tsoro, mai ritaya kamar yadda Rick ya faɗa. \nQuestion: Na yi ritaya a 2002. True, False, or Neither?\nAnswer:""}]}]"	neutral
Ni uh, babban jami'i tsoro, mai ritaya kamar yadda Rick ya faɗa. 	Rick ya gaya muku na yi ritaya.	entailment	[textblock(text='true. a cikin labarin an ce rick ya gaya wa mai magana cewa ya yi ritaya.', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Ni uh, babban jami'i tsoro, mai ritaya kamar yadda Rick ya faɗa. \nQuestion: Rick ya gaya muku na yi ritaya. True, False, or Neither?\nAnswer:""}]}]"	entailment
Akwai wasu hasashen shiga da fitar kudi a kan tebur ɗi na kuma, um, uh, kuma na Cutty,  Shine sunan abokin huldar.	Abokin huldar mai suna Cutty yana samun $10000 a wata.	neutral	"[textblock(text='ba a bayyana ko cutty yana samun $10000 a wata ba. an faɗi kawai akwai wasu hasashen shiga da fitar kudi a kan tebur ɗin cutty, amma ba a bayyana adadin kuɗin da yake samu a wata ba. saboda haka, amsar tambayar ita ce ""neither"", wato ba a bayyana.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Akwai wasu hasashen shiga da fitar kudi a kan tebur ɗi na kuma, um, uh, kuma na Cutty,  Shine sunan abokin huldar.\nQuestion: Abokin huldar mai suna Cutty yana samun $10000 a wata. True, False, or Neither?\nAnswer:'}]}]	neutral
Akwai wasu hasashen shiga da fitar kudi a kan tebur ɗi na kuma, um, uh, kuma na Cutty,  Shine sunan abokin huldar.	Akwai abokin huldar mai suna Cutty.	entailment	[textblock(text='true. cutty an ce shine sunan abokin hulɗar da aka ambata a cikin labarin.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Akwai wasu hasashen shiga da fitar kudi a kan tebur ɗi na kuma, um, uh, kuma na Cutty,  Shine sunan abokin huldar.\nQuestion: Akwai abokin huldar mai suna Cutty. True, False, or Neither?\nAnswer:'}]}]	entailment
Akwai wasu hasashen shiga da fitar kudi a kan tebur ɗi na kuma, um, uh, kuma na Cutty,  Shine sunan abokin huldar.	Ba mu da wani abokin hulda mai suna Cutty.	contradiction	[textblock(text='true. cutty an ce shine sunan abokin huldar a cikin labarin da aka bayar.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Akwai wasu hasashen shiga da fitar kudi a kan tebur ɗi na kuma, um, uh, kuma na Cutty,  Shine sunan abokin huldar.\nQuestion: Ba mu da wani abokin hulda mai suna Cutty. True, False, or Neither?\nAnswer:'}]}]	entailment
Yarinyar da zata iya taimaka min tana can tsallake gari.	Yarinyar da nake buƙatar taimakon ta tana zaune a can nesa.	entailment	[textblock(text='neither.\n\ndaga abin da ka faɗa, ba a ce yarinyar tana zaune a wani wuri ba. an ce kawai tana can tsallake gari, wanda zai iya nufin tana can ɗaya gefen gari ko kuma tana wani ɓangare na gari, amma ba wai lallai tana zaune a can ba. saboda haka, ba za a iya cewa gaskiya ce ko ƙarya ba cewa tana zaune a can nesa. bayanin bai ƙunshi cikakken bayani game da inda take zaune ba.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yarinyar da zata iya taimaka min tana can tsallake gari.\nQuestion: Yarinyar da nake buƙatar taimakon ta tana zaune a can nesa. True, False, or Neither?\nAnswer:'}]}]	neutral
Yarinyar da zata iya taimaka min tana can tsallake gari.	Yarinyar da zata taimake ni tana can tafiyar mil 5.	neutral	[textblock(text='neither.\n\nba a fada cewa yarinyar tana tafiyar mil 5. an ce kawai tana can tsallake gari, amma ba a fada nisa ko tsawon tafiyar da take yi. saboda haka, ba za mu iya cewa gaskiya ce ko karya ba cewa tana tafiyar mil 5. babu cikakken bayani game da tsawon tafiyar.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yarinyar da zata iya taimaka min tana can tsallake gari.\nQuestion: Yarinyar da zata taimake ni tana can tafiyar mil 5. True, False, or Neither?\nAnswer:'}]}]	neutral
Yarinyar da zata iya taimaka min tana can tsallake gari.	Babu wani da zai iya taimaka min.	contradiction	[textblock(text='neither. ba a fada cewa babu wani da zai iya taimaka maka, amma an ce cewa yarinyar da zata iya taimaka maka tana can tsallake gari. wannan bai nuna cewa babu wani da zai iya taimaka ba, amma kawai cewa yarinyar da zata iya taimaka tana nesa. akwai yiwuwar wasu mutane kusa da kai da za su iya taimaka, amma ba a fada hakan a cikin labarin da aka bayar.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yarinyar da zata iya taimaka min tana can tsallake gari.\nQuestion: Babu wani da zai iya taimaka min. True, False, or Neither?\nAnswer:'}]}]	neutral
Amma an rarraba su kamar su waye zasu sa hannu a gonar da kuma su waye yaran gida, Kamar dai haka---	Duka sun yadda akan cewa za su yi aiki a gona.	contradiction	[textblock(text='neither. ba a fada a cikin labarin cewa duka sun yarda za su yi aiki a gona. an ce za a rarraba su kamar su waye zasu sa hannu a gonar da kuma su waye yaran gida, amma ba a fada ko duka sun yarda da wannan rarrabawa ba.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Amma an rarraba su kamar su waye zasu sa hannu a gonar da kuma su waye yaran gida, Kamar dai haka---\nQuestion: Duka sun yadda akan cewa za su yi aiki a gona. True, False, or Neither?\nAnswer:'}]}]	neutral
Amma an rarraba su kamar su waye zasu sa hannu a gonar da kuma su waye yaran gida, Kamar dai haka---	Sun kasa samun matsaya akan wa zai sa hannu a gona kuma wa ya dace ya zauna a gida.	entailment	"[textblock(text='based on the given information, the correct answer is neither.\n\nthe statement says ""amma an rarraba su kamar su waye zasu sa hannu a gonar da kuma su waye yaran gida, kamar dai haka"", which translates to:\n\n""but they were divided into those who will work on the farm and those who are the children of the house, just like that.""\n\nthis suggests that they were actually able to divide the people into two groups - those who will work on the farm and those who will stay at home (the children). it doesn\'t indicate that they failed to reach an agreement on this division.\n\nhowever, the statement also doesn\'t clearly confirm that they successfully agreed on the division. the phrase ""kamar dai haka"" (just like that) adds some ambiguity.\n\nso based on the limited information provided, we can\'t conclusively say whether the statement ""sun kasa samun matsaya akan wa zai sa hannu a gona kuma wa ya dace ya zauna a gida"" (they couldn\'t agree on who will work on the farm and who should stay at home) is true or false. therefore, the most appropriate answer is neither.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Amma an rarraba su kamar su waye zasu sa hannu a gonar da kuma su waye yaran gida, Kamar dai haka---\nQuestion: Sun kasa samun matsaya akan wa zai sa hannu a gona kuma wa ya dace ya zauna a gida. True, False, or Neither?\nAnswer:'}]}]	neutral
Amma an rarraba su kamar su waye zasu sa hannu a gonar da kuma su waye yaran gida, Kamar dai haka---	Sun kasa samun matsaya akan waye zai aiki a gonar auduga da kuma waye zai goge ƙasan .	neutral	[textblock(text='neither.\n\nba a fada cewa sun kasa samun matsaya akan waye zai aiki a gonar auduga da kuma waye zai goge ƙasa ba. an dai ce za a rarraba su kamar su waye zasu sa hannu a gonar da kuma su waye yaran gida. amma ba a fada ko sun samu matsaya akan yadda za a rarraba aikin ba ko kuma ba su samu ba.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Amma an rarraba su kamar su waye zasu sa hannu a gonar da kuma su waye yaran gida, Kamar dai haka---\nQuestion: Sun kasa samun matsaya akan waye zai aiki a gonar auduga da kuma waye zai goge ƙasan . True, False, or Neither?\nAnswer:'}]}]	neutral
Ina nufin, suna da kamar yara biyar, ɗaya daga cikin su ya rasu.	Duka yaransu sun rayu.	contradiction	"[textblock(text='false.\n\ndaga cikin bayanin da aka bayar, an ce ɗaya daga cikin \'yaran biyar din ya rasu. saboda haka, babu yadda duka \'ya\'yansu za su kasance da rai. amsar ""false"" ce saboda cewa duka \'ya\'yansu sun rayu ba gaskiya ba ne.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ina nufin, suna da kamar yara biyar, ɗaya daga cikin su ya rasu.\nQuestion: Duka yaransu sun rayu. True, False, or Neither?\nAnswer:'}]}]	contradiction
Ina nufin, suna da kamar yara biyar, ɗaya daga cikin su ya rasu.	Ɗaya daga cikin yara biyar din ya rasu.	entailment	"[textblock(text='true.\n\ndalilin haka shi ne, a cikin labarin an bayyana cewa ""ɗaya daga cikin su ya rasu"". wannan jumla ta nuna a sarari cewa daga cikin yara biyar din da suke da su, ɗaya daga cikinsu ya rasu. saboda haka, amsar tambayar ""ɗaya daga cikin yara biyar din ya rasu"" ita ce ""true"" (gaskiya).', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ina nufin, suna da kamar yara biyar, ɗaya daga cikin su ya rasu.\nQuestion: Ɗaya daga cikin yara biyar din ya rasu. True, False, or Neither?\nAnswer:'}]}]	entailment
Ina nufin, suna da kamar yara biyar, ɗaya daga cikin su ya rasu.	Yaran da ya rasu an haife shi da rashin alfiya.	neutral	"[textblock(text=""neither. ba a bayyana dalilin mutuwar yaron ba a cikin labarin da aka bayar. ba a ce ko an haife shi da rashin lafiya ko a'a. saboda haka, ba za mu iya cewa gaskiya ne ko karya ba."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ina nufin, suna da kamar yara biyar, ɗaya daga cikin su ya rasu.\nQuestion: Yaran da ya rasu an haife shi da rashin alfiya. True, False, or Neither?\nAnswer:'}]}]	neutral
Tace a yayin da hawaye ne kawai ke zuba daga idon ta kuma tace, sannan tace Joe hayo kan barandar.	Da tana faɗa masa ya hayo kan barandar idanun ta da hawaye.	entailment	[textblock(text='true. daga labarin, an bayyana cewa yayin da take magana da joe, hawaye ne ke zuba daga idanunta. haka kuma, tace masa ya hayo kan barandar.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Tace a yayin da hawaye ne kawai ke zuba daga idon ta kuma tace, sannan tace Joe hayo kan barandar.\nQuestion: Da tana faɗa masa ya hayo kan barandar idanun ta da hawaye. True, False, or Neither?\nAnswer:'}]}]	entailment
Tace a yayin da hawaye ne kawai ke zuba daga idon ta kuma tace, sannan tace Joe hayo kan barandar.	Tayi saurin goge hawayen bayan ta tunkuɗo da Joe daga baranda.	contradiction	[textblock(text='neither. the given information does not clearly state whether she quickly wiped her tears after hugging joe on the balcony. the original text mentions her crying and telling joe to climb onto the balcony, but does not specify if she wiped her tears quickly after hugging him there.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Tace a yayin da hawaye ne kawai ke zuba daga idon ta kuma tace, sannan tace Joe hayo kan barandar.\nQuestion: Tayi saurin goge hawayen bayan ta tunkuɗo da Joe daga baranda. True, False, or Neither?\nAnswer:'}]}]	neutral
Tace a yayin da hawaye ne kawai ke zuba daga idon ta kuma tace, sannan tace Joe hayo kan barandar.	Ta fara kuka saboda murnar ganin Joe.	neutral	[textblock(text='neither. ba a fada dalilin da ya sa take kuka a cikin labarin da aka bayar. an dai ce kawai tana kuka da hawaye suna zuba daga idonta, amma ba a fada ko murna ce ko bakin ciki ya sa ta kuka ba.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Tace a yayin da hawaye ne kawai ke zuba daga idon ta kuma tace, sannan tace Joe hayo kan barandar.\nQuestion: Ta fara kuka saboda murnar ganin Joe. True, False, or Neither?\nAnswer:'}]}]	neutral
Koda jirgin saman ya kama da wuta, abin da yasa, zai uh, ƙone kuma zai narke ta sashin sinadari lead saboda tururin ya fita.	Zaa iya ƙunshe tururin a lokacin wutar kuma.	neutral	"[textblock(text=""neither. ba a bayyana a cikin labarin ko zaa iya ƙunshe tururin a lokacin wutar ko a'a. labarin ya ce tururin ya fita, amma bai fadi ko zaa iya ƙunshe shi a lokacin wutar ba. saboda haka, babu ƙarin bayani da zai tabbatar ko zaa iya ƙunshe tururin ko a'a."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Koda jirgin saman ya kama da wuta, abin da yasa, zai uh, ƙone kuma zai narke ta sashin sinadari lead saboda tururin ya fita.\nQuestion: Zaa iya ƙunshe tururin a lokacin wutar kuma. True, False, or Neither?\nAnswer:'}]}]	neutral
Koda jirgin saman ya kama da wuta, abin da yasa, zai uh, ƙone kuma zai narke ta sashin sinadari lead saboda tururin ya fita.	Tururin zai fice daga sashen sinadari lead bayan jirgin saman ya ƙone. 	entailment	"[textblock(text='neither.\n\ndaga labarin da aka bayar, an ce tururin zai fita daga sashin sinadari lead kafin jirgin saman ya ƙone da narke, ba bayan ba. saboda haka, babu cikakken bayani ko tururin zai fita daga sashin sinadari lead bayan jirgin saman ya ƙone. labarin bai bayyana ko tururin zai fita bayan ƙonewa ba. don haka amsar ta dace ita ce ""neither"", wato ba za a iya tabbatar da gaskiyar ko ƙaryar wannan furucin ba daga labarin da aka bayar.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Koda jirgin saman ya kama da wuta, abin da yasa, zai uh, ƙone kuma zai narke ta sashin sinadari lead saboda tururin ya fita.\nQuestion: Tururin zai fice daga sashen sinadari lead bayan jirgin saman ya ƙone.  True, False, or Neither?\nAnswer:'}]}]	neutral
Koda jirgin saman ya kama da wuta, abin da yasa, zai uh, ƙone kuma zai narke ta sashin sinadari lead saboda tururin ya fita.	Tururin ba zai fita ba lokacin gobara ba.	contradiction	"[textblock(text='wannan ba daidai ba ne. a cikin labarin, an bayyana cewa tururin ya fita, wanda shi ne dalilin da ya sa jirgin saman zai ƙone da narke ta sashin sinadari. saboda haka, amsar ce ""false"" - tururin zai fita lokacin gobara, ba kamar yadda tambayar ta ce ba.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Koda jirgin saman ya kama da wuta, abin da yasa, zai uh, ƙone kuma zai narke ta sashin sinadari lead saboda tururin ya fita.\nQuestion: Tururin ba zai fita ba lokacin gobara ba. True, False, or Neither?\nAnswer:'}]}]	contradiction
Wannan shine babban jami'in tsaro Francis, yayi ritaya daga rundunar sojojin sama na Amurka.	Babban jami'in yayi ritaya ne daga rundunar sojojin sama na Amurka.	entailment	"[textblock(text=""true. wannan jumlah ta bayyana cewa francis, wanda yake babban jami'in tsaro, ya yi ritaya daga rundunar sojojin sama ta amurka."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Wannan shine babban jami'in tsaro Francis, yayi ritaya daga rundunar sojojin sama na Amurka.\nQuestion: Babban jami'in yayi ritaya ne daga rundunar sojojin sama na Amurka. True, False, or Neither?\nAnswer:""}]}]"	entailment
Wannan shine babban jami'in tsaro Francis, yayi ritaya daga rundunar sojojin sama na Amurka.	Kwananan Babban jami'in tsaron yayi ritaya a cikin 'yan makonni da suka wuce.	neutral	"[textblock(text=""neither. ba'a fada ko yayi ritaya a cikin 'yan makonni da suka wuce ba. an dai fada cewa yayi ritaya daga rundunar sojojin sama na amurka, amma ba'a fada lokacin da yayi ritayan ba."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Wannan shine babban jami'in tsaro Francis, yayi ritaya daga rundunar sojojin sama na Amurka.\nQuestion: Kwananan Babban jami'in tsaron yayi ritaya a cikin 'yan makonni da suka wuce. True, False, or Neither?\nAnswer:""}]}]"	neutral
Wannan shine babban jami'in tsaro Francis, yayi ritaya daga rundunar sojojin sama na Amurka.	Babban jami'in rundunar sojojin sama na Amurka ya fara aikinsa a wannan mako.	contradiction	"[textblock(text=""neither. ba a fada cewa babban jami'in rundunar sojojin sama na amurka ya fara aikinsa a wannan mako ba. an dai ce wani jami'i mai suna francis ya yi ritaya daga rundunar, amma ba a fada lokacin da ya fara aikinsa ba."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Wannan shine babban jami'in tsaro Francis, yayi ritaya daga rundunar sojojin sama na Amurka.\nQuestion: Babban jami'in rundunar sojojin sama na Amurka ya fara aikinsa a wannan mako. True, False, or Neither?\nAnswer:""}]}]"	neutral
