premise	hypothesis	label	opus	prompt	verbalized
Kwakuyimina kuphela owayesebenza kuzilawuli, ukuhlola izimbobo eziphakeme ezincane	Angikuthandanga ukuthi kube yimi kuphela osebenzisa izilawuli zokuhlola	neutral	[textblock(text='neither. izitatimende ezinikeziwe azihlobene ngqo nokusetshenziswa kwezilawuli zokuhlola. esikhundleni salokho, izitatimende zikhuluma ngomuntu obizwa ngokuthi ukwakuyimina owayesebenza yedwa futhi ehlola izimbobo eziphakeme ezincane. ayikho imibono eqondile ngeqiniso noma iphutha lokusetshenziswa kwezilawuli zokuhlola.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kwakuyimina kuphela owayesebenza kuzilawuli, ukuhlola izimbobo eziphakeme ezincane\nQuestion: Angikuthandanga ukuthi kube yimi kuphela osebenzisa izilawuli zokuhlola True, False, or Neither?\nAnswer:'}]}]	neutral
Kwakuyimina kuphela owayesebenza kuzilawuli, ukuhlola izimbobo eziphakeme ezincane	Ukuhlolwa kwakwenziwa ezimbobweni eziphakeme ezincane	entailment	"[textblock(text='impendulo ithi: true\n\nisitatimende sithi ""ukuhlola izimbobo eziphakeme ezincane"", okusho ukuthi ukuhlolwa kwakwenziwa ezimbobweni eziphakeme ezincane.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kwakuyimina kuphela owayesebenza kuzilawuli, ukuhlola izimbobo eziphakeme ezincane\nQuestion: Ukuhlolwa kwakwenziwa ezimbobweni eziphakeme ezincane True, False, or Neither?\nAnswer:'}]}]	entailment
Kwakuyimina kuphela owayesebenza kuzilawuli, ukuhlola izimbobo eziphakeme ezincane	Babambalwa kuthina abagijimela kuzilawuli ukuyohlola	contradiction	[textblock(text='neither. akukho ulwazi olwanele olunikeziwe embuzweni ukuze uphendule ngo-true noma false. umbuzo awusho lutho mayelana nenani labantu abagijimela kuzilawuli ukuyohlola, ngakho-ke asikwazi ukusho ukuthi babambalwa noma cha.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kwakuyimina kuphela owayesebenza kuzilawuli, ukuhlola izimbobo eziphakeme ezincane\nQuestion: Babambalwa kuthina abagijimela kuzilawuli ukuyohlola True, False, or Neither?\nAnswer:'}]}]	contradiction
NginguSayitsheni omkhulu, osethathe umhlalaphansi, njengokusho kukaRick	Ngisasebenza kuze kube yimanje	contradiction	[textblock(text='neither. akukho ulwazi olwanele ukuphendula lo mbuzo. umbhalo uthi usayitsheni omkhulu usethathe umhlalaphansi, kodwa awusho lutho ngesimo sakhe samanje sokuqashwa.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'NginguSayitsheni omkhulu, osethathe umhlalaphansi, njengokusho kukaRick\nQuestion: Ngisasebenza kuze kube yimanje True, False, or Neither?\nAnswer:'}]}]	neutral
NginguSayitsheni omkhulu, osethathe umhlalaphansi, njengokusho kukaRick	Ngathatha umhlalaphansi ngonyaka wezi-2002	neutral	[textblock(text='neither. umbhalo awusho ukuthi ngathatha umhlalaphansi ngonyaka wezi-2002. uveza nje ukuthi usayitsheni omkhulu usethathe umhlalaphansi, kodwa awusho ukuthi kwenzeka ngamuphi unyaka.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'NginguSayitsheni omkhulu, osethathe umhlalaphansi, njengokusho kukaRick\nQuestion: Ngathatha umhlalaphansi ngonyaka wezi-2002 True, False, or Neither?\nAnswer:'}]}]	neutral
NginguSayitsheni omkhulu, osethathe umhlalaphansi, njengokusho kukaRick	URick wakutshela ukuthi ngathatha umhlalaphansi	entailment	[textblock(text='neither. umbhalo awusho ukuthi urick wakutshela ukuthi ngathatha umhlalaphansi. usho nje ukuthi ngingusayitsheni omkhulu osethathe umhlalaphansi njengokusho kukarick, kodwa awusho ukuthi urick wakutshela ngqo.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'NginguSayitsheni omkhulu, osethathe umhlalaphansi, njengokusho kukaRick\nQuestion: URick wakutshela ukuthi ngathatha umhlalaphansi True, False, or Neither?\nAnswer:'}]}]	neutral
Kwakunezinkomba zokungena nokuphuma kwemali etafuleni lami, yingenxa yalokho noCutty, igama lekhasimende lelo	Ikhasimende uCutty wenza u$10000 ngenyanga	neutral	[textblock(text='ngiyaxolisa, kepha ayikho imininingwane eyanele kulesi sitatimende ukuze ngiphendule ngokuphelele lombuzo. isitatimende asichazi ukuthi ucutty wenza malini ngenyanga. ngakho-ke angikwazi ukusho noma kuyiqiniso, iphutha noma akukho okushiwo ukuthi ucutty wenza u$10000 ngenyanga.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kwakunezinkomba zokungena nokuphuma kwemali etafuleni lami, yingenxa yalokho noCutty, igama lekhasimende lelo\nQuestion: Ikhasimende uCutty wenza u$10000 ngenyanga True, False, or Neither?\nAnswer:'}]}]	unknown
Kwakunezinkomba zokungena nokuphuma kwemali etafuleni lami, yingenxa yalokho noCutty, igama lekhasimende lelo	Kunekhasimende elibizwa ngoCutty	entailment	"[textblock(text='kuyiqiniso ukuthi kunekhasimende elibizwa ngocutty ngokwemininingwane enikeziwe embuzweni. kuthiwa ""kwakunezinkomba zokungena nokuphuma kwemali etafuleni lami, yingenxa yalokho nocutty, igama lekhasimende lelo"". ngakho-ke impendulo ithi kuyiqiniso (true).', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kwakunezinkomba zokungena nokuphuma kwemali etafuleni lami, yingenxa yalokho noCutty, igama lekhasimende lelo\nQuestion: Kunekhasimende elibizwa ngoCutty True, False, or Neither?\nAnswer:'}]}]	entailment
Kwakunezinkomba zokungena nokuphuma kwemali etafuleni lami, yingenxa yalokho noCutty, igama lekhasimende lelo	Asinalo ikhasimende elibizwa ngoCutty	contradiction	"[textblock(text='kuyiqiniso ukuthi asinalo ikhasimende elibizwa ngocutty ngokwemininingwane enikeziwe embuzweni. umbhali uthi ""yingenxa yalokho nocutty, igama lekhasimende lelo"", okusho ukuthi ucutty uyikhasimende.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kwakunezinkomba zokungena nokuphuma kwemali etafuleni lami, yingenxa yalokho noCutty, igama lekhasimende lelo\nQuestion: Asinalo ikhasimende elibizwa ngoCutty True, False, or Neither?\nAnswer:'}]}]	unknown
Intombazane engisizile iphuma ngale kwedolobha	Intombazane engifuna ingisize ihlala kude kakhulu	entailment	"[textblock(text='neither.\n\nthe given statement ""intombazane engisizile iphuma ngale kwedolobha"" translates to ""the girl who helped me is from outside the city"". \n\nhowever, the question asks whether ""the girl i want to help me lives very far away"" is true, false or neither based on the given statement.\n\nthe original statement does not provide any information about where the girl the speaker wants help from lives. it only mentions where the girl who previously helped the speaker is from. \n\ntherefore, there is insufficient information to determine if the statement in the question is true or false. the correct answer is neither.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Intombazane engisizile iphuma ngale kwedolobha\nQuestion: Intombazane engifuna ingisize ihlala kude kakhulu True, False, or Neither?\nAnswer:'}]}]	neutral
Intombazane engisizile iphuma ngale kwedolobha	Intombazane ezongisiza ihlala kumamayela awu-5 kude	neutral	[textblock(text='neither. ayikho imininingwane eyanele ukuze sithi intombazane ihlala kumamayela awu-5 kude noma cha. umbuzo uthi nje intombazane iphuma ngale kwedolobha, kodwa awusho ukuthi ibanga elingakanani eliphakathi kwayo nedolobha.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Intombazane engisizile iphuma ngale kwedolobha\nQuestion: Intombazane ezongisiza ihlala kumamayela awu-5 kude True, False, or Neither?\nAnswer:'}]}]	neutral
Intombazane engisizile iphuma ngale kwedolobha	Akekho ongangisiza	contradiction	[textblock(text='neither. akukho ulwazi olwanele ukuphendula lombuzo ngo-true noma false. isingeniso asitsheli ukuthi kukhona yini omunye umuntu ongakusiza noma cha, sisho nje ukuthi intombazane ekusizile iphuma ngale kwedolobha.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Intombazane engisizile iphuma ngale kwedolobha\nQuestion: Akekho ongangisiza True, False, or Neither?\nAnswer:'}]}]	contradiction
Bahlukaniswa ngokuthi ubani ozosebenza emasimini nokuthi obani abazoba yizingane zasendlini, into ecishe ibenjalo	Bonke bavuma ukuthi bazosebenza emasimini	contradiction	[textblock(text='neither.\n\nakukho okushiwo embuzweni okuveza ukuthi bonke bavuma ukuthi bazosebenza emasimini. esikhundleni salokho, umbhalo uthi bahlukaniswa ngokuthi ubani ozosebenza emasimini nokuthi obani abazoba yizingane zasendlini. lokhu akusho ukuthi bonke bavuma ukusebenza emasimini, kodwa kuveza ukuthi bahlukaniswe ngokweqembu labo abazosebenza khona.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Bahlukaniswa ngokuthi ubani ozosebenza emasimini nokuthi obani abazoba yizingane zasendlini, into ecishe ibenjalo\nQuestion: Bonke bavuma ukuthi bazosebenza emasimini True, False, or Neither?\nAnswer:'}]}]	neutral
Bahlukaniswa ngokuthi ubani ozosebenza emasimini nokuthi obani abazoba yizingane zasendlini, into ecishe ibenjalo	Abakwazanga ukuvuma ukuthi ubani ozoya ensimini nolungele ukusebenza endlini	entailment	"[textblock(text='impendulo ithi neither.\n\nembuzweni kuthiwa ""bahlukaniswa ngokuthi ubani ozosebenza emasimini nokuthi obani abazoba yizingane zasendlini, into ecishe ibenjalo"".\n\nlokhu akusho ukuthi abakwazanga ukuvuma, kodwa kusho ukuthi bahlukaniswa ngokuthi ubani ozosebenza emasimini nobani abazoba yizingane zasendlini. igama elithi ""into ecishe ibenjalo"" lisho ukuthi lesi sinqumo sasicishe sithathwa, hhayi ukuthi abakwazanga ukuvuma.\n\nngakho-ke impendulo ayikho ku-true noma ku-false ngoba umbhalo awusho lutho ngokuvumelana noma ukungavumelani, kodwa ukhuluma ngokwabiwa kwemisebenzi nje kuphela.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Bahlukaniswa ngokuthi ubani ozosebenza emasimini nokuthi obani abazoba yizingane zasendlini, into ecishe ibenjalo\nQuestion: Abakwazanga ukuvuma ukuthi ubani ozoya ensimini nolungele ukusebenza endlini True, False, or Neither?\nAnswer:'}]}]	contradiction
Bahlukaniswa ngokuthi ubani ozosebenza emasimini nokuthi obani abazoba yizingane zasendlini, into ecishe ibenjalo	Abakwwazanga ukuvuma ukuthi ubani ozosebenza ensimini kakotini nokuthi ngubani ozosula phansi	neutral	"[textblock(text='neither.\n\nembuzweni kuthiwa ""bahlukaniswa ngokuthi ubani ozosebenza emasimini nokuthi obani abazoba yizingane zasendlini"", okusho ukuthi benza isinqumo sokuthi ubani ozosebenza emasimini nokuthi ubani ozoba yizingane zasendlini. akukho okushiwo ngokungavumelani ngokuthi ubani ozosebenza ensimini kakotini noma ngokuthi ubani ozosula phansi.\n\nngakho-ke, impendulo ethi ""abakwazanga ukuvuma ukuthi ubani ozosebenza ensimini kakotini nokuthi ngubani ozosula phansi"" ayiqondene ncamashi nalokhu okushiwo embuzweni. impendulo eyiqiniso noma amanga ayitholakali kulokhu okunikeziwe.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Bahlukaniswa ngokuthi ubani ozosebenza emasimini nokuthi obani abazoba yizingane zasendlini, into ecishe ibenjalo\nQuestion: Abakwwazanga ukuvuma ukuthi ubani ozosebenza ensimini kakotini nokuthi ngubani ozosula phansi True, False, or Neither?\nAnswer:'}]}]	neutral
Babenezingane eziyisihlanu, eyodwa yazo yashona	Zonke izingane zabo zaphila	contradiction	[textblock(text='false. kuthiwa eyodwa yezingane eziyisihlanu yashona, ngakho-ke hhayi zonke izingane eziyisihlanu ezaphila.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Babenezingane eziyisihlanu, eyodwa yazo yashona\nQuestion: Zonke izingane zabo zaphila True, False, or Neither?\nAnswer:'}]}]	contradiction
Babenezingane eziyisihlanu, eyodwa yazo yashona	Uyedwa umntwana owashona kwabahlanu	entailment	"[textblock(text='impendulo ethi ""true"" iyiqiniso.\n\nisitatimende sithi ""babenezingane eziyisihlanu, eyodwa yazo yashona"". lokhu kusho ukuthi kwakukhona izingane eziyisihlanu, kodwa eyodwa yashona. ngakho-ke, uyedwa umntwana owashona kwabahlanu.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Babenezingane eziyisihlanu, eyodwa yazo yashona\nQuestion: Uyedwa umntwana owashona kwabahlanu True, False, or Neither?\nAnswer:'}]}]	entailment
Babenezingane eziyisihlanu, eyodwa yazo yashona	Umntwana owashona wazalwa egula	neutral	"[textblock(text='neither.\n\nayikho imininingwane eyanele ukusho ukuthi umntwana owashona wazalwa egula noma cha. umbuzo awusho lutho mayelana nesimo sempilo somntwana ngesikhathi ezalwa. ngakho-ke, ngeke sikwazi ukuphendula ngo-true noma false, impendulo ithi ""neither"" ngoba asikwazi ukuqinisekisa noma ukuphika ukuthi umntwana wazalwa egula ngolwazi olunikeziwe.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Babenezingane eziyisihlanu, eyodwa yazo yashona\nQuestion: Umntwana owashona wazalwa egula True, False, or Neither?\nAnswer:'}]}]	neutral
Wathi bekunezinyembezi ezehlayo emehlweni akhe waphinde wathi,wabe esethi kuJoe weza endaweni yokungena	Ngesikhathi emtshela ukuthi akeze endaweni yokungena wayenezinyembezi emehlweni akhe	entailment	"[textblock(text='kuyiqiniso (true). umbhalo uthi ""wathi bekunezinyembezi ezehlayo emehlweni akhe"" ngesikhathi emtshela ujoe ukuthi eze endaweni yokungena. ngakho-ke, ngesikhathi emtshela lokho wayenezinyembezi emehlweni akhe.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Wathi bekunezinyembezi ezehlayo emehlweni akhe waphinde wathi,wabe esethi kuJoe weza endaweni yokungena\nQuestion: Ngesikhathi emtshela ukuthi akeze endaweni yokungena wayenezinyembezi emehlweni akhe True, False, or Neither?\nAnswer:'}]}]	entailment
Wathi bekunezinyembezi ezehlayo emehlweni akhe waphinde wathi,wabe esethi kuJoe weza endaweni yokungena	Washesha wazisula izinyembezi emfa kokuphosa uJoe endaweni yokungena	contradiction	"[textblock(text='ngemuva kokufunda umbhalo, angikwazi ukuthola ulwazi oluveza ukuthi washesha wazisula izinyembezi emva kokuphosa ujoe endaweni yokungena. ngakho-ke, impendulo ithi ""neither"" - ayikho impendulo eqondile kulezi ezimbili ezibekiwe (true noma false) ngoba umbhalo awusho lutho ngokushesha ukusula izinyembezi.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Wathi bekunezinyembezi ezehlayo emehlweni akhe waphinde wathi,wabe esethi kuJoe weza endaweni yokungena\nQuestion: Washesha wazisula izinyembezi emfa kokuphosa uJoe endaweni yokungena True, False, or Neither?\nAnswer:'}]}]	contradiction
Wathi bekunezinyembezi ezehlayo emehlweni akhe waphinde wathi,wabe esethi kuJoe weza endaweni yokungena	Wayejabule ukubona uJoe waze waqala ukukhala	neutral	"[textblock(text='ngokolwazi olunikeziwe, akukho okushoyo ukuthi wayejabule ukubona ujoe. kuthiwa kuphela waba nezinyembezi ezehlayo emehlweni akhe, kodwa akuchaziwe ukuthi kungani ekhala. kungenzeka ukuthi wayedabukile, noma ekhathazekile, hhayi ngoba ejabule. ngakho-ke impendulo ithi ""neither"" - ayikho phakathi kokuthi ujoe wayejabule noma wayengajabule ngoba akwanele ulwazi olusembhalweni ukuphendula umbuzo ngokugcwele.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Wathi bekunezinyembezi ezehlayo emehlweni akhe waphinde wathi,wabe esethi kuJoe weza endaweni yokungena\nQuestion: Wayejabule ukubona uJoe waze waqala ukukhala True, False, or Neither?\nAnswer:'}]}]	neutral
Ngisho ngakuthiwa indizamshini yayivutha yayizosha bese iyancibilika iphume ngesivalo sensimbi ukuze ukushisa kuputshuke	Ukushisa kungagcineka futhi ngesikhathi somlilo	neutral	[textblock(text='impendulo ithi neither.\n\nembuzweni kuthiwa indizamshini yayivutha yayizosha bese iyancibilika iphume ngesivalo sensimbi ukuze ukushisa kuputshuke. lokhu akusho lutho ngokugcineka kokushisa ngesikhathi somlilo. ukushisa kungagcineka noma kungagcineki ngesikhathi somlilo, kodwa umbhalo awusho lutho ngalokho. ngakho-ke impendulo ayikho ku-true noma false, kodwa ithi neither ngoba umbhalo awunikezi ulwazi olwanele ukuphendula umbuzo.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ngisho ngakuthiwa indizamshini yayivutha yayizosha bese iyancibilika iphume ngesivalo sensimbi ukuze ukushisa kuputshuke\nQuestion: Ukushisa kungagcineka futhi ngesikhathi somlilo True, False, or Neither?\nAnswer:'}]}]	neutral
Ngisho ngakuthiwa indizamshini yayivutha yayizosha bese iyancibilika iphume ngesivalo sensimbi ukuze ukushisa kuputshuke	Ukushisa kungaputshuka kungxenyana yensimbi emva kokusha kwendizamshini	entailment	[textblock(text='impendulo ithi true.\n\nembuzweni kuthiwa uma indizamshini ivutha yaze yasha yancibilika, ukushisa kungaputshuka kungxenyana yensimbi emva kokusha kwendizamshini. lokhu kuyiqiniso ngoba uma insimbi isha kakhulu ize incibilike, ukushisa kungaputshuka noma kungadlulela ezingxenyeni zensimbi ezisele emva kokuba indizamshini isivele yashile yancibilika.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ngisho ngakuthiwa indizamshini yayivutha yayizosha bese iyancibilika iphume ngesivalo sensimbi ukuze ukushisa kuputshuke\nQuestion: Ukushisa kungaputshuka kungxenyana yensimbi emva kokusha kwendizamshini True, False, or Neither?\nAnswer:'}]}]	entailment
