	premise	hypothesis	label	llm
112	It's too bad there was a shooting on the highway three blocks from our house.	the shooting took place near my house, so i am afraid to go out.	neutral	<pad> entailment</s>
113	It's too bad there was a shooting on the highway three blocks from our house.	There was a shooting near my house, it's really not a good neighborhood.	entailment	<pad> entailment</s>
114	Ah-hah-hah he is true he is he is not really ah-hah-hah	i don't agree with you, he's too consistent.	contradiction	<pad> neutral</s>
115	Ah-hah-hah he is true he is he is not really ah-hah-hah	You're probably right about the consistency.	neutral	<pad> neutral</s>
116	Ah-hah-hah he is true he is he is not really ah-hah-hah	you are right about that, because he is not consistent.	entailment	<pad> neutral</s>
117	I'm trying to stay there.	I recommend staying.	entailment	<pad> neutral</s>
118	I'm trying to stay there.	i am doing the best i can.	neutral	<pad> neutral</s>
119	I'm trying to stay there.	i will leave him and not look back.	contradiction	<pad> neutral</s>
120	A gateway to the next era of technology.	we are building the prerequisites for the future era of technology.	entailment	<pad> entailment</s>
121	A gateway to the next era of technology.	We are building transistors, so that our future will be guided by artificial intelligence.	neutral	<pad> neutral</s>
122	A gateway to the next era of technology.	We want to prevent the technology from failing.	contradiction	<pad> neutral</s>
123	For example, in high concentrations, all the chromosomes turn purple.	at most, only half of the genes can change to purple.	contradiction	<pad> neutral</s>
124	For example, in high concentrations, all the chromosomes turn purple.	the seeds do not change color.	entailment	<pad> neutral</s>
125	For example, in high concentrations, all the chromosomes turn purple.	in some cases, the seeds may turn blue.	neutral	<pad> neutral</s>
126	Daniel Yaminis is a brilliant young mathematician.	Mr. Yamin is very good at math.	entailment	<pad> entailment</s>
127	Daniel Yaminis is a brilliant young mathematician.	Mr. Yamin's focus is on algebraic geometry.	neutral	<pad> neutral</s>
128	Daniel Yaminis is a brilliant young mathematician.	Mr. Yaminis is a great artist, but a bad mathematician.	contradiction	<pad> neutral</s>
129	And if so, are they often near that border?	I know they never travel near the border.	contradiction	<pad> neutral</s>
130	And if so, are they often near that border?	I want to know, are there many times in England?	neutral	<pad> neutral</s>
131	And if so, are they often near that border?	they wanted to know how many times they had been near the border.	entailment	<pad> neutral</s>
132	And there's, I think, a molecular clue that the biosphere is permanently building itself into a regime that can extend gene expression.	the biosphere changes dramatically.	entailment	<pad> neutral</s>
133	And there's, I think, a molecular clue that the biosphere is permanently building itself into a regime that can extend gene expression.	the biosphere changes with temperature.	neutral	<pad> neutral</s>
134	And there's, I think, a molecular clue that the biosphere is permanently building itself into a regime that can extend gene expression.	the biosphere never changes.	contradiction	<pad> neutral</s>
135	By the way, an ordinary crystal of this size would not be able to store so much information.	Regular crystals are very high density data storage media.	contradiction	<pad> neutral</s>
136	By the way, an ordinary crystal of this size would not be able to store so much information.	Regular crystals are not very useful for data encoding.	entailment	<pad> entailment</s>
137	By the way, an ordinary crystal of this size would not be able to store so much information.	there are other types of crystals that are very useful for recording geographic information using laser beams.	neutral	<pad> neutral</s>
138	In this regard, adults do not need to teach preschoolers to solve puzzles or other similar tasks by pretending, as they sometimes do.	preschoolers are naturally better at solving puzzles than simulation games.	contradiction	<pad> neutral</s>
139	In this regard, adults do not need to teach preschoolers to solve puzzles or other similar tasks by pretending, as they sometimes do.	preschoolers don't need much help learning how to fake it.	entailment	<pad> entailment</s>
140	In this regard, adults do not need to teach preschoolers to solve puzzles or other similar tasks by pretending, as they sometimes do.	Preschoolers lack the necessary spatial modeling skills to figure out puzzles on their own.	neutral	<pad> neutral</s>
141	[This country] was conceived on the idea of liberty and the equality of all men.	A memorandum on this idea is recorded in several additional documents.	neutral	<pad> neutral</s>
142	[This country] was conceived on the idea of liberty and the equality of all men.	some people believe that all people are equal.	entailment	<pad> neutral</s>
143	[This country] was conceived on the idea of liberty and the equality of all men.	This country was founded on the belief that some people are inherently better than others.	contradiction	<pad> neutral</s>
144	do i have to say thank you more?	i'm sure i need to punish him for his failures.	contradiction	<pad> neutral</s>
145	do i have to say thank you more?	i wonder if he deserves more recognition than i do.	entailment	<pad> neutral</s>
146	do i have to say thank you more?	Should I thank him more for the piano-playing scene ?	neutral	<pad> neutral</s>
147	Circular network theories can be constructed in various dimensions.	Other dimensions can be used to construct spinning network theories.	entailment	<pad> entailment</s>
148	Circular network theories can be constructed in various dimensions.	Circuit networks are very useful for data storage technologies.	neutral	<pad> neutral</s>
149	Circular network theories can be constructed in various dimensions.	A circular network cannot be thought of in different dimensions.	contradiction	<pad> neutral</s>
150	(Anxiously) No, no, I don't want you to die!	i don't want you to die!	entailment	<pad> entailment</s>
151	(Anxiously) No, no, I don't want you to die!	i don't care if you are dead!	contradiction	<pad> neutral</s>
152	(Anxiously) No, no, I don't want you to die!	i would be very upset if you died.	neutral	<pad> entailment</s>
153	He was publicly hanged on March 19, 1875, in San Jose, California.	California carried out public executions until late 1875.	entailment	<pad> neutral</s>
154	He was publicly hanged on March 19, 1875, in San Jose, California.	he was acquitted of all wrongdoing and sent on his way.	contradiction	<pad> neutral</s>
155	He was publicly hanged on March 19, 1875, in San Jose, California.	he was hanged for sedition and horse theft.	neutral	<pad> neutral</s>
156	A sea of glittering green flows through the reign of chaos.	the sea was deep blue and as smooth as glass.	contradiction	<pad> neutral</s>
157	A sea of glittering green flows through the reign of chaos.	the sea was filled with small fish that were spraying on the boat.	neutral	<pad> neutral</s>
158	A sea of glittering green flows through the reign of chaos.	the sea was green and looked like a bubble.	entailment	<pad> neutral</s>
159	An entirely new legal system was eagerly awaiting the end of the turmoil of the 1860's.	By the 1870's, all law and order had collapsed, and the country was in a state of total lawlessness.	contradiction	<pad> neutral</s>
160	An entirely new legal system was eagerly awaiting the end of the turmoil of the 1860's.	The 1860's were turbulent times.	entailment	<pad> entailment</s>
161	An entirely new legal system was eagerly awaiting the end of the turmoil of the 1860's.	The new legal system seeks to expand workers' rights.	neutral	<pad> neutral</s>
162	As any higher type of thinking, he points out, RST first manifests itself in social interaction, when the child and the culture engage in a shared activity between him or her representatives.	children do not have the capacity to share higher forms of thought.	contradiction	<pad> neutral</s>
163	As any higher type of thinking, he points out, RST first manifests itself in social interaction, when the child and the culture engage in a shared activity between him or her representatives.	fishing is a popular activity in many cultures.	neutral	<pad> neutral</s>
164	As any higher type of thinking, he points out, RST first manifests itself in social interaction, when the child and the culture engage in a shared activity between him or her representatives.	Shared activities are sometimes useful for sharing higher types of thoughts.	entailment	<pad> entailment</s>
165	In some communities there were religious leaders, called rezadores, who led the community in prayer at funerals, on holidays, and whenever the priest was not present.	there were no nonpriestly spiritual leaders in all the camps.	contradiction	<pad> neutral</s>
166	In some communities there were religious leaders, called rezadores, who led the community in prayer at funerals, on holidays, and whenever the priest was not present.	some communities had nonpriestly spiritual leaders.	entailment	<pad> entailment</s>
167	In some communities there were religious leaders, called rezadores, who led the community in prayer at funerals, on holidays, and whenever the priest was not present.	some spiritual leaders had dark hair.	neutral	<pad> neutral</s>
168	In social drama play, there are also opportunities for role-playing and coordination, perhaps helping children understand the similarities and differences between people in interests, beliefs, and emotions.	children can learn how people are the same and different.	entailment	<pad> entailment</s>
169	In social drama play, there are also opportunities for role-playing and coordination, perhaps helping children understand the similarities and differences between people in interests, beliefs, and emotions.	children can see how different races are.	neutral	<pad> neutral</s>
170	In social drama play, there are also opportunities for role-playing and coordination, perhaps helping children understand the similarities and differences between people in interests, beliefs, and emotions.	children cannot learn anything.	contradiction	<pad> neutral</s>
171	Germany's postwar constitutional order, its supreme virtue, was the greatest casualty of the Nazi regime.	the nazi regime allowed it.	contradiction	<pad> neutral</s>
172	Germany's postwar constitutional order, its supreme virtue, was the greatest casualty of the Nazi regime.	the nazi regime executed everyone involved.	neutral	<pad> neutral</s>
173	Germany's postwar constitutional order, its supreme virtue, was the greatest casualty of the Nazi regime.	the nazi regime put an end to it.	entailment	<pad> entailment</s>
174	sonja's daughter began to imitate her daughter's anger.	no one was angry.	contradiction	<pad> neutral</s>
175	sonja's daughter began to imitate her daughter's anger.	sonja is a girl.	entailment	<pad> neutral</s>
176	sonja's daughter began to imitate her daughter's anger.	sonja was furious.	neutral	<pad> neutral</s>
177	6 During the fifty-five years of civil war, the court made little use of this power.	the court used this power sporadically in the decades leading up to the civil war.	entailment	<pad> neutral</s>
178	6 During the fifty-five years of civil war, the court made little use of this power.	The court used this authority four times in the fifty-five years leading up to the Civil War.	neutral	<pad> neutral</s>
179	6 During the fifty-five years of civil war, the court made little use of this power.	The court has used this power 5 million times in the fifty-five years since the Civil War.	contradiction	<pad> neutral</s>
180	i assure you, my lord, i know all of it well.	i am telling you that i have been given knowledge of all things.	entailment	<pad> entailment</s>
181	i assure you, my lord, i know all of it well.	I was told about the detective's death.	neutral	<pad> neutral</s>
182	i assure you, my lord, i know all of it well.	There are many details that were hidden from me.	contradiction	<pad> neutral</s>
183	the voices interrupted captain blood's angry thoughts.	captain blood was able to think his confused thoughts through without interruption.	contradiction	<pad> neutral</s>
184	the voices interrupted captain blood's angry thoughts.	Captain Blood's thoughts were interrupted by some voices.	entailment	<pad> entailment</s>
185	the voices interrupted captain blood's angry thoughts.	the cat's scream threw the captain off his feet.	neutral	<pad> neutral</s>
186	But when I was no better than a slave in your uncle's house in Barbados, I can't forget the kindness you showed me.	when i was a slave in barbados, you treated me kindly.	entailment	<pad> entailment</s>
187	But when I was no better than a slave in your uncle's house in Barbados, I can't forget the kindness you showed me.	you have been incredibly cruel to me, and you have regarded me as more than filth.	contradiction	<pad> neutral</s>
188	But when I was no better than a slave in your uncle's house in Barbados, I can't forget the kindness you showed me.	your uncle used to beat me badly every day when i was his age.	neutral	<pad> neutral</s>
189	less than two miles [3 km] away, a massive wall of bright green covered the western horizon.	the lush landscape was in sight.	entailment	<pad> entailment</s>
190	less than two miles [3 km] away, a massive wall of bright green covered the western horizon.	the island they were approaching was uninhabited.	neutral	<pad> neutral</s>
191	less than two miles [3 km] away, a massive wall of bright green covered the western horizon.	far away, they could see no land; all they could see was the vast ocean.	contradiction	<pad> neutral</s>
192	I am his majesty's emissary in these barbarous regions, and a close relative of Lord Sunderland.	his majesty has messengers, and i am one of them.	entailment	<pad> entailment</s>
193	I am his majesty's emissary in these barbarous regions, and a close relative of Lord Sunderland.	about a week ago, his majesty sent me here.	neutral	<pad> neutral</s>
194	I am his majesty's emissary in these barbarous regions, and a close relative of Lord Sunderland.	i don't take orders from his majesty.	contradiction	<pad> contradiction</s>
195	"""i owe you one"", he said, ""or so i thought""."	he has never felt that he owes you anything.	contradiction	<pad> neutral</s>
196	"""i owe you one"", he said, ""or so i thought""."	as a penniless merchant, one owed you for your help.	neutral	<pad> neutral</s>
197	"""i owe you one"", he said, ""or so i thought""."	he felt that he owed you something.	entailment	<pad> entailment</s>
198	I should have known better than to come, so I approached Jamaica at night.	after sundown, i drove near jamaica.	entailment	<pad> entailment</s>
199	I should have known better than to come, so I approached Jamaica at night.	I traveled to jamaica on a large boat.	neutral	<pad> neutral</s>
200	I should have known better than to come, so I approached Jamaica at night.	my wife and i arrived in jamaica in broad daylight.	contradiction	<pad> neutral</s>
201	As he lay there in his bed during the day, his thoughts were on this and other things.	bleed was dreaming in his daytime sleep.	contradiction	<pad> neutral</s>
202	As he lay there in his bed during the day, his thoughts were on this and other things.	Bled was lying down and meditating.	entailment	<pad> neutral</s>
203	As he lay there in his bed during the day, his thoughts were on this and other things.	bleed remembered fondly the last time he saw his mother.	neutral	<pad> neutral</s>
204	Of course, then, I will tell you:	Well, then I'll tell you about it.	entailment	<pad> entailment</s>
205	Of course, then, I will tell you:	i won't say a word to you.	contradiction	<pad> neutral</s>
206	Of course, then, I will tell you:	i'm only telling you because you promised not to do it again.	neutral	<pad> neutral</s>
207	Ah! and what way could it be?	someone is asking which way to go.	entailment	<pad> entailment</s>
208	Ah! and what way could it be?	the person making the request is alone, and there is no one around to consult him.	contradiction	<pad> neutral</s>
209	Ah! and what way could it be?	the inquirer is impatient and wants to know immediately which way to go.	neutral	<pad> neutral</s>
210	i will not accept the king's commission lightly.	it would be against my morals to carry out the king's commission.	neutral	<pad> neutral</s>
211	i will not accept the king's commission lightly.	i thought carefully about the king's mission.	entailment	<pad> neutral</s>
212	i will not accept the king's commission lightly.	without thinking, i signed the royal warrant.	contradiction	<pad> neutral</s>
213	he recognized the urgency of the situation.	He realized that he had all day to retreat.	contradiction	<pad> neutral</s>
214	he recognized the urgency of the situation.	he recognized the urgency of the situation.	entailment	<pad> entailment</s>
215	he recognized the urgency of the situation.	if he had stayed in the same place.	neutral	<pad> neutral</s>
216	However, in the last three years, she said she had become what she had to be and had done what she had to do, but now without any of her previous contempt, she spoke with sadness.	She didn't like that he had killed so many men in the last three years.	neutral	<pad> neutral</s>
217	However, in the last three years, she said she had become what she had to be and had done what she had to do, but now without any of her previous contempt, she spoke with sadness.	she speaks with enthusiasm about his adventures and personality.	contradiction	<pad> neutral</s>
218	However, in the last three years, she said she had become what she had to be and had done what she had to do, but now without any of her previous contempt, she spoke with sadness.	she spoke in a sad tone.	entailment	<pad> entailment</s>
219	i guess this is after the fashion for people like you.	i think that's what people like you do.	entailment	<pad> entailment</s>
220	i guess this is after the fashion for people like you.	i have read about your kind and your culture.	neutral	<pad> neutral</s>
221	i guess this is after the fashion for people like you.	i took it for granted that this is not common among people like you.	contradiction	<pad> neutral</s>
222	Pride has wrapped up her cover.	a huge smile spread across her face.	contradiction	<pad> neutral</s>
223	Pride has wrapped up her cover.	she felt a tingling in her stomach.	neutral	<pad> neutral</s>
224	Pride has wrapped up her cover.	her face was wrinkled.	entailment	<pad> neutral</s>
225	she was looking at him with the light in her eyes, but when she saw his face swallowed up in sadness and saw the deep fury that had scarred his face, her own expression changed.	after seeing his face, her expression changed.	entailment	<pad> entailment</s>
226	she was looking at him with the light in her eyes, but when she saw his face swallowed up in sadness and saw the deep fury that had scarred his face, her own expression changed.	when she saw the distress on his face, her face brightened.	contradiction	<pad> entailment</s>
227	she was looking at him with the light in her eyes, but when she saw his face swallowed up in sadness and saw the deep fury that had scarred his face, her own expression changed.	She didn't know if he was angry with her.	neutral	<pad> neutral</s>
228	he walked slowly along the corner of the fortified wall and entered the courtyard through the main entrance.	the main gates were locked, so he jumped over the wall and entered the courtyard.	contradiction	<pad> neutral</s>
229	he walked slowly along the corner of the fortified wall and entered the courtyard through the main entrance.	the great gates were the only entrance to the courtyard.	neutral	<pad> entailment</s>
230	he walked slowly along the corner of the fortified wall and entered the courtyard through the main entrance.	the entrances to the courtyard were large.	entailment	<pad> neutral</s>
231	they will take you to the gallows, he no doubt said with contempt.	he thought that a man was going to be impaled.	entailment	<pad> entailment</s>
232	they will take you to the gallows, he no doubt said with contempt.	he was the police officer who caught the thief.	neutral	<pad> neutral</s>
233	they will take you to the gallows, he no doubt said with contempt.	he whispered of his escape from prison.	contradiction	<pad> neutral</s>
234	how could i be loyal to them? it was negotiable.	I couldn't bring myself to arrest them.	entailment	<pad> neutral</s>
235	how could i be loyal to them? it was negotiable.	the moment i see them, i put them under control.	contradiction	<pad> neutral</s>
236	how could i be loyal to them? it was negotiable.	i would never forgive myself if they were late.	neutral	<pad> neutral</s>
237	I've been chasing him for the past year.	i had been following him closely for a year without his knowledge.	neutral	<pad> entailment</s>
238	I've been chasing him for the past year.	i only watched him for about a week.	contradiction	<pad> neutral</s>
239	I've been chasing him for the past year.	I've been following him for the past year.	entailment	<pad> entailment</s>
240	The museum is not strong on catalogues or accounts.	The museum doesn't like to be labeled.	neutral	<pad> neutral</s>
241	The museum is not strong on catalogues or accounts.	The museum is not a fan of brochures.	entailment	<pad> entailment</s>
242	The museum is not strong on catalogues or accounts.	The museum's strong point is its catalogs.	contradiction	<pad> neutral</s>
243	These open-air markets themselves are the most attractive places to shop in Beijing.	Beijing has open-air markets with some of the most interesting shops.	entailment	<pad> entailment</s>
