	premise	hypothesis	label	llm
34	Even if the aircraft was on fire, why, it would have burned, melted and melted through the lead section with radiation leakage.	Radiation can leak into the mainframe after an aircraft has burned.	entailment	<pad> entailment</s>
35	Even if the aircraft was on fire, why, it would have burned, melted and melted through the lead section with radiation leakage.	Radiation does not leak during a fire.	contradiction	<pad> neutral</s>
36	Sergeant Major Clem Francis, retired from the U.S. Air Force.	The captain retired from the U.S. Air Force.	entailment	<pad> entailment</s>
37	Sergeant Major Clem Francis, retired from the U.S. Air Force.	The manager just retired a few weeks ago.	neutral	<pad> neutral</s>
38	Sergeant Major Clem Francis, retired from the U.S. Air Force.	The U.S. Air Force Chief of Staff is completing his tour of duty early this week.	contradiction	<pad> neutral</s>
39	Yes, it's gotten to the point where there are two or three flights a week and I don't know where they're flying.	More than one airplane arrives each week.	entailment	<pad> entailment</s>
40	Yes, it's gotten to the point where there are two or three flights a week and I don't know where they're flying.	Increased air travel is a problem.	neutral	<pad> neutral</s>
41	Yes, it's gotten to the point where there are two or three flights a week and I don't know where they're flying.	No planes are arriving.	contradiction	<pad> neutral</s>
42	They had already trained in full press suits and it took me a while to go to press suits.	It takes three months to complete the training to use the full press suits.	neutral	<pad> neutral</s>
43	They had already trained in full press suits and it took me a while to go to press suits.	Training to use a full press suit takes time.	entailment	<pad> entailment</s>
44	They had already trained in full press suits and it took me a while to go to press suits.	We could train you to use a full press suit by the end of the day.	contradiction	<pad> neutral</s>
45	I want to say that there was no danger in going inside with the bomb because it would never explode, no matter how hard it hit the ground.	The bomb was detonated by the pilot.	neutral	<pad> neutral</s>
46	I want to say that there was no danger in going inside with the bomb because it would never explode, no matter how hard it hit the ground.	The bomb had no chance of detonating.	entailment	<pad> entailment</s>
47	I want to say that there was no danger in going inside with the bomb because it would never explode, no matter how hard it hit the ground.	There was a high risk of a bomb blast.	contradiction	<pad> neutral</s>
48	And how does it feel when it looks exactly like what I want to do?	I'm not sure how this looks to you.	contradiction	<pad> neutral</s>
49	And how does it feel when it looks exactly like what I want to do?	I try to do this, obviously.	entailment	<pad> neutral</s>
50	And how does it feel when it looks exactly like what I want to do?	I try to finish my project next week.	neutral	<pad> neutral</s>
51	Yet, the animals are always free, especially the goats.	the goats ran out of the pen every day.	neutral	<pad> neutral</s>
52	Yet, the animals are always free, especially the goats.	The goats ran constantly.	entailment	<pad> neutral</s>
53	Yet, the animals are always free, especially the goats.	The goats were kept safe.	contradiction	<pad> neutral</s>
54	The doors were locked as we entered.	All the doors were open.	contradiction	<pad> neutral</s>
55	The doors were locked as we entered.	We had the keys with us.	neutral	<pad> neutral</s>
56	The doors were locked as we entered.	We went inside, even though the doors were locked.	entailment	<pad> entailment</s>
57	So I had to take the totals and try to estimate it like that.	I feel confident because the numbers are what I need to fix this.	neutral	<pad> neutral</s>
58	So I had to take the totals and try to estimate it like that.	I don't know what to do with the numbers but please give me more chunks to solve this problem.	contradiction	<pad> neutral</s>
59	So I had to take the totals and try to estimate it like that.	I'm going to calculate it based on totals.	entailment	<pad> entailment</s>
60	And much of it is due to the fact that the mothers use drugs.	Mothers are addicted to drugs.	neutral	<pad> entailment</s>
61	And much of it is due to the fact that the mothers use drugs.	Mothers are not on doctor's orders or prescribed drugs.	contradiction	<pad> neutral</s>
62	And much of it is due to the fact that the mothers use drugs.	The mothers take drugs.	entailment	<pad> entailment</s>
63	Yes, it is very pleasant when it rains.	I don't have a problem with rain.	neutral	<pad> neutral</s>
64	Yes, it is very pleasant when it rains.	It's nice and rainy.	entailment	<pad> entailment</s>
65	Yes, it is very pleasant when it rains.	It is even worse when the sun is constant.	contradiction	<pad> neutral</s>
66	What is human life and whether or not you can restore a person to his or her normal state.	All lives deserve to be restored and given a second chance.	neutral	<pad> neutral</s>
67	What is human life and whether or not you can restore a person to his or her normal state.	No human deserves to be rehabilitated.	contradiction	<pad> neutral</s>
68	What is human life and whether or not you can restore a person to his or her normal state.	Apart from rehabilitation, human life is precious.	entailment	<pad> entailment</s>
69	Oh! a young man has a strange wiring problem there.	I've never seen a wiring problem like this before.	neutral	<pad> neutral</s>
70	Oh! a young man has a strange wiring problem there.	The Lei wire ring is not a problem.	contradiction	<pad> neutral</s>
71	Oh! a young man has a strange wiring problem there.	There is a problem with these unusual wires	entailment	<pad> entailment</s>
72	It sounds very exciting and even surprising to me the amount of things they would allow.	It does not surprise me that they have endured.	contradiction	<pad> neutral</s>
73	It sounds very exciting and even surprising to me the amount of things they would allow.	To my surprise, they let you take food and drinks inside.	neutral	<pad> entailment</s>
74	It sounds very exciting and even surprising to me the amount of things they would allow.	I'm surprised they got away with it.	entailment	<pad> entailment</s>
75	Oh, but my kids are twenty and twenty-four, so I don't have to.	I don't care if the kids are in their twenties.	entailment	<pad> neutral</s>
76	Oh, but my kids are twenty and twenty-four, so I don't have to.	I had to because they were close in age	neutral	<pad> neutral</s>
77	Oh, but my kids are twenty and twenty-four, so I don't have to.	It is compulsory because they are both ten and eleven years of age.	contradiction	<pad> neutral</s>
78	Yes, people who are at work at any given time or whose decisions are not hidden have to make decisions.	Yes, humans may not be able to make better judgment calls.	entailment	<pad> neutral</s>
79	Yes, people who are at work at any given time or whose decisions are not hidden have to make decisions.	Yes, people might not go hungry.	neutral	<pad> neutral</s>
80	Yes, people who are at work at any given time or whose decisions are not hidden have to make decisions.	Yes, humans have the ability to make decisions that are never a weakness.	contradiction	<pad> neutral</s>
81	Not on tour, they've been on tour since the late thirties.	They have been touring since the early 1970's.	entailment	<pad> neutral</s>
82	Not on tour, they've been on tour since the late thirties.	They love to travel.	neutral	<pad> neutral</s>
83	Not on tour, they've been on tour since the late thirties.	They recently finished their tour	contradiction	<pad> neutral</s>
84	How to do aerobics.	Can you explain how to do aerobics?	entailment	<pad> entailment</s>
85	How to do aerobics.	I'm interested in aerobics because I need a lot of exercise.	neutral	<pad> neutral</s>
86	How to do aerobics.	Please stop talking about the Aerobics.	contradiction	<pad> neutral</s>
87	Well it's a good thing that I didn't think of that yes.	It's a foolish idea that I threw away last week.	contradiction	<pad> neutral</s>
88	Well it's a good thing that I didn't think of that yes.	That's a good article.	entailment	<pad> neutral</s>
89	Well it's a good thing that I didn't think of that yes.	The paradox you mention is a valid point	neutral	<pad> neutral</s>
90	Day care two days a week is called adult citizen day care but you go to an adult citizen centre.	Child day care is open every day for children under the age of five only.	contradiction	<pad> neutral</s>
91	Day care two days a week is called adult citizen day care but you go to an adult citizen centre.	They allow them to go twice a week if the older residents agree.	neutral	<pad> neutral</s>
92	Day care two days a week is called adult citizen day care but you go to an adult citizen centre.	They call it an adult day care but it's an institution for the elderly.	entailment	<pad> neutral</s>
93	That was their goal.	This is what they were fighting for.	entailment	<pad> entailment</s>
94	That was their goal.	I didn't need that.	contradiction	<pad> neutral</s>
95	That was their goal.	They succeeded in their goal.	neutral	<pad> neutral</s>
96	Gun control involves the use of both hands.	Half of all rifles fired false positives due to the use of one hand.	neutral	<pad> neutral</s>
97	Gun control involves the use of both hands.	The best way forward for gun control is to use both feet.	contradiction	<pad> neutral</s>
98	Gun control involves the use of both hands.	Use both hands if you want to learn how to use a gun.	entailment	<pad> entailment</s>
99	And uh but suddenly it comes to a place I don't know where it comes from but.	I don't know where it came from, but it's going fast.	entailment	<pad> entailment</s>
100	And uh but suddenly it comes to a place I don't know where it comes from but.	It comes quickly, but I know where it may come from.	neutral	<pad> neutral</s>
101	And uh but suddenly it comes to a place I don't know where it comes from but.	It comes like molasses. I know exactly when it's coming.	contradiction	<pad> neutral</s>
102	No, I'm not used to the truth, I don't think.	I do not know much about it.	entailment	<pad> neutral</s>
103	No, I'm not used to the truth, I don't think.	I don't know anything about love affairs.	neutral	<pad> neutral</s>
104	No, I'm not used to the truth, I don't think.	I've been reading it for years.	contradiction	<pad> neutral</s>
105	Yes, he's very good, you know he's very good.	I think he knows he was right.	neutral	<pad> neutral</s>
106	Yes, he's very good, you know he's very good.	No, he is not.	contradiction	<pad> entailment</s>
107	Yes, he's very good, you know he's very good.	Yes, he was very good.	entailment	<pad> entailment</s>
108	Well, he just suggested getting uh, um, uh, um a map he could use.	He suggested purchasing a vacuum.	contradiction	<pad> neutral</s>
109	Well, he just suggested getting uh, um, uh, um a map he could use.	He suggested looking for a map.	entailment	<pad> entailment</s>
110	Well, he just suggested getting uh, um, uh, um a map he could use.	He wanted to drain the blood with a Map.	neutral	<pad> neutral</s>
111	It's very hard when we hear gunshots on the freeway three blocks from our house.	The shooting took place at least 100 miles from where I live	contradiction	<pad> neutral</s>
112	It's very hard when we hear gunshots on the freeway three blocks from our house.	The shooting was close to my house and made me afraid to go outside.	neutral	<pad> entailment</s>
113	It's very hard when we hear gunshots on the freeway three blocks from our house.	There was a shooting near my home, so there was not a lot of rain in the area.	entailment	<pad> neutral</s>
114	True yu-yu is not very stable.	I don't agree with you, it's too stable.	contradiction	<pad> neutral</s>
115	True yu-yu is not very stable.	I think you can argue about its stability.	neutral	<pad> neutral</s>
116	True yu-yu is not very stable.	You are right about the instability of it.	entailment	<pad> entailment</s>
117	I try to hold on to that.	I try to hold on.	entailment	<pad> entailment</s>
118	I try to hold on to that.	I did the best I could.	neutral	<pad> neutral</s>
119	I try to hold on to that.	I'll never look back.	contradiction	<pad> neutral</s>
120	We are entering our gateway to our technological future.	We are building precedents because of the need to disseminate this technology.	entailment	<pad> neutral</s>
121	We are entering our gateway to our technological future.	We built the transistors, so that the future could be run by Al.	neutral	<pad> neutral</s>
122	We are entering our gateway to our technological future.	We want to prevent technology from succeeding.	contradiction	<pad> neutral</s>
123	For example, in large quantities all the genes change to a purple color.	At most, only half the gene is altered to purple.	contradiction	<pad> neutral</s>
124	For example, in large quantities all the genes change to a purple color.	Genetic changes in color are possible.	entailment	<pad> entailment</s>
125	For example, in large quantities all the genes change to a purple color.	In some cases, the genes can change to a green color.	neutral	<pad> neutral</s>
126	Daniel Yamins is a young mathematical genius.	Mr. Yamins is an expert in mathematics.	entailment	<pad> entailment</s>
127	Daniel Yamins is a young mathematical genius.	Mr. Yamin focuses on algebraic geometry.	neutral	<pad> neutral</s>
128	Daniel Yamins is a young mathematical genius.	Mr. Yamin is a master craftsman, but he is not a mathematician	contradiction	<pad> neutral</s>
129	And if so, they may not live near the border all the time.	I know they didn't walk along the border.	contradiction	<pad> neutral</s>
130	And if so, they may not live near the border all the time.	I want to know, they're always in England.	neutral	<pad> neutral</s>
131	And if so, they may not live near the border all the time.	The speaker wanted an explanation as to how often they would go along the border.	entailment	<pad> neutral</s>
132	And there's, I think, a molecular trace that the biosphere continues to build on the surviving regimes by spreading out a set of lines.	The biosphere is undergoing dramatic change.	entailment	<pad> neutral</s>
133	And there's, I think, a molecular trace that the biosphere continues to build on the surviving regimes by spreading out a set of lines.	The biosphere changes according to temperature.	neutral	<pad> neutral</s>
134	And there's, I think, a molecular trace that the biosphere continues to build on the surviving regimes by spreading out a set of lines.	The biosphere will never change.	contradiction	<pad> neutral</s>
135	With this injection, the crystal is constantly unable to convert large amounts of information.	Crystals are always too high in concentration to hold information inside.	contradiction	<pad> neutral</s>
136	With this injection, the crystal is constantly unable to convert large amounts of information.	Regular crystals are of little use in the conversion of knowledge.	entailment	<pad> neutral</s>
137	With this injection, the crystal is constantly unable to convert large amounts of information.	Other crystals are particularly useful in transferring geographical information using a lyre beam.	neutral	<pad> neutral</s>
138	Hence, there is no need for people to make a mockery of preschoolers, as they sometimes do when helping them with jigsaw puzzles or other tasks.	Preschoolers are naturally better at solving puzzles than at pretending to play games.	contradiction	<pad> neutral</s>
139	Hence, there is no need for people to make a mockery of preschoolers, as they sometimes do when helping them with jigsaw puzzles or other tasks.	Preschoolers don't need much help learning to fake it.	entailment	<pad> neutral</s>
140	Hence, there is no need for people to make a mockery of preschoolers, as they sometimes do when helping them with jigsaw puzzles or other tasks.	Preschoolers lack the need for a modeling facility to handle puzzles themselves.	neutral	<pad> neutral</s>
141	[This nation was] committed to liberty and to the proposition that all men are created equal.	Comments on this resolution were included in several supplementary documents.	neutral	<pad> neutral</s>
142	[This nation was] committed to liberty and to the proposition that all men are created equal.	Some people believe that all people are equal.	entailment	<pad> entailment</s>
143	[This nation was] committed to liberty and to the proposition that all men are created equal.	This nation was founded on the belief that some humans are inherently superior to others.	contradiction	<pad> neutral</s>
144	Should I praise him?	I am convinced that I need to punish him for his shortcomings.	contradiction	<pad> neutral</s>
145	Should I praise him?	I wonder if he needs a big thank-you from me.	entailment	<pad> neutral</s>
146	Should I praise him?	Should I praise him too much for his piano playing?	neutral	<pad> neutral</s>
147	The concepts of a circular network can be constructed according to different dimensions.	Other measurements can be used to derive the concepts of circular networks.	entailment	<pad> entailment</s>
148	The concepts of a circular network can be constructed according to different dimensions.	Circulating networks are very useful for storing technological data.	neutral	<pad> neutral</s>
149	The concepts of a circular network can be constructed according to different dimensions.	Circulating networks cannot be observed at different scales.	contradiction	<pad> neutral</s>
150	(hurriedly) No, no, I don't want you to die!	I don't want you to die.	entailment	<pad> entailment</s>
151	(hurriedly) No, no, I don't want you to die!	I don't care if he dies.	contradiction	<pad> neutral</s>
152	(hurriedly) No, no, I don't want you to die!	I would be very angry if you were to die.	neutral	<pad> entailment</s>
153	He was hanged publicly on the 19th day of March, 1875, at San Jose, California.	Public executions in California after the year 1875.	entailment	<pad> neutral</s>
154	He was hanged publicly on the 19th day of March, 1875, at San Jose, California.	He was acquitted of his misdeeds and sent on his way.	contradiction	<pad> neutral</s>
155	He was hanged publicly on the 19th day of March, 1875, at San Jose, California.	He was hanged for sedition and theft of horses.	neutral	<pad> neutral</s>
156	In the chaotic reign, the crashing of a sea of green palettes.	The sea was as deep as the sky and as transparent as glass.	contradiction	<pad> neutral</s>
157	In the chaotic reign, the crashing of a sea of green palettes.	The sea was full of small fish that were splashing against the boat.	neutral	<pad> neutral</s>
158	In the chaotic reign, the crashing of a sea of green palettes.	The sea was blue and it seemed to be full of eggs.	entailment	<pad> neutral</s>
159	The entire Order was eager to work its clear way through the turmoil of the year 1860.	By the year 1870 the whole legal order had collapsed and the country was in utter chaos.	contradiction	<pad> neutral</s>
160	The entire Order was eager to work its clear way through the turmoil of the year 1860.	The 1860's were a turbulent time.	entailment	<pad> entailment</s>
161	The entire Order was eager to work its clear way through the turmoil of the year 1860.	The new constitution sought to expand the rights of workers.	neutral	<pad> neutral</s>
162	Whatever the higher reasoning, he pointed out, it first emerges in the social interaction, between the child and the representative of his culture as they engage in a joint activity.	Children are incapable of sharing high ideals.	contradiction	<pad> neutral</s>
163	Whatever the higher reasoning, he pointed out, it first emerges in the social interaction, between the child and the representative of his culture as they engage in a joint activity.	Fishing is one of the most popular shared activities in many cultures.	neutral	<pad> neutral</s>
164	Whatever the higher reasoning, he pointed out, it first emerges in the social interaction, between the child and the representative of his culture as they engage in a joint activity.	Sharing common activities is sometimes helpful in sharing high ideals.	entailment	<pad> entailment</s>
165	Some neighbors had Rezados or Rezadoras, spiritual leaders who led the community in funeral prayer, in the celebration of saints' days and whenever a priest was unavailable.	None of the neighbors had a spiritual leader who was not a priest.	contradiction	<pad> neutral</s>
166	Some neighbors had Rezados or Rezadoras, spiritual leaders who led the community in funeral prayer, in the celebration of saints' days and whenever a priest was unavailable.	Some of the neighbors were spiritual leaders who were not clergymen.	entailment	<pad> neutral</s>
167	Some neighbors had Rezados or Rezadoras, spiritual leaders who led the community in funeral prayer, in the celebration of saints' days and whenever a priest was unavailable.	Some of the spiritual leaders had dark hair.	neutral	<pad> neutral</s>
168	Social play such as role-playing opportunities and adapting to different roles probably helps children grasp the similarities and differences between people in their desires, beliefs, and emotions.	Children can learn from the differences between people who are similar to them.	entailment	<pad> entailment</s>
169	Social play such as role-playing opportunities and adapting to different roles probably helps children grasp the similarities and differences between people in their desires, beliefs, and emotions.	Children can see how different races are.	neutral	<pad> neutral</s>
170	Social play such as role-playing opportunities and adapting to different roles probably helps children grasp the similarities and differences between people in their desires, beliefs, and emotions.	Children cannot learn anything.	contradiction	<pad> contradiction</s>
171	The high postwar dignity of the German command principle, after all, was precisely the great disgrace of the Nazi regime.	The Nazi regime permitted this.	contradiction	<pad> neutral</s>
172	The high postwar dignity of the German command principle, after all, was precisely the great disgrace of the Nazi regime.	The Nazi regime executed everyone involved	neutral	<pad> neutral</s>
173	The high postwar dignity of the German command principle, after all, was precisely the great disgrace of the Nazi regime.	The Nazi regime prohibited that.	entailment	<pad> neutral</s>
174	A child named Sonja began to imitate her daughter's outbursts.	No one was angry.	contradiction	<pad> neutral</s>
175	A child named Sonja began to imitate her daughter's outbursts.	Sonja is a child.	entailment	<pad> entailment</s>
176	A child named Sonja began to imitate her daughter's outbursts.	Sonja was furious.	neutral	<pad> neutral</s>
177	6 In the fifty-five years leading up to the Civil War, the court exercised this power primarily	The court has exercised this power sporadically over the decades to the point of civil war.	entailment	<pad> entailment</s>
178	6 In the fifty-five years leading up to the Civil War, the court exercised this power primarily	The court exercised this power four times in the five decades leading up to the civil war.	neutral	<pad> neutral</s>
179	6 In the fifty-five years leading up to the Civil War, the court exercised this power primarily	The court used this power 5 million times in the fifty-five years leading up to the civil war.	contradiction	<pad> neutral</s>
180	I assure you, Your Excellency, that I have been thoroughly informed of all of them.	I tell you that I was given full knowledge of everything.	entailment	<pad> entailment</s>
181	I assure you, Your Excellency, that I have been thoroughly informed of all of them.	It was the death of the detective I had been told about.	neutral	<pad> neutral</s>
182	I assure you, Your Excellency, that I have been thoroughly informed of all of them.	There were a lot of secrets hidden from me.	contradiction	<pad> neutral</s>
183	The noise distracted Captain Gazi from his dissatisfied thoughts.	Captain Blood was able to reflect on his dissatisfied thoughts without interruption.	contradiction	<pad> neutral</s>
184	The noise distracted Captain Gazi from his dissatisfied thoughts.	Captain Blood's thoughts were interrupted by one of the noises.	entailment	<pad> neutral</s>
185	The noise distracted Captain Gazi from his dissatisfied thoughts.	The barking of the dog shook the captain to his senses.	neutral	<pad> neutral</s>
186	But I will never forget that now I was no better than a slave in your uncle's house in Barbados, who used me with some kindness.	She treated me kindly during my time as a slave in Barbados.	entailment	<pad> entailment</s>
187	But I will never forget that now I was no better than a slave in your uncle's house in Barbados, who used me with some kindness.	It was too much for me, and it treated me worse than dirt.	contradiction	<pad> neutral</s>
188	But I will never forget that now I was no better than a slave in your uncle's house in Barbados, who used me with some kindness.	Your uncle beat me painfully every day while I was his.	neutral	<pad> neutral</s>
189	There, not more than three miles away, was the land - an uneven green wall with a clear view to the west.	Fertile soil was in sight.	entailment	<pad> neutral</s>
190	There, not more than three miles away, was the land - an uneven green wall with a clear view to the west.	The nearest island was inhabited.	neutral	<pad> neutral</s>
191	There, not more than three miles away, was the land - an uneven green wall with a clear view to the west.	They could see no land for miles, only the endless sea.	contradiction	<pad> neutral</s>
192	I am his majesty's ambassador to these heathen parts, with my lord Sunderland's near kinsman.	His Majesty has envoys, and I am one of them.	entailment	<pad> entailment</s>
193	I am his majesty's ambassador to these heathen parts, with my lord Sunderland's near kinsman.	His Majesty sent me here last week.	neutral	<pad> neutral</s>
194	I am his majesty's ambassador to these heathen parts, with my lord Sunderland's near kinsman.	I don't take orders from his lordship.	contradiction	<pad> neutral</s>
195	I owe you one - or I thought I did, he said.	He did not feel that he owed him anything.	contradiction	<pad> neutral</s>
196	I owe you one - or I thought I did, he said.	He owes you for the help you gave him as a penniless beggar.	neutral	<pad> entailment</s>
197	I owe you one - or I thought I did, he said.	He felt that he owed you something.	entailment	<pad> entailment</s>
198	I should have known better than to get close to Jamaica at night.	I reached the vicinity of Jamaica after sundown.	entailment	<pad> neutral</s>
199	I should have known better than to get close to Jamaica at night.	I traveled to Jamaica in a large boat.	neutral	<pad> neutral</s>
200	I should have known better than to get close to Jamaica at night.	My wife and I arrived in Jamaica at noon.	contradiction	<pad> neutral</s>
201	Blood's thoughts were beyond this, and other things as he scratched over the day bed.	Blood fell into a deep slumber in his bed for the day.	contradiction	<pad> neutral</s>
202	Blood's thoughts were beyond this, and other things as he scratched over the day bed.	Blood would eat the bones of the brain while asleep.	entailment	<pad> neutral</s>
203	Blood's thoughts were beyond this, and other things as he scratched over the day bed.	Blood bitterly recalled the last time he had seen his mother.	neutral	<pad> neutral</s>
204	Surely, then, I shall tell you.	All right, then, I'll tell you about it.	entailment	<pad> entailment</s>
205	Surely, then, I shall tell you.	I won't say a word to you.	contradiction	<pad> neutral</s>
206	Surely, then, I shall tell you.	Because you promised me not to repeat what I told you.	neutral	<pad> neutral</s>
207	And what would that be?	Someone asks which way to go.	entailment	<pad> neutral</s>
208	And what would that be?	The goat is alone and has no one present to communicate with.	contradiction	<pad> neutral</s>
209	And what would that be?	The goat is intoxicated and urgently needs to know which way to go.	neutral	<pad> neutral</s>
210	I do not give the king's commission lightly.	Giving you the king's cup is against my morals.	neutral	<pad> neutral</s>
211	I do not give the king's commission lightly.	I have given a heavy thought to the emperor's commission.	entailment	<pad> neutral</s>
212	I do not give the king's commission lightly.	I signed the royal commission without a second thought.	contradiction	<pad> entailment</s>
213	He realized that he might have to make some adjustments right away.	He realized that he had only 24 hours to postpone.	contradiction	<pad> neutral</s>
214	He realized that he might have to make some adjustments right away.	He realized that he had to take immediate action.	entailment	<pad> entailment</s>
215	He realized that he might have to make some adjustments right away.	If he had stayed in one place, he would have been noticed.	neutral	<pad> neutral</s>
216	And yet he has become what he has become and has done what he has done for the past three years, he said, but he said it badly now, despite his earlier contempt.	He was not pleased that he had killed so many men three years earlier.	neutral	<pad> entailment</s>
217	And yet he has become what he has become and has done what he has done for the past three years, he said, but he said it badly now, despite his earlier contempt.	He speaks with enthusiasm about his events and personality.	contradiction	<pad> neutral</s>
218	And yet he has become what he has become and has done what he has done for the past three years, he said, but he said it badly now, despite his earlier contempt.	He spoke in a gloomy tone.	entailment	<pad> neutral</s>
219	I think it's behind the fashion of your kind.	I guess that's what your kind does with it.	entailment	<pad> neutral</s>
220	I think it's behind the fashion of your kind.	I've learned about your kind and their customs.	neutral	<pad> neutral</s>
221	I think it's behind the fashion of your kind.	I take it to be unusual among your kind.	contradiction	<pad> neutral</s>
222	The man's forehead snapped.	She had a big smile on her face.	contradiction	<pad> neutral</s>
223	The man's forehead snapped.	He felt a painful sensation in his stomach.	neutral	<pad> neutral</s>
224	The man's forehead snapped.	He had his face covered with a veil.	entailment	<pad> neutral</s>
225	He watched her with glowing eyes, but seeing her sad face and deep eyelashes that shocked her forehead, his appearance changed	The expression on his face changed as he saw her face	entailment	<pad> entailment</s>
226	He watched her with glowing eyes, but seeing her sad face and deep eyelashes that shocked her forehead, his appearance changed	Her face lights up when she sees a smile on her face	contradiction	<pad> neutral</s>
227	He watched her with glowing eyes, but seeing her sad face and deep eyelashes that shocked her forehead, his appearance changed	He didn't even know if he was mad at her	neutral	<pad> neutral</s>
228	Moving freely, he turned around the barricaded wall and passed through the large courtyard gates	Because the main gates were closed the wire jumped into the courtyard	contradiction	<pad> neutral</s>
229	Moving freely, he turned around the barricaded wall and passed through the large courtyard gates	Large gates were the only entrance to the courtyard	neutral	<pad> entailment</s>
230	Moving freely, he turned around the barricaded wall and passed through the large courtyard gates	Large gates led into the courtyard	entailment	<pad> entailment</s>
231	He rubs it against the tree, no doubt in contempt	She thought that someone would come to the trees	entailment	<pad> neutral</s>
232	He rubs it against the tree, no doubt in contempt	He was the sheriff who caught the thief.	neutral	<pad> neutral</s>
233	He rubs it against the tree, no doubt in contempt	He concocted a plan to flee the country to avoid prison	contradiction	<pad> neutral</s>
234	What could I say about honestly catching them?	I could not bring myself to procrastinate.	entailment	<pad> neutral</s>
235	What could I say about honestly catching them?	I immediately postponed seeing them.	contradiction	<pad> neutral</s>
236	What could I say about honestly catching them?	I wouldn't have forgiven myself if I'd locked them up	neutral	<pad> neutral</s>
237	I've been hunting him for the past year.	I've been following him for a year without knowing it	neutral	<pad> neutral</s>
238	I've been hunting him for the past year.	I've been following him for a week	contradiction	<pad> neutral</s>
