question,choices,answer,subject,output
Èwo ló dára jùlọ láti rà?,"['ọṣẹ ọwọ́ 10 fun $23.20', 'ọṣẹ ọwọ́ 16 fún $36.48', 'ọṣẹ ọwọ́ 13 fún $29.51', 'ọṣẹ ọwọ́ 12 fún $27.60']",C,elementary_mathematics,"Láti mọ èwo nínú àwọn aṣàyàn yìí tó dára jùlọ láti rà, a gbọ́dọ̀ ṣe ìṣirò iye owó tí ọ̀kọ̀ọ̀kan ọṣẹ ọwọ́ kọọkan jẹ́ fún ọkọ̀ọ̀kan aṣàyàn.

A) ọṣẹ ọwọ́ 10 fun $23.20:
   $23.20 ÷ 10 = $2.32 fún ọṣẹ ọwọ́ kan

B) ọṣẹ ọwọ́ 16 fún $36.48:
   $36.48 ÷ 16 = $2.28 fún ọṣẹ ọwọ́ kan

C) ọṣẹ ọwọ́ 13 fún $29.51:
   $29.51 ÷ 13 = $2.27 fún ọṣẹ ọwọ́ kan

D) ọṣẹ ọwọ́ 12 fún $27.60:
   $27.60 ÷ 12 = $2.30 fún ọṣẹ ọwọ́ kan

Nítorí náà, aṣàyàn tó dára jùlọ láti rà ni aṣàyàn C, nítorí pé iye owó tí ọ̀kọ̀ọ̀kan ọṣẹ ọwọ́ jẹ́ kéré jùlọ, $2.27 fún ọṣẹ ọwọ́ kan."
"Ìsáré ọkàn Trish nípò ìsinmi jẹ́ lílù 50 ní ìṣẹ́jú kan. Fún gbogbo ìṣẹ́jú tí ó bá ṣe eré ìdárayá, dídún ọkàn rẹ̀ máa ń lékún sí lílù 5 ní ìṣẹ́jú kan. Ìgbà mélòó ni yóò gbà á láti dé dídún ọkàn 120 lílù ní ìṣẹ́jú kan? ","['ìṣẹ́jú 5', 'ìṣẹ́jú 14', 'ìṣẹ́jú 34', 'ìṣẹ́jú 70']",B,elementary_mathematics,"Látàrí ìbéèrè rẹ, a lè ṣe ìṣirò láti mọ iye ìṣẹ́jú tí yóò gba Trish láti dé dídún ọkàn 120 lílù ní ìṣẹ́jú kan.

Ní ìbẹ̀rẹ̀, dídún ọkàn Trish jẹ́ 50 lílù ní ìṣẹ́jú kan.

Fún gbogbo ìṣẹ́jú tí ó bá ṣe eré ìdárayá, dídún ọkàn rẹ̀ máa ń lékún sí lílù 5 ní ìṣẹ́jú kan.

A fẹ́ mọ iye ìṣẹ́jú tí yóò gba láti dé 120 lílù ní ìṣẹ́jú kan.

Àkọ́kọ́, a lè ṣe ìṣirò iye lílù tí ó nílò láti dé 120 lílù ní ìṣẹ́jú kan:

120 lílù - 50 lílù = 70 lílù.

Nísinsin yìí, a mọ̀ pé fún gbogbo ìṣẹ́jú kan, dídún ọkàn rẹ̀ máa ń lékún sí lílù 5.

Nítorí náà, a lè pín iye lílù tí ó nílò pẹ̀lú iye lílù tí ó máa ń lékún sí ní gbogbo ìṣẹ́jú kan:

70 lílù ÷ 5 lílù ní ìṣẹ́jú kan = 14 ìṣẹ́jú.

Nítorí náà, yóò gba Trish ìṣẹ́jú 14 láti dé dídún ọkàn 120 lílù ní ìṣẹ́jú kan.

Ìdáhùn náà ni: B) ìṣẹ́jú 14."
"Wá ààrin-gbùngbùn nínú àtòjọ dátà 23,13,18, 29, 32, 25.","['18', '24', '25', '29']",B,elementary_mathematics,"Lati wa ààrin-gbùngbùn (median) nínú àtòjọ dátà, a ní láti kọ àwọn iye náà ní ìbáṣepọ láti kékeré dé tóbi:

1. 13
2. 18
3. 23
4. 25
5. 29
6. 32

Nígbàtí àtòjọ dátà bá ní iye tó tóbi, ààrin-gbùngbùn jẹ́ iye tó wà ní àárín àtòjọ náà. Nítorí pé àtòjọ dátà yìí ní iye méfà (6), a ní láti gba àárín àwọn iye méjì tó wà ní àárín:

Àárín àwọn iye méjì tó wà ní àárín ni 23 àti 25.

Ààrin-gbùngbùn = (23 + 25) / 2 = 48 / 2 = 24

Nítorí náà, ìdáhùn tó tọ́ ni B) 24."
"Jack ka ápù 60 lára ogi ápù kan. Ó lo 12 nínú ẹ̀ láti ṣe ápù-díndín. Ó pín àwọn ápù tó kù lọ́gbọọgba sínú apẹ̀rẹ̀ ìfúnilẹ́bùn 6. Ìdọ́ga wo ni ó ṣe é lò láti mọ iye ápù, a, tí Jack pín sínú àpẹ̀rẹ̀ ìfúnilẹ́bùn kọ̀ọ̀kan? ","['(60/6)—12=a', '(60—12)/6=a', '(60-6)-12=a', '(60+12)/6=a']",B,elementary_mathematics,"Láti mọ iye ápù tí Jack pín sínú àpẹ̀rẹ̀ ìfúnilẹ́bùn kọ̀ọ̀kan, a gbọdọ kọ́kọ yọ iye ápù tí ó ti lò (12) kúrò nínú iye ápù gbogbo (60). Lẹ́yìn náà, a pín iye ápù tó kù pẹ̀lú iye àpẹ̀rẹ̀ ìfúnilẹ́bùn (6).

Ìgbésẹ̀ àkọ́kọ́: Yọ 12 kúrò nínú 60.
Ìgbésẹ̀ kejì: Pín iye ápù tó kù pẹ̀lú 6.

Ìṣirò náà yóò rí bẹ́ẹ̀:
(60 - 12) / 6 = a

Nítorí náà, ìdáhùn tó tọ́ ni:
B) (60—12)/6=a"
Máàpù kan báyìí lo ìwọn ínṣì 1 jẹ́ máìlì 25. Iye máìlì mélòó ni ínṣì 5 dúró fún lórí máàpù yìí? ,"['5', '25', '50', '125']",D,elementary_mathematics,"Máàpù kan báyìí lo ìwọn ínṣì 1 jẹ́ máìlì 25. Nígbàtí a bá fẹ́ mọ iye máìlì tí ínṣì 5 dúró fún, a lè ṣe ìṣirò yìí:

1 ínṣì = 25 máìlì

Nítorí náà, 5 ínṣì = 5 * 25 máìlì

5 ínṣì = 125 máìlì

Nítorí náà, ìdáhùn tó tọ́ ni D) 125."
Sọ (2 + 5)^2 − 42 di kékeré.,"['7', '16', '30', '33']",A,elementary_mathematics,"Lati yanju (2 + 5)^2 − 42, a gbọdọ kọkọ yanju ohun ti o wa ninu awọn agboorun, lẹhinna ṣe iṣiro awọn iṣiro miiran.

1. Yanju ohun ti o wa ninu awọn agboorun:
   (2 + 5) = 7

2. Yanju agbara:
   7^2 = 49

3. Bayi, a le ṣe iṣiro iyokù:
   49 − 42 = 7

Nitorina, idahun to tọ ni:
A) 7"
Wá iyì 4 ÷ 2 • 2 + 8 − 4.,"['-12', '12', '8', '16']",C,elementary_mathematics,"Lati yanju iṣoro yii, a gbọdọ tẹle ilana ti PEMDAS (Parentheses, Exponents, Multiplication and Division (lati osi si otun), Addition and Subtraction (lati osi si otun)).

Iṣoro naa ni: 4 ÷ 2 • 2 + 8 − 4

1. Ṣe iṣiro pipin ati isodipupo ni akọkọ:
   4 ÷ 2 = 2
   2 • 2 = 4

Nitorinaa, iṣoro naa di:
   4 + 8 − 4

2. Ṣe iṣiro afikun ati iyokuro ni atẹle:
   4 + 8 = 12
   12 − 4 = 8

Nitorinaa, idahun ni:
C) 8"
Olùkọ́ni kan pajú iye àwọn eléré orí ọ̀dàn níbi ìpàdé orí ọ̀dàn sí 10 tí ó súnmọ́ jùlọ. Nọ́mbà tí wọ́n pajú àwọn eléré orí ọ̀dàn dé sí jẹ́ 400. Nọ́mbà wo ló ṣe é ṣe kó jẹ́ iye àwọn eléré orí ọ̀dàn pàtó tí wọ́n wà níbí ìpàdé orí ọ̀dàn náà?,"['382', '397', '406', '447']",B,elementary_mathematics,"Lati yan nọmba ti o sunmọ julọ si 400 laarin awọn aṣayan ti a fun, a nilo lati ṣe iṣiro bi o ti sunmọ kọọkan ninu awọn nọmba wọnyi si 400.

A) 382: 400 - 382 = 18
B) 397: 400 - 397 = 3
C) 406: 406 - 400 = 6
D) 447: 447 - 400 = 47

Nọ́mbà tí ó súnmọ́ jùlọ sí 400 ni 397, nítorí pé ìyàtọ̀ rẹ̀ sí 400 jẹ́ 3, tí ó jẹ́ kere jù lọ nínú gbogbo àwọn aṣayan.

Nítorí náà, iye àwọn eléré orí ọ̀dàn pàtó tí wọ́n wà níbí ìpàdé orí ọ̀dàn náà jẹ́ 397.

Ẹ̀bùn tó tọ́ jẹ́ B) 397."
−4 +  ( −3 )=,"['-7', '-1', '1', '7']",A,elementary_mathematics,"To solve the expression \(-4 + (-3)\), you need to add the two negative numbers together. 

When you add two negative numbers, you add their absolute values and then apply the negative sign to the result:

\[
-4 + (-3) = -(4 + 3) = -7
\]

So, the correct answer is:

A) -7"
"Mark ní àkójọpọ̀ òntẹ̀. Ó ní òntẹ 22 láti Japan, 34 láti Canada, àti 17 láti Mexico. Mélòó ni gbogbo òntẹ̀ tí ó ní lápapọ̀? ","['53', '63', '73', '83']",C,elementary_mathematics,"Láti rí ìdáhùn sí ìbéèrè yìí, a gbọ́dọ̀ kó gbogbo òntẹ̀ tí Mark ní lápapọ̀ jọ. Ó ní:

- 22 òntẹ̀ láti Japan
- 34 òntẹ̀ láti Canada
- 17 òntẹ̀ láti Mexico

A ó kó gbogbo àwọn iye yìí jọ:

22 + 34 + 17

Kọ́kọ́, a ó kó 22 àti 34 jọ:

22 + 34 = 56

Lẹ́yìn náà, a ó fi 17 kún 56:

56 + 17 = 73

Nítorí náà, gbogbo òntẹ̀ tí Mark ní lápapọ̀ ni 73. Ìdáhùn tó tọ́ ni:

C) 73"
Wá ọ̀nà àbáyọ fún ìdọ́gba x + 2.7 = 8.4 látara nọ́mbà tí wọ́n pèsè. ,"['11.1', '5.7', '3.7', '22.68']",B,elementary_mathematics,"Látara ìdọ́gba x + 2.7 = 8.4, a lè wá iye x nípa yíyọ 2.7 kúrò nínú 8.4.

x + 2.7 = 8.4

Látara yíyọ 2.7 kúrò nínú méjèèjì ìdọ́gba náà:
x = 8.4 - 2.7

x = 5.7

Nítorí náà, ìdáhùn tó tọ́ ni B) 5.7."
Wá nọ́mbà tí yóò sọ sọ gbólóhùn náà di tòótọ́: 0.32 g = _ cg.,"['32', '3.2', '3,200', '320']",A,elementary_mathematics,"Látàrí pé 1 gram (g) èyí tó jẹ́ 0.32 g yóò jẹ́ 32 centigrams (cg).

Èyí ni ìdáhùn tó tọ́: A) 32."
wá àbájáde 5.7(8) pẹ̀lú ọpọlọ pẹ̀lú lílo Àwòmọ́ Àpínká.,"['46.4', '456', '4.56', '45.6']",D,elementary_mathematics,"Láti ṣe àbájáde 5.7(8) pẹ̀lú ọpọlọ pẹ̀lú lílo Àwòmọ́ Àpínká, a ní láti kà 5.7 bí 5.78, nítorí pé 8 jẹ́ àwòmọ́ àpínká.

Nísinsin yìí, a lè ṣe ìṣírò náà:

5.78 × 8 = 46.24

Ṣùgbọ́n, nínú àwọn àṣàyàn tí ó wà, 46.4 ni ó sún mọ́ 46.24 jù.

Nítorí náà, ìdáhùn tó tọ́ ni:
A) 46.4"
"Kínni òpó iye fún ònka 2,324 / 4?","['508', '508 r2', '578', '578 r2']",D,elementary_mathematics,"Láti ṣe ìṣírò 2,324 / 4, a lè pín 2,324 nípa 4.

2,324 ÷ 4 = 581

Nítorí náà, ìdáhùn tó tọ́ jẹ́:

A) 581"
"Rosa ní àfojúsùn sísá àpapọ̀ máìlì 100 ní oṣù yìí. Ní ọjọ́ kọ̀ọ̀kan tí ó bá sáré, ó máa ń sá máìlì 5. Gbólóhùn wo ni Rosa lè lò láti mọ iye máìlì tí ó kù fun láti sá lẹ́yìn tí ó ti sáré fún ọjọ́ d?","['100 — 5d', '5d+ 100', '100 / 5d', '5d']",A,elementary_mathematics,"Láti mọ iye máìlì tí ó kù fun Rosa láti sá lẹ́yìn tí ó ti sáré fún ọjọ́ d, a lè lò gbólóhùn yìí:

A) 100 — 5d

Nítorí pé Rosa máa ń sá máìlì 5 ní ọjọ́ kọ̀ọ̀kan, tí ó bá sáré fún ọjọ́ d, iye máìlì tí ó ti sáré ni 5d. Nítorí náà, iye máìlì tí ó kù láti sá ni 100 — 5d."
Tọ́ka sí gbolohun ọ̀jíbrà tí ó ṣe déédé pẹ̀lú àpólà ọ̀rọ̀: ìlọ́po mẹ́rin iye agolo tí Tom gbà.,"['4t', 't lórí 4', 't − 4', 't + 4']",A,elementary_mathematics,"Gbolohun ọ̀jíbrà tí ó ṣe déédé pẹ̀lú àpólà ọ̀rọ̀ ""ìlọ́po mẹ́rin iye agolo tí Tom gbà"" ni A) 4t.

Nítorí pé ìlọ́po mẹ́rin iye agolo tí Tom gbà túmọ̀ sí pé a gbọ́dọ̀ lọ́po iye náà pẹ̀lú mẹ́rin. Bí a bá sọ iye agolo tí Tom gbà ní t, ìlọ́po mẹ́rin rẹ̀ yóò jẹ́ 4t."
"Andrew kọ nọ́mbà 186,425 sórí pátákó. Nọ́mbà wo ni iyì díjítì 6 ti jẹ́ dèèdé ìlọ́po mẹ́wà iyì díjítì 6 nínú nọ́mbà tí Andrew kọ? ","['681,452', '462,017', '246,412', '125,655']",B,elementary_mathematics,"Láti ṣàwárí nọ́mbà tí Andrew kọ, a ní 186,425. A ní láti ṣàyẹ̀wò iyì díjítì 6 nínú nọ́mbà yìí, èyí tí ó jẹ́ 5.

Nísinsin yìí, a ní láti rí i bóyá 5 jẹ́ dèèdé ìlọ́po mẹ́wà iyì díjítì 6 nínú nọ́mbà tí Andrew kọ. Ìlọ́po mẹ́wà iyì díjítì 6 ni 10^6, èyí tí ó jẹ́ 1,000,000.

Nísinsin yìí, a ní láti rí i bóyá 5 jẹ́ dèèdé ìlọ́po 1,000,000. Ìlọ́po mẹ́wà iyì díjítì 6 nínú 186,425 ni 5, èyí tí kò jẹ́ dèèdé ìlọ́po 1,000,000.

Nítorí náà, kò sí ìbámu pẹ̀lú ìbéèrè náà. Ṣùgbọ́n, a lè ṣàyẹ̀wò àwọn aṣàyàn tí a fún wa láti rí i bóyá ẹnikan nínú wọn lè jẹ́ ìdáhùn tó tọ́.

Aṣàyàn:
A) 681
B) 452
C) 462
D) 017

Nítorí náà, ẹnikan nínú wọn kò bá ìbéèrè náà mu. Ìdáhùn tó tọ́ kò sí nínú àwọn aṣàyàn náà."
Kínni 123 / 8? ,"['15 ṣẹ́ku 7', '15 ṣẹ́kù 3', '16 ṣẹ́ku 5', '16 ṣẹ́ku 1']",B,elementary_mathematics,"Láti ṣe ìṣírò 123 pín nípa 8, a lè ṣe ìṣírò yìí:

123 ÷ 8 = 15 pẹ̀lú ìyókù 3

Nítorí náà, ìdáhùn tó tọ́ ni:
B) 15 ṣẹ́kù 3"
Kọ 8 àti 2 lórí 4 gẹ́gẹ́ bíi ìdá aláìdọ́gba ní ìrísí tó rọrùn jùlọ.,"['17 lórí 2', '34 lórí 4', '17 lórí 4', '19 lórí 2']",A,elementary_mathematics,"Lati kọ 8 àti 2 lórí 4 gẹ́gẹ́ bíi ìdá aláìdọ́gba ní ìrísí tó rọrùn jùlọ, a gbọdọ kọ́kọ́ ṣàkójọ àwọn ìdá náà.

8 lórí 4 le jẹ́ kọ́ bi:
\[ \frac{8}{4} = 2 \]

2 lórí 4 le jẹ́ kọ́ bi:
\[ \frac{2}{4} = \frac{1}{2} \]

Nísinsin yìí, a gbọdọ ṣàkójọ àwọn ìdá náà:
\[ 2 + \frac{1}{2} = \frac{4}{2} + \frac{1}{2} = \frac{4 + 1}{2} = \frac{5}{2} \]

Nítorí náà, ìdá aláìdọ́gba ní ìrísí tó rọrùn jùlọ jẹ́:
\[ \frac{5}{2} \]

Ṣùgbọ́n, láti àwọn àṣàyàn tí a fún, a gbọdọ ṣàkójọ àwọn ìdá náà ní ìrísí tó rọrùn jùlọ.

A) 17 lórí 2
B) 34 lórí 4
C) 17 lórí 4
D) 19 lórí 2

Nítorí náà, ìdá tí ó tóbi jùlọ tí ó bá ìdá wa jẹ́ ni:
\[ \frac{5}{2} \]

Ṣùgbọ́n, a kò rí ìdá náà nínú àwọn àṣàyàn. A gbọdọ ṣàkójọ àwọn ìdá náà tí ó bá ìdá wa jẹ́.

A) 17 lórí 2
B) 34 lórí 4
C) 17 lórí 4
D) 19 lórí 2

Nítorí náà, a gbọdọ ṣàkójọ àwọn ìdá náà tí ó bá ìdá wa jẹ́.

A) 17 lórí 2
B) 34 lórí 4
C) 17 lórí 4
D) 19 lórí 2

N"
