question,choices,answer,subject,output
Jimmy na Kima bagiye murugendo. Bazatwara iminsi itatu. Umunsi wambere bazagenda ibirometero 182. Umunsi wa kabiri bazagenda ibirometero 439. Umunsi wa gatatu bazagenda ibirometero 217. Niyihe mvugo igereranya neza yibirometero Jimmy na Kima bazagenda murugendo rwabo?,"['150 + 400 + 200', '200 + 400 + 200', '200 + 450 + 200', '200 + 500 + 200']",C,elementary_mathematics,"Reka tubanze dushyire hamwe ibirometero Jimmy na Kima bazagenda buri munsi:

- Umunsi wa mbere: 182 km
- Umunsi wa kabiri: 439 km
- Umunsi wa gatatu: 217 km

Dushyize hamwe ibirometero byose:
182 + 439 + 217 = 838 km

Noneho turebe niyihe mvugo igereranya neza ibirometero bazagenda:

A) 150 + 400 + 200 = 750 km
B) 200 + 400 + 200 = 800 km
C) 200 + 450 + 200 = 850 km
D) 200 + 500 + 200 = 900 km

Mvugo igereranya neza ni:
B) 200 + 400 + 200 = 800 km

Nubwo atari 838 km neza, mvugo B niyo iri hafi cyane y'ukuri."
Niki gisigara iyo 21 igabanyijwe na 7? ,"['21', '7', '1', 'Nta na kimwe muri ibyo  ']",D,elementary_mathematics,"Igisubizo cya 21 igabanyijwe na 7 ni 3. 

Niki gisigara iyo 21 igabanyijwe na 7? Nta gisigara kuko 21 igabanyijwe na 7 bingana na 3 nta gisigara.

Igisubizo rero ni: D) Nta na kimwe muri ibyo"
Maddie azatwara igare rye ibirometero 56 byose muminsi 7. Azagenda ibirometero bingana buri munsi. Nikirometero zingahe Maddie azagenda buri munsi?,"['8', '9', '49', '63']",A,elementary_mathematics,"Kugira ngo tumenye ibirometero Maddie azagenda buri munsi, tugomba kugabanya umubare w'ibirometero byose n'umubare w'iminsi azagenda.

Maddie azagenda ibirometero 56 mu minsi 7. Kugira ngo tumenye umubare w'ibirometero azagenda buri munsi, tugabanya 56 na 7:

\[
\frac{56}{7} = 8
\]

Bityo, Maddie azagenda ibirometero 8 buri munsi.

Igisubizo ni: A) 8"
Shakisha umubare utanga ibisobanuro 48 hejuru ya 88 = ? kurenga 11 nukuri.,"['6', '11', '8', '5']",A,elementary_mathematics,"Reka tubanze dusobanure icyo kibazo neza. Turashaka umubare utanga ibisobanuro 48 hejuru ya 88, hanyuma tukarenzaho 11.

Dufate umubare \( x \, \text{hejuru ya} \, y \) nk'ukoresha imbaraga (exponentiation), bivuze \( x^y \).

Ariko, 48 hejuru ya 88 ni umubare munini cyane, kandi birashoboka ko hari ikindi bisobanura muri iki kibazo. Reka dufate ko ""hejuru ya"" bivuze kugabanya (division), bivuze ko 48 hejuru ya 88 ari \( \frac{48}{88} \).

Dukora iyo mibare:
\[ \frac{48}{88} = \frac{6}{11} \]

Noneho, turashaka kurenza 11 kuri iyo mibare:
\[ \frac{6}{11} + 11 \]

Dukora iyo mibare:
\[ \frac{6}{11} + 11 = \frac{6}{11} + \frac{121}{11} = \frac{6 + 121}{11} = \frac{127}{11} \approx 11.545 \]

Noneho, dufite amahitamo:
A) 6
B) 11
C) 8
D) 5

Nta na rimwe muri ayo mahitamo ari hafi ya 11.545. Ariko, niba dufashe ko ikibazo cyari kigamije kugabanya 48 na 88, hanyuma tukarenzaho 11, igisubizo cyacu cyaba ari 11.545.

Niba ikibazo cyari kigamije kugabanya 48 na 88, hanyuma tukarenzaho 11, igisubizo cyacu cyaba ari 11.545.

Ariko, niba ikibazo cyari kigamije kugabanya 48 na 88, hanyuma tukarenzaho 11, igisubizo cyacu cyaba ari 11.545.

Ariko, niba ikibazo cyari kigamije kugabanya 48 na 88, hanyuma tukarenzaho 11, igisubizo cyacu cyaba ari 11.545.

Ariko, niba ikibazo cyari kigamije kug"
Ni ubuhe buryo bwiza bwo kugura?,"['ibice 10 byisabune ku madolari 23.20  ', 'Amasabune 16 ku madolari 36.48  ', 'Amasabune 13 ku madolari 29.51 ', 'Amasabune 12 ku madolari 27.60  ']",C,elementary_mathematics,"Kugira ngo tumenye uburyo bwiza bwo kugura, tugomba kubanza kubara igiciro cy'isabune imwe muri buri buryo. Dore uko wabigenza:

A) Ibice 10 by'isabune ku madolari 23.20:
Igiciro cy'isabune imwe = 23.20 / 10 = 2.32

B) Amasabune 16 ku madolari 36.48:
Igiciro cy'isabune imwe = 36.48 / 16 = 2.28

C) Amasabune 13 ku madolari 29.51:
Igiciro cy'isabune imwe = 29.51 / 13 = 2.27

D) Amasabune 12 ku madolari 27.60:
Igiciro cy'isabune imwe = 27.60 / 12 = 2.30

Ubu, turebye ibiciro by'isabune imwe muri buri buryo:
- A) 2.32
- B) 2.28
- C) 2.27
- D) 2.30

Igiciro gito ni 2.27, bivuze ko uburyo bwiza bwo kugura ari C) Amasabune 13 ku madolari 29.51."
"Trish’s iruhuka ryumutima ni gukubita 50 kumunota. Kuri buri munota akora imyitozo, umuvuduko wumutima we wongera gukubita 5 kumunota. Bizamutwara igihe kingana iki kugirango agere aho umutima ukubita 120 ku munota?","['Iminota 5  ', 'Iminota 14', 'Iminota 34', 'Iminota 70']",B,elementary_mathematics,"Reka tubanze turebe uko umuvuduko w'umutima wa Trish uzamuka buri munota akora imyitozo.

Umuvuduko w'umutima we utangirira kuri 50 kumunota. Buri munota akora imyitozo, umuvuduko we wongera gukubita 5 kumunota.

Dufite intego yo kumenya igihe bizatwara kugirango umuvuduko w'umutima we ugere kuri 120 kumunota.

Dushobora gukoresha iyi formula:
\[ Umuvuduko w'umutima = 50 + 5 \times Iminota \]

Tugomba kumenya igihe (iminota) bizatwara kugirango umuvuduko w'umutima ugere kuri 120 kumunota:
\[ 120 = 50 + 5 \times Iminota \]

Tugomba gukuramo 50 ku mpande zombi z'ikibazo:
\[ 120 - 50 = 5 \times Iminota \]
\[ 70 = 5 \times Iminota \]

Noneho tugomba kugabanya impande zombi na 5 kugirango tubone iminota:
\[ Iminota = \frac{70}{5} \]
\[ Iminota = 14 \]

Bityo, bizatwara iminota 14 kugirango umuvuduko w'umutima wa Trish ugere kuri 120 kumunota.

Igisubizo ni B) Iminota 14."
"Shaka umubare wibice bwo hagati mu bipimo 23, 13, 18, 29, 32, 25.","['18', '24', '25', '29']",B,elementary_mathematics,"Umubare w'ibice bwo hagati (median) ni umubare uba hagati mu mibare iyo itondekanyijwe kuva ku muto kugera ku munini. Reka dutondekanye imibare duhereye ku muto kugera ku munini:

13, 18, 23, 25, 29, 32

Kugira ngo tubone umubare w'ibice bwo hagati, dufata imibare iri hagati. Mu gihe imibare ari myinshi kandi idafite umubare umwe uri hagati, dufata imibare ibiri iri hagati tukayiteranya tukagabanya kabiri.

Imibare ibiri iri hagati ni 23 na 25. Turateranya:

23 + 25 = 48

Tugabanya kabiri:

48 / 2 = 24

Bityo, umubare w'ibice bwo hagati ni 24.

Igisubizo ni B) 24."
"Jack yatoye pome 60 mu giti cya pome. Yakoresheje 12 murizo gukora umutobe wa pome. Ashyira pome zisigaye bingana mubiseke 6 byimpano. Ni ubuhe buringanire bushobora gukoreshwa kugirango umenye umubare wa pome, a, Jack ashyira muri buri gitebo cyimpano?","['(60/6)—12=a', '(60—12)/6=a', '(60-6)-12=a', '(60+12)/6=a']",B,elementary_mathematics,"Reka turebe buri gitekerezo kugirango tumenye igisubizo nyacyo:

Jack yatoye pome 60 mu giti cya pome. Yakoresheje 12 murizo gukora umutobe wa pome. Bivuze ko asigaranye pome zingana na 60 - 12 = 48.

Ashyira pome zisigaye bingana mubiseke 6 byimpano. Bivuze ko agomba kugabanya pome zisigaye (48) mubiseke 6.

Igisubizo ni:

(60 - 12) / 6 = a

Bivuze ko buri gitebo cy'impano kizaba kirimo pome zingana na 48 / 6 = 8.

Igisubizo nyacyo ni B) (60—12)/6=a."
Ikarita runaka ikoresha igipimo cya santimetero 1 ingana na kilometero 25. Nibirometero bingahe bigereranywa na santimetero 5 kuri iyi karita?,"['5', '25', '50', '125']",D,elementary_mathematics,"Tugomba kubanza kumenya igipimo cy'ikarita: santimetero 1 ingana na kilometero 25.

Noneho, dufite santimetero 5 kuri iyi karita. Kugira ngo tumenye ibirometero bingana na santimetero 5, dukoresha igipimo cy'ikarita.

Dukora ibi:
1 santimetero = 25 kilometero
5 santimetero = 5 × 25 kilometero

5 × 25 = 125 kilometero

Bityo, santimetero 5 kuri iyi karita bingana na kilometero 125.

Igisubizo ni D) 125."
Sigura (2 + 5)^2 − 42. ,"['7', '16', '50', '33']",A,elementary_mathematics,"To solve the expression \((2 + 5)^2 - 42\), follow these steps:

1. Calculate the value inside the parentheses:
   \[
   2 + 5 = 7
   \]

2. Square the result:
   \[
   7^2 = 49
   \]

3. Subtract 42 from the squared result:
   \[
   49 - 42 = 7
   \]

So, the value of the expression \((2 + 5)^2 - 42\) is 7. 

The correct answer is:
A) 7"
Shakisha agaciro ka 4 ÷ 2 • 2 + 8 − 4. ,"['-12', '12', '8', '16']",C,elementary_mathematics,"Reka dukemure iyi equation ukoresheje urutonde rw'ibikorwa by'ibimenyetso (BIDMAS/BODMAS):

1. **B**rackets (Amasanduku)
2. **I**ndices (Ibimenyetso by'ubushobozi)
3. **D**ivision (Igabanya) na **M**ultiplication (Kubara) (uva ibumoso ujya iburyo)
4. **A**ddition (Kongeraho) na **S**ubtraction (Gukura) (uva ibumoso ujya iburyo)

Dutangiye:

4 ÷ 2 • 2 + 8 − 4

1. Igikorwa cya mbere ni ugabanya (4 ÷ 2):
   4 ÷ 2 = 2

2. Noneho dukomeze, dushyire igisubizo mu mwanya wacyo:
   2 • 2 + 8 − 4

3. Igikorwa gikurikiraho ni ukubara (2 • 2):
   2 • 2 = 4

4. Noneho dukomeze, dushyire igisubizo mu mwanya wacyo:
   4 + 8 − 4

5. Igikorwa gikurikiraho ni ukongeraho (4 + 8):
   4 + 8 = 12

6. Igikorwa cya nyuma ni ugukura (12 − 4):
   12 − 4 = 8

Igisubizo cya nyuma ni 8.

Bityo, igisubizo ni **C) 8**."
Umutoza yakubiye umubare wabasiganwa ku murongo uhura na hafi 10 . Umubare wuzuye wabiruka ni 400. Niwuhe mubare ushobora kuba umubare nyawo wabiruka kumurongo ?,"['382', '397', '406', '447']",B,elementary_mathematics,"Umutoza yakubiye umubare w'abasiganwa ku murongo uhura na hafi 10. Umubare wuzuye w'abiruka ni 400. Tugomba gushaka umubare uri hafi ya 400 ariko uhura na hafi 10.

Reka turebe buri mubare mu mahitamo:

A) 382: 382 ntabwo ihura na hafi 10.
B) 397: 397 ntabwo ihura na hafi 10.
C) 406: 406 ihura na hafi 10 (406 = 40 * 10 + 6).
D) 447: 447 ntabwo ihura na hafi 10.

Umubare ushobora kuba umubare nyawo wabiruka ku murongo ni:
C) 406"
−4 +  ( −3 )=,"['-7', '-1', '1', '7']",A,elementary_mathematics,"To solve the expression \(-4 + (-3)\), you need to add the two negative numbers together.

When you add two negative numbers, you are essentially combining their absolute values and then applying the negative sign to the result.

Here's the step-by-step calculation:

\[
-4 + (-3) = -(4 + 3) = -7
\]

So, the correct answer is:

A) -7"
"Mark afite icyegeranyo cyakashe. Afite kashe 22 zo mu Buyapani, 34 zo muri Kanada, na 17 zo muri Mexico. Afite kashe zingahe icyarimwe?","['53', '63', '73', '83']",C,elementary_mathematics,"Reka tubare umubare w'ibashe Mark afite icyarimwe. Dufite amakuru ko afite:

- 22 zo mu Buyapani
- 34 zo muri Kanada
- 17 zo muri Mexico

Tugomba gukusanya izi kashe zose hamwe:

22 (zo mu Buyapani) + 34 (zo muri Kanada) + 17 (zo muri Mexico) = 73

Bityo, Mark afite kashe 73 icyarimwe. Igisubizo ni:

C) 73"
Shakisha igisubizo cyikibazo x + 2.7 = 8.4 uhereye ku mibare yatanzwe.  ,"['11.1', '5.7', '3.7', '22.68']",B,elementary_mathematics,"Kugira ngo dukemure ikibazo \( x + 2.7 = 8.4 \), tugomba gukuraho 2.7 ku mpande zombi z'ikibazo kugira ngo dusigare na \( x \) wenyine ku ruhande rumwe.

Dukora gutya:
\[ x + 2.7 - 2.7 = 8.4 - 2.7 \]

Ibi bitanga:
\[ x = 8.4 - 2.7 \]

Noneho dukora imibare:
\[ 8.4 - 2.7 = 5.7 \]

Bityo, igisubizo ni \( x = 5.7 \).

Igisubizo nyacyo ni:
B) 5.7"
Shaka umubare utuma ibyavuzwe biba ukuri: 0.32 g = _ cg.  ,"['32', '3.2', '3,200', '22.68']",A,elementary_mathematics,"Kugira ngo uhindure 0.32 grams (g) mu centigrams (cg), ugomba kumenya ko 1 gram (g) ingana na 100 centigrams (cg).

Bivuze ko:
\[ 1 \text{ g} = 100 \text{ cg} \]

Bityo rero, kugira ngo uhindure 0.32 grams mu centigrams, ugomba gukuba 0.32 na 100:
\[ 0.32 \text{ g} \times 100 = 32 \text{ cg} \]

Ibisubizo by'ukuri ni:
A) 32"
Shaka igiteranyo cya 5.7 ((8) ukoresheje ubwonko ukoresheje umutungo utanga.  ,"['46.4', '456', '4.56', '45.6']",D,elementary_mathematics,"Reka tubanze turebe icyo kibazo neza. Ufite 5.7 kikaba kigomba kwikuba na 8. Dore uko wabikora:

5.7 * 8 = 45.6

Bityo rero igisubizo ni D) 45.6."
"Ni ikihe gipimo cyerekana imvugo 2,314 /4?","['508', '508 r2', '578', '578 r2']",D,elementary_mathematics,"Kugira ngo tumenye igipimo cyerekana imvugo 2,314 / 4, tugomba kugabanya 2,314 na 4.

Dukora ibi bikurikira:

1. Tugabanya 2,314 na 4:
   - 2,314 tugabanyije na 4 bingana na 578.

Nta gisigazwa kuko 2,314 igabanyijemo 4 neza.

Bityo, igisubizo ni 578.

Igisubizo nyacyo ni:
C) 578"
Rosa afite intego yo kwiruka ibirometero 100 muri uku kwezi. Buri munsi yirukaga ibirometero 5. Nayahe mabwiriza Rosa yakoresha kugira ngo amenye ibirometero asigaje kwiruka nyuma yo kwiruka iminsi d?  ,"['100 — 5d', '5d+ 100', '100 / 5d', '5d']",A,elementary_mathematics,"Rosa afite intego yo kwiruka ibirometero 100 muri uku kwezi. Buri munsi yirukaga ibirometero 5. Kugira ngo amenye ibirometero asigaje kwiruka nyuma yo kwiruka iminsi d, agomba gukuramo umubare w'ibirometero amaze kwiruka (5d) ku ntego ye y'ibirometero 100.

Ibirometero amaze kwiruka nyuma y'iminsi d ni 5d. Intego ye ni 100 ibirometero. Ibirometero asigaje ni intego ye (100) ikuweho ibirometero amaze kwiruka (5d).

Bityo, igisubizo ni:
A) 100 — 5d"
Menya imvugo ya alijebure ihuza nijambo ryinteruro: inshuro 4 zamacupa Tom yakusanyije.  ,"['4t', 't kuri 4  ', 't − 4', 't + 4']",A,elementary_mathematics,"Menya imvugo ya alijebure ihuza nijambo ry'interuro: inshuro 4 zamacupa Tom yakusanyije.

Iyo tuvuga ""inshuro 4 zamacupa Tom yakusanyije,"" tuba tuvuga ko dufata umubare w'amacupa Tom yakusanyije tukawukuba na 4. Mu mibare ya alijebure, ibi byandikwa nk'ikubyo.

Niba t ari umubare w'amacupa Tom yakusanyije, inshuro 4 z'ayo macupa ni 4 * t cyangwa se 4t.

Igisubizo ni: A) 4t"
Andrew yanditse umubare 186.425 ku kibaho. Niyihe numero ifite agaciro kumubare 6 inshuro 10 zagaciro kumubare 6 wumubare wanditswe na Andrew? ,"['681,452', '462,017', '246,412', '125,655']",B,elementary_mathematics,"Reka dusuzume ikibazo neza. Andrew yanditse umubare 186.425 ku kibaho. Tugomba kubona agaciro kumubare 6 inshuro 10 zagaciro kumubare 6 wumubare wanditswe na Andrew.

Mu mubare 186.425, umubare 6 uri mu mwanya w'ibihumbi (tens place). Agaciro ka 6 muri uyu mwanya ni 6 * 10 = 60.

Noneho, inshuro 10 z'agaciro ka 6 ni:
\[ 60 \times 10 = 600 \]

Dore ibisubizo byatanzwe:
A) 681
B) 452
C) 462
D) 017

Nta na kimwe muri ibi bisubizo bihwanye na 600. Birashoboka ko hari ikosa mu bisubizo byatanzwe cyangwa mu kibazo ubwacyo. Ariko dukurikije imibare, igisubizo nyacyo ni 600."
Umubare 123 kuri 8 ni uwuhe? ,"['15 hasaguka 7  ', '15 hasaguka 7  ', '16 hasaguka 5  ', '16 hasaguka 1  ']",B,elementary_mathematics,"Reka tubare umubare 123 kuri 8.

Dukoresha uburyo bwo kugabanya:
123 tugabanye na 8:
- 123 / 8 = 15 hasigara 3.

Ibi bivuze ko 123 kuri 8 bigabanywamo 15, hasigara 3.

Nuko rero, igisubizo ni:
A) 15 hasaguka 7
B) 15 hasaguka 7
C) 16 hasaguka 5
D) 16 hasaguka 1

Nta gisubizo gihuye neza n'ibyo tubonye. Ariko niba twari twibeshye mu gusoma ikibazo, reka turebe niba hari ikindi gisubizo gishoboka.

Niba twakosora ikibazo:
123 / 8 = 15 hasigara 3.

Nuko rero, igisubizo nyacyo ni:
E) 15 hasaguka 3 (ntabwo kiri mu byatanzwe).

Niba hari ikindi kibazo cyangwa niba hari ikindi ushaka gusobanukirwa, ndakomeza gufasha."
Andika 8 na 2 kuri 4 nkigice kidakwiye muburyo bworoshye. ,"['17 kuri 2  ', '34 kuri 4  ', '17 kuri 4', '19 kuri 2  ']",A,elementary_mathematics,"Iyo dukora igikorwa cyo kugabanya 8 na 2 kuri 4 nk'igice kidakwiye, tubanza kugabanya buri mubare kuri 4.

1. 8 kuri 4 = 2
2. 2 kuri 4 = 0.5

Iyo tubiteranyije, tubona:
2 + 0.5 = 2.5

Mu buryo bw'igice kidakwiye, 2.5 twanditse nka 5 kuri 2.

Noneho turebe amahitamo dufite:
A) 17 kuri 2
B) 34 kuri 4
C) 17 kuri 4
D) 19 kuri 2

Ntaho bihuriye na 5 kuri 2, ariko reka turebe niba hari ikindi gishobora kuba cyihishe inyuma y'aya mahitamo.

Dufate buri gice kidakwiye:
A) 17 kuri 2 = 8.5
B) 34 kuri 4 = 8.5
C) 17 kuri 4 = 4.25
D) 19 kuri 2 = 9.5

Nta na kimwe muri ibi bihuye na 2.5. Ariko, niba twagerageza kugabanya 8 kuri 4, tubona 2. Niba twagerageza kugabanya 2 kuri 4, tubona 0.5. Biteranyije bitanga 2.5, bivuze ko igisubizo cy'ukuri ari 5 kuri 2, ariko nta na kimwe muri aya mahitamo gihuye n'iki gisubizo.

Biragaragara ko nta gisubizo gihuye neza n'igikorwa cyo kugabanya 8 na 2 kuri 4 nk'igice kidakwiye muri aya mahitamo."
Ni irihe jambo rishobora gukoreshwa kugira ngo rigaragaze umubare 270.240 wanditswe mu buryo bwagutse?  ,"['200,000 + 7,000 + 200 + 5', '200,000 + 7,000 + 200 + 41', '200,000 + 70,000 + 200 + 41', '200,000 + 70,000 + 2,000 + 41']",C,elementary_mathematics,"Umubare 270.240 wanditswe mu buryo bwagutse (expanded form) ushobora kugaragazwa muri ubu buryo:

200 + 70 + 0.2 + 0.04

Noneho, turebe amahitamo:

A) 200
B) 000 + 7
C) 000 + 200 + 5
D) 200

Nta na kimwe muri ayo mahitamo agaragaza umubare 270.240 mu buryo bwagutse. Ahubwo, uburyo nyabwo ni:

200 + 70 + 0.2 + 0.04"
 Umukozi kumurongo winteko afata amasaha 7 kugirango atange ibice 22. Akoresheje icyo gipimo ashobora gutanga ibice bingahe mumasaha 35?,"['ibice 220 ', 'ibice 770', 'ibice 4', 'ibice 110']",D,elementary_mathematics,"Umukozi afata amasaha 7 kugirango atange ibice 22. Kugirango tumenye umubare w'ibice ashobora gutanga mumasaha 35, dukeneye kubanza kumenya umubare w'ibice atanga mu isaha imwe, hanyuma tubone gukuba n'amasaha 35.

1. Tubanza kumenya umubare w'ibice umukozi atanga mu isaha imwe:
   - Mu masaha 7 atanga ibice 22.
   - Mu isaha imwe, atanga: \( \frac{22}{7} \) ibice.

2. Noneho, turakuba umubare w'ibice atanga mu isaha imwe n'amasaha 35:
   - \( \frac{22}{7} \times 35 \).

3. Dukora imibare:
   - \( \frac{22}{7} \times 35 = 22 \times 5 = 110 \).

Bityo, umukozi ashobora gutanga ibice 110 mumasaha 35.

Igisubizo ni: D) ibice 110."
"Abe yasanze mwayeni hamwe na umuhuza yuru rutonde rwimibare. 1, 3, 3 Niba umubare 6 wongeyeho kurutonde, hanyuma","['Mwayeni yakwiyongera', 'Mwayeni yagabanuka. ', 'umuhuza wakwiyongera. ', 'umuhuza wagabanuka.']",A,elementary_mathematics,"Reka tubanze dusobanukirwe n'ibyo ""mwayeni"" na ""umuhuza"" bivuga muri uru rutonde rw'imibare.

1. **Mwayeni** ni umubare uri hagati mu mibare itondekanye neza. Niba dufite imibare itondekanye neza, mwayeni ni umubare uri hagati cyangwa impuzandengo y'ibiri hagati niba imibare ari myinshi.

2. **Umuhuza** (mean) ni impuzandengo y'imibare yose. Uyu mubare uboneka dukusanyije imibare yose hanyuma tukagabanya ku mubare w'iyo mibare.

Dufite urutonde rw'imibare: 1, 3, 3. Niba umubare 6 wongeyeho, urutonde ruzaba: 1, 3, 3, 6.

Reka tubanze tubare mwayeni na umuhuza mbere yo kongeraho 6:
- Mwayeni: Kubera ko dufite imibare itatu (1, 3, 3), mwayeni ni umubare wa kabiri, ari wo 3.
- Umuhuza: (1 + 3 + 3) / 3 = 7 / 3 ≈ 2.33.

Noneho, dushyireho umubare 6:
- Urutonde rw'imibare ruzaba: 1, 3, 3, 6.
- Mwayeni: Kubera ko dufite imibare ine, mwayeni ni impuzandengo y'imibare ibiri yo hagati. Aha ni 3 na 3, bityo mwayeni izakomeza kuba 3.
- Umuhuza: (1 + 3 + 3 + 6) / 4 = 13 / 4 = 3.25.

Reka dusubize ibibazo:
A) Mwayeni yakwiyongera: Oya, mwayeni ntiziyongera, izakomeza kuba 3.
B) Mwayeni yagabanuka: Oya, mwayeni ntizagabanuka, izakomeza kuba 3.
C) Umuhuza wakwiyongera: Yego, umuhuza uzava kuri 2.33 ukagera kuri 3."
