question,choices,answer,subject,output
UJImmy kanye no Kima bazothatha uhambo. Bazoshayela izinsuku ezintathu. Usuku lokuqala bazoshayela amamayela awu 182.Ngolwesibili bazoshayela amamayela awu 439. Ngosuku lwesithathu bazoshayela amamayela awu 217. Ikuphi okukhombisa isilinganiso esisondelene nokuthi mangaki amamayela uJimmy no Kima abazowashayela kuloluhambo lwabo? ,"['150 + 400 + 200', '200 + 400 + 200', '200 + 450 + 200', '200 + 500 + 200']",C,elementary_mathematics,"Ukuze sithole isilinganiso esisondelene nokuthi mangaki amamayela uJimmy no Kima abazowashayela kuloluhambo lwabo, sizobala inani eliphelele lamamayela abazowashayela bese siqhathanisa nalokho okukhonjiswe ezinkethweni.

Okokuqala, ake sibale inani eliphelele lamamayela abazowashayela:
- Usuku lokuqala: 182 amamayela
- Usuku lwesibili: 439 amamayela
- Usuku lwesithathu: 217 amamayela

Inani eliphelele lamamayela:
182 + 439 + 217 = 838 amamayela

Manje, ake siqhathanise lokhu nenani eliphelele lamamayela ezinkethweni:

A) 150 + 400 + 200 = 750 amamayela
B) 200 + 400 + 200 = 800 amamayela
C) 200 + 450 + 200 = 850 amamayela
D) 200 + 500 + 200 = 900 amamayela

Isilinganiso esisondelene kakhulu ne-838 amamayela yi:
C) 200 + 450 + 200 = 850 amamayela

Ngakho-ke, impendulo efanele yi:
C) 200 + 450 + 200"
Kungaki okusalayo uma udivada u21 ngo 7?,"['21', '7', '1', 'Akukho kulokhu ']",D,elementary_mathematics,"Uma udivada u-21 ngo-7, uthola impendulo elandelayo:

21 ÷ 7 = 3

Ngakho-ke, akukho okukhethwa kukho okuhambisana nalesi siphakamiso. Kodwa-ke, impendulo efanele ingaba ngu-3. Kodwa njengoba lokhu akukhona okukhethwa kukho, impendulo efanele kulesi simo ingaba:

D) Akukho kulokhu"
UMaddie uzogibela ibhayisekili indawo engango 56 wamamayela ezinsukwini eziwu 7? Uzogibela ibhayisekili ngokulinganayo usuku nosuku. Sithini isamba senamba yamamayela uMaddie azowagibela usuku nosuku?,"['8', '9', '49', '63']",A,elementary_mathematics,"Ukuze sithole ukuthi uMaddie uzogibela ibhayisekili amamayela angakanani usuku nosuku, sidinga ukuhlukanisa inani eliphelele lamamayela (56) ngenani lezinsuku (7).

Sisebenzisa izibalo ezilula:
\[ 56 \, \text{amamayela} \div 7 \, \text{izinsuku} = 8 \, \text{amamayela ngosuku} \]

Ngakho-ke, uMaddie uzogibela ibhayisekili amamayela ayi-8 usuku nosuku.

Impendulo ilungile:
A) 8"
Thola inamba eyenza lesitatimende sibe iqiniso 48 ngaphezu kuka 88 = ? ngaphezu kwa 11 kuyiqiniso.,"['6', '11', '8', '5']",A,elementary_mathematics,"Ake sihlole isitatimende esinikeziwe: ""48 ngaphezu kuka 88 = ? ngaphezu kwa 11 kuyiqiniso.""

Okokuqala, ake sithole inani elingakwesobunxele lesitatimende:
48 ngaphezu kuka 88 kusho 48 + 88 = 136.

Manje, ake sibheke ingxenye yesobunxele:
""? ngaphezu kwa 11"" kusho 11 + ?.

Ngokwesitatimende, lezi zinto ezimbili kufanele zilingane:
136 = 11 + ?

Ukuthola inani le-?, sizokhipha u-11 ku-136:
136 - 11 = 125.

Ngakho-ke, inamba eyenza lesitatimende sibe iqiniso ngu-125. Kodwa-ke, lokhu akuhambisani nanoma yikuphi okukhethwa kukho okukhonjisiwe (A, B, C, D). Kungenzeka ukuthi kukhona iphutha ekubhaleni imibuzo noma izinketho. Kodwa ngokweqinisweni, impendulo efanele ngu-125."
Ikuphi ukuthenga okuhle?,"['10 wamaqhuzu ensipho ngo $23.20', '16 wamaqhuzu ensipho ngo $36.48', '13 wamaqhuzu ensipho ngo $29.52', '12 wamaqhuzu ensipho ngo $27.60']",C,elementary_mathematics,"Ukuze sithole ukuthi yikuphi ukuthenga okuhle, sizobala intengo yeqhuzu ngalinye lalezi zinhlaka ezine. Sizokwenza lokhu ngokuhlukanisa inani lemali ngenani lamaqhuzu.

A) 10 wamaqhuzu ngo $23.20:
\[ \text{Intengo yeqhuzu ngalinye} = \frac{23.20}{10} = 2.32 \]

B) 16 wamaqhuzu ngo $36.48:
\[ \text{Intengo yeqhuzu ngalinye} = \frac{36.48}{16} = 2.28 \]

C) 13 wamaqhuzu ngo $29.52:
\[ \text{Intengo yeqhuzu ngalinye} = \frac{29.52}{13} = 2.27 \]

D) 12 wamaqhuzu ngo $27.60:
\[ \text{Intengo yeqhuzu ngalinye} = \frac{27.60}{12} = 2.30 \]

Manje, ake sibheke ukuthi yikuphi okuphansi kakhulu:

- A) $2.32
- B) $2.28
- C) $2.27
- D) $2.30

Intengo ephansi kakhulu yeqhuzu ngalinye ingu-$2.27, okusho ukuthi ukuthenga okuhle kakhulu kungu-C) 13 wamaqhuzu ensipho ngo $29.52."
"Ukuphumula kwenhliziyo kaTrish kuba ukushaya kawu 50 ngeminithi. Iminithi neminithi uyazivocavoca, inhliziyo yakhe inyukela ekushayeni kawu 5 ngeminithi. Kuzothatha isikhathi esingakanani ukuthi inhliziyo yakhe ishaye ifike ku 120  wokushaya ngeminithi?","['imizuzu ewu 5', 'imizuzu ewu  14', 'imizuzu ewu 34', 'imizuzu ewu 70']",B,elementary_mathematics,"Ukuphumula kwenhliziyo kaTrish kuba ukushaya kawu 50 ngeminithi. Uma ezivocavoca, inhliziyo yakhe inyukela ekushayeni kawu 5 ngeminithi. Kuzothatha isikhathi esingakanani ukuthi inhliziyo yakhe ishaye ifike ku 120 wokushaya ngeminithi?

Ake sibale:

1. Ukushaya kwenhliziyo kaTrish uma ezivocavoca: 5 ngeminithi.
2. Inhliziyo yakhe kufanele ifike ku 120 wokushaya ngeminithi.
3. Ukuphumula kwenhliziyo yakhe: 50 wokushaya ngeminithi.

Sidinga ukubala umehluko phakathi kokushaya kwenhliziyo uma iphumule nokushaya okufanele ifike kukho uma ezivocavoca:

120 - 50 = 70 wokushaya ngeminithi.

Uma inhliziyo yakhe inyukela ekushayeni kawu 5 ngeminithi, sizobala ukuthi kuzothatha imizuzu emingaki ukufinyelela lelo zinga:

70 wokushaya / 5 wokushaya ngeminithi = 14 imizuzu.

Ngakho-ke, kuzothatha imizuzu ewu 14 ukuthi inhliziyo kaTrish ishaye ifike ku 120 wokushaya ngeminithi uma ezivocavoca.

Impendulo: B) imizuzu ewu 14"
"Thola inamba ephakathi nendawo kulesethi yolwazi 23, 13, 18, 29, 32, 25","['18', '24', '25', '29']",B,elementary_mathematics,"Ukuze uthole inamba ephakathi nendawo (median) kulesi sethi yolwazi, kufanele uqale ngokuhlela izinombolo ngokulandelana kusuka kwencane kuye kwenkulu. Nazi izinombolo ezihlelwe ngokulandelana:

13, 18, 23, 25, 29, 32

Ngoba inani lezinto kulesi sethi liyi-6 (eliyinombolo engashadile), inamba ephakathi nendawo izoba isilinganiso sezinombolo ezimbili eziphakathi nendawo. Lezi zinombolo ezimbili eziphakathi nendawo zingu-23 no-25.

Inamba ephakathi nendawo (median) izoba isilinganiso se-23 no-25:

\[ \text{Median} = \frac{23 + 25}{2} = \frac{48}{2} = 24 \]

Ngakho-ke, inamba ephakathi nendawo kulesi sethi yolwazi ngu-24.

Impendulo efanele ngu-B) 24."
"UJack ucosha ama aphula awu 60 esihlahleni sama aphula. Usebenzisa awu 12 ukwenza i-applesauce. Ubeka asele ama aphula ngokulinganayo ezikhwameni zezipho eziwu 6. Isiphi isibalo esingasetshenziswa ukuthola ukuthi mangaki ama aphula, lawa uJack awabeka endaweni ngayinye kubhasikidi?","['(60/6)—12=a', '(60—12)/6=a', '(60-6)-12=a', '(60+12)/6=a']",B,elementary_mathematics,"Ukuze uthole ukuthi mangaki ama-apula uJack awabeka endaweni ngayinye kubhasikidi, kufanele uqale ngokuthola ukuthi mangaki ama-apula asele ngemuva kokusebenzisa awu-12 ukwenza i-applesauce. Lokhu kungenziwa ngokususa ama-apula awu-12 ku-60:

\[ 60 - 12 \]

Ngemva kokuthola inani lama-apula asele, kufanele uwahlukanise ngokulinganayo phakathi kwezikhwama eziwu-6:

\[ \frac{(60 - 12)}{6} \]

Ngakho-ke, isibalo esingasetshenziswa ukuthola ukuthi mangaki ama-apula uJack awabeka endaweni ngayinye kubhasikidi siyi:

B) \((60 - 12) / 6 = a\)

Ngakho impendulo efanele ngu B) \((60 - 12) / 6 = a\)."
Kunemephu thizeni esebenzisa isikali sika 1 inch olinganiselwa ku 25 wamamayela. Mangaki amamayela akhonjiswe la ku 5 inch kulemephu?,"['5', '25', '50', '125']",D,elementary_mathematics,"Uma isikali semephu sithi 1 inch ilingana no 25 wamamayela, khona-ke sizosebenzisa lesi sikali ukuze sithole ukuthi mangaki amamayela akhonjiswe ku 5 inch.

Isikali sithi:
1 inch = 25 wamamayela

Ngakho-ke, uma sine 5 inch, sizokwenza lokhu kulandelayo:
5 inch * 25 wamamayela/inch = 125 wamamayela

Ngakho-ke, impendulo efanele ngu:
D) 125"
Enza kubelula (2 + 5)^2 − 42.,"['7', '16', '30', '33']",A,elementary_mathematics,"Ukuze sikwazi ukusombulula \( (2 + 5)^2 - 42 \), sizolandela lezi zinyathelo ezilandelayo:

1. Qala ngokubala okuphakathi kwezibalo ezisesibayeni:
   \[
   2 + 5 = 7
   \]

2. Bese sithatha lowo mphumela siwuphindaphinde ngo-2:
   \[
   7^2 = 7 \times 7 = 49
   \]

3. Ekugcineni, sithatha lowo mphumela we-49 bese siwunciphisa ngo-42:
   \[
   49 - 42 = 7
   \]

Ngakho-ke, impendulo efanele ngu-A) 7."
Thola inani lika 4 ÷ 2 • 2 + 8 − 4.,"['-12', '12', '8', '16']",C,elementary_mathematics,"Ukuze uthole inani lika 4 ÷ 2 • 2 + 8 − 4, kufanele ulandele imithetho yokusebenza kwezibalo (BODMAS/BIDMAS), okusho ukuthi kufanele uqale ngokwenza izibalo eziphakathi kwezibalo eziphakeme kakhulu (ukwahlukanisa nokuphindaphinda) ngaphambi kokwenza izibalo eziphansi kakhulu (ukuhlanganisa nokususa).

1. Qala ngokwahlukanisa:
   4 ÷ 2 = 2

2. Bese uphindaphinda:
   2 • 2 = 4

3. Bese uhlela ngokuhlanganisa nokususa:
   4 + 8 − 4

4. Qala ngokuhlanganisa:
   4 + 8 = 12

5. Bese ususa:
   12 − 4 = 8

Ngakho-ke, inani lika 4 ÷ 2 • 2 + 8 − 4 ngu 8.

Impendulo efanele ngu C) 8."
Ukhoshi wasondeza inamba yabasubathi emgudwini wokuhlangana oseduze kangango 10. Inamba yabasubathi isondezelwe ku 400. Kungaba iyiphi inamba eyiyona yona yabasubathi emgudwini wokuhlangana? ,"['382', '397', '406', '447']",B,elementary_mathematics,"Uma inamba yabasubathi isondezelwe ku 400, futhi inamba yabasubathi emgudwini wokuhlangana iseduze kangango 10, lokhu kusho ukuthi inamba yabasubathi ingaba phakathi kuka 390 no 410.

Ake sibheke izinketho ezinikeziwe:
A) 382 - Le namba ikude kakhulu no 400, ayikho phakathi kuka 390 no 410.
B) 397 - Le namba iseduze no 400 futhi iphakathi kuka 390 no 410.
C) 406 - Le namba nayo iseduze no 400 futhi iphakathi kuka 390 no 410.
D) 447 - Le namba ikude kakhulu no 400, ayikho phakathi kuka 390 no 410.

Ngakho-ke, izinketho ezilungile zingaba B) 397 noma C) 406. Kodwa uma sibheka ukuthi inamba isondezelwe ku 400, inamba engaba yiyo kakhulu ingaba B) 397 ngoba iseduze kakhulu no 400.

Impendulo efanele: B) 397"
−4 + ( −3 )=,"['-7', '-1', '1', '7']",A,elementary_mathematics,"To solve the expression \(-4 + (-3)\), you need to add the two negative numbers together. 

When you add two negative numbers, you add their absolute values and then apply the negative sign to the result.

\[
|-4| = 4
\]
\[
|-3| = 3
\]

Adding these absolute values:

\[
4 + 3 = 7
\]

Since both numbers were negative, the result is also negative:

\[
-4 + (-3) = -7
\]

So, the correct answer is:

A) -7"
"UMark ugxiviza imithwalo efikayo. Unegxivizo eziwu 22 ezivela eJapan, 34 zase Canada, neziwu 17 ezase Mexico. Unezigxivizo ezingaki zizonke?","['53', '63', '73', '83']",C,elementary_mathematics,"Ukuze sithole inani lezimpawu zizonke uMark anazo, sidinga ukwengeza izimpawu ezivela eJapan, eCanada, naseMexico.

Izimpawu ezivela eJapan: 22
Izimpawu ezivela eCanada: 34
Izimpawu ezivela eMexico: 17

Manje, ake senze ukubala:

22 (ezivela eJapan) + 34 (ezivela eCanada) + 17 (ezivela eMexico) = 73

Ngakho-ke, uMark unezigxivizo ezingama-73 zizonke.

Impendulo efanele: C) 73"
Khomba isixazululo salesibalo x+ 2.7 = 8.4 kulezinamba ezinikiwe.,"['11.1', '5.7', '3.7', '22.68']",B,elementary_mathematics,"Ukuze uthole isixazululo salesibalo \( x + 2.7 = 8.4 \), kufanele ususe u-2.7 ohlangothini lwesobunxele ukuze uthole u-x yedwa. Ukwenza lokhu, uzokhipha u-2.7 kuzo zombili izinhlangothi zesibalo.

\[ x + 2.7 - 2.7 = 8.4 - 2.7 \]

Lokhu kuzokunika:

\[ x = 8.4 - 2.7 \]

Manje, ake sibale:

\[ 8.4 - 2.7 = 5.7 \]

Ngakho-ke, isixazululo salesibalo \( x = 5.7 \).

Impendulo efanele ngu-B) 5.7."
Thola inamba eyenza lesitatimende sibe iqiniso: 0.32 g = _cg.,"['32', '3.2', '3,200', '320']",A,elementary_mathematics,"Ukuze sithole inamba eyenza lesitatimende sibe iqiniso, kufanele siguqule amagremu (g) abe kumasentigramu (cg). Siyazi ukuthi:

1 g = 100 cg

Ngakho-ke, uma sinama-0.32 g, sizokwenza lokhu kubalwa:

0.32 g × 100 cg/g = 32 cg

Ngakho-ke, inamba eyenza lesitatimende sibe iqiniso ngu-32. Impendulo ilungile yi-A) 32."
Thola umkhiqizo ka 5.7(8) ngokomqondo usebenzise i-Distributive property.,"['46.4', '456', '4.56', '45.6']",D,elementary_mathematics,"Ukuze uthole umkhiqizo ka \(5.7 \times 8\) ngokomqondo usebenzisa i-Distributive Property, ungahlukanisa inombolo engu-5.7 ibe izingxenye ezimbili: \(5 + 0.7\). Bese usebenzisa i-Distributive Property, ethi:

\[ a(b + c) = ab + ac \]

Lapha, \(a = 8\), \(b = 5\), futhi \(c = 0.7\). Ngakho-ke:

\[ 5.7 \times 8 = (5 + 0.7) \times 8 \]
\[ = (5 \times 8) + (0.7 \times 8) \]

Manje, ake sibale lezi zingxenye ezimbili:

\[ 5 \times 8 = 40 \]
\[ 0.7 \times 8 = 5.6 \]

Manje, hlanganisa lezi zingxenye ezimbili:

\[ 40 + 5.6 = 45.6 \]

Ngakho-ke, umkhiqizo ka \(5.7 \times 8\) usebenzisa i-Distributive Property ngu-45.6.

Impendulo efanele ngu:
D) 45.6"
Ubani i-quotient yalokhu okuveziwe 2.314/4?,"['508', '508 r2', '578', '578 r2']",D,elementary_mathematics,"Ukuze uthole i-quotient yalokhu okuveziwe \(2.314 \div 4\), kufanele wenze ukuhlukanisa.

1. Qala ngokuhlukanisa inombolo yokuqala (2) ngo-4. Lokhu akunakwenzeka ngoba 2 lincane kune-4, ngakho-ke sithatha izinombolo ezimbili zokuqala (23).
2. 23 ihlukaniswa ngo-4 inika 5 (4 * 5 = 20).
3. Sisebenzisa 20 ku-23, kusala 3.
4. Siletha phansi inombolo elandelayo (1), sithola 31.
5. 31 ihlukaniswa ngo-4 inika 7 (4 * 7 = 28).
6. Sisebenzisa 28 ku-31, kusala 3.
7. Siletha phansi inombolo elandelayo (4), sithola 34.
8. 34 ihlukaniswa ngo-4 inika 8 (4 * 8 = 32).
9. Sisebenzisa 32 ku-34, kusala 2.

Ngakho-ke, i-quotient yalokhu okuveziwe \(2.314 \div 4\) ngu-578 r2.

Impendulo efanele yi-D) 578 r2."
"URosa unesifiso sokugijima amamayela awu 100 kulenyanga. Usuku nosuku wagijima , wagijima amamayela awu 5. Iyiphi indlela uRosa angayisebenzisa ukuthola ukuthi usasalelwe ukugijima amamayela amangaki emva kokugijima usuku? ","['100 — 5d', '5d+ 100', '100 / 5d', '5d']",A,elementary_mathematics,"URosa unesifiso sokugijima amamayela awu 100 kulenyanga. Usuku nosuku wagijima amamayela awu 5. Ukuthola ukuthi usasalelwe ukugijima amamayela amangaki emva kokugijima izinsuku ezithile, singasebenzisa indlela yokubala elandelayo:

A) 100 — 5d

Lapha, ""d"" imele inani lezinsuku uRosa asevele egijimile. 

Ngakho-ke, uma uRosa egijime izinsuku ezingu-d, uzobe esegijime amamayela angu-5d. Ukuze sithole ukuthi usasalelwe amamayela amangaki, sizokhipha inani lamamayela asevele egijimile (5d) esewonke amamayela afunwa (100).

Ngakho-ke, impendulo efanele ngu:
A) 100 — 5d"
Khomba i-algebraic eveza ukuqondana kwamagama nesisho: amamayela awu 4 amaningi ngokulingana namakani uTom awacoshile.,"['4t', 't over 4', 't − 4', 't + 4']",A,elementary_mathematics,"Ukuze siqonde kahle lesi sisho, ake sibheke kahle ukuthi kusho ukuthini. Isisho sithi ""amamayela awu 4 amaningi ngokulingana namakani uTom awacoshile."" Lokhu kusho ukuthi inani lamamayela lingu-4 amaningi kunezinga lamakani uTom awacoshile.

Uma sibheka izinketho ezihlinzekiwe:
A) 4t
B) t over 4
C) t − 4
D) t + 4

Lapha, ""t"" limelela inani lamakani uTom awacoshile. Uma amamayela amaningi ngo-4, lokho kusho ukuthi kufanele sengeze u-4 enanini lamakani uTom awacoshile ukuze sithole inani lamamayela. Ngakho-ke, inani lamamayela lizoba ngu-t + 4.

Ngakho-ke, impendulo efanele ngu:
D) t + 4"
"U-Andrew wabhala inamba 186, 425 ebhodini. lenamba ikuliphi inani inezinamba eziwu 6 ngokulinganayo nezikhathi eziwu 10 zenani lezinamba eziwu 6 u-Andrew azibhalile?","['681,452', '462,017', '246,412', '125,655']",B,elementary_mathematics,"Ake sihlaziye inkinga ngokucophelela. U-Andrew wabhala inamba 186,425 ebhodini. Le namba inezinamba eziwu 6. Manje, sifuna ukuthola inamba enezinamba eziwu 6 ngokulinganayo nezikhathi eziwu 10 zenani lezinamba eziwu 6 u-Andrew azibhalile.

Okokuqala, ake sibale inani lezinamba eziwu 6:
1 + 8 + 6 + 4 + 2 + 5 = 26

Manje, sizodinga ukuthola izikhathi eziwu 10 zaleli nani:
26 * 10 = 260

Manje, ake sibheke izinketho ezinikeziwe bese sibona ukuthi iyiphi inamba enezinamba eziwu 6 futhi inenani elingu-260.

A) 681
B) 452
C) 462
D) 017

Asikho isidingo sokuhlola izinketho ezinezinamba ezingaphansi kwezinamba eziwu 6 ngoba asizifuni. Asikho isidingo sokuhlola izinketho ezinezinamba ezingaphansi kwezinamba eziwu 6 ngoba asizifuni. 

Izinketho ezinezinamba eziwu 6 kuphela:
A) 681
C) 462

Ake sibale inani lezinamba eziwu 6 kulezi zinketho:

A) 681
6 + 8 + 1 = 15

C) 462
4 + 6 + 2 = 12

Asikho isidingo sokuhlola izinketho ezinezinamba ezingaphansi kwezinamba eziwu 6 ngoba asizifuni. Asikho isidingo sokuhlola izinketho ezinezinamba ezingaphansi kwezinamba eziwu 6 ngoba asizifuni. 

Ngakho-ke, akukho namba enezinamba eziwu 6 ezinikeza inani elingu-260. Kukhona iphutha ekubhaleni inkinga noma ekunikezeni izinketho. Ngiyaxolisa, kodwa asikho isixazululo esifanele kulokhu okukhona."
Ubani u 123/ 8?,"['15 kwasala 7', '15 kwasala 3', '16 kwasala 5', '16 kwasala 1']",B,elementary_mathematics,"Don samun amsar 123/8, za mu raba 123 da 8.

123 ÷ 8 = 15 da saura 3.

Don haka, amsar ita ce:
B) 15 kwasala 3"
