question,choices,answer,subject,output
Maddie o tla palama baesekele ya hae dikhilomitara tse 56 ka matsatsi a 7. O tla palama palo e lekanang ya dikhilomitara letsatsi le letsatsi. Ke palo e kae kaofela eo Maddie a tla e palama letsatsi le letsatsi? ,"['8', '9', '49', '63']",A,elementary_mathematics,"Ho fumana palo ea lik'hilomithara tseo Maddie a tla li palama letsatsi le letsatsi, re lokela ho arola palo eohle ea lik'hilomithara ka palo ea matsatsi.

Maddie o tla palama lik'hilomithara tse 56 ka matsatsi a 7. Kahoo, re tla sebelisa k'hakanyo ena:

\[ \frac{56 \text{ lik'hilomithara}}{7 \text{ matsatsi}} = 8 \text{ lik'hilomithara ka letsatsi} \]

Kahoo, Maddie o tla palama lik'hilomithara tse 8 letsatsi le letsatsi. Karabo ke:

A) 8"
Fumana palo e etsang polelo 48 hodima 88 = ? hodima 11 nnete.,"['6', '11', '8', '5']",A,elementary_mathematics,"Re hloka ho fumana palo e etsang hore polelo ""48 hodima 88 = ? hodima 11"" e be nnete.

Re ka qala ka ho hlahloba hore na ""48 hodima 88"" e bolela eng. Polelo ena e ka hlalosoa e le hore 48 e arotsoe ka 88. Re tla fumana karabo ea karolo ena:

48 ÷ 88 = 0.545454...

Joale re hloka ho fumana palo e etsang hore 0.545454... e lekane le palo e itseng e arotsoe ka 11. Re tla bitsa palo eo ""x"":

x ÷ 11 = 0.545454...

Re ka fumana x ka ho etsa hore x = 0.545454... × 11:

x = 0.545454... × 11
x = 6

Kahoo, palo e etsang hore polelo e be nnete ke 6. Khetho e nepahetseng ke:

A) 6"
Ke theko efe e molemo ka ho fetisisa?,"['Ditene tse 10 tsa sesepa ka R23.20', 'Ditene tse 16 tsa sesepa ka R36.48', 'Ditene tse 13 tsa sesepa ka R29.51', 'Ditene tse 12 tsa sesepa ka R27.60']",C,elementary_mathematics,"Ho fumana theko e molemo ka ho fetisisa, re hloka ho bala theko ka 'ngoe ka sesepa se le seng bakeng sa likhetho tsohle tse fanoeng. Re tla etsa sena ka ho arola theko eohle ka palo ea ditene tsa sesepa.

A) Ditene tse 10 tsa sesepa ka R23.20:
Theko ka sesepa se le seng = R23.20 / 10 = R2.32

B) Ditene tse 16 tsa sesepa ka R36.48:
Theko ka sesepa se le seng = R36.48 / 16 = R2.28

C) Ditene tse 13 tsa sesepa ka R29.51:
Theko ka sesepa se le seng = R29.51 / 13 = R2.27

D) Ditene tse 12 tsa sesepa ka R27.60:
Theko ka sesepa se le seng = R27.60 / 12 = R2.30

Ha re bapisa litheko tsena kaofela, re fumana hore theko e tlase ka ho fetisisa ka sesepa se le seng ke C) Ditene tse 13 tsa sesepa ka R29.51, e leng R2.27 ka sesepa.

Kahoo, khetho e molemo ka ho fetisisa ke C) Ditene tse 13 tsa sesepa ka R29.51."
"Ho otla ha pelo ya Trish ke 50 ka motsotso. Bakeng sa motsotso o mong le o mong a ikwetlisa, reiti ya pelo ya hae e nyoloha ka medumo e 5 ka motsotso. Ho tla mo nka nako e kae ho fihlella reiti ya pelo ya medumo e 120 ka motsotso?","['Metsotso e 5', 'Metsotso e 14', 'Metsotso e 34', 'Metsotso e 70']",B,elementary_mathematics,"Reiti ya pelo ya Trish ke 50 ka motsotso ha a sa ikwetlisa. Ha a qala ho ikwetlisa, reiti ya pelo ya hae e nyoloha ka medumo e 5 ka motsotso. Re batla ho tseba hore ho tla mo nka nako e kae ho fihlella reiti ya pelo ya medumo e 120 ka motsotso.

Re ka qala ka ho bala phapang ya medumo ya pelo ho tloha 50 ho ya ho 120:
\[ 120 - 50 = 70 \]

Reiti ya pelo ya hae e nyoloha ka medumo e 5 ka motsotso, kahoo re ka bala hore na ho tla nka metsotso e mekae ho fihlella keketseho ena ya 70:
\[ \frac{70}{5} = 14 \]

Kahoo, ho tla mo nka metsotso e 14 ho fihlella reiti ya pelo ya medumo e 120 ka motsotso. Karabo ke:
B) Metsotso e 14"
"Fumana median seteng ya data 23, 13, 18, 29, 32, 25","['18', '24', '25', '29']",B,elementary_mathematics,"Ho fumana median seteng ya data, re hloka ho hlophisa data ka tatellano e nyolohang ebe re fumana boleng bo bohareng. Ha palo ea data e le palo e sa lekanang, re nka boleng bo bohareng. Ha palo ea data e le palo e lekanang, re nka karolelano ea mabitso a mabeli a bohareng.

Data e fanoeng ke: 23, 13, 18, 29, 32, 25

1. Re hlophisa data ka tatellano e nyolohang:
   13, 18, 23, 25, 29, 32

2. Palo ea data ke 6 (e lekanang), kahoo re tla nka mabitso a mabeli a bohareng ebe re fumana karolelano ea tsona.
   Mabitso a bohareng ke 23 le 25.

3. Karolelano ea 23 le 25 ke:
   \[
   \text{Median} = \frac{23 + 25}{2} = \frac{48}{2} = 24
   \]

Kahoo, karabo e nepahetseng ke:
B) 24"
"Jack o kga diapole tse 60 sefateng sa diapole. O sebedisa tse 12 ho etsa souso ya apole. O kenya diapole tse setseng ka ho lekana kahara mmanki wa dimpho. Ke equation efe e ka sebediswang ho tseba palo ya diapole, a, tseo Jack a di kentseng ka mmanking wa dimpho?","['(60/6)-12=a', '(60-12)/6=a', '(60-6)-12=a', '(60+12)/6=a']",B,elementary_mathematics,"Re na le diapole tse 60 qalong. Jack o sebedisa tse 12 ho etsa souso ya apole, kahoo diapole tse setseng ke:

\[ 60 - 12 \]

Diapole tse setseng ke:

\[ 60 - 12 = 48 \]

Jack o kenya diapole tse setseng ka ho lekana kahara mmanki wa dimpho. Ha re tsebe palo ya mmanki wa dimpho, empa re batla ho tseba palo ya diapole, \( a \), tseo Jack a di kentseng ka mmanking wa dimpho ka mong.

Ha re nahana hore diapole tse setseng di kentswe ka ho lekana kahara mmanki wa dimpho, equation e nepahetseng e tla ba:

\[ a = \frac{48}{6} \]

Empa equation ena ha e hlahe ho dikgetho tse fanweng. Re ka sheba dikgetho tse fanweng ho fumana hore na ke efe e tshoanang le equation ena.

A) \(\frac{60}{6} - 12 = a\)

B) \(\frac{60 - 12}{6} = a\)

C) \(60 - 6 - 12 = a\)

D) \(\frac{60 + 12}{6} = a\)

Ha re sheba dikgetho tsena, re fumana hore kgetho B e tshwana le equation ya rona:

\[ \frac{60 - 12}{6} = a \]

Kahoo, equation e nepahetseng ke:

B) \(\frac{60 - 12}{6} = a\)"
Mmapa o itseng o sebedisa sekala sa senthimitara e 1 ho lekana le dikhilomitara tse 25. Ke dikhilomitara tse kae tse emelwang ke disenthimitara tse 5 mmapeng ona?,"['5', '25', '50', '125']",D,elementary_mathematics,"Ha re hlahlobeng bothata bona ka ho sebelisa sekala se fanoeng. Sekala se bolela hore 1 cm mmapeng o lekana le 25 km lefatšeng la 'nete.

Re botsoa hore na disenthimitara tse 5 mmapeng ona di emela dikhilomitara tse kae lefatšeng la 'nete. Re ka etsa tjena:

1 cm = 25 km

Joale, re na le 5 cm, kahoo re tla atisa 25 km ka 5:

5 cm * 25 km/cm = 125 km

Kahoo, disenthimitara tse 5 mmapeng ona di emela dikhilomitara tse 125 lefatšeng la 'nete.

Karabo ke D) 125."
Bebofatsa (2 + 5)^2 − 42.,"['7', '16', '30', '33']",A,elementary_mathematics,"To solve the expression \( (2 + 5)^2 - 42 \), follow these steps:

1. Calculate the value inside the parentheses:
   \[
   2 + 5 = 7
   \]

2. Square the result:
   \[
   7^2 = 49
   \]

3. Subtract 42 from the squared result:
   \[
   49 - 42 = 7
   \]

So, the value of the expression \( (2 + 5)^2 - 42 \) is \( 7 \).

Therefore, the correct answer is:
A) 7"
Fumana boleng ba 4 ÷ 2 • 2 + 8 - 4.,"['-12', '12', '8', '16']",C,elementary_mathematics,"Ho fumana boleng ba polelo ena ea lipalo, re hloka ho latela melao ea PEMDAS (Parentheses, Exponents, Multiplication and Division (ho tloha ka ho le letšehali ho ea ka ho le letona), Addition and Subtraction (ho tloha ka ho le letšehali ho ea ka ho le letona)).

Polelo ke: 4 ÷ 2 • 2 + 8 - 4

1. Pele, re etsa karohano le ho atisa (ho tloha ka ho le letšehali ho ea ka ho le letona):
   4 ÷ 2 = 2
   2 • 2 = 4

   Joale polelo e fetoha: 4 + 8 - 4

2. Ebe re etsa ho eketsa le ho fokotsa (ho tloha ka ho le letšehali ho ea ka ho le letona):
   4 + 8 = 12
   12 - 4 = 8

Kahoo, boleng ba polelo ke 8.

Khetho e nepahetseng ke:
C) 8"
Mokwetlisi o raontile palo ya dimathi lebaleng la ho matha ho haufi le 10. Palo ya dimathi e raontuweng ke 400. Ke palo efe e ka bang palo ya nnete ya dimathi lebaleng la ho matha?,"['382', '397', '406', '447']",B,elementary_mathematics,"Ha re sheba potso ena, re lokela ho utloisisa hore na ho raontiwa ho haufi le 10 ho bolela eng. Ha palo e raontiwa ho haufi le 10, e bolela hore palo eo e ka ba haufi le 400 ka ho feta kapa ka tlase ho 5. Ka mantsoe a mang, palo e ka ba pakeng tsa 395 le 404.

Re tla hlahloba dikgetho tse fanoeng ho bona hore na ke efe e ka bang pakeng tsa 395 le 404:
A) 382 - Sena se ka ntle ho sebaka sa 395 ho isa ho 404.
B) 397 - Sena se ka hare ho sebaka sa 395 ho isa ho 404.
C) 406 - Sena se ka ntle ho sebaka sa 395 ho isa ho 404.
D) 447 - Sena se ka ntle ho sebaka sa 395 ho isa ho 404.

Kahoo, kgetho e nepahetseng ke:
B) 397"
-4 + (-3) =,"['-7', '-1', '1', '7']",A,elementary_mathematics,"To solve the expression \(-4 + (-3)\), you need to add the two negative numbers together.

\[
-4 + (-3) = -4 - 3 = -7
\]

So, the correct answer is:

A) -7"
"Mark o na le pokello ya ditempe. O na le ditempe tse 22 ho tswa Japan, 34 ho tswa Canada, le 17 ho tswa Mexico. Ke ditempe tse kae tseo a nang le tsona kaofela?","['53', '63', '73', '83']",C,elementary_mathematics,"Ho fumana palo yohle ya ditempe tseo Mark a nang le tsona, re lokela ho kopanya ditempe tse tsoang dinaheng tsohle tse tharo.

Mark o na le ditempe tse 22 ho tswa Japan, 34 ho tswa Canada, le 17 ho tswa Mexico.

Re tla bala tjena:
22 (Japan) + 34 (Canada) + 17 (Mexico)

Re qala ka ho kopanya 22 le 34:
22 + 34 = 56

Ebe re eketsa 17 ho 56:
56 + 17 = 73

Kahoo, palo yohle ya ditempe tseo Mark a nang le tsona ke 73.

Karabo e nepahetseng ke:
C) 73"
Hlwaya tharollo bakeng sa equation x + 2.7 = 8.4 ho tswa ho palo e fuweng.,"['11.1', '5.7', '3.7', '22.68']",B,elementary_mathematics,"Ho fumana tharollo bakeng sa equation \( x + 2.7 = 8.4 \), re hloka ho tlosa 2.7 mahlakoreng ka bobeli a equation ho fumana x.

\[ x + 2.7 - 2.7 = 8.4 - 2.7 \]

\[ x = 5.7 \]

Kahoo, tharollo ke \( x = 5.7 \).

Karabo e nepahetseng ke B) 5.7."
Fumana palo e etsang polelo e be nnete: 0.32 g = _cg.,"['32', '3.2', '3,200', '320']",A,elementary_mathematics,"Re lokela ho fetolela boima ba 0.32 grams (g) ho centigrams (cg). Re tseba hore 1 gram (g) e lekana le 100 centigrams (cg).

0.32 grams (g) = 0.32 * 100 centigrams (cg)
                 = 32 centigrams (cg)

Kahoo, palo e etsang polelo e be nnete ke:
A) 32"
Fumana sehlahiswa sa 5.7(8) ka kelellong o sebedisa Distributive Property.,"['46.4', '456', '4.56', '45.6']",D,elementary_mathematics,"Ho sebelisa Distributive Property ho sehlahiswa sa 5.7(8), re ka hlalosa 5.7 ka tsela e bonolo ho etsa hore ho be bonolo ho bala. Re ka e ngola e le:

\[ 5.7 = 5 + 0.7 \]

Joale re ka sebelisa Distributive Property ho etsa lipalo:

\[ 5.7(8) = (5 + 0.7)(8) \]
\[ = 5(8) + 0.7(8) \]

Re bala likarolo ka bonngoe:

\[ 5(8) = 40 \]
\[ 0.7(8) = 5.6 \]

Joale re kopanya liphetho tsena:

\[ 40 + 5.6 = 45.6 \]

Kahoo, karabo e nepahetseng ke:

D) 45.6"
"Quotient ke eng ho mohopolo 2,314 / 4?","['508', '508r2', '578', '578r2']",D,elementary_mathematics,"Ho fumana quotient ea 2,314 ha e arotsoe ka 4, re ka etsa karohano ea bongata.

1. Arola 23 ka 4:
   4 e kena ho 23 ka makhetlo a 5 (4 * 5 = 20)
   23 - 20 = 3

2. Tlisa 1 fatše ho etsa 31:
   4 e kena ho 31 ka makhetlo a 7 (4 * 7 = 28)
   31 - 28 = 3

3. Tlisa 4 fatše ho etsa 34:
   4 e kena ho 34 ka makhetlo a 8 (4 * 8 = 32)
   34 - 32 = 2

Kahoo, 2,314 / 4 = 578 ka masalla a 2.

Khetho e nepahetseng ke:
D) 578r2"
"Rosa o na le sepheo sa ho matha dikhilomitara tse 100 kaofela kgweding ena. Letsatsi le leng le le leng ha a mathile, o mathile dikhilomitara tse 5. Ke mohopolo ofe oo Rosa a ka o sebedisang ho bolela hore ke dikhilomitara tse kae tseo a salletsweng ke tsona kamora ho matha bakeng sa matsatsi a d.","['100 - 5d', '5d + 100', '100 / 5d', '5d']",A,elementary_mathematics,"Ho fumana dikhilomitara tse setseng tseo Rosa a lokelang ho di matha kamora matsatsi a d, re lokela ho qala ka ho bala dikhilomitara tseo a seng a di mathile. Ha a matha dikhilomitara tse 5 letsatsi ka leng, kamora matsatsi a d, o tla be a mathile dikhilomitara tse 5d.

Sepheo sa hae ke ho matha dikhilomitara tse 100 kaofela. Kahoo, dikhilomitara tse setseng tseo a lokelang ho di matha ke palo e felletseng ea dikhilomitara (100) minus dikhilomitara tseo a seng a di mathile (5d).

Kahoo, mohopolo o nepahetseng ke:
A) 100 - 5d"
Hlwaya mohopolo wa algebra o nyalanang le polelwana e reng: 4 ha o atisa ka bongata ba seo Tom a se kolekileng.,"['4t', 't hodima 4', 't - 4', 't + 4']",A,elementary_mathematics,"Polelwana e reng ""4 ha o atisa ka bongata ba seo Tom a se kolekileng"" e bolela hore re lokela ho atisa bongata boo Tom a bo kolekileng ka 4. Ha re nka hore bongata boo Tom a bo kolekileng ke \( t \), re tla atisa \( t \) ka 4.

Kahoo, mohopolo wa algebra o nyalanang le polelwana ena ke:
A) \( 4t \)

Kgetho ya A ke yona e nepahetseng."
"Andrew o ngotse palo 186,425 letlapeng. Ke palo efe e leng boleng ba 6 hantle makgetlo a leshome ho boleng ba 6 palong eo Andrew a e ngotseng? ","['681,452', '462,017', '246,412', '125,655']",B,elementary_mathematics,"Re shebile palo 186,425. Re batla ho fumana boleng ba 6 hantle makgetlo a leshome ho boleng ba 6 palong eo.

Ho palo 186,425, 6 e teng boemong ba dikete. Boleng ba 6 boemong ba dikete ke 6,000.

Ha re batla boleng ba 6 hantle makgetlo a leshome, re tla etsa tjena:
\[ 6,000 \times 10 = 60,000 \]

Kahoo boleng ba 6 hantle makgetlo a leshome ke 60,000. Empa ha re sheba dikgetho tse fanweng, ha ho na dikgetho tse nang le 60,000. Ho bonahala ho na le phoso ho dikgetho tse fanweng kapa ho tlhalosong ya potso.

Empa ho latela tlhaloso ya potso, karabo e nepahetseng e lokela ho ba 60,000. Ha ho dikgetho tse fanweng tse nang le karabo ena."
123 / 8 ke eng?,"['15 ho sala 7', '15 ho sala 3', '16 ho sala 5', '16 ho sala 1']",B,elementary_mathematics,"Re kopa ho rarolla 123 / 8:

123 ÷ 8 = 15 ka ho feletseng, 'me ho sala 3.

Kahoo, karabo e nepahetseng ke:
B) 15 ho sala 3"
Ngola 8 le 2 hodima 4 e le fraction e sa phethahalang ka foromo e bobebe.,"['17 hodima 2', '3 hodima 4', '17 hodima 4', '19 hodima 2']",A,elementary_mathematics,"Ho ngola 8 le 2 hodima 4 e le fraction e sa phethahalang ka foromo e bobebe, re lokela ho qala ka ho bala 8 + 2, e leng 10. Joale re beha 10 hodima 4, e leng 10/4. 

Re ka fokotsa 10/4 ka ho arola numerator le denominator ka 2:
10 ÷ 2 = 5
4 ÷ 2 = 2

Kahoo, 10/4 e fokotsehile ho ba 5/2.

Kahoo, karabo e nepahetseng ke:
D) 19 hodima 2."
"Ke mohopolo ofe o ka sebediswang ho bontsha 270,240 e ngotswe ka foromo e atolositsweng?","['200,000 + 7,000 + 200 + 4', '200,000 + 7,000 + 200 + 40', '200,000 + 70,000 + 200 + 40', '200,000 + 70,000 + 2,000 + 40']",C,elementary_mathematics,"Ke mohopolo ofe o ka sebelisoang ho bontša 270,240 e ngotsoeng ka foromo e atolositsoeng?

A) 200,000 + 70,000 + 200 + 40

B) 200,000 + 70,000 + 200 + 4

C) 200,000 + 70,000 + 200 + 40

D) 200,000 + 70,000 + 200 + 4

Karabo e nepahetseng ke B) 200,000 + 70,000 + 200 + 4."
Mosebetsi moleng wa kopano o nka dihora tse 7 ho hlahisa dikarolo tse 22. Ka reiti eo ke dikarolo tse kae tseo a ka di hlahisang ka dihora tse 35?,"['dikarolo tse 220', 'dikarolo tse 770', 'dikarolo tse 4', 'dikarolo tse 110']",D,elementary_mathematics,"Re ka qala ka ho fumana sekhahla sa tlhahiso ea mosebetsi moleng oa kopano. Re tseba hore mosebetsi o nka lihora tse 7 ho hlahisa likarolo tse 22. Ka hona, re ka bala sekhahla sa tlhahiso ka likarolo ka hora.

Sekhahla sa tlhahiso = Likarolo tse hlahisitsoeng / Lihora tse sebelisitsoeng
Sekhahla sa tlhahiso = 22 likarolo / 7 lihora
Sekhahla sa tlhahiso = 22/7 likarolo ka hora

Joale, re batla ho tseba hore na mosebetsi o ka hlahisa likarolo tse kae ka lihora tse 35 ka sekhahla seo.

Likarolo tse hlahisitsoeng = Sekhahla sa tlhahiso × Lihora tse sebelisitsoeng
Likarolo tse hlahisitsoeng = (22/7) × 35

Re ka etsa lipalo:
Likarolo tse hlahisitsoeng = (22 × 35) / 7
Likarolo tse hlahisitsoeng = 770 / 7
Likarolo tse hlahisitsoeng = 110

Ka hona, mosebetsi o ka hlahisa likarolo tse 110 ka lihora tse 35. Kahoo karabo e nepahetseng ke:

D) dikarolo tse 110"
"Abe o fumane mean le median ya lenane le latelang la dipalo. 1, 3, 3. Haeba dipalo tse 6 di ne di kopantswe lenaneng, jwale","['mean e tla eketseha', 'mean e tla fokotseha', 'median e tla eketseha', 'median e tla fokotseha']",A,elementary_mathematics,"Re tla qala ka ho fumana mean le median ea lenane la pele la dipalo, ebe re nahana ka hore na ho eketsa dipalo tse 6 ho tla ama mean le median joang.

Lenane la pele la dipalo ke: 1, 3, 3.

**Mean:**
Mean e fumanoa ka ho eketsa dipalo tsohle ebe o arola ka palo ea tsona.
Mean = (1 + 3 + 3) / 3 = 7 / 3 = 2.33

**Median:**
Median ke palo e bohareng ha dipalo di hlophisitsoe ka tatellano.
Ka lenane la dipalo tse tharo (1, 3, 3), palo e bohareng ke 3.
Kahoo, median ke 3.

Joale, haeba re eketsa dipalo tse 6 lenaneng, re tla ba le dipalo tse latelang:
1, 3, 3, 6, 6, 6, 6, 6, 6.

**Mean e ncha:**
Mean = (1 + 3 + 3 + 6 + 6 + 6 + 6 + 6 + 6) / 9 = 43 / 9 ≈ 4.78

**Median e ncha:**
Ka lenane la dipalo tse robong (1, 3, 3, 6, 6, 6, 6, 6, 6), palo e bohareng ke 6.
Kahoo, median e ncha ke 6.

Joale re ka araba lipotso tse botsoang:

A) Mean e tla eketseha - Ho joalo, mean e ncha e ka ba 4.78, e phahameng ho feta 2.33.
B) Mean e tla fokotseha - Che, mean e eketsehile.
C) Median e tla eketseha - Ho joalo, median e ncha ke 6, e phahameng ho feta 3.
D) Median e tla fokotseha - Che, median e eketsehile.

Kahoo, likarabo tse nepahetseng ke:
A) Mean e tla eketseha
C) Median e tla eketseha"
"Ha n = 11, boleng ba 10 - (n + 6) ke eng?","['-7', '5', '7', '27']",A,elementary_mathematics,"Re na le n = 11, 'me re lokela ho fumana boleng ba 10 - (n + 6).

Pele, re tla bala (n + 6):
n = 11
n + 6 = 11 + 6 = 17

Joale, re tla bala 10 - (n + 6):
10 - 17 = -7

Kahoo, boleng ba 10 - (n + 6) ke -7.

Khetho e nepahetseng ke:
A) -7"
