question,choices,answer,subject,output
"Jimmy et Kima vont en voyage. Ils roulent trois jours durant. Le premier jour, ils parcourent 182 kilomètres. Le second jour, ils sillonent 439 kilomètres. Le troisième jour, ils effectuent 217 kilomètres. Quelle est l'opération la plus proche de l'estimation du nombre de kilomètres parcourus par Jimmy et Kima au cours de leur voyage ?  ","['150 + 400 + 200', '200 + 400 + 200', '200 + 450 + 200', '200 + 500 + 200']",C,elementary_mathematics,"Pour estimer le nombre total de kilomètres parcourus par Jimmy et Kima, nous devons d'abord additionner les distances parcourues chaque jour :

1. Premier jour : 182 kilomètres
2. Second jour : 439 kilomètres
3. Troisième jour : 217 kilomètres

Additionnons ces distances :
182 + 439 + 217 = 838 kilomètres

Maintenant, nous devons trouver l'estimation la plus proche parmi les options proposées. Pour cela, arrondissons chaque distance au chiffre le plus proche :

1. 182 est proche de 200
2. 439 est proche de 450
3. 217 est proche de 200

En utilisant ces approximations, nous obtenons :
200 + 450 + 200 = 850 kilomètres

Parmi les options proposées, l'opération la plus proche de notre estimation est :

C) 200 + 450 + 200"
Quel est le reste de la division de 21 par 7? ,"['21', '7', '1', 'Aucune de ces réponses']",D,elementary_mathematics,"Pour trouver le reste de la division de 21 par 7, nous devons effectuer la division:

21 ÷ 7 = 3

Le quotient est 3 et le reste est 0, car 21 est exactement divisible par 7.

Donc, la bonne réponse est :

D) Aucune de ces réponses"
Maddie traverse 56 kilomètres à vélo en 7 jours. Elle parcourra le même nombre de kilomètres chaque jour. Quel est le nombre total de kilomètres parcourus par Maddie chaque jour ?,"['8', '9', '49', '63']",A,elementary_mathematics,"Pour déterminer le nombre total de kilomètres parcourus par Maddie chaque jour, nous devons diviser le nombre total de kilomètres par le nombre de jours.

Maddie parcourt 56 kilomètres en 7 jours. Donc, nous devons diviser 56 par 7 :

\[ \frac{56 \text{ km}}{7 \text{ jours}} = 8 \text{ km/jour} \]

Ainsi, Maddie parcourt 8 kilomètres chaque jour.

La réponse est donc :
A) 8"
Détermine le nombre qui confirme la véracité de l'affirmation 48 sur 88 = ? sur 11.,"['6', '11', '8', '5']",A,elementary_mathematics,"Pour déterminer le nombre qui confirme la véracité de l'affirmation \( \frac{48}{88} = \frac{?}{11} \), nous devons résoudre pour le point d'interrogation (?). 

Nous savons que :

\[ \frac{48}{88} = \frac{?}{11} \]

Nous pouvons simplifier la fraction \(\frac{48}{88}\). Divisons le numérateur et le dénominateur par leur plus grand commun diviseur (PGCD), qui est 8 :

\[ \frac{48 \div 8}{88 \div 8} = \frac{6}{11} \]

Donc :

\[ \frac{48}{88} = \frac{6}{11} \]

Cela signifie que le point d'interrogation (?) doit être égal à 6 pour que les deux fractions soient égales.

Donc, la réponse est :

A) 6"
Quelle est la meilleure offre parmi les propositions ci-après ? ,"['10 morceaux de savon à 23,20 $', '16 morceaux de savon à 36, 48  $', '13 morceaux savon à 29, 51 $', '12 morceaux de savon à 27, 60 $']",C,elementary_mathematics,"Pour déterminer quelle offre est la meilleure parmi les propositions, nous devons comparer les coûts par morceau de savon pour chaque option.

1. **Option A**: 10 morceaux de savon à 23 $
   - Coût par morceau de savon = 23 $ / 10 = 2,30 $ par morceau

2. **Option B**: 20 $
   - Cette option ne précise pas le nombre de morceaux de savon, donc nous ne pouvons pas calculer le coût par morceau. Nous devons l'exclure de la comparaison.

3. **Option C**: 16 morceaux de savon à 36 $
   - Coût par morceau de savon = 36 $ / 16 = 2,25 $ par morceau

4. **Option D**: 48 $
   - Comme pour l'option B, cette option ne précise pas le nombre de morceaux de savon, donc nous ne pouvons pas calculer le coût par morceau. Nous devons également l'exclure de la comparaison.

En comparant les deux options restantes (A et C), nous voyons que :

- Option A coûte 2,30 $ par morceau de savon.
- Option C coûte 2,25 $ par morceau de savon.

**Conclusion**: L'option C (16 morceaux de savon à 36 $) est la meilleure offre car elle a le coût par morceau de savon le plus bas, soit 2,25 $ par morceau."
"La fréquence cardiaque de Trish au repos correspond à 50 battements par minute. Pour chaque minute d'exercice, elle augmente de 5 battements par minute. Combien de temps lui faudra-t-il pour atteindre un rythme de 120 battements par minute ?","['5 minutes', '14 minutes', '34 minutes', '70 minutes']",B,elementary_mathematics,"Pour déterminer combien de temps il faudra à Trish pour atteindre un rythme cardiaque de 120 battements par minute, nous devons d'abord comprendre comment sa fréquence cardiaque augmente avec l'exercice.

1. Sa fréquence cardiaque au repos est de 50 battements par minute.
2. Pour chaque minute d'exercice, sa fréquence cardiaque augmente de 5 battements par minute.

Nous cherchons à savoir combien de minutes d'exercice sont nécessaires pour que sa fréquence cardiaque atteigne 120 battements par minute.

Commençons par écrire une équation pour la fréquence cardiaque \( F \) après \( t \) minutes d'exercice :

\[ F = 50 + 5t \]

Nous voulons que \( F \) soit égal à 120 battements par minute. Donc, nous résolvons l'équation suivante :

\[ 50 + 5t = 120 \]

Soustrayons 50 des deux côtés de l'équation :

\[ 5t = 70 \]

Ensuite, divisons par 5 :

\[ t = \frac{70}{5} \]
\[ t = 14 \]

Il faudra donc 14 minutes d'exercice pour que Trish atteigne un rythme cardiaque de 120 battements par minute.

La réponse correcte est donc :
B) 14 minutes"
Calcule la médiane de l'ensemble de données ci-après,"['18', '24', '25', '29']",B,elementary_mathematics,"Pour calculer la médiane de un conjunto de datos, primero debemos ordenar los datos de menor a mayor y luego encontrar el valor medio. Si el número de datos es impar, la médiana es el valor del medio. Si el número de datos es par, la médiana es el promedio de los dos valores del medio.

Dado el conjunto de datos A) 18, B) 24, C) 25, D) 29, ya están ordenados de menor a mayor:

18, 24, 25, 29

Hay 4 datos en total, que es un número par. Por lo tanto, la médiana será el promedio de los dos valores del medio, que son 24 y 25.

Médiana = (24 + 25) / 2
Médiana = 49 / 2
Médiana = 24.5

Por lo tanto, la médiana del conjunto de datos es 24.5."
 Sur un pommier Jack cueille 60 fruits. Il prépare une compote avec 12pommes et place les fruits restants à part égales dans 6 paniers-cadeaux. Quelle équation peut être posée pour déterminer la quantité (a) de pommes placée par Jack dans chaque panier ? ,"['(60/6)—12=a', '(60—12)/6=a', '(60-6)-12=a', '(60+12)/6=a']",B,elementary_mathematics,"Pour déterminer la quantité de pommes (a) placée par Jack dans chaque panier, nous devons d'abord comprendre les étapes du problème :

1. Jack cueille 60 pommes.
2. Il utilise 12 pommes pour préparer une compote.
3. Il reste donc \( 60 - 12 \) pommes après avoir préparé la compote.
4. Ces pommes restantes sont placées à parts égales dans 6 paniers-cadeaux.

Pour trouver la quantité de pommes dans chaque panier, nous devons diviser le nombre de pommes restantes par le nombre de paniers :

\[ a = \frac{60 - 12}{6} \]

Donc, l'équation correcte est :

B) \((60 - 12) / 6 = a\)

Ainsi, la réponse est B."
Soit une carte lambda réalisée à une échelle de 1 pouce = 25 kilomètres. Combien de kilomètres sont représentés par 5 pouces sur cette carte?  ,"['5', '25', '50', '125']",D,elementary_mathematics,"Pour résoudre ce problème, nous devons utiliser l'échelle donnée pour convertir les pouces en kilomètres.

L'échelle de la carte est de 1 pouce = 25 kilomètres.

Nous devons déterminer combien de kilomètres sont représentés par 5 pouces.

Nous multiplions simplement le nombre de pouces par le nombre de kilomètres par pouce :

\[ 5 \text{ pouces} \times 25 \text{ kilomètres par pouce} = 125 \text{ kilomètres} \]

Donc, 5 pouces sur cette carte représentent 125 kilomètres.

La réponse correcte est donc :

D) 125"
Simplifie l'opération (2 + 5)^2 - 42.,"['7', '16', '30', '33']",A,elementary_mathematics,"Pour simplifier l'opération \((2 + 5)^2 - 42\), suivez ces étapes :

1. Calculez l'expression à l'intérieur des parenthèses :
   \[
   2 + 5 = 7
   \]

2. Élevez le résultat au carré :
   \[
   7^2 = 49
   \]

3. Soustrayez 42 du résultat obtenu :
   \[
   49 - 42 = 7
   \]

Donc, la réponse est :
A) 7"
Trouve la valeur de 4 ÷ 2 - 2 + 8 - 4.,"['-12', '12', '8', '16']",C,elementary_mathematics,"Pour résoudre l'expression \( 4 ÷ 2 - 2 + 8 - 4 \), nous devons suivre l'ordre des opérations, souvent rappelé par l'acronyme PEMDAS (Parenthèses, Exposants, Multiplication et Division (de gauche à droite), Addition et Soustraction (de gauche à droite)).

1. **Division**: \( 4 ÷ 2 \)
   \[
   4 ÷ 2 = 2
   \]
   Donc, l'expression devient:
   \[
   2 - 2 + 8 - 4
   \]

2. **Soustraction**: \( 2 - 2 \)
   \[
   2 - 2 = 0
   \]
   Donc, l'expression devient:
   \[
   0 + 8 - 4
   \]

3. **Addition**: \( 0 + 8 \)
   \[
   0 + 8 = 8
   \]
   Donc, l'expression devient:
   \[
   8 - 4
   \]

4. **Soustraction**: \( 8 - 4 \)
   \[
   8 - 4 = 4
   \]

La valeur de l'expression \( 4 ÷ 2 - 2 + 8 - 4 \) est donc \( 4 \).

Aucune des options proposées (A) -12, (B) 12, (C) 8, (D) 16) ne correspond à la réponse correcte, qui est \( 4 \)."
 Un entraîneur a ajusté le nombre de coureurs d'une course d'athlétisme à la dizaine la plus proche. Le nombre arrondi de coureurs est de 400. Quel serait le nombre réel de coureurs à cette course d'athlétisme ?,"['382', '397', '406', '447']",B,elementary_mathematics,"Pour déterminer le nombre réel de coureurs à la course d'athlétisme, nous devons comprendre comment le nombre a été arrondi à la dizaine la plus proche pour obtenir 400.

Lorsqu'un nombre est arrondi à la dizaine la plus proche, il peut se situer dans l'intervalle de 395 à 404 inclusivement. Cela signifie que tout nombre compris entre 395 et 404, lorsqu'il est arrondi à la dizaine la plus proche, donnera 400.

Examinons les options proposées :
A) 382 - Ce nombre, arrondi à la dizaine la plus proche, donne 380.
B) 397 - Ce nombre, arrondi à la dizaine la plus proche, donne 400.
C) 406 - Ce nombre, arrondi à la dizaine la plus proche, donne 410.
D) 447 - Ce nombre, arrondi à la dizaine la plus proche, donne 450.

Parmi les options, seul le nombre 397, lorsqu'il est arrondi à la dizaine la plus proche, donne 400.

Donc, le nombre réel de coureurs à cette course d'athlétisme est :
B) 397"
−4 +  ( −3 )=,"['-7', '-1', '1', '7']",A,elementary_mathematics,"To solve the expression \(-4 + (-3)\), you need to add the two negative numbers together. When adding negative numbers, you combine their absolute values and keep the negative sign.

\[
-4 + (-3) = -(4 + 3) = -7
\]

So, the correct answer is:

A) -7"
"Marc dispose d’une collection de timbres constituée de 22 timbres issus du Japon, 34 du Canada et 17 du Mexique. Combien de timbres a-t-il en tout ?","['53', '63', '73', '83']",C,elementary_mathematics,"Pour déterminer le nombre total de timbres dans la collection de Marc, il faut additionner le nombre de timbres de chaque pays :

- Nombre de timbres du Japon : 22
- Nombre de timbres du Canada : 34
- Nombre de timbres du Mexique : 17

Additionnons ces nombres :

\[ 22 + 34 + 17 \]

Commençons par additionner 22 et 34 :

\[ 22 + 34 = 56 \]

Ensuite, ajoutons 17 à ce résultat :

\[ 56 + 17 = 73 \]

Donc, Marc a en tout 73 timbres dans sa collection.

La réponse correcte est :
C) 73"
"Trouve la solution à l'équation x + 2,7 = 8,4 à partir des nombres donnés.","['11,1', '5,7', '3,7', '22,68']",B,elementary_mathematics,"Pour résoudre l'équation \( x + 2,7 = 8,4 \), il faut isoler \( x \). Voici les étapes :

1. Soustraire 2,7 des deux côtés de l'équation :
   \[
   x + 2,7 - 2,7 = 8,4 - 2,7
   \]

2. Simplifier :
   \[
   x = 5,7
   \]

Parmi les options données (A) 11, (B) 1, (C) 5, (D) 7, aucune ne correspond à 5,7. Il semble qu'il y ait une erreur dans les options fournies, car la solution correcte n'est pas parmi elles."
"Quel nombre vérifie l'affirmation suivante : 0,32 g = _ cg?","['32', '3,2', '3,200', '320']",A,elementary_mathematics,"Pour convertir des grammes (g) en centigrammes (cg), il faut savoir que 1 gramme équivaut à 100 centigrammes. 

Donc, pour convertir 0,32 grammes en centigrammes, on multiplie par 100 :

\[ 0,32 \, \text{g} \times 100 = 32 \, \text{cg} \]

Ainsi, le nombre qui vérifie l'affirmation est :

A) 32"
"Trouve le produit de 5,7(8) en appliquant la formule de distributivité du calcul mental.","['46,4', '456', '4,56', '45,6']",D,elementary_mathematics,"Pour trouver le produit de \( 5,7 \times 8 \) en utilisant la distributivité, nous pouvons décomposer 5,7 en \( 5 + 0,7 \). Ensuite, nous appliquons la distributivité :

\[ 5,7 \times 8 = (5 + 0,7) \times 8 \]

En utilisant la distributivité, nous avons :

\[ (5 + 0,7) \times 8 = 5 \times 8 + 0,7 \times 8 \]

Calculons chaque terme séparément :

\[ 5 \times 8 = 40 \]
\[ 0,7 \times 8 = 5,6 \]

Maintenant, additionnons les deux résultats :

\[ 40 + 5,6 = 45,6 \]

Donc, le produit de \( 5,7 \times 8 \) est \( 45,6 \).

Aucune des options données (A) 46, (B) 4, (C) 456, (D) 4) n'est correcte. La bonne réponse est \( 45,6 \)."
Quel est le quotient de l'expression 2.314 / 4 ?,"['508', '508 r2', '578', '578 r2']",D,elementary_mathematics,"Pour trouver le quotient de l'expression 2.314 / 4, nous devons effectuer la division.

2.314 divisé par 4 donne 0.5785.

Aucune des options fournies (A, B, C, D) ne correspond à ce résultat. Il semble qu'il y ait une erreur dans les options proposées.

Le quotient exact est 0.5785."
"Pour ce mois, Rosa s'est fixée pour objectif de courir sur une distance totale de 100 kilomètres. Chaque jour où elle a réalisé sa course, elle a couvert 5 kilomètres. Quelle expression Rosa pourrait-elle utiliser pour déterminer le nombre de kilomètres qui lui reste à parcourir après avoir couru pendant j jours ?","['100 — 5j', '5j+ 100', '100 / 5j', '5j']",A,elementary_mathematics,"Pour déterminer le nombre de kilomètres que Rosa doit encore parcourir après avoir couru pendant \( j \) jours, nous devons d'abord calculer combien de kilomètres elle a déjà courus en \( j \) jours. Puisque Rosa court 5 kilomètres chaque jour, le nombre total de kilomètres qu'elle a courus après \( j \) jours est \( 5j \).

Ensuite, pour trouver le nombre de kilomètres restants, nous devons soustraire cette distance du total de 100 kilomètres qu'elle s'est fixé comme objectif.

L'expression correcte pour déterminer le nombre de kilomètres restants est donc :

\[ 100 - 5j \]

Donc, la réponse correcte est :
A) \( 100 - 5j \)"
Identifie l'expression algébrique qui correspond à la phrase : 4 fois plus de canettes que Tom.,"['4f', 'f sur 4', 'f − 4', 'f + 4']",A,elementary_mathematics,"Pour identifier l'expression algébrique qui correspond à la phrase ""4 fois plus de canettes que Tom"", il faut comprendre que ""4 fois plus"" signifie multiplier par 4.

Si \( f \) représente le nombre de canettes que Tom a, alors ""4 fois plus de canettes que Tom"" se traduit par \( 4 \times f \).

L'expression algébrique correcte est donc :

A) \( 4f \)"
"Andrew a écrit le nombre 186 425 au tableau. Parmi les nombres ci-après, indique  le nombre donc la valeur du chiffre 6 est exactement 10 fois la valeur du chiffre 6 dans le nombre écrit par Andrew.","['681 452', '462 017', '246 412', '125 655']",B,elementary_mathematics,"Pour déterminer dans quel nombre la valeur du chiffre 6 est exactement 10 fois la valeur du chiffre 6 dans le nombre 186 425, nous devons d'abord identifier la valeur du chiffre 6 dans 186 425.

Dans le nombre 186 425, le chiffre 6 est à la position des milliers. Donc, sa valeur est :
\[ 6 \times 1 000 = 6 000 \]

Nous cherchons maintenant un nombre où la valeur du chiffre 6 est 10 fois cette valeur, c'est-à-dire :
\[ 10 \times 6 000 = 60 000 \]

Examinons chaque option pour voir où le chiffre 6 a une valeur de 60 000 :

A) 681 452
- Le chiffre 6 est à la position des centaines de milliers. Sa valeur est :
\[ 6 \times 100 000 = 600 000 \]
Ce n'est pas la bonne réponse.

B) 462 017
- Le chiffre 6 est à la position des dizaines de milliers. Sa valeur est :
\[ 6 \times 10 000 = 60 000 \]
C'est la bonne réponse.

C) 246 412
- Le chiffre 6 est à la position des centaines. Sa valeur est :
\[ 6 \times 100 = 600 \]
Ce n'est pas la bonne réponse.

D) 125 655
- Le chiffre 6 est à la position des centaines. Sa valeur est :
\[ 6 \times 100 = 600 \]
Ce n'est pas la bonne réponse.

La bonne réponse est donc :
B) 462 017"
Que représente 123 / 8 ? ,"['15 reste 7', '15 reste 3', '16 reste 5', '16 reste 1']",B,elementary_mathematics,"Pour déterminer ce que représente \( 123 / 8 \), nous devons effectuer une division entière et trouver le reste.

1. Divisons 123 par 8 :
   \[
   123 \div 8 = 15 \text{ avec un reste de } 3
   \]

2. Vérifions le calcul :
   \[
   8 \times 15 = 120
   \]
   \[
   123 - 120 = 3
   \]

Donc, \( 123 \div 8 = 15 \) avec un reste de 3.

La bonne réponse est donc :
B) 15 reste 3"
Écris 8 et 2 sur 4 sous la forme la plus simple d'une fraction impropre.,"['17 sur 2', '34 sur 4', '17 sur 4', '19 sur 2']",A,elementary_mathematics,"Pour écrire 8 et 2 sur 4 sous la forme la plus simple d'une fraction impropre, nous devons d'abord convertir le nombre mixte en une fraction impropre.

8 et 2 sur 4 signifie \( 8 \frac{2}{4} \).

1. Convertissons le nombre entier 8 en une fraction avec le même dénominateur que la fraction \( \frac{2}{4} \).
   \( 8 = \frac{8 \times 4}{4} = \frac{32}{4} \)

2. Ajoutons cette fraction à \( \frac{2}{4} \).
   \( \frac{32}{4} + \frac{2}{4} = \frac{32 + 2}{4} = \frac{34}{4} \)

Maintenant, simplifions la fraction \( \frac{34}{4} \).

3. Divisons le numérateur et le dénominateur par leur plus grand commun diviseur (PGCD), qui est 2.
   \( \frac{34 \div 2}{4 \div 2} = \frac{17}{2} \)

Donc, la forme la plus simple de la fraction impropre est \( \frac{17}{2} \).

La réponse correcte est donc :
A) 17 sur 2"
"Quelle expression peut être utilisée pour exprimer 270,240 sous sa forme développée ?","['200.000 + 7.000 + 200 + 4', '200.000 + 7.000 + 200 + 40', '200.000 + 70.000 + 200 + 40', '200.000 + 70.000 + 2.000 + 40']",C,elementary_mathematics,"Pour exprimer le nombre 270,240 sous sa forme développée, il faut décomposer chaque chiffre en fonction de sa position dans le nombre. Voici la décomposition correcte :

- Le chiffre des centaines de mille : 2 → 200,000
- Le chiffre des dizaines de mille : 7 → 70,000
- Le chiffre des centaines : 2 → 200
- Le chiffre des dizaines : 4 → 40

Donc, l'expression correcte est :

C) 200.000 + 70.000 + 200 + 40"
"Sur une chaîne de montage, un ouvrier passe 7 heures pour produire 22 pièces. A ce rythme, combien d'unités peut-il produire en 35 heures ?","['220 unités', '770 unités', '4 unités', '110 unités']",D,elementary_mathematics,"Pour résoudre ce problème, nous devons d'abord déterminer le taux de production de l'ouvrier, c'est-à-dire combien de pièces il produit par heure.

L'ouvrier produit 22 pièces en 7 heures. Donc, le taux de production est :
\[ \text{Taux de production} = \frac{22 \text{ pièces}}{7 \text{ heures}} \]

Ensuite, nous voulons savoir combien de pièces il peut produire en 35 heures. Pour cela, nous multiplions le taux de production par le nombre d'heures :
\[ \text{Nombre de pièces en 35 heures} = \left( \frac{22 \text{ pièces}}{7 \text{ heures}} \right) \times 35 \text{ heures} \]

Effectuons le calcul :
\[ \text{Nombre de pièces en 35 heures} = \frac{22 \times 35}{7} \]

Simplifions l'expression :
\[ \text{Nombre de pièces en 35 heures} = \frac{770}{7} = 110 \]

Donc, l'ouvrier peut produire 110 unités en 35 heures. La réponse correcte est :
D) 110 unités"
"Abe a trouvé la moyenne et la médiane de la suite de nombres ci-après: 1, 3, 3. Si le numbre 6 est ajouté à la liste, alors","['la moyenne augmenterait.', 'la moyenne diminuerait.', 'la médiane augmenterait.', 'la médiane diminuerait.']",A,elementary_mathematics,"Pour résoudre ce problème, nous devons d'abord calculer la moyenne et la médiane de la suite initiale de nombres (1, 3, 3), puis voir comment elles changent lorsque nous ajoutons le nombre 6 à la liste.

### Suite initiale: 1, 3, 3

**Moyenne:**
La moyenne est la somme des nombres divisée par le nombre total de nombres.
\[ \text{Moyenne} = \frac{1 + 3 + 3}{3} = \frac{7}{3} \approx 2.33 \]

**Médiane:**
La médiane est le nombre du milieu lorsque les nombres sont ordonnés. Pour la suite 1, 3, 3, le nombre du milieu est 3.
\[ \text{Médiane} = 3 \]

### Suite avec le nombre 6 ajouté: 1, 3, 3, 6

**Moyenne:**
Calculons la nouvelle moyenne.
\[ \text{Nouvelle moyenne} = \frac{1 + 3 + 3 + 6}{4} = \frac{13}{4} = 3.25 \]

**Médiane:**
Pour trouver la médiane de la nouvelle suite, nous devons d'abord la trier: 1, 3, 3, 6. La médiane est la moyenne des deux nombres du milieu (pour une suite de longueur paire).
\[ \text{Nouvelle médiane} = \frac{3 + 3}{2} = 3 \]

### Conclusion:
- La moyenne passe de 2.33 à 3.25, donc **la moyenne augmente**.
- La médiane reste 3, donc **la médiane ne change pas**.

Ainsi, les réponses correctes sont:
A) la moyenne augmenterait."
