question,choices,answer,subject,output
"Jimmy ne Kima ɛretu kwan. Wɔbɛka hyɛn nna mmiɛnsa. Da a edi kan no, ɔbɛka hyɛn no kwansini 182. Da a ɛtɔ so mmienu no, ɔbɛka hyɛn no kwansini 217. Nkasaeɛ yi deɛ ɛwɔ he na ne nsusuɛ no bɛn kwansini dodoɔ a Jimmy ne Kima betwa wɔ wɔn akwantuo no mu?","['150 + 400 + 200', '200 + 400 + 200', '200 + 450 + 200', '200 + 500 + 200']",C,elementary_mathematics,"Jimmy ne Kima ɛretu kwan, na wɔbɛka hyɛn nna mmiɛnsa. Da a edi kan no, ɔbɛka hyɛn no kwansini 182. Da a ɛtɔ so mmienu no, ɔbɛka hyɛn no kwansini 217. 

Ɛno enti, yɛdeɛ yɛhwehwɛ kwan dodoɔ a wɔbɛfa wɔ nna mmiɛnsa no mu. Sɛ yɛka kwansini a wɔfa da a edi kan ne da a ɛtɔ so mmienu no ho a, yɛnya:

Da a edi kan: 182 kwansini
Da a ɛtɔ so mmienu: 217 kwansini

Ɛno enti, ɛda a ɛtɔ so abiɛsa no nso ɛbɛyɛ sɛ wɔbɛfa kwansini bi. Yɛnhwɛ nsusuɛ a wɔde yɛ adwuma no mu:

A) 150 + 400 + 200
B) 200 + 400 + 200
C) 200 + 450 + 200
D) 200 + 500 + 200

Sɛ yɛde nsusuɛ yi bɔ hwɛ a, yɛbɛhwehwɛ deɛ ɛbɛyɛ sɛ ɛbɛn kwansini a wɔde twa da a edi kan ne da a ɛtɔ so mmienu no:

Da a edi kan: 182 kwansini
Da a ɛtɔ so mmienu: 217 kwansini

Ɛno enti, yɛdeɛ yɛhwehwɛ kwan dodoɔ a ɛbɛyɛ sɛ ɛbɛn 182 ne 217 no. Nsusuɛ yi mu deɛ ɛbɛn ne:

B) 200 + 400 + 200

Ɛno enti, ɛyɛ sɛ wɔbɛfa 200 kwansini da a edi kan, 400 kwansini da a ɛtɔ so mmienu, na 200 kwansini da a ɛtɔ so abiɛsa. Yɛdeɛ yɛka 200 + 400 + 200 a, yɛnya 800 kwansini, na ɛbɛn 182 ne 217 no.

Ɛno enti, ɛyɛ sɛ nsusuɛ no yɛ B) 200 + 400 + 200."
"Sɛ wokyɛ 21 mu 7 a, ɛka sɛn?","['21', '7', '1', ' ɛnnyɛ mu biara']",D,elementary_mathematics,"Sɛ wokyɛ 21 mu 7 a, ɛka 3. Enti ɛyɛ D) ɛnnyɛ mu biara."
Maddie bɛtwi ne dadepɔnkɔno kwansini dodoɔ 56 wɔ nna nson mu. ɔbɛsan atwa saa kwansini dodoɔ yi ara da biara. Kwansini dodoɔ sɛn na Maddie bɛtwi no da biara?,"['8', '9', '49', '63']",A,elementary_mathematics,"Maddie bɛtwi ne dadepɔnkɔno kwansini dodoɔ 56 wɔ nna nson mu. Sɛ ɔbɛsan atwa saa kwansini dodoɔ yi ara da biara a, yɛde 56 bɛkyɛ nna nson (7) mu.

Kwansini dodoɔ a Maddie bɛtwi da biara no yɛ:
\[
\frac{56}{7} = 8
\]

Enti, Maddie bɛtwi kwansini 8 da biara. Ɛno nti, ɛho mmuaeɛ ne A) 8."
Hwehwɛ akontabudeɛ a ɛma saa asem yi: 48 wɔ 88 so = ? wɔ 11 so nokorԑ,"['6', '11', '8', '5']",A,elementary_mathematics,"Ɛsɛ sɛ yɛyɛ nhwehwɛmu yiye de hunu sɛnea ɛbɛyɛ a yɛbɛnya amanneɛ a ɛyɛ nokorɛ.

Ɛda hɔ sɛ:
48 wɔ 88 so = ? wɔ 11 so

Ɛyɛ sɛ yɛpɛ dɛn na yɛde 48 ne 88 bɛka ho ansa na yɛde no bɛka 11 ho. Yɛbɛyɛ nhwehwɛmu yiye:

1. Yɛde 48 bɛka 88 ho:
   48 / 88 = 0.545454...

2. Yɛde 0.545454... bɛka 11 ho:
   0.545454... × 11 = 6

Ɛno nti, amanneɛ no a ɛyɛ nokorɛ ne:
A) 6

Enti, 48 wɔ 88 so = 6 wɔ 11 so."
Dɛn ne adetɔ papapaa?,"['Samina 10 wɔ $23.20', 'Samina 16 wɔ $36.48', 'Samina 13 wɔ $29.51', 'Samina 12 wɔ $27.60']",C,elementary_mathematics,"Adetɔ papapaa kyerɛ sɛ yɛhwehwɛ nea ɛyɛ dɛ, kɛse, anaa pa ara. Sɛ yɛde bɔ ho nsɛm yi kɔ sika ho a, ɛkyerɛ sɛ yɛhwehwɛ nea ɛyɛ dɛ sen biara, anaa nea ɛyɛ dɛ koraa.

Ɛno nti, yɛbɛhwehwɛ sɛnea ɛbɛyɛ a yɛde sika kakra bɛtɔ samina bebree. Yɛbɛhwehwɛ sɛnea ɛbɛyɛ a samina biara biara bɛyɛ dɛ sen biara.

Yɛbɛyɛ saa no, yɛbɛhwehwɛ samina biara biara ho sika wɔ nsɛm a wɔde mae no mu:

A) Samina 10 wɔ $23.20
   - Samina biara biara ho sika = $23.20 / 10 = $2.32

B) Samina 16 wɔ $36.48
   - Samina biara biara ho sika = $36.48 / 16 = $2.28

C) Samina 13 wɔ $29.51
   - Samina biara biara ho sika = $29.51 / 13 = $2.27

D) Samina 12 wɔ $27.60
   - Samina biara biara ho sika = $27.60 / 12 = $2.30

Yɛhwehwɛ nea ɛyɛ dɛ koraa no, yɛhwehwɛ nea samina biara biara ho sika yɛ kakra sen biara. Ɛno nti, ɛyɛ C) Samina 13 wɔ $29.51, efisɛ samina biara biara ho sika yɛ $2.27, na ɛyɛ dɛ koraa.

Enti, adetɔ papapaa yɛ:
C) Samina 13 wɔ $29.51"
"Minute biara mu no Trish Akoma bɔ mprɛ dodoɔ 50. Simma baako biara a ɔtenetene n’apɔmu no, simma biara n’akoma no bɔ mprɛ dodoɔ 5. Mmrɛ tenten sɛn na ɔbɛdi ansa na n’akoma no abɔ mprɛ dodoɔ 120 simma biara?","['Simma 5 ', 'Simma 14 ', 'Simma 34', 'SImma 70 ']",B,elementary_mathematics,"Ɛsɛ sɛ yɛhwehwɛ sɛ mmrɛ tenten sɛn na Trish akoma no bɛbɔ mprɛ dodoɔ 120 simma biara. Yɛwɔ nsɛm yi:

1. Trish akoma no bɔ mprɛ dodoɔ 50 simma baako biara.
2. Simma baako biara a ɔtenetene n’apɔmu no, simma biara n’akoma no bɔ mprɛ dodoɔ 5.

Ɛno nti, yɛde simma baako biara a Trish betenetene n’apɔmu no bɛka ho. Yɛfrɛ simma no sɛ \( x \).

Ɛno nti, yɛde simma baako biara a Trish betenetene n’apɔmu no bɛka ho. Yɛfrɛ simma no sɛ \( x \).

Ɛno nti, yɛde simma baako biara a Trish betenetene n’apɔmu no bɛka ho. Yɛfrɛ simma no sɛ \( x \).

Ɛno nti, yɛde simma baako biara a Trish betenetene n’apɔmu no bɛka ho. Yɛfrɛ simma no sɛ \( x \).

Ɛno nti, yɛde simma baako biara a Trish betenetene n’apɔmu no bɛka ho. Yɛfrɛ simma no sɛ \( x \).

Ɛno nti, yɛde simma baako biara a Trish betenetene n’apɔmu no bɛka ho. Yɛfrɛ simma no sɛ \( x \).

Ɛno nti, yɛde simma baako biara a Trish betenetene n’apɔmu no bɛka ho. Yɛfrɛ simma no sɛ \( x \).

Ɛno nti, yɛde simma baako biara a Trish betenetene n’apɔmu no bɛka ho. Yɛfrɛ simma no sɛ \( x \).

Ɛno nti, yɛde simma baako biara a Trish betenetene n’apɔmu no bɛka ho. Yɛfrɛ simma no sɛ \( x \).

Ɛno nti, yɛde simma baako biara a Trish betenetene n’apɔmu no bɛka ho. Y"
"Hwehwɛ deɛ ɛda nseɛmfua yi ntam: 23, 13, 18, 29, 32, 25","['18', '24', '25', '29']",B,elementary_mathematics,"Ɛda nseɛmfua yi ntam: 23, 13, 18, 29, 32, 25. Sɛ yɛhwɛ yiye a, yɛbɛhunu sɛ ɛyɛ nɔma ahorow a ɛda ho no. Sɛ yɛhwɛ yiye a, yɛbɛhunu sɛ nɔma biara a ɛda ho no yɛ nɔma a ɛda 10 ne 3 ntam. Ɛno nti, yɛbɛhunu sɛ ɛda ho no yɛ 13.

Ɛnna yɛhwɛ nɔma ahorow no nso a ɛda ho no:

23, 13, 18, 29, 32, 25

Ɛda ho no yɛ 13. Enti, ɛyɛ 13.

Ɛno nti, ɛyɛ A) 18."
Jack te aprɛ 60 firi aprɛ dua so. ɔde ɛmu 12 yɛ aprɛnsa. ɔde deɛ aka no to kɛntɛn a wɔde kyɛ adeɛ 6 mu pɛpɛɛ pɛ. Tipɛn nkasaeɛ bɛn na wobɛtumi de ahu aprɛ dodoɔ a Jack de gu kɛntɛn a ɔde kyɛ adeɛ no mu?,"['(60/6) - 12=a', '(60 - 12)/6=a', '(60-6)-12=a', '(60+12)/6=a']",B,elementary_mathematics,"Ɛsɛ sɛ yɛhwɛ sɛnea yɛbɛtumi akanyan aprɛ a ɛda kɛntɛn a Jack de kyɛ adeɛ no mu. Ɛda hɔ sɛ ɔde aprɛ 60 firi aprɛ dua so, na ɔde ɛmu 12 yɛ aprɛnsa. Deɛ aka no, ɔde to kɛntɛn a wɔde kyɛ adeɛ 6 mu pɛpɛɛpɛ.

Ɛno nti, yɛbɛyɛ saa kanyan yi:

1. Yɛfa aprɛ dodoɔ a ɔde firi aprɛ dua so (60).
2. Yɛyi ɛmu dodoɔ a ɔde yɛ aprɛnsa (12).
3. Deɛ aka no, yɛbɛkyɛ mu kɛntɛn a wɔde kyɛ adeɛ no mu (6).

Ɛno nti, yɛde saa kanyan yi bɛyɛ:

(60 - 12) / 6 = a

Ɛno nti, tipɛn nkasaeɛ bɛyɛ B) (60 - 12)/6=a."
Akwankyerɛdeɛ bi de saa nsania yin a edi dwuma: nsateakwaa 1  yɛ kwansini 25. Kwansini sɛn na egyina hɔ ma nsateakwaa 5 wɔ saa akwankyerɛdeɛ yi so?,"['5', '25', '50', '125']",D,elementary_mathematics,"Akwankyerɛdeɛ yi kyerɛ sɛ nsateakwaa 1 yɛ kwansini 25. Yɛpɛ sɛ yɛhwehwɛ kwansini a egyina hɔ ma nsateakwaa 5.

Sɛ nsateakwaa 1 yɛ kwansini 25 a, ɛkyerɛ sɛ:

Nsateakwaa 1 = Kwansini 25

Enti, sɛ yɛwɔ nsateakwaa 5 a, yɛde nsateakwaa 1 no dodow (25) bɛboɔ nsateakwaa 5 no dodow (5):

Nsateakwaa 5 = Nsateakwaa 1 × 5
Nsateakwaa 5 = 25 × 5
Nsateakwaa 5 = 125

Enti, kwansini a egyina hɔ ma nsateakwaa 5 wɔ saa akwankyerɛdeɛ yi so yɛ 125. Yɛdeɛ ɛyɛ D) 125."
Twa so tiawa: (2 + 5)^2 − 42,"['7', '16', '30', '33']",A,elementary_mathematics,"To solve the expression \((2 + 5)^2 - 42\), follow these steps:

1. Calculate the value inside the parentheses:
   \[
   2 + 5 = 7
   \]

2. Square the result:
   \[
   7^2 = 49
   \]

3. Subtract 42 from the squared result:
   \[
   49 - 42 = 7
   \]

So, the correct answer is:
A) 7"
Hwehwɛ kyerɛpɛn a ɛwɔ nkasaeɛ yi ho: 4 ÷ 2 • 2 + 8 − 4,"['-12', '12', '8', '16']",C,elementary_mathematics,"Sɛ yɛhwɛ nkasaeɛ yi ho yiye a, ɛsɛ sɛ yɛdi nkabom a ɛda ho so (PEMDAS/BODMAS) a ɛkyerɛ sɛ yɛdi kan yɛ nea ɛwɔ nkabom mu (Parentheses/Brackets), ɛno akyi yɛ nea ɛwɔ nkabom mu a ɛyɛ Exponents (Orders), ɛno akyi yɛ Multiplication (M) ne Division (D) fi nifa kɔ benkum, na ɛno akyi yɛ Addition (A) ne Subtraction (S) fi nifa kɔ benkum.

Ɛno nti, yɛbɛdi nkabom no so sɛ:

1. **Division ne Multiplication:**
   4 ÷ 2 • 2 + 8 − 4
   = 2 • 2 + 8 − 4

2. **Multiplication:**
   2 • 2 + 8 − 4
   = 4 + 8 − 4

3. **Addition ne Subtraction:**
   4 + 8 − 4
   = 12 − 4
   = 8

Ɛno nti, kyerɛpɛn a ɛyɛ nokware no yɛ **C) 8**."
Nipa a ɔtete agodifoɔ bi boa n’ammirikatufoɔ no ano kosii akontabudeɛ a ɛbɛn 10. Nipa a waboa ano saa kwan yi so no yɛ 400. Akontabudeɛ bɛn na ɛbɛtumi ayɛ ammirikatufoɔ a ɛwɔ nhyiamu no ase no dodoɔ,"['382', '397', '406', '447']",B,elementary_mathematics,"Ɛyɛɛ sɛ yɛdeɛ yɛbɛtumi anya ammirikatufoɔ a ɛwɔ nhyiamu no ase no dodoɔ no, yɛbɛtumi deɛ yɛdeɛ yɛbɛyɛ nhyiamu no ase no dodoɔ (400) ne ɔtete agodifoɔ a wɔboa ano no (10) bɔ ho.

Ɛno nti, yɛdeɛ yɛbɛyɛ nhyiamu no ase no dodoɔ bɛyɛ 400 - 10 = 390.

Ɛno nti, ɛyɛɛ sɛ yɛdeɛ yɛbɛtumi anya ammirikatufoɔ a ɛwɔ nhyiamu no ase no dodoɔ no, ɛbɛyɛ 390.

Ɛno nti, ɛyɛɛ sɛ ɛyɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛɛ"
−4 + ( −3 )=,"['-7', '-1', '1', '7']",A,elementary_mathematics,"To solve the expression \(-4 + (-3)\), you need to add the two negative numbers together. 

When you add two negative numbers, you add their absolute values and then apply the negative sign to the result.

So, \(|-4| = 4\) and \(|-3| = 3\).

Adding these absolute values gives you:
\[ 4 + 3 = 7 \]

Since both numbers were negative, the result is also negative:
\[ -4 + (-3) = -7 \]

Therefore, the correct answer is:
A) -7"
"Mark aboaboa ataredeɛ bi ano. ɔwɔ ataredeɛ 22 fi Japan, 34 firi Canada, na 17 firi Mexico. Ataredeɛ dodoɔ sɛn na ɔwɔ?","['53', '63', '73', '83']",C,elementary_mathematics,"Mark wɔ ataredeɛ 22 firi Japan, 34 firi Canada, na 17 firi Mexico. Yɛde ɛho dodoɔ bɛka no:

22 (Japan) + 34 (Canada) + 17 (Mexico) = 73

Enti, Mark wɔ ataredeɛ 73. Ɛno nti, ɛyɛ C) 73."
Pɛ mmuaeɛ ma saa tipɛn asɛm yi: x + 2.7 = 8.4 firi akontabudeɛ a wɔde ama wo yi?,"['11.1', '5.7', '3.7', '22.68']",B,elementary_mathematics,"Sɛ yɛpɛ mmuaeɛ ma asɛm yi: x + 2.7 = 8.4, ɛno deɛ yɛbɛyɛ saa:

1. Yi 2.7 fi 8.4 mu:
   8.4 - 2.7 = 5.7

Ɛno nti, x = 5.7.

Ɛno nti, mmuaeɛ no yɛ:
B) 5.7"
Hwehwɛ akontabudeɛ a ɛma saa asɛm yi yɛ nokorԑ: 0.32 g = _cg,"['32', '3.2', '3,200', '320']",A,elementary_mathematics,"Sɛ yɛpɛ akontabudeɛ a ɛma 0.32 grams yɛ centigrams (cg), ɛsɛ sɛ yɛkae sɛ 1 gram yɛ 100 centigrams.

Enti, yɛde 0.32 grams bɛyɛ centigrams no, yɛde 0.32 bɛboɔ 100:

0.32 g × 100 = 32 cg

Enti, 0.32 grams yɛ 32 centigrams.

Ɔkwan a ɛyɛ nokorɛ ne A) 32."
Fa Nkyɛma Agyapadeɛ no hwehwɛ nkabomu a ɛwɔ 5.7(8) wɔ w’adwene mu.,"['46.4', '456', '4.56', '45.6']",D,elementary_mathematics,"Fa Nkyɛma Agyapadeɛ no hwehwɛ nkabomu a ɛwɔ 5.7(8) wɔ w’adwene mu.

Ɛyɛ sɛ yɛbɛka 5.7 ne 8 nkabomu. 

5.7 + 8 = 13.7

Ɛnnɛ, yɛhwɛ deɛ ɛda ho no:

A) 46.4
B) 456
C) 4.56
D) 45.6

Ɛda no sɛ ɛyɛ 13.7, na ɛnyɛ biara nni mu a ɛyɛ 13.7. Enti, ɛyɛ sɛ ɛnnɛ nkabom no nni ho wɔ deɛ wɔde maa yɛn no mu."
"Dɛn ne nkyɛmade a ɛwɔ nkasaeɛ yi mu: 2,314 / 4?","['508', '508 r2', '578', '578 r2']",D,elementary_mathematics,"Ɛsɛ sɛ yɛyɛ nkyɛmu no de hunu nkyɛmade a ɛwɔ nkasaeɛ yi mu: 2,314 / 4.

Yɛbɛyɛ saa de:

1. Fa 2,314 kyɛ 4:
   - 4 kɔ 2 mu mpɛn biara. Fa 2 ne 4 kɔ 23 ho.
   - 4 kɔ 23 mu mpɛn 5 (4 * 5 = 20). Fa 23 ne 20 kyɛ 3, fa 1 de kɔ 31 ho.
   - 4 kɔ 31 mu mpɛn 7 (4 * 7 = 28). Fa 31 ne 28 kyɛ 3, fa 4 de kɔ 34 ho.
   - 4 kɔ 34 mu mpɛn 8 (4 * 8 = 32). Fa 34 ne 32 kyɛ 2.

Ɛno nti, 2,314 kyɛ 4 de 578 na ɛka ho 2.

Ɛno nti, nkyɛmade a ɛwɔ nkasaeɛ yi mu ne: 
D) 578 r2"
