question,choices,answer,subject,output
Jimmy na Kima na-aga njem. Ha ga-akwọ ụgbọ ala ruo ụbọchị atọ. Ụbọchị mbụ ha ga-anya mailụ 182. Ụbọchị nke abụọ ha ga-anya mailụ 439. Ụbọchị nke atọ ha ga-anya mailụ 217. Kedụ ngosipụta bụ iru eru kacha nso nke mailụ ole Jimmy na Kima ga-akwọ ụgbọ ala na njem ha?,"['150+400+200', '200 + 400 + 200', '200 + 450 + 200', '200 + 500 + 200']",C,elementary_mathematics,"Ka anyị gbakọọ ọnụ ọgụgụ mailụ niile Jimmy na Kima ga-akwọ ụgbọ ala n’ụbọchị atọ ahụ:

Ụbọchị mbụ: 182 mailụ
Ụbọchị nke abụọ: 439 mailụ
Ụbọchị nke atọ: 217 mailụ

Total mailụ = 182 + 439 + 217

Ka anyị gbakọọ ọnụ ọgụgụ mailụ niile:

182 + 439 = 621
621 + 217 = 838

Ya mere, ọnụ ọgụgụ mailụ niile ha ga-akwọ ụgbọ ala bụ 838 mailụ.

Ugbu a, ka anyị lelee ngosipụta ndị e nyere ma hụ nke dị nso na 838 mailụ:

A) 150 + 400 + 200 = 750 mailụ
B) 200 + 400 + 200 = 800 mailụ
C) 200 + 450 + 200 = 850 mailụ
D) 200 + 500 + 200 = 900 mailụ

Nke dị nso na 838 mailụ bụ:

B) 200 + 400 + 200 = 800 mailụ
C) 200 + 450 + 200 = 850 mailụ

N’ebe a, ngosipụta kacha nso bụ C) 200 + 450 + 200 = 850 mailụ, nke dị nso na 838 mailụ.

Ya mere, azịza bụ C) 200 + 450 + 200."
kedu ihe fọdụrụ ma i wepu 16.5 site na 142.76?,"['21', '7', '1', 'Ọ dighi nke bụ ndị a']",D,elementary_mathematics,"Ka anyị gbakọọ ihe fọdụrụ ma i wepu 16.5 site na 142.76:

142.76 - 16.5 = 126.26

Ya mere, azịza bụ 126.26, nke pụtara na ọ dịghị nke bụ ndị a n'ime nhọrọ ndị e nyere. Azịza ziri ezi bụ D) Ọ dighi nke bụ ndị a."
Maddie ga-agba ịnyịnya ígwè ya ngụkọta nke mailụ 56 n'ime mkpụrụ ụbọchị 7. Ọ ga-agba otu ọnụọgụgụ mailị kwa ụbọchị. Gịnị bụ ngụkọta ọnụọgụgụ nke mailụ Maddie ga-agba kwa ụbọchị?,"['8', '9', '49', '63']",A,elementary_mathematics,"Iji chọpụta ngụkọta ọnụọgụgụ nke mailụ Maddie ga-agba kwa ụbọchị, anyị ga-ekewa ngụkọta mailụ ọ na-agba n'ime ngụkọta ụbọchị ọ na-agba ịnyịnya ígwè.

Ngụkọta mailụ: 56
Ngụkọta ụbọchị: 7

Anyị ga-eji nkewa mee ihe:
\[ \frac{56 \text{ mailụ}}{7 \text{ ụbọchị}} = 8 \text{ mailụ kwa ụbọchị} \]

Ya mere, ngụkọta ọnụọgụ nke mailụ Maddie ga-agba kwa ụbọchị bụ **8**.

Azịza bụ A) 8."
Chọta ọnụọgụgụ nke mere nkwụpụta nke 48 n'elu 88 = ? n'elu 11 eziokwu.,"['6', '11', '8', '5']",A,elementary_mathematics,"Ka anyị chọpụta ọnụ ọgụgụ nke mere nkwụpụta nke \( \frac{48}{88} = \frac{?}{11} \).

Anyị nwere \( \frac{48}{88} \) na anyị chọrọ ịkọwa ya dịka \( \frac{?}{11} \).

Nke mbụ, anyị ga-eme ka \( \frac{48}{88} \) dị mfe.

Nke a bụ ụzọ dị mfe iji mee ya:

1. Chọpụta ihe nkewa kachasị elu (GCD) nke 48 na 88.
2. Kewaa 48 na 88 site na GCD ahụ.

Ka anyị chọpụta GCD nke 48 na 88:

- Ihe nkewa nke 48 bụ: 1, 2, 3, 4, 6, 8, 12, 16, 24, 48
- Ihe nkewa nke 88 bụ: 1, 2, 4, 8, 11, 22, 44, 88

Ihe nkewa kachasị elu bụ 8.

Ugbu a, kewaa 48 na 88 site na 8:

\[ \frac{48 \div 8}{88 \div 8} = \frac{6}{11} \]

Ya mere, \( \frac{48}{88} = \frac{6}{11} \).

Nke a pụtara na ọnụ ọgụgụ nke mere nkwụpụta bụ 6.

Nke ahụ bụ:
A) 6

Ya mere, azịza bụ A) 6."
Kedụ  nzụta nke kacha mma?,"['Aka ncha 10 maka $23.20', 'Aka ncha 16 maka $36.48', 'Aka ncha 13 maka $29.51', 'Aka ncha 12 maka $27.60']",C,elementary_mathematics,"Iji chọpụta nke nzụta kacha mma, anyị ga-atụle ọnụahịa nke aka ncha ọ bụla site na ịkọwapụta ọnụahịa nke otu aka ncha. Anyị ga-eji usoro a:

\[
\text{Ọnụahịa nke otu aka ncha} = \frac{\text{Ọnụahịa zuru ezu}}{\text{Ọnụ ọgụgụ nke aka ncha}}
\]

Ka anyị kwụọ ọnụahịa nke otu aka ncha maka nhọrọ ọ bụla:

A) Aka ncha 10 maka $23.20:
\[
\frac{23.20}{10} = $2.32
\]

B) Aka ncha 16 maka $36.48:
\[
\frac{36.48}{16} = $2.28
\]

C) Aka ncha 13 maka $29.51:
\[
\frac{29.51}{13} \approx $2.27
\]

D) Aka ncha 12 maka $27.60:
\[
\frac{27.60}{12} = $2.30
\]

Ugbu a, anyị nwere ọnụahịa nke otu aka ncha maka nhọrọ ọ bụla:
- A) $2.32
- B) $2.28
- C) $2.27
- D) $2.30

Nke a pụtara na nhọrọ C (aka ncha 13 maka $29.51) bụ nzụta kacha mma n'ihi na ọ na-enye ọnụahịa kacha ala nke otu aka ncha, nke bụ $2.27."
"Ọdịda obi izu ike nke Trish na-eti 50 kwa nkeji.  Maka nkeji ọ bụla ọ na-emeghari ahụ, ọnụọgụ obi ya na-abawanye iti ise kwa nkeji.  Ogologo oge ole ka ọ ga-ewe ya iru ọ̀tụ̀tụ̀ obi nke 120 iti kwa nkeji?","['nkeji ịse', 'nkeji iri na anọ ', 'Nkeji iri atọ na anọ ', 'Nkeji iri asaa']",B,elementary_mathematics,"Ka anyị leba anya n'ọnọdụ a iji chọpụta oge ọ ga-ewe Trish iru ọ̀tụ̀tụ̀ obi nke 120 iti kwa nkeji.

Ọdịda obi izu ike nke Trish bụ 50 kwa nkeji. Maka nkeji ọ bụla ọ na-emeghari ahụ, ọnụọgụ obi ya na-abawanye iti ise kwa nkeji.

Ka anyị kpọọ oge ọ ga-ewe ya iru ọ̀tụ̀tụ̀ obi nke 120 iti kwa nkeji ""t"" (nkeji).

Nke a bụ usoro anyị ga-eji chọpụta ""t"":

Ọnụọgụ obi ya na-ebido na 50 kwa nkeji.
Ọnụọgụ obi ya na-abawanye iti ise kwa nkeji ọ bụla.
Ya mere, mgbe t nkeji gasịrị, ọnụọgụ obi ya ga-abụ 50 + 5t.

Anyị chọrọ ka ọnụọgụ obi ya ruo 120 kwa nkeji, ya mere anyị nwere:

50 + 5t = 120

Ka anyị dozie maka ""t"":

5t = 120 - 50
5t = 70
t = 70 / 5
t = 14

Ya mere, ọ ga-ewe Trish nkeji iri na anọ (14) iru ọ̀tụ̀tụ̀ obi nke 120 iti kwa nkeji.

Azịza bụ B) nkeji iri na anọ."
"Chọta nke nọ n'etiti n'usoro dàtà 23, 13, 18, 29, 32, 25.","['18', '24', '25', '29']",B,elementary_mathematics,"Iji chọta nke nọ n'etiti n'usoro data, anyị ga-ebu ụzọ hazie data ahụ n'usoro site na nke kacha nta ruo na nke kacha ukwuu. Usoro data a bụ: 23, 13, 18, 29, 32, 25.

1. Hazie data ahụ:
   13, 18, 23, 25, 29, 32

2. N'ihi na ọnụ ọgụgụ data bụ 6 (ọ bụ ọbụgụ), anyị ga-ewepụta ọnụ ọgụgụ abụọ dị n'etiti ma wepụta nkezi ha. Ọnụ ọgụgụ abụọ dị n'etiti bụ nke atọ na nke anọ:
   23 na 25

3. Kwekọrịta ọnụ ọgụgụ abụọ ahụ:
   (23 + 25) / 2 = 48 / 2 = 24

Ya mere, nke nọ n'etiti n'usoro data a bụ 24.

Azịza bụ: B) 24"
"Jack na-ewere apụl 60 site na osisi apụl.  Ọ na-eji 12 n'ime ha mee ihe ọṅụṅụ apụl.  Ọ na-etinye apụl ndị fọdụrụ n'otu aka ahụ n'ime nkata onyinye isii.  Kedu nha nhata enwere ike iji chọpụta ọnụọgụ apụl, a, nke Jack na-etinye n'ime nkata onyinye ọ bụla?","['(60/6)—12=a', '(60-12)/6=a', '(60-6)-12=a', '(60+12)/6=a']",B,elementary_mathematics,"Ka anyị nyochaa usoro Jack si eji apụl ya.

1. Jack na-ewere apụl 60 site na osisi.
2. Ọ na-eji 12 n'ime apụl ndị ahụ mee ihe ọṅụṅụ apụl.

Nke a pụtara na apụl ndị fọdụrụ bụ:
\[ 60 - 12 \]

3. Ọ na-etinye apụl ndị fọdụrụ n'otu aka ahụ n'ime nkata onyinye isii.

Ya mere, iji chọpụta ọnụọgụ apụl, nke ọ bụla n'ime nkata onyinye isii ga-enwe, anyị ga-ekewa apụl ndị fọdụrụ (60 - 12) site na ọnụ ọgụgụ nkata onyinye (6).

Nke a bụ nha nhata:
\[ \frac{60 - 12}{6} = a \]

Ya mere, azịza ziri ezi bụ:
B) \((60 - 12) / 6 = a\)"
Otu maapụ na-eji ọ̀tụ̀tụ̀ nke 1 inch hà nhata 25 mailụ. Mailụ ole ka inch 5 nọchiri anya ya na maapụ a?,"['5', '25', '50', '125']",D,elementary_mathematics,"Ka anyị chọpụta mailụ ole inch 5 nọchiri anya ya na maapụ a, anyị ga-eji ọ̀tụ̀tụ̀ nke e nyere, nke bụ 1 inch hà nhata 25 mailụ.

Ọ bụrụ na 1 inch hà nhata 25 mailụ, anyị nwere ike iji nke a mee ka anyị chọpụta mailụ ole 5 inch hà nhata:

5 inch × 25 mailụ/inch = 125 mailụ

Ya mere, inch 5 nọchiri anya ya na maapụ a bụ 125 mailụ.

Azịza ya bụ D) 125."
Mee k'ọdị mfe (2 + 5)^2 − 42.,"['7', '16', '30', '33']",A,elementary_mathematics,"Ka anyị gbakọọ ihe atụ a n'ụzọ dị mfe.

1. Gbakọọ ihe dị n'ime mgbakọ (2 + 5):
   (2 + 5) = 7

2. Gbakọọ kwaadradi nke 7:
   7^2 = 49

3. Wepụ 42 na 49:
   49 - 42 = 7

Ya mere, azịza bụ A) 7."
Chọta mpụta nke 4 ÷ 2 • 2 + 8 - 4.,"['-12', '12', '8', '16']",C,elementary_mathematics,"Ka anyị soro usoro nke ọrụ mgbakọ na mwepụ (PEMDAS/BODMAS) iji chọta mpụta nke 4 ÷ 2 • 2 + 8 - 4.

PEMDAS/BODMAS pụtara:
- Parentheses/Brackets
- Exponents/Orders (i.e., powers and square roots, etc.)
- Multiplication and Division (left to right)
- Addition and Subtraction (left to right)

Anyị nwere:
4 ÷ 2 • 2 + 8 - 4

1. Nke mbụ, anyị ga-eme nkewa na mụbaa (site n'aka ekpe gaa n'aka nri):
   4 ÷ 2 = 2
   2 • 2 = 4

Yabụ, equation ahụ aghọwo:
4 + 8 - 4

2. Ugbu a, anyị ga-eme mgbakwunye na mwepụ (site n'aka ekpe gaa n'aka nri):
   4 + 8 = 12
   12 - 4 = 8

Yabụ, mpụta nke 4 ÷ 2 • 2 + 8 - 4 bụ **8**.

Nke a bụ nhọrọ C) 8."
Otu onye nchịkwa chịkọtara ọnụ ọgụgụ ndị na-agba ọsọ n'otu egwu na-ezute ndị kacha nso 10. Ọnụ ọgụgụ ndị na-agba ọsọ bụ 400. Kedu ọnụọgụ nwere ike ịbụ ọnụ ọgụgụ ndị na-agba ọsọ na-ezute n'ezie?,"['382', '397', '406', '447']",B,elementary_mathematics,"Ọ bụrụ na anyị chọrọ ịmata ọnụ ọgụgụ ndị na-agba ọsọ na-ezute ndị kacha nso 10, anyị kwesịrị ịchọpụta ọnụọgụ ndị na-agba ọsọ dị n'etiti 390 na 410. Nke a bụ n'ihi na 400 ± 10 bụ 390 ruo 410.

Ka anyị lelee nhọrọ ndị a:
A) 382 - Nke a dị n'okpuru 390, ya mere ọ bụghị nhọrọ ziri ezi.
B) 397 - Nke a dị n'etiti 390 na 410, ya mere ọ bụ nhọrọ ziri ezi.
C) 406 - Nke a dịkwa n'etiti 390 na 410, ya mere ọ bụkwa nhọrọ ziri ezi.
D) 447 - Nke a dị n'elu 410, ya mere ọ bụghị nhọrọ ziri ezi.

Ya mere, ọnụ ọgụgụ ndị na-agba ọsọ na-ezute n'ezie nwere ike ịbụ:
B) 397
C) 406"
−4 +  ( −3 )=,"['-7', '-1', '1', '7']",A,elementary_mathematics,"To solve the expression \( -4 + (-3) \), you need to add the two negative numbers together.

When you add two negative numbers, you add their absolute values and then apply the negative sign to the result:

\[
-4 + (-3) = -(4 + 3) = -7
\]

So, the correct answer is:

A) -7"
"Mark nwere nchịkọta stampụ.  O nwere stampụ 22 si Japan, 34 si Canada, na 17 si Mexico.  Stampụ ole ka o nwere na ha niile?","['53', '63', '73', '83']",C,elementary_mathematics,"Iji chọpụta ọnụ ọgụgụ stampụ niile Mark nwere, anyị ga-agbakwụnye ọnụ ọgụgụ stampụ ọ bụla si mba dị iche iche.

Ọnụ ọgụgụ stampụ si Japan: 22
Ọnụ ọgụgụ stampụ si Canada: 34
Ọnụ ọgụgụ stampụ si Mexico: 17

Ka anyị gbakọọ ọnụ ọgụgụ stampụ niile:
\[ 22 + 34 + 17 \]

Tupu anyị agbakwunye ọnụ ọgụgụ niile, anyị nwere ike ime mgbakọ a n'ụzọ dị mfe site n'ịgbakwunye n'usoro:

1. Gbakọọ stampụ si Japan na Canada:
\[ 22 + 34 = 56 \]

2. Gbakọọ nsonaazụ ahụ na stampụ si Mexico:
\[ 56 + 17 = 73 \]

Ya mere, ọnụ ọgụgụ stampụ niile Mark nwere bụ 73.

Azịza ya bụ: C) 73"
Chọpụta ụsa maka nha nhata x + 2.7 = 8.4 site na ọnụọgụgụ ndị a enyere.,"['11.1', '5.7', '3.7', '22.68']",B,elementary_mathematics,"Iji chọpụta ụsa maka nha nhata \( x + 2.7 = 8.4 \), anyị ga-ewepụ 2.7 na akụkụ abụọ nke nha nhata ahụ.

\[
x + 2.7 = 8.4
\]

Wepụ 2.7 na akụkụ abụọ:

\[
x + 2.7 - 2.7 = 8.4 - 2.7
\]

\[
x = 5.7
\]

Ya mere, zaa bụ B) 5.7."
Chọta ọnụọgụgụ nke mere nkwụpụta a eziokwu: 0.32 g = _ cg.,"['32', '3.2', '3,200', '320']",A,elementary_mathematics,"Iji chọta ọnụọgụgụ nke mere nkwụpụta a eziokwu, anyị ga-agbanwe gram (g) gaa centigram (cg). Anyị maara na otu gram bụ otu narị centigram:

\[ 1 \, \text{g} = 100 \, \text{cg} \]

Ya mere, anyị nwere ike ịgbakọ:

\[ 0.32 \, \text{g} \times 100 \, \text{cg/g} = 32 \, \text{cg} \]

Nke a pụtara na:

\[ 0.32 \, \text{g} = 32 \, \text{cg} \]

Ya mere, azịza bụ:

A) 32"
Chọta mmụba nke 5.7(8) n'uche site na iji ihe nkesa.,"['46.4', '456', '4.56', '45.6']",D,elementary_mathematics,"Iji chọta mmụba nke 5.7(8) n'uche, anyị ga-eji ihe nkesa. Nke a bụ otu esi eme ya:

5.7 * 8

Anyị nwere ike ịmalite site na ịgbakọ 5 * 8 na 0.7 * 8 iche iche, wee tinye ọnụ.

5 * 8 = 40
0.7 * 8 = 5.6

Ugbu a, tinye ọnụ:
40 + 5.6 = 45.6

Ya mere, mmụba nke 5.7(8) bụ 45.6. Azịza bụ D) 45.6."
chọta ihe bu kwoshenti maka ngosipụta 5.04/0.7?,"['508', '508 r2', '578', '578 r2']",D,elementary_mathematics,"Iji chọta ihe bụ kwoshenti maka ngosipụta 5.04/0.7, anyị ga-eme nkewa:

5.04 ÷ 0.7

Ka anyị mee nkewa a n'ụzọ dị mfe, anyị nwere ike ịtụgharị 0.7 ka ọ bụrụ nọmba zuru ezu site n'ịgbakwunye otu decimal ebe na numerator na denominator:

5.04 ÷ 0.7 = 50.4 ÷ 7

Ugbu a, anyị ga-eme nkewa 50.4 site na 7:

50.4 ÷ 7 = 7.2

Ya mere, kwoshenti nke 5.04/0.7 bụ 7.2. N'ịtụle nhọrọ ndị e nyere, ọ dịghị nke dabara na 7.2. Ya mere, ọ dịghị nke ziri ezi n'ime nhọrọ ndị e nyere."
"Rosa nwere ebumnobi nke ịgba ọsọ ngụkọta maịlụ 100 n'ọnwa a. Ụbọchị ọ bụla ọ gbara ọsọ, ọ na-agba ọsọ maịlụ 5. Kedụ ngosipụta Rosa nwere ike iji mara maịlụ ole ọ hapụrụ ịgba ọsọ ka ọ gbachara mkpụrụ ụbọchị d?","['100 — 5d', '5d+ 100', '100 / 5d', '5d']",A,elementary_mathematics,"Ka anyị nyochaa nsogbu a nke ọma.

Rosa nwere ebumnobi nke ịgba ọsọ ngụkọta maịlụ 100 n'ọnwa a. Ọ bụrụ na ọ na-agba ọsọ maịlụ 5 ụbọchị ọ bụla ọ na-agba ọsọ, anyị nwere ike iji d mee ihe dị ka ọnụ ọgụgụ ụbọchị ọ gbara ọsọ.

Ọ bụrụ na Rosa agbawoala ụbọchị d, nke pụtara na ọ gbara ọsọ 5d maịlụ n'ozuzu. 

Ka anyị chọpụta maịlụ ole ka ọ ga-achọ ịgba ọsọ iji ruo ebumnobi ya, anyị ga-ewepụ ọnụ ọgụgụ maịlụ ọ gbara ọsọla (5d) site na ebumnobi ya nke 100 maịlụ.

Ngosipụta nke ga-egosi maịlụ ole Rosa hapụrụ ịgba ọsọ bụ:
\[ 100 - 5d \]

Ya mere, azịza bụ:
A) 100 — 5d"
Chọpụta okwu algebra nke dabara na nkebi ahịrịokwu: mkpọ okpukpu 4 nke Tom chịkọtara.,"['4t', ""t n'elu anọ"", 't - 4', 't + 4']",A,elementary_mathematics,"Nkebi ahịrịokwu ""mkpọ okpukpu 4 nke Tom chịkọtara"" pụtara na anyị ga-amụba ọnụ ọgụgụ mkpọ Tom chịkọtara site na 4. Ọ bụrụ na anyị kpọọ ọnụ ọgụgụ mkpọ Tom chịkọtara t, mgbe ahụ, mkpọ okpukpu 4 nke Tom chịkọtara ga-abụ 4 * t, nke bụ 4t.

Ya mere, azịza ziri ezi bụ: A) 4t"
"Andrew dere ọnụọgụgụ 196,425 na bọọdụ ahụ. Kedu ọnụọgụgụ bụ ụrụ nke ọnọdụ 6 kpọmkwem ugboro 10 uru nke ọnọdụ 6 n'ime ọnụọgụgụ nke Andrew dere?","['681, 452', '462,017', '246,412', '125,655']",B,elementary_mathematics,"Ka anyị nyochaa nọmba 196,425 nke Andrew dere ma chọpụta uru nke ọnọdụ 6. 

N’ọnụọgụgụ 196,425:
- 5 dị n’ọnọdụ nke otu (units place)
- 2 dị n’ọnọdụ nke iri (tens place)
- 4 dị n’ọnọdụ nke narị (hundreds place)
- 6 dị n’ọnọdụ nke puku (thousands place)
- 9 dị n’ọnọdụ nke iri puku (ten thousands place)
- 1 dị n’ọnọdụ nke narị puku (hundred thousands place)

Ọnọdụ 6 bụ puku (thousands place), ya mere uru ya bụ 6,000.

Ugbu a, anyị ga-akpọmkwem ugboro 10 uru nke 6,000:
\[ 6,000 \times 10 = 60,000 \]

Ya mere, ọnụọgụgụ bụ 60,000.

N’ime nhọrọ ndị enyere, ọ dịghị nke kwekọrọ na 60,000. Ya mere, ọ dị ka enwere njehie na nhọrọ ndị enyere. N’ezie, ọnụọgụgụ bụ 60,000."
