question,choices,answer,subject,output
Imwe mepu inoshandisa chikero che 1 inch yakainzana ne mamaira 25. Mamaira mangani akamirirwa mainch 5 pamepu?,"['5', '25', '50', '125']",D,elementary_mathematics,"Kuti uwane mamaira akamirirwa mainch 5 pamepu, unogona kushandisa chikero chakapihwa. Chikero chinoti 1 inch yakainzana ne mamaira 25. Saka, kuti uwane mamaira akamirirwa mainch 5, unogona kuverenga seizvi:

\[ \text{Mamaira} = \text{Chikero} \times \text{Mainch} \]
\[ \text{Mamaira} = 25 \times 5 \]
\[ \text{Mamaira} = 125 \]

Saka, mainch 5 pamepu anomiririra mamaira 125. Mhinduro chaiyo i:
D) 125"
Rerutsa (2 + 5)^2 − 42.,"['7', '16', '30', '33']",A,elementary_mathematics,"To solve the expression \((2 + 5)^2 - 42\), follow these steps:

1. Calculate the value inside the parentheses:
   \[
   2 + 5 = 7
   \]

2. Square the result:
   \[
   7^2 = 49
   \]

3. Subtract 42 from the squared result:
   \[
   49 - 42 = 7
   \]

So, the value of the expression \((2 + 5)^2 - 42\) is \(7\).

The correct answer is:
A) 7"
Tsvaka zvinoreva izvi. 4./.2 x2 + 8-4,"['-12', '12', '8', '16']",C,elementary_mathematics,"Kuti tsvake zvinoreva 4./.2 x2 + 8-4, tinofanira kutevedzera maitiro ekuverenga masvomhu (order of operations), anozivikanwa se PEMDAS (Parentheses, Exponents, Multiplication and Division (from left to right), Addition and Subtraction (from left to right)).

1. Tanga ne division: 4 ÷ 0.2
   4 ÷ 0.2 = 20

2. Zvino ita multiplication: 20 x 2
   20 x 2 = 40

3. Zvino ita addition: 40 + 8
   40 + 8 = 48

4. Pakupedzisira ita subtraction: 48 - 4
   48 - 4 = 44

Saka mhinduro yacho i 44, asi hapana sarudzo yakadai. Zvingangodaro kuti pane kukanganisa mukubvunza kana kuti pane chimwe chinhu chatisina kuona. Ndapota tarisa zvakare mubvunzo wako."
Murairidzi akatenderedza nhamba dzevanomhanya  kuswebedza kuna 10. Nhamba yakatenderedzwa yeva mhanyi i400. Ndeipi number ingamirira vamhanyi pavakasangana pamakwikwi.,"['382', '397', '406', '447']",B,elementary_mathematics,"Kana murairidzi akatenderedza nhamba dzevanomhanya kuswededza kuna 10 uye nhamba yakatenderedzwa yeva mhanyi i400, tinofanira kutsvaga nhamba iri pakati pe390 ne409, sezvo 400 iri pakati pe390 ne409 kana ichitenderedzwa kuswededza kuna 10.

Saka, ngatitarisei sarudzo dziripo:
A) 382 - Izvi hazvigone kutenderedzwa ku400.
B) 397 - Izvi zvinogona kutenderedzwa ku400.
C) 406 - Izvi zvinogona kutenderedzwa ku410, kwete 400.
D) 447 - Izvi hazvigone kutenderedzwa ku400.

Saka, mhinduro chaiyo i:
B) 397"
−4 +  ( −3 )=,"['-7', '-1', '1', '7']",A,elementary_mathematics,"To solve the expression \(-4 + (-3)\), you need to add the two negative numbers together.

\[
-4 + (-3) = -4 - 3 = -7
\]

So, the correct answer is:

A) -7"
"Mark anotsvaka zvitambi. Anezvitambi  22 zveku Japani, 34 kubva kuCanada ne 17 kubva kuMexico. Ane zvitambi zvingani pamwechete?","['53', '63', '73', '83']",C,elementary_mathematics,"Kuti tione kuti Mark ane zvitambi zvingani pamwechete, tinofanira kuwedzera zvitambi zvake zvose:

- Zvitambi 22 zveku Japani
- Zvitambi 34 kubva kuCanada
- Zvitambi 17 kubva kuMexico

Tinoita kuverenga uku:

22 + 34 + 17

Tatanga ne 22 + 34:

22 + 34 = 56

Zvadaro towedzera 17:

56 + 17 = 73

Saka, Mark ane zvitambi 73 pamwechete. Mhinduro chaiyo i:

C) 73"
Tsvaka mhinduro kuchinyorwa ichi  x + 2.7 = 8.4  kubva panhamba akapiwa.,"['11.1', '5.7', '3.7', '22.68']",B,elementary_mathematics,"Kuti tsvake mhinduro kuchinyorwa ""x + 2.7 = 8.4,"" tinofanira kubvisa 2.7 kubva kune ese ari maviri mativi echiito ichi kuti tiwane x.

x + 2.7 = 8.4

Kubvisa 2.7 kubva kune ese ari maviri mativi:
x = 8.4 - 2.7

x = 5.7

Saka mhinduro yacho i B) 5.7."
Tsvaka nhamba inoita kuti chinyorwa ichi chive chechokwadi 0.32 g = _ cg.,"['32', '3.2', '3.2', '320']",A,elementary_mathematics,"Kuti tishandure 0.32 magiramu (g) kuita masendigramu (cg), tinofanira kuziva kuti 1 giramu (g) yakaenzana ne 100 sendigramu (cg).

Saka, 0.32 g = 0.32 * 100 cg = 32 cg.

Saka mhinduro chaiyo i:
A) 32"
Tsvaka zvinoreva 5.7 (8) nemusoro uchishandisa Distributive Property,"['46.4', '456', '4.56', '45.6']",D,elementary_mathematics,"Kuti tsvake zvinoreva 5.7 (8) nemusoro uchishandisa Distributive Property, tinofanira kushandisa nzira inotevera:

Distributive Property inoti \( a(b + c) = ab + ac \). Asi panguva ino tine 5.7 * 8, saka tinogona kuparadzanisa 5.7 kuita 5 + 0.7.

Saka:
\[ 5.7 \times 8 = (5 + 0.7) \times 8 \]

Tinoshandisa Distributive Property:
\[ (5 + 0.7) \times 8 = 5 \times 8 + 0.7 \times 8 \]

Tinoverenga:
\[ 5 \times 8 = 40 \]
\[ 0.7 \times 8 = 5.6 \]

Saka:
\[ 5.7 \times 8 = 40 + 5.6 = 45.6 \]

Saka mhinduro ndeye:
D) 45.6"
"Minduro yechinyorwa ichi 2,314 / 4?","['508', '508r2', '578', '578r2']",D,elementary_mathematics,"Kuti tiwane mhinduro yechokwadi, tinofanira kupatsanura 2,314 ne 4. Ngatitangei nekuita kuverenga uku:

2,314 ÷ 4 = 578.5

Saka, 2,314 / 4 inopa 578.5. Izvi zvinoratidza kuti mhinduro yakakodzera ndeye 578, asi nekuti 578.5 haina kunyatsoenderana ne578, tinofanira kuona kuti hapana remainder (r) yakasara.

Saka mhinduro yakakodzera ndeye:
C) 578"
Rosa anechinangwa chokumhanya mamaira 100 mwedzi uno. Zuva rega raanomhanya anomhanya mamaira 5. Ndechipi chinyorwa chingashandiswa naRosa kutsvaka mamaira aasarirwa nawo kana akamhanya kwemazuva d? ,"['100-5d', '5d+ 100', '100/5d', '5d']",A,elementary_mathematics,"Kuti tione mamaira aasarirwa nawo Rosa kana akamhanya kwemazuva \( d \), tinofanira kutanga taziva kuti akamhanya mamaira mangani mumazuva \( d \). Sezvo Rosa achimhanya mamaira 5 pazuva, akamhanya mamaira \( 5d \) mumazuva \( d \).

Mamaira aasarirwa nawo anogona kuwanikwa nekubvisa mamaira akamhanywa kubva pamaira 100. Saka, chinyorwa chingashandiswa naRosa kutsvaka mamaira aasarirwa nawo ndechekuti:

\[ 100 - 5d \]

Saka mhinduro chaiyo i:

A) \( 100 - 5d \)"
Budisa chinyorwa chinoratidza zvinorehwa nemazwi aya: magaba anopetwa ru4 sekutsvakwa kaanoitwa na Tom,"['4t', 't pamusoro pa4', 't − 4', 't + 4']",A,elementary_mathematics,"Kuti tinzwisise zvinorehwa nemazwi aya: ""magaba anopetwa ru4 sekutsvakwa kaanoitwa na Tom,"" tinofanira kutarisa zvakajeka kuti ""anopetwa ru4"" zvinorevei. Izvi zvinoreva kuti magaba aya akawanda kupfuura Tom zvaanotsvaga ne4.

Kana t iri nhamba yemagaba anotsvakwa na Tom, uye magaba anopetwa ru4 zvinoreva kuti aya magaba akawanda ne4 kupfuura zvaanotsvaga, tinogona kunyora izvi semubvunzo wekuwedzera.

Saka, kana t iri nhamba yemagaba anotsvakwa na Tom, nhamba yemagaba anopetwa ru4 ichave:

D) t + 4

Saka mhinduro chaiyo ndeye D) t + 4."
Andrew akanyora nhamba 186.425 pabhodhi.  Ndeyipi nhamba iyo yakamirira 6 uko ichipetwa ka10  pakumirira  6 panhamba yanyorwa  naAndrew?,"['681,452', '462,017', '246,412', '125,655']",B,elementary_mathematics,"Kuti tione kuti ndeipi nhamba yakamirira 6 apo ichipetwa ka10, tinofanirwa kutarisa nzvimbo ye6 panhamba 186.425 yakanyorwa naAndrew. 

Nhamba 186.425 ine zvikamu zviviri: zvikamu zvepamberi pechiratidzo chedecimal (186) uye zvikamu zvemashure mechiratidzo chedecimal (425).

6 iri panzvimbo yemakumi, saka kana tikapeta 6 ka10, tinowana:

6 * 10 = 60

Saka, nhamba yakamirira 6 apo ichipetwa ka10 ndeye 60.

Asi, kana tikatarisa sarudzo dzakapihwa:
A) 681
B) 452
C) 462
D) 017

Hapana sarudzo inoratidza 60. Saka, pane mukana wekuti pane kukanganisa mubvunzo kana sarudzo dzakapihwa. Kana tichifunga kuti pane kukanganisa, tinogona kutarisa zvakare kana pane imwe nzira yekunzwisisa mubvunzo.

Kana tichifunga kuti mubvunzo uri kuda kuti titarise nhamba yose (186.425) uye toipeta yose ka10, tinowana:

186.425 * 10 = 1864.25

Asi izvi hazvibatsiriwo nekuti hapana sarudzo dzinokwana.

Saka, tichitarisa mubvunzo uye sarudzo dzakapihwa, zvinoita sekunge pane kukanganisa mubvunzo kana sarudzo dzakapihwa."
123 / 8 inobuditsa chii?,"['15 kuchisara 7', '15 kuchisara 3', '16 kuchisara 5 ', '16 kuchisara 1']",B,elementary_mathematics,"Kuti tione kuti 123 / 8 inobuditsa chii, tinofanira kuita kuverenga kwacho.

123 ÷ 8 = 15.375

Saka, 15 ndiyo quotient, uye tinosara ne:
123 - (15 * 8) = 123 - 120 = 3

Saka, 123 ÷ 8 = 15 kuchisara 3.

Mhinduro yakarurama i:
B) 15 kuchisara 3"
Nyora 8 na 2 pamusoro pa4 sechikamu chaderedzwa pasi pasi,"['17 pamusoro pa 2', '34 pamusoro pa 4', '17 pamusoro pa 4', '19 pamusoro pa 2']",A,elementary_mathematics,"Kuti tideredze 8 + 2 pamusoro pa 4, tinotanga nekuita kuverenga kwepamusoro uye kwepasi.

8 + 2 = 10

Saka, tine 10 pamusoro pa 4.

Zvino, tinoderedza fraction iyi. Tinoona kuti 10 ne 4 zvese zvinogovaniswa ne 2.

10 ÷ 2 = 5
4 ÷ 2 = 2

Saka, 10 pamusoro pa 4 inoderedzwa kuva 5 pamusoro pa 2.

Saka, mhinduro yakarurama ndeye:

A) 17 pamusoro pa 2
B) 34 pamusoro pa 4
C) 17 pamusoro pa 4
D) 19 pamusoro pa 2

Hapana mhinduro dzakanyorwa dzinoenderana ne 5 pamusoro pa 2. Pane kukanganisa here pamibvunzo kana pamhinduro dzakapihwa?"
"ndechipi chinyorwa chingashandiswa kuratidza 270,240 ichinyorwa muhuwandu hwayo","['200,000 + 7,000 + 200 + 4', '200,000 + 7,000 + 200 + 40', '200,000 + 70,000 + 200 + 40', '200,000 + 70,000 + 2,000 + 40']",C,elementary_mathematics,"Kuti uratidze nhamba 270,240 ichinyorwa muhuwandu hwayo, unofanira kuparadzanisa nhamba iyi kuita zvikamu zvinoenderana nemasimba e10. Nhamba 270,240 inogona kuparadzaniswa se:

270,240 = 200,000 + 70,000 + 200 + 40

Saka, hapana sarudzo yakanyorwa yakanyatsoenderana neiyi nzira yekuparadzanisa. Sarudzo dzakapihwa hadzisi dzakakwana kana dzakarurama. 

Kana uchida kuratidza 270,240 uchishandisa zvikamu zvayo, unogona kushandisa nzira iyi:

270,240 = 200,000 + 70,000 + 200 + 40"
Mushandi wepa mutsetse wekugadzira midziyo anotora maawa 7 kugadzira midziyo 22. Nemamiriro akadero anogadzira midziyo mingani pamaawa 35?,"['midziyo 220 ', 'midziyo 770 ', 'midziyo 4', 'midziyo 110']",D,elementary_mathematics,"Kuti tione kuti mushandi anogadzira midziyo mingani pamaawa 35, tinofanira kutanga taziva kuti mushandi anogadzira midziyo mingani paawa rimwe chete.

Mushandi anogadzira midziyo 22 pamaawa 7. Saka, kuti tione kuti mushandi anogadzira midziyo mingani paawa rimwe chete, tinoparadzira midziyo 22 nemaawa 7:

\[ \text{Midziyo paawa rimwe chete} = \frac{22}{7} \]

Zvino, tichida kuziva kuti mushandi anogadzira midziyo mingani pamaawa 35, tinoparadzira midziyo paawa rimwe chete nemaawa 35:

\[ \text{Midziyo pamaawa 35} = \left(\frac{22}{7}\right) \times 35 \]

\[ \text{Midziyo pamaawa 35} = \frac{22 \times 35}{7} \]

\[ \text{Midziyo pamaawa 35} = \frac{770}{7} \]

\[ \text{Midziyo pamaawa 35} = 110 \]

Saka, mushandi anogadzira midziyo 110 pamaawa 35. Mhinduro yacho i:

D) midziyo 110"
"Abe akawana mean nemedian yenhamba idzi 1,3,3,. Kana nhamba 6 dzikasanganiswa kumanhamba aya zvinomirasei","['mean inowedzera', 'mean inodzikisirwa', 'median inowedzera', 'median inodzikira']",A,elementary_mathematics,"Ngatitangei nekuverenga mean nemedian yenhamba dzakapihwa: 1, 3, 3.

**Mean:**
Mean inoverengwa nekutora avhareji yehuwandu hwenhamba dzese. Saka tinoita izvi:
\[ \text{Mean} = \frac{1 + 3 + 3}{3} = \frac{7}{3} \approx 2.33 \]

**Median:**
Median inowanikwa nekutora nhamba iri pakati kana nhamba dzakarongwa kubva padiki kuenda pakuru. Munyaya iyi, nhamba dzakarongwa dzinova 1, 3, 3. Saka nhamba iri pakati i3.

**Median = 3**

Zvino, kana tikawedzera nhamba 6 kune idzi nhamba, tinoita izvi:

Nhamba dzava: 1, 3, 3, 6

**Mean:**
\[ \text{Mean} = \frac{1 + 3 + 3 + 6}{4} = \frac{13}{4} = 3.25 \]

**Median:**
Nhamba dzakarongwa dzava 1, 3, 3, 6. Saka nhamba dziri pakati ndedzi 3 na3. Median inoverengwa nekutora avhareji yedzi nhamba mbiri dziri pakati:
\[ \text{Median} = \frac{3 + 3}{2} = 3 \]

**Mhinduro:**
- **Mean inowedzera** kubva pa 2.33 kusvika pa 3.25.
- **Median inoramba iri 3.**

Saka mhinduro chaiyo ndeye:
A) mean inowedzera"
"kana n = 11, ko izvi zvakmirrira chii 10 – (n + 6)?","['-7', '5', '7', '27']",A,elementary_mathematics,"Kana n = 11, ngationei kuti 10 – (n + 6) zvinorevei.

Tanga nekutsiva n ne 11:

10 – (n + 6)
= 10 – (11 + 6)
= 10 – 17
= -7

Saka mhinduro ndeye A) -7."
"Ndechipi chnyorwa chinomirira zviri pasi? 3 mushoma kune nhamba, p","['3-p', 'p+3', '3/p', 'p-3']",D,elementary_mathematics,"Kana tichiti ""3 mushoma kune nhamba, p,"" tinoreva kuti tiri kubvisa 3 kubva panhamba p. Saka, chinyorwa chinomirira izvi chiri:

D) p-3"
