question,choices,answer,subject,output
ጂሚ እና ኪማ ጉዞ ይሄዳሉ። ለሶ ስት ቀናት ይነዳሉ። የመጀመሪያው ቀን 182 ማይል ይነዳሉ። በሁለተኛው ቀን 439 ማይል ይነዳሉ።በሶስተኛው ቀን 217 ማይል ይነዳሉ። ጂሚ እና ኪማ በጉዟቸው ላይ ምን ያህል ማይሎች እንደሚነዱ የሚገምተው ቅርብ አገላለፅ የትኛው ነው,"['151 + 400 + 200', '201 + 400 + 200', '201 + 450 + 200', '201 + 500 + 200']",C,elementary_mathematics,"ጂሚ እና ኪማ በሶ ስት ቀናት ምን ያህል ማይሎች እንደሚነዱ ለማወቅ እንዲህ እንደሚሆን እንቆጥበዋለን።

1. በመጀመሪያው ቀን 182 ማይል ይነዳሉ።
2. በሁለተኛው ቀን 439 ማይል ይነዳሉ።
3. በሶስተኛው ቀን 217 ማይል ይነዳሉ።

እንዲሁም እነዚህን ማይሎች እንደ ግምት እንዲሆን እንከፍል።

A) 151 + 400 + 200
B) 201 + 400 + 200
C) 201 + 450 + 200
D) 201 + 500 + 200

እንዲሁም የተሰጡትን ግምቶች እናወቅ።

1. 182 ማይል በ151 ማይል እና 201 ማይል መካከል ነው። ስለዚህ 151 እና 201 እንዲሆን ይችላል።
2. 439 ማይ"
የ 21 ሲካፈል 7 ቀሪው ምንድነው,"['21', '7', '1', 'መልሱ አልተሰጠም']",D,elementary_mathematics,"21 በ 7 ሲካፈል ቀሪው 0 ነው። ስለዚህ እዚህ ምንም ቀሪ የለም። በማለትም 21 በ 7 በትክክል ይከፈላል። እንደዚህ ስለሆነም በተገኙት አማራጮች ውስጥ ትክክለኛ መልስ የለም። ስለዚህ ትክክለኛ መልስ እንደ ""D) መልሱ አልተሰጠም"" ነው።"
ማዲ በ7 ቀናት ውስጥ በድምሩ 56 ማይል በብስክሌት ትጓዛለች። በየቀኑ ተመሳሳይ ማይሎች ትጓዛለች።ማዲ በየቀኑ የተጓዘችው አጠቃላይ ማይሎች ብዛት ስንት ነው,"['8', '9', '49', '63']",A,elementary_mathematics,"ማዲ በ7 ቀናት ውስጥ በድምሩ 56 ማይል በብስክሌት ትጓዛለች። በየቀኑ ተመሳሳይ ማይሎች ትጓዛለች። በየቀኑ የተጓዘችው አጠቃላይ ማይሎች ብዛት ስንት ነው?

ማዲ በየቀኑ ተመሳሳይ ማይሎች ትጓዛለች ብለን እንደምንም እንዲሆን እንደምንም እንደምንም እንደምንም እንደምንም እንደምንም እንደምንም እንደምንም እንደምንም እንደምንም እንደምንም እንደምንም እንደምንም እንደምንም እንደምንም እንደምንም እንደምንም እንደምንም እንደምንም እንደምንም እንደ"
አባባሉን 48 ሲካፈል 88 =? የሚያደርገውን ቁጥር ይፈልጉ ከ 11 በላይ እውነት,"['6', '11', '8', '5']",A,elementary_mathematics,"እንዲሁም በተጨማሪ መልኩ እንዲህ ነው፦

አባባሉን 48 ሲካፈል 88 የሚያደርገው ቁጥርን እንፈልጋለን። በሌላ አካል እንዲህ እንደሚሆን እንድንረዳ፦

\[ \frac{48}{x} = 88 \]

ይህን እንለውም፦

\[ 48 = 88x \]

እንዲሁም እንዲህ እንደሚሆን እንድንረዳ፦

\[ x = \frac{48}{88} \]

እንዲሁም እንዲህ እንደሚሆን እንድንረዳ፦

\[ x = \frac{48}{88} = \frac{6}{11} \]

እንዲሁም እንዲህ እንደሚሆን እንድንረዳ፦

እንዲሁም እንዲህ እንደሚሆን እንድንረዳ፦

እንዲሁም እንዲህ እንደሚሆን እንድንረዳ፦

እንዲሁም እንዲህ እን"
የትኛው ምርጥ ግዢ ነው,"['10 ሳሙና በ  $23.20', '16 ሳሙና በ  $36.48', '13 ሳሙና በ  $29.51', '12 ሳሙና በ  $27.60']",C,elementary_mathematics,"ምርጥ ግዢውን ለመወሰን በእያንዳንዱ እቃ ላይ የሚከፈለውን ዋጋ መረዳት አስፈላጊ ነው። የእያንዳንዱን ሳሙና ዋጋ በመሆኑ እንሸምታለን።

A) 10 ሳሙና በ $23.20:
   - እያንዳንዱ ሳሙና ዋጋ = $23.20 / 10 = $2.32

B) 16 ሳሙና በ $36.48:
   - እያንዳንዱ ሳሙና ዋጋ = $36.48 / 16 = $2.28

C) 13 ሳሙና በ $29.51:
   - እያንዳንዱ ሳሙና ዋጋ = $29.51 / 13 = $2.27

D) 12 ሳሙና በ $27.60:
   - እያንዳንዱ ሳሙና ዋጋ = $27.60 / 12 = $2.30

እንደምንሸምት በእያንዳንዱ ሳሙና ላይ የሚከፈለው ዋጋ እንደዚሁ ነው:
- A) $2.32
- B) $2.28
- C) $2.27
- D) $"
የትሪሽ የልብ ምት በደቂቃ 50 ምቶች ነው። በእያንዳንዱ ደቂቃ የአካል ብቃት እንቅስቃሴ ስታደርግ የልብ ምቷ በደቂቃ 5 ምቶች ይጨምራል።በደቂቃ 120 ምቶች የልብ ምት ለመድረስ ምን ያህል ጊዜ ይፈጅባታል,"['5 ደቂቃወች', '14 ደቂቃወች', '34 ደቂቃወች', '70 ደቂቃወች']",B,elementary_mathematics,"በድርሰት የልብ ምት በደቂቃ 50 ምቶች ነው። በእያንዳንዱ ደቂቃ የአካል ብቃት እንቅስቃሴ ስታደርግ የልብ ምቷ በደቂቃ 5 ምቶች ይጨምራል። በደቂቃ 120 ምቶች የልብ ምት ለመድረስ ምን ያህል ጊዜ ይፈጅባታል?

እንደመጀመሪያ የልብ ምት 50 ምቶች ነው። እያንዳንዱ ደቂቃ 5 ምቶች ይጨምራል። የሚፈልጉት የልብ ምት 120 ምቶች ነው።

እንደመጀመሪያ የልብ ምት = 50 ምቶች
የሚፈልጉት የልብ ምት = 120 ምቶች

የሚያስፈልጉት የልብ ምቶች = 120 - 50 = 70 ምቶች

በእያንዳንዱ ደቂቃ 5 ም"
"በመረጃ 23, 13, 18, 29, 32, 25 ውስጥ አማካኙን ያግኙ","['18', '24', '25', '29']",B,elementary_mathematics,"እንደ እትም አማካኙን ለማግኘት እነዚህን ቁጥሮች መዋሃት እና በቁጥር ብዛት መካከል እንደሚካፈሉ ማረጋገጥ አለብን።

ቁጥሮቹን እንዋሃት:
23 + 13 + 18 + 29 + 32 + 25 = 140

አሁን ይህን ድምር በቁጥሮች ብዛት እናካፍላለን:
140 / 6 = 23.33

ስለዚህ አማካኙ ቁጥር 23.33 ነው። እንደ ምርጫ አማካኙ ቁጥር በምርጫዎች ውስጥ አልነበረም። ስለዚህ እንደ ምርጫ አማካኙ ቁጥር አልተገኘም።"
ጃክ ከፖም ዛፍ 60 ፖም ይመርጣል። የፖም ስልስ ለመሥራት 12 ቱን ይጠቀማል። የተቀሩትን ፖሞች በ 6 የስጦታ ቅርጫቶች ውስጥ እኩል ያደርጋቸዋል።በእያንዳንዱ የስጦታ ቅርጫት ውስጥ ጃክ ያስቀመጠውን የፖም ብዛት ለመወሰን የትኛውን ቀመር መጠቀም ይቻላል,"['(60/6)—12=a', '(60—12)/6=a', '(60-6)-12=a', '(60+12)/6=a']",B,elementary_mathematics,"ጃክ ከፖም ዛፍ 60 ፖሞች ይመርጣል። የፖም ስልስ ለመሥራት 12 ፖሞች ይጠቀማል። የቀሩትን ፖሞች በ 6 የስጦታ ቅርጫቶች ውስጥ እኩል ያደርጋቸዋል።

እንኳን እንዴት እንደሚሆን እንመልከት።

1. ጃክ 60 ፖሞች አለው።
2. 12 ፖሞች ለስልስ ይጠቀማል።
3. የቀሩት ፖሞች = 60 - 12 = 48።
4. እነዚህ 48 ፖሞች በ 6 የስጦታ ቅርጫቶች ውስጥ እኩል ይተካሉ።

እንግዲህ, በእያንዳንዱ የስጦታ ቅርጫት ውስጥ ያለው የፖም ብዛት ለመወሰን:

(60 - 12) / 6 = 48 / 6 = 8

ስለዚህ, በእያንዳንዱ የስ"
የ አንድ ካርታ ልኬት 1 ኢንች ከ25 ማይል ጋር እኩል ነው። በዚህ ካርታ ላይ ስንት ማይል በ5 ኢንች ይወከላል,"['5', '25', '50', '125']",D,elementary_mathematics,"እንደ ተጠቀሰው በካርታው ላይ 1 ኢንች 25 ማይል እኩል ነው። ስለዚህ በ5 ኢንች ላይ ስንት ማይል እኩል እንደሚሆን ለመለየት በቀላሉ እንቀጥላለን።

1 ኢንች = 25 ማይል

ስለዚህ በ5 ኢንች ላይ ማይል ለመለየት 5ን በ25 እንበዛለን።

5 ኢንች = 5 * 25 = 125 ማይል

ስለዚህ በ5 ኢንች ላይ 125 ማይል ይወከላል። ስለዚህ ትክክለኛው መልስ D) 125 ነው።"
 (2 + 5)^2 − 42ን አቃል,"['7', '16', '30', '33']",A,elementary_mathematics,"እንዲሁ በመጀመሪያ ቅርጹን እንፈታለን።

(2 + 5)^2 − 42

መጀመሪያ ቅርጹን በቅድም ተከትሎ እንፈታለን።

(2 + 5) በመጀመሪያ እንጨምር።
2 + 5 = 7

ከዚያ እንዲሁ 7ን እንከፍል።
7^2 = 49

ከዚያ እንዲሁ 49 ከ 42 እንቀነስ።
49 − 42 = 7

ስለዚህ ቅርጹ 7 ነው።

ስለዚህ ቅርጹ እንዲህ ነው።

A) 7"
4 ÷ 2 • 2 + 8 − 4ን ዋጋ አግኝ,"['-12', '12', '8', '16']",C,elementary_mathematics,"በዚህ ቅርንጫፍ ውስጥ የተሰጠውን ቁጥር ቅድሚያ በቅድም ተከተል ማስተካከል እንችላለን። በቅድም ተከተል ማስተካከል ማለት በመጀመሪያ እንደ ማባዛትና እንደ ማካፈል እንደ እነዚህ ቅድም ተከተል ቅድሚያ ማስተካከል እና ከዚያ በኋላ እንደ መደመርና እንደ መቀነስ እንደ እነዚህ ቅድም ተከተል ማስተካከል ነው።

እንዲሁም ቅድሚያ በማካፈል እና በማባዛት እንጀምራለን።

1. 4 ÷ 2 = 2
2. 2 • 2 = 4
3. 4 + 8 = 12
4. 12 − 4 = 8

ስለዚህ የተሰጠው ቁጥር ዋጋ 8 ነው።

ምርጫ"
አንድ አሰልጣኝ በመስመር ተገናኝተው የነበሩትን ሯጮች ቁጥር ወደ 10 አቅርቧል።የተጠጋጋው የሯጮች ቁጥር 400 ነው።በመስመሩ ላይ ትክክለኛው የሯጮች ቁጥር የትኛው ቁጥር ሊሆን ይችላል,"['382', '397', '406', '447']",B,elementary_mathematics,"አሰልጣኙ በመስመር ተገናኝተው የነበሩት ሯጮች ቁጥር ወደ 10 አቅርቧል ብሎ በተጠቀሰው መልእክት ሲታይ፣ ይህ ማለት በተጠጋጋው ቁጥር ቅርብ ያለ አንድ ቁጥር ማለት ነው። በማለትም አንድ ቁጥር እንዲሁም ከዚያ በላይ ወይም በታች በ10 የሚካተት ማለት ነው።

ከዚህ በመነሳት በተጠጋጋው ቁጥር ላይ በቅርብ ያለ ቁጥር ማለት ከ400 በቅርብ ያሉት ቁጥሮች ናቸው።

እንዲሁም ከሚሰጡት አማራጮች መካከል፣ 397 ከ400 በቅርብ ያለ ቁጥር ነው።

ስለዚህ ትክክለኛው መልስ እ"
−4 +  ( −3 )=,"['-7', '-1', '1', '7']",A,elementary_mathematics,"To solve the expression \(-4 + (-3)\), you need to add the two negative numbers together. When adding negative numbers, you combine their absolute values and keep the negative sign.

\[
-4 + (-3) = -(4 + 3) = -7
\]

So, the correct answer is:

A) -7"
ማርክ የቴምብር ስብስብ አለው። ከጃፓን 22 ቴምብሮች፣ 34 ከካናዳ እና 17  ከሜክሲኮ ናቸው። በአጠቃላይ ስንት ቴምብሮች አሉት,"['53', '63', '73', '83']",C,elementary_mathematics,"ማርክ ያለውን ቴምብሮች በማስተካከል ሁሉንም በአንድ ላይ እንድንደርስ እንፈልጋለን።

ከጃፓን 22 ቴምብሮች አሉት።
ከካናዳ 34 ቴምብሮች አሉት።
ከሜክሲኮ 17 ቴምብሮች አሉት።

እንግዲህ እነዚህን በማስተካከል እንደርስ።

22 + 34 + 17 = 73

ስለዚህ በአጠቃላይ 73 ቴምብሮች አሉት። በማለትም ትክክለኛው መልስ C) 73 ነው።"
ከተሰጡት ቁጥሮች ውስጥ ለቀመር x + 2.7 = 8.4 መፍትሄ ለዩ,"['11.1', '5.7', '3.7', '22.68']",B,elementary_mathematics,"ቀመር x + 2.7 = 8.4 እንዲፈትል እንቅስቃሴውን እንከተላለን።

1. እንዲሁ ለማድረግ 2.7ን ከ8.4 እንቀንሳለን።
   x = 8.4 - 2.7

2. እንዲሁ እንቀንሳለን።
   x = 5.7

ስለዚህ መፍትሄው 5.7 ነው። ምርጫ B) 5.7 ነው።"
መግለጫውን እውነት የሚያደርገውን ቁጥር ያግኙ 0.32 g = _ cg,"['32', '3.2', '3,200', '320']",A,elementary_mathematics,"እንደ ተደረገው የመጠን ለውጥ እንዲህ ነው፤

1 ግራም (g) = 100 ሴንቲግራም (cg)

ስለዚህ፣ 0.32 ግራም (g) = 0.32 × 100 = 32 ሴንቲግራም (cg)

እንግዲህ፣ ትክክለኛው መልስ እንዲህ ነው፤ A) 32"
የክፍልፋዩን ባህሪ በመጠቀም የ5.7(8)ን ዋጋ በአእምሮ ያግኙ,"['46.4', '456', '4.56', '45.6']",D,elementary_mathematics,"የክፍልፋዩን ባህሪ በመጠቀም የ5.7(8)ን ዋጋ በአእምሮ ለማግኘት እንዲህ እንደሚሆን ነው:

5.7(8) ማለት 5.788888... ነው። ይህ በማለት በ8 የተደጋጋሚ ክፍልፋይ ነው።

እንዲህ እንደሚሆን ነው:
\[ 5.7(8) = 5.7 + 0.088888... \]

እንዲሁም እንደሚሆን ነው:
\[ 0.088888... = \frac{8}{90} = 0.088888... \]

እንዲሁም:
\[ 5.7 + 0.088888... = 5.7 + \frac{8}{90} = 5.7 + 0.088888... \approx 5.788888... \]

እንዲሁም በአእምሮ ማስተካከል እንዲህ እንደሚሆን ነው:
\[ 5.7(8) \approx 5.788888... \]

እንዲሁም በተሰጠው አማራጭ እንዲህ እንደሚሆን ነው:
A) 46.4
B) 456
C) 4.56
D) 45.6

በ"
"2,314 / 4 የሚለው አገላለፅ ድርሻ ምን ያህል ነው","['508', '509 r2', '578', '579 r2']",D,elementary_mathematics,"2,314 ን በ 4 ለመከፋፈል በተግባር እንፈጽም።

1. 4 በ 2 አልገባም። ስለዚህ 23 እንወስዳለን።
2. 4 በ 23 ውስጥ እንድርስ 5 ጊዜ ይገባል (4 * 5 = 20)። 23 - 20 = 3 ይቀራል።
3. ቀሪውን 3 እና ቀጣዩን 1 እንያዝ። አሁን 31 እንደሆነ እንወስዳለን።
4. 4 በ 31 ውስጥ እንድርስ 7 ጊዜ ይገባል (4 * 7 = 28)። 31 - 28 = 3 ይቀራል።
5. ቀሪውን 3 እና ቀጣዩን 4 እንያዝ። አሁን 34 እንደሆነ እንወስዳለን።
6. 4 በ 34 ውስጥ እንድርስ 8 ጊዜ ይገባል (4 * 8 = 32)። 34 - 32 = 2 ይቀራል።

ስለዚህ 2,314 በ 4 ለመ"
ሮዛ በዚህ ወር በአጠቃላይ 100 ማይል የመሮጥ ግብ አላት። በሮጠች ቁጥር 5 ማይል ትሮጣለች።ሮዛ ለ d ቀናት ከሮጠች በኋላ ምን ያህል ማይሎች እንደቀራት ለማወቅ የትኛውን አገላለፅ ልትጠቀም ትችላለች,"['101 — 5d', '5d+ 101', '101 / 5d', '5d']",A,elementary_mathematics,"ሮዛ በዚህ ወር በአጠቃላይ 100 ማይል የመሮጥ ግብ አላት። በሮጠች ቁጥር 5 ማይል ትሮጣለች። ሮዛ ለ \( d \) ቀናት ከሮጠች በኋላ ምን ያህል ማይሎች እንደቀራት ለማወቅ የትኛውን አገላለፅ ልትጠቀም ትችላለች?

በመጀመሪያ ሮዛ በቀን 5 ማይል ትሮጣለች ስለሆነ በ \( d \) ቀናት እንደምትሮጥ ማይሎች በሚከተለው መሆን አለበት፦
\[ 5d \]

ሮዛ በሚሮጠው ግብ ከ 100 ማይል እንደምትቀር ማወቅ እንዲቻላት ከ 100 ማይል የተሮጠችውን ማይል ማራመድ አለበት። ስለዚህ አገላለፁ እንዲ"
ከቃሉ ሃረግ ጋር የሚስማማውን የአልጀብራ አገላለፅ ለዩ፡ ቶም ከሰበሰባቸው ጣሳዎች 4 እጥፍ ,"['4t', 't over 5', 't − 5', 't + 5']",A,elementary_mathematics,"ከቃሉ ሃረግ ጋር የሚስማማው የአልጀብራ አገላለፅ ለዩ፡ ቶም ከሰበሰባቸው ጣሳዎች 4 እጥፍ እንዲሆን እንዴት እንደሚገልጽ እንመልከት።

ቶም ከሰበሰባቸው ጣሳዎች ቁጥር በ \( t \) ይታወቃል። ከሰበሰባቸው ጣሳዎች 4 እጥፍ ማለት በ \( t \) 4 እጥፍ ማለት ነው። ይህም በአልጀብራ ቋሚ እንዲህ ይሆናል፦

\[ 4t \]

ስለዚህ በምርጫዎች ውስጥ እንደሚገኝ እና ከቃሉ ሃረግ ጋር የሚስማማው መልስ እንዲህ ነው፦

A) 4t"
"አንድሪው 186,425 ቁጥርን በቦርዱ ላይ ፅፏል። በየትኛው ቁጥር የ 6 አሃዝ ዋጋ ልክ አንድሪው በፃፈው ቁጥር 6 አሃዝ 10 እጥፍ ነው","['681,452', '462,017', '246,412', '125,655']",B,elementary_mathematics,"አንድሪው 186,425 ቁጥርን በቦርዱ ላይ ፅፏል። በየትኛው ቁጥር የ 6 አሃዝ ዋጋ ልክ አንድሪው በፃፈው ቁጥር 6 አሃዝ 10 እጥፍ ነው?

እንደ ተጠየቀው እንዲሁ ለማስረዳት፣ በ 186,425 ቁጥር ውስጥ የ 6 አሃዝ በ 6,000 ነው። እንዲሁም እንደ ማለት እንዲሁ የ 6 አሃዝ 10 እጥፍ በ 60,000 ይሆናል።

እንዲሁም በሰጠው አማራጭ ቁጥሮች ውስጥ የ 6 አሃዝ ዋጋ 60,000 የሚሆን ቁጥር 462 ነው። ስለዚህ ትክክለኛው መልስ 462 ነው።

ስለዚህ፣ ትክክለኛው መልስ እንዲህ ነው፦
C) 462"
123 / 8 ስንት ነው,"['102 — 5d', '15 ቀሪ 3', '16 ቀሪ 5', '16 ቀሪ 1']",B,elementary_mathematics,"123 / 8 ስንት ነው?

123 ን በ 8 ሲከፈል በትክክል እንዲህ ነው:

123 ÷ 8 = 15 ቀሪ 3

ስለዚህ ትክክለኛው መልስ B) 15 ቀሪ 3 ነው።"
8 ሲደመር 2 ሲካፈል 4  እንደ ተገቢ ያልሆነ ክፍልፋይ በቀላል መልክ ፃፉ,"['17 ሲካፈል 2', '34 ሲካፈል 4', '17 ሲካፈል 4', '19 ሲካፈል 2']",A,elementary_mathematics,"እንደ ተገቢ ያልሆነ ክፍልፋይ በቀላል መልክ እንዲህ ነው:

C) 17 ሲካፈል 4

ምክንያቱም 17 በ 4 ሲካፈል በቀጣይ ቁጥር አይከፈልም። እንዲሁም በቀጣይ ቁጥር የሚከፈለው አይሆንም።"
"270,240  በተስፋፋ መልኩ መፃፉን ለማሳየት ምን ዓይነት አገላለፅ መጠቀም ይቻላል","['200,000 + 7,000 + 200 + 5', '200,000 + 7,000 + 200 + 41', '200,000 + 70,000 + 200 + 41', '200,000 + 70,000 + 2,000 + 41']",C,elementary_mathematics,"በተስፋፋ መልኩ 270,240 ለማሳየት በትክክል የሚሆን አገላለፅ ምርጫ እንዲህ ነው፦

A) 200,000 + 70,000 + 200 + 40

ይህ አገላለፅ 270,240 በተስፋፋ መልኩ ያሳያል።

ይህንን ምርጫ በምርጫዎች መካከል አላገኘንም። ስለዚህ በተስፋፋ መልኩ የሚሆን አገላለፅ በምርጫዎች መካከል አልተገኘም። ምክንያቱም ምርጫዎቹ ትክክለኛ አገላለፅ አይደሉም።"
