question,choices,answer,subject,output
"After spending a day counting and observing birds, Keiko counts 34 birds in the morning rather than in the afternoon. If she counts all 76 birds, how many did she count in the afternoon?","['21 birds', '40 birds', '42 birds', '84 birds']",A,elementary_mathematics,C) 42 birds
Find out what is 5 + 2 • 15 + (12 • 4)?,"['Seventy eight', '83 years old', '131 and 131', '153 year old']",B,elementary_mathematics,A)Seventy eight
What situation can be represented by the fraction 20/8?,"[""Leslie spent $20 and 8 cents at the store. How is Leslie's store expense summarized?"", ""Eight of Kramer's grandchildren divided 20 acres [20 ha] equally. How much did each grandchild receive?"", 'Mitch bought 20 bouquets of flowers at the grocery store, each of which contained 8 flowers.', 'Tickets are sold in a 20-stamp booklet. Donna uses 8 stamps to send out invitations to the party. How many stamp booklets did Donna send out to invite people?']",B,elementary_mathematics,B
"If the train travels at 20 miles [30 km] an hour for 6 hours, how far does it travel?","['120 miles', '80 miles', '28 miles', '12 miles']",A,elementary_mathematics,A)120 miles
Which step describes the process of finding the constant a in 6a = 72?,"['add 6 to each side', 'divide both sides by 6', 'multiply by 6 on each side', 'Subtract 6 from each term']",B,elementary_mathematics,B)divide both sides by 6
"Football coach Wu has 30 balls. 9 balls are white. The remaining balls are of different colors (blue, pink or green). The remaining balls have the same number on each color. How many green balls does Coach Wu weigh?","['The 7', '10 The', 'The 21st', 'Thirty nine']",A,elementary_mathematics,B)10
The temperature has dropped 11F from 6pm to 10pm. Write and edit a formula that gives you the expected t of the temperature at 6pm?,"['84 − 11 = t; 73°F', 't − 84 is equal to 11; 95°F', '84 − t = 11; 73°F', 't − 11 = 84; 95°F']",D,elementary_mathematics,A)84 − 11 = t; 73°F
Theresa has a bag of marbles. She has placed the marbles in 9 equal groups. What number line shows the probability of the number of marbles placed in each group?,"['72 divided by 9 = 8', '72  9 = 63', '9 + 72 = 81', '9 divided by 72 = 0.125']",A,elementary_mathematics,A)72 divided by 9 = 8
Rob uses one box of cat food to feed his cats every 5 days. Can you imagine how many boxes of food he would use per month to feed his cats?,"['boxes 2', 'boxes 4', 'boxes 5', 'boxes 6']",D,elementary_mathematics,D)boxes 6
What is the smallest number that is divisible by 4 and 10?,"['14 The', '20 years old', '40 years', '60 years']",B,elementary_mathematics,B)20
Find 4 over 7 + 2 over 7.,"['6 out of 14', '8 out of 49', '14 out of 28', '6 out of 7']",D,elementary_mathematics,D)6 out of 7
How many years are in a decade?,"['The 5th', '19th', 'The 15th', '20 years old']",B,elementary_mathematics,B)19th
January has 31 days. Michelle does 45 push-ups every day of the month. She used the chart below to find the number of push-ups she did in January.31 × 45. How many push-ups did Michelle do in January?,"['125 push-ups', '279 push-ups', '1,395 push-ups', '1,406 push-ups']",C,elementary_mathematics,D) 395 push-ups
Two integers with the least common multiple of 60 each are less than or equal to 12. The greatest common multiple of all integers is 2.,"['6 and 10', '5 and 12', '10 and 12', '12 and 15']",C,elementary_mathematics,C)10 and 12
Find −2(x − 3) for x = 2.,"['-4 years', '-2 years', '10 The', '2 and 3']",D,elementary_mathematics,C)10
Ice cream has 230 calories per ounce 4. how many calories are in 6 ounces of ice cream?,"['two hundred and thirty-two', '236, or', 'three hundred and forty five', '460 years old']",C,elementary_mathematics,C)
Imagine 711+497. The combination is between what numbers?,"['50 and 400', '450 and 700', '750 and 1,000', '1,050 and 1,300']",D,elementary_mathematics,C)750 and 1
"Mr. Kolberg owns a flower shop. At the beginning of the day, he had 152 roses. Mr. Kolberg sold 96 roses and then wanted to divide the remainder equally into 8 vases. How many flowers are in each vase?","['The 7', '12 years', '48 years', '56 years old']",A,elementary_mathematics, B)12 years
Imagine 32x68. The answer lies between what numbers?,"['18 and 28', '180 and 280', '1,800 and 2,800', '18,000 and 28,000']",C,elementary_mathematics,D) 800 and 2
Write the prime factorization of 77. Use exponents where possible,"['7 • 11 to the 2nd power • 13', '7 squared • 11', '7 • 11 • 13', '7 • 11']",D,elementary_mathematics,D)7 • 11
The magazines are $2.99 each and the books are $6.99 each at the Old Town Newspaper Stand.,"['$20.93 or more', '$28.93 or more', '$32.93', '$48.93']",C,elementary_mathematics,C) $32.93
"Umi found a number pattern that says add the same number each time to get the next number, 20, 40, 60, 80... What is the eighth number in the pattern?","['160 years old', '240 or more', '320 years old', '640 years old']",A,elementary_mathematics,C)320 years old
Write 7 over 33 as a decimaru.,"['0.021 repeated', '0.21 repeated', '0.22 repeatedly', 'and 0.2121']",B,elementary_mathematics,B)0.21 repeated
Westview School is purchasing new basketball uniforms. Each uniform costs $46. The school will purchase 12 uniforms. What is the formula that shows how to recoup the cost of the uniforms sold?,"['(40 by 10) + (6 by 2) = 400 + 12', '(40 by 6) + (10 by 2) = 240 + 20', '(40 by 12) + (6 by 12) = 480 + 72', '(40 by 12) + (60 by 12) = 480 + 720']",C,elementary_mathematics,C)(40 by 12) + (6 by 12) = 480 + 72
Manuel bought a used car for six thousand dollars. How much did Manuel pay for the numbered car?,"['$649 or more', '$6,049', '$6,409 or more', '$6,490']",B,elementary_mathematics,B) $6
"Yesterday Micah ate a bunch of Strawberries. He ate an order number of strawberries. Which group would represent Strawberries S, and Apples, A, that Micah ate yesterday?","['SSSSS; and AAA', 'The SSSSS; the AAAA', 'SSSSSSSS; AAAA. What is this?', 'SSSSSSSS; A. What is it?']",D,elementary_mathematics,A)SSSSS; and AAA
Cat food is $47/lb. How much is a 6lb bag?,"['$2.82 each', '$2.97 or less', '$6.47, or', '$12.77 each']",A,elementary_mathematics,D
Write 60 over 72 lowered down.,"['4 for weed out of 6', '10 out of 12', '15 out of 17', '5 out of 6']",D,elementary_mathematics,A)4 for weed out of 6
Write the fraction of 2 to 3 qt cups as the fraction under it,"['3 out of 2', '2 out of 3', '2 out of 12', '1 out of 6']",D,elementary_mathematics,B)2 out of 3
"Mills library has 1,007,199 books. Springvale library has 907,082 books. What is the nearest approximation to show that Mills library has more books than Springvale library?","['books of 100,000 copies', '80,000 books and magazines', 'some 10,000 books', 'eight thousand books']",A,elementary_mathematics,C)80
"With the same pace, how many moves could Pat make in 150 seconds?","['120 years old', '125 years old', 'The 144th', '145 years old']",B,elementary_mathematics,C) The 144th
Use the number line to find the sum of −9 + (−8).,"['-17 years', '1st', '-1 year', '17th']",A,elementary_mathematics,A) -17 years
What does y represent in this text y/4 = 8?,"['2 and 3', '4 The', '12 years', '32 years old']",D,elementary_mathematics,D)32 years old
Write 4 and 4 over 5 as the missing fraction.,"['28 out of 5', '4 out of 5', '24 out of 5', '20 out of 5']",C,elementary_mathematics,A)28 out of 5
"The mass of an object on the moon, m, is q of the mass of an object on the earth, e. What is the graph that represents the mass of an object on the moon versus the mass of an object on the earth?","['m = 1/6 + e', 'm = e/6', 'm is equal to 6+e', 'm = 6e']",B,elementary_mathematics,B) m = e/6
8 + 8 divided by 2 + 2 =,"['4 The', 'The 8', '10 The', '14 The']",D,elementary_mathematics,C
What does y stand for so that y + 2.9 = 11 is true?,"['Why? 8.1', '8.9 years', '9.1 years', '13.9 years old']",A,elementary_mathematics,A) 8.1
What angle would be tilted by 40 degrees to create a vertical?,"['50 degrees', '130 degrees', '140 degrees', '220 degrees']",C,elementary_mathematics,C)140 degrees
"Kerri ran the same distance in four different races. Her times were 18.04 seconds, 21.39 seconds, 12.09 seconds, and 14.14 seconds. If these times were stretched to be close to one tenth of a second, what would be calculated as Kerri's time in the four races?","['66.6 seconds', '66.5 seconds', '66 seconds', '65.5 seconds']",B,elementary_mathematics,A)66.6 seconds
Multiply 3 over 4 times x = 24.,"['18 and 19', '32 years old', '72 years old', '96 years old']",B,elementary_mathematics,D)96 years old
Find the answer to 110 + 70,"['18 and 19', '81 years old', '180 years old', '810 years']",C,elementary_mathematics,C)180 years old
In the zoo there are 15 Toucans and 60 Parrots. What is the distribution of the Toucans among the parrots?,"['1:04 hours', '1:05 hours', '4:01 hours', '4:05 What happened?']",A,elementary_mathematics,C)4:01 hours
What's the largest number that goes into 36 and 90?,"['6 and 7', '18 and 19', '36 years old', '180 years old']",B,elementary_mathematics,B)18 and 19
Find the equation 6 • 24 ÷ (8 − 5).,"['48 years', '13 What Is It?', '- The 13th', '54 years old']",A,elementary_mathematics,B)13
What is the largest prime number that goes into 42 and 84 without leaving a trace?,"['The 7', 'The 21st', '42 years old', '84 years old']",C,elementary_mathematics,A) The 7
Ms. Gutrierrez wants to order a rope for use in her gym class of 32 children. Each child receives a piece of rope 5 feet 8 inches long. What length of rope does Ms. Gutierrez need to order for her class?,"['100 feet and 8 inches', '154 feet and 8 inches', '160 feet by 8 inches', '181 feet and 4 inches']",D,elementary_mathematics,D)181 feet and 4 inches
"In December, a toy store sold 934 jigsaw puzzles, each worth $6.","['$5,434', '$5,484 in the United States', '$5,604', '$5,684 or more']",C,elementary_mathematics,D)484
"What is the measure, in degrees, of an angle that is equal to 1/360 of a circle?","['1st', '90 years', '180 years old', '360 years']",A,elementary_mathematics,A
Find the number that makes this statement true 26.1 mm = _dm.,"['and 0.261', '261 years', '2.61 years', '2,610 people']",A,elementary_mathematics,A
A salad is made by mixing about two quarts (2 L) of vinegar with five quarts (5 L) of oil.,"['2 and 3', '3.6 years', '22.5 years', '63 years old']",C,elementary_mathematics,A)2 and 3
The main barrier to human capital from rising in the economy is the lack of....,"['the money', 'a good combination of transport operators', 'operation of government', 'banking activities.']",B,high_school_geography,A)the money
What is the tendency of the population to continue to grow after reproductive replacement has been done?,"['an increase in population', 'The rate of growth', 'Temperature range between high and low', 'a trend of population growth following a decline in fertility due to an influx of young people.']",D,high_school_geography,D) a trend of population growth following a decline in fertility due to an influx of young people.
The tendency to migrate to a lesser extent is called..,"['what motivates', 'attractions', 'Length of decomposition', 'migration of choice']",C,high_school_geography,D)migration of choice
"What is the area of slums, low-income, ethnic ghettos and mass deprivation in Burgess's concentric model of the urban type?","['the first', 'the second', 'the third', 'the fourth']",A,high_school_geography,B)the second
Which of the following statements about working mothers is true?,"['many women work in agriculture', 'the percentage of women has decreased in economic activity worldwide', 'percentage of women decreased in employment', 'women spend more hours a day working than men everywhere except Anglo American and Australia']",D,high_school_geography,A)many women work in agriculture
All of the following can be said to attract people to move out of the,"['safety and security.', 'the weather is good.', 'good schools.', 'pressing against each other']",D,high_school_geography,D)pressing against each other
Which of the following countries does not have a recognized border?,"['Vietnamese', 'The United Kingdom', 'Germany', 'From Bolivia']",D,high_school_geography,B) The United Kingdom
What kind of earthly migration may migrant farmworkers undergo during the year?,"['move in with others', 'migration by population', 'relocating relocating repeatedly', 'the emigration of refugees.']",C,high_school_geography,C)relocating relocating repeatedly
What is the average energy found in the universe of the following,"['religious diversity', 'Rest of the world', 'Attack by a foreign power', 'A world leader of outstanding wisdom']",A,high_school_geography,B) Rest of the world
Early settlement and population growth in coastal and river areas is largely due to the following factors.,"['The climate is Mediterranean', 'lack of forest cover', 'an increase in production', 'find ways to trade']",D,high_school_geography,D) find ways to trade
The first stage of the demographic transition indicates,"['High birth rate with fluctuating death rate', 'A declining birth rate is accompanied by a continuing rise in the death rate.', 'the low birth rate of the population has a continuing rise in the death rate', 'a high birth rate with a low death rate.']",A,high_school_geography,A)
What population statistics tell us the fertility rate at which humans produce enough offspring to replace parents and replace those who die young?,"['Percentage of live births in total during the year.', 'Part of replacing people', 'rate of deaths per year', 'Average number of children born to a woman during her lifetime']",B,high_school_geography,D) Average number of children born to a woman during her lifetime
What is the fastest-growing religion in the United States today?,"['Islam and Islam', 'The Christian Faith', 'Hinduism', 'Buddhism and']",A,high_school_geography,A)
The outdoor area served by an urban area called,"['redline area', 'the threshold', 'the range', 'A place on the other side of the sea or the bank of a river.']",D,high_school_geography,C) the range
A complete definition of the meaning of urban space is,"['the city centre and its upscale areas.', 'the city centre and its surrounding suburbs.', 'the city centre and the suburbs.', 'the central city and surrounding districts.']",B,high_school_geography,D)the central city and surrounding districts.
Which of the following religions was the first to develop?,"['the Buddhist', 'The Christian Faith', 'Islam and Islam', 'Hinduism']",D,high_school_geography,D) Hinduism
Which of the following is not a characteristic of cities of the world?,"['global cities with the headquarters of many transnational corporations', 'global cities with a combination of continental cities', 'cities around the world with many offices of multinational organizations', 'Global cities are found only in the northern and western hemispheres']",D,high_school_geography,D) Global cities are found only in the northern and western hemispheres
What type of transportation created the star-shaped pattern of the city?,"['Airlift routes linking cities', 'Roads linking the countryside with cities', 'Roads around towns', 'Urban trains and buses are increasingly moving away from cities']",D,high_school_geography,B) Roads linking the countryside with cities
Which U.S. cities below can you find planned communities?,"['the ghettos', 'Suburbs', 'CBDs', 'Transition Zones']",B,high_school_geography,B) Suburbs
Latitude and longitude coordinates of a point on the equation of,"['An organized circuit', 'a practical circuit', 'an adequate space', 'point of comparison']",C,high_school_geography,D)point of comparison
A voluntary union of three or more countries willing to relinquish a certain degree of autonomy is called,"['to be recognized by your country and support its interests,', 'the transfer of power from the central government of an autonomous country to a lower level such as a district', 'international cooperation and the granting of a degree of sovereignty to become a member of a global organization', 'relations or social conditions when two or more different countries are improved']",C,high_school_geography,D
The important thing that Thomas Malthus failed to recognize in his theory of numbers was,"['human space is divided by their means of subsistence', 'Population growth potential exceeds the natural growth rate', 'war and famine affect fertility', ""technology that could improve the Earth's carrying capacity.""]",D,high_school_geography,D)technology that could improve the Earth's carrying capacity.
What are the two major religions in many lands?,"['Islam and Judaism', 'Judaism and Buddhism', 'Hinduism and Buddhism.', 'Christendom and Buddhism']",D,high_school_geography,A)
What kind of urban model predicts that expensive rental housing develops outside of the city center along the highways as low-cost tenants gradually take over?,"['Concentric area model', 'Central place model', 'Urban realms model', 'sector model']",D,high_school_geography,D)sector model
When a state mixes religion and government it is called,"['oppressed', 'theocracy', 'democratic government', 'selfishness']",B,high_school_geography,B)theocracy
What is the main religion practiced in Europe?,"['The Christian Faith', 'Islam and Islam', 'Hinduism', 'Animism and Animism']",A,high_school_geography,A) The Christian Faith
What group established the first thriving settlement in the eastern United States?,"['French', 'British ((English, Scotch-Irish, Welsh, Scottish)', 'Russian', 'Chinese']",B,high_school_geography,B) British (English)
A number pyramid or age structure for whether you are male or female indicates all of the following about the number except for...,"[""Humanity's future of exploiting the needs of the many"", 'the effect of ""children\'s overpopulation"" on the population', 'the impact of war on population', 'early detection of demographic projections']",B,high_school_geography,A)Humanity's future of exploiting the needs of the many
What example of a boundary is the Rhine River?,"['geometrical', 'they were created that way', 'the natural environment', 'of the past.']",C,high_school_geography,C)the natural environment
What kind of economic activity is most closely tied to the community,"['primary school', 'Secondary', 'Tertiary', 'The Quaternary']",A,high_school_geography,C)Tertiary
Most workers in restricted countries may be employed in what types of economic activities?,"['primary school', 'secondary', 'Tertiary', 'The Quaternary']",A,high_school_geography,C)Tertiary
All of the following are non-primary occupations in the city except for..,"['firefighter in the city', 'a social worker', 'laundry worker', 'a textile worker']",D,high_school_geography,D) a textile worker
Transitional corporations provide their operations,"['manufacturing where the cost of production is high.', 'performing accounting and auditing services where resources are available.', 'from the equation of chance.', 'whose corporate headquarters are in the LDCs.']",C,high_school_geography,B)performing accounting and auditing services where resources are available.
Which of the following has less to do with general improvement?,"['A deep layer of loose material', 'Abundance of soft slopes', 'Floods are frequent', 'Deep crevices and landslides.']",D,high_school_geography,C)Floods are frequent
which of the following is the least self-sustaining in the natural resources required by modern industry.,"['United States of America', 'Japan', 'France', 'The United Kingdom']",B,high_school_geography,B) Japan
One of the consequences of the east-west orientation of the Alpine system and the plains of north-western and central Europe is that,"['stabilizes the marine climate of Europe in coastal areas', 'provides a channel of communication between southern and northern Europe', 'enables ocean currents to extend eastward into Germany and Poland', 'effectively prevent the movement of people between parts of the Mediterranean region']",C,high_school_geography,B) provides a channel of communication between southern and northern Europe
The largest Hindu temple complex in the world is located in,"['Calcutta. What is it?', 'The city of Bombay.', 'from Cambodia.', 'No, they did.']",C,high_school_geography,C) from Cambodia.
What word best describes the forces involved in sustaining the earth?,"['The Diffusion', 'The Centrifugal', 'The Centripetal', 'Ethnocentric']",C,high_school_geography,C) The Centripetal
What sources provide the most detailed description of the S-curve?,"['Graph of the Bantu migration', 'Graph of population growth since humans appeared on Earth', 'population density chart of the United States', 'A model to show the rate of population growth in many countries after industrialization']",D,high_school_geography,D)A model to show the rate of population growth in many countries after industrialization
Which of the following is not a problem for the government?,"['Transnational corporations', 'The EU', 'the World Trade organization', 'A good transport network']",D,high_school_geography,D) A good transport network
"National sports teams, flags, anthems, and national holidays all promote","['to be recognized by your country and support its interests,', 'sectarianism', 'political instability', 'Practical arguments']",A,high_school_geography,A
"What is the process by which immigrants assimilate the culture, language, and customs of their new country?","['assimilation', 'acculturation', 'adaptation', 'the amalgamation']",B,high_school_geography,A)assimilation
Which of the following can more accurately indicate the true magnitude of a true magnetic field and the true size and shape of a true magnetic field?,"['A Mercator projection', 'A globe', 'A conic projection', 'A gnomonic projection']",B,high_school_geography,B
Which of the following can be considered a tool of the highest quality?,"['The mall of Winn-Dixie', 'The shop of Mercedes-Benz', 'shoe shop', 'Family physician']",B,high_school_geography,B
What geographer saw the urban landscape in the US in the 1921s as solid rings radiating outward from the center?,"['The Rostow', 'The Ravenstein', 'by Von Thunen', 'Burgess']",D,high_school_geography,D) Burgess
"Going to school together in the morning, using it as a beacon of knowledge","['Rand-McNally Road Atlas', 'the world globe', 'map of the route', 'a map of the mind']",D,high_school_geography,D) a map of the mind
"In this case, a map that uses a smaller scale is called a map of....","['A Mector projection', 'Located in Atlanta, Georgia', 'Mainstreet, small town, Ohio', 'The Pennsylvania']",A,high_school_geography,C)Georgia
What is the name of the original boundary that was drawn before modern geography and maps became available?,"['frontier began before humans settled.', 'a natural limit exists', 'on the verge of extinction', 'border is greeted by settlers']",A,high_school_geography,A)frontier began before humans settled.
Which of the following is in the category of non-essential services?,"['Software engineer', 'F-10 assembly-line truck worker', 'an oil refinery worker', 'the car park supervisor here']",D,high_school_geography,D)the car park supervisor here
In which of the following areas is agriculture being supplanted by large-scale commercial development?,"['in the Swiss Alps', 'in the Amazon Basin', 'in North Africa', 'In the Alaskan Tundra']",B,high_school_geography,B)in the Amazon Basin
A drastic move away from all religion is called,"['separation of church and state.', 'heathenism', 'contempt for what is considered sacred', 'to be recognized by your country and support its interests,']",A,high_school_geography,B) heathenism
Regions are found to have all of these except.....,"['restrictions', 'Typical features', 'A point of comparison', 'easy to explain']",D,high_school_geography,D) easy to explain
Which of the following U.S. immigration associations is uncertain?,"['Social Pioneer of the 1870s - Germans British, Scottish Irish, Africans', '1870 to 1914 Asians', '1870-1914 Eastern and Southern Eurpeans', '1965 to the present Hispanics']",B,high_school_geography,D) 1870 to 1914 Asians
What chart below illustrates the situation in many African cities?,"['There are thriving clean communities', 'there are jobs for migrants from the countryside to the city', 'It has three circuits for different functions.', 'They have well-developed infrastructure']",C,high_school_geography,C) It has three circuits for different functions.
Which country is facing severe trade disruption due to its geographical location?,"['from Singapore', 'The Italian', 'Spain', 'Mongolia and Mongolia']",D,high_school_geography,D)Mongolia and Mongolia
