premise	hypothesis	label	opus	prompt
Ntabwo rero nzi impamvu	Ntabwo nzi impamvu yahinduye amashuri	neutral	"[TextBlock(text='This is a neutral relationship between the premise and hypothesis.\n\nThe premise ""Ntabwo rero nzi impamvu"" translates to ""Therefore, I don\'t know the reason.""\n\nThe hypothesis ""Ntabwo nzi impamvu yahinduye amashuri"" translates to ""I don\'t know the reason he/she changed schools.""\n\nWhile both sentences express not knowing a reason for something, the premise is a general statement about not knowing a reason, while the hypothesis specifically mentions not knowing the reason for someone changing schools. The premise neither entails nor contradicts the hypothesis - it is neutral. The premise could be referring to the reason mentioned in the hypothesis, but it could also be talking about a completely different reason.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Ntabwo rero nzi impamvu\nHypothesis: Ntabwo nzi impamvu yahinduye amashuri\nIs this an entailment, contradiction, or neutral?'}]}]
Ntabwo rero nzi impamvu	Sinzi impamvu ibyo byabaye	entailment	"[TextBlock(text=""This is an entailment. Both the premise and hypothesis are in Kinyarwanda and essentially mean the same thing:\n\nPremise: Ntabwo rero nzi impamvu \nTranslation: Therefore, I don't know the reason\n\nHypothesis: Sinzi impamvu ibyo byabaye\nTranslation: I don't know why that happened\n\nBoth sentences convey the idea that the speaker doesn't know the reason or cause for something. The hypothesis follows logically from the premise, so it is an entailment."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Ntabwo rero nzi impamvu\nHypothesis: Sinzi impamvu ibyo byabaye\nIs this an entailment, contradiction, or neutral?'}]}]
ninjye wenyine uh, wigeze ukora ubugenzuzi bwi, ikizamini mubyumba bito bito	Sinakundaga kuba arinjyenyine uyobora ubugenzuzi kubizamini	neutral	[TextBlock(text='Based on the limited information provided in Kinyarwanda, this appears to be a neutral relationship between the premise and hypothesis. The premise mentions conducting inspections or exams in small rooms, while the hypothesis states not liking to lead inspections for exams alone. There is no direct entailment or contradiction that can be inferred without additional context. More details would be needed to determine a definite entailment or contradiction relationship.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: ninjye wenyine uh, wigeze ukora ubugenzuzi bwi, ikizamini mubyumba bito bito\nHypothesis: Sinakundaga kuba arinjyenyine uyobora ubugenzuzi kubizamini\nIs this an entailment, contradiction, or neutral?'}]}]
ninjye wenyine uh, wigeze ukora ubugenzuzi bwi, ikizamini mubyumba bito bito	Ibizimini byakorewe mubyumba bito bito 	entailment	"[TextBlock(text=""Based on the given premise and hypothesis in Kinyarwanda, this is an entailment.\n\nPremise: ninjye wenyine uh, wigeze ukora ubugenzuzi bwi, ikizamini mubyumba bito bito \n(English translation: I'm the only one uh, who has done an inspection of, an exam in small rooms)\n\nHypothesis: Ibizimini byakorewe mubyumba bito bito\n(English translation: The exams were done in small rooms)\n\nThe premise states that the speaker has done exams in small rooms, and the hypothesis directly states that the exams were done in small rooms. Therefore, the hypothesis is a logical consequence of the premise, making it an entailment."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: ninjye wenyine uh, wigeze ukora ubugenzuzi bwi, ikizamini mubyumba bito bito\nHypothesis: Ibizimini byakorewe mubyumba bito bito \nIs this an entailment, contradiction, or neutral?'}]}]
ninjye wenyine uh, wigeze ukora ubugenzuzi bwi, ikizamini mubyumba bito bito	Hariho bake muri twe bayoboraga ubugenzuzi bwo gukora ikizimani	contradiction	"[TextBlock(text='Based on the limited information provided in Kinyarwanda, this appears to be a neutral relationship between the premise and hypothesis. Here\'s the analysis:\n\nPremise: ""ninjye wenyine uh, wigeze ukora ubugenzuzi bwi, ikizamini mubyumba bito bito"" \n(Rough translation: I alone uh, have you ever done an inspection, an exam in small rooms)\n\nHypothesis: ""Hariho bake muri twe bayoboraga ubugenzuzi bwo gukora ikizimani""\n(Rough translation: There are few among us who were leading the inspection of doing the exam)\n\nThe premise talks about a single person doing an inspection or exam in small rooms. The hypothesis mentions that few among a group were leading the inspection of doing an exam.\n\nWhile both discuss inspections related to exams, the premise focuses on an individual experience in small rooms, while the hypothesis talks about a few people leading the exam inspection. There\'s no clear entailment or contradiction based on the limited information.\n\nTherefore, the relationship between the premise and hypothesis is neutral. More context would be needed to determine a stronger relationship.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: ninjye wenyine uh, wigeze ukora ubugenzuzi bwi, ikizamini mubyumba bito bito\nHypothesis: Hariho bake muri twe bayoboraga ubugenzuzi bwo gukora ikizimani\nIs this an entailment, contradiction, or neutral?'}]}]
Ndi uh, Umuyobozi mukuru Serija, yarasezeye, nkuko Rick yabivuze	Ndacyakora kugeza na nubu	contradiction	[TextBlock(text='Ibi ni ihuzabikorwa (contradiction). \n\nMu ntangiriro bavuga ko Umuyobozi mukuru Serija yarasezeye, ariko mu cyifuzo bavuga ko akora akazi ke kugeza ubu. Ibi ni ukuvuga ibintu bibiri bitandukanye kandi binyuranyije. Niba umuntu yarasezeye, ntashobora kuba akora akazi ke kugeza ubu.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Ndi uh, Umuyobozi mukuru Serija, yarasezeye, nkuko Rick yabivuze\nHypothesis: Ndacyakora kugeza na nubu\nIs this an entailment, contradiction, or neutral?'}]}]
Ndi uh, Umuyobozi mukuru Serija, yarasezeye, nkuko Rick yabivuze	Nasezeye muri 2002	neutral	"[TextBlock(text=""Ibi ni ibintu bitandukanye (neutral). Mu ntangiriro bavuga ko Umuyobozi mukuru Serija yasezeye, ariko ntibavuga igihe. Mu gitekerezo cy'ibanze bavuga ko umuntu yasezeye muri 2002, ariko ntibigaragaza niba uwo ari Umuyobozi mukuru Serija. Nta sano hagati y'intangiriro n'igitekerezo cy'ibanze."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Ndi uh, Umuyobozi mukuru Serija, yarasezeye, nkuko Rick yabivuze\nHypothesis: Nasezeye muri 2002\nIs this an entailment, contradiction, or neutral?'}]}]
Ndi uh, Umuyobozi mukuru Serija, yarasezeye, nkuko Rick yabivuze	Rick yakubwiye ko nasezeye	entailment	"[TextBlock(text=""Ni entailment. Muri premise havuzwe ko Rick yavuze ko Serija yasezeye, naho muri hypothesis havuga ko Rick yabwiye uwo avugana na we ko yasezeye. Rero ibivugwa muri hypothesis bihuje n'ibyo muri premise."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Ndi uh, Umuyobozi mukuru Serija, yarasezeye, nkuko Rick yabivuze\nHypothesis: Rick yakubwiye ko nasezeye\nIs this an entailment, contradiction, or neutral?'}]}]
Hano hari amafaranga ateganijwe kumeza yanjye kandi, um, uh, ni kuri bene Cutty, iryo niryo zina ryumukiriya	Umukiriya witwa Cutty abona $10000 buri kwezi	neutral	"[TextBlock(text=""Ibi ni ibintu bidashobora gusobanurwa neza (neutral). Mu nyandiko y'ibanze havuzwe ko hari amafaranga ateganijwe kumeza y'umukiriya witwa Cutty, ariko ntihavuzwe umubare nyawo cyangwa ko ayo mafaranga ahabwa uwo mukiriya buri kwezi. Nta makuru ahagije dufite yo kuvuga niba uwo mukiriya abona $10000 buri kwezi."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Hano hari amafaranga ateganijwe kumeza yanjye kandi, um, uh, ni kuri bene Cutty, iryo niryo zina ryumukiriya\nHypothesis: Umukiriya witwa Cutty abona $10000 buri kwezi\nIs this an entailment, contradiction, or neutral?'}]}]
Hano hari amafaranga ateganijwe kumeza yanjye kandi, um, uh, ni kuri bene Cutty, iryo niryo zina ryumukiriya	Uyu numukiriya witwa Cutty	entailment	"[TextBlock(text='Based on the given premise and hypothesis in Kinyarwanda, this is an entailment.\n\nThe premise states: ""Hano hari amafaranga ateganijwe kumeza yanjye kandi, um, uh, ni kuri bene Cutty, iryo niryo zina ryumukiriya"" which translates to ""Here is the money set aside for my table and, um, uh, it\'s for Cutty\'s family, that\'s the name of the customer.""\n\nThe hypothesis says: ""Uyu numukiriya witwa Cutty"" which means ""This customer is called Cutty.""\n\nSince the premise directly states that the name of the customer is Cutty, the hypothesis stating the same thing is entailed by the premise. Therefore, it is an entailment.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Hano hari amafaranga ateganijwe kumeza yanjye kandi, um, uh, ni kuri bene Cutty, iryo niryo zina ryumukiriya\nHypothesis: Uyu numukiriya witwa Cutty\nIs this an entailment, contradiction, or neutral?'}]}]
Hano hari amafaranga ateganijwe kumeza yanjye kandi, um, uh, ni kuri bene Cutty, iryo niryo zina ryumukiriya	Ntabakiriya tugira bitwa Cutty	contradiction	[TextBlock(text='Ni ukuvuga ibinyuranye (contradiction). Premise ivuga ko hariho umukiriya witwa Cutty, ariko hypothesis yo ivuga ko nta mukiriya witwa Cutty. Izi nteruro zombi zivuga ibintu binyuranye.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Hano hari amafaranga ateganijwe kumeza yanjye kandi, um, uh, ni kuri bene Cutty, iryo niryo zina ryumukiriya\nHypothesis: Ntabakiriya tugira bitwa Cutty\nIs this an entailment, contradiction, or neutral?'}]}]
Umukobwa ushobora nkufasha ari munzira yerekeranye no mumujyi	Umukobwa nkeneye ko amfasha aba kure	entailment	[TextBlock(text='This is a contradiction.\n\nPremise: Umukobwa ushobora nkufasha ari munzira yerekeranye no mumujyi \n(The girl who can help me is on a path related to the city)\n\nHypothesis: Umukobwa nkeneye ko amfasha aba kure\n(The girl I need to help me lives far away)\n\nThe premise states that the girl who can help is on a path related to the city, implying she is nearby or in the city. However, the hypothesis contradicts this by stating that the girl needed for help lives far away.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Umukobwa ushobora nkufasha ari munzira yerekeranye no mumujyi\nHypothesis: Umukobwa nkeneye ko amfasha aba kure\nIs this an entailment, contradiction, or neutral?'}]}]
Umukobwa ushobora nkufasha ari munzira yerekeranye no mumujyi	Umukobwa ugiye kumfasha ari murikilometero 5	neutral	"[TextBlock(text=""Ibi ni ibintu bidahuye (neutral).\n\nImpamvu:\n- Premise ivuga ko umukobwa ushobora gufasha ari munzira yerekeranye no mumujyi, ariko ntivuga ku birometero zingahe ari kure y'umujyi. \n- Hypothesis yo ivuga ko umukobwa ari kuri kilometero 5, ariko ibyo ntibivugwa muri premise.\n- Nta makuru ahagije muri premise ashobora kwemeza cyangwa guhakana hypothesis ko umukobwa ari kuri kilometero 5.\n\nMuri rusange, premise ntivuga rumwe cyangwa ngo ihakane hypothesis, ahubwo hari amakuru adahagije kugira ngo dushobore gusuzuma niba hypothesis ari ukuri cyangwa atari byo hashingiwe kuri premise. Ni yo mpamvu ari ibintu bidahuye (neutral)."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Umukobwa ushobora nkufasha ari munzira yerekeranye no mumujyi\nHypothesis: Umukobwa ugiye kumfasha ari murikilometero 5\nIs this an entailment, contradiction, or neutral?'}]}]
Umukobwa ushobora nkufasha ari munzira yerekeranye no mumujyi	Ntamuntu ushobora kumfasha 	contradiction	[TextBlock(text='This is a contradiction.\n\nPremise: Umukobwa ushobora nkufasha ari munzira yerekeranye no mumujyi \n(The girl who can help me is on the road towards the city)\n\nHypothesis: Ntamuntu ushobora kumfasha\n(There is no one who can help me)\n\nThe premise states that there is a girl who can help, while the hypothesis states that there is no one who can help. These two statements directly contradict each other.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Umukobwa ushobora nkufasha ari munzira yerekeranye no mumujyi\nHypothesis: Ntamuntu ushobora kumfasha \nIs this an entailment, contradiction, or neutral?'}]}]
Ariko baribagabanyijwe nkabari abafasha mumurima nabo gukora murugo, nuko byari bimeze	Bose bemejeko bazakorera mumurima	contradiction	"[TextBlock(text=""Based on the given premise and hypothesis in Kinyarwanda, this appears to be a neutral relationship. Here's the analysis:\n\nPremise: Ariko baribagabanyijwe nkabari abafasha mumurima nabo gukora murugo, nuko byari bimeze \n(But they were divided into those who help in the field and those who work at home, that's how it was)\n\nHypothesis: Bose bemejeko bazakorera mumurima\n(They all agreed that they will work in the field)\n\nThe premise states that people were divided into two groups - those who work in the field and those who work at home. However, the hypothesis says that everyone agreed to work in the field.\n\nThe premise doesn't directly entail or contradict the hypothesis. It's possible that even though they were initially divided, they later all agreed to work in the field. But it's also possible that the initial division remained and not everyone agreed to work in the field.\n\nWithout more context, we can't definitively say whether the hypothesis follows from or contradicts the premise. Therefore, the relationship between the premise and hypothesis is neutral."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Ariko baribagabanyijwe nkabari abafasha mumurima nabo gukora murugo, nuko byari bimeze\nHypothesis: Bose bemejeko bazakorera mumurima\nIs this an entailment, contradiction, or neutral?'}]}]
Ariko baribagabanyijwe nkabari abafasha mumurima nabo gukora murugo, nuko byari bimeze	Ntibashoboraga kumvikana ninde wari gukorera mumurima nuwo gukorera murugo	entailment	"[TextBlock(text='Ibi ni ibinyuranye (contradiction). \n\nMu nteruro y\'ibanze havuzwe ko ""Ariko baribagabanyijwe nkabari abafasha mumurima nabo gukora murugo, nuko byari bimeze"". Ibi bisobanura ko bari bafite uburyo bwo kugabanya imirimo, aho bamwe bakora mu murima abandi bakora mu rugo. \n\nAriko mu nteruro y\'igerageza havuzwe ko ""Ntibashoboraga kumvikana ninde wari gukorera mumurima nuwo gukorera murugo"". Ibi bivuze ko batari bafite uburyo bwo kumvikana ku mirimo bagombaga gukora. \n\nIzi nteruro zombi ziranyuranyije kuko imwe ivuga ko bari bafite uburyo bwo kugabanya imirimo, indi ikavuga ko batari bafite uburyo bwo kumvikana ku mirimo. Ntabwo ari ukwemeza cyangwa ukudahuza, ahubwo ni ukuvuga ibinyuranye.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Ariko baribagabanyijwe nkabari abafasha mumurima nabo gukora murugo, nuko byari bimeze\nHypothesis: Ntibashoboraga kumvikana ninde wari gukorera mumurima nuwo gukorera murugo\nIs this an entailment, contradiction, or neutral?'}]}]
Ariko baribagabanyijwe nkabari abafasha mumurima nabo gukora murugo, nuko byari bimeze	Ntibashoboraga kwemeranya ninde ugomba gukora mumurima w ipamba nande ugomba gukoropa hasi	neutral	"[TextBlock(text=""Based on the given premise and hypothesis in Kinyarwanda, this appears to be a neutral relationship. Here's the analysis:\n\nPremise (translated): They were divided as helpers in the field and also to work at home, that's how it was.\n\nHypothesis (translated): They could not agree on who should work in the cotton field and who should clean the floor.\n\nThe premise states that there was a division of labor between working in the field and working at home. However, it doesn't specify anything about disagreements on who should work where, particularly mentioning a cotton field and cleaning the floor.\n\nThe hypothesis introduces additional details about disagreements on specific task assignments (cotton field, floor cleaning) that are not directly addressed in the premise.\n\nSince the hypothesis contains extra information that can neither be confirmed nor refuted by the premise alone, the relationship between the premise and hypothesis is neutral."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Ariko baribagabanyijwe nkabari abafasha mumurima nabo gukora murugo, nuko byari bimeze\nHypothesis: Ntibashoboraga kwemeranya ninde ugomba gukora mumurima w ipamba nande ugomba gukoropa hasi\nIs this an entailment, contradiction, or neutral?'}]}]
Ndashaka kuvuga ko bafite, nka, babyaranye abana batanu, umwe muri bo yarapfuye	Abana babo bose bararokotse	contradiction	"[TextBlock(text=""Ni ukuvuga ko ari contradiction (ihuzagurika). \n\nMu nyandiko y'ibanze bavuga ko umwe mu bana batanu yarapfuye, ariko mu cyifuzo bavuga ko abana bose bararokotse. Izi nteruro zombi zihuzagurika kuko zivuga ibintu bitandukanye kandi binyuranyije ku bana."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Ndashaka kuvuga ko bafite, nka, babyaranye abana batanu, umwe muri bo yarapfuye\nHypothesis: Abana babo bose bararokotse\nIs this an entailment, contradiction, or neutral?'}]}]
Ndashaka kuvuga ko bafite, nka, babyaranye abana batanu, umwe muri bo yarapfuye	Umwana umwe muribo batanu yarapfuye	entailment	[TextBlock(text='Ibi ni entailment (ibisanzwe).\n\nPremise ivuga ko umwe mu bana batanu yarapfuye. Hypothesis na yo ivuga ko umwe mu bana batanu yarapfuye. Nta kindi kintu gishya hypothesis yongeraho ku biri muri premise. Ni ukuvuga ko hypothesis iri muri premise (premise entails hypothesis).', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Ndashaka kuvuga ko bafite, nka, babyaranye abana batanu, umwe muri bo yarapfuye\nHypothesis: Umwana umwe muribo batanu yarapfuye\nIs this an entailment, contradiction, or neutral?'}]}]
Ndashaka kuvuga ko bafite, nka, babyaranye abana batanu, umwe muri bo yarapfuye	Umwana wapfuye yavutse arwaye	neutral	[TextBlock(text='Ibi ni ibintu bidafitanye isano (neutral). Premise ivuga ko umwe mu bana batanu yaguye ariko ntivuga impamvu yapfiriye. Hypothesis ivuga ko uwo mwana yavutse arwaye, ariko premise ntivuga ikintu na kimwe ku mpamvu uwo mwana yapfiriye. Nta kindi twakura muri premise cyerekana ko hypothesis ari ukuri cyangwa atari byo.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Ndashaka kuvuga ko bafite, nka, babyaranye abana batanu, umwe muri bo yarapfuye\nHypothesis: Umwana wapfuye yavutse arwaye\nIs this an entailment, contradiction, or neutral?'}]}]
Yavuze ko hari amarira aturutse mu maso ati, noneho abwira Joe azamuke ku rubaraza	Ubwo yamubwiraga kuzamuka ku rubaraza yari afite amarira mu maso ye	entailment	"[TextBlock(text='This is an entailment.\n\nThe premise states: ""Yavuze ko hari amarira aturutse mu maso ati, noneho abwira Joe azamuke ku rubaraza"" which translates to ""He said that there were tears coming from his eyes, then he told Joe to get up on the porch.""\n\nThe hypothesis states: ""Ubwo yamubwiraga kuzamuka ku rubaraza yari afite amarira mu maso ye"" which translates to ""When he was telling him to get up on the porch, he had tears in his eyes.""\n\nThe hypothesis directly follows from the information given in the premise. The premise mentions that he had tears coming from his eyes when he told Joe to get up on the porch, and the hypothesis restates this same information. Therefore, the hypothesis is entailed by the premise.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Yavuze ko hari amarira aturutse mu maso ati, noneho abwira Joe azamuke ku rubaraza\nHypothesis: Ubwo yamubwiraga kuzamuka ku rubaraza yari afite amarira mu maso ye\nIs this an entailment, contradiction, or neutral?'}]}]
