premise	hypothesis	label	opus	prompt
makelele ezalaki kotungisa capitaine blood Na ba ndoto Na ye ya motungisi	makanisi ya capitaine Blood ekatamaki likolo ya mua makelele 	neutral	"[TextBlock(text='Based on the limited information provided in Lingala, this appears to be a neutral relationship between the premise and hypothesis. Here\'s the analysis:\n\nPremise: ""makelele ezalaki kotungisa capitaine blood Na ba ndoto Na ye ya motungisi"" \n(Makelele was disturbing Captain Blood in his dreams as a troublemaker)\n\nHypothesis: ""makanisi ya capitaine Blood ekatamaki likolo ya mua makelele""\n(Captain Blood\'s thoughts were focused on the noise/chaos of Makelele)\n\nThe premise states that Makelele was disturbing Captain Blood in his dreams as a troublemaker. The hypothesis suggests that Captain Blood\'s thoughts were focused on the noise or chaos caused by Makelele.\n\nWhile the premise and hypothesis are related, the premise doesn\'t necessarily entail or contradict the hypothesis. The premise is about Makelele disturbing Captain Blood in his dreams, while the hypothesis is about Captain Blood\'s thoughts being focused on Makelele\'s noise/chaos. These are two different aspects that don\'t directly confirm or contradict each other based on the given information.\n\nTherefore, the relationship between the premise and hypothesis is neutral.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: makelele ezalaki kotungisa capitaine blood Na ba ndoto Na ye ya motungisi\nHypothesis: makanisi ya capitaine Blood ekatamaki likolo ya mua makelele \nIs this an entailment, contradiction, or neutral?'}]}]
makelele ezalaki kotungisa capitaine blood Na ba ndoto Na ye ya motungisi	makelele ya muana mbwa ebimisaki capitaine Na makanisi Na ye	entailment	"[TextBlock(text='This is a neutral relationship between the premise and hypothesis. Here\'s the analysis:\n\nPremise (translated from Lingala): ""Makelele was disturbing Captain Blood in his dreams as a troublemaker.""\n\nHypothesis (translated): ""The barking of a puppy brought the Captain out of his thoughts.""\n\nThe premise talks about Makelele disturbing Captain Blood in his dreams, while the hypothesis mentions a puppy\'s barking bringing the Captain out of his thoughts. These are two different situations without a direct entailment or contradiction relationship.\n\nThe premise doesn\'t provide enough information to conclude that the puppy\'s barking is either a consequence of or in conflict with Makelele\'s actions in the Captain\'s dreams. Therefore, the relationship between the premise and hypothesis is neutral.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: makelele ezalaki kotungisa capitaine blood Na ba ndoto Na ye ya motungisi\nHypothesis: makelele ya muana mbwa ebimisaki capitaine Na makanisi Na ye\nIs this an entailment, contradiction, or neutral?'}]}]
osunga NGA malamu tango nazalaki mo umbu na barbade	Kuna, koleka nktoko misato te, ezalaki mabele, efelo ekokana te ya verdure vive etondisaki horizon 	neutral	[TextBlock(text='Ezali neutre. Hypothèse elobeli mabele na verdure vive, kasi prémisse elobeli te mpo na mabele to environnement. Prémisse elobeli kaka mpo na elikya ya moto moko ntango azalaki na Barbade, kasi elobeli eloko moko te oyo ekoki kondima to koboya makambo oyo elobami na hypothèse.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: osunga NGA malamu tango nazalaki mo umbu na barbade\nHypothesis: Kuna, koleka nktoko misato te, ezalaki mabele, efelo ekokana te ya verdure vive etondisaki horizon \nIs this an entailment, contradiction, or neutral?'}]}]
osunga NGA malamu tango nazalaki mo umbu na barbade	paysage ya luxe ezalaki komonana	entailment	[TextBlock(text='Ezali neutral. Premise elobeli osunga oyo moto azwaki tango azalaki na barbade, kasi elobeli eloko te na oyo etali paysage ya luxe. Premise mpe hypothèse elobeli makambo ya ndenge na ndenge, yango wana premise epesi nzela te ya koloba soki hypothèse ezali ya solo to ya lokuta.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: osunga NGA malamu tango nazalaki mo umbu na barbade\nHypothesis: paysage ya luxe ezalaki komonana\nIs this an entailment, contradiction, or neutral?'}]}]
osunga NGA malamu tango nazalaki mo umbu na barbade	mokonzi aza Na bato atindaki, naza Moko na bango	contradiction	[TextBlock(text='Ezali te entailment to contradiction, kasi ezali neutral. \n\nPremise elobeli osunga oyo moto azwaki tango azalaki na barbade, nde hypothesis elobeli mokonzi mpe bato atindaki. Makambo oyo premise elobeli ezali ndenge moko te na makambo oyo hypothesis elobeli. Yango wana tokoki koloba ete ezali neutral, kasi ezali entailment to contradiction te.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: osunga NGA malamu tango nazalaki mo umbu na barbade\nHypothesis: mokonzi aza Na bato atindaki, naza Moko na bango\nIs this an entailment, contradiction, or neutral?'}]}]
mokonzi atindaki NGA Awa esali mposo Moko uta Naya	nazuaka mitindo kowuta epayi ya mokinzi te	contradiction	"[TextBlock(text='Based on the limited information provided in Lingala, this appears to be a contradiction.\n\nThe premise states ""mokonzi atindaki NGA Awa esali mposo Moko uta Naya"" which roughly translates to ""The chief sent me some work for a week from Naya.""\n\nThe hypothesis says ""nazuaka mitindo kowuta epayi ya mokinzi te"" which means ""I don\'t receive orders from the chief.""\n\nSo the premise indicates the chief did give an order/assignment, while the hypothesis directly contradicts that by saying orders are not received from the chief. Therefore, the hypothesis contradicts the premise.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: mokonzi atindaki NGA Awa esali mposo Moko uta Naya\nHypothesis: nazuaka mitindo kowuta epayi ya mokinzi te\nIs this an entailment, contradiction, or neutral?'}]}]
mokonzi atindaki NGA Awa esali mposo Moko uta Naya	Esengelaki na pesa yo yango, to PE na ndimaki yango, alobaki	neutral	[TextBlock(text='Neutral\n\nThe premise and hypothesis are in Lingala, a Bantu language spoken in parts of Africa. Here are the English translations:\n\nPremise: The chief sent NGA Awa on a one-week mission from Naya.\n\nHypothesis: I should have given it to you, or I agreed to it, he said.\n\nThe premise talks about a chief sending someone named NGA Awa on a one-week mission from a place called Naya. The hypothesis seems to be a statement made by someone saying they should have given something to the other person or that they agreed to something.\n\nThere is no clear connection or overlap between the content of the premise and hypothesis. The premise does not entail or contradict what is stated in the hypothesis. Therefore, the relationship between the premise and hypothesis is neutral.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: mokonzi atindaki NGA Awa esali mposo Moko uta Naya\nHypothesis: Esengelaki na pesa yo yango, to PE na ndimaki yango, alobaki\nIs this an entailment, contradiction, or neutral?'}]}]
mokonzi atindaki NGA Awa esali mposo Moko uta Naya	Natikala ko banza te été asengelaki ko pesa yo eloko moko	entailment	[TextBlock(text='Ezali neutre. Hypothèse elobeli eloko moko oyo mokonzi asengelaki kopesa, kasi prémisse elobeli kaka ete mokonzi atindaki moto moko na mosala. Prémisse eyebisi eloko te na oyo etali kopesa eloko. Boye, hypothèse ekoki kozala ya solo to ya lokuta, kasi prémisse epesi biso nkoma te mpo na koloba soki ezali contradiction to entailment.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: mokonzi atindaki NGA Awa esali mposo Moko uta Naya\nHypothesis: Natikala ko banza te été asengelaki ko pesa yo eloko moko\nIs this an entailment, contradiction, or neutral?'}]}]
azalaki na niongo na yo PONA lisungi Oyo opesa ye tango azalaki ko senga mbongo na zela	blood azuaki ndoto Moko ya Tina te na mbetu naye ya moyi	neutral	[TextBlock(text='Neutral', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: azalaki na niongo na yo PONA lisungi Oyo opesa ye tango azalaki ko senga mbongo na zela\nHypothesis: blood azuaki ndoto Moko ya Tina te na mbetu naye ya moyi\nIs this an entailment, contradiction, or neutral?'}]}]
azalaki na niongo na yo PONA lisungi Oyo opesa ye tango azalaki ko senga mbongo na zela	Blood azalaki ko tafuna bileyi Oyo ESI aliaki tango ami tandaki Na mbetu	entailment	"[TextBlock(text='Contradiction\n\nThe premise and hypothesis are in Lingala, a Bantu language spoken in parts of Central Africa. Here\'s a rough translation:\n\nPremise: ""Remember the help you gave him when he was asking for money on credit""\n\nHypothesis: ""Blood was chewing the food that ESI ate when I started with the seed""\n\nThe premise talks about remembering helping someone who asked for money on credit. The hypothesis talks about blood chewing food that someone ate. These are completely unrelated topics.\n\nTherefore, the hypothesis contradicts the premise. The correct answer is contradiction.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: azalaki na niongo na yo PONA lisungi Oyo opesa ye tango azalaki ko senga mbongo na zela\nHypothesis: Blood azalaki ko tafuna bileyi Oyo ESI aliaki tango ami tandaki Na mbetu\nIs this an entailment, contradiction, or neutral?'}]}]
azalaki na niongo na yo PONA lisungi Oyo opesa ye tango azalaki ko senga mbongo na zela	Blood abandaki ko kanisa makasi mbala ya suka amonaki maman na ye	contradiction	"[TextBlock(text='This is neutral. The premise and hypothesis are in Lingala, a Bantu language spoken in parts of Africa. Here are the English translations:\n\nPremise: Remember the help you gave him when he was asking for money on credit.\n\nHypothesis: Blood started thinking hard about the last time he saw his mother.\n\nThe premise talks about remembering helping someone who asked for money on credit. The hypothesis mentions someone called ""Blood"" thinking about the last time they saw their mother.\n\nThese two statements do not entail or contradict each other. They are talking about different situations and people. Therefore, the relationship between the premise and hypothesis is neutral.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: azalaki na niongo na yo PONA lisungi Oyo opesa ye tango azalaki ko senga mbongo na zela\nHypothesis: Blood abandaki ko kanisa makasi mbala ya suka amonaki maman na ye\nIs this an entailment, contradiction, or neutral?'}]}]
iyo, bongo, Nako yebisa bino yango 	malamu mingi, Nako lobela yo yango	entailment	"[TextBlock(text='Tango mosusu, premise mpe hypothèse ezali te na lolenge ya kozwa eyano ya ""entailment"", ""contradiction"", to ""neutral"". Kasi na monoko Lingala, makanisi mibale oyo ezali kolobama:\n\nPremise: iyo, bongo, Nako yebisa bino yango \nTraduction: Oui, c\'est comme ça, je vais vous le dire\n\nHypothesis: malamu mingi, Nako lobela yo yango\nTraduction: Très bien, je vais te le dire\n\nAwa, makanisi mibale ezali na likanisi moko ya koyebisa eloko moko na moto mosusu. Boye tokoki koloba ete ezali na boyokani (entailment) moke kati na bango, kasi ezali te entailment mobimba. Ezali mpe contradiction te. Boye, tokoki koloba ete likanisi ezali ""neutral"" - makanisi ezali na elembo moko kasi moko ezali kobakisa to kobongola ndambo ya mosusu te.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: iyo, bongo, Nako yebisa bino yango \nHypothesis: malamu mingi, Nako lobela yo yango\nIs this an entailment, contradiction, or neutral?'}]}]
iyo, bongo, Nako yebisa bino yango 	Natikala monoko ya ko kangama	neutral	[TextBlock(text='Nzokande, premise mpe hypothesis ezali na lokota ya Lingala, kasi ezali pasi mpo na ngai ko comprendre yango malamu mpo na ko pesa eyano ya malamu soki ezali entailment, contradiction, to neutral. Nasengeli kozala na likanisi ya malamu na tina na ndimbola ya maloba mpe likanisi oyo ezali kati na premise mpe hypothesis mpo na ko pesa eyano oyo ebongi. Bolimbisi ngai soki nakoki te ko sunga yo na motuna oyo.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: iyo, bongo, Nako yebisa bino yango \nHypothesis: Natikala monoko ya ko kangama\nIs this an entailment, contradiction, or neutral?'}]}]
iyo, bongo, Nako yebisa bino yango 	eza kaka PONA olako été oko yebisa yango mutu te NDE nazo yebisa yo yango 	contradiction	"[TextBlock(text=""Based on the limited information provided in Lingala, this appears to be a neutral relationship between the premise and hypothesis. The premise doesn't seem to definitively entail or contradict the hypothesis. More context would be needed to determine a clear entailment or contradiction."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: iyo, bongo, Nako yebisa bino yango \nHypothesis: eza kaka PONA olako été oko yebisa yango mutu te NDE nazo yebisa yo yango \nIs this an entailment, contradiction, or neutral?'}]}]
ah! PE Na ndenge Nini?	mutu Moko Azo tuna ngambu Nini akende	contradiction	"[TextBlock(text='Nzela ya koyanola na motuna oyo ezali te na ba informations oyo napesi. Premise mpe hypothèse ezali na minoko mibale ya ndenge moko (Lingala) kasi yango elimboli te ete hypothèse ezali ndenge moko to ezali kosukisa makanisi ya premise. Tosengeli kozala na ba informations mingi po na koloba soki hypothèse ezali kolanda, ezali kosukisa to ezali neutre na lolenge ya premise. Boye, eyano oyo ebongi awa ezali ""neutre"".', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: ah! PE Na ndenge Nini?\nHypothesis: mutu Moko Azo tuna ngambu Nini akende\nIs this an entailment, contradiction, or neutral?'}]}]
ah! PE Na ndenge Nini?	motuni mituna aza ye Moko PE aza Na moto Yako solola Na ye te	entailment	[TextBlock(text='Boye, tina mpe hypothèse oyo ezali te na lolenge moko to mosusu. Bazali na makambo mibale ya bokeseni mpenza:\n\nTina ezali na lingala ya Kinshasa mpe elobeli moto moko oyo azali kobanga to kotuna ndenge nini.\n\nNzokande, hypothèse ezali na lingala ya Lingala mpe elobeli ete moto moko azali na mituna kasi alingi te kosolola na moto mosusu na yango. \n\nYango wana, tina mpe hypothèse oyo ezali neutre, tina balobeli makambo mibale ya bokeseni mpenza. Ezali te contradiction to entailment kati na yango.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: ah! PE Na ndenge Nini?\nHypothesis: motuni mituna aza ye Moko PE aza Na moto Yako solola Na ye te\nIs this an entailment, contradiction, or neutral?'}]}]
ah! PE Na ndenge Nini?	moto Oyo Azo tuna motuna aza Na lombangu PE asengeli koyeba mbala Moko nzela ya kokende	neutral	[TextBlock(text='Ezali neutral. Premise elobi ete moto moko azali kotuna ndenge nini akoki kokende na PE, kasi hypothesis elobi ete moto oyo azali na lombangu ya PE asengeli koyeba nzela ya kokende mbala moko. Premise elobeli te soki moto oyo azali kotuna ayebi to ayebi te nzela, mpe elobeli te soki azali na lombangu to te. Yango wana, premise mpe hypothesis ezali kosunga te mpe ezali kopekisa te.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: ah! PE Na ndenge Nini?\nHypothesis: moto Oyo Azo tuna motuna aza Na lombangu PE asengeli koyeba mbala Moko nzela ya kokende\nIs this an entailment, contradiction, or neutral?'}]}]
napesaka commission ya mokonzi na Pete te	kopesa commission ya mokonzi ezo balana te na bizaleli malamu	contradiction	[TextBlock(text='Awa ezali contradiction (contradiction) kati na premise mpe hypothèse. \n\nPremise elobi ete bapesaki commission ya mokonzi epai ya Pete te. Kasi hypothèse elobi ete kopesa commission ya mokonzi ezo balana te na bizaleli malamu. \n\nBoye, premise mpe hypothèse ezali na makanisi oyo ezali kokesana. Soki bapesi commission ya mokonzi epai ya Pete te, wana elakisi ete Pete azalaki na bizaleli malamu te po na kozwa mosala yango. Kasi hypothèse elobi ete kopesa commission ya mokonzi ezo balana te na bizaleli malamu. Yango wana tokoki koloba ete ezali contradiction.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: napesaka commission ya mokonzi na Pete te\nHypothesis: kopesa commission ya mokonzi ezo balana te na bizaleli malamu\nIs this an entailment, contradiction, or neutral?'}]}]
napesaka commission ya mokonzi na Pete te	bakanisaki mingi maye matali commission ya mokonzi	entailment	"[TextBlock(text='Awa ezali contradiction (contradiction) kati na premise na hypothèse. \n\nPremise elobi ete ""napesaka commission ya mokonzi na Pete te"", kasi hypothèse elobi ete ""bakanisaki mingi maye matali commission ya mokonzi"". Yango elakisi ete hypothèse ezali kopesa likanisi ya ndenge mosusu na oyo premise elobaki. Soki bapesaki commission ya mokonzi te, ekoki te ete bakanisaki mingi maye matali yango.\n\nBoye, tina premise elobi ete bapesaki commission te, kasi hypothèse elobi ete bakanisaki mingi na yango, yango wana tokoki koloba ete ezali contradiction.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: napesaka commission ya mokonzi na Pete te\nHypothesis: bakanisaki mingi maye matali commission ya mokonzi\nIs this an entailment, contradiction, or neutral?'}]}]
napesaka commission ya mokonzi na Pete te	natiaki moboko Na mandat PONA kopesa commission Na mokonzi Nako sanga kobanza PONA yango 	neutral	"[TextBlock(text='Contradiction\n\nThe premise states ""napesaka commission ya mokonzi na Pete te"" which means ""I did not give a commission to Pete\'s boss"".\n\nThe hypothesis states ""natiaki moboko Na mandat PONA kopesa commission Na mokonzi"" which means ""I put my signature on the mandate to give a commission to the boss"".\n\nThese two statements directly contradict each other. The premise says a commission was not given to the boss, while the hypothesis says a mandate was signed to give a commission to the boss. Therefore, this is a contradiction.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: napesaka commission ya mokonzi na Pete te\nHypothesis: natiaki moboko Na mandat PONA kopesa commission Na mokonzi Nako sanga kobanza PONA yango \nIs this an entailment, contradiction, or neutral?'}]}]
asosolaki ete akokaki kosengela ko zonga sima na lombango	asosolaki ete azalaki no mokolo mobimba PONA amilongola	entailment	"[TextBlock(text='Nandimi ete ezali neutre (neutral). \n\nTina:\n- Premise elobi ete ""asosolaki ete akokaki kozonga sima na lombango"". Kasi elobeli te ntango boni akozala kuna to soki azalaki na mokolo mobimba.\n- Hypothèse elobi ete ""asosolaki ete azalaki na mokolo mobimba pona amilongola"". Kasi premise elobeli yango te.\n\nBoye, premise mpe hypothèse elobeli makambo ndenge moko te mpo tósosola soki hypothèse ezali solo to te na kolanda premise. Yango wana tóloba ete ezali neutre (neutral).', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: asosolaki ete akokaki kosengela ko zonga sima na lombango\nHypothesis: asosolaki ete azalaki no mokolo mobimba PONA amilongola\nIs this an entailment, contradiction, or neutral?'}]}]
asosolaki ete akokaki kosengela ko zonga sima na lombango	asosolaki ete esengalaki asala nokinoki	contradiction	[TextBlock(text='Lokola premise mpe hypothesis ezali na lokota ya Lingala, nakoki te koloba soki ezali entailment, contradiction, to neutral. Nasengeli nayeba ndimbola ya maloba yango na Lingala mpo na koyanola malamu na motuna oyo.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: asosolaki ete akokaki kosengela ko zonga sima na lombango\nHypothesis: asosolaki ete esengalaki asala nokinoki\nIs this an entailment, contradiction, or neutral?'}]}]
asosolaki ete akokaki kosengela ko zonga sima na lombango	soki atikalaki esika Moko tolingaki tomona ye	neutral	"[TextBlock(text='Neutral.\n\nThe premise and hypothesis are in Lingala, a Bantu language spoken mainly in the Democratic Republic of the Congo, Republic of the Congo and Angola. \n\nRoughly translated to English:\n\nPremise: ""He/she had to return to the village""\nHypothesis: ""If he/she had stayed in one place we would have seen him/her""\n\nThe premise states that the person had to go back to the village. The hypothesis speculates that if the person had stayed in one place, they would have been seen.\n\nHowever, the premise does not provide enough information to determine if the hypothesis is true or false. It\'s possible the person could have stayed in one place in the village and been seen, or stayed somewhere else and not been seen. \n\nSince the premise neither confirms nor contradicts the hypothesis, the relationship is neutral. More context would be needed to establish entailment or contradiction.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: asosolaki ete akokaki kosengela ko zonga sima na lombango\nHypothesis: soki atikalaki esika Moko tolingaki tomona ye\nIs this an entailment, contradiction, or neutral?'}]}]
alingaki te ndenge ye aboma batu ebele ba mbula misato oyo eleki	alobaki Na esengo pona ba aventures PE bomoto Na ye	neutral	[TextBlock(text='Neutral\n\nThe premise and hypothesis are in Lingala, a Bantu language spoken in parts of Africa. Without knowing the meaning of the sentences, I cannot determine if there is an entailment or contradiction relationship between them. The sentences appear unrelated based on the limited Lingala I understand, but a full translation would be needed to say definitively. Therefore, the relationship is neutral given the information provided.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: alingaki te ndenge ye aboma batu ebele ba mbula misato oyo eleki\nHypothesis: alobaki Na esengo pona ba aventures PE bomoto Na ye\nIs this an entailment, contradiction, or neutral?'}]}]
