premise	hypothesis	label	opus	prompt
Dan haka ban tabbatar da mene dalili ba.	Ban san dalilin yawan canja makarantun sa ba.	neutral	[TextBlock(text='Wannan misali ne na Neutral.\n\nPremise din ya ce Dan bai tabbatar da dalilin wani abu ba. Hypothesis din kuma ya ce ba a san dalilin yawan canja makarantun Dan ba.\n\nDuk da cewa premise din da hypothesis din suna magana a kan Dan da wani dalili, amma premise din bai bayyana ko mene dalilin ba. Yayin da hypothesis din ya ambata cewa akwai wani dalili na yawan canja makarantu, amma ba a tabbatar da shi ba.\n\nSaboda haka, babu cikakken dace-dace tsakanin premise din da hypothesis din. Ba su tabbatar da juna ba, amma kuma ba sa warware juna ba. Neutral ne kawai.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Dan haka ban tabbatar da mene dalili ba.\nHypothesis: Ban san dalilin yawan canja makarantun sa ba.\nIs this an entailment, contradiction, or neutral?'}]}]
Dan haka ban tabbatar da mene dalili ba.	Ban san meyasa hakan ta faru ba.	entailment	"[TextBlock(text='Wannan misali ne na entailment (ƙuntatawa). A cikin premise din, an ce ""Dan haka ban tabbatar da mene dalili ba"", wanda ke nufin cewa bai san dalilin da ya sa wani abu ya faru ba. Kuma a cikin hypothesis din ma, an ce ""Ban san meyasa hakan ta faru ba"", wanda shi ma yana nufin cewa bai san dalilin da ya sa wani abu ya faru ba. Saboda haka, hypothesis din yana da ma\'ana iri ɗaya da premise din, wanda ke nuna cewa hypothesis din yana ƙuntatawa daga premise din.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Dan haka ban tabbatar da mene dalili ba.\nHypothesis: Ban san meyasa hakan ta faru ba.\nIs this an entailment, contradiction, or neutral?'}]}]
Ni kadai ne uh, na taɓa jagorancin masu gudanar da gwajin na karamin zauren  altitude.	Ba na son na zama ni kaɗai nake jagorancin masu gudanar da gwajin.	neutral	"[TextBlock(text='Wannan yana nuna cewa akwai ƙarancin daidaito tsakanin premise da kuma hypothesis. A cikin premise, an ce ""Ni kadai ne uh, na taɓa jagorancin masu gudanar da gwajin na karamin zauren altitude"". Wannan yana nufin cewa mai magana shi kaɗai ne ya taɓa jagorancin masu gudanar da gwajin a wani lokaci da ya gabata.\n\nA gefe guda kuma, hypothesis yana cewa ""Ba na son na zama ni kaɗai nake jagorancin masu gudanar da gwajin"". Wannan yana nufin cewa a halin yanzu, mai magana bai son ya kasance shi kaɗai yana jagorancin masu gudanar da gwajin ba.\n\nSaboda haka, babu wata ƙarancin daidaito ko ƙarancin daidaito tsakanin abin da aka faɗa a premise da kuma abin da aka faɗa a hypothesis. Premise yana magana game da abin da ya faru a baya, yayin da hypothesis ke magana a kan ra\'ayin mai magana a halin yanzu game da jagorancin gwajin shi kaɗai. Saboda haka, amsar ita ce ""neutral"".', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Ni kadai ne uh, na taɓa jagorancin masu gudanar da gwajin na karamin zauren  altitude.\nHypothesis: Ba na son na zama ni kaɗai nake jagorancin masu gudanar da gwajin.\nIs this an entailment, contradiction, or neutral?'}]}]
Ni kadai ne uh, na taɓa jagorancin masu gudanar da gwajin na karamin zauren  altitude.	Anyi gwajin a karamin zauren altitude.	entailment	"[TextBlock(text=""Wannan misali ne na entailment. Premise din ya nuna cewa an yi wani gwaji a karamin zauren altitude, kuma hypothesis din ya tabbatar da hakan. Saboda haka, premise din ya kunshe ma'anar hypothesis din, wanda ke nufin entailment ne."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Ni kadai ne uh, na taɓa jagorancin masu gudanar da gwajin na karamin zauren  altitude.\nHypothesis: Anyi gwajin a karamin zauren altitude.\nIs this an entailment, contradiction, or neutral?'}]}]
Ni kadai ne uh, na taɓa jagorancin masu gudanar da gwajin na karamin zauren  altitude.	Kaɗan daga cikin mu ne muka jagorancin masu gudanar da gwajin.	contradiction	"[TextBlock(text='Wannan yana nuna cewa akwai tangarɗa (contradiction) tsakanin premise ɗin da kuma hypothesis ɗin. \n\nPremise ɗin ya ce ""Ni kadai ne uh, na taɓa jagorancin masu gudanar da gwajin na karamin zauren  altitude."" Wannan yana nufin cewa kawai mutumin da ya faɗi hakan ne ya taɓa jagorancin masu gudanar da gwajin.\n\nAmma hypothesis ɗin ya ce ""Kaɗan daga cikin mu ne muka jagorancin masu gudanar da gwajin."" Wannan yana nufin cewa fiye da mutum ɗaya ne suka yi jagorancin masu gudanar da gwajin.\n\nSaboda haka, akwai tangarɗa tsakanin abin da premise ɗin ya faɗa (cewa kawai mutum ɗaya ne) da kuma abin da hypothesis ɗin ya faɗa (cewa fiye da mutum ɗaya ne). Premise ɗin bai tabbatar da hypothesis ɗin ba, kuma ma ya yi tangarɗa da shi.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Ni kadai ne uh, na taɓa jagorancin masu gudanar da gwajin na karamin zauren  altitude.\nHypothesis: Kaɗan daga cikin mu ne muka jagorancin masu gudanar da gwajin.\nIs this an entailment, contradiction, or neutral?'}]}]
Ni uh, babban jami'i tsoro, mai ritaya kamar yadda Rick ya faɗa. 	Har yanzu a wannan ranar ina aiki.	contradiction	"[TextBlock(text=""Wannan ba entailment ba ne ko contradiction, neutral ne. \n\nPremise yana magana game da wani babban jami'i mai tsoro da ritaya kamar yadda wani mutum mai suna Rick ya faɗa. \n\nHypothesis yana cewa har yanzu a wannan ranar mai amsa yana aiki. \n\nBabu wata alaƙa tsakanin abin da aka faɗa a cikin premise da kuma abin da hypothesis ya ce. Premise bai tabbatar da cewa mai amsa yana aiki a wannan ranar ba, kuma bai musanta hakan ba. Saboda haka, amsar ita ce neutral."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Ni uh, babban jami'i tsoro, mai ritaya kamar yadda Rick ya faɗa. \nHypothesis: Har yanzu a wannan ranar ina aiki.\nIs this an entailment, contradiction, or neutral?""}]}]"
Ni uh, babban jami'i tsoro, mai ritaya kamar yadda Rick ya faɗa. 	Na yi ritaya a 2002.	neutral	"[TextBlock(text=""Wannan ba entailment ba ne, ba kuma contradiction ba ne, neutral ne. \n\nDalilin shi ne, babu wata alaka tsakanin cewa an yi ritaya a wani babban jami'i da yadda Rick ya faɗa, da cewa an yi ritaya a shekara ta 2002. Ba a ambata shekara ta ritaya a cikin premise ɗin, don haka ba za a iya cewa hypothesis ɗin gaskiya ne ko karya ba ne dangane da abin da aka faɗa a premise ɗin."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Ni uh, babban jami'i tsoro, mai ritaya kamar yadda Rick ya faɗa. \nHypothesis: Na yi ritaya a 2002.\nIs this an entailment, contradiction, or neutral?""}]}]"
Ni uh, babban jami'i tsoro, mai ritaya kamar yadda Rick ya faɗa. 	Rick ya gaya muku na yi ritaya.	entailment	"[TextBlock(text='Wannan misali ne na entailment (ma\'ana). Premise ɗin ya nuna cewa Rick ya faɗa wa wani cewa ya yi ritaya, kuma hypothesis ɗin ya tabbatar da wannan ra\'ayin ta hanyar cewa ""Rick ya gaya muku na yi ritaya."" Saboda haka, premise ɗin yana ƙunsar ma\'anar hypothesis ɗin.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Ni uh, babban jami'i tsoro, mai ritaya kamar yadda Rick ya faɗa. \nHypothesis: Rick ya gaya muku na yi ritaya.\nIs this an entailment, contradiction, or neutral?""}]}]"
Akwai wasu hasashen shiga da fitar kudi a kan tebur ɗi na kuma, um, uh, kuma na Cutty,  Shine sunan abokin huldar.	Abokin huldar mai suna Cutty yana samun $10000 a wata.	neutral	[TextBlock(text='Neutral.\n\nPremise ɗin bai bayyana adadin kuɗin da Cutty yake samu a wata ba. An dai ambata cewa akwai wasu hasashen shiga da fitar kuɗi a kan teburinsa, amma ba a faɗi adadin kuɗin da yake samu a wata ba. Saboda haka, ba za mu iya cewa hypothesis ɗin gaskiya ne ko karya ba. Yana cikin yiwuwa Cutty yana samun $10,000 a wata, amma kuma ba a tabbatar da hakan daga premise ɗin ba.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Akwai wasu hasashen shiga da fitar kudi a kan tebur ɗi na kuma, um, uh, kuma na Cutty,  Shine sunan abokin huldar.\nHypothesis: Abokin huldar mai suna Cutty yana samun $10000 a wata.\nIs this an entailment, contradiction, or neutral?'}]}]
Akwai wasu hasashen shiga da fitar kudi a kan tebur ɗi na kuma, um, uh, kuma na Cutty,  Shine sunan abokin huldar.	Akwai abokin huldar mai suna Cutty.	entailment	[TextBlock(text='Entailment', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Akwai wasu hasashen shiga da fitar kudi a kan tebur ɗi na kuma, um, uh, kuma na Cutty,  Shine sunan abokin huldar.\nHypothesis: Akwai abokin huldar mai suna Cutty.\nIs this an entailment, contradiction, or neutral?'}]}]
Akwai wasu hasashen shiga da fitar kudi a kan tebur ɗi na kuma, um, uh, kuma na Cutty,  Shine sunan abokin huldar.	Ba mu da wani abokin hulda mai suna Cutty.	contradiction	[TextBlock(text='Wannan yana nuna ƙarya (contradiction). Premise ɗin ya faɗi cewa akwai wani abokin hulɗa mai suna Cutty, amma hypothesis ɗin ya ce babu wani abokin hulɗa mai suna Cutty. Saboda haka, premise ɗin da hypothesis ɗin suna ƙarya da juna.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Akwai wasu hasashen shiga da fitar kudi a kan tebur ɗi na kuma, um, uh, kuma na Cutty,  Shine sunan abokin huldar.\nHypothesis: Ba mu da wani abokin hulda mai suna Cutty.\nIs this an entailment, contradiction, or neutral?'}]}]
Yarinyar da zata iya taimaka min tana can tsallake gari.	Yarinyar da nake buƙatar taimakon ta tana zaune a can nesa.	entailment	"[TextBlock(text=""Wannan ma'anar tana nuna cewa akwai daidaituwa tsakanin ra'ayin da aka bayyana da kuma ra'ayin da aka yi imani da shi. Ra'ayin ya tabbatar da cewa yarinyar da zata iya taimakawa tana can tsallake gari, wanda ke nuna cewa tana zaune a wani wuri mai nisa. Haka kuma, ra'ayin da aka yi imani da shi ya tabbatar da cewa yarinyar da ake nema taimakon ta tana zaune a wani wuri mai nisa. Saboda haka, akwai daidaituwa (entailment) tsakanin ra'ayin da aka bayyana da kuma ra'ayin da aka yi imani da shi."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Yarinyar da zata iya taimaka min tana can tsallake gari.\nHypothesis: Yarinyar da nake buƙatar taimakon ta tana zaune a can nesa.\nIs this an entailment, contradiction, or neutral?'}]}]
Yarinyar da zata iya taimaka min tana can tsallake gari.	Yarinyar da zata taimake ni tana can tafiyar mil 5.	neutral	[TextBlock(text='Wannan ba entailment ba ne, kuma ba contradiction ba ne, neutral ne.\n\nDalilin shi ne, cewa yarinyar tana tsallake gari bai nuna cewa tana mil 5 ba. Tsallake gari na iya zama kusa ko nesa, amma babu cikakken bayani game da nisan da take.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Yarinyar da zata iya taimaka min tana can tsallake gari.\nHypothesis: Yarinyar da zata taimake ni tana can tafiyar mil 5.\nIs this an entailment, contradiction, or neutral?'}]}]
Yarinyar da zata iya taimaka min tana can tsallake gari.	Babu wani da zai iya taimaka min.	contradiction	"[TextBlock(text='This is a contradiction.\n\nThe premise states ""Yarinyar da zata iya taimaka min tana can tsallake gari."" which means ""The girl that can help me is across town."" \n\nHowever, the hypothesis states ""Babu wani da zai iya taimaka min."" which means ""There is no one that can help me.""\n\nThe premise indicates there is someone (the girl across town) who can help, while the hypothesis claims there is no one at all who can help. These two statements directly contradict each other.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Yarinyar da zata iya taimaka min tana can tsallake gari.\nHypothesis: Babu wani da zai iya taimaka min.\nIs this an entailment, contradiction, or neutral?'}]}]
Amma an rarraba su kamar su waye zasu sa hannu a gonar da kuma su waye yaran gida, Kamar dai haka---	Duka sun yadda akan cewa za su yi aiki a gona.	contradiction	[TextBlock(text='Wannan misali ne na entailment (ƙuntatawa). Tushen magana ya nuna cewa an rarraba mutane zuwa ƙungiyoyi biyu: waɗanda za su yi aiki a gonar da kuma yaran gida. Ƙarin bayani ya tabbatar da hakan ta wurin cewa duka sun yarda za su yi aiki a gona. Saboda haka, ƙarin bayani yana ƙuntatawa da abin da aka faɗa a cikin tushen magana.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Amma an rarraba su kamar su waye zasu sa hannu a gonar da kuma su waye yaran gida, Kamar dai haka---\nHypothesis: Duka sun yadda akan cewa za su yi aiki a gona.\nIs this an entailment, contradiction, or neutral?'}]}]
Amma an rarraba su kamar su waye zasu sa hannu a gonar da kuma su waye yaran gida, Kamar dai haka---	Sun kasa samun matsaya akan wa zai sa hannu a gona kuma wa ya dace ya zauna a gida.	entailment	[TextBlock(text='This is an entailment. The premise states that they divided the people into those who will work on the farm and those who are children of the household. The hypothesis follows from this, saying that they could not agree on who will work on the farm and who should stay at home. The hypothesis is a logical consequence of the premise.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Amma an rarraba su kamar su waye zasu sa hannu a gonar da kuma su waye yaran gida, Kamar dai haka---\nHypothesis: Sun kasa samun matsaya akan wa zai sa hannu a gona kuma wa ya dace ya zauna a gida.\nIs this an entailment, contradiction, or neutral?'}]}]
Amma an rarraba su kamar su waye zasu sa hannu a gonar da kuma su waye yaran gida, Kamar dai haka---	Sun kasa samun matsaya akan waye zai aiki a gonar auduga da kuma waye zai goge ƙasan .	neutral	[TextBlock(text='Wannan ba entailment ba ne, ba kuma contradiction ba ne, amma neutral ne.\n\nPremise din ya bayyana cewa an rarraba mutane zuwa ƙungiyoyi biyu - waɗanda zasu yi aiki a gona da kuma yaran gida. Amma bai bayyana ba ko sun samu matsaya akan waye zai shiga wace ƙungiya.\n\nHypothesis ɗin ya ce sun kasa samun matsaya akan waye zai aiki a gona da kuma waye zai goge ƙasa. Wannan ba daidai ba ne da abin da premise ɗin ya faɗa.\n\nSaboda haka, babu entailment ko contradiction tsakanin premise da hypothesis. Alakar tsakaninsu neutral ce.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Amma an rarraba su kamar su waye zasu sa hannu a gonar da kuma su waye yaran gida, Kamar dai haka---\nHypothesis: Sun kasa samun matsaya akan waye zai aiki a gonar auduga da kuma waye zai goge ƙasan .\nIs this an entailment, contradiction, or neutral?'}]}]
Ina nufin, suna da kamar yara biyar, ɗaya daga cikin su ya rasu.	Duka yaransu sun rayu.	contradiction	[TextBlock(text='Wannan ƙarya ce (contradiction). \n\nA cikin labarin, an faɗa cewa ɗaya daga cikin yaran biyar ya rasu. Amma a cikin hypothesis ɗin, an ce duka yaran sun rayu. Saboda haka, hypothesis ɗin yana ƙarya da abin da aka faɗa a cikin labarin (premise).', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Ina nufin, suna da kamar yara biyar, ɗaya daga cikin su ya rasu.\nHypothesis: Duka yaransu sun rayu.\nIs this an entailment, contradiction, or neutral?'}]}]
Ina nufin, suna da kamar yara biyar, ɗaya daga cikin su ya rasu.	Ɗaya daga cikin yara biyar din ya rasu.	entailment	"[TextBlock(text=""Wannan misali ne na entailment (ma'ana). Premise ɗin ya bayyana cewa ɗaya daga cikin 'yara biyar' ya rasu, kuma hypothesis ɗin ma haka yake cewa - cewa ɗaya daga cikin 'yara biyar ɗin' ya rasu. Saboda haka, abin da hypothesis ɗin ya faɗa yana cikin abin da aka faɗa a cikin premise ɗin. Premise ɗin ya ƙunshi ma'anar hypothesis ɗin."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Ina nufin, suna da kamar yara biyar, ɗaya daga cikin su ya rasu.\nHypothesis: Ɗaya daga cikin yara biyar din ya rasu.\nIs this an entailment, contradiction, or neutral?'}]}]
Ina nufin, suna da kamar yara biyar, ɗaya daga cikin su ya rasu.	Yaran da ya rasu an haife shi da rashin alfiya.	neutral	[TextBlock(text='Neutral.\n\nBabu wani bayani a cikin premise din da ya nuna cewa yaron da ya rasu an haife shi da rashin lafiya. Premise din kawai ya ce ɗaya daga cikin yaran ya rasu, amma bai bayyana dalilin mutuwar ba. Saboda haka, ba za mu iya cewa hypothesis ɗin gaskiya ne ko karya ba. Yana iya zama gaskiya, amma kuma ba dole ba ne.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Ina nufin, suna da kamar yara biyar, ɗaya daga cikin su ya rasu.\nHypothesis: Yaran da ya rasu an haife shi da rashin alfiya.\nIs this an entailment, contradiction, or neutral?'}]}]
Tace a yayin da hawaye ne kawai ke zuba daga idon ta kuma tace, sannan tace Joe hayo kan barandar.	Da tana faɗa masa ya hayo kan barandar idanun ta da hawaye.	entailment	[TextBlock(text='This is an entailment. The premise states that Tace was crying and telling Joe to climb the verandah. The hypothesis also states that her eyes were filled with tears as she was telling him to climb the verandah. So the hypothesis follows logically from the information given in the premise.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Tace a yayin da hawaye ne kawai ke zuba daga idon ta kuma tace, sannan tace Joe hayo kan barandar.\nHypothesis: Da tana faɗa masa ya hayo kan barandar idanun ta da hawaye.\nIs this an entailment, contradiction, or neutral?'}]}]
Tace a yayin da hawaye ne kawai ke zuba daga idon ta kuma tace, sannan tace Joe hayo kan barandar.	Tayi saurin goge hawayen bayan ta tunkuɗo da Joe daga baranda.	contradiction	[TextBlock(text='Wannan ba entailment ba ne, kuma ba contradiction ba ne, amma neutral ne.\n\nPremise yana cewa Tace tana kuka yayin da take magana da Joe a kan baranda. Amma hypothesis yana cewa ta goge hawayen bayan ta tunkuɗo da Joe daga baranda.\n\nPremise bai bayyana cewa ta goge hawayen ba bayan ta tunkuɗo da Joe daga baranda. Kuma bai musanta hakan ba. Saboda haka, babu wani abu a cikin premise da ke tabbatar ko yin magana a kan abin da hypothesis ya ce. Saboda haka, yana da yiwuwa amma ba dole ba cewa ta goge hawayen bayan ta tunkuɗo da Joe daga baranda. Saboda haka, alakar tsakanin premise da hypothesis ita ce neutral.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Tace a yayin da hawaye ne kawai ke zuba daga idon ta kuma tace, sannan tace Joe hayo kan barandar.\nHypothesis: Tayi saurin goge hawayen bayan ta tunkuɗo da Joe daga baranda.\nIs this an entailment, contradiction, or neutral?'}]}]
