premise	hypothesis	label	opus	prompt
Ngoko andiqinisekanga ukuba kutheni.	Andiyazi kwakutheni ukuze atshintshe izikolo.	neutral	"[TextBlock(text='Neither. The given sentence ""Ngoko andiqinisekanga ukuba kutheni"" does not contain enough information to determine if the statement ""Andiyazi kwakutheni ukuze atshintshe izikolo"" is true or false. The first sentence simply states ""Therefore I am not sure why"", without specifying what the reason or context is. More details would be needed to evaluate the truth of the second statement about not knowing why someone changed schools.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ngoko andiqinisekanga ukuba kutheni.\nQuestion: Andiyazi kwakutheni ukuze atshintshe izikolo. True, False, or Neither?\nAnswer:'}]}]
Ngoko andiqinisekanga ukuba kutheni.	Andiyazi ukuba kutheni ukuze yenzeke lo nto.  	entailment	"[TextBlock(text='Neither.\n\nThe given sentence ""Ngoko andiqinisekanga ukuba kutheni."" is not exactly the same as ""Andiyazi ukaba kutheni ukuze yenzeke lo nto."", but they have a very similar meaning.\n\n""Ngoko andiqinisekanga ukuba kutheni."" translates to ""So I\'m not sure why.""\n\n""Andiyazi ukuba kutheni ukuze yenzeke lo nto."" translates to ""I don\'t know why this happened.""\n\nBoth sentences express uncertainty about the reason for something, but they are phrased slightly differently. Therefore, it cannot be classified as definitively True or False, so the most appropriate answer is Neither.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ngoko andiqinisekanga ukuba kutheni.\nQuestion: Andiyazi ukuba kutheni ukuze yenzeke lo nto.   True, False, or Neither?\nAnswer:'}]}]
Yayindim ndodwa owaye uh , soloko eqhuba abalawuli , uvavanyo kwigumbi le althityhudi encinci. 	Zange ndithande ukuba ibendim ndodwa owaqhuba abalawuli kuvavanyo.	neutral	[TextBlock(text='Neither. Umbhali akatsho ukuba wayengathandi ukuqhuba abalawuli kuvavanyo yedwa. Umbhali uthetha nje ukuba wayesoloko eqhuba abalawuli kuvavanyo kwigumbi le althityhudi encinci, kodwa akachazi ukuba wayekuthanda okanye wayengakuthandi ukwenza oku yedwa.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yayindim ndodwa owaye uh , soloko eqhuba abalawuli , uvavanyo kwigumbi le althityhudi encinci. \nQuestion: Zange ndithande ukuba ibendim ndodwa owaqhuba abalawuli kuvavanyo. True, False, or Neither?\nAnswer:'}]}]
Yayindim ndodwa owaye uh , soloko eqhuba abalawuli , uvavanyo kwigumbi le althityhudi encinci. 	Uvavanyo zazisenziwa kumagumbi amancinci e-althityhudi.	entailment	"[TextBlock(text='True. Isivakalisi sithi ""uvavanyo kwigumbi le althityhudi encinci"", oku kuthetha ukuba uvavanyo lwalusenziwa kumagumbi amancinci e-althityhudi.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yayindim ndodwa owaye uh , soloko eqhuba abalawuli , uvavanyo kwigumbi le althityhudi encinci. \nQuestion: Uvavanyo zazisenziwa kumagumbi amancinci e-althityhudi. True, False, or Neither?\nAnswer:'}]}]
Yayindim ndodwa owaye uh , soloko eqhuba abalawuli , uvavanyo kwigumbi le althityhudi encinci. 	kwakukho abambalwa bethu ababeqhuba abalawuli kuvavanyo.	contradiction	"[TextBlock(text='Ngokolwazi olunikezelwe kwisivakalisi, impendulo ithi Neither (Akukho nto iyiyo).\n\nIsivakalisi asixeli ngokuthe ngqo ukuba kwakukho abambalwa ababeqhuba abalawuli kuvavanyo. Endaweni yoko, isivakalisi sithi ""Yayindim ndodwa owaye uh, soloko eqhuba abalawuli, uvavanyo kwigumbi le althityhudi encinci."" Oku akubonisi ngokuthe ngqo ukuba kwakukho abanye abantu ababeqhuba abalawuli kuvavanyo ngaphandle komuntu othethayo. Ngoko ke, isivakalisi esimiselweyo asinakho ukuphendulwa nge-True okanye False ngokusekelwe kulwazi olunikezelweyo.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yayindim ndodwa owaye uh , soloko eqhuba abalawuli , uvavanyo kwigumbi le althityhudi encinci. \nQuestion: kwakukho abambalwa bethu ababeqhuba abalawuli kuvavanyo. True, False, or Neither?\nAnswer:'}]}]
Ndingu uh ,mphathi oyintloko wapolisa, othathe umhlala phantsi, ngokutsho kukaRick. 	Ndisasebenza nanamhlanje. 	contradiction	[TextBlock(text='False. Kuthiwa umphathi oyintloko wapolisa uthathe umhlala phantsi, ngoko ke akasasebenzi nanamhlanje.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndingu uh ,mphathi oyintloko wapolisa, othathe umhlala phantsi, ngokutsho kukaRick. \nQuestion: Ndisasebenza nanamhlanje.  True, False, or Neither?\nAnswer:'}]}]
Ndingu uh ,mphathi oyintloko wapolisa, othathe umhlala phantsi, ngokutsho kukaRick. 	Ndathatha umhlala phantsi  ngonyaka wama2002. 	neutral	[TextBlock(text='Neither. The information provided does not specify the year in which the police chief retired. It only states that the police chief is retired, according to Rick, but no retirement year is mentioned.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndingu uh ,mphathi oyintloko wapolisa, othathe umhlala phantsi, ngokutsho kukaRick. \nQuestion: Ndathatha umhlala phantsi  ngonyaka wama2002.  True, False, or Neither?\nAnswer:'}]}]
Ndingu uh ,mphathi oyintloko wapolisa, othathe umhlala phantsi, ngokutsho kukaRick. 	URick wakuxelela ukuba ndithathe umhlala phantsi. 	entailment	"[TextBlock(text='Neither. Umbhali akatsho ukuba uRick wamxelela ngqo ukuba athathe umhlala phantsi. Umbhali uthi ""ngokutsho kukaRick"" ndingu umphathi oyintloko wapolisa othathe umhlala phantsi. Oku kuthetha ukuba uRick uthethe ngombhali, hayi ukuba wathetha naye ngqo.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndingu uh ,mphathi oyintloko wapolisa, othathe umhlala phantsi, ngokutsho kukaRick. \nQuestion: URick wakuxelela ukuba ndithathe umhlala phantsi.  True, False, or Neither?\nAnswer:'}]}]
Kukho uqikelelo lokuhamba kwemali kwidesika yam kwaye, um uh, yenzelwe into enjalo naleyo Cutty. Elo ligama lomxhasi.	Umxhasi obizwa ngokuba nguCutty wenza i10000 yedola ngenyanga. 	neutral	"[TextBlock(text='Neither - Akukho lwazi olwaneleyo olunikezelweyo ukuqinisekisa ukuba uCutty wenza i$10,000 ngenyanga. Intetho ithi uCutty ""wenza into enjalo naleyo"" kodwa ayichazi ngqo ukuba wenza imalini ngenyanga.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kukho uqikelelo lokuhamba kwemali kwidesika yam kwaye, um uh, yenzelwe into enjalo naleyo Cutty. Elo ligama lomxhasi.\nQuestion: Umxhasi obizwa ngokuba nguCutty wenza i10000 yedola ngenyanga.  True, False, or Neither?\nAnswer:'}]}]
Kukho uqikelelo lokuhamba kwemali kwidesika yam kwaye, um uh, yenzelwe into enjalo naleyo Cutty. Elo ligama lomxhasi.	Kukho umxhasi ogama linguCutty.	entailment	"[TextBlock(text='Kuyinyaniso (True). Isivakalisi sithi ""Elo ligama lomxhasi"", ngoko ke uCutty ligama lomxhasi.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kukho uqikelelo lokuhamba kwemali kwidesika yam kwaye, um uh, yenzelwe into enjalo naleyo Cutty. Elo ligama lomxhasi.\nQuestion: Kukho umxhasi ogama linguCutty. True, False, or Neither?\nAnswer:'}]}]
Kukho uqikelelo lokuhamba kwemali kwidesika yam kwaye, um uh, yenzelwe into enjalo naleyo Cutty. Elo ligama lomxhasi.	Asinaye umxhasi obizwa ngokuba nguCutty. 	contradiction	"[TextBlock(text='Ndicinga ukuba impendulo yileyo: True\n\nKwintetho oyinikiweyo, umntu uthetha ngomxhasi ogama linguCutty. Kodwa emva koko uthi ""Asinaye umxhasi obizwa ngokuba nguCutty"". Ngoko ke, kuyinyaniso ukuba abanawo umxhasi onegama elinguCutty, njengoko besele bekutsho ngokucacileyo.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kukho uqikelelo lokuhamba kwemali kwidesika yam kwaye, um uh, yenzelwe into enjalo naleyo Cutty. Elo ligama lomxhasi.\nQuestion: Asinaye umxhasi obizwa ngokuba nguCutty.  True, False, or Neither?\nAnswer:'}]}]
Le ntombazana ezondinceda ihlala ngaphaya kwedolophu.	Le ntombazana endidinga uncedo kuyo ihlala kwindlela kude . 	entailment	"[TextBlock(text='True.\n\nLe ntombazana ezondinceda ihlala ngaphaya kwedolophu (The girl who will help me stays outside of town).\n\nLe ntombazana endidinga uncedo kuyo ihlala kwindlela kude (The girl I need help from stays far away).\n\nBoth sentences convey the same meaning - that the girl who the speaker needs help from lives far away or outside of town. Therefore, the statement ""Le ntombazana endidinga uncedo kuyo ihlala kwindlela kude"" is True based on the original sentence.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Le ntombazana ezondinceda ihlala ngaphaya kwedolophu.\nQuestion: Le ntombazana endidinga uncedo kuyo ihlala kwindlela kude .  True, False, or Neither?\nAnswer:'}]}]
Le ntombazana ezondinceda ihlala ngaphaya kwedolophu.	Le ntombazana ezakundinceda ihlala kumgama oziimiyile ezi-5.	neutral	"[TextBlock(text='Neither. Akukho kwazi okwaneleyo ukuze siqiniseke ngemiyile eyi-5. Isivakalisi sithi le ntombazana ihlala ""ngaphaya kwedolophu"" kodwa asichazi ngqo umgama weemiyile.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Le ntombazana ezondinceda ihlala ngaphaya kwedolophu.\nQuestion: Le ntombazana ezakundinceda ihlala kumgama oziimiyile ezi-5. True, False, or Neither?\nAnswer:'}]}]
Le ntombazana ezondinceda ihlala ngaphaya kwedolophu.	Akekho umntu onokundinceda. 	contradiction	"[TextBlock(text='False. Kwintetho ethi ""Le ntombazana ezondinceda ihlala ngaphaya kwedolophu"", kuyacaca ukuba kukho umntu onokunceda - le ntombazana ihlala ngaphaya kwedolophu. Ngoko ke, intetho ethi ""Akekho umntu onokundinceda"" ayiyonyani (False) kuba kukho umntu okhankanyiweyo onokunceda.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Le ntombazana ezondinceda ihlala ngaphaya kwedolophu.\nQuestion: Akekho umntu onokundinceda.  True, False, or Neither?\nAnswer:'}]}]
Kodwa bahlukana phakathi, ngathi yayingobani na abangobasemabaleni ezandla , nokuba ngoobani na abantwana bendlu kwakunjalo--	Bonke bagqiba kwelokuba bazakusebenza emabaleni. 	contradiction	[TextBlock(text='Neither. Umbhalo awutsho ukuba bonke bagqiba kwelokuba bazakusebenza emabaleni. Endaweni yoko, umbhalo uthi bahlukana phakathi malunga nokuba ngobani na abangobasemabaleni ezandla kunye nokuba ngobani na abantwana bendlu. Akukho nto ecacileyo echaza ukuba bonke bavumelana ngokusebenza emabaleni.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kodwa bahlukana phakathi, ngathi yayingobani na abangobasemabaleni ezandla , nokuba ngoobani na abantwana bendlu kwakunjalo--\nQuestion: Bonke bagqiba kwelokuba bazakusebenza emabaleni.  True, False, or Neither?\nAnswer:'}]}]
Kodwa bahlukana phakathi, ngathi yayingobani na abangobasemabaleni ezandla , nokuba ngoobani na abantwana bendlu kwakunjalo--	Abakwazanga ukugqiba ukuba ngubani owayesisandla sebala kunye nowasendlwini. 	entailment	"[TextBlock(text='True\n\nEsi sivakalisi sithi ""Kodwa bahlukana phakathi, ngathi yayingobani na abangobasemabaleni ezandla , nokuba ngoobani na abantwana bendlu kwakunjalo"", okuthetha ukuba abakwazanga ukuvumelana okanye ukugqiba ukuba ngubani owayesisandla sebala kunye nowayengumntwana wasendlwini. Ngoko ke, inkcazelo ethi ""Abakwazanga ukugqiba ukuba ngubani owayesisandla sebala kunye nowasendlwini"" iyinyaniso ngokwesinxibo esinikwe sona.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kodwa bahlukana phakathi, ngathi yayingobani na abangobasemabaleni ezandla , nokuba ngoobani na abantwana bendlu kwakunjalo--\nQuestion: Abakwazanga ukugqiba ukuba ngubani owayesisandla sebala kunye nowasendlwini.  True, False, or Neither?\nAnswer:'}]}]
Kodwa bahlukana phakathi, ngathi yayingobani na abangobasemabaleni ezandla , nokuba ngoobani na abantwana bendlu kwakunjalo--	Abakwazanga ukuvumelana ukuba ngubani omakasebenze kwindawo yelaphu kunye nomakorobhe phantsi. 	neutral	[TextBlock(text='Ndicinga ukuba impendulo ilungile (True). Esi sivakalisi sithetha ukuba abantu abakwazanga ukuvumelana ngokuba ngubani na omakasebenze kwindawo yelaphu (abasemabaleni ezandla) kunye nokuba ngubani na omakasebenze ngaphakathi endlwini (abantwana bendlu). Ngoko ke, abakwazanga ukufikelela kwisivumelwano ngokwabiwa komsebenzi phakathi kwabo basebenza ngaphandle nangaphakathi.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kodwa bahlukana phakathi, ngathi yayingobani na abangobasemabaleni ezandla , nokuba ngoobani na abantwana bendlu kwakunjalo--\nQuestion: Abakwazanga ukuvumelana ukuba ngubani omakasebenze kwindawo yelaphu kunye nomakorobhe phantsi.  True, False, or Neither?\nAnswer:'}]}]
Ndithetha ukuba babenabantwana abahlanu, omnye wabo wasweleka.	Bonke abantwana babo basinda. 	contradiction	"[TextBlock(text='False.\n\nIsivakalisi sithi ""omnye wabo wasweleka"", oku kuthetha ukuba omnye wabantwana bahlanu akaphilanga. Ngoko ke, akulilo iqiniso ukuthi bonke abantwana babo basinda.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndithetha ukuba babenabantwana abahlanu, omnye wabo wasweleka.\nQuestion: Bonke abantwana babo basinda.  True, False, or Neither?\nAnswer:'}]}]
Ndithetha ukuba babenabantwana abahlanu, omnye wabo wasweleka.	Omnye umntwana kwabaHlanu wasweleka . 	entailment	"[TextBlock(text='True\n\nIsivakalisi sithi ""omnye wabo wasweleka"", nto leyo ethetha ukuba omnye umntwana kwabahlanu wasweleka. Ngoko ke, isivakalisi ""Omnye umntwana kwabaHlanu wasweleka"" siyinyaniso (True) ngokweenkcukacha ezinikezelwe.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndithetha ukuba babenabantwana abahlanu, omnye wabo wasweleka.\nQuestion: Omnye umntwana kwabaHlanu wasweleka .  True, False, or Neither?\nAnswer:'}]}]
Ndithetha ukuba babenabantwana abahlanu, omnye wabo wasweleka.	Umntwana owaswelekayo wazalwa egula. 	neutral	[TextBlock(text='Neither\n\nKwisicatshulwa esingentla akukho lwazi olubonisa ukuba umntwana owaswelekayo wazalwa egula okanye engaguli. Siyaxelelwa nje ukuba omnye wabantwana abahlanu wasweleka, kodwa asixelelwanga nto malunga nesimo sakhe sempilo xa wazalwayo.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndithetha ukuba babenabantwana abahlanu, omnye wabo wasweleka.\nQuestion: Umntwana owaswelekayo wazalwa egula.  True, False, or Neither?\nAnswer:'}]}]
Wathi yayizinyembezi nje ezaziphuma emehlweni wakhe, kwaye wathi, emveni koko wathi uJoe weza kwiVeranda. 	Njengoko wamxelela ukuba eze kwiveranda wayenenyembezi emehlweni wakhe. 	entailment	[TextBlock(text='Neither. Umbhali akatsho ukuba uJoe wabizwa ukuba eze kwiveranda. Umbhali uthi uJoe weza kwiveranda emva kokuba umntu ongaziwayo ebelila, kodwa akukho bungqina bokuba lo mntu wamxelela uJoe ukuba eze kwiveranda.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Wathi yayizinyembezi nje ezaziphuma emehlweni wakhe, kwaye wathi, emveni koko wathi uJoe weza kwiVeranda. \nQuestion: Njengoko wamxelela ukuba eze kwiveranda wayenenyembezi emehlweni wakhe.  True, False, or Neither?\nAnswer:'}]}]
Wathi yayizinyembezi nje ezaziphuma emehlweni wakhe, kwaye wathi, emveni koko wathi uJoe weza kwiVeranda. 	Wakhawulezisa wazosula iinyembezi emveni kokuziphosa kukaJoe kwiveranda. 	contradiction	"[TextBlock(text=""Neither. The original text does not mention that the person quickly wiped away their tears after Joe came onto the veranda. It only states that the person was crying, and after that, Joe came onto the veranda. No information is provided about the person's reaction to Joe's arrival or wiping away their tears."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Wathi yayizinyembezi nje ezaziphuma emehlweni wakhe, kwaye wathi, emveni koko wathi uJoe weza kwiVeranda. \nQuestion: Wakhawulezisa wazosula iinyembezi emveni kokuziphosa kukaJoe kwiveranda.  True, False, or Neither?\nAnswer:'}]}]
Wathi yayizinyembezi nje ezaziphuma emehlweni wakhe, kwaye wathi, emveni koko wathi uJoe weza kwiVeranda. 	Wayesonwabile ukubona uJoe wade waqalisa ukulila. 	neutral	[TextBlock(text='Neither. Akukho kwisicatshulwa esithi wayesonwabile ukubona uJoe. Isicatshulwa sithi waqalisa ukulila xa uJoe efika, kodwa asixeli ukuba kungoba wayesonwabile okanye elusizi ukumbona.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Wathi yayizinyembezi nje ezaziphuma emehlweni wakhe, kwaye wathi, emveni koko wathi uJoe weza kwiVeranda. \nQuestion: Wayesonwabile ukubona uJoe wade waqalisa ukulila.  True, False, or Neither?\nAnswer:'}]}]
Nokuba inqwelo moya yayisitsha, kwakutheni, inga yhu, tsha kwaye inganyibilika ngecandelo elikhokheleyo ngemitha ivuze. 	Imitha nayo ingaqulathwa ngesexha lomlilo. 	neutral	[TextBlock(text='Neither.\n\nAkukho nto kwisicatshulwa esixela ukuba imitha ingaqulathwa ngesexha lomlilo okanye hayi. Isicatshulwa sithetha ngenqwelo moya eyayisitsha, kodwa asixeli nto malunga nokuba imitha ingaqulathwa ngesexha lomlilo. Ngoko ke, akukho lwazi olwaneleyo ukuphendula ngo-True okanye False, impendulo ingqalileyo yi-Neither.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nokuba inqwelo moya yayisitsha, kwakutheni, inga yhu, tsha kwaye inganyibilika ngecandelo elikhokheleyo ngemitha ivuze. \nQuestion: Imitha nayo ingaqulathwa ngesexha lomlilo.  True, False, or Neither?\nAnswer:'}]}]
Nokuba inqwelo moya yayisitsha, kwakutheni, inga yhu, tsha kwaye inganyibilika ngecandelo elikhokheleyo ngemitha ivuze. 	Imitha ingavuzela kwingxenye ephambili emveni kokuba inqwelo moya itshile. 	entailment	"[TextBlock(text='Ndicinga ukuba impendulo ilungile (True). Kwisicatshulwa kuthiwa ukuba inqwelo moya yayitsha, ""inganyibilika ngecandelo elikhokheleyo ngemitha ivuze"". Oku kuthetha ukuba imitha ingavuza kwicandelo elikhokheleyo okanye elingaphambili lenqwelo moya emva kokuba itshile. Ngoko ke, inkcazelo yokuba ""imitha ingavuzela kwingxenye ephambili emveni kokuba inqwelo moya itshile"" iyinyaniso ngokweenkcukacha ezinikezelwe kwisicatshulwa.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nokuba inqwelo moya yayisitsha, kwakutheni, inga yhu, tsha kwaye inganyibilika ngecandelo elikhokheleyo ngemitha ivuze. \nQuestion: Imitha ingavuzela kwingxenye ephambili emveni kokuba inqwelo moya itshile.  True, False, or Neither?\nAnswer:'}]}]
