premise	hypothesis	label	opus	prompt
Kale nno, simanyidde ddala lwaki.	Simanyi lwaki yakyusakyusa amasomero.	neutral	"[TextBlock(text=""Neither. Okuva ku byoyogedde, tomanyi lwaki omuntu oyo yakyusa amasomero, naye ekyo tekitegeeza nti ddala yakyusa amasomero. Oyinza obutamanyi ensonga lwaki, naye ate nga takyusizza ddala masomero. Olw'ensonga eyo, tewali bwekuusa oba obulimba mu kyoyogedde."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kale nno, simanyidde ddala lwaki.\nQuestion: Simanyi lwaki yakyusakyusa amasomero. True, False, or Neither?\nAnswer:'}]}]
Kale nno, simanyidde ddala lwaki.	Simanyi lwaki ekyo kyagwawo.	entailment	"[TextBlock(text='The correct answer is Neither.\n\nThe given sentence ""Kale nno, simanyidde ddala lwaki"" translates to ""Well then, I really don\'t know why."" This expresses lack of knowledge about the reason for something.\n\nThe question statement ""Simanyi lwaki ekyo kyagwawo"" means ""I don\'t know why that happened."" This also expresses not knowing the reason behind an occurrence.\n\nWhile both sentences convey the same general idea of not knowing the reason for something, they are not identical statements to be judged as strictly True or False. The question statement refers to a specific event (""ekyo"" = ""that""), while the given sentence doesn\'t mention a particular incident. Therefore, Neither is the most appropriate answer, as the statements are similar in meaning but not exact matches.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kale nno, simanyidde ddala lwaki.\nQuestion: Simanyi lwaki ekyo kyagwawo. True, False, or Neither?\nAnswer:'}]}]
Nze nzekka uh, eyali akozesa obuuma obulondoola obwa, okugezesa enkyukakyuka y'embeera y'ekintu ekibeera kiteekeddwa mu kasenge.	Ssaakyagala kubeera nzekka nga nze nsobola okukozesa obuuma mu kugezesa.	neutral	"[TextBlock(text='Okuddamu kuli Neither.\n\nMu mboozi gy\'otadde, tewali kintu kyonna ekikwatagana na ggwe okwagala oba obutayagala kubeera nzekka nga okozesa obuuma obwo. Emboozi egamba nti obuuma obwo bukozesebwa okugezesa enkyukakyuka y\'embeera y\'ekintu ekiteekebwa mu kasenge. Naye tewali kintu kyonna ekikwatagana na ggwe oba by\'oyagala. N\'olw\'ekyo okuddamu ""True"" oba ""False"" tekusoboka - okuddamu kuteekwa okuba ""Neither"".', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Nze nzekka uh, eyali akozesa obuuma obulondoola obwa, okugezesa enkyukakyuka y'embeera y'ekintu ekibeera kiteekeddwa mu kasenge.\nQuestion: Ssaakyagala kubeera nzekka nga nze nsobola okukozesa obuuma mu kugezesa. True, False, or Neither?\nAnswer:""}]}]"
Nze nzekka uh, eyali akozesa obuuma obulondoola obwa, okugezesa enkyukakyuka y'embeera y'ekintu ekibeera kiteekeddwa mu kasenge.	Okugezesebwa baakukolera mu kasenge omulondoolerwa enkyukakyuka y'embeera y'ekintu.	entailment	"[TextBlock(text='Okugezesebwa baakukolera mu kasenge omulondoolerwa enkyukakyuka y\'embeera y\'ekintu kiba kituufu (True) okusinziira ku ebyo ebiri mu nnyiriri ezisooka. \n\nMu nnyiriri ezisooka, kigambibwa nti ""eyali akozesa obuuma obulondoola obwa, okugezesa enkyukakyuka y\'embeera y\'ekintu ekibeera kiteekeddwa mu kasenge."" Kino kiraga nti okugezesa kwali kukolebwa mu kasenge omulondoolerwa enkyukakyuka y\'embeera y\'ekintu.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Nze nzekka uh, eyali akozesa obuuma obulondoola obwa, okugezesa enkyukakyuka y'embeera y'ekintu ekibeera kiteekeddwa mu kasenge.\nQuestion: Okugezesebwa baakukolera mu kasenge omulondoolerwa enkyukakyuka y'embeera y'ekintu. True, False, or Neither?\nAnswer:""}]}]"
Nze nzekka uh, eyali akozesa obuuma obulondoola obwa, okugezesa enkyukakyuka y'embeera y'ekintu ekibeera kiteekeddwa mu kasenge.	Batono ku ffe abaddukanya obuuma mu kugezesa.	contradiction	"[TextBlock(text='Okusinziira ku by\'oyogedde, ekiddibwamu kye ""Neither"".\n\nMu nnyiriri ez\'omu ntandikwa tewali kintu kyonna kiraga nti abantu batono oba bangi abakozesa obuuma obwo mu kugezesa. Ekiragiro kisooka kwogera ku nzekka emu eyali ekozesa obuuma obwo, naye tekituwa ndagiriro yonna ku muwendo gw\'abantu abagukozesa.\n\nN\'olw\'ekyo, tewali bukakasa nti ""Batono ku ffe abaddukanya obuuma mu kugezesa"" oba nti si bwe kiri. Ekiragiro tekimala kuddamu kibuuzo ekyo.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Nze nzekka uh, eyali akozesa obuuma obulondoola obwa, okugezesa enkyukakyuka y'embeera y'ekintu ekibeera kiteekeddwa mu kasenge.\nQuestion: Batono ku ffe abaddukanya obuuma mu kugezesa. True, False, or Neither?\nAnswer:""}]}]"
Nze uh, Chief Master Sergeant, eyawummula, nga Rick bw'agambye.	N'okutuusa leero, nkyakola.	contradiction	"[TextBlock(text='Ekyokuddamu kiri ""Neither"" kubanga tewali bimala okusobola okukakasa oba okugaana nti okyakola okutuusa leero. Ebigambo ""N\'okutuusa leero, nkyakola"" tebimala kuwa bukakasa oba okyakola oba nedda.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Nze uh, Chief Master Sergeant, eyawummula, nga Rick bw'agambye.\nQuestion: N'okutuusa leero, nkyakola. True, False, or Neither?\nAnswer:""}]}]"
Nze uh, Chief Master Sergeant, eyawummula, nga Rick bw'agambye.	Nawummula mu 2002.	neutral	"[TextBlock(text='Mu byogeddeko, tewali bimala okusobola okukakasa oba nawummula mu 2002 oba nedda. Kino kiva ku kuba nti tewali biseera byennyini mw\'oyogedde lw\'owummula. Kale okuddamu kwange kwe kuba nti ""Neither"", kubanga ebikwata ku mwaka gw\'owummuliramu tebimanyiddwa.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Nze uh, Chief Master Sergeant, eyawummula, nga Rick bw'agambye.\nQuestion: Nawummula mu 2002. True, False, or Neither?\nAnswer:""}]}]"
Nze uh, Chief Master Sergeant, eyawummula, nga Rick bw'agambye.	Rick yabagamba nti nnawummula.	entailment	[TextBlock(text='Kituufu (True). Mu byoyogedde, wagambye nti Rick yabagamba nti Chief Master Sergeant yawummudde.', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Nze uh, Chief Master Sergeant, eyawummula, nga Rick bw'agambye.\nQuestion: Rick yabagamba nti nnawummula. True, False, or Neither?\nAnswer:""}]}]"
Waliwo kko ebikwata ku nsuubira y'ennyingiza ya ssente ebiri ku mmeeza yange era, um, uh, bya Cutty, lye linnya lya kasitoma.	Kasitoma ayitibwa Cutty akola  $10000 buli mwezi.	neutral	"[TextBlock(text=""Neither. Ebikwata ku nsuubira y'ennyingiza ya ssente ebiri ku mmeeza yo bikwata ku kasitoma ayitibwa Cutty, naye tewali bya kwogera nti akola doola 10,000 buli mwezi. Obubaka obwo tebumala kuwa bukakasa nti Cutty afuna ssente ezo buli mwezi."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Waliwo kko ebikwata ku nsuubira y'ennyingiza ya ssente ebiri ku mmeeza yange era, um, uh, bya Cutty, lye linnya lya kasitoma.\nQuestion: Kasitoma ayitibwa Cutty akola  $10000 buli mwezi. True, False, or Neither?\nAnswer:""}]}]"
Waliwo kko ebikwata ku nsuubira y'ennyingiza ya ssente ebiri ku mmeeza yange era, um, uh, bya Cutty, lye linnya lya kasitoma.	Waliwo kasitoma ng'erinnya lye ye Cutty.	entailment	"[TextBlock(text=""True. Mu biwandiikiddwa waggulu, balaga nti waliwo kasitoma ng'erinnya lye ye Cutty."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Waliwo kko ebikwata ku nsuubira y'ennyingiza ya ssente ebiri ku mmeeza yange era, um, uh, bya Cutty, lye linnya lya kasitoma.\nQuestion: Waliwo kasitoma ng'erinnya lye ye Cutty. True, False, or Neither?\nAnswer:""}]}]"
Waliwo kko ebikwata ku nsuubira y'ennyingiza ya ssente ebiri ku mmeeza yange era, um, uh, bya Cutty, lye linnya lya kasitoma.	Tetulina wano kasitoma yenna ayitibwa Cutty.	contradiction	"[TextBlock(text='Neither. Tewali bukakasa nti waliwo oba tewali kasitoma ayitibwa Cutty. Ebigambo ebisembayo ""lye linnya lya kasitoma"" biraga nti ayogeddwako ayinza okuba nga ye kasitoma Cutty, naye tekikakasiddwa ddala nti Cutty gy\'ali oba taliwo.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Waliwo kko ebikwata ku nsuubira y'ennyingiza ya ssente ebiri ku mmeeza yange era, um, uh, bya Cutty, lye linnya lya kasitoma.\nQuestion: Tetulina wano kasitoma yenna ayitibwa Cutty. True, False, or Neither?\nAnswer:""}]}]"
Omuwala ayinza okunnyamba ali walako n'ekibuga.	Omuwala gwe nneetaagako obuyambi abeera walako.	entailment	"[TextBlock(text='Neither.\n\nThe original statement ""Omuwala ayinza okunnyamba ali walako n\'ekibuga"" does not provide enough information to determine whether the girl who can help me is nearby or not. It simply states that the girl who can help me exists somewhere, but does not specify her location relative to the speaker.\n\nTherefore, the question ""Omuwala gwe nneetaagako obuyambi abeera walako"" (The girl I need help from is nearby) cannot be answered as either true or false based on the information given. More context would be needed to make that determination.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Omuwala ayinza okunnyamba ali walako n'ekibuga.\nQuestion: Omuwala gwe nneetaagako obuyambi abeera walako. True, False, or Neither?\nAnswer:""}]}]"
Omuwala ayinza okunnyamba ali walako n'ekibuga.	Omuwala agenda okunnyamba yeesudde mmayiro 5.	neutral	"[TextBlock(text=""Neither. Tekisoboka kugamba oba omuwala agenda okunnyamba yeesudde mmayiro 5 kubanga ebyo tebivudde mu bigambo ebiweereddwa. Ekigambo tekitubuulira buwanvu bw'ekkubo omuwala ly'agenda okwambuka okutuuka gy'oli."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Omuwala ayinza okunnyamba ali walako n'ekibuga.\nQuestion: Omuwala agenda okunnyamba yeesudde mmayiro 5. True, False, or Neither?\nAnswer:""}]}]"
Omuwala ayinza okunnyamba ali walako n'ekibuga.	Tewaliiwo muntu ayinza kunnyamba.	contradiction	"[TextBlock(text='Neither.\n\nThe given statement ""Omuwala ayinza okunnyamba ali walako n\'ekibuga"" suggests that there is a girl who can help and is nearby with a compound/homestead. It doesn\'t directly confirm or deny the presence of someone who can help.\n\nThe question ""Tewaliiwo muntu ayinza kunnyamba"" translates to ""There is no one who can help me."" This cannot be conclusively determined as true or false based solely on the initial statement about a girl who may be able to help. More context would be needed to give a definitive true or false answer.\n\nTherefore, based strictly on the information provided, the answer is Neither - there is insufficient evidence to conclude if the statement ""Tewaliiwo muntu ayinza kunnyamba"" is true or false.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Omuwala ayinza okunnyamba ali walako n'ekibuga.\nQuestion: Tewaliiwo muntu ayinza kunnyamba. True, False, or Neither?\nAnswer:""}]}]"
Naye baali bagabanyiziddwaamu ku b'ani abaali balina okuba abakozi ku ffaamu n'abo abaalina okusigala awaka.	Bonna bakkaanya nti bonna baali ba kukola mu nnimiro.	contradiction	"[TextBlock(text='Okusinziira ku byogeddwa, tekisoboka kuddamu nti ""True"" oba ""False"" kubanga ebigambo tebituwa bukakasa obumala okuddamu ekibuuzo ekyo. Naye baali bagabanyiziddwaamu ku b\'ani abaali balina okuba abakozi ku ffaamu n\'abo abaalina okusigala awaka, kino kisobola okuba nti tebakkaanya nti bonna baali ba kukola mu nnimiro. Naye ate tekituwa bukakasa nti baalina endowooza ez\'enjawulo. N\'olw\'ekyo okuddamu kwange kwe ""Neither"".', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Naye baali bagabanyiziddwaamu ku b'ani abaali balina okuba abakozi ku ffaamu n'abo abaalina okusigala awaka.\nQuestion: Bonna bakkaanya nti bonna baali ba kukola mu nnimiro. True, False, or Neither?\nAnswer:""}]}]"
Naye baali bagabanyiziddwaamu ku b'ani abaali balina okuba abakozi ku ffaamu n'abo abaalina okusigala awaka.	Baali tebasobola kukkaanya ku ani yali omukozi ow'omu nnimiro n'ani ayali ow'omu nju.	entailment	[TextBlock(text='The answer is Neither.\n\nThe original sentence does not provide enough information to determine whether they were unable to agree on who was a field worker and who was a house worker. It only states that the new girls were divided into those who were to be workers on the farm and those who were to stay at home. It does not mention anything about disagreement or inability to decide on their roles.', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Naye baali bagabanyiziddwaamu ku b'ani abaali balina okuba abakozi ku ffaamu n'abo abaalina okusigala awaka.\nQuestion: Baali tebasobola kukkaanya ku ani yali omukozi ow'omu nnimiro n'ani ayali ow'omu nju. True, False, or Neither?\nAnswer:""}]}]"
Naye baali bagabanyiziddwaamu ku b'ani abaali balina okuba abakozi ku ffaamu n'abo abaalina okusigala awaka.	Baali tebayinza kukkaanya ku ani yali alina okukola mu nnimiro ya ppamba n'eyali alina okusiimuula ennyumba.	neutral	"[TextBlock(text=""Neither. Ebiri mu musomo tebigamba ku kukkaanya ku ani yali alina okukola mu nnimiro ya ppamba oba okusiimuula ennyumba. Omusomo gugamba nti baali bagabanyiziddwaamu ku b'ani abaali balina okuba abakozi ku ffaamu n'abo abaalina okusigala awaka, so si ku kukkaanya ku mirimu egy'enjawulo egy'oku ffaamu."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Naye baali bagabanyiziddwaamu ku b'ani abaali balina okuba abakozi ku ffaamu n'abo abaalina okusigala awaka.\nQuestion: Baali tebayinza kukkaanya ku ani yali alina okukola mu nnimiro ya ppamba n'eyali alina okusiimuula ennyumba. True, False, or Neither?\nAnswer:""}]}]"
Kye ntegeeza kiri nti baalina abaana bataano bokka, omu ku bbo n'afa.	Abaana baabwe bonna baasimattuka.	contradiction	"[TextBlock(text='Okusinziira ku byogeddwa, ekiddibwamu kye ""False"".\n\nEnsonga:\n- Kyogeddwa nti baalina abaana bataano bokka.\n- Kyogeddwa nti omu ku baana abo yafa.\n- Kino kitegeeza nti abaana bonna tebaasobola kuba nga baasimattuka kubanga omu ku bo yafa.\n\nN\'olwekyo, okugamba nti ""Abaana baabwe bonna baasimattuka"" kiba kikyamu (False) okusinziira ku byogeddwa.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kye ntegeeza kiri nti baalina abaana bataano bokka, omu ku bbo n'afa.\nQuestion: Abaana baabwe bonna baasimattuka. True, False, or Neither?\nAnswer:""}]}]"
Kye ntegeeza kiri nti baalina abaana bataano bokka, omu ku bbo n'afa.	Omwana omu ye yafa ku baana abataano.	entailment	"[TextBlock(text='True.\n\nOkuva mu mboozi, kigambibwa nti ""omu ku bbo n\'afa"" okukakasa nti ku baana abataano, omu yafa. Kino kiraga nti ekirango ""Omwana omu ye yafa ku baana abataano"" kya mazima.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kye ntegeeza kiri nti baalina abaana bataano bokka, omu ku bbo n'afa.\nQuestion: Omwana omu ye yafa ku baana abataano. True, False, or Neither?\nAnswer:""}]}]"
Kye ntegeeza kiri nti baalina abaana bataano bokka, omu ku bbo n'afa.	Omwana eyafa yazaalibwa nga mulwadderwadde.	neutral	"[TextBlock(text=""Neither. Ebyogerwa tebituwa bukakasa obumala okuddamu nti omwana eyafa yazaalibwa nga mulwadde oba nedda. Byogera ku muwendo gw'abaana abataano bokka, era nti omu ku bo yafa, naye tebitubuulira nsonga oba embeera omwana oyo gyeyafiiramu."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kye ntegeeza kiri nti baalina abaana bataano bokka, omu ku bbo n'afa.\nQuestion: Omwana eyafa yazaalibwa nga mulwadderwadde. True, False, or Neither?\nAnswer:""}]}]"
Yagamba nti maziga gokka ge gaali gamuyunguka okuva mu maaso, oluvannyuma Joe n'ajja ku lubalaza.	We yamugambira nti ajje ku lubalaza, yalina amaziga mu maaso ge.	entailment	"[TextBlock(text=""Neither.\n\nMu nnyiriri eziweereddwa, tewali ayogera nti waliwo eyamugamba okujja ku lubalaza. Nnyiriri zikakasa nti Joe yalina amaziga mu maaso ge era n'ajja ku lubalaza, naye tezigamba nti waliwo eyamugamba kujja ku lubalaza olw'okuba ng'alina amaziga mu maaso ge."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Yagamba nti maziga gokka ge gaali gamuyunguka okuva mu maaso, oluvannyuma Joe n'ajja ku lubalaza.\nQuestion: We yamugambira nti ajje ku lubalaza, yalina amaziga mu maaso ge. True, False, or Neither?\nAnswer:""}]}]"
Yagamba nti maziga gokka ge gaali gamuyunguka okuva mu maaso, oluvannyuma Joe n'ajja ku lubalaza.	Yeesangula mangu amaziga oluvannyuma lw'okusindika Joe n'amuggya ku lubalaza.	contradiction	[TextBlock(text='Neither. Ebivudde mu katambi tebitugamba oba yeesangula amaziga oba nedda. Katambi kagamba nti amaziga gaali gamuyunguka okuva mu maaso, naye tekagamba oba yagasangula oba nedda oluvannyuma lwa Joe okujja ku lubalaza.', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Yagamba nti maziga gokka ge gaali gamuyunguka okuva mu maaso, oluvannyuma Joe n'ajja ku lubalaza.\nQuestion: Yeesangula mangu amaziga oluvannyuma lw'okusindika Joe n'amuggya ku lubalaza. True, False, or Neither?\nAnswer:""}]}]"
Yagamba nti maziga gokka ge gaali gamuyunguka okuva mu maaso, oluvannyuma Joe n'ajja ku lubalaza.	Yali musanyufu nnyo ng'alabye ku Joe, era yatandikirawo okukaaba.	neutral	"[TextBlock(text=""Neither. Tekisoboka kugamba nti yali musanyufu nnyo ng'alabye Joe kubanga tekigambibwa mu nnyiriri ezo. Kigamba nti yali akaaba nga maziga gamuyunguka okuva mu maaso, naye tekitubuulira nsonga lwaki yali akaaba. Kiyinza okuba olw'okusanyuka oba olw'okunakuwala."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Yagamba nti maziga gokka ge gaali gamuyunguka okuva mu maaso, oluvannyuma Joe n'ajja ku lubalaza.\nQuestion: Yali musanyufu nnyo ng'alabye ku Joe, era yatandikirawo okukaaba. True, False, or Neither?\nAnswer:""}]}]"
Newankubandde ennyonyi yali ekutte omuliro, lwaki uh, yandibadde ebengeya n'esaanuuka okutuuka ekirungo kya lead eky'obulabe ennyo okwaka?	Okufuumuuka kw'emikka egy'obulabe ennyo mu bbanga nakwo kusobola okuteekebwako ekkomo mu muliro.	neutral	"[TextBlock(text='Okusinziira ku byomanyi, okufuumuuka kw\'emikka egy\'obulabe ennyo mu bbanga nakwo kusobola okuteekebwako ekkomo mu muliro. Noolwekyo ennamba y\'okuddamu eri ""True"". Emikka egy\'obulabe ennyo giyinza okufuumuuka mu bbanga nga giva mu bintu ebyaka, naye okwaka kw\'omuliro kusobola okukendeereza obungi bw\'emikka egyo egifuumuuka.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Newankubandde ennyonyi yali ekutte omuliro, lwaki uh, yandibadde ebengeya n'esaanuuka okutuuka ekirungo kya lead eky'obulabe ennyo okwaka?\nQuestion: Okufuumuuka kw'emikka egy'obulabe ennyo mu bbanga nakwo kusobola okuteekebwako ekkomo mu muliro. True, False, or Neither?\nAnswer:""}]}]"
