question	choices	answer	subject	opus	prompt
Jimmy le Kima ba nka leeto. Ba tla kganna matsatsi a mararo. Letsatsi la pele ba tla kganna dikhilomitara tse 182. Letsatsi la bobedi ba tla kganna dikhilomitara tse 439. Letsatsi la boraro ba tla kganna dikhilomitara tse 217. Ke mohopolo ofe o atametseng kakanyo ya hore ke dikhilomitara tse kae tseo Jimmy le Kima ba tla di kganna leetong?	['150 + 400 + 200', '200 + 400 + 200', '200 + 450 + 200', '200 + 500 + 200']	C	elementary_mathematics	[TextBlock(text='B)200 + 400 + 200', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Jimmy le Kima ba nka leeto. Ba tla kganna matsatsi a mararo. Letsatsi la pele ba tla kganna dikhilomitara tse 182. Letsatsi la bobedi ba tla kganna dikhilomitara tse 439. Letsatsi la boraro ba tla kganna dikhilomitara tse 217. Ke mohopolo ofe o atametseng kakanyo ya hore ke dikhilomitara tse kae tseo Jimmy le Kima ba tla di kganna leetong?\n A)150 + 400 + 200 B)200 + 400 + 200 C)200 + 450 + 200 D)200 + 500 + 200'}]}]
Ho sala bokae ho 21 ha o e arola ka 7?	['21', '7', '1', 'Letho ho tsona']	D	elementary_mathematics	[TextBlock(text='C)1', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ho sala bokae ho 21 ha o e arola ka 7?\n A)21 B)7 C)1 D)Letho ho tsona'}]}]
Maddie o tla palama baesekele ya hae dikhilomitara tse 56 ka matsatsi a 7. O tla palama palo e lekanang ya dikhilomitara letsatsi le letsatsi. Ke palo e kae kaofela eo Maddie a tla e palama letsatsi le letsatsi? 	['8', '9', '49', '63']	A	elementary_mathematics	[TextBlock(text='A) 8', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Maddie o tla palama baesekele ya hae dikhilomitara tse 56 ka matsatsi a 7. O tla palama palo e lekanang ya dikhilomitara letsatsi le letsatsi. Ke palo e kae kaofela eo Maddie a tla e palama letsatsi le letsatsi? \n A)8 B)9 C)49 D)63'}]}]
Fumana palo e etsang polelo 48 hodima 88 = ? hodima 11 nnete.	['6', '11', '8', '5']	A	elementary_mathematics	[TextBlock(text='B)11', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Fumana palo e etsang polelo 48 hodima 88 = ? hodima 11 nnete.\n A)6 B)11 C)8 D)5'}]}]
Ke theko efe e molemo ka ho fetisisa?	['Ditene tse 10 tsa sesepa ka R23.20', 'Ditene tse 16 tsa sesepa ka R36.48', 'Ditene tse 13 tsa sesepa ka R29.51', 'Ditene tse 12 tsa sesepa ka R27.60']	C	elementary_mathematics	[TextBlock(text='B)Ditene tse 16 tsa sesepa ka R36.48', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ke theko efe e molemo ka ho fetisisa?\n A)Ditene tse 10 tsa sesepa ka R23.20 B)Ditene tse 16 tsa sesepa ka R36.48 C)Ditene tse 13 tsa sesepa ka R29.51 D)Ditene tse 12 tsa sesepa ka R27.60'}]}]
Ho otla ha pelo ya Trish ke 50 ka motsotso. Bakeng sa motsotso o mong le o mong a ikwetlisa, reiti ya pelo ya hae e nyoloha ka medumo e 5 ka motsotso. Ho tla mo nka nako e kae ho fihlella reiti ya pelo ya medumo e 120 ka motsotso?	['Metsotso e 5', 'Metsotso e 14', 'Metsotso e 34', 'Metsotso e 70']	B	elementary_mathematics	[TextBlock(text='B) Metsotso e 14', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ho otla ha pelo ya Trish ke 50 ka motsotso. Bakeng sa motsotso o mong le o mong a ikwetlisa, reiti ya pelo ya hae e nyoloha ka medumo e 5 ka motsotso. Ho tla mo nka nako e kae ho fihlella reiti ya pelo ya medumo e 120 ka motsotso?\n A)Metsotso e 5 B)Metsotso e 14 C)Metsotso e 34 D)Metsotso e 70'}]}]
Fumana median seteng ya data 23, 13, 18, 29, 32, 25	['18', '24', '25', '29']	B	elementary_mathematics	[TextBlock(text='A) 18', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Fumana median seteng ya data 23, 13, 18, 29, 32, 25\n A)18 B)24 C)25 D)29'}]}]
Jack o kga diapole tse 60 sefateng sa diapole. O sebedisa tse 12 ho etsa souso ya apole. O kenya diapole tse setseng ka ho lekana kahara mmanki wa dimpho. Ke equation efe e ka sebediswang ho tseba palo ya diapole, a, tseo Jack a di kentseng ka mmanking wa dimpho?	['(60/6)-12=a', '(60-12)/6=a', '(60-6)-12=a', '(60+12)/6=a']	B	elementary_mathematics	[TextBlock(text='B)(60-12)/6=a', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Jack o kga diapole tse 60 sefateng sa diapole. O sebedisa tse 12 ho etsa souso ya apole. O kenya diapole tse setseng ka ho lekana kahara mmanki wa dimpho. Ke equation efe e ka sebediswang ho tseba palo ya diapole, a, tseo Jack a di kentseng ka mmanking wa dimpho?\n A)(60/6)-12=a B)(60-12)/6=a C)(60-6)-12=a D)(60+12)/6=a'}]}]
Mmapa o itseng o sebedisa sekala sa senthimitara e 1 ho lekana le dikhilomitara tse 25. Ke dikhilomitara tse kae tse emelwang ke disenthimitara tse 5 mmapeng ona?	['5', '25', '50', '125']	D	elementary_mathematics	[TextBlock(text='D)125', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Mmapa o itseng o sebedisa sekala sa senthimitara e 1 ho lekana le dikhilomitara tse 25. Ke dikhilomitara tse kae tse emelwang ke disenthimitara tse 5 mmapeng ona?\n A)5 B)25 C)50 D)125'}]}]
Bebofatsa (2 + 5)^2 − 42.	['7', '16', '30', '33']	A	elementary_mathematics	[TextBlock(text='A)7', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Bebofatsa (2 + 5)^2 − 42.\n A)7 B)16 C)30 D)33'}]}]
Fumana boleng ba 4 ÷ 2 • 2 + 8 - 4.	['-12', '12', '8', '16']	C	elementary_mathematics	[TextBlock(text='B)12', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Fumana boleng ba 4 ÷ 2 • 2 + 8 - 4.\n A)-12 B)12 C)8 D)16'}]}]
Mokwetlisi o raontile palo ya dimathi lebaleng la ho matha ho haufi le 10. Palo ya dimathi e raontuweng ke 400. Ke palo efe e ka bang palo ya nnete ya dimathi lebaleng la ho matha?	['382', '397', '406', '447']	B	elementary_mathematics	[TextBlock(text='B)397', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Mokwetlisi o raontile palo ya dimathi lebaleng la ho matha ho haufi le 10. Palo ya dimathi e raontuweng ke 400. Ke palo efe e ka bang palo ya nnete ya dimathi lebaleng la ho matha?\n A)382 B)397 C)406 D)447'}]}]
-4 + (-3) =	['-7', '-1', '1', '7']	A	elementary_mathematics	[TextBlock(text='A)-7', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': '-4 + (-3) =\n A)-7 B)-1 C)1 D)7'}]}]
Mark o na le pokello ya ditempe. O na le ditempe tse 22 ho tswa Japan, 34 ho tswa Canada, le 17 ho tswa Mexico. Ke ditempe tse kae tseo a nang le tsona kaofela?	['53', '63', '73', '83']	C	elementary_mathematics	[TextBlock(text='C)73', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Mark o na le pokello ya ditempe. O na le ditempe tse 22 ho tswa Japan, 34 ho tswa Canada, le 17 ho tswa Mexico. Ke ditempe tse kae tseo a nang le tsona kaofela?\n A)53 B)63 C)73 D)83'}]}]
Hlwaya tharollo bakeng sa equation x + 2.7 = 8.4 ho tswa ho palo e fuweng.	['11.1', '5.7', '3.7', '22.68']	B	elementary_mathematics	[TextBlock(text='B)5.7', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Hlwaya tharollo bakeng sa equation x + 2.7 = 8.4 ho tswa ho palo e fuweng.\n A)11.1 B)5.7 C)3.7 D)22.68'}]}]
Fumana palo e etsang polelo e be nnete: 0.32 g = _cg.	['32', '3.2', '3,200', '320']	A	elementary_mathematics	[TextBlock(text='B)3.2', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Fumana palo e etsang polelo e be nnete: 0.32 g = _cg.\n A)32 B)3.2 C)3 D)200'}]}]
Fumana sehlahiswa sa 5.7(8) ka kelellong o sebedisa Distributive Property.	['46.4', '456', '4.56', '45.6']	D	elementary_mathematics	[TextBlock(text='D)45.6', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Fumana sehlahiswa sa 5.7(8) ka kelellong o sebedisa Distributive Property.\n A)46.4 B)456 C)4.56 D)45.6'}]}]
Quotient ke eng ho mohopolo 2,314 / 4?	['508', '508r2', '578', '578r2']	D	elementary_mathematics	[TextBlock(text='B) 578r2', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Quotient ke eng ho mohopolo 2,314 / 4?\n A)508 B)508r2 C)578 D)578r2'}]}]
Rosa o na le sepheo sa ho matha dikhilomitara tse 100 kaofela kgweding ena. Letsatsi le leng le le leng ha a mathile, o mathile dikhilomitara tse 5. Ke mohopolo ofe oo Rosa a ka o sebedisang ho bolela hore ke dikhilomitara tse kae tseo a salletsweng ke tsona kamora ho matha bakeng sa matsatsi a d.	['100 - 5d', '5d + 100', '100 / 5d', '5d']	A	elementary_mathematics	[TextBlock(text='A) 100 - 5d', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Rosa o na le sepheo sa ho matha dikhilomitara tse 100 kaofela kgweding ena. Letsatsi le leng le le leng ha a mathile, o mathile dikhilomitara tse 5. Ke mohopolo ofe oo Rosa a ka o sebedisang ho bolela hore ke dikhilomitara tse kae tseo a salletsweng ke tsona kamora ho matha bakeng sa matsatsi a d.\n A)100 - 5d B)5d + 100 C)100 / 5d D)5d'}]}]
Hlwaya mohopolo wa algebra o nyalanang le polelwana e reng: 4 ha o atisa ka bongata ba seo Tom a se kolekileng.	['4t', 't hodima 4', 't - 4', 't + 4']	A	elementary_mathematics	[TextBlock(text='A) 4t', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Hlwaya mohopolo wa algebra o nyalanang le polelwana e reng: 4 ha o atisa ka bongata ba seo Tom a se kolekileng.\n A)4t B)t hodima 4 C)t - 4 D)t + 4'}]}]
Andrew o ngotse palo 186,425 letlapeng. Ke palo efe e leng boleng ba 6 hantle makgetlo a leshome ho boleng ba 6 palong eo Andrew a e ngotseng? 	['681,452', '462,017', '246,412', '125,655']	B	elementary_mathematics	[TextBlock(text='B)452', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Andrew o ngotse palo 186,425 letlapeng. Ke palo efe e leng boleng ba 6 hantle makgetlo a leshome ho boleng ba 6 palong eo Andrew a e ngotseng? \n A)681 B)452 C)462 D)017'}]}]
123 / 8 ke eng?	['15 ho sala 7', '15 ho sala 3', '16 ho sala 5', '16 ho sala 1']	B	elementary_mathematics	[TextBlock(text='B)15 ho sala 3', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': '123 / 8 ke eng?\n A)15 ho sala 7 B)15 ho sala 3 C)16 ho sala 5 D)16 ho sala 1'}]}]
Ngola 8 le 2 hodima 4 e le fraction e sa phethahalang ka foromo e bobebe.	['17 hodima 2', '3 hodima 4', '17 hodima 4', '19 hodima 2']	A	elementary_mathematics	[TextBlock(text='C)17 hodima 4', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ngola 8 le 2 hodima 4 e le fraction e sa phethahalang ka foromo e bobebe.\n A)17 hodima 2 B)3 hodima 4 C)17 hodima 4 D)19 hodima 2'}]}]
Ke mohopolo ofe o ka sebediswang ho bontsha 270,240 e ngotswe ka foromo e atolositsweng?	['200,000 + 7,000 + 200 + 4', '200,000 + 7,000 + 200 + 40', '200,000 + 70,000 + 200 + 40', '200,000 + 70,000 + 2,000 + 40']	C	elementary_mathematics	[TextBlock(text='A) 200,000 + 70,000 + 240', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ke mohopolo ofe o ka sebediswang ho bontsha 270,240 e ngotswe ka foromo e atolositsweng?\n A)200 B)000 + 7 C)000 + 200 + 4 D)200'}]}]
Mosebetsi moleng wa kopano o nka dihora tse 7 ho hlahisa dikarolo tse 22. Ka reiti eo ke dikarolo tse kae tseo a ka di hlahisang ka dihora tse 35?	['dikarolo tse 220', 'dikarolo tse 770', 'dikarolo tse 4', 'dikarolo tse 110']	D	elementary_mathematics	[TextBlock(text='D)dikarolo tse 110', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Mosebetsi moleng wa kopano o nka dihora tse 7 ho hlahisa dikarolo tse 22. Ka reiti eo ke dikarolo tse kae tseo a ka di hlahisang ka dihora tse 35?\n A)dikarolo tse 220 B)dikarolo tse 770 C)dikarolo tse 4 D)dikarolo tse 110'}]}]
Abe o fumane mean le median ya lenane le latelang la dipalo. 1, 3, 3. Haeba dipalo tse 6 di ne di kopantswe lenaneng, jwale	['mean e tla eketseha', 'mean e tla fokotseha', 'median e tla eketseha', 'median e tla fokotseha']	A	elementary_mathematics	[TextBlock(text='C)median e tla eketseha', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Abe o fumane mean le median ya lenane le latelang la dipalo. 1, 3, 3. Haeba dipalo tse 6 di ne di kopantswe lenaneng, jwale\n A)mean e tla eketseha B)mean e tla fokotseha C)median e tla eketseha D)median e tla fokotseha'}]}]
Ha n = 11, boleng ba 10 - (n + 6) ke eng?	['-7', '5', '7', '27']	A	elementary_mathematics	[TextBlock(text='A)-7', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ha n = 11, boleng ba 10 - (n + 6) ke eng?\n A)-7 B)5 C)7 D)27'}]}]
Ke mohopolo ofe o emelang polelwana e ka tlase? 3 katlase ho nomoro, p	['3-p', 'p + 3', '3 / p', 'p - 3']	D	elementary_mathematics	[TextBlock(text='D)p - 3', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ke mohopolo ofe o emelang polelwana e ka tlase? 3 katlase ho nomoro, p\n A)3-p B)p + 3 C)3 / p D)p - 3'}]}]
Theater e kolekile R6 bakeng sa tekete e nngwe le e nngwe ya filimi e rekisitsweng. Theater e rekisitse ditekete tse 500 filiming. Mohopolo o ka tlase o ka sebediswa ho fumana hore ke tjhelete e kae eo theater e e kolekileng bakeng sa ditekete. 6 x 500. Ke mohopolo ofe o ka sebediswang ho fumana hore theater e kolekile tjhelete e kae bakeng sa ditekete?	['30 × 10^1', '30 × 10^3', '(6 × 5) × 10^2', '(6 × 5) × 10^3']	C	elementary_mathematics	[TextBlock(text='C)(6 × 5) × 10^2', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Theater e kolekile R6 bakeng sa tekete e nngwe le e nngwe ya filimi e rekisitsweng. Theater e rekisitse ditekete tse 500 filiming. Mohopolo o ka tlase o ka sebediswa ho fumana hore ke tjhelete e kae eo theater e e kolekileng bakeng sa ditekete. 6 x 500. Ke mohopolo ofe o ka sebediswang ho fumana hore theater e kolekile tjhelete e kae bakeng sa ditekete?\n A)30 × 10^1 B)30 × 10^3 C)(6 × 5) × 10^2 D)(6 × 5) × 10^3'}]}]
Tlohela 12 - 9 + c = 12. Ke boleng bofe ba c bo etsang equation e be nnete?	['0', '3', '9', '12']	C	elementary_mathematics	[TextBlock(text='B)3', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Tlohela 12 - 9 + c = 12. Ke boleng bofe ba c bo etsang equation e be nnete?\n A)0 B)3 C)9 D)12'}]}]
Lelapa la Sojourn le nkile leeto. Ba qadile ka R2000. Haeba ba sebedisa R150 letsatsi le leng le le leng, ke mohopolo ofe o emelang hore ba ne ba na le bokae kamora matsatsi a x?	['1850x', '2000 - 150x', '150x', '2000 + 150x']	B	elementary_mathematics	[TextBlock(text='B) 2000 - 150x', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Lelapa la Sojourn le nkile leeto. Ba qadile ka R2000. Haeba ba sebedisa R150 letsatsi le leng le le leng, ke mohopolo ofe o emelang hore ba ne ba na le bokae kamora matsatsi a x?\n A)1850x B)2000 - 150x C)150x D)2000 + 150x'}]}]
Raka e na le dibuka tse nne ho yona. Boima, ka dikhilokgerama, ba buka e nngwe le e nngwe ho tse nne rakeng ke 2.5, 3.2, 2.7, 2.3. Ke ho se lekane hofe ho emelang boima, w, ba buka efe kapa efe e kgethuweng rakeng?	['w > 2.3', 'w < 2.4', 'w >3.2', 'w < 3.3']	D	elementary_mathematics	[TextBlock(text='B)w < 2.4', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Raka e na le dibuka tse nne ho yona. Boima, ka dikhilokgerama, ba buka e nngwe le e nngwe ho tse nne rakeng ke 2.5, 3.2, 2.7, 2.3. Ke ho se lekane hofe ho emelang boima, w, ba buka efe kapa efe e kgethuweng rakeng?\n A)w > 2.3 B)w < 2.4 C)w >3.2 D)w < 3.3'}]}]
Ke palo efe e nang le boleng bo feletseng kahodimo ho 5?	['-6', '-5', '0', '5']	A	elementary_mathematics	[TextBlock(text='D)5', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ke palo efe e nang le boleng bo feletseng kahodimo ho 5?\n A)-6 B)-5 C)0 D)5'}]}]
Boleng ba mohopolo 2(3(4^2 + 1)) - 2^3 ke eng?	['156', '110', '94', '48']	C	elementary_mathematics	[TextBlock(text='B)110', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Boleng ba mohopolo 2(3(4^2 + 1)) - 2^3 ke eng?\n A)156 B)110 C)94 D)48'}]}]
Gwen o ngotse pattern ya palo katlase pampitshaneng. 1, 5, 9, 13. Ke dihlopha dife tse pedi tse latelang ho pattern ya Gwen?	['15,17', '15,19', '17,19', '17,21']	D	elementary_mathematics	[TextBlock(text='C)15 D)19', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Gwen o ngotse pattern ya palo katlase pampitshaneng. 1, 5, 9, 13. Ke dihlopha dife tse pedi tse latelang ho pattern ya Gwen?\n A)15 B)17 C)15 D)19'}]}]
Haeba dikane tsa dipere di bitsa R2.37, ke makotikoti a kae tsa dipere tseo o ka di rekang ka R9.48?	['makotikoti a 3', 'makotikoti a 12', 'makotikoti a 36', 'makotikoti a 13']	B	elementary_mathematics	[TextBlock(text='D)makotikoti a 4', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Haeba dikane tsa dipere di bitsa R2.37, ke makotikoti a kae tsa dipere tseo o ka di rekang ka R9.48?\n A)makotikoti a 3 B)makotikoti a 12 C)makotikoti a 36 D)makotikoti a 13'}]}]
Tlhopiso ho tloha ho e kgolo ho ya ho e nyane: 3,3 le 1 hodima 8,3.8,3.18	['3.18,3 le 1 hodima 8,3.8,3', '3,3 le 1 hodima 8,3.18,3', '3.8,3.18,3 le 1 hodima 8,3', '3.8,3.18,3 le 1 hodima 8,3']	D	elementary_mathematics	[TextBlock(text='D) 3', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Tlhopiso ho tloha ho e kgolo ho ya ho e nyane: 3,3 le 1 hodima 8,3.8,3.18\n A)3.18 B)3 le 1 hodima 8 C)3.8 D)3'}]}]
Bala 22 / 2 + 9.	['10', '11', '20', '2']	C	elementary_mathematics	[TextBlock(text='B)11', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Bala 22 / 2 + 9.\n A)10 B)11 C)20 D)2'}]}]
Palo ya batho ho e nngwe ya ditoropo ke 836,527. Palo ya batho toropong ke bokae ha e atameditswe  ho dikete tse leshome?	['800,000', '830,000', '836,000', '840,000']	D	elementary_mathematics	[TextBlock(text='C) 830 000', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Palo ya batho ho e nngwe ya ditoropo ke 836,527. Palo ya batho toropong ke bokae ha e atameditswe  ho dikete tse leshome?\n A)800 B)000 C)830 D)000'}]}]
Fumana sehlahiswa sa 5 • (−9).	['14', '-4', '45', '-45']	D	elementary_mathematics	[TextBlock(text='D)-45', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Fumana sehlahiswa sa 5 • (−9).\n A)14 B)-4 C)45 D)-45'}]}]
Keiko o qeta letsatsi a shebile dinonyana mme o badile dinonyana tse 34 kahodimo hoseng ho feta mantsiboya. Haeba a badile dinonyana tse 76. ke dinonyana tse kae tseo a di badileng mantsiboya? 	['dinonyana tse 21', 'dinonyana tse 40', 'dinonyana tse 42', 'dinonyana tse 84']	A	elementary_mathematics	[TextBlock(text='B)dinonyana tse 42', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Keiko o qeta letsatsi a shebile dinonyana mme o badile dinonyana tse 34 kahodimo hoseng ho feta mantsiboya. Haeba a badile dinonyana tse 76. ke dinonyana tse kae tseo a di badileng mantsiboya? \n A)dinonyana tse 21 B)dinonyana tse 40 C)dinonyana tse 42 D)dinonyana tse 84'}]}]
Boleng ba 5 + 2 • 15 + (12 • 4) ke bokae?	['78', '83', '131', '153']	B	elementary_mathematics	[TextBlock(text='A)78', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Boleng ba 5 + 2 • 15 + (12 • 4) ke bokae?\n A)78 B)83 C)131 D)153'}]}]
Ke maemo afe a ka emelwang ke fraction 20 / 8?	['Leslie o sebedisa diranta tse 20 le disente tse 8 lebenkeleng. Tjhelete eo Leslie a e sebedisitseng e ngolwa jwang e le fraction?', 'Ditloholo tse 8 tsa Mong. Kramer di arolelane dikuku tse 20 ka ho lekana. Setlloholo ka seng se fumane dikuku tse kae?', 'Mitch o rekile ditshelo tse 20 tsa dipalesa lebenkeleng la dimela. Setshelo ka seng se ne se na le dipalesa tse 8 kahare. Ke dipalesa tse kae tseo Mitch a di rekileng?', 'Ditempe di rekiswa ka dibukana tse 20. Donna o sebedisitse ditempe tse 8 ho romela dimemo tsa moketjana. Ke dibukana tse kae tsa ditempe tseo Donna a di sebedisitseng ho romela dimemo?']	B	elementary_mathematics	[TextBlock(text='B)Ditloholo tse 8 tsa Mong. Kramer di arolelane dikuku tse 20 ka ho lekana. Setlloholo ka seng se fumane dikuku tse kae?', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ke maemo afe a ka emelwang ke fraction 20 / 8?\n A)Leslie o sebedisa diranta tse 20 le disente tse 8 lebenkeleng. Tjhelete eo Leslie a e sebedisitseng e ngolwa jwang e le fraction? B)Ditloholo tse 8 tsa Mong. Kramer di arolelane dikuku tse 20 ka ho lekana. Setlloholo ka seng se fumane dikuku tse kae? C)Mitch o rekile ditshelo tse 20 tsa dipalesa lebenkeleng la dimela. Setshelo ka seng se ne se na le dipalesa tse 8 kahare. Ke dipalesa tse kae tseo Mitch a di rekileng? D)Ditempe di rekiswa ka dibukana tse 20. Donna o sebedisitse ditempe tse 8 ho romela dimemo tsa moketjana. Ke dibukana tse kae tsa ditempe tseo Donna a di sebedisitseng ho romela dimemo?'}]}]
