question	choices	answer	subject	opus	prompt
መግለጫውን እውነት የሚያደርገውን ቁጥር ያግኙ 0.32 g = _ cg	['32', '3.2', '3,200', '320']	A	elementary_mathematics	[TextBlock(text='B)3.2', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'መግለጫውን እውነት የሚያደርገውን ቁጥር ያግኙ 0.32 g = _ cg\n A)32 B)3.2 C)3 D)200'}]}]
የክፍልፋዩን ባህሪ በመጠቀም የ5.7(8)ን ዋጋ በአእምሮ ያግኙ	['46.4', '456', '4.56', '45.6']	D	elementary_mathematics	[TextBlock(text='D)45.6', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'የክፍልፋዩን ባህሪ በመጠቀም የ5.7(8)ን ዋጋ በአእምሮ ያግኙ\n A)46.4 B)456 C)4.56 D)45.6'}]}]
2,314 / 4 የሚለው አገላለፅ ድርሻ ምን ያህል ነው	['508', '509 r2', '578', '579 r2']	D	elementary_mathematics	[TextBlock(text='D)579 r2', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': '2,314 / 4 የሚለው አገላለፅ ድርሻ ምን ያህል ነው\n A)508 B)509 r2 C)578 D)579 r2'}]}]
ሮዛ በዚህ ወር በአጠቃላይ 100 ማይል የመሮጥ ግብ አላት። በሮጠች ቁጥር 5 ማይል ትሮጣለች።ሮዛ ለ d ቀናት ከሮጠች በኋላ ምን ያህል ማይሎች እንደቀራት ለማወቅ የትኛውን አገላለፅ ልትጠቀም ትችላለች	['101 — 5d', '5d+ 101', '101 / 5d', '5d']	A	elementary_mathematics	[TextBlock(text='D) 5d', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'ሮዛ በዚህ ወር በአጠቃላይ 100 ማይል የመሮጥ ግብ አላት። በሮጠች ቁጥር 5 ማይል ትሮጣለች።ሮዛ ለ d ቀናት ከሮጠች በኋላ ምን ያህል ማይሎች እንደቀራት ለማወቅ የትኛውን አገላለፅ ልትጠቀም ትችላለች\n A)101 — 5d B)5d+ 101 C)101 / 5d D)5d'}]}]
ከቃሉ ሃረግ ጋር የሚስማማውን የአልጀብራ አገላለፅ ለዩ፡ ቶም ከሰበሰባቸው ጣሳዎች 4 እጥፍ 	['4t', 't over 5', 't − 5', 't + 5']	A	elementary_mathematics	[TextBlock(text='A)4t', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'ከቃሉ ሃረግ ጋር የሚስማማውን የአልጀብራ አገላለፅ ለዩ፡ ቶም ከሰበሰባቸው ጣሳዎች 4 እጥፍ \n A)4t B)t over 5 C)t − 5 D)t + 5'}]}]
አንድሪው 186,425 ቁጥርን በቦርዱ ላይ ፅፏል። በየትኛው ቁጥር የ 6 አሃዝ ዋጋ ልክ አንድሪው በፃፈው ቁጥር 6 አሃዝ 10 እጥፍ ነው	['681,452', '462,017', '246,412', '125,655']	B	elementary_mathematics	[TextBlock(text='B)452', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'አንድሪው 186,425 ቁጥርን በቦርዱ ላይ ፅፏል። በየትኛው ቁጥር የ 6 አሃዝ ዋጋ ልክ አንድሪው በፃፈው ቁጥር 6 አሃዝ 10 እጥፍ ነው\n A)681 B)452 C)462 D)017'}]}]
123 / 8 ስንት ነው	['102 — 5d', '15 ቀሪ 3', '16 ቀሪ 5', '16 ቀሪ 1']	B	elementary_mathematics	[TextBlock(text='B)15 ቀሪ 3', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': '123 / 8 ስንት ነው\n A)102 — 5d B)15 ቀሪ 3 C)16 ቀሪ 5 D)16 ቀሪ 1'}]}]
8 ሲደመር 2 ሲካፈል 4  እንደ ተገቢ ያልሆነ ክፍልፋይ በቀላል መልክ ፃፉ	['17 ሲካፈል 2', '34 ሲካፈል 4', '17 ሲካፈል 4', '19 ሲካፈል 2']	A	elementary_mathematics	[TextBlock(text='C)17 ሲካፈል 4', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': '8 ሲደመር 2 ሲካፈል 4  እንደ ተገቢ ያልሆነ ክፍልፋይ በቀላል መልክ ፃፉ\n A)17 ሲካፈል 2 B)34 ሲካፈል 4 C)17 ሲካፈል 4 D)19 ሲካፈል 2'}]}]
270,240  በተስፋፋ መልኩ መፃፉን ለማሳየት ምን ዓይነት አገላለፅ መጠቀም ይቻላል	['200,000 + 7,000 + 200 + 5', '200,000 + 7,000 + 200 + 41', '200,000 + 70,000 + 200 + 41', '200,000 + 70,000 + 2,000 + 41']	C	elementary_mathematics	[TextBlock(text='D)200', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': '270,240  በተስፋፋ መልኩ መፃፉን ለማሳየት ምን ዓይነት አገላለፅ መጠቀም ይቻላል\n A)200 B)000 + 7 C)000 + 200 + 5 D)200'}]}]
በመገጣጠሚያ መስመር ላይ ያለ ሰራተኛ 22 ክፍሎችን ለማምረት 7 ሰዓት ይወስዳል። በዚህ መጠን በ 35 ሰዓታት ውስጥ ምን ያህል ክፍሎች ማምረት ትችላለች	['220 ክፍሎች', '770 ክፍሎች', '4 ክፍሎች', '110 ክፍሎች']	D	elementary_mathematics	[TextBlock(text='D)110 ክፍሎች', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'በመገጣጠሚያ መስመር ላይ ያለ ሰራተኛ 22 ክፍሎችን ለማምረት 7 ሰዓት ይወስዳል። በዚህ መጠን በ 35 ሰዓታት ውስጥ ምን ያህል ክፍሎች ማምረት ትችላለች\n A)220 ክፍሎች B)770 ክፍሎች C)4 ክፍሎች D)110 ክፍሎች'}]}]
አቤ የነዚህን የቁጥር ዝርዝሮች አማካኝ እና መካከለኛ አገኘ።1,3,3 ቁጥር 6 ወደ ዝርዝሩ ከተጨመረ፣ ከዛ	['አማካኙ ይጨምራል', 'አማካኙ ይቀንሳል', 'መካከለኛው ይጨምራል', 'መካከለኛው ይቀንሳል']	A	elementary_mathematics	[TextBlock(text='C', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'አቤ የነዚህን የቁጥር ዝርዝሮች አማካኝ እና መካከለኛ አገኘ።1,3,3 ቁጥር 6 ወደ ዝርዝሩ ከተጨመረ፣ ከዛ\n A)አማካኙ ይጨምራል B)አማካኙ ይቀንሳል C)መካከለኛው ይጨምራል D)መካከለኛው ይቀንሳል'}]}]
n = 11 ከሆነ፣ የ 10 – (n + 6) ዋጋ ስንት ነው	['-7', '5', '7', '27']	A	elementary_mathematics	[TextBlock(text='A)-7', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'n = 11 ከሆነ፣ የ 10 – (n + 6) ዋጋ ስንት ነው\n A)-7 B)5 C)7 D)27'}]}]
ከታች ያለውን ሃረግ የሚወክለው የትኛው አገላለፅ ነው፧  ከቁጥር 3 ያነሰ፣ p	['3-p', 'p+4', '3/p', 'p-4']	D	elementary_mathematics	[TextBlock(text='D)p-4', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'ከታች ያለውን ሃረግ የሚወክለው የትኛው አገላለፅ ነው፧  ከቁጥር 3 ያነሰ፣ p\n A)3-p B)p+4 C)3/p D)p-4'}]}]
አንድ ቲያትር ለአንድ ፊልም ከተሸጠው ለእያንዳንዱ ትኬት $6 ሰበሰበ። ቲያትሩ ለፊልሙ 500 ትኬቶችን ሸጧል።ከዚህ በታች ያለው አገላለፅ ቲያትሩ ለቲኬቶች ምን ያህል ገንዘብ እንደተሰበሰበ ለማወቅ ይጠቅማል። 6 × 500 ቲያትር ለቲኬቶች የተሰበሰበውን ገንዘብ ለማግኘት የትኛውን አገላለፅ መጠቀም ይቻላል	['31 × 10^1', '31 × 10^3', '(6 × 5) × 10^3', '(6 × 5) × 10^4']	C	elementary_mathematics	[TextBlock(text='C)(6 × 5) × 10^3', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'አንድ ቲያትር ለአንድ ፊልም ከተሸጠው ለእያንዳንዱ ትኬት $6 ሰበሰበ። ቲያትሩ ለፊልሙ 500 ትኬቶችን ሸጧል።ከዚህ በታች ያለው አገላለፅ ቲያትሩ ለቲኬቶች ምን ያህል ገንዘብ እንደተሰበሰበ ለማወቅ ይጠቅማል። 6 × 500 ቲያትር ለቲኬቶች የተሰበሰበውን ገንዘብ ለማግኘት የትኛውን አገላለፅ መጠቀም ይቻላል\n A)31 × 10^1 B)31 × 10^3 C)(6 × 5) × 10^3 D)(6 × 5) × 10^4'}]}]
12-9+c=12 ነው እንበል። የትኛው የc ዋጋ እኩልነቱን እውነት ያደርገዋል	['0', '3', '9', '12']	C	elementary_mathematics	[TextBlock(text='B) 3', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': '12-9+c=12 ነው እንበል። የትኛው የc ዋጋ እኩልነቱን እውነት ያደርገዋል\n A)0 B)3 C)9 D)12'}]}]
የ ሶጆኡርን ቤተሰብ ለመዝናናት ሄዱ። በ$2000 ጀመሩ። በየቀኑ $150 ካወጡ፣የትኛው አገላለፅ ከ x ቀናት በኋላ ምን ያህል ገንዘብ እንደነበራቸው ይወክላል	['1850x', '2001 −150x', '150x', '2001 +150x']	B	elementary_mathematics	[TextBlock(text='B) 2000 - 150x', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'የ ሶጆኡርን ቤተሰብ ለመዝናናት ሄዱ። በ$2000 ጀመሩ። በየቀኑ $150 ካወጡ፣የትኛው አገላለፅ ከ x ቀናት በኋላ ምን ያህል ገንዘብ እንደነበራቸው ይወክላል\n A)1850x B)2001 −150x C)150x D)2001 +150x'}]}]
አንድ መደርደሪያ በላዩ ላይ አራት መፀሃፍቶች አሉት። በመደርደሪያው ላይ ያሉት እያንዳንዳቸው አራቱ መፀሃፍቶች ክብደት፣ ፓውንድ፣ 2.5, 3.2, 2.7, 2.3  የትኛው አለመመጣጠን እኩልነት ከመደርደሪያው የተመረጠ መፅሃፍ ክብደትን፣ w፣ ይወክላል	['w > 2.4', 'w < 2.5', 'w > 3.3', 'w < 3.4']	D	elementary_mathematics	[TextBlock(text='B)w < 2.5', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'አንድ መደርደሪያ በላዩ ላይ አራት መፀሃፍቶች አሉት። በመደርደሪያው ላይ ያሉት እያንዳንዳቸው አራቱ መፀሃፍቶች ክብደት፣ ፓውንድ፣ 2.5, 3.2, 2.7, 2.3  የትኛው አለመመጣጠን እኩልነት ከመደርደሪያው የተመረጠ መፅሃፍ ክብደትን፣ w፣ ይወክላል\n A)w > 2.4 B)w < 2.5 C)w > 3.3 D)w < 3.4'}]}]
የትኛው ቁጥር ከ 5 በላይ አብሶሉት ቫሉ አለው	['-6', '-5', '0', '5']	A	elementary_mathematics	[TextBlock(text='A)-6', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'የትኛው ቁጥር ከ 5 በላይ አብሶሉት ቫሉ አለው\n A)-6 B)-5 C)0 D)5'}]}]
2(3(4^2 + 1)) - 2^3 የሚለው አገላለፅ ምን ያህል ዋጋ አለው	['156', '110', '94', '48']	C	elementary_mathematics	[TextBlock(text='B)110', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': '2(3(4^2 + 1)) - 2^3 የሚለው አገላለፅ ምን ያህል ዋጋ አለው\n A)156 B)110 C)94 D)48'}]}]
ግዌን ከዚህ በታች ያለውን የቁጥር ንድፍ በወረቀት ላይ ፃፈ። 1, 5, 9, 13 በግዌን ንድፍ ውስጥ የሚቀጥሉት ሁለት ቃላት እነማናቸው	['15, 18', '15, 20', '17, 20', '17, 22']	D	elementary_mathematics	[TextBlock(text='D) 17, 21', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'ግዌን ከዚህ በታች ያለውን የቁጥር ንድፍ በወረቀት ላይ ፃፈ። 1, 5, 9, 13 በግዌን ንድፍ ውስጥ የሚቀጥሉት ሁለት ቃላት እነማናቸው\n A)15 B)18 C)15 D)20'}]}]
የ3 ጣሳዎች ገውዝ ዋጋ $2.37 ከሆነ ምን ያህል ገውዞች በ$9.48 መግዛት ይችላሉ	['3 ጣሳዎች', '12 ጣሳዎች', '36 ጣሳዎች', '13 ጣሳዎች']	B	elementary_mathematics	[TextBlock(text='B)12 ጣሳዎች', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'የ3 ጣሳዎች ገውዝ ዋጋ $2.37 ከሆነ ምን ያህል ገውዞች በ$9.48 መግዛት ይችላሉ\n A)3 ጣሳዎች B)12 ጣሳዎች C)36 ጣሳዎች D)13 ጣሳዎች'}]}]
ከትልቁ ወደ ትንሹ ደርድሩ፡ 3፣ 3 ሲደመር 1 ሲካፈል 8፣3።8፣3።18 	['3.18, 3 ሲደመር 1 ሲካፈል 8, 3.8,3', '3,3 ሲደመር 1 ሲካፈል 8, 3.18, 4', '3.8, 3 ሲደመር 1 ሲካፈል 8, 3.18, 4', '3.8, 3.18, 3 ሲደመር 1 ሲካፈል 8, 4']	D	elementary_mathematics	[TextBlock(text='D) 3', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'ከትልቁ ወደ ትንሹ ደርድሩ፡ 3፣ 3 ሲደመር 1 ሲካፈል 8፣3።8፣3።18 \n A)3.18 B)3 ሲደመር 1 ሲካፈል 8 C)3.8 D)3'}]}]
22 / 2 + 9 አስላ	['10', '11', '20', '2']	C	elementary_mathematics	[TextBlock(text='C)20', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': '22 / 2 + 9 አስላ\n A)10 B)11 C)20 D)2'}]}]
