subject	question	choices	answer	opus	prompt
elementary_mathematics	Ni ununuzi gani bora zaidi?	['baa 10 za sabuni kwa $23.20', 'baa 16 za sabuni kwa $36.48', 'baa 13 za sabuni kwa $29.50', 'baa 12 za sabuni kwa $27.60']	C	[TextBlock(text='D)baa 12 za sabuni kwa $27.60', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ni ununuzi gani bora zaidi?\n A)baa 10 za sabuni kwa $23.20 B)baa 16 za sabuni kwa $36.48 C)baa 13 za sabuni kwa $29.50 D)baa 12 za sabuni kwa $27.60'}]}]
elementary_mathematics	Mpigo wa moyo wa Trish anapokuwa katika hali ya kupumzika ni mapigo 50 kwa dakika. Kwa kila dakika ya kufanya mazoezi, mpigo wa moyo wake huongezeka mara 5 kwa dakika. Itachukua muda gani ili moyo wake upige mara 120 kwa dakika?	['dakika 5', 'dakika 14', 'dakika 34', 'dakika 70']	B	[TextBlock(text='B)dakika 14', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Mpigo wa moyo wa Trish anapokuwa katika hali ya kupumzika ni mapigo 50 kwa dakika. Kwa kila dakika ya kufanya mazoezi, mpigo wa moyo wake huongezeka mara 5 kwa dakika. Itachukua muda gani ili moyo wake upige mara 120 kwa dakika?\n A)dakika 5 B)dakika 14 C)dakika 34 D)dakika 70'}]}]
elementary_mathematics	Tafuta nambari ya katikati katika seti ifuatayo ya data 23, 13, 18, 29, 32, 25.	[18, 24, 25, 29]	B	[TextBlock(text='C)25', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Tafuta nambari ya katikati katika seti ifuatayo ya data 23, 13, 18, 29, 32, 25.\n A)18 B)24 C)25 D)29'}]}]
elementary_mathematics	Jack anachukua matufaha 60 kutoka kwa mti wa matufaha. Anatumia 12 kati ya hayo matufaha kutengeneza mchuzi wa tufaha. Anaweka matufaha yaliyobaki kwa usawa katika vikapu 6 vya zawadi. Ni mlinganyo gani unaweza kutumika kubainisha idadi ya matufaha, a, ambayo Jack anaweka kwenye kila kikapu cha zawadi?	['(60/6)—12=a', '(60—12)/6=a', '(60-6)-12=a', '(60+12)/6=a']	B	[TextBlock(text='B)(60—12)/6=a', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Jack anachukua matufaha 60 kutoka kwa mti wa matufaha. Anatumia 12 kati ya hayo matufaha kutengeneza mchuzi wa tufaha. Anaweka matufaha yaliyobaki kwa usawa katika vikapu 6 vya zawadi. Ni mlinganyo gani unaweza kutumika kubainisha idadi ya matufaha, a, ambayo Jack anaweka kwenye kila kikapu cha zawadi?\n A)(60/6)—12=a B)(60—12)/6=a C)(60-6)-12=a D)(60+12)/6=a'}]}]
elementary_mathematics	Ramani fulani hutumia kipimo cha inchi 1 sawa na maili 25. Ni maili ngapi zinawakilishwa na inchi 5 kwenye ramani hii?	[5, 25, 50, 125]	D	[TextBlock(text='D) 125', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ramani fulani hutumia kipimo cha inchi 1 sawa na maili 25. Ni maili ngapi zinawakilishwa na inchi 5 kwenye ramani hii?\n A)5 B)25 C)50 D)125'}]}]
elementary_mathematics	Rahisisha (2 + 5)^2 − 42.	[7, 16, 30, 33]	A	[TextBlock(text='A)7', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Rahisisha (2 + 5)^2 − 42.\n A)7 B)16 C)30 D)33'}]}]
elementary_mathematics	Tafuta thamana ya 4 ÷ 2 • 2 + 8 − 4.	[-12, 12, 8, 16]	C	[TextBlock(text='D)16', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Tafuta thamana ya 4 ÷ 2 • 2 + 8 − 4.\n A)-12 B)12 C)8 D)16'}]}]
elementary_mathematics	Mkufunzi mmoja alikata hesabu ya wakimbiaji kwenye mashindano ya mbio hadi karibu 10. Idadi ya wakimbiaji iliyofupishwa ni 400. Ni nambari gani inayoweza kuwa idadi halisi ya wakimbiaji katika shindano la mbio za riadha?	[382, 397, 406, 447]	B	[TextBlock(text='C)406', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Mkufunzi mmoja alikata hesabu ya wakimbiaji kwenye mashindano ya mbio hadi karibu 10. Idadi ya wakimbiaji iliyofupishwa ni 400. Ni nambari gani inayoweza kuwa idadi halisi ya wakimbiaji katika shindano la mbio za riadha?\n A)382 B)397 C)406 D)447'}]}]
elementary_mathematics	−4 +  ( −3 )=	[-7, -1, 1, 7]	A	[TextBlock(text='A) -7', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': '−4 +  ( −3 )=\n A)-7 B)-1 C)1 D)7'}]}]
elementary_mathematics	Mark ina mkusanyiko wa stempu. Ana stempu 22 kutoka Japani, 34 kutoka Kanada, na 17 kutoka Mexico. Ana mihuri stempu kwa jumla?	[53, 63, 73, 83]	C	[TextBlock(text='C)73', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Mark ina mkusanyiko wa stempu. Ana stempu 22 kutoka Japani, 34 kutoka Kanada, na 17 kutoka Mexico. Ana mihuri stempu kwa jumla?\n A)53 B)63 C)73 D)83'}]}]
elementary_mathematics	Tambua suluhisho la mlinganyo x + 2.7 = 8.4 kutoka kwa nambari zilizotolewa.	[11.1, 5.7, 3.7, 22.68]	B	[TextBlock(text='B)5.7', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Tambua suluhisho la mlinganyo x + 2.7 = 8.4 kutoka kwa nambari zilizotolewa.\n A)11.1 B)5.7 C)3.7 D)22.68'}]}]
elementary_mathematics	Tafuta nambari inayofanya taarifa hii kuwa ya kweli: 0.32 g = _ cg.	[32, 3.2, 3200, 320]	A	[TextBlock(text='B)3.2', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Tafuta nambari inayofanya taarifa hii kuwa ya kweli: 0.32 g = _ cg.\n A)32 B)3.2 C)3200 D)320'}]}]
elementary_mathematics	Pata suluhisho la 5.7(8) kiakili kwa kutumia mbinu ya Mali ya Usambazaji.	[46.4, 456, 4.56, 45.6]	D	[TextBlock(text='Jibu sahihi ni D) 45.6', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Pata suluhisho la 5.7(8) kiakili kwa kutumia mbinu ya Mali ya Usambazaji.\n A)46.4 B)456 C)4.56 D)45.6'}]}]
elementary_mathematics	Ni nini uwiano kwa usemi huu 2,314 / 4?	[508, '508 r2', 578, '578 r2']	D	[TextBlock(text='D) 578 r2', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ni nini uwiano kwa usemi huu 2,314 / 4?\n A)508 B)508 r2 C)578 D)578 r2'}]}]
elementary_mathematics	Rosa ana lengo la kukimbia jumla ya maili 100 mwezi huu. Kila siku alipokimbia, alikimbia maili 5. Je, Rosa anaweza kutumia usemi gani kubainisha ni maili ngapi amesalia kukimbia baada ya kukimbia kwa siku d?	['100 — 5d', '5d+ 100', '100 / 5d', '5d']	A	[TextBlock(text='A) 100 - 5d', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Rosa ana lengo la kukimbia jumla ya maili 100 mwezi huu. Kila siku alipokimbia, alikimbia maili 5. Je, Rosa anaweza kutumia usemi gani kubainisha ni maili ngapi amesalia kukimbia baada ya kukimbia kwa siku d?\n A)100 — 5d B)5d+ 100 C)100 / 5d D)5d'}]}]
elementary_mathematics	Tambua usemi wa aljebra unaolingana na kishazi cha maneno: mara 4 ya makopo mengi kama Tom alivyokusanya.	['4t', 't juu ya 4', 't − 4', 't + 4']	A	[TextBlock(text='B)t juu ya 4', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Tambua usemi wa aljebra unaolingana na kishazi cha maneno: mara 4 ya makopo mengi kama Tom alivyokusanya.\n A)4t B)t juu ya 4 C)t − 4 D)t + 4'}]}]
elementary_mathematics	Andrew aliandika nambari 186,425 kwenye ubao. Katika nambari gani thamana ya nambari 6 ni sawa na mara 10 ya thamana ya nambari 6 katika nambari Andrew aliandika?	[681452, 462017, 246412, 125655]	B	[TextBlock(text='C)246412', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Andrew aliandika nambari 186,425 kwenye ubao. Katika nambari gani thamana ya nambari 6 ni sawa na mara 10 ya thamana ya nambari 6 katika nambari Andrew aliandika?\n A)681452 B)462017 C)246412 D)125655'}]}]
elementary_mathematics	123 /8 ni nini?	['15 na salio la 7', '15 na salio la 3', '16 na salio la 5', '16 na salio la 1']	B	[TextBlock(text='B)15 na salio la 3', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': '123 /8 ni nini?\n A)15 na salio la 7 B)15 na salio la 3 C)16 na salio la 5 D)16 na salio la 1'}]}]
elementary_mathematics	Andika 8 na 2 juu ya 4 kama akisami ambayo nambari ya juu ni kubwa kuliko ya chini ,kwa njia rahisi zaidi.	['17 juu ya 2', '34 juu ya 4', '17 juu ya 4', '19 juu ya 2']	A	[TextBlock(text='B)34 juu ya 4', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Andika 8 na 2 juu ya 4 kama akisami ambayo nambari ya juu ni kubwa kuliko ya chini ,kwa njia rahisi zaidi.\n A)17 juu ya 2 B)34 juu ya 4 C)17 juu ya 4 D)19 juu ya 2'}]}]
elementary_mathematics	Ni usemi gani unaweza kutumika kuonyesha 270,240 ikiandikwa kwa njia iliyopanuliwa?	['200,000 + 7,000 + 200 + 4', '200,000 + 7,000 + 200 + 40', '200,000 + 70,000 + 200 + 40', '200,000 + 70,000 + 2,000 + 40']	C	[TextBlock(text='A) 200,000 + 70,000 + 200 + 40', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ni usemi gani unaweza kutumika kuonyesha 270,240 ikiandikwa kwa njia iliyopanuliwa?\n A)200 B)000 + 7 C)000 + 200 + 4 D)200'}]}]
elementary_mathematics	Mfanyakazi kwenye mstari wa kusanyiko huchukua muda wa saa 7 kutengeneza sehemu 22. Kwa mwendo huo, anaweza kutengeneza sehemu ngapi katika muda wa saa 35?	['sehemu 220', 'sehemu 770', 'sehemu 4', 'sehemu 110']	D	[TextBlock(text='D)sehemu 110', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Mfanyakazi kwenye mstari wa kusanyiko huchukua muda wa saa 7 kutengeneza sehemu 22. Kwa mwendo huo, anaweza kutengeneza sehemu ngapi katika muda wa saa 35?\n A)sehemu 220 B)sehemu 770 C)sehemu 4 D)sehemu 110'}]}]
elementary_mathematics	Abe alipata idadi ya wastani na nambari ya katikati kwa orodha hii. 1, 3, 3 Ikiwa nambari 6 iliongezwa kwenye orodha, basi	['idadi ya wastani ingeongezeka', 'idadi ya wastani ingepungua', 'nambari ya katikati ingeongezeka', 'nambari ya katikati ingeongezeka']	A	[TextBlock(text='D) nambari ya katikati ingeongezeka', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Abe alipata idadi ya wastani na nambari ya katikati kwa orodha hii. 1, 3, 3 Ikiwa nambari 6 iliongezwa kwenye orodha, basi\n A)idadi ya wastani ingeongezeka B)idadi ya wastani ingepungua C)nambari ya katikati ingeongezeka D)nambari ya katikati ingeongezeka'}]}]
elementary_mathematics	Wakati n = 11, ni nini thamana ya 10 – (n + 6)?	[-7, 5, 7, 27]	A	[TextBlock(text='A)-7', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Wakati n = 11, ni nini thamana ya 10 – (n + 6)?\n A)-7 B)5 C)7 D)27'}]}]
elementary_mathematics	Usemi gani unawakilisha kifungu hapa chini? 3 ni chache kuliko nambari, p	['3-p', 'p+3', '3/p', 'p-3']	D	[TextBlock(text='D)p-3', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Usemi gani unawakilisha kifungu hapa chini? 3 ni chache kuliko nambari, p\n A)3-p B)p+3 C)3/p D)p-3'}]}]
elementary_mathematics	Jumba la sinema lilikusanya $6 kwa kila tikiti inayouzwa kwa filamu. Jumba hili liliuza tikiti 500 kwa sinema. Usemi ulio hapa chini unaweza kutumiwa kupata kiasi cha fedha ambacho jumba la sinema lilikusanya kwa ajili ya tiketi. 6 × 500 Usemi gani unaweza pia kutumika kupata pesa ngapi jumba la sinema lilikusanya kwa tikiti?	['30 × 10^1', '30 × 10^3', '(6 × 5) × 10^2', '(6 × 5) × 10^3']	C	[TextBlock(text='C)(6 × 5) × 10^2', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Jumba la sinema lilikusanya $6 kwa kila tikiti inayouzwa kwa filamu. Jumba hili liliuza tikiti 500 kwa sinema. Usemi ulio hapa chini unaweza kutumiwa kupata kiasi cha fedha ambacho jumba la sinema lilikusanya kwa ajili ya tiketi. 6 × 500 Usemi gani unaweza pia kutumika kupata pesa ngapi jumba la sinema lilikusanya kwa tikiti?\n A)30 × 10^1 B)30 × 10^3 C)(6 × 5) × 10^2 D)(6 × 5) × 10^3'}]}]
elementary_mathematics	Kama 12-9 + c = 12. Ni thamana gani ya c inayofanya mlinganyo huo uwe wa kweli?	[0, 3, 9, 12]	C	[TextBlock(text='B) 3', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kama 12-9 + c = 12. Ni thamana gani ya c inayofanya mlinganyo huo uwe wa kweli?\n A)0 B)3 C)9 D)12'}]}]
elementary_mathematics	Familia ya Sojourn ilienda likizo. Walianza na $2000. Ikiwa walitumia $150 kila siku, ni usemi gani unaowakilisha pesa walizokuwa nazo baada ya siku x?	['1850x', '2000 −150x', '150x', '2000 +150x']	B	[TextBlock(text='B) 2000 - 150x', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Familia ya Sojourn ilienda likizo. Walianza na $2000. Ikiwa walitumia $150 kila siku, ni usemi gani unaowakilisha pesa walizokuwa nazo baada ya siku x?\n A)1850x B)2000 −150x C)150x D)2000 +150x'}]}]
elementary_mathematics	Rafu moja ina vitabu vinne. Uzito, katika paundi, wa kila moja ya vitabu hivyo vinne kwenye rafu ni 2.5, 3.2, 2.7, 2.3 Ni hali gani ya ukosefu wa usawa inawakilisha uzito, w, wa kitabu chochote kilichochaguliwa kutoka kwenye rafu?	['w > 2.3', 'w < 2.4', 'w > 3.2', 'w < 3.3']	D	[TextBlock(text='D)w < 3.3', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Rafu moja ina vitabu vinne. Uzito, katika paundi, wa kila moja ya vitabu hivyo vinne kwenye rafu ni 2.5, 3.2, 2.7, 2.3 Ni hali gani ya ukosefu wa usawa inawakilisha uzito, w, wa kitabu chochote kilichochaguliwa kutoka kwenye rafu?\n A)w > 2.3 B)w < 2.4 C)w > 3.2 D)w < 3.3'}]}]
elementary_mathematics	Nambari gani ina thamana kubwa kamili kuliko 5?	[-6, -5, 0, 5]	A	[TextBlock(text='D)5', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nambari gani ina thamana kubwa kamili kuliko 5?\n A)-6 B)-5 C)0 D)5'}]}]
elementary_mathematics	Thamana ya usemi huu ni gani 2(3(4^2 + 1)) - 2^3?	[156, 110, 94, 48]	C	[TextBlock(text='B)110', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Thamana ya usemi huu ni gani 2(3(4^2 + 1)) - 2^3?\n A)156 B)110 C)94 D)48'}]}]
elementary_mathematics	Gwen aliandika mtindo huu wa nambari kwenye kipande cha karatasi. 1, 5, 9, 13 Je, ni nambari gani mbili zinazofuata katika mtindo wa Gwen?	['15, 17', '15, 19', '17, 19', '17, 21']	D	[TextBlock(text='C)15 D)19', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Gwen aliandika mtindo huu wa nambari kwenye kipande cha karatasi. 1, 5, 9, 13 Je, ni nambari gani mbili zinazofuata katika mtindo wa Gwen?\n A)15 B)17 C)15 D)19'}]}]
elementary_mathematics	Ikiwa makopo 3 ya matunda ya pea yanagharimu $2.37 ni makopo mangapi ya pea unaweza kununua kwa $9.48?	['makopo 3', 'makopo 12', 'makopo 36', 'makopo 13']	B	[TextBlock(text='B)makopo 12', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ikiwa makopo 3 ya matunda ya pea yanagharimu $2.37 ni makopo mangapi ya pea unaweza kununua kwa $9.48?\n A)makopo 3 B)makopo 12 C)makopo 36 D)makopo 13'}]}]
elementary_mathematics	Orodhesha kutoka kubwa hadi ndogo: 3, 3 na 1 juu ya 8,3.8,3.18.	['3.18, 3 na 1 juu ya 8, 3.8,3', '3,3 na 1 juu ya 8, 3.18, 3', '3.8, 3 na 1 juu ya 8, 3.18, 3', '3.8, 3.18, 3 na 1 juu ya 8, 3']	D	[TextBlock(text='D)3', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Orodhesha kutoka kubwa hadi ndogo: 3, 3 na 1 juu ya 8,3.8,3.18.\n A)3.18 B)3 na 1 juu ya 8 C)3.8 D)3'}]}]
elementary_mathematics	Hesabu 22 / 2 + 9.	[10, 11, 20, 2]	C	[TextBlock(text='C)20', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Hesabu 22 / 2 + 9.\n A)10 B)11 C)20 D)2'}]}]
elementary_mathematics	Idadi ya wakazi wa jiji fulani ni 836,527. Je, Idadi ya wakazi wa mji huu itakuwa ngapi ikiwa itafupishwa hadi karibu elfu kumi?	[800000, 830000, 836000, 840000]	D	[TextBlock(text='C)836000', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Idadi ya wakazi wa jiji fulani ni 836,527. Je, Idadi ya wakazi wa mji huu itakuwa ngapi ikiwa itafupishwa hadi karibu elfu kumi?\n A)800000 B)830000 C)836000 D)840000'}]}]
elementary_mathematics	Pata suluhisho la 5 • (−9).	[14, -4, 45, -45]	D	[TextBlock(text='D)-45', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Pata suluhisho la 5 • (−9).\n A)14 B)-4 C)45 D)-45'}]}]
elementary_mathematics	Keiko alitumia siku nzima kutazama ndege na alihesabu ndege 34 zaidi asubuhi kuliko alasiri. Ikiwa alihesabu jumla ya ndege 76, alihesabu ndege wangapi mchana?	['ndege 21', 'ndege 40', 'ndege 42', 'ndege 84']	A	[TextBlock(text='B)ndege 40', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Keiko alitumia siku nzima kutazama ndege na alihesabu ndege 34 zaidi asubuhi kuliko alasiri. Ikiwa alihesabu jumla ya ndege 76, alihesabu ndege wangapi mchana?\n A)ndege 21 B)ndege 40 C)ndege 42 D)ndege 84'}]}]
elementary_mathematics	Ni nini thamana ya 5 + 2 • 15 + (12 • 4)?	[78, 83, 131, 153]	B	[TextBlock(text='B)83', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ni nini thamana ya 5 + 2 • 15 + (12 • 4)?\n A)78 B)83 C)131 D)153'}]}]
elementary_mathematics	Ni hali gani inaweza kuwakilishwa na akisami hii 20/8?	['Leslie alitumia dola 20 na senti 8 kwenye duka. Ni kiasi gani cha pesa ambacho Leslie alitumia kikiandikwa kama akisami?', 'Mheshimiwa Wajukuu 8 wa Kramer waligawana biskuti 20 kwa usawa. Kila mjukuu alipokea biskuti ngapi?', 'Mitch alinunua madebe 20 ya maua kwenye duka la mimea. Kila debe lilikuwa na maua 8 ndani yake. Je, Mitch alinunua maua mangapi?', 'Stempu zinauzwa katika vijitabu vya stempu 20. Donna alitumia stempu 8 kutuma mialiko ya karamu. Je, Donna alitumia vijitabu vingapi kutuma mialiko yake?']	B	[TextBlock(text='B)Mheshimiwa Wajukuu 8 wa Kramer waligawana biskuti 20 kwa usawa. Kila mjukuu alipokea biskuti ngapi?', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ni hali gani inaweza kuwakilishwa na akisami hii 20/8?\n A)Leslie alitumia dola 20 na senti 8 kwenye duka. Ni kiasi gani cha pesa ambacho Leslie alitumia kikiandikwa kama akisami? B)Mheshimiwa Wajukuu 8 wa Kramer waligawana biskuti 20 kwa usawa. Kila mjukuu alipokea biskuti ngapi? C)Mitch alinunua madebe 20 ya maua kwenye duka la mimea. Kila debe lilikuwa na maua 8 ndani yake. Je D)Mitch alinunua maua mangapi?'}]}]
elementary_mathematics	Ikiwa treni ya mizigo itasafiri kwa kasi ya maili 20 kwa saa, kwa saa 6, itasafiri umbali gani?	['maili 120', 'maili 80', 'maili 26', 'maili 12']	A	[TextBlock(text='A) maili 120', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ikiwa treni ya mizigo itasafiri kwa kasi ya maili 20 kwa saa, kwa saa 6, itasafiri umbali gani?\n A)maili 120 B)maili 80 C)maili 26 D)maili 12'}]}]
elementary_mathematics	Ni hatua gani inaelezea jinsi ya kupata thamana ya a katika 6a = 72?	['ongeza 6 kwa pande zote mbili', 'gawanya pande zote mbili kwa 6', 'zidisha pande zote mbili kwa 6', 'ondoa 6 kutoka pande zote mbili']	B	[TextBlock(text='B) gawanya pande zote mbili kwa 6', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ni hatua gani inaelezea jinsi ya kupata thamana ya a katika 6a = 72?\n A)ongeza 6 kwa pande zote mbili B)gawanya pande zote mbili kwa 6 C)zidisha pande zote mbili kwa 6 D)ondoa 6 kutoka pande zote mbili'}]}]
