subject	question	choices	answer	opus	prompt
elementary_mathematics	Inamba yamaphoyinti uJaden awatholile emdlalweni ngaphansi kuka 45, futhi ayimpinda ka 7. Mangaki amaphoyinti uJaden abengawathola?	['17', '35', '52', '70']	B	[TextBlock(text='B)35', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Inamba yamaphoyinti uJaden awatholile emdlalweni ngaphansi kuka 45, futhi ayimpinda ka 7. Mangaki amaphoyinti uJaden abengawathola?\n A)17 B)35 C)52 D)70'}]}]
elementary_mathematics	Iyiphi indlela engasetshenziswa ukuxazulula lokhu 11 x 13?	['Phindaphinda 11 x 10 futhi no 10 x 3, bese ufake imikhiqizo emibili', 'Phindaphinda 11 x 10 futhi no 11 x 3, bese ufake imikhiqizo emibili', 'Phindaphinda 11 x 100 futhi no 10 x 3, bese ufake imikhiqizo emibili', 'Phindaphinda 11 x 100 futhi no 11 x 3, bese ufake imikhiqizo emibili.']	B	[TextBlock(text='C) Phindaphinda 11 x 10 futhi no 11 x 3', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Iyiphi indlela engasetshenziswa ukuxazulula lokhu 11 x 13?\n A)Phindaphinda 11 x 10 futhi no 10 x 3 B)bese ufake imikhiqizo emibili C)Phindaphinda 11 x 10 futhi no 11 x 3 D)bese ufake imikhiqizo emibili'}]}]
elementary_mathematics	UWendy wathenga amaphakethe kashephisi. Ngalinye linezingcezu eziwu 5. Waphindaphinda 30 x 5 ukuthola inamba yoshephisi abathengile. Bangaki ophisi bashephisi uWendy abathengile?	['15', '35', '150', '305']	C	[TextBlock(text='A)150', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'UWendy wathenga amaphakethe kashephisi. Ngalinye linezingcezu eziwu 5. Waphindaphinda 30 x 5 ukuthola inamba yoshephisi abathengile. Bangaki ophisi bashephisi uWendy abathengile?\n A)15 B)35 C)150 D)305'}]}]
elementary_mathematics	UJan wakora amaphoyinti awu 3 ngaphezulu kumdlalo we-basketball ukuno Salah.UCindy wakora amaphoyinti awu 22, abephindaphindeke kabili ukunawaJan. Mangaki amaphoyinti atholwe uSalah?	['8', '11', '14', '19']	A	[TextBlock(text='B)11', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'UJan wakora amaphoyinti awu 3 ngaphezulu kumdlalo we-basketball ukuno Salah.UCindy wakora amaphoyinti awu 22, abephindaphindeke kabili ukunawaJan. Mangaki amaphoyinti atholwe uSalah?\n A)8 B)11 C)14 D)19'}]}]
elementary_mathematics	Inani lamathikithi okudlala lingu $5.00 kothisha futhi libe $3.00 kubafundi. Kuzoba imalini kwiqoqo labafundi abawu 71 futhi kube imalini kothisha abawu 5 ukubuka umdlalo?	['$228.00', '$238.00', '$370.00', '$380.00']	B	[TextBlock(text='B)$238.00', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Inani lamathikithi okudlala lingu $5.00 kothisha futhi libe $3.00 kubafundi. Kuzoba imalini kwiqoqo labafundi abawu 71 futhi kube imalini kothisha abawu 5 ukubuka umdlalo?\n A)$228.00 B)$238.00 C)$370.00 D)$380.00'}]}]
elementary_mathematics	Sebenzisa lesibalo esingezansi  ukuphendula lombuzo. 0.75 x 6.5 =  m. Iyiphi indlela ekungakhonjiswa ngayo kuhlakazwe lesibalo?	['75 × 65 ÷ 1,000', '75 × 650 ÷ 1,000', '0.7 × 6 + 0.7 × 5 + 0.5 × 6 + 0.5 × 5', '0.7 × 6 + 0.7 × 0.5 + 0.5 × 6 + 0.5 × 0.5']	A	[TextBlock(text='C)75 × 650 ÷ 1 D)000', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Sebenzisa lesibalo esingezansi  ukuphendula lombuzo. 0.75 x 6.5 =  m. Iyiphi indlela ekungakhonjiswa ngayo kuhlakazwe lesibalo?\n A)75 × 65 ÷ 1 B)000 C)75 × 650 ÷ 1 D)000'}]}]
elementary_mathematics	UDebnil unamathisipuni awu 6 kasawoti. Isihlanganiso sama thisipuni kuya kwisipuni ithi 3 : 1.Zingaki izipuni zikasawoti uDebnil anazo?	['18-Jan', '2-Jan', '2', '18']	C	[TextBlock(text='C) 2', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'UDebnil unamathisipuni awu 6 kasawoti. Isihlanganiso sama thisipuni kuya kwisipuni ithi 3 : 1.Zingaki izipuni zikasawoti uDebnil anazo?\n A)18-Jan B)2-Jan C)2 D)18'}]}]
elementary_mathematics	Uchwepheshe kwisayensi wakala ububanzi  bezinwele zomuntu. Ububanzi bezinwele kuma milimitha, abengu 0.91, 0. 1169, 0.17, futhi 0.023..  Ikuphi ukungalingani okuqhathanisa kahle izinwela ezimbili zomuntu?	['0.17 > 0.023', '0.091 < 0.023', '0.169 > 0.17', '0.17 < 0.091']	A	[TextBlock(text='A)0.17 > 0.023', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Uchwepheshe kwisayensi wakala ububanzi  bezinwele zomuntu. Ububanzi bezinwele kuma milimitha, abengu 0.91, 0. 1169, 0.17, futhi 0.023..  Ikuphi ukungalingani okuqhathanisa kahle izinwela ezimbili zomuntu?\n A)0.17 > 0.023 B)0.091 < 0.023 C)0.169 > 0.17 D)0.17 < 0.091'}]}]
elementary_mathematics	Kunezinsuku eziwu 7 kwisonto. Kwinyanga kaNhlolanja, kunezinsuku eziwu 28 kulonyaka. Zingaki izikhathi  ngokulingana kwezinsuku zangoNhlolanja ezikhona ukunezikhona esontweni?	['Izikhathi eziwu 4', 'Izikhathi eziwu 7', 'Izikhathi eziwu 21', 'Izikhathi eziwu 35']	A	[TextBlock(text='A) Izikhathi eziwu 4', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kunezinsuku eziwu 7 kwisonto. Kwinyanga kaNhlolanja, kunezinsuku eziwu 28 kulonyaka. Zingaki izikhathi  ngokulingana kwezinsuku zangoNhlolanja ezikhona ukunezikhona esontweni?\n A)Izikhathi eziwu 4 B)Izikhathi eziwu 7 C)Izikhathi eziwu 21 D)Izikhathi eziwu 35'}]}]
elementary_mathematics	Xazulula -2k = -34.8.	['-69.6', '-17.4', '17.4', '69.6']	D	[TextBlock(text='C)17.4', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Xazulula -2k = -34.8.\n A)-69.6 B)-17.4 C)17.4 D)69.6'}]}]
high_school_geography	Isiphi isimo kulezi esingenzekikwi-federal state?	['Uhulumeni omkhulu unohlelo lukahulumeni olunamazinga amabili.', 'Uhulumeni omkhulu ubusa izwe njengeyunithi eyodwa', 'Kuvame ukuthi ibe nomthetho sisekelo obhaliwe', 'Izigaba ezisezingeni eliphansi zinamandla ahlukile']	B	[TextBlock(text='A) Uhulumeni omkhulu unohlelo lukahulumeni olunamazinga amabili.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Isiphi isimo kulezi esingenzekikwi-federal state?\n A)Uhulumeni omkhulu unohlelo lukahulumeni olunamazinga amabili. B)Uhulumeni omkhulu ubusa izwe njengeyunithi eyodwa C)Kuvame ukuthi ibe nomthetho sisekelo obhaliwe D)Izigaba ezisezingeni eliphansi zinamandla ahlukile'}]}]
high_school_geography	Abahleli bamadolobha bahlukanisa kanjani ukusetshenziswa komhlaba okungezwani njengezindlu nezindawo zokukhuculula indle?	['izitolo ezinkulu', 'Izingcingo', 'Ukuklama izindawo', 'Imigudu']	C	[TextBlock(text='C)Ukuklama izindawo', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Abahleli bamadolobha bahlukanisa kanjani ukusetshenziswa komhlaba okungezwani njengezindlu nezindawo zokukhuculula indle?\n A)izitolo ezinkulu B)Izingcingo C)Ukuklama izindawo D)Imigudu'}]}]
high_school_geography	Ngenxa yokuncipha kwenani labantu, idolobha laseDetroit, eMichigan, lihlongoze ukunciphisa ubukhulu balo ngokugawula izindawo ezilahliwe futhi lidayisele abalimi indawo engenalutho. Imbangela yokuncipha kwesibalo sabantu baseDetroit singabalelwa kuyo	['i-gentrification', 'i-agglomeration', 'i-deindustrialization', 'i-conurbation']	C	[TextBlock(text='C)i-deindustrialization', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ngenxa yokuncipha kwenani labantu, idolobha laseDetroit, eMichigan, lihlongoze ukunciphisa ubukhulu balo ngokugawula izindawo ezilahliwe futhi lidayisele abalimi indawo engenalutho. Imbangela yokuncipha kwesibalo sabantu baseDetroit singabalelwa kuyo\n A)i-gentrification B)i-agglomeration C)i-deindustrialization D)i-conurbation'}]}]
high_school_geography	Inani labantu emhlabeni livame ukugxila	['ezindaweni zangaphakathi zezwekazi', 'emaphethelweni ezwekazi', 'oqwadule', 'Ezindaweni eziphansi ezishisayo nasezigodini zemifula']	B	[TextBlock(text='A) ezindaweni zangaphakathi zezwekazi', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Inani labantu emhlabeni livame ukugxila\n A)ezindaweni zangaphakathi zezwekazi B)emaphethelweni ezwekazi C)oqwadule D)Ezindaweni eziphansi ezishisayo nasezigodini zemifula'}]}]
high_school_geography	U-Walter Christaller uthuthukise ithiyori yendawo emaphakathi njengethuluzi lokuchaza ubudlelwano bendawo phakathi	['izifunda zamabhizinisi aphakathi nendawo', 'imakethe kanye nemithombo yayo yezinto ezingavuthiwe', 'amadolobha anobukhulu obuhlukahlukene kanye nemisebenzi', 'izizinda zezinhlelo zokuthutha zezindiza']	C	[TextBlock(text='C)amadolobha anobukhulu obuhlukahlukene kanye nemisebenzi', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'U-Walter Christaller uthuthukise ithiyori yendawo emaphakathi njengethuluzi lokuchaza ubudlelwano bendawo phakathi\n A)izifunda zamabhizinisi aphakathi nendawo B)imakethe kanye nemithombo yayo yezinto ezingavuthiwe C)amadolobha anobukhulu obuhlukahlukene kanye nemisebenzi D)izizinda zezinhlelo zokuthutha zezindiza'}]}]
high_school_geography	Umphakathi lapho amaqembu abantu ababili noma ngaphezulu ehlala ndawonye kuyilapho ugcina isiko lawo elihlukile uyabonisa	['Ukucwasana ngokobuhlanga', 'Ukuhlukahluka', 'Ubuningi bamasiko', 'Ukuhlukaniswa ngokwesiko']	C	[TextBlock(text='C) Ubuningi bamasiko', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Umphakathi lapho amaqembu abantu ababili noma ngaphezulu ehlala ndawonye kuyilapho ugcina isiko lawo elihlukile uyabonisa\n A)Ukucwasana ngokobuhlanga B)Ukuhlukahluka C)Ubuningi bamasiko D)Ukuhlukaniswa ngokwesiko'}]}]
high_school_geography	Ukulungiswa kabusha kwezindawo ezindala, ezakhelene namadolobha aphakathi nendawo ngabantu abahola imali ephakathi nendawo kubizwa ngokuthi.	['ukufudukela emadolobheni', 'i-gentrification', 'Ukwakhiwa kwedolobha', 'Umphumela wokuphindaphinda']	B	[TextBlock(text='B) i-gentrification', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ukulungiswa kabusha kwezindawo ezindala, ezakhelene namadolobha aphakathi nendawo ngabantu abahola imali ephakathi nendawo kubizwa ngokuthi.\n A)ukufudukela emadolobheni B)i-gentrification C)Ukwakhiwa kwedolobha D)Umphumela wokuphindaphinda'}]}]
high_school_geography	Isiphi isigaba semodeli yenguquko yezibalo esibonakala ngamazinga okuzalwa aphezulu kanye namazinga okufa aphezulu aguquguqukayo?	['isigaba 1', 'isigaba 2', 'isigaba 3', 'isigaba 4']	A	[TextBlock(text='B)isigaba 2', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Isiphi isigaba semodeli yenguquko yezibalo esibonakala ngamazinga okuzalwa aphezulu kanye namazinga okufa aphezulu aguquguqukayo?\n A)isigaba 1 B)isigaba 2 C)isigaba 3 D)isigaba 4'}]}]
high_school_geography	Imuphi umsebenzi wezomnotho osabalele kakhulu emhlabeni?	['Izimayini', 'Ukuzingela nokuhlangana', 'Ukudoba', 'Ezolimo']	D	[TextBlock(text='D)Ezolimo', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Imuphi umsebenzi wezomnotho osabalele kakhulu emhlabeni?\n A)Izimayini B)Ukuzingela nokuhlangana C)Ukudoba D)Ezolimo'}]}]
high_school_geography	Yikuphi kokulandelayo OKUNGASONA sizathu esivamise ukuba yisizathu sokufuduka?	['Amathuba ezemfundo', 'Izikhalazo zemvelo noma ukungathandi', 'Ukushintsha komjikelezo wempilo', 'Ukuzincikanisa nenhlangano yezepolitiki']	D	[TextBlock(text='B)Izikhalazo zemvelo noma ukungathandi', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yikuphi kokulandelayo OKUNGASONA sizathu esivamise ukuba yisizathu sokufuduka?\n A)Amathuba ezemfundo B)Izikhalazo zemvelo noma ukungathandi C)Ukushintsha komjikelezo wempilo D)Ukuzincikanisa nenhlangano yezepolitiki'}]}]
high_school_geography	Yisiphi kulokhu okulandelayo okuiyisibonelo sesizwe esingenabuzwe?	['iGermany', 'i-Israel', 'iPalestine', 'iRomania']	C	[TextBlock(text='B)i-Israel', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yisiphi kulokhu okulandelayo okuiyisibonelo sesizwe esingenabuzwe?\n A)iGermany B)i-Israel C)iPalestine D)iRomania'}]}]
high_school_geography	Yikuphi kokulandelayo okuhlangabezana nokushisa okukhulu kakhulu ngenxa yezwekazi?	['IMaritime inikeza iCanada', 'ISiberia eseRussia', 'I-La Mancha eseSpain', 'IPatagonia ese-Argentina']	B	[TextBlock(text='B)ISiberia eseRussia', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yikuphi kokulandelayo okuhlangabezana nokushisa okukhulu kakhulu ngenxa yezwekazi?\n A)IMaritime inikeza iCanada B)ISiberia eseRussia C)I-La Mancha eseSpain D)IPatagonia ese-Argentina'}]}]
high_school_geography	Imuphi umndeni wolimi omdala kunayo yonke, omkhulu, nosatshalaliswa kakhulu kusukela e-Hudson Bay kuya e-Tierra del Fuego?	['i-Amerindian', 'iMalayo-Polynesian', 'i-Austronesian', 'i-Eskimo-Aleut']	A	[TextBlock(text='A) i-Amerindian', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Imuphi umndeni wolimi omdala kunayo yonke, omkhulu, nosatshalaliswa kakhulu kusukela e-Hudson Bay kuya e-Tierra del Fuego?\n A)i-Amerindian B)iMalayo-Polynesian C)i-Austronesian D)i-Eskimo-Aleut'}]}]
high_school_geography	Iyiphi inkolo engezansi eyinkolo yomhlaba wonke?	['i-Taoism', 'i-Islam', 'iShintoism', 'iConfuciasim']	B	[TextBlock(text='B) i-Islam', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Iyiphi inkolo engezansi eyinkolo yomhlaba wonke?\n A)i-Taoism B)i-Islam C)iShintoism D)iConfuciasim'}]}]
high_school_geography	Uhlelo lokuhlola umhlaba elingunxande lusekelwe kukho konke okulandelayo NGAPHANDLE	['iphethini yebhulokhi yokuhlola umhlaba', 'Amaphethini emigwaqo yasemakhaya', 'iphethini ehlakazekile yamapulazi angawodwa.', 'Iphethini yokuhlala yaseFrance naseSpanishi']	D	[TextBlock(text='B)Amaphethini emigwaqo yasemakhaya', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Uhlelo lokuhlola umhlaba elingunxande lusekelwe kukho konke okulandelayo NGAPHANDLE\n A)iphethini yebhulokhi yokuhlola umhlaba B)Amaphethini emigwaqo yasemakhaya C)iphethini ehlakazekile yamapulazi angawodwa. D)Iphethini yokuhlala yaseFrance naseSpanishi'}]}]
high_school_geography	Umuntu wokufika ofunda isiNgisi e-United States uyisibonelo se	['Ukufana kwesakhiwo', 'itheyori yokuhlanganisa', 'ukuzalanisa', 'ukuvumelana nezimo']	C	[TextBlock(text='D) ukuvumelana nezimo', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Umuntu wokufika ofunda isiNgisi e-United States uyisibonelo se\n A)Ukufana kwesakhiwo B)itheyori yokuhlanganisa C)ukuzalanisa D)ukuvumelana nezimo'}]}]
high_school_geography	Ubuphekula obuxhaswe uhulumeni buye senzeka muva nje kuliphi izwe kulawa alandelayo?	['iRwanda', 'i-United States', 'iCanada', 'iSpain']	A	[TextBlock(text='A) iRwanda', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ubuphekula obuxhaswe uhulumeni buye senzeka muva nje kuliphi izwe kulawa alandelayo?\n A)iRwanda B)i-United States C)iCanada D)iSpain'}]}]
high_school_geography	Umkhuba wokudweba imingcele yezifunda zokuvota ukuze unikeze inzuzo engafanele eqenjini elilodwa lezombusazwe ubizwa ngokuthi	['ukwehlukana', 'igerrymandering', 'ukuzibamba', 'itiyori ye-domino']	B	[TextBlock(text='B) igerrymandering', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Umkhuba wokudweba imingcele yezifunda zokuvota ukuze unikeze inzuzo engafanele eqenjini elilodwa lezombusazwe ubizwa ngokuthi\n A)ukwehlukana B)igerrymandering C)ukuzibamba D)itiyori ye-domino'}]}]
high_school_geography	Abafundi basekolishi abahlala ezindlini zokulala eduze nendawo yokudlela yasekolishi banamathuba amaningi okudlela endaweni yokudlela. Lesi isibonelo se	['amandla adonsela phansi ', 'ukubola okuyibanga', 'ukuphelelisana', 'ukudlulisa']	B	[TextBlock(text='B) ukubola okuyibanga', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Abafundi basekolishi abahlala ezindlini zokulala eduze nendawo yokudlela yasekolishi banamathuba amaningi okudlela endaweni yokudlela. Lesi isibonelo se\n A)amandla adonsela phansi  B)ukubola okuyibanga C)ukuphelelisana D)ukudlulisa'}]}]
high_school_geography	Umqondo wokuthi abantu, hhayi indawo yabo, bangamandla adala ukuthuthukiswa kwamasiko ubizwa ngokuthi	['amathuba ', 'ubulwane', 'Ukuzimisela kwemvelo', 'imvelo yamasiko']	A	[TextBlock(text='D) imvelo yamasiko', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Umqondo wokuthi abantu, hhayi indawo yabo, bangamandla adala ukuthuthukiswa kwamasiko ubizwa ngokuthi\n A)amathuba  B)ubulwane C)Ukuzimisela kwemvelo D)imvelo yamasiko'}]}]
international_law	Uhlobo luni lwendima olubukeka njengesiqephu esingenacala?	"['Isiqephu esingenacala siyisiqephu esingabandakanyi izenzo ezinobugebengu', ""Ukudlula komkhumbi kubhekwa 'njengokungenacala' lapho kungahlukumezi ukuthula, ukuhleleka okuhle noma ukuvikeleka koMbuso wasogwini."", 'Iphasishi elingenacala lithinta kuphela imikhumbi yobuzwe obufanayo noMbuso wasogwini', 'Iphasishi elingenacala lithinta kuphela ukudlula kwemikhumbi yabahwebi hhayi imikhumbi yempi']"	B	[TextBlock(text='A)Isiqephu esingenacala siyisiqephu esingabandakanyi izenzo ezinobugebengu', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Uhlobo luni lwendima olubukeka njengesiqephu esingenacala?\n A)Isiqephu esingenacala siyisiqephu esingabandakanyi izenzo ezinobugebengu B)Ukudlula komkhumbi kubhekwa 'njengokungenacala' lapho kungahlukumezi ukuthula C)ukuhleleka okuhle noma ukuvikeleka koMbuso wasogwini. D)Iphasishi elingenacala lithinta kuphela imikhumbi yobuzwe obufanayo noMbuso wasogwini""}]}]"
international_law	Iluphi uhlobo loMbuso oludingekayo lapha?	['Umkhuba osabalele ongaguquguquki futhi ofanayo, ohlanganisa kokubili izenzo kanye nokweqiwa.', 'Izenzo ezisabalele kuphela, ezingaguquguquki nezifanayo hhayi ukukhishwa kweMibuso.', 'Izenzo ezisabalele kanye nokweqiwa kweMibuso kodwa hhayi ukuhambisana noma ukufana', 'Ukwenza okungaguquguquki kweMibuso embalwa, okuhlanganisa kokubili izenzo kanye nokweqiwa, okuhlangatshezwana nokubhikisha kwamanye amazwe']	A	[TextBlock(text='A) Umkhuba osabalele ongaguquguquki futhi ofanayo', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Iluphi uhlobo loMbuso oludingekayo lapha?\n A)Umkhuba osabalele ongaguquguquki futhi ofanayo B)ohlanganisa kokubili izenzo kanye nokweqiwa. C)Izenzo ezisabalele kuphela D)ezingaguquguquki nezifanayo hhayi ukukhishwa kweMibuso.'}]}]
