subject	question	choices	answer	opus	prompt
elementary_mathematics	Palo ya dintlha tseo Jaden a di hlabileng papading di ka tlase ho 45, mme hape ke katiso ya 7. Ke dintlha tse kae tseo Jaden a ka beng a di hlabile?	['17', '35', '52', '70']	B	[TextBlock(text='B)35', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Palo ya dintlha tseo Jaden a di hlabileng papading di ka tlase ho 45, mme hape ke katiso ya 7. Ke dintlha tse kae tseo Jaden a ka beng a di hlabile?\n A)17 B)35 C)52 D)70'}]}]
elementary_mathematics	Ke mokgwa ofe o ka sebediswang ho rarolla 11 x 13?	['Atisa 11 x 10 le 10 x 3, ebe o kopanya dihlahiswa tse pedi.', 'Atisa 11 x 10 le 11 x 3, ebe o kopanya dihlahiswa tse pedi.', 'Atisa 11 x 100 le 10 x 3, ebe o kopanya dihlahiswa tse pedi.', 'Atisa 11 x 100 le 11 x 3, ebe o kopanya dihlahiswa tse pedi.']	B	[TextBlock(text='D)ebe o kopanya dihlahiswa tse pedi.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ke mokgwa ofe o ka sebediswang ho rarolla 11 x 13?\n A)Atisa 11 x 10 le 10 x 3 B)ebe o kopanya dihlahiswa tse pedi. C)Atisa 11 x 10 le 11 x 3 D)ebe o kopanya dihlahiswa tse pedi.'}]}]
elementary_mathematics	Wendy o rekile dipakana tse 30 tsa gum. Pakana e nngwe le e nngwe e ne e na le dikotwana tse 5. O atisitse 30 x 5 ho fumana palo ya dokotwana tsa gum tseo a di rekileng. Ke dikotwana tse kae tsa gum tseo Wendy a di rekileng?	['15', '35', '150', '305']	C	[TextBlock(text='C)150', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Wendy o rekile dipakana tse 30 tsa gum. Pakana e nngwe le e nngwe e ne e na le dikotwana tse 5. O atisitse 30 x 5 ho fumana palo ya dokotwana tsa gum tseo a di rekileng. Ke dikotwana tse kae tsa gum tseo Wendy a di rekileng?\n A)15 B)35 C)150 D)305'}]}]
elementary_mathematics	Jan o hlabile dintlha tse 3 kahodimo ho Salah papading ya basketball. Cindy o hlabile dintlha tse 22, tseo di neng di menahane habedi ho dintlha tsa Jan. Salah o hlabile dintlha tse kae?	['8', '11', '14', '19']	A	[TextBlock(text='B)11', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Jan o hlabile dintlha tse 3 kahodimo ho Salah papading ya basketball. Cindy o hlabile dintlha tse 22, tseo di neng di menahane habedi ho dintlha tsa Jan. Salah o hlabile dintlha tse kae?\n A)8 B)11 C)14 D)19'}]}]
elementary_mathematics	Theko ya ditekete tsa papadi ya kalaneng ke R5.00 bakeng sa mesuwe le R3.00 bakeng sa baithuti. Di tla bitsa bokae bakeng sa sehlopha sa baithuti ba 71 le mesuwe e 5 ho boha papadi?	['R228.00', 'R238.00', 'R370.00', 'R380.00']	B	[TextBlock(text='B)R238.00', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Theko ya ditekete tsa papadi ya kalaneng ke R5.00 bakeng sa mesuwe le R3.00 bakeng sa baithuti. Di tla bitsa bokae bakeng sa sehlopha sa baithuti ba 71 le mesuwe e 5 ho boha papadi?\n A)R228.00 B)R238.00 C)R370.00 D)R380.00'}]}]
elementary_mathematics	Sebedisa equation e ka tlase ho araba potso. 0.75 x 6.5 =m Ke mohopolo ofe o bontshang tsela e le nngwe ya ho rarolla equation?	['75 x 65 / 1,000', '75 x 650 / 1,000', '0.7 x  6 + 0.7 x 5 + 0.5 X 6 + 0.5 x5', '0.7 x 6 + 0.7 x 0.5 + 0.5 x 6 +0.5 x 0.5']	A	[TextBlock(text='A) 75 x 65 / 1 000', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Sebedisa equation e ka tlase ho araba potso. 0.75 x 6.5 =m Ke mohopolo ofe o bontshang tsela e le nngwe ya ho rarolla equation?\n A)75 x 65 / 1 B)000 C)75 x 650 / 1 D)000'}]}]
elementary_mathematics	Debril o na le dikgabana tse 6 tsa letswai. Kabo ya dikgabana ho dikgaba ke 3:1. Ke dikgaba tse kae tsa letswai tseo Debril a nang le tsona?	['18 Jan', '2-Jan', '2', '18']	C	[TextBlock(text='B)2-Jan', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Debril o na le dikgabana tse 6 tsa letswai. Kabo ya dikgabana ho dikgaba ke 3:1. Ke dikgaba tse kae tsa letswai tseo Debril a nang le tsona?\n A)18 Jan B)2-Jan C)2 D)18'}]}]
elementary_mathematics	Rasaense o lekanya diameter ya meriri e 4 ya bomme. Di-diameter, ka dimilimitara, e ne e le 0.091. 0.169, 0.17, le 0.023. Ke ho sa lekane hofe ho bapisang ka nepo diameter ya meriri e mmedi ya bomme?	['0.17 > 0.023', '0.091 < 0.023', '0.169 > 0.17', '0.17 < 0.091']	A	[TextBlock(text='C)0.169 > 0.17', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Rasaense o lekanya diameter ya meriri e 4 ya bomme. Di-diameter, ka dimilimitara, e ne e le 0.091. 0.169, 0.17, le 0.023. Ke ho sa lekane hofe ho bapisang ka nepo diameter ya meriri e mmedi ya bomme?\n A)0.17 > 0.023 B)0.091 < 0.023 C)0.169 > 0.17 D)0.17 < 0.091'}]}]
elementary_mathematics	Ho na le matsatsi a 7 bekeng. Ka kgwedi ya Hlakola, ho na le matsatsi a 28 selemong sena. Ke makgetlo a makae ka matsatsi a mangata a ho Hlakola ho feta a bekeng e le nngwe?	['Makgetlo a 4', 'Makgetlo a 7', 'Makgetlo a 21', 'Makgetlo a 35']	A	[TextBlock(text='A)Makgetlo a 4', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ho na le matsatsi a 7 bekeng. Ka kgwedi ya Hlakola, ho na le matsatsi a 28 selemong sena. Ke makgetlo a makae ka matsatsi a mangata a ho Hlakola ho feta a bekeng e le nngwe?\n A)Makgetlo a 4 B)Makgetlo a 7 C)Makgetlo a 21 D)Makgetlo a 35'}]}]
elementary_mathematics	Rarolla -2k = -34.8.	['-69.6', '-17.4', '17.4', '69.6']	D	[TextBlock(text='C)17.4', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Rarolla -2k = -34.8.\n A)-69.6 B)-17.4 C)17.4 D)69.6'}]}]
high_school_geography	Ke maemo afe ho a latelang a sa etsahaleng ho mmuso wa federale?	['Mmuso wa bohareng o rua tsamaiso ya maemo a mabedi a mmuso.', 'Mmuso wa bohareng o busa naha jwalo ka yuniti e le nngwe', 'Hangata e rua molaotheo o ngotsweng.', 'Dikarolo tsa maemo a tlase di na le matla a ikgethileng.']	B	[TextBlock(text='D)Dikarolo tsa maemo a tlase di na le matla a ikgethileng.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ke maemo afe ho a latelang a sa etsahaleng ho mmuso wa federale?\n A)Mmuso wa bohareng o rua tsamaiso ya maemo a mabedi a mmuso. B)Mmuso wa bohareng o busa naha jwalo ka yuniti e le nngwe C)Hangata e rua molaotheo o ngotsweng. D)Dikarolo tsa maemo a tlase di na le matla a ikgethileng.'}]}]
high_school_geography	Ba ralang toropo ba arola jwang ditshebediso tsa lefatshe le nang le majwe jwalo ka matlo le dikgwerekgwere?	['Lethathama la mabenkele', 'Terata', 'Zoning', 'Di-tunnel']	C	[TextBlock(text='C)Zoning', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ba ralang toropo ba arola jwang ditshebediso tsa lefatshe le nang le majwe jwalo ka matlo le dikgwerekgwere?\n A)Lethathama la mabenkele B)Terata C)Zoning D)Di-tunnel'}]}]
high_school_geography	Ho latela ho fokotseha ha palo ya setjhaba, toropo ya Detroit, Michigan, e sisintse ho honyetsa boholo ba yona ka ho sheshena baahi ba lahluweng le ho rekisa lefatshe le fela ho borapolasi. Ketso ya Detroit ya ho honyetsa palo ya setjhaba e ka ba e bakuwe ke	['gentrification', 'agglomeration', 'deindustrialization', 'conurbation']	C	[TextBlock(text='C)deindustrialization', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ho latela ho fokotseha ha palo ya setjhaba, toropo ya Detroit, Michigan, e sisintse ho honyetsa boholo ba yona ka ho sheshena baahi ba lahluweng le ho rekisa lefatshe le fela ho borapolasi. Ketso ya Detroit ya ho honyetsa palo ya setjhaba e ka ba e bakuwe ke\n A)gentrification B)agglomeration C)deindustrialization D)conurbation'}]}]
high_school_geography	Palo ya setjhaba ya lefatshe e fumanwa	['in continental interiors', 'on continental margins', 'lehwatateng', 'mafatsheng a tlase a tjhesang le diphuleng']	B	[TextBlock(text='B) on continental margins', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Palo ya setjhaba ya lefatshe e fumanwa\n A)in continental interiors B)on continental margins C)lehwatateng D)mafatsheng a tlase a tjhesang le diphuleng'}]}]
high_school_geography	Walter Christaller o ntsheditse pele kgopolo ya sebaka se bohareng e le sesebediswa ho hlalosa dikamano dipakeng tsa	['ditereke tsa dikgwebo tse bohareng le ditoropo', 'mmaraka le mehlodi ya ona bakeng sa disebediswa tse tala', 'ditoropo tsa boholo bo fapaneng le mesebetsi', 'dihabara tsa ditshebeletso tsa dipalangwang tsa difofane']	C	[TextBlock(text='C)ditoropo tsa boholo bo fapaneng le mesebetsi', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Walter Christaller o ntsheditse pele kgopolo ya sebaka se bohareng e le sesebediswa ho hlalosa dikamano dipakeng tsa\n A)ditereke tsa dikgwebo tse bohareng le ditoropo B)mmaraka le mehlodi ya ona bakeng sa disebediswa tse tala C)ditoropo tsa boholo bo fapaneng le mesebetsi D)dihabara tsa ditshebeletso tsa dipalangwang tsa difofane'}]}]
high_school_geography	Setjhaba seo dihlopha tse pedi kapa ho feta tsa palo ya setjhaba di tswellang ha di boloka setso sa teng se bontsha 	['racial segregation', 'miscegrnation', 'cultural pluralism', 'cultural segregation']	C	[TextBlock(text='C)cultural pluralism', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Setjhaba seo dihlopha tse pedi kapa ho feta tsa palo ya setjhaba di tswellang ha di boloka setso sa teng se bontsha \n A)racial segregation B)miscegrnation C)cultural pluralism D)cultural segregation'}]}]
high_school_geography	Tlhabollo ya ba baholo, e tsamaisang bohare ba toropo ya baahi ka hare, ya ditefo tsa batho tse mahareng le tse hodimo e bitswa	['urbanization', 'gentrification', 'surburbanization', 'multiplier effect']	B	[TextBlock(text='B) gentrification', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Tlhabollo ya ba baholo, e tsamaisang bohare ba toropo ya baahi ka hare, ya ditefo tsa batho tse mahareng le tse hodimo e bitswa\n A)urbanization B)gentrification C)surburbanization D)multiplier effect'}]}]
high_school_geography	Ke mohatong ofe moo demographic model e kgethollwang ke reiti e hodimo ya tlhaho le phapang e hodimo ya palo ya ho shwa?	['Mohato wa 1', 'Mohato wa 2', 'Mohato wa 3', 'Mohato wa 4']	A	[TextBlock(text='B)Mohato wa 2', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ke mohatong ofe moo demographic model e kgethollwang ke reiti e hodimo ya tlhaho le phapang e hodimo ya palo ya ho shwa?\n A)Mohato wa 1 B)Mohato wa 2 C)Mohato wa 3 D)Mohato wa 4'}]}]
high_school_geography	Ke tshebetso efe e tummeng ya moruo o ka sehlohong lefatsheng?	['Ho rafa', 'Ho tsoma le ho bokella', 'Ho tshwasa dihlapi', 'Temo']	D	[TextBlock(text='D) Temo', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ke tshebetso efe e tummeng ya moruo o ka sehlohong lefatsheng?\n A)Ho rafa B)Ho tsoma le ho bokella C)Ho tshwasa dihlapi D)Temo'}]}]
high_school_geography	Ke efe ya tse latelang eo hangata ESENG lebaka la ho falla? 	['Menyetla ya thuto', 'Tjhebeho ya sebaka le tse sa rateheng', 'Phetoho ya sedikadikwe sa bophelo', 'affiliation ya mokgatlo wa dipolotiki']	D	[TextBlock(text='B)Tjhebeho ya sebaka le tse sa rateheng', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ke efe ya tse latelang eo hangata ESENG lebaka la ho falla? \n A)Menyetla ya thuto B)Tjhebeho ya sebaka le tse sa rateheng C)Phetoho ya sedikadikwe sa bophelo D)affiliation ya mokgatlo wa dipolotiki'}]}]
high_school_geography	Ke eng ho tse latelang eo e leng mohlala wa setjhaba se hlokang puso?	['Germany', 'Israel', 'Palestine', 'Romania']	C	[TextBlock(text='C)Palestine', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ke eng ho tse latelang eo e leng mohlala wa setjhaba se hlokang puso?\n A)Germany B)Israel C)Palestine D)Romania'}]}]
high_school_geography	Ke efe ho tse latelang e fumanang phapang e kgolo ya dithemphereitjhara ka lebaka la phaphang ya boemo ba lehodimo ba dikontinernte le ba mawatle ?	['Maritime provinces of Canada', 'Siberia Russia', 'La Mancha Spain', 'Patagonia Argentina']	B	[TextBlock(text='B)Siberia Russia', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ke efe ho tse latelang e fumanang phapang e kgolo ya dithemphereitjhara ka lebaka la phaphang ya boemo ba lehodimo ba dikontinernte le ba mawatle ?\n A)Maritime provinces of Canada B)Siberia Russia C)La Mancha Spain D)Patagonia Argentina'}]}]
high_school_geography	Ke puo efe ya kgale, e kgolo, le e nammeng haholo ho tswa Hudson Bay ho ya Tierra del Fuego?	['Amerindian', 'Malayo-Polynesian', 'Austronesian', 'Eskimo-Aleut']	A	[TextBlock(text='A) Amerindian', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ke puo efe ya kgale, e kgolo, le e nammeng haholo ho tswa Hudson Bay ho ya Tierra del Fuego?\n A)Amerindian B)Malayo-Polynesian C)Austronesian D)Eskimo-Aleut'}]}]
high_school_geography	Ke tumelo efe ho tse ka tlase eo e leng tumelo e bonngweng?	['Taoism', 'Islam', 'Shintoism', 'Confucianism']	B	[TextBlock(text='B)Islam', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ke tumelo efe ho tse ka tlase eo e leng tumelo e bonngweng?\n A)Taoism B)Islam C)Shintoism D)Confucianism'}]}]
high_school_geography	Tsamaiso ya tekolo ya lefatshe le kgutlonne e itshetlehile ho tsohle tse latelang NTLE HO	['block pattern ya tekolo ya lefatshe', 'di-pattern tsa ditsela tsa mahae ', 'Pattern e hasaneng ya meaho e ikgethileng ya mapolasi', 'pattern tsa bodulo tsa France le Spain']	D	[TextBlock(text='B) di-pattern tsa ditsela tsa mahae', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Tsamaiso ya tekolo ya lefatshe le kgutlonne e itshetlehile ho tsohle tse latelang NTLE HO\n A)block pattern ya tekolo ya lefatshe B)di-pattern tsa ditsela tsa mahae  C)Pattern e hasaneng ya meaho e ikgethileng ya mapolasi D)pattern tsa bodulo tsa France le Spain'}]}]
high_school_geography	Matswantle a ithutang English United States ke mohlala wa	['structural assimilation', 'kgopolo ya kopano', 'acculturation', 'ho itlwaetsa']	C	[TextBlock(text='C) acculturation', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Matswantle a ithutang English United States ke mohlala wa\n A)structural assimilation B)kgopolo ya kopano C)acculturation D)ho itlwaetsa'}]}]
high_school_geography	Tshehetso ya ditjhelete ya bokgukguni e etsahetse ho efe ya dinaha tse latelang?	['Rwanda', 'United States', 'Canada', 'Spain']	A	[TextBlock(text='A) Rwanda', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Tshehetso ya ditjhelete ya bokgukguni e etsahetse ho efe ya dinaha tse latelang?\n A)Rwanda B)United States C)Canada D)Spain'}]}]
high_school_geography	Mokgwa wa ho taka meedi ya ditereke ya ho kgetha ho fana ka monyetla o leeme ho mokgatlo wa dipolotiki o bitswa	['separatism', 'gerrymandering', 'containment', 'domino theory']	B	[TextBlock(text='B) gerrymandering', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Mokgwa wa ho taka meedi ya ditereke ya ho kgetha ho fana ka monyetla o leeme ho mokgatlo wa dipolotiki o bitswa\n A)separatism B)gerrymandering C)containment D)domino theory'}]}]
high_school_geography	Baithuti ba College ba dulang meahong e lebenkeleng la dijo pela college ho ka etsahala ba je lebenkeleng la dijo. Sena ke mohlala wa	['gravity concept', 'distance decay', 'ntalfatso', 'transferability']	B	[TextBlock(text='B) distance decay', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Baithuti ba College ba dulang meahong e lebenkeleng la dijo pela college ho ka etsahala ba je lebenkeleng la dijo. Sena ke mohlala wa\n A)gravity concept B)distance decay C)ntalfatso D)transferability'}]}]
high_school_geography	Mohopolo oo batho, eseng tikoloho ya bona, ke matla a qalang ntshetsopele ya setso e bitswang	['possibilism', 'animism', 'environmental determinism', 'cultural ecology']	A	[TextBlock(text='A) possibilism', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Mohopolo oo batho, eseng tikoloho ya bona, ke matla a qalang ntshetsopele ya setso e bitswang\n A)possibilism B)animism C)environmental determinism D)cultural ecology'}]}]
international_law	"Ke passage ya mofuta ofe e tshwanelehang ho ba ""passage e se nang molato?"""	"['Passage e se nang molato ke passage e sa kenyeletseng diketso tsa botlokotsebe', ""Vessel passage e nkuwa 'e se na molato' moo e sa senyeng kgotso, e le hantle kapa tshireletso ya naha ya lebopo la lewatle"", 'Molao wa dikepe o dumellang sekepe se se nang molato ho tsamaya metsinhg a naha e nngwe ha feela e le tsa  botjhaba bo le bong', 'Molao o dumellang sekepe sa naha e nngwe ho tsamaya metsi a naha enngwe bakeng sa kgwebo eseng dintwa']"	B	[TextBlock(text='D', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ke passage ya mofuta ofe e tshwanelehang ho ba ""passage e se nang molato?""\n A)Passage e se nang molato ke passage e sa kenyeletseng diketso tsa botlokotsebe B)Vessel passage e nkuwa \'e se na molato\' moo e sa senyeng kgotso C)e le hantle kapa tshireletso ya naha ya lebopo la lewatle D)Molao wa dikepe o dumellang sekepe se se nang molato ho tsamaya metsinhg a naha e nngwe ha feela e le tsa  botjhaba bo le bong'}]}]"
international_law	Ke mofuta ofe wa tlwaelo ya mmuso e batlehang?	['Tlwaelo e nammeng, e tsepameng, e tshwanang e nang le melao ka bobedi le tse siyo.', 'E nammeng feela, e tsepameng le ho tshwana ha melao mme e sa siyeng ya mmuso', 'Melao e nammeng le ho siuwa ke naha empa eseng e tsepameng kapa e tshwanang', 'Tlwaelo e tsepameng ya dinaha tse mmalwa, ho kenyeletsa melao ka bobedi le tse siyo, e angwang ke boipelaetso ba dinaha tse ding']	A	[TextBlock(text='A) Tlwaelo e nammeng', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ke mofuta ofe wa tlwaelo ya mmuso e batlehang?\n A)Tlwaelo e nammeng B)e tsepameng C)e tshwanang e nang le melao ka bobedi le tse siyo. D)E nammeng feela'}]}]
international_law	"Ke ditumellano dife tse ka nkuwang e le ""mohlodi wa molao wa matjhaba"" tlasa atikele 38 ya statute sa ICJ?"	['Ditumellano kaofela di lebothong ka nako ya kganyetso', 'Ditumellano feela tse lebothong le tse tlameletsweng ho mekga ho dikganyetso', 'Ditumellano tsohle tse qetuweng dipakeng tsa mekga ho dikganyetso, ho sa kgathalatsehe hore di lebothong', 'Ditumellano fela tse ngata le tse bohlokwa ']	B	[TextBlock(text='C)Ditumellano tsohle tse qetuweng dipakeng tsa mekga ho dikganyetso', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ke ditumellano dife tse ka nkuwang e le ""mohlodi wa molao wa matjhaba"" tlasa atikele 38 ya statute sa ICJ?\n A)Ditumellano kaofela di lebothong ka nako ya kganyetso B)Ditumellano feela tse lebothong le tse tlameletsweng ho mekga ho dikganyetso C)Ditumellano tsohle tse qetuweng dipakeng tsa mekga ho dikganyetso D)ho sa kgathalatsehe hore di lebothong'}]}]"
