subject	question	choices	answer	opus	prompt
elementary_mathematics	Baay'inni qabxii Jaden tapha irratti galmeessise 45 gad yoo ta'u, akkasumas baay'ataa 7ti. Jaden qabxii meeqa lakkoofsisuu danda'a ture?	['17', '35', '52', '70']	B	[TextBlock(text='B)35', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Baay'inni qabxii Jaden tapha irratti galmeessise 45 gad yoo ta'u, akkasumas baay'ataa 7ti. Jaden qabxii meeqa lakkoofsisuu danda'a ture?\n A)17 B)35 C)52 D)70""}]}]"
elementary_mathematics	11x13 furuuf mala isa kam fayyadamuu dandeenya?	"[""11x10 fi 10x3 baay'isi, sana booda firii isaa walitti ida'i"", ""11x10 fi 11x3 baay'isi, sana booda firii isaa walitti ida'i"", ""11x100 fi 10x3 baay'isi, sana booda firii isaa walitti ida'i"", ""11x100 fi 11x3 baay'isi, sana booda firii isaa walitti ida'i""]"	B	"[TextBlock(text=""C)11x10 fi 11x3 baay'isi"", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""11x13 furuuf mala isa kam fayyadamuu dandeenya?\n A)11x10 fi 10x3 baay'isi B)sana booda firii isaa walitti ida'i C)11x10 fi 11x3 baay'isi D)sana booda firii isaa walitti ida'i""}]}]"
elementary_mathematics	Wendiin paakii hancaqqee 30 bitte. Tokkoon tokkoon paakii ija 5 qaba ture. Lakkoofsa hancaqqee bitte argachuuf isheen 30x5 baayyiifte. Wendiin ija hancaqqee meeqa bitte?	['15', '35', '150', '305']	C	[TextBlock(text='C)150', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Wendiin paakii hancaqqee 30 bitte. Tokkoon tokkoon paakii ija 5 qaba ture. Lakkoofsa hancaqqee bitte argachuuf isheen 30x5 baayyiifte. Wendiin ija hancaqqee meeqa bitte?\n A)15 B)35 C)150 D)305'}]}]
elementary_mathematics	Jan tapha kubbaa kachoo kanaan Saalaa caalaa qabxii 3 galmeessise. Siindiin qabxii 22 galmeessiste, kunis qaxbii Jan dachaa lamaan caaledha ture. Saalaan qabxii meeqa galmeessise	['8', '11', '14', '19']	A	[TextBlock(text='B)11', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Jan tapha kubbaa kachoo kanaan Saalaa caalaa qabxii 3 galmeessise. Siindiin qabxii 22 galmeessiste, kunis qaxbii Jan dachaa lamaan caaledha ture. Saalaan qabxii meeqa galmeessise\n A)8 B)11 C)14 D)19'}]}]
elementary_mathematics	Gatiin tikeetii taphaa Barsiisotaaf $5.00 akkasumas Barattootaaf $3.00dha.Gareen barattootaa 71 fi Barsiisotaa 5 of keessaa qabu tapha kana ilaaluuf baasii hammamii fudhata?	['$228.00', '$238.00', '$370.00', '$380.00']	B	[TextBlock(text='B)$238.00', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Gatiin tikeetii taphaa Barsiisotaaf $5.00 akkasumas Barattootaaf $3.00dha.Gareen barattootaa 71 fi Barsiisotaa 5 of keessaa qabu tapha kana ilaaluuf baasii hammamii fudhata?\n A)$228.00 B)$238.00 C)$370.00 D)$380.00'}]}]
elementary_mathematics	Gaafficha deebisuuf hima walqixaa armaan gadii fayyadami. 0.75x6.5=m. Ibsa isa kamtu hima walqixaa kana deebisuuf kallattii tokko agarsiisa?	['75 × 65 ÷ 1,000', '75 × 650 ÷ 1,000', '0.7 × 6 + 0.7 × 5 + 0.5 × 6 + 0.5 × 5', '0.7 × 6 + 0.7 × 0.5 + 0.5 × 6 + 0.5 × 0.5']	A	[TextBlock(text='C)75 × 650 ÷ 1 000', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Gaafficha deebisuuf hima walqixaa armaan gadii fayyadami. 0.75x6.5=m. Ibsa isa kamtu hima walqixaa kana deebisuuf kallattii tokko agarsiisa?\n A)75 × 65 ÷ 1 B)000 C)75 × 650 ÷ 1 D)000'}]}]
elementary_mathematics	Debnil soogidda fal'aana sukkaaraa 6 qabdi. Reeshoon fal'aana sukkaaraa gara fal'aana nyaata baastu 3:1dha. Debnil fal'aana nyaata baastu meeqa qabdi?	['18-Jan', '2-Jan', '2', '18']	C	[TextBlock(text='C) 2', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Debnil soogidda fal'aana sukkaaraa 6 qabdi. Reeshoon fal'aana sukkaaraa gara fal'aana nyaata baastu 3:1dha. Debnil fal'aana nyaata baastu meeqa qabdi?\n A)18-Jan B)2-Jan C)2 D)18""}]}]"
elementary_mathematics	Saayintistiin tokko diyaameetira rifeensa nama afurii safare. Diyaameetirichis miiliimeetiraan, 0.091, 0.169, 0.17, fi 0.023 ture. Miti walqixa kamtu diyaameetira rifeensa nama lamaa sirriitti wal bira qaba?	['0.17 > 0.023', '0.091 < 0.023', '0.169 > 0.17', '0.17 < 0.091']	A	[TextBlock(text='C)0.169 > 0.17', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Saayintistiin tokko diyaameetira rifeensa nama afurii safare. Diyaameetirichis miiliimeetiraan, 0.091, 0.169, 0.17, fi 0.023 ture. Miti walqixa kamtu diyaameetira rifeensa nama lamaa sirriitti wal bira qaba?\n A)0.17 > 0.023 B)0.091 < 0.023 C)0.169 > 0.17 D)0.17 < 0.091'}]}]
elementary_mathematics	Torban tokko keessa guyyaa 7tu jira. Ji'a Guraandhalaa keessa bara kana guyyoota 28tu jira. Guyyoonni baay'een guraandhala keessa jiran yeroo meeqaaf kan torbee tokko keessa jiran caalu?	['naqa 4 ', 'naqa 7 ', 'naqa 21 ', 'naqa 35 ']	A	[TextBlock(text='A) naqa 4', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Torban tokko keessa guyyaa 7tu jira. Ji'a Guraandhalaa keessa bara kana guyyoota 28tu jira. Guyyoonni baay'een guraandhala keessa jiran yeroo meeqaaf kan torbee tokko keessa jiran caalu?\n A)naqa 4  B)naqa 7  C)naqa 21  D)naqa 35 ""}]}]"
elementary_mathematics	−2k = −34.8 furi.	['-69.6', '-17.4', '17.4', '69.6']	D	[TextBlock(text='C)17.4', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': '−2k = −34.8 furi.\n A)-69.6 B)-17.4 C)17.4 D)69.6'}]}]
high_school_geography	Haala armaan gadii keessaa mootummaa federaalaa keessatti kan hin mudane kami?	['Mootummaan giddu galeessaa sirna mootummaa sadarkaa lamaa qaba.', 'Mootummaan giddu galeessaa biyya akka yuunitii tokkootti bulcha.', 'Yeroo baayyee heera barreeffame qaba.', 'Qoodinsi sadarkaa gadii aangoo addaa qaba.']	B	[TextBlock(text='D)Qoodinsi sadarkaa gadii aangoo addaa qaba.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Haala armaan gadii keessaa mootummaa federaalaa keessatti kan hin mudane kami?\n A)Mootummaan giddu galeessaa sirna mootummaa sadarkaa lamaa qaba. B)Mootummaan giddu galeessaa biyya akka yuunitii tokkootti bulcha. C)Yeroo baayyee heera barreeffame qaba. D)Qoodinsi sadarkaa gadii aangoo addaa qaba.'}]}]
high_school_geography	Karoorsitoonni magaalaa itti fayyadama lafaa wal hin simne kanneen akka mana jireenyaa fi warshaalee bishaan xuraa’aa akkamitti adda baasu?	['Giddu gala gabaa', 'Dallaawwan', 'Godinootatti qoqqooduu', 'karaa darbinsaa']	C	[TextBlock(text='C)Godinootatti qoqqooduu', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Karoorsitoonni magaalaa itti fayyadama lafaa wal hin simne kanneen akka mana jireenyaa fi warshaalee bishaan xuraa’aa akkamitti adda baasu?\n A)Giddu gala gabaa B)Dallaawwan C)Godinootatti qoqqooduu D)karaa darbinsaa'}]}]
high_school_geography	Sababa baay’inni ummataa hir’achuu isaatiin magaalaan Detroit, Michigan, naannoo gatame bulldozer gochuun lafa duwwaa qonnaan bultootaaf gurguruun guddina qaamaa ishee xiqqeessuuf yaada dhiheessiteetti. Sababni baay'inni ummataa Detroit xiqqaachaa dhufe kan jedhuuf walqabsiisuu ni danda’a	['irra deebiin misoomsuu', 'walitti qabama', 'industirii irraa bilisa ta’uu', 'magaalaa guddittii']	C	[TextBlock(text='A) irra deebiin misoomsuu', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Sababa baay’inni ummataa hir’achuu isaatiin magaalaan Detroit, Michigan, naannoo gatame bulldozer gochuun lafa duwwaa qonnaan bultootaaf gurguruun guddina qaamaa ishee xiqqeessuuf yaada dhiheessiteetti. Sababni baay'inni ummataa Detroit xiqqaachaa dhufe kan jedhuuf walqabsiisuu ni danda’a\n A)irra deebiin misoomsuu B)walitti qabama C)industirii irraa bilisa ta’uu D)magaalaa guddittii""}]}]"
high_school_geography	Lakkoofsi ummata addunyaa kan xiyyeeffatamuu barbaadu	['Kutaalee ardiilee keessatti', 'qarqara ardiilee irratti', 'gammoojjii keessatti', 'lafa gad fagoo fi gammoojjii laga tirooppikaalaa keessatti']	B	[TextBlock(text='D)lafa gad fagoo fi gammoojjii laga tirooppikaalaa keessatti', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Lakkoofsi ummata addunyaa kan xiyyeeffatamuu barbaadu\n A)Kutaalee ardiilee keessatti B)qarqara ardiilee irratti C)gammoojjii keessatti D)lafa gad fagoo fi gammoojjii laga tirooppikaalaa keessatti'}]}]
high_school_geography	Walter Christaller yaad-rimee iddoo giddugaleessaa akka meeshaatti fayyadamee hariiroo iddoo gidduu jiru ibsuuf	['kutaalee daldalaa aanaalee fi naannoo magaalaa', 'gabaa fi madda isaa meeshaalee dheedhiif', 'magaalota guddinaa fi hojii adda addaa qaban', 'wiirtuuwwan sirna geejjibaa daandiiwwan qilleensaa']	C	[TextBlock(text='D) wiirtuuwwan sirna geejjibaa daandiiwwan qilleensaa', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Walter Christaller yaad-rimee iddoo giddugaleessaa akka meeshaatti fayyadamee hariiroo iddoo gidduu jiru ibsuuf\n A)kutaalee daldalaa aanaalee fi naannoo magaalaa B)gabaa fi madda isaa meeshaalee dheedhiif C)magaalota guddinaa fi hojii adda addaa qaban D)wiirtuuwwan sirna geejjibaa daandiiwwan qilleensaa'}]}]
high_school_geography	Hawaasa gareen namoota lamaa fi isaa ol aadaa isaanii adda ta’e eeguun waliin jiraatan kan agarsiisu	['sanyii addaan baasuu.', 'sabni garaa garaa wal fudhuu', 'heddumina aadaa', 'aadaa adda babbaasuu']	C	[TextBlock(text='B)sabni garaa garaa wal fudhuu', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Hawaasa gareen namoota lamaa fi isaa ol aadaa isaanii adda ta’e eeguun waliin jiraatan kan agarsiisu\n A)sanyii addaan baasuu. B)sabni garaa garaa wal fudhuu C)heddumina aadaa D)aadaa adda babbaasuu'}]}]
high_school_geography	haaromsi durii, naannoo magaalaa keessa manca’e deebisanii namoota galii giddu galeessaa fi olaanaa qabaniin dhaabuun maal jedhamee waamama?	['magaalomuu', 'adeemsa amala naannoo tokkoo jijjiiruu', 'naannoo magaalaa', 'bu’aa baay’isaa.']	B	[TextBlock(text='B)adeemsa amala naannoo tokkoo jijjiiruu', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'haaromsi durii, naannoo magaalaa keessa manca’e deebisanii namoota galii giddu galeessaa fi olaanaa qabaniin dhaabuun maal jedhamee waamama?\n A)magaalomuu B)adeemsa amala naannoo tokkoo jijjiiruu C)naannoo magaalaa D)bu’aa baay’isaa.'}]}]
high_school_geography	Moodeela ce’umsa dimogiraafii sadarkaa isa kamtu saffisa dhalootaa olaanaa fi du’a baay’ee jijjiiramaa ta’een beekama?	['sadarkaa 1ffaa', 'sadarkaa 2ffaa', 'sadarkaa 3ffaa', 'sadarkaa 4ffaa']	A	[TextBlock(text='B)sadarkaa 2ffaa', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Moodeela ce’umsa dimogiraafii sadarkaa isa kamtu saffisa dhalootaa olaanaa fi du’a baay’ee jijjiiramaa ta’een beekama?\n A)sadarkaa 1ffaa B)sadarkaa 2ffaa C)sadarkaa 3ffaa D)sadarkaa 4ffaa'}]}]
high_school_geography	Sochiin dinagdee sadarkaa duraa addunyaa irratti bal’inaan mul’atu maali?	['Albuuda baasuu', 'Adamsuu fi walitti qabuu', 'Qurxummii qabuu', 'Qonna']	D	[TextBlock(text='D)Qonna', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Sochiin dinagdee sadarkaa duraa addunyaa irratti bal’inaan mul’atu maali?\n A)Albuuda baasuu B)Adamsuu fi walitti qabuu C)Qurxummii qabuu D)Qonna'}]}]
high_school_geography	Kanneen armaan gadii keessaa yeroo baay’ee sababa godaansaa ta’uu kan danda’u miti?	['Carraa barnootaa', 'Iyyata naannoo ykn jibba', 'Jijjiirama marsaa jireenyaa', 'Paartii siyaasaa waliin hidhata qabaachuu']	D	[TextBlock(text='C)Jijjiirama marsaa jireenyaa', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kanneen armaan gadii keessaa yeroo baay’ee sababa godaansaa ta’uu kan danda’u miti?\n A)Carraa barnootaa B)Iyyata naannoo ykn jibba C)Jijjiirama marsaa jireenyaa D)Paartii siyaasaa waliin hidhata qabaachuu'}]}]
high_school_geography	Kanneen armaan gadii keessaa fakkeenyi saba biyya hin qabne isa kami?	['Jarman', 'Israael', 'Paalestaayin', 'Roomaaniyaa']	C	[TextBlock(text='C)Paalestaayin', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kanneen armaan gadii keessaa fakkeenyi saba biyya hin qabne isa kami?\n A)Jarman B)Israael C)Paalestaayin D)Roomaaniyaa'}]}]
high_school_geography	Kanneen armaan gadii keessaa sababa ardiitiin haala qilleensaa garmalee guddaa kan isa mudatu isa kami?	['Bulchiinsa magaalaa Kanaadaa', 'Saaybeeriyaa Raashiyaa keessaa', 'Laamaanchaa Ispeeyin keessaa', 'Paataagooniyaa Arjentiinaa keessaa']	B	[TextBlock(text='D)Paataagooniyaa Arjentiinaa keessaa', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kanneen armaan gadii keessaa sababa ardiitiin haala qilleensaa garmalee guddaa kan isa mudatu isa kami?\n A)Bulchiinsa magaalaa Kanaadaa B)Saaybeeriyaa Raashiyaa keessaa C)Laamaanchaa Ispeeyin keessaa D)Paataagooniyaa Arjentiinaa keessaa'}]}]
high_school_geography	Maatiin afaanii Hudson Bay irraa kaasee hanga Tierra del Fuego tti kan durii, guddaa fi bal’inaan raabsame maali?	['Ameerindiyaanii', 'Malaayoo-Poolineeshiyaan', 'Awustrooneeshiyaanii', 'Eskiimoo-Aluet']	A	[TextBlock(text='A)Ameerindiyaanii', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Maatiin afaanii Hudson Bay irraa kaasee hanga Tierra del Fuego tti kan durii, guddaa fi bal’inaan raabsame maali?\n A)Ameerindiyaanii B)Malaayoo-Poolineeshiyaan C)Awustrooneeshiyaanii D)Eskiimoo-Aluet'}]}]
high_school_geography	Amantii isa kamtu amantii addunyaa maraati?	"[""Taa'ooyiizimii"", 'Islaamummaa', 'Shintooyiizimii', 'Konfushiyaaniizimii']"	B	[TextBlock(text='B)Islaamummaa', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Amantii isa kamtu amantii addunyaa maraati?\n A)Taa'ooyiizimii B)Islaamummaa C)Shintooyiizimii D)Konfushiyaaniizimii""}]}]"
high_school_geography	Sirni qorannoo lafa reektangulaaraa kanneen armaan gadii hunda irratti ni hundaa'a, kan irratti hin hundaa'iin kami?	"['akkina bilookii qorannoo lafaa', 'akkina daandii baadiyaa', ""akkina faffaca'aa qonna adda baafanee"", 'akkina qubsuma Faransaayii fi Ispeen']"	D	[TextBlock(text='D)akkina qubsuma Faransaayii fi Ispeen', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Sirni qorannoo lafa reektangulaaraa kanneen armaan gadii hunda irratti ni hundaa'a, kan irratti hin hundaa'iin kami?\n A)akkina bilookii qorannoo lafaa B)akkina daandii baadiyaa C)akkina faffaca'aa qonna adda baafanee D)akkina qubsuma Faransaayii fi Ispeen""}]}]"
high_school_geography	Godaanaan tokko Ameerikaa keessatti Afaan Ingilizii barachuun fakkeenya maaliiti?	"['waltahinsa caasaa', 'yaadaan walitti makamuu', ""aadaa adda ta'e tokkotti makamuu"", 'madaquu']"	C	"[TextBlock(text=""C)aadaa adda ta'e tokkotti makamuu"", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Godaanaan tokko Ameerikaa keessatti Afaan Ingilizii barachuun fakkeenya maaliiti?\n A)waltahinsa caasaa B)yaadaan walitti makamuu C)aadaa adda ta'e tokkotti makamuu D)madaquu""}]}]"
high_school_geography	Shororkeessummaan mootummaan deeggaramu dhiheenya kana biyyoota armaan gadii keessaa kam keessatti mudateera?	['Ruwaandaa', 'Yuunaaytid Isteet', 'Kanaadaa', 'Ispeeyin']	A	[TextBlock(text='A)Ruwaandaa', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Shororkeessummaan mootummaan deeggaramu dhiheenya kana biyyoota armaan gadii keessaa kam keessatti mudateera?\n A)Ruwaandaa B)Yuunaaytid Isteet C)Kanaadaa D)Ispeeyin'}]}]
high_school_geography	Paartii siyaasaa tokkoof faayidaa haqa qabeessa hin taane kennuudhaaf daangaa aanaalee sagalee kennan baasuun shaakala maalii jedhama	['adda baasuu', 'aanaa filannootti qoodamuu', 'ofitti qabachuu', 'yaadrimee doomiinoo']	B	[TextBlock(text='B)aanaa filannootti qoodamuu', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Paartii siyaasaa tokkoof faayidaa haqa qabeessa hin taane kennuudhaaf daangaa aanaalee sagalee kennan baasuun shaakala maalii jedhama\n A)adda baasuu B)aanaa filannootti qoodamuu C)ofitti qabachuu D)yaadrimee doomiinoo'}]}]
high_school_geography	Barattoonni kolleejjii dormii naannoo mana nyaataa kolleejjichaa keessa jiraatan carraan nyaataa mana nyaataa keessatti nyaachuun isaanii guddaadha. Kun fakkeenya	"['yaad-rimee harkisa lafaa', ""hir'ina walitti dhufeenya dhiibbaa fageenyaan dhufe"", 'wal dabatachuu', ""dabarfamuu danda'uu""]"	B	[TextBlock(text='C) wal dabatachuu', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Barattoonni kolleejjii dormii naannoo mana nyaataa kolleejjichaa keessa jiraatan carraan nyaataa mana nyaataa keessatti nyaachuun isaanii guddaadha. Kun fakkeenya\n A)yaad-rimee harkisa lafaa B)hir'ina walitti dhufeenya dhiibbaa fageenyaan dhufe C)wal dabatachuu D)dabarfamuu danda'uu""}]}]"
high_school_geography	Yaadni naannoo isaanii osoo hin taane, namoonni humnoota guddina aadaa uumu jedhu maal jedhamee waamama?	"['naannoon uumamaa sochii dhala namaa irratti danqaa kaa’a ', 'amantaa ""uumamni hundi lubbuu qabu"" jedhu. ', ""murtaa'ummaa naannoo "", 'ikooloojii aadaa ']"	A	[TextBlock(text='D)ikooloojii aadaa', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yaadni naannoo isaanii osoo hin taane, namoonni humnoota guddina aadaa uumu jedhu maal jedhamee waamama?\n A)naannoon uumamaa sochii dhala namaa irratti danqaa kaa’a  B)amantaa ""uumamni hundi lubbuu qabu"" jedhu.  C)murtaa\'ummaa naannoo  D)ikooloojii aadaa '}]}]"
