subject	question	choices	answer	opus	prompt
elementary_mathematics	Mɔnu ka woazã axabu akɔŋta sia 11 x 13 ?	['Akɔŋtaa: 11 x 10 kple 10 x 3 eye woatsɔ teƒeɖoɖo eveawo aƒoƒu', 'Woawɔ 11 x 10 kple 11 x 3 eye woaƒoƒu teƒeɖoɖo eveawo', 'Woabu 11 x 100 kple 10 x 3 eye woaƒoƒu teƒeɖoɖo eveawo', 'Woawɔ 11 x 100 kple 11 x 3 eye woaƒoƒu teƒeɖoɖo eveawo']	B	[TextBlock(text='B', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Mɔnu ka woazã axabu akɔŋta sia 11 x 13 ?\n A)Akɔŋtaa: 11 x 10 kple 10 x 3 eye woatsɔ teƒeɖoɖo eveawo aƒoƒu B)Woawɔ 11 x 10 kple 11 x 3 eye woaƒoƒu teƒeɖoɖo eveawo C)Woabu 11 x 100 kple 10 x 3 eye woaƒoƒu teƒeɖoɖo eveawo D)Woawɔ 11 x 100 kple 11 x 3 eye woaƒoƒu teƒeɖoɖo eveawo'}]}]
elementary_mathematics	Wendy ƒle tsigɔ̃ pake 30 siwo dometɔ ɖe sia ɖe me tsigɔ̃ 5 le. Ebu 30 x 5 hekpɔ tsigɔ̃ xexlẽme si nu wòƒle. Ke tsigɔ̃ neni Wendy ƒle ?	['15', '35', '150', '305']	C	[TextBlock(text='C)150', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Wendy ƒle tsigɔ̃ pake 30 siwo dometɔ ɖe sia ɖe me tsigɔ̃ 5 le. Ebu 30 x 5 hekpɔ tsigɔ̃ xexlẽme si nu wòƒle. Ke tsigɔ̃ neni Wendy ƒle ?\n A)15 B)35 C)150 D)305'}]}]
elementary_mathematics	Le basketbɔl ʋiʋli aɖe me la, Jan de age dzesi 3 hewu Salah. Cindy ya de age dzesi 22, esi nye Jan tɔ ƒe teƒe eve. Ke dzesi neni Salah de mahã ?	['8', '11', '14', '19']	A	[TextBlock(text='A)8', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Le basketbɔl ʋiʋli aɖe me la, Jan de age dzesi 3 hewu Salah. Cindy ya de age dzesi 22, esi nye Jan tɔ ƒe teƒe eve. Ke dzesi neni Salah de mahã ?\n A)8 B)11 C)14 D)19'}]}]
elementary_mathematics	Bene woayi ɖakpɔ fefewɔwɔ aɖe la, kpaɖotsi la nye $ 5 na nufialawo eye wònye $ 3 na sukuviawo. Neni wòle be hatsotso si me sukuvi 71 kple nufiala 5 le be woaxe hafi akpɔ fefea mahã ?	['US dollar 228', 'US dollar 238', 'US dollar 370', 'US dollar 380']	B	[TextBlock(text='B)US dollar 238', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Bene woayi ɖakpɔ fefewɔwɔ aɖe la, kpaɖotsi la nye $ 5 na nufialawo eye wònye $ 3 na sukuviawo. Neni wòle be hatsotso si me sukuvi 71 kple nufiala 5 le be woaxe hafi akpɔ fefea mahã ?\n A)US dollar 228 B)US dollar 238 C)US dollar 370 D)US dollar 380'}]}]
elementary_mathematics	Miakpɔ kadedemekɔŋta sia 0,75 x 6,5 = m si wowɔ heɖo biabia si gbɔna ŋu la ɖa. Nudoɖakpɔ kae ɖe ŋuɖoɖo aɖe si ɖo biabia la ŋu fia mahã ?	['75 × 65 ÷ 1,000', '75 × 650 ÷ 1,000', '0,7 x 6 + 0,7 x 5 + 0,5 x 6 + 0,5 x 5', '0,7 x 6 + 0,7 x 0,5 +0,5 x 6 + 0,5 x 0,5']	A	[TextBlock(text='C)75 × 650 ÷ 1 000', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Miakpɔ kadedemekɔŋta sia 0,75 x 6,5 = m si wowɔ heɖo biabia si gbɔna ŋu la ɖa. Nudoɖakpɔ kae ɖe ŋuɖoɖo aɖe si ɖo biabia la ŋu fia mahã ?\n A)75 × 65 ÷ 1 B)000 C)75 × 650 ÷ 1 D)000'}]}]
elementary_mathematics	Dze gatsivi 6 le Debnil si. Nenye be gatsivi 3 wɔna gatsigã 1 ɖe, ekem dze gatsigã nenie le Debnil si mahã ?	['18-Jan', '2-Jan', '2', '18']	C	[TextBlock(text='C) 2', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Dze gatsivi 6 le Debnil si. Nenye be gatsivi 3 wɔna gatsigã 1 ɖe, ekem dze gatsigã nenie le Debnil si mahã ?\n A)18-Jan B)2-Jan C)2 D)18'}]}]
elementary_mathematics	Aɖaŋudɔwɔla aɖe dzidze ameɖa ene ƒe tomemafli ƒe didime. eŋlɔ wo le milimɛta nu abe 0,091 ; 0,169 ; 0,17 kple 0,023. Kadedeme masɔsɔ kae ɖe dzidzeme siawo sɔsɔ kple wo nɔewo fia nuie mahã ?	['0,17 > 0,023', '0, 091 < 0, 023', '0, 169 > 0, 17', '0, 17 < 0, 091']	A	[TextBlock(text='D) 0', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Aɖaŋudɔwɔla aɖe dzidze ameɖa ene ƒe tomemafli ƒe didime. eŋlɔ wo le milimɛta nu abe 0,091 ; 0,169 ; 0,17 kple 0,023. Kadedeme masɔsɔ kae ɖe dzidzeme siawo sɔsɔ kple wo nɔewo fia nuie mahã ?\n A)0 B)17 > 0 C)023 D)0'}]}]
elementary_mathematics	Ŋkeke adrẽe le kɔsiɖa ɖeka me. Dzodze ɣletia he ŋkeke 28 va ƒè sia me. Zi neni ŋkeke ɖe sia ɖe ava le dzodze sia me mahã ?	['zi 4', 'zi 7', 'zi 21', 'zi 35']	A	[TextBlock(text='A) zi 4', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ŋkeke adrẽe le kɔsiɖa ɖeka me. Dzodze ɣletia he ŋkeke 28 va ƒè sia me. Zi neni ŋkeke ɖe sia ɖe ava le dzodze sia me mahã ?\n A)zi 4 B)zi 7 C)zi 21 D)zi 35'}]}]
elementary_mathematics	Kadedemekɔŋta sia ƒe ŋuɖoɖo ɖe : 2 k = 34,8 ?	['-69,6', '-17,4', '17,4', '69,9']	D	[TextBlock(text='D)4', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kadedemekɔŋta sia ƒe ŋuɖoɖo ɖe : 2 k = 34,8 ?\n A)-69 B)6 C)-17 D)4'}]}]
high_school_geography	Nɔnɔme siawo dometɔ kae menɔa Dulɔdzewo me oa?	['Titina dziɖuɖua kplɔa dua le ɖoƒe eve nu', 'Titina dziɖuɖua kplɔa dua abe nu ɖeka ko ene', 'Woate ŋu na be senɔ anɔ esi faa', 'Dziɖuɖu nɔ ameteawo ƒe ŋusẽwo le ɖeka']	B	[TextBlock(text='B)Titina dziɖuɖua kplɔa dua abe nu ɖeka ko ene', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nɔnɔme siawo dometɔ kae menɔa Dulɔdzewo me oa?\n A)Titina dziɖuɖua kplɔa dua le ɖoƒe eve nu B)Titina dziɖuɖua kplɔa dua abe nu ɖeka ko ene C)Woate ŋu na be senɔ anɔ esi faa D)Dziɖuɖu nɔ ameteawo ƒe ŋusẽwo le ɖeka'}]}]
high_school_geography	Ale ke dutsotsodɔwɔlawo ma anyigbawo zazã madzese abe mlɔƒewo kple afɔdzideƒewoe ?	['To fiasegãwo dzi', 'To kpɔtɔtɔwo me', 'To liƒodede anyigbawo dome me', 'To gumemɔwo ɖeɖe me']	C	[TextBlock(text='D)To gumemɔwo ɖeɖe me', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ale ke dutsotsodɔwɔlawo ma anyigbawo zazã madzese abe mlɔƒewo kple afɔdzideƒewoe ?\n A)To fiasegãwo dzi B)To kpɔtɔtɔwo me C)To liƒodede anyigbawo dome me D)To gumemɔwo ɖeɖe me'}]}]
high_school_geography	Esi woùnye Dédroit du si le Michigan menɔlawo ƒe agbɔsɔsɔme le ɖiɖim ta la, woɖui be woaɖiɖi dua ƒe lolome dzi kpɔtɔ to kɔ siwo wogble ɖi la gbagbã kple anyigba mazãmazâwo dzadzra me na agbledelawo. Nu si ta detroit dumenɔlawo le ɖeɖɩm lae nye:	['hotsuikpɔkpɔ', 'kpikpli ɖe dugã me', 'Dɔwɔƒegãwo ɖeɖe ɖa', 'Dugãwo didi ɖe dzi']	C	[TextBlock(text='A) hotsuikpɔkpɔ', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Esi woùnye Dédroit du si le Michigan menɔlawo ƒe agbɔsɔsɔme le ɖiɖim ta la, woɖui be woaɖiɖi dua ƒe lolome dzi kpɔtɔ to kɔ siwo wogble ɖi la gbagbã kple anyigba mazãmazâwo dzadzra me na agbledelawo. Nu si ta detroit dumenɔlawo le ɖeɖɩm lae nye:\n A)hotsuikpɔkpɔ B)kpikpli ɖe dugã me C)Dɔwɔƒegãwo ɖeɖe ɖa D)Dugãwo didi ɖe dzi'}]}]
high_school_geography	Ame siwo le xexea me nɔa ƒuƒoƒo me	['le anyigbawo dzi', 'le agowo ŋu', 'le gbedadaƒo', 'le gbadzaƒe deamawo kple tɔsisi naliwo me']	B	[TextBlock(text='D)le gbadzaƒe deamawo kple tɔsisi naliwo me', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ame siwo le xexea me nɔa ƒuƒoƒo me\n A)le anyigbawo dzi B)le agowo ŋu C)le gbedadaƒo D)le gbadzaƒe deamawo kple tɔsisi naliwo me'}]}]
high_school_geography	Walter Christaller titinaƒe susuɖeɖego la do abe dzidzenu ene hena kadede siwo anɔ .... la dome	['titinasitsatsateƒewo kple gbɔloguiwo', 'nukotsowɔlawo kple woƒe asiwo dome', 'Dugãwo siwo ƒe lolome kple dɔwɔna le vovovo', 'yamemɔzɔzɔ̃ ƒe dɔwɔƒewo']	C	[TextBlock(text='C)Dugãwo siwo ƒe lolome kple dɔwɔna le vovovo', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Walter Christaller titinaƒe susuɖeɖego la do abe dzidzenu ene hena kadede siwo anɔ .... la dome\n A)titinasitsatsateƒewo kple gbɔloguiwo B)nukotsowɔlawo kple woƒe asiwo dome C)Dugãwo siwo ƒe lolome kple dɔwɔna le vovovo D)yamemɔzɔzɔ̃ ƒe dɔwɔƒewo'}]}]
high_school_geography	Haho aɖe si me ameha eve alo geɖewo le evɔ ɖe sia ɖe le eƒe nunyawɔewo me ɖe asi la	['Kɔmama', 'nudeamenɔewo me', 'denunyawɔe geɖe menɔnɔ', 'denunyawɔekɔmama']	C	[TextBlock(text='A) Kɔmama', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Haho aɖe si me ameha eve alo geɖewo le evɔ ɖe sia ɖe le eƒe nunyawɔewo me ɖe asi la\n A)Kɔmama B)nudeamenɔewo me C)denunyawɔe geɖe menɔnɔ D)denunyawɔekɔmama'}]}]
high_school_geography	Woyɔa me siwo nye gatɔ vedometɔ siwo ɖɔa kɔ ƒoɖi ɖo le dugãwo me la be	['dugãtsotso', 'hotsuitɔnyenye', 'dugã madeŋgɔ tsotso', 'nudziɖedziwɔna']	B	[TextBlock(text='A) dugãtsotso', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Woyɔa me siwo nye gatɔ vedometɔ siwo ɖɔa kɔ ƒoɖi ɖo le dugãwo me la be\n A)dugãtsotso B)hotsuitɔnyenye C)dugã madeŋgɔ tsotso D)nudziɖedziwɔna'}]}]
high_school_geography	dukɔwo agbɔsɔsɔtɔtrɔ ƒe ɖoƒe ka woɖɔna abe dzidziwo dzidede kple ku tɔtrɔ hã ƒe dzidede mahã ?	['ɖoƒe 1tɔ', 'ɖoƒe 2lia', 'ɖoƒe 3lia', 'ɖoƒe 4lia']	A	[TextBlock(text='A)ɖoƒe 1tɔ', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'dukɔwo agbɔsɔsɔtɔtrɔ ƒe ɖoƒe ka woɖɔna abe dzidziwo dzidede kple ku tɔtrɔ hã ƒe dzidede mahã ?\n A)ɖoƒe 1tɔ B)ɖoƒe 2lia C)ɖoƒe 3lia D)ɖoƒe 4lia'}]}]
high_school_geography	Dzɔdzɔmedɔ kae sɔgbɔ wu le xexea me ?	['tomenukuku', 'adedada kple atsikutsetsewo ŋeŋe', 'tɔƒodede', 'agbledede']	D	[TextBlock(text='D)agbledede', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Dzɔdzɔmedɔ kae sɔgbɔ wu le xexea me ?\n A)tomenukuku B)adedada kple atsikutsetsewo ŋeŋe C)tɔƒodede D)agbledede'}]}]
high_school_geography	Nu siawo dometɔ kae menye gbɔlɔlɔ yi dugãme wɔna o mahã?	['Hehenana mɔnukpɔkpɔ', 'nuƒoxlãmewo ƒe dadakpɔ', 'Xexeame ƒe tɔtrɔ', 'Dunyagblɔhamenɔnɔ']	D	[TextBlock(text='A)Hehenana mɔnukpɔkpɔ', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nu siawo dometɔ kae menye gbɔlɔlɔ yi dugãme wɔna o mahã?\n A)Hehenana mɔnukpɔkpɔ B)nuƒoxlãmewo ƒe dadakpɔ C)Xexeame ƒe tɔtrɔ D)Dunyagblɔhamenɔnɔ'}]}]
high_school_geography	Dukɔ siawo dometɔ kae nye dukɔ evɔ dziɖuɖu mele esi oa?	['Dzemeni', 'Israel', 'Palestine', 'Romanie']	C	[TextBlock(text='B)Israel', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Dukɔ siawo dometɔ kae nye dukɔ evɔ dziɖuɖu mele esi oa?\n A)Dzemeni B)Israel C)Palestine D)Romanie'}]}]
high_school_geography	Le nuto siawo dome ɖe, ekae ƒe dzoxɔxɔ dea dzi eye wògaɖiɖina wu le anyigba la ta mahã?	['Canada ƒe tɔsisinutowo me', 'Sibérie kple Rɔsha', 'Espagne', 'Patogonie le Argentine']	B	[TextBlock(text='B)Sibérie kple Rɔsha', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Le nuto siawo dome ɖe, ekae ƒe dzoxɔxɔ dea dzi eye wògaɖiɖina wu le anyigba la ta mahã?\n A)Canada ƒe tɔsisinutowo me B)Sibérie kple Rɔsha C)Espagne D)Patogonie le Argentine'}]}]
high_school_geography	Gbeƒomevi kae nye xoxotɔ, gãtɔ kple si keke ta wu le Hudson ƒe fugowo me le Terre de Feu mahã?	['Amérindien', 'Malayo-polynésien', 'Austronésien', 'Esquimau Aléoutien']	A	[TextBlock(text='A)Amérindien', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Gbeƒomevi kae nye xoxotɔ, gãtɔ kple si keke ta wu le Hudson ƒe fugowo me le Terre de Feu mahã?\n A)Amérindien B)Malayo-polynésien C)Austronésien D)Esquimau Aléoutien'}]}]
high_school_geography	Le subɔsubɔ siawo me ɖe, ekae ƒoƒu amee?	['Taoisme', 'Islam', 'Shintoisme', 'Confusianisme']	B	[TextBlock(text='D)Confusianisme', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Le subɔsubɔ siawo me ɖe, ekae ƒoƒu amee?\n A)Taoisme B)Islam C)Shintoisme D)Confusianisme'}]}]
high_school_geography	Anyigbamama ɖe dzogɔe ene nu lɔ siwo gbɔna la katã ɖe eme negbe	['Kpeɖiɖi ƒe kpɔwɔe', 'Agbledenutowo me mɔwo ɖeɖe', 'Franse kple Espagne ƒe amedziɖu kpɔwɔea', 'Franse kple Espagne ƒe amedziɖu kpɔwɔea']	D	[TextBlock(text='D', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Anyigbamama ɖe dzogɔe ene nu lɔ siwo gbɔna la katã ɖe eme negbe\n A)Kpeɖiɖi ƒe kpɔwɔe B)Agbledenutowo me mɔwo ɖeɖe C)Franse kple Espagne ƒe amedziɖu kpɔwɔea D)Franse kple Espagne ƒe amedziɖu kpɔwɔea'}]}]
high_school_geography	Dutayila aɖe yi Amerika eye wodze eŋlisigbe sɔsrɔ̃. Ele	['Nuwɔnataƒoname me', 'nyakpeƒokpliwotutu', 'Kɔbubu', 'Amesɔsrɔ̃']	C	[TextBlock(text='D)Amesɔsrɔ̃', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Dutayila aɖe yi Amerika eye wodze eŋlisigbe sɔsrɔ̃. Ele\n A)Nuwɔnataƒoname me B)nyakpeƒokpliwotutu C)Kɔbubu D)Amesɔsrɔ̃'}]}]
high_school_geography	Du siawo dometɔ kae de megbe na edeviwo ƒe aglãdzeʋawɔwɔ mahã?	['Rwanda', 'Amerika', 'Canada', 'Espagne']	A	[TextBlock(text='A) Rwanda', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Du siawo dometɔ kae de megbe na edeviwo ƒe aglãdzeʋawɔwɔ mahã?\n A)Rwanda B)Amerika C)Canada D)Espagne'}]}]
high_school_geography	Wona si me wotrɔa asi le akɔdalawo ƒe wɔna ŋu hena dunyagblɔha aɖe ƒe gomekpɔkpɔ lae woyɔa be	['mamanuwɔna', 'akɔfilfi', 'kpɔɖeɖe ame', 'dominos ƒe wɔna']	B	[TextBlock(text='A) mamanuwɔna', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Wona si me wotrɔa asi le akɔdalawo ƒe wɔna ŋu hena dunyagblɔha aɖe ƒe gomekpɔkpɔ lae woyɔa be\n A)mamanuwɔna B)akɔfilfi C)kpɔɖeɖe ame D)dominos ƒe wɔna'}]}]
high_school_geography	Ele bɔbɔe na sukuvi siwo ƒe dɔ̃ƒe te ɖe kɔfinoƒe la be woanɔ nu ɖum le teƒe ma wu.? Woyɔa nɔnɔme sia be	['Fuɖeɖe nɔnɔme', 'Teƒeyiyi le didiƒe nu', 'amenɔewo ŋu kpekpeɖo', 'teƒeɖɔli']	B	[TextBlock(text='D)teƒeɖɔli', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ele bɔbɔe na sukuvi siwo ƒe dɔ̃ƒe te ɖe kɔfinoƒe la be woanɔ nu ɖum le teƒe ma wu.? Woyɔa nɔnɔme sia be\n A)Fuɖeɖe nɔnɔme B)Teƒeyiyi le didiƒe nu C)amenɔewo ŋu kpekpeɖo D)teƒeɖɔli'}]}]
high_school_geography	Susu si ɖoe ɖa be amewoe dea megbe na denunyawɔewo ŋgɔgbede eye menye nuƒoxlãmewoe o la woyɔa be	['ŋutete', 'gbɔgbɔwosubɔsubɔ', 'nuƒoxlãmeŋudzɔdzɔ', 'denunyawɔe dzadzraɖo']	A	[TextBlock(text='A) ŋutete', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Susu si ɖoe ɖa be amewoe dea megbe na denunyawɔewo ŋgɔgbede eye menye nuƒoxlãmewoe o la woyɔa be\n A)ŋutete B)gbɔgbɔwosubɔsubɔ C)nuƒoxlãmeŋudzɔdzɔ D)denunyawɔe dzadzraɖo'}]}]
