subject	question	choices	answer	opus	prompt
elementary_mathematics	Tumia mlinganyo ulio hapa chini kujibu swali. 0.75 × 6.5 = m Ni usemi gani unaonyesha njia moja ya kutatua mlinganyo?	['75 × 65 ÷ 1,000', '75 × 650 ÷ 1,000', '0.7 × 6 + 0.7 × 5 + 0.5 × 6 + 0.5 × 5', '0.7 × 6 + 0.7 × 0.5 + 0.5 × 6 + 0.5 × 0.5']	A	[TextBlock(text='C)75 × 650 ÷ 1 D)000', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Tumia mlinganyo ulio hapa chini kujibu swali. 0.75 × 6.5 = m Ni usemi gani unaonyesha njia moja ya kutatua mlinganyo?\n A)75 × 65 ÷ 1 B)000 C)75 × 650 ÷ 1 D)000'}]}]
elementary_mathematics	Debnil ana vijiko 6 vya chumvi. Uwiano wa vijiko vya chai kwa vijiko vya chakula ni 3 : 1. Debnil ana vijiko vingapi vya chumvi?	['18-Jan', '2-Jan', 2, 18]	C	[TextBlock(text='C) 2', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Debnil ana vijiko 6 vya chumvi. Uwiano wa vijiko vya chai kwa vijiko vya chakula ni 3 : 1. Debnil ana vijiko vingapi vya chumvi?\n A)18-Jan B)2-Jan C)2 D)18'}]}]
elementary_mathematics	Mwanasayansi alipima kipenyo cha nywele nne za binadamu. Vipenyo, katika milimita, vilikuwa 0.091, 0.169, 0.17, na 0.023. Ni ukosefu gani wa usawa unaolinganisha kwa usahihi kipenyo cha nywele mbili kati ya hizo nne.	['0.17 > 0.023', '0.091 < 0.023', '0.169 > 0.17', '0.17 < 0.091']	A	[TextBlock(text='D)0.17 < 0.091', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Mwanasayansi alipima kipenyo cha nywele nne za binadamu. Vipenyo, katika milimita, vilikuwa 0.091, 0.169, 0.17, na 0.023. Ni ukosefu gani wa usawa unaolinganisha kwa usahihi kipenyo cha nywele mbili kati ya hizo nne.\n A)0.17 > 0.023 B)0.091 < 0.023 C)0.169 > 0.17 D)0.17 < 0.091'}]}]
elementary_mathematics	Kuna siku 7 kwa wiki. Katika mwezi wa Februari, kuna siku 28 mwaka huu. Je, kuna siku ngapi zaidi katika mwezi wa Februari kuliko katika wiki moja?	['mara 4', 'mara 7', 'mara 21', 'mara 35']	A	[TextBlock(text='A) mara 4', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kuna siku 7 kwa wiki. Katika mwezi wa Februari, kuna siku 28 mwaka huu. Je, kuna siku ngapi zaidi katika mwezi wa Februari kuliko katika wiki moja?\n A)mara 4 B)mara 7 C)mara 21 D)mara 35'}]}]
elementary_mathematics	Tatua −2k = −34.8.	[-69.6, -17.4, 17.4, 69.6]	D	[TextBlock(text='C)17.4', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Tatua −2k = −34.8.\n A)-69.6 B)-17.4 C)17.4 D)69.6'}]}]
high_school_geography	Kati ya hali zifuatazo ni ipi isiyotokea katika jimbo la shirikisho?	['Serikali kuu ina mfumo wa ngazi mbili wa serikali.', 'Serikali kuu inatawala nchi kama kitengo kimoja.', 'Mara nyingi huwa na katiba iliyoandikwa.', 'Idara za ngazi ya chini zina uwezo wa kipekee.']	B	[TextBlock(text='B) Serikali kuu inatawala nchi kama kitengo kimoja.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kati ya hali zifuatazo ni ipi isiyotokea katika jimbo la shirikisho?\n A)Serikali kuu ina mfumo wa ngazi mbili wa serikali. B)Serikali kuu inatawala nchi kama kitengo kimoja. C)Mara nyingi huwa na katiba iliyoandikwa. D)Idara za ngazi ya chini zina uwezo wa kipekee.'}]}]
high_school_geography	Wapangaji wa jiji hutenganishaje matumizi ya ardhi yanayotofautiana kama vile nyumba na vituo vya maji machafu?	['Majumba makuu yenye maduka', 'Nyua', 'Kugawa maeneo', 'Mahandaki']	C	[TextBlock(text='D) Mahandaki', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Wapangaji wa jiji hutenganishaje matumizi ya ardhi yanayotofautiana kama vile nyumba na vituo vya maji machafu?\n A)Majumba makuu yenye maduka B)Nyua C)Kugawa maeneo D)Mahandaki'}]}]
high_school_geography	Kwa sababu ya kupungua kwa idadi ya watu, jiji la Detroit, Michigan, limependekeza kupunguza ukubwa wake kwa kubomoa vijiji vilivyoachwa na kuuza ardhi iliyoachwa kwa wakulima. Sababu ya kupungua kwa idadi ya watu wa Detroit inaweza kuhusishwa na	['kubadilisha hali ya kitongoji kupitia uingiliaji wa wakazi zaidi ambao ni matajiri na kupitia uwekezaji', 'mchakato wa kukusanya kwa wingi', 'kuondoa viwanda', 'kujumuisha idadi ya miji, miji mikubwa na maeneo mengine ya mijini.']	C	[TextBlock(text='D) kujumuisha idadi ya miji', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kwa sababu ya kupungua kwa idadi ya watu, jiji la Detroit, Michigan, limependekeza kupunguza ukubwa wake kwa kubomoa vijiji vilivyoachwa na kuuza ardhi iliyoachwa kwa wakulima. Sababu ya kupungua kwa idadi ya watu wa Detroit inaweza kuhusishwa na\n A)kubadilisha hali ya kitongoji kupitia uingiliaji wa wakazi zaidi ambao ni matajiri na kupitia uwekezaji B)mchakato wa kukusanya kwa wingi C)kuondoa viwanda D)kujumuisha idadi ya miji'}]}]
high_school_geography	Idadi ya watu duniani inaelekea kuwa kubwa zaidi	['ndani ya bara.', 'kwenye mipaka ya bara.', 'katika jangwa.', 'katika nchi tambarare za kitropiki na mabonde ya mito.']	B	[TextBlock(text='D)katika nchi tambarare za kitropiki na mabonde ya mito.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Idadi ya watu duniani inaelekea kuwa kubwa zaidi\n A)ndani ya bara. B)kwenye mipaka ya bara. C)katika jangwa. D)katika nchi tambarare za kitropiki na mabonde ya mito.'}]}]
high_school_geography	Walter Christaller alianzisha nadharia ya mahali pa kati kama zana ya kuelezea uhusiano wa anga kati ya	['maeneo ya biashara ya kati na vitongoji', 'soko na vyanzo vyake vya malighafi', 'miji yenye ukubwa na kazi tofauti', 'vituo vya mifumo ya usafiri wa ndege']	C	[TextBlock(text='C) miji yenye ukubwa na kazi tofauti', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Walter Christaller alianzisha nadharia ya mahali pa kati kama zana ya kuelezea uhusiano wa anga kati ya\n A)maeneo ya biashara ya kati na vitongoji B)soko na vyanzo vyake vya malighafi C)miji yenye ukubwa na kazi tofauti D)vituo vya mifumo ya usafiri wa ndege'}]}]
high_school_geography	Jamii ambayo vikundi viwili au zaidi vya watu huishi pamoja huku wakidumisha utamaduni wao wa kipekee inaonyesha	['utenganisho wa kirangi.', 'ndoa au mchanganyiko kati ya watu wa jamii tofauti.', 'hali ambayo kundi la wachache hudumisha utamaduni wake tofauti huku wakishiriki katika jamii yenye utamaduni tofauti unaotawala.', 'utenganisho wa kirangi, kitabaka, au kikabila katika eneo lililozuiliwa']	C	[TextBlock(text='C) hali ambayo kundi la wachache hudumisha utamaduni wake tofauti huku wakishiriki katika jamii yenye utamaduni tofauti unaotawala.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Jamii ambayo vikundi viwili au zaidi vya watu huishi pamoja huku wakidumisha utamaduni wao wa kipekee inaonyesha\n A)utenganisho wa kirangi. B)ndoa au mchanganyiko kati ya watu wa jamii tofauti. C)hali ambayo kundi la wachache hudumisha utamaduni wake tofauti huku wakishiriki katika jamii yenye utamaduni tofauti unaotawala. D)utenganisho wa kirangi'}]}]
high_school_geography	Ukarabati wa vitongoji vizee vizee, vilivyoharibika vya ndani ya jiji na watu wa kipato cha kati na cha juu huitwa	['ukuaji wa miji.', 'kubadilisha hali ya kitongoji kupitia uingiliaji wa wakazi zaidi ambao ni matajiri na kupitia uwekezaji', 'uhamaji wa watu kutoka mijini hadi vitongojini visivyo na watu wengi.', 'athari inayohusisha kuzidisha.']	B	[TextBlock(text='B) kubadilisha hali ya kitongoji kupitia uingiliaji wa wakazi zaidi ambao ni matajiri na kupitia uwekezaji', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ukarabati wa vitongoji vizee vizee, vilivyoharibika vya ndani ya jiji na watu wa kipato cha kati na cha juu huitwa\n A)ukuaji wa miji. B)kubadilisha hali ya kitongoji kupitia uingiliaji wa wakazi zaidi ambao ni matajiri na kupitia uwekezaji C)uhamaji wa watu kutoka mijini hadi vitongojini visivyo na watu wengi. D)athari inayohusisha kuzidisha.'}]}]
high_school_geography	Ni hatua gani ya mtindo wa wa mabadiliko ya idadi ya watu iliyo na sifa ya viwango vya juu vya kuzaliwa na viwango vya juu vya vifo vinavyotofautiana?	['Hatua ya 1', 'Hatua ya 2', 'Hatua ya 3', 'Hatua ya 4']	A	[TextBlock(text='B)Hatua ya 2', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ni hatua gani ya mtindo wa wa mabadiliko ya idadi ya watu iliyo na sifa ya viwango vya juu vya kuzaliwa na viwango vya juu vya vifo vinavyotofautiana?\n A)Hatua ya 1 B)Hatua ya 2 C)Hatua ya 3 D)Hatua ya 4'}]}]
high_school_geography	Je, ni shughuli gani ya msingi ya kiuchumi ambayo imeenea zaidi duniani?	['Uchimbaji madini', 'Uwindaji na ukusanyaji', 'Uvuvi', 'Ukulima']	D	[TextBlock(text='D) Ukulima', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Je, ni shughuli gani ya msingi ya kiuchumi ambayo imeenea zaidi duniani?\n A)Uchimbaji madini B)Uwindaji na ukusanyaji C)Uvuvi D)Ukulima'}]}]
high_school_geography	Ni ipi kati ya zifuatazo si sababu ya kawaida inayowezekana ya kuhamia nchi nyingine?	['Nafasi za elimu', 'Mavutio ya mazingira au yasiyopendwa', 'Mabadiliko katika mzunguko wa maisha', 'Ushirikiano katika vyama vya siasa']	D	[TextBlock(text='D) Ushirikiano katika vyama vya siasa', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ni ipi kati ya zifuatazo si sababu ya kawaida inayowezekana ya kuhamia nchi nyingine?\n A)Nafasi za elimu B)Mavutio ya mazingira au yasiyopendwa C)Mabadiliko katika mzunguko wa maisha D)Ushirikiano katika vyama vya siasa'}]}]
high_school_geography	Ni ipi kati ya yafuatayo ni mfano wa taifa lisilo na serikali?	['Ujerumani', 'Israel', 'Palestine', 'Romania']	C	[TextBlock(text='C)Palestine', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ni ipi kati ya yafuatayo ni mfano wa taifa lisilo na serikali?\n A)Ujerumani B)Israel C)Palestine D)Romania'}]}]
high_school_geography	Ni ipi kati ya zifuatazo inayokumbana na joto kali zaidi kutokana na hali ya bara?	['Mikoa ya baharini ya Kanada', 'Siberia nchini Urusi', 'La Mancha nchini Uhispania', 'Patagonia nchini Argentina']	B	[TextBlock(text='C)La Mancha nchini Uhispania', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ni ipi kati ya zifuatazo inayokumbana na joto kali zaidi kutokana na hali ya bara?\n A)Mikoa ya baharini ya Kanada B)Siberia nchini Urusi C)La Mancha nchini Uhispania D)Patagonia nchini Argentina'}]}]
high_school_geography	Ni familia gani ya lugha iliyo ya kale zaidi, kubwa zaidi, na iliyoenea zaidi kutoka Hudson Bay hadi Tierra del Fuego?	['Kiamerindia', 'Malayo-Polynesian', 'Kiaustronesia', 'Eskimo-Aleut']	A	[TextBlock(text='A) Kiamerindia', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ni familia gani ya lugha iliyo ya kale zaidi, kubwa zaidi, na iliyoenea zaidi kutoka Hudson Bay hadi Tierra del Fuego?\n A)Kiamerindia B)Malayo-Polynesian C)Kiaustronesia D)Eskimo-Aleut'}]}]
high_school_geography	Ni dini ipi hapa chini ambayo ni dini iliyosambaa ulimwengu mzima?	['Dini ya Tao', 'Dini ya Kiislamu', 'Dini ya Shinto', 'Dini ya Confucius']	B	[TextBlock(text='B)Dini ya Kiislamu', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ni dini ipi hapa chini ambayo ni dini iliyosambaa ulimwengu mzima?\n A)Dini ya Tao B)Dini ya Kiislamu C)Dini ya Shinto D)Dini ya Confucius'}]}]
high_school_geography	Mfumo wa uchunguzi wa ardhi wa mstatili unategemea yote yafuatayo isipokuwa	['muundo wa uchunguzi wa ardhi kivipande.', 'mifumo ya barabara za vijijini.', 'mfumo tawanyika wa mashamba.', 'Mifumo ya makazi ya Kifaransa na Kihispania.']	D	[TextBlock(text='B) mifumo ya barabara za vijijini.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Mfumo wa uchunguzi wa ardhi wa mstatili unategemea yote yafuatayo isipokuwa\n A)muundo wa uchunguzi wa ardhi kivipande. B)mifumo ya barabara za vijijini. C)mfumo tawanyika wa mashamba. D)Mifumo ya makazi ya Kifaransa na Kihispania.'}]}]
high_school_geography	Mhamiaji anayejifunza Kiingereza nchini Marekani ni mfano wa	['uingizaji wa wahamiaji katika mitindo ya kijamii ya kikundi cha wengi.', 'nadharia muunganisho.', 'kuiga utamaduni tofauti, haswa unaotawala.', 'uzoelevu.']	C	[TextBlock(text='A) uingizaji wa wahamiaji katika mitindo ya kijamii ya kikundi cha wengi.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Mhamiaji anayejifunza Kiingereza nchini Marekani ni mfano wa\n A)uingizaji wa wahamiaji katika mitindo ya kijamii ya kikundi cha wengi. B)nadharia muunganisho. C)kuiga utamaduni tofauti D)haswa unaotawala.'}]}]
high_school_geography	Ugaidi unaofadhiliwa na serikali umetokea hivi karibuni katika nchi zipi kati ya zifuatazo?	['Rwanda', 'Marekani', 'Kanada', 'Hispania']	A	[TextBlock(text='A) Rwanda', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ugaidi unaofadhiliwa na serikali umetokea hivi karibuni katika nchi zipi kati ya zifuatazo?\n A)Rwanda B)Marekani C)Kanada D)Hispania'}]}]
high_school_geography	Zoezi la kuchora mipaka ya wilaya za kupiga kura ili kutoa faida isiyo ya haki kwa chama kimoja cha siasa linaitwa	['utengano.', 'udanganyifu wa kisiasa wa mipaka ya wilaya za uchaguzi.', 'Uzuizi.', 'nadharia ya domino.']	B	[TextBlock(text='B) udanganyifu wa kisiasa wa mipaka ya wilaya za uchaguzi.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Zoezi la kuchora mipaka ya wilaya za kupiga kura ili kutoa faida isiyo ya haki kwa chama kimoja cha siasa linaitwa\n A)utengano. B)udanganyifu wa kisiasa wa mipaka ya wilaya za uchaguzi. C)Uzuizi. D)nadharia ya domino.'}]}]
high_school_geography	Wanafunzi wa chuo wanaoishi katika mabweni karibu na mkahawa wa chuo wana uwezekano mkubwa wa kula kwenye mkahawa. Huu ni mfano wa	['dhana ya graviti.', 'kupungua kwa mwingiliano kati ya maeneo mawili kadri na kuongezeka kwa umbali kati yao.', 'ushirikiano.', 'uhamisho.']	B	[TextBlock(text='B) kupungua kwa mwingiliano kati ya maeneo mawili kadri na kuongezeka kwa umbali kati yao.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Wanafunzi wa chuo wanaoishi katika mabweni karibu na mkahawa wa chuo wana uwezekano mkubwa wa kula kwenye mkahawa. Huu ni mfano wa\n A)dhana ya graviti. B)kupungua kwa mwingiliano kati ya maeneo mawili kadri na kuongezeka kwa umbali kati yao. C)ushirikiano. D)uhamisho.'}]}]
high_school_geography	Wazo kwamba watu, na sio mazingira yao, ndio nguvu zinazounda maendeleo ya kitamaduni huitwa	['uwezekano.', 'Imani ya kwamba kila kitu kina roho au nafsi.', 'imani kwamba mazingira huamua mifumo ya utamaduni wa binadamu na maendeleo ya jamii.', 'ikolojia ya utamaduni.']	A	[TextBlock(text='D) ikolojia ya utamaduni.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Wazo kwamba watu, na sio mazingira yao, ndio nguvu zinazounda maendeleo ya kitamaduni huitwa\n A)uwezekano. B)Imani ya kwamba kila kitu kina roho au nafsi. C)imani kwamba mazingira huamua mifumo ya utamaduni wa binadamu na maendeleo ya jamii. D)ikolojia ya utamaduni.'}]}]
international_law	Ni mapito aina gani yanayoweza kuitwa 'mapito yasiyo na hatia'?	"['Mapito yasiyo na hatia ni mapito ambayo hayahusishi shughuli zozote za uhalifu', ""Mapito ya meli yanachukuliwa kuwa 'yasiyo na hatia' ikiwa hayana madhara kwa amani, utaratibu mzuri au usalama wa jimbo la pwani"", 'Mapito yasiyo na hatia yanahusu meli za utaifa sawa na Jimbo la pwani peke yake', 'Mapito yasiyo na hatia yanahusu tu kupita kwa meli za wafanyabiashara na sio meli za kivita']"	B	[TextBlock(text='C) Mapito yasiyo na hatia ni mapito ambayo hayahusishi shughuli zozote za uhalifu, hayana madhara kwa amani, utaratibu mzuri au usalama wa jimbo la pwani.', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Ni mapito aina gani yanayoweza kuitwa 'mapito yasiyo na hatia'?\n A)Mapito yasiyo na hatia ni mapito ambayo hayahusishi shughuli zozote za uhalifu B)Mapito ya meli yanachukuliwa kuwa 'yasiyo na hatia' ikiwa hayana madhara kwa amani C)utaratibu mzuri au usalama wa jimbo la pwani D)Mapito yasiyo na hatia yanahusu meli za utaifa sawa na Jimbo la pwani peke yake""}]}]"
