subject	question	choices	answer	opus	prompt
elementary_mathematics	Wace hanya ce za a iya amfani da ita don nemo amsar 11 x 13?	['Haɗa 11 x 10 da kuma 10 x 3, Sai kuma ka tara sakamakon biyu waje guda', 'Haɗa 11 x 10 da kuma 10 x 3, Sai kuma ka tara sakamakon biyu waje guda', 'Haɗa 11 x 100 da kuma 10 x 3, Sai kuma ka tara sakamakon biyu waje guda', 'Haɗa 11 x 100 da kuma 10 x 3, Sai kuma ka tara sakamakon biyu waje guda']	B	[TextBlock(text='D', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Wace hanya ce za a iya amfani da ita don nemo amsar 11 x 13?\n A)Haɗa 11 x 10 da kuma 10 x 3 B)Sai kuma ka tara sakamakon biyu waje guda C)Haɗa 11 x 10 da kuma 10 x 3 D)Sai kuma ka tara sakamakon biyu waje guda'}]}]
elementary_mathematics	Wendy ta sayi fakitin cingan 30. Kowane fakiti yana da ƙwayoyi 5. Ta ninka 30 × 5 don samun adadin ƙwayoyin da ta saya. Adadi nawa ne Wendy ta sayo?	['15', '35', '150', '305']	C	[TextBlock(text='C)150', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Wendy ta sayi fakitin cingan 30. Kowane fakiti yana da ƙwayoyi 5. Ta ninka 30 × 5 don samun adadin ƙwayoyin da ta saya. Adadi nawa ne Wendy ta sayo?\n A)15 B)35 C)150 D)305'}]}]
elementary_mathematics	Jan ya ci maki 3 a wasan ƙwallon kwando fiye da Salah. Cindy ta ci maki 22, wanda ya ninka Jan maki nawa Salah ya ci?	['8', '11', '14', '19']	A	[TextBlock(text='B)11', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Jan ya ci maki 3 a wasan ƙwallon kwando fiye da Salah. Cindy ta ci maki 22, wanda ya ninka Jan maki nawa Salah ya ci?\n A)8 B)11 C)14 D)19'}]}]
elementary_mathematics	Farashin tikitin shiga wani wasa $5.00 ne ga malamai da kuma $3.00 ga ɗalibai. Nawa ne rukunin ɗalibai 71 da malamai 5 za su kashe don ganin wasan?	['$228.00', '$238.00', '$370.00', '$380.00']	B	[TextBlock(text='B)$238.00', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Farashin tikitin shiga wani wasa $5.00 ne ga malamai da kuma $3.00 ga ɗalibai. Nawa ne rukunin ɗalibai 71 da malamai 5 za su kashe don ganin wasan?\n A)$228.00 B)$238.00 C)$370.00 D)$380.00'}]}]
elementary_mathematics	Yi amfani da lissafin da ke ƙasa don amsa tambayar. 0.75 × 6.5 = m Wane bayani ce ke nuna wata hanya don warware lissafin?	['75 × 65 ÷ 1,000', '75 × 650 ÷ 1,000', '0.7 × 6 + 0.7 × 5 + 0.5 × 6 + 0.5 × 5', '0.7 × 6 + 0.7 × 0.5 + 0.5 × 6 + 0.5 × 0.5']	A	[TextBlock(text='A)75 × 65 ÷ 1', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yi amfani da lissafin da ke ƙasa don amsa tambayar. 0.75 × 6.5 = m Wane bayani ce ke nuna wata hanya don warware lissafin?\n A)75 × 65 ÷ 1 B)000 C)75 × 650 ÷ 1 D)000'}]}]
elementary_mathematics	Debnil yana da karamin cokali 6 na gishiri. Resho na karamin cokali ga babban cokali 3: 1 ne. Bannan cokali nawa Debil yake na gishiri?	['18-Jan', '2-Jan', '2', '18']	C	[TextBlock(text='D)18', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Debnil yana da karamin cokali 6 na gishiri. Resho na karamin cokali ga babban cokali 3: 1 ne. Bannan cokali nawa Debil yake na gishiri?\n A)18-Jan B)2-Jan C)2 D)18'}]}]
elementary_mathematics	Wani masanin kimiyya ya auna dayamita na gashin mutum hudu. Dayamitocin, a ma'anin milimita, sune 0.091, 0.169, 0.17, da 0.023. Wanne in'ikwaliti ne ya kwatanta biyu daga dayamitocin biyu na gashin ɗan adam?	['0.17 > 0.023', '0.091 < 0.023', '0.169 > 0.17', '0.17 < 0.091']	A	[TextBlock(text='A)0.17 > 0.023', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Wani masanin kimiyya ya auna dayamita na gashin mutum hudu. Dayamitocin, a ma'anin milimita, sune 0.091, 0.169, 0.17, da 0.023. Wanne in'ikwaliti ne ya kwatanta biyu daga dayamitocin biyu na gashin ɗan adam?\n A)0.17 > 0.023 B)0.091 < 0.023 C)0.169 > 0.17 D)0.17 < 0.091""}]}]"
elementary_mathematics	Akwai kwanaki 7 a cikin mako guda. A cikin watan Fabrairu, akwai kwanaki 28 a wannan shekara. Sau nawa ne adadin kwanaki a watan Fabrairu suke fiye da na mako daya?	['Sau 4', 'Sau 7', 'Sau 21', 'Sau 35']	A	[TextBlock(text='A) Sau 4', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Akwai kwanaki 7 a cikin mako guda. A cikin watan Fabrairu, akwai kwanaki 28 a wannan shekara. Sau nawa ne adadin kwanaki a watan Fabrairu suke fiye da na mako daya?\n A)Sau 4 B)Sau 7 C)Sau 21 D)Sau 35'}]}]
elementary_mathematics	Nemo amsar -2k = -34.8.	['-69.6', '-17.4', '17.4', '69.6']	D	[TextBlock(text='C)17.4', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nemo amsar -2k = -34.8.\n A)-69.6 B)-17.4 C)17.4 D)69.6'}]}]
high_school_geography	Wanne daga cikin waɗannan yanayi ba ya faruwa a gwamnatin tarayya?	['Gwamnatin ƙoli ta mallaki tsarin gwamnati mai matakai biyu.', 'Babbar Gwamnati tana mulkin ƙasa a matsayin ƙungiya ɗaya.', 'Yakan mallaki rubutaccen tsarin mulki.', 'Ƙananan ƙungiyoyi suna da iko na musamman']	B	[TextBlock(text='B)Babbar Gwamnati tana mulkin ƙasa a matsayin ƙungiya ɗaya.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Wanne daga cikin waɗannan yanayi ba ya faruwa a gwamnatin tarayya?\n A)Gwamnatin ƙoli ta mallaki tsarin gwamnati mai matakai biyu. B)Babbar Gwamnati tana mulkin ƙasa a matsayin ƙungiya ɗaya. C)Yakan mallaki rubutaccen tsarin mulki. D)Ƙananan ƙungiyoyi suna da iko na musamman'}]}]
high_school_geography	Ta yaya masu tsara birane ke rarrabe amfani da filaye masu sarƙaƙiya kamar gidaje da bola?	['Babban kanti', 'Shinge', 'Zaɓen Shiyya', 'Hanyoyin ƙarƙashin ƙasa']	C	[TextBlock(text='A)Babban kanti', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ta yaya masu tsara birane ke rarrabe amfani da filaye masu sarƙaƙiya kamar gidaje da bola?\n A)Babban kanti B)Shinge C)Zaɓen Shiyya D)Hanyoyin ƙarƙashin ƙasa'}]}]
high_school_geography	Sakamakon raguwar yawan jama'a, birnin Detroit na Michigan, ya ba da shawarar rage girmansa ta hanyar ruguje maƙwaftan yankunan da aka yi watsi da su tare da sayar da filayen da babu kowa ga manoma. Ana iya danganta raguwar yawan jama'ar Detroit da	"['Ƙa’idar Sabunta gini', 'Ƙa’idar Haɗuwar waje guda', ""Rage masana'antu"", ""Haɗa al'ummomi""]"	C	"[TextBlock(text=""D) Haɗa al'ummomi"", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Sakamakon raguwar yawan jama'a, birnin Detroit na Michigan, ya ba da shawarar rage girmansa ta hanyar ruguje maƙwaftan yankunan da aka yi watsi da su tare da sayar da filayen da babu kowa ga manoma. Ana iya danganta raguwar yawan jama'ar Detroit da\n A)Ƙa’idar Sabunta gini B)Ƙa’idar Haɗuwar waje guda C)Rage masana'antu D)Haɗa al'ummomi""}]}]"
high_school_geography	Yawan jama'ar duniya yana son ya cunkushe.	['Cikin nahiyoyin duniya.', 'A kan iyakokin nahiya', 'A cikin sahara', 'A cikin wuraren ƙasa masu zafi da koguna']	B	[TextBlock(text='A) Cikin nahiyoyin duniya.', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Yawan jama'ar duniya yana son ya cunkushe.\n A)Cikin nahiyoyin duniya. B)A kan iyakokin nahiya C)A cikin sahara D)A cikin wuraren ƙasa masu zafi da koguna""}]}]"
high_school_geography	Walter Christaller ya samar da ka'idar wuri ta tsakiya a matsayin kayan aiki don bayyana alaƙar ta makani tsakanin	['Cibiyar kasuwancin gundumomi da kewaye', 'Kasuwa da tushenta na albarkatun ƙasa', 'Garuruwa masu girma da ayyuka mabanbanta', 'Cibiyoyin sufurin jiragen sama']	C	[TextBlock(text='A) Cibiyar kasuwancin gundumomi da kewaye', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Walter Christaller ya samar da ka'idar wuri ta tsakiya a matsayin kayan aiki don bayyana alaƙar ta makani tsakanin\n A)Cibiyar kasuwancin gundumomi da kewaye B)Kasuwa da tushenta na albarkatun ƙasa C)Garuruwa masu girma da ayyuka mabanbanta D)Cibiyoyin sufurin jiragen sama""}]}]"
high_school_geography	Al'ummar wacce ƙungiyoyin jama'a biyu ko fiye ke zama tare yayinda suke kiyaye al'adun mabanbanta na nuna	"['Bambancin launin fata.', 'Auren banbancin ƙabilu', ""Tsarin yawan al'adu."", 'Rarrabuwar kawuna']"	C	[TextBlock(text='D)Rarrabuwar kawuna', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Al'ummar wacce ƙungiyoyin jama'a biyu ko fiye ke zama tare yayinda suke kiyaye al'adun mabanbanta na nuna\n A)Bambancin launin fata. B)Auren banbancin ƙabilu C)Tsarin yawan al'adu. D)Rarrabuwar kawuna""}]}]"
high_school_geography	Gidajen kula da tsofaffi, a unguwannin marasa galibu na matsakaita da masu kudi ana kiransu.	['Zama birni', 'Ƙa’idar Sabunta gini', 'Tsarin kewaye birni', 'tasiri mai yawa']	B	[TextBlock(text='D)tasiri mai yawa', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Gidajen kula da tsofaffi, a unguwannin marasa galibu na matsakaita da masu kudi ana kiransu.\n A)Zama birni B)Ƙa’idar Sabunta gini C)Tsarin kewaye birni D)tasiri mai yawa'}]}]
high_school_geography	Wane mataki ne na tsarin jujjuyawar alƙaluman jama'a ke da alaƙa da yawan haifuwa da yawan mace-mace?	['Mataki na 1', 'Mataki na 2', 'Mataki na 3', 'Mataki na 4']	A	[TextBlock(text='D)Mataki na 4', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Wane mataki ne na tsarin jujjuyawar alƙaluman jama'a ke da alaƙa da yawan haifuwa da yawan mace-mace?\n A)Mataki na 1 B)Mataki na 2 C)Mataki na 3 D)Mataki na 4""}]}]"
high_school_geography	Menene aikin tattalin arziki na farko mafi yaduwa a duniya?	"[""Haƙar Ma'adanai"", 'Farauta da tarawa', 'Kamun kifi', 'Noma']"	D	[TextBlock(text='D)Noma', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Menene aikin tattalin arziki na farko mafi yaduwa a duniya?\n A)Haƙar Ma'adanai B)Farauta da tarawa C)Kamun kifi D)Noma""}]}]"
high_school_geography	Wanne daga cikin waɗannan bai fiya zama dalilin ƙaura ba?	"['Damar ilimi', 'Ƙaunar muhalli ko ƙiyayya', 'Canje-canje a cikin tsarin rayuwa', ""Dangantuwa da jam'iyyar siyasa""]"	D	"[TextBlock(text=""D) Dangantuwa da jam'iyyar siyasa"", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Wanne daga cikin waɗannan bai fiya zama dalilin ƙaura ba?\n A)Damar ilimi B)Ƙaunar muhalli ko ƙiyayya C)Canje-canje a cikin tsarin rayuwa D)Dangantuwa da jam'iyyar siyasa""}]}]"
high_school_geography	A cikin wadannan wanne ne misalin al'ummar da ba ta da kasa?	"['Jamus', ""Isra'ila"", 'Falasɗinu', 'Romania']"	C	[TextBlock(text='D) Romania', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""A cikin wadannan wanne ne misalin al'ummar da ba ta da kasa?\n A)Jamus B)Isra'ila C)Falasɗinu D)Romania""}]}]"
high_school_geography	Wannene a cikin waɗannan ke zama mafi fuskantar yanayin zafi saboda nahiya?	['Lardunan Maritime na Kanada', 'Siberiya a Rasha', 'Yankin La Mancha a Spain', 'Yankin Patagonia a Argentina']	B	[TextBlock(text='D)Yankin Patagonia a Argentina', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Wannene a cikin waɗannan ke zama mafi fuskantar yanayin zafi saboda nahiya?\n A)Lardunan Maritime na Kanada B)Siberiya a Rasha C)Yankin La Mancha a Spain D)Yankin Patagonia a Argentina'}]}]
high_school_geography	Menene mafi tsufa, babba, kuma mafi fantsamar yare daga Hudson Bay zuwa Tierra del Fuego?	['Indiyawan Amirkawa', 'Malayo-Polynesia', 'Australiya', 'Yaren Eskimo-Aleut']	A	[TextBlock(text='D)Yaren Eskimo-Aleut', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Menene mafi tsufa, babba, kuma mafi fantsamar yare daga Hudson Bay zuwa Tierra del Fuego?\n A)Indiyawan Amirkawa B)Malayo-Polynesia C)Australiya D)Yaren Eskimo-Aleut'}]}]
high_school_geography	Wane addini da ke ƙasa shi ne addini na duniya?	['Falsafar Taoism', 'Musulunci', 'Addinin Shinto', 'Addinin Confucianism']	B	[TextBlock(text='B)Musulunci', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Wane addini da ke ƙasa shi ne addini na duniya?\n A)Falsafar Taoism B)Musulunci C)Addinin Shinto D)Addinin Confucianism'}]}]
high_school_geography	Tsarin binciken ƙasa na murabba'i ya dogara ne akan duk waɗannan masu zuwa BAN DA	['Toshe tsarin binciken ƙasa.', 'Tsarin hanyoyin karkara', 'Tsarin keɓantattun gonaki wanda ya yaɗu', 'Tsarin ƙauyen Faransanci da Mutanen Sifaniya']	D	[TextBlock(text='D)Tsarin ƙauyen Faransanci da Mutanen Sifaniya', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Tsarin binciken ƙasa na murabba'i ya dogara ne akan duk waɗannan masu zuwa BAN DA\n A)Toshe tsarin binciken ƙasa. B)Tsarin hanyoyin karkara C)Tsarin keɓantattun gonaki wanda ya yaɗu D)Tsarin ƙauyen Faransanci da Mutanen Sifaniya""}]}]"
high_school_geography	Baƙi da yake koyon Turanci a Amurka misali ne na	"['Tsarin sajewa', ""Ƙa'idar haduwa."", ""Canja Al'ada"", 'Daidaitawa']"	C	"[TextBlock(text=""B) Ƙa'idar haduwa."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Baƙi da yake koyon Turanci a Amurka misali ne na\n A)Tsarin sajewa B)Ƙa'idar haduwa. C)Canja Al'ada D)Daidaitawa""}]}]"
high_school_geography	Ta'addancin da gwamnati ke daukar nauyi ya faru kwanan nan a cikin waɗanne kasashe ne?	['Rwanda', 'Amurka', 'Kanada', 'Sifaniya']	A	[TextBlock(text='D) Sifaniya', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Ta'addancin da gwamnati ke daukar nauyi ya faru kwanan nan a cikin waɗanne kasashe ne?\n A)Rwanda B)Amurka C)Kanada D)Sifaniya""}]}]"
high_school_geography	Al'adar zana iyakoki na gundumomin masu jefa kuri'a su ba da damar karkata ga wata jam'iyyar siyasa shi ake kira	"['Falsafar Rabuwa', 'Canja tsarin gundumomi', 'Wadatar zuci', ""Ƙa'idar domino""]"	B	"[TextBlock(text=""D)Ƙa'idar domino"", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Al'adar zana iyakoki na gundumomin masu jefa kuri'a su ba da damar karkata ga wata jam'iyyar siyasa shi ake kira\n A)Falsafar Rabuwa B)Canja tsarin gundumomi C)Wadatar zuci D)Ƙa'idar domino""}]}]"
high_school_geography	Daliban kwalejin da ke zaune a dakunan kwanan dalibai kusa da wurin cin abinci na kwalejin zasu fi cin abinci a wurin cin abincin. Wannan misali ne na	"[""Ra'ayin nauyi"", 'Lacewar nesa', 'Zaman haɗaka', 'Damar canja wuri']"	B	"[TextBlock(text=""A) Ra'ayin nauyi"", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Daliban kwalejin da ke zaune a dakunan kwanan dalibai kusa da wurin cin abinci na kwalejin zasu fi cin abinci a wurin cin abincin. Wannan misali ne na\n A)Ra'ayin nauyi B)Lacewar nesa C)Zaman haɗaka D)Damar canja wuri""}]}]"
high_school_geography	Tunanin cewa mutane ne haifar da ci gaban al'adu ba muhallinsu ba shi ake kira	"['Falsafar Yiwuwa', 'Camfin animism', 'Falsafar determinism', ""Ilimin yanayin al'adu""]"	A	[TextBlock(text='A) Falsafar Yiwuwa', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Tunanin cewa mutane ne haifar da ci gaban al'adu ba muhallinsu ba shi ake kira\n A)Falsafar Yiwuwa B)Camfin animism C)Falsafar determinism D)Ilimin yanayin al'adu""}]}]"
international_law	Wane irin kutse ne ya cancanci zama 'kutse marar laifi'?	"['Yanke hukunci mara laifi shine   yanke hukuncin da bai ɗauke da   kowanne irin babban laifi', ""Jirgin ruwan da yazo wucewa za   a ɗauke shi a matsayin 'mara laifi'    a inda bai yi barazana ga zaman   lafiya, bin umarni ko tsaron ƙasar   da yake a iyakar ta ba"", 'Wucewar da bata da haɗari ta   shafi jiragen da suke na ƙasar   dake da gaɓar tekun', 'Wucewar da ba tada illa ta shafi   wucewar jiragen ruwa na ƴan   kasuwa ba na yaƙi ba']"	B	[TextBlock(text='D) Wucewar da bata da haɗari ta shafi jiragen da suke na ƙasar dake da gaɓar tekun', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Wane irin kutse ne ya cancanci zama 'kutse marar laifi'?\n A)Yanke hukunci mara laifi shine   yanke hukuncin da bai ɗauke da   kowanne irin babban laifi B)Jirgin ruwan da yazo wucewa za   a ɗauke shi a matsayin 'mara laifi'    a inda bai yi barazana ga zaman   lafiya C)bin umarni ko tsaron ƙasar   da yake a iyakar ta ba D)Wucewar da bata da haɗari ta   shafi jiragen da suke na ƙasar   dake da gaɓar tekun""}]}]"
international_law	Wane irin dokar Jiha ake buƙata?	"[""Yaɗuwa, daidaito da kum/a   ɗaiɗaikun ɗabi'a, wanda ya ƙunshi   abu biyu, dokoki da tsallake."", 'Yaɗuwa, daidaitattu kuma   ayyukan bai ɗaya ne kaɗai kuma   ba tare da ragi na ƙasashe ba', 'Yaɗuwar ayyuka da kuma   tsallake ƙasashe amma ba lalle   ne su zamo daidaitattu ko bai   ɗaya ba', 'Daidai da abinda wasu ƙananan   ƙasashe ke yi, duka ayyuka da   tsallake waɗanda suka gamu da   ƙin amincewa daga sauran ƙasashe']"	A	[TextBlock(text='A) Yaɗuwa', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Wane irin dokar Jiha ake buƙata?\n A)Yaɗuwa B)daidaito da kum/a   ɗaiɗaikun ɗabi'a C)wanda ya ƙunshi   abu biyu D)dokoki da tsallake.""}]}]"
international_law	Wadanne yarjejeniyoyin ake daukarsu a matsayin 'tushen dokokin kasa da kasa' karkashin kundin dokar ICJ karkashin rubutacciyar doka ta 38?	"['Duka yarjejeniyoyin da suke da   aiki a lokacin da ake taƙaddamar', 'Yarjeniyoyin da suke aiki kuma   ɓangarorin ke kai ne kaɗai   ababen taƙaddamar', ""Duk yarjejeniyoyin da aka   kammala tsakanin ɓangarori   taƙaddamar, ba tare da la'akari   ko suna aiki ba"", 'Yarjejeniyoyin da suke yawa da   matuƙar muhimmanci ne kawai.']"	B	[TextBlock(text='C)Duk yarjejeniyoyin da aka   kammala tsakanin ɓangarori   taƙaddamar', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Wadanne yarjejeniyoyin ake daukarsu a matsayin 'tushen dokokin kasa da kasa' karkashin kundin dokar ICJ karkashin rubutacciyar doka ta 38?\n A)Duka yarjejeniyoyin da suke da   aiki a lokacin da ake taƙaddamar B)Yarjeniyoyin da suke aiki kuma   ɓangarorin ke kai ne kaɗai   ababen taƙaddamar C)Duk yarjejeniyoyin da aka   kammala tsakanin ɓangarori   taƙaddamar D)ba tare da la'akari   ko suna aiki ba""}]}]"
