question,choices,answer,subject,output
"Tondeka kuva kumunini kugeza ku muto: 3, 3 na 1 hejuru ya 8.3.8,3.18.","['3.18, 3 and 1 over 8, 3.8,3', '3,3 and 1 over 8, 3.18, 3', '3.8, 3 and 1 over 8, 3.18, 3', '3.8, 3.18, 3 and 1 over 8, 3']",D,elementary_mathematics,B
Kubara 22 /2 + 9. ,"['10', '11', '20', '2']",C,elementary_mathematics,C) 20
Hari umujyi utuwe n'abantu 836.527. Ni bangahe batuye uyu mujyi bakubye hafi ibihumbi icumi?  ,"['800,000', '830,000', '836,000', '840,000']",D,elementary_mathematics,A)800
Shakisha igiteranyo cyumubare  5 • (−9). ,"['14', '-4', '45', '-45']",D,elementary_mathematics,D)-45
"Keiko yakoresheje umunsi areba inyoni kandi abara inyoni 34 mugitondo kurusha inyuma ya saa sita. Niba yarabaze inyoni 76 zose hamwe, ninyoni zingahe yabaze nyuma ya saa sita? ","['Inyoni 21', 'inyoni 40', 'inyoni 42', 'inyoni 84']",A,elementary_mathematics,C)inyoni 42
Ni akahe gaciro ka 5 + 2 • 15 + (12 • 4)? ,"['78', '83', '131', '153']",B,elementary_mathematics,B)83
Ni iyihe mimerere ishobora kugereranywa niigice cya 20/8  ,"['Leslie yakoresheje amadorari 20 nibiceri 8 mu iduka. Nigute wakandika umubare wamafaranga Leslie yakoresheje nkumugabane ?', ' Abuzukuru 8 ba Bwana Kramer’s basangiye ibice 20 bingana.Buri mwuzukuru yabonye ibice bingahe?', 'Mitch yaguze udukebe 20 twindabo mu iduka ricuruza ibimera. Buri mukebe wabaga urimo indabo 8. Mitch yaguze indabo zingahe? ', 'Kashe zigurishwa mu bitabo 20 bya kashe . Donna yakoresheje kashe 8 kohereza ubutumire bwibirori. Donna yakoresheje udutabo twa kashe tungahe yohereza ubutumire?']",B,elementary_mathematics,B) Abuzukuru 8 ba Bwana Kramer’s basangiye ibice 20 bingana.Buri mwuzukuru yabonye ibice bingahe?
"Niba gari ya moshi itwara imizigo igenda ku muvuduko wa kilometero 20 mu isaha mu masaha 6, izagenda ahangana gute?","['Ibirometero 120', 'Ibirometero 80', 'Ibirometero 26', 'Ibirometero 12']",A,elementary_mathematics, A)Ibirometero 120
Niyihe ntambwe isobanura uburyo bwo kubona agaciro ka a muri 6a = 72? ,"['ongeraho 6 kumpande zombi ', 'gabanya impande zombi kuri 6', 'Gwiza impande zombi na 6 ', 'kuramo 6 kumpande zombi']",B,elementary_mathematics,B)gabanya impande zombi kuri 6
"Umutoza Wu afite Imipira 30 yamaguru . Imipira 9 yumupira wamaguru irera. Imipira yamaguru isigaye nimwe mumabara atatu atandukanye (ubururu, umutuku, cyangwa icyatsi). Hari umubare ungana wimipira yubururu, yumweru wimbogamizi, nicyatsi kibisi.Nimipira ingahe yamaguru yicyatsi kibisi umutoza Wu afite?","['7', '10', '21', '39']",A,elementary_mathematics,A)7
Ubushyuhe bwagabanutseho 11°F hagati ya 6 za nimugoroba na 10 zijoro. Byari 84°F saa 10 yijoro. Andika kandi ukemure ikigereranyo kugirango ubone t ubushyuhe saa 6 za nimugoroba.,"['84 − 11 = t; 73°F', 't − 84 = 11; 95°F', '84 − t = 11; 73°F', 't − 11 = 84; 95°F']",D,elementary_mathematics,C)84 − t = 11; 73°F
Theresa yari afite umufuka wamabuye 72 yagaciro.Yashyize amabuye yagaciro mubyiciro 9 bingana.Niyihe nteruro yerekana uburyo bwo kubona umubare wa wamabuye yagaciro Theresa yashyize muri buri kiciro?,"['72 ÷ 9 = 8', '72 – 9 = 63', '9 + 72 = 81', '9 ÷ 72 = 0.125']",A,elementary_mathematics,A)72 ÷ 9 = 8
Rob akoresha agasanduku 1 kibiryo byinjangwe buri minsi 5 kugirango agaburire injangweze.Ugereranyije nudusanduku tungahe twibiryo byinjangwe akoresha buri kwezi?,"['udusanduku 2', 'udusanduku 4', 'udusanduku 5', 'udusanduku 6']",D,elementary_mathematics,D)udusanduku 6
Ni uwuhe mubare rusange mutoya wagabanya na 4 na 10? ,"['14', '20', '40', '60']",B,elementary_mathematics,B)20
Shakisha 4 kuri 7 + 2 kuri 7. ,"['6 kuri 14', '8 kuri 49', '14 kuri 28', '7 kuri 7']",D,elementary_mathematics,C)14 kuri 28
Hari imyaka ingahe mukinyacumi? ,"['5', '10', '15', '20']",B,elementary_mathematics,B)10
Hariho iminsi 31 mukwezi kwa Mutarama. Michelle yakoze siporo 45 buri munsi wukwezi kwa Mutarama. Yakoresheje imvugo iri hepfo kugirango abone umubare wasiporo yakoze muri Mutarama. 31 × 45. Michelle yakoze siporo zingahe mukwezi kwa Mutarama? ,"['125 gusunika', '279 gusunika', '1395 gusunika', '1406 gusunika']",C,elementary_mathematics,C)1395 gusunika
Imibare ibiri yuzuye ifite umubare rusange mutoya zagabanya uri 60. Buri mubare uri munsi cyangwa uhwanye na 12.Umubare munini murirusange munini usanzwe wagabanya iyimibare ibiri ni 2. Iyi mibare yombi ni iyihe?,"['6 na 10', '5 na 12', '10 na 12', '12 na 15']",C,elementary_mathematics,C)10 na 12
Suzuma −2 (x − 3) kuri x = 2. ,"['-4', '-2', '10', '2']",D,elementary_mathematics,A)-4
Hano hari karori 230 muri garama 4 zubwoko bwa ice cream. Hari karori zingahe muri garama 6 ziyi ice cream?,"['232', '236', '345', '460']",C,elementary_mathematics,B)236
Gereranya 711 + 497. Igiteranyo kiri hagati yi yihe mibare?,"['50 na 400', '450 na 700', '750 na 1,000', '1,050 na 1,300']",D,elementary_mathematics,C)750 na 1
"Bwana Kohlberg afite iduka ryindabyo. Umunsi utangiye, yari afite amaroza 152. Bwana Kohlberg yagurishije amaroza 96 hanyuma ashaka gutandukanya amaroza asigaye angana muri vase 8.Hari ubwoko bwa roza bungahe muri buri vase? ","['7', '12', '48', '56']",A,elementary_mathematics,B)12
Gereranya 32 x 68.Igisubizo cyiri hagati yiyihe mibare? ,"['18 na 28', '180 na 280', '1,800 na 2,800', '18,000 and 28,000']",C,elementary_mathematics,D)800 na 2
Andika ibipimo byibanze bya 77.Koresha ibyerekanwa aho bishoboka. ,"['7 • 11^2 • 13', '7^2 • 11', '7 • 11 • 13', '7 • 11']",D,elementary_mathematics,D)7 • 11
Ibinyamakuru bigura $2.99 buri kimwe kandi ibitabo bigura $6.99 buri kimwe kuri Old Town Newsstand.Icyarimwe giciro cyibinyamakuru 4 nibitabo 3 nangahe? ,"['$20.93', '$28.93', '$32.93', '$48.93']",C,elementary_mathematics,C)$32.93
"Umi yakoze umuterere wimibare ikurikira wongeyeho ibingana buri gihe kugirango ubone umubare ukurikira. 20, 40, 60, 80, ... Ni uwuhe mubare wa munani mumuterere? ","['160', '240', '320', '640']",A,elementary_mathematics,A)160
Andika 7 kuri 33 nkinyacumi. ,"['0.021 usubiramo', '0.21 usubiramo', '0.22 usubiramo', '0.2121']",B,elementary_mathematics,B)0.21 usubiramo
Ishuri rya Westview ririkugura imyenda mishya ya basketball. Buri mwambaro ugura $46. Ishuri rizagura imyenda 12. Ni ubuhe buringanire bwerekana uburyo bwo kubona igiciro cyose cyimyenda?,"['(40 × 10) + (6 × 2) = 400 + 12', '(40 × 6) + (10 × 2) = 240 + 20', '(40 × 12) + (6 × 12) = 480 + 72', '(40 × 12) + (60 × 12) = 480 + 720']",C,elementary_mathematics,C
Manuel yaguze imodoka yakoreshejwe ibihumbi bitandatu mirongo ine niicyenda byamadolari.Ni ikihe giciro cyimodoka yakoreshejwe Manuel yaguze byanditswe nkumubare? ,"['$649', '$6,049', '$6,409', '$6,490']",B,elementary_mathematics,A
"Ejo hashize,Micah yariye umubare winkere.Yariye kandi umubare udasanzwe wa pome.Niyihe groupe ishobora kugereranya strawberry, S, na pome, A, Micah yariye ejo? ","['SSSSS; AAA', 'SSSSS; AAAA', 'SSSSSSSS; AAAA', 'SSSSSSSS; A']",D,elementary_mathematics,A)SSSSS; AAA
Ibiryo byinjangwe bigura $.47/lb.Umufuka wa 6-lb ugura angahe? ,"['$2.82', '$2.97', '$6.47', '$12.77']",A,elementary_mathematics, A)$2.82
Andika 60 kuri ya 72 muburyo bworoshye. ,"['4 kuri 6', '10 kuri 12', '15 kuri 17', '5 kuri 6']",D,elementary_mathematics,D)5 kuri 6
Andika igipimo cyibikombe 2 na 3 qt nkigice muburyo bworoshye. ,"['3 kuri 2', '2 kuri 3', '2 kuri 12', '1 kuri 6']",D,elementary_mathematics, B)2 kuri 3
"Isomero rya Mills rifite ibitabo 1,007,199. Isomero rya Springvale rifite ibitabo 907,082. Niki muribi bikurikira kigereranya neza ibitabo byinshi Isomero rya Mills rifite kurusha Isomero rya Springvale? ","['ibitabo 100,000 ', 'ibitabo 80,000 ', 'ibitabo 10,000 ', 'ibitabo 8,000 ']",A,elementary_mathematics,A) ibitabo 100
"Pat adunda basketball inshuro 25 mumasegonda 30.Kuri kiriya gipimo,ninshuro zingahe Pat azadunda umupira mumasegonda 150?","['120', '125', '144', '145']",B,elementary_mathematics,A)120
Koresha umubare wumurongo kugirango ubone igiteranyo cya −9 + (−8). ,"['-17', '1', '-1', '17']",A,elementary_mathematics,A)-17
Ni akahe gaciro ka y mu kugereranya y/4 = 8? ,"['2', '4', '12', '32']",D,elementary_mathematics,D)32
Andika 4 na 4 kuri 5 nkigice kidakwiye. ,"['28 kuri 5', '4 kuri 5', '24 kuri 5', '20 kuri 5']",C,elementary_mathematics,A)28 kuri 5
"Uburemere bwikintu ku kwezi, m, ni hafi q yuburemere bwikintu ku isi, e. Ni ubuhe buringanire bugereranya uburemere bugereranijwe bwikintu ku kwezi ukurikije uburemere bwikintu ku isi? ","['m = 1/6 + e', 'm = e/6', 'm = 6+e', 'm = 6e']",B,elementary_mathematics,B)m = e/6
8 + 8 ÷ 2 + 2 = ,"['4', '8', '10', '14']",D,elementary_mathematics,D)14
Ni akahe gaciro ka y gatuma y + 2.9 = 11 ari ukuri? ,"['8.1', '8.9', '9.1', '13.9']",A,elementary_mathematics,A)8.1
Ni ubuhe buryo bwo kongeramo inguni ya 40°?,"['50°', '130°', '140°', '220°']",C,elementary_mathematics,C)140°
"Kerri yirutse intera imwe mumarushanwa ane atandukanye. Igihe cye cyari amasegonda 18.04, amasegonda 21.39, amasegonda 12.99, namasegonda 14.14.Niba ibihe byihariye bikubiwe kuri kimwe cya cumi cyamasegonda,nikihe kigereranyo cyigihe cyose cya Kerri kumarushanwa ane? ","['amasegonda 66.6 ', 'amasegonda 66.5 ', 'amasegonda 66', 'amasegonda 65.5']",B,elementary_mathematics, B)amasegonda 66.5
Kemura 3 kuri 4 * x = 24. ,"['18', '32', '72', '96']",B,elementary_mathematics,C)72
Shakisha igisubizo nyacyo: 110 + 70 ,"['18', '81', '180', '810']",C,elementary_mathematics,C)180
pariki ifite inyoni zo mu bwoko bwa toucan 15 nakasuku 60. Ni ikihe kigereranyo cyumubare winyoni zo mu bwoko bwa toucan numubare wudusuku muri pariki?,"['1:04', '1:05', '4:01', '4:05']",A,elementary_mathematics,A)1:04
Ni uwuhe mubare ukomeye wagabanya 36 na 90? ,"['6', '18', '36', '180']",B,elementary_mathematics,B)18
Shaka agaciro ka 6 • 24 ÷ (8 - 5).  ,"['48', '13', '-13', '54']",A,elementary_mathematics,A)48
Ni uwuhe mubare ukomeye wagabanya 42 na 84? ,"['7', '21', '42', '84']",C,elementary_mathematics,C)42
Madamu Gutierrez akeneye gutumiza umugozi wishuri rye rya siporo ryabanyeshuri 32.Buri munyeshuri azahabwa umugozi ufite metero 5 sentimetero 8 zuburebure.Ni umugozi wuburebure bungahe Madamu Gutierrez akeneye gutumiza ishuri rye? ,"['metero 106 santimetero 8', 'metero 154 santimetero 8', 'metero 160 santimetero 8', 'metero 181 santimetero 8']",D,elementary_mathematics,C) metero 160 santimetero 8
"Ukuboza, iduka ryibikinisho ryagurishije ibisakuzo 934. Buri igisakuzo cyigura $6, harimo umusoro.Ni ikihe giciro cyose cyibisakuzo byagurishijwe,harimo numusoro? ","['$5,434', '$5,484', '$5,604', '$5,684']",C,elementary_mathematics,D)484
"Ni ikihe gipimo,muri dogere,cyinguni ihwanye na 1/360 cyuruziga?","['1', '90', '180', '360']",A,elementary_mathematics,A)1
Shakisha umubare utuma aya amagambo aba ukuri: 26.1 mm = _ dm. ,"['0.261', '261', '2.61', '2,610']",A,elementary_mathematics,A)0.261
Umwambaro wasalade  ukozwe muguhuza ibice 2 bya vinegere hamwe namavuta ibice 5.Nirama zingahe za mavuta zigomba kuvangwa na garama 9 za vinegere? ,"['2', '3.6', '22.5', '63']",C,elementary_mathematics,B) 3.6
Ikintu gikomeye kibuza ubukungu bwo kwibeshaho gutera imbere mu bukungu ni ukubura ,"['ifaranga.', 'ibikorwa remezo byubwikorezi bihujwe neza.', 'ibikorwa bya leta.', 'serivisi za banki. ']",B,high_school_geography,B)ibikorwa remezo byubwikorezi bihujwe neza.
"Igishushanyo mbonera kigaragaza ko umubare wabaturage ukomeza kwiyongera nyuma yigihe kirekire cyubwiyongere bwimbyaro,byitwa ","['nta kwiyongera kwabaturage.  ', 'umuvuduko wubwiyongere.  ', 'igipimo cyubudahangarwa.  ', 'iterambere ryabaturage.  ']",D,high_school_geography,B)umuvuduko wubwiyongere.
Ibikorwa byo kwimuka bigabanuka bitewe nintera byitwa ,"[""ibintu by'ingenzi."", 'ibintu byo gukwega.', 'gutandukana mu ntera.', 'guhitamo kwimuka.']",C,high_school_geography,C)gutandukana mu ntera.
"Ni akahe karere karimo utugari dufite amikoro make, ghettos zamoko,no kwangirika muri rusange mu buryo bwa zone concentrique ya Burgess yimiterere yumujyi? ","['Icya mbere', 'Icya kabiri', 'Icya gatatu', 'Icya kane']",A,high_school_geography,B) Icya kabiri
Ni ikihe muri ibi bintu bikurikira ari ukuri ku birebana nabagore bakora akazi? ,"['Abagore benshi bakora mu buhinzi    ', 'Hirya no hino ku isi,ijanisha ryumubare wabagore bakora imirimo yubucuruzi waragabanutse ', 'Ijanisha ryabagore mu bakozi bose ryaragabanutse   ', 'Abagore bamara amasaha menshi ku munsi mu kazi kurusha abagabo mu turere twose uretse muri Amerika yamajyaruguru no muri Ositaraliya ']",D,high_school_geography, A
Ibi bintu byose bikurikira bishobora gufatwa nkibyongera kwimuka uretse ,"['umutekano.  ', 'imiterere yikirere.  ', 'amashuri meza.  ', 'kwiyongera kwabaturage.   ']",D,high_school_geography,D)kwiyongera kwabaturage.
"Muri ibi bihugu bikurikira, ni ikihe kitagira urugero ruzwi neza rwumupaka wibinyabuzima? ","['Vietnam', 'U Bwongereza  ', 'U Budage ', 'Boliviya ']",D,high_school_geography,B)U Bwongereza
Ni ubuhe buryo bwo kwimuka bukurikira abahinzi naborozi bo mu kindi gihugu bashobora kuba barimo bakora muri uwo mwaka? ,"['Kwimuka kwumuyoboro ', 'Kwimuka kwishyirahamwe', 'Impunzi ziva mu bihugu byamahanga ', 'Impunzi mpuzamahanga']",C,high_school_geography,B)Kwimuka kwishyirahamwe
"Muri ibi bikurikira, ni ikihe kintu cyingenzi mu gihugu? ","['Imyizerere itandukanye  ', ""Umunsi mukuru w'igihugu  "", 'Igitero cyagabwe nikindi gihugu  ', 'Umuyobozi wigihugu urangwa nubuhanga  ']",A,high_school_geography,B)Umunsi mukuru w'igihugu
Ni iki muri ibi bikurikira cyaba gituma habaho imidugudu yabantu benshi nabantu benshi batuye ku nkombe zinyanja no ku migezi? ,"['Ikirere cyinyanja ya Mediterane  ', 'Amashyamba make  ', 'Ukwiyongera kwinganda zikora ibintu  ', 'Kwinjira mu nzira zubucuruzi  ']",D,high_school_geography,D)Kwinjira mu nzira zubucuruzi
Icyiciro cya mbere cyimpinduka mu mibare yabaturage  ,"['umubare munini wabana bavuka, ariko umubare wabapfa ukagenda uhinduka.', 'igabanuka ryumubare wabana bavuka numubare wabapfa ukomeje kwiyongera.', 'umubare muto wabana bavuka ariko umubare munini wabapfa ukomeza kwiyongera.', 'umubare munini wabana bavuka ariko umubare wabapfa ugabanuka.']",A,high_school_geography,A
Ni iyihe mibare yabaturage itubwira igipimo cyuburumbuke aho umubare wabana bazavuka uzaba uhagije kugira ngo usimbure ababyeyi no kwishyura impfu zabana bapfa bakiri bato? ,"['Umubare wabana bavutse   ', ""Igipimo cyo gusimbuza   Umujyi rwagati n'uturere tuwukikije."", ""Umubare w'abapfa  .  "", 'Umubare wabana bose bavuka   ']",B,high_school_geography,B) Igipimo cyo gusimbuza
Ni irihe dini rifite abayoboke benshi muri Leta Zunze Ubumwe  ZAmerika muri iki gihe? ,"['Idini rya Isilamu  ', 'Ubukristo  ', 'Idini ryAbahindu  ', 'Idini ryAbabuda  ']",A,high_school_geography,B)Ubukristo
Akarere ka kure gakoreshwa numujyi kazwi nkikigo cyumujyi wa ,"['agace gafite umurongo utukura. ', 'igipimo ntarengwa. ', 'intera', 'mu turere twimbere. ']",D,high_school_geography,C) intera
Igisobanuro cyiza cyakarere kumujyi ni ,"['Umujyi nuturere twawo twateye imbere.', 'Umujyi rwagati nuturere tuwukikije.', 'Umujyi nakarere kawo.', 'Umujyi rwagati nuturere tuwukikije. ']",B,high_school_geography,B
Ni irihe dini ryabayeho mbere yandi? ,"['Idini ryAbabuda  ', 'Ubukristo  ', 'Idini rya Isilamu  ', 'Idini ryabahindu  ']",D,high_school_geography, D)Idini ryabahindu
"Muri ibi bikurikira, ni ikihe kitagaragara mu mijyi yo ku isi? ","['Imigi yo ku isi yose irimo icyicaro gikuru cyimiryango myinshi yubucuruzi mpuzamahanga.  ', 'Imijyi yisi ihujwe neza nimijyi yisi yo ku rwego rwa kabiri.  ', 'Imigi yo ku isi yose irimo ibiro byinshi byimiryango mpuzamahanga.  ', 'Imijyi yisi iboneka mu gice cyisi cyamajyaruguru nicyiburengerazuba gusa.  ']",D,high_school_geography,D)Imijyi yisi iboneka mu gice cyisi cyamajyaruguru nicyiburengerazuba gusa.
