question,choices,answer,subject,output
Fumana palo e etsang polelo 48 hodima 88 = ? hodima 11 nnete.,"['6', '11', '8', '5']",A,elementary_mathematics,"Ho rarolla potso ena, re hloka ho fumana palo e etsang hore polelo e be nnete ha re sebelisa mokhoa oa ho arola.

Re na le polelo:
48 hodima 88 = ? hodima 11

Re ka qala ka ho fumana karabo ea 48 hodima 88:
48 ÷ 88 = 0.545454545...

Joale re hloka ho fumana palo e tla etsa hore karabo e be lekanang le 0.545454545... ha e arotsoe ka 11.

Re sebelisa mokhoa oa ho arola:
? ÷ 11 = 0.545454545...

Re ka sebelisa mokhoa oa ho atisa ho fumana ""?"":
? = 0.545454545... × 11

Re tseba hore 0.545454545... ke 6/11 ha e ngotsoe e le karolelano. Kahoo:
? = (6/11) × 11
? = 6

Kahoo, karabo ke:
A) 6"
Ke theko efe e molemo ka ho fetisisa?,"['Ditene tse 10 tsa sesepa ka R23.20', 'Ditene tse 16 tsa sesepa ka R36.48', 'Ditene tse 13 tsa sesepa ka R29.51', 'Ditene tse 12 tsa sesepa ka R27.60']",C,elementary_mathematics,"Ho fumana theko e molemo ka ho fetisisa ka yuniti, re ka bala theko ka tene ka ho arola theko ka kakaretso ka palo ya ditene.

A) R23.20 / 10 = R2.32 ka tene
B) R36.48 / 16 = R2.28 ka tene
C) R29.51 / 13 = R2.27 ka tene
D) R27.60 / 12 = R2.30 ka tene

Kahoo, khetho C (R29.51 bakeng sa ditene tse 13) e na le theko e tlaase ka ho fetisisa ka tene, e leng R2.27 ka tene."
"Ho otla ha pelo ya Trish ke 50 ka motsotso. Bakeng sa motsotso o mong le o mong a ikwetlisa, reiti ya pelo ya hae e nyoloha ka medumo e 5 ka motsotso. Ho tla mo nka nako e kae ho fihlella reiti ya pelo ya medumo e 120 ka motsotso?","['Metsotso e 5', 'Metsotso e 14', 'Metsotso e 34', 'Metsotso e 70']",B,elementary_mathematics,"Ho qala ka reiti ya pelo ya Trish e le 50 ka motsotso, re batla ho tseba hore ho tla mo nka nako e kae ho fihlela reiti ya pelo ya medumo e 120 ka motsotso.

Reiti ya pelo ya hae e nyoloha ka medumo e 5 ka motsotso mong le mong ha a ntse a ikwetlisa. Re batla phapang pakeng tsa reiti ya pelo eo a qalang ka yona le eo a batlang ho e fihlela:

120 - 50 = 70 medumo

Joale, re arola phapang ena ka sekhahla sa keketseho ya pelo ka motsotso:

70 medumo ÷ 5 medumo/motsotso = 14 motsotso

Kahoo, ho tla mo nka metsotso e 14 ho fihlella reiti ya pelo ya medumo e 120 ka motsotso. Karabo ke B) Metsotso e 14."
"Fumana median seteng ya data 23, 13, 18, 29, 32, 25","['18', '24', '25', '29']",B,elementary_mathematics,"Ho fumana median ya sete ya data, re lokela ho hlophisa dinomoro tseo ka tatellano ho tloha ho e nyenyane ho isa ho e kgolo. Sete ya data eo re nang le yona ke: 23, 13, 18, 29, 32, 25.

Ha re hlophise dinomoro tsena ka tatellano:
13, 18, 23, 25, 29, 32

Jwale, hobane palo ya dinomoro seteng ke tse tsheletseng (e leng palo e lekanang), median e tla ba karolelano ya dinomoro tse peli tse bohareng. Dinomoro tsena ke 23 le 25.

Ho fumana karolelano ya 23 le 25:
(23 + 25) / 2 = 48 / 2 = 24

Kahoo, median ya sete ya data ke 24.

Karabo e nepahetseng ke: B) 24"
"Jack o kga diapole tse 60 sefateng sa diapole. O sebedisa tse 12 ho etsa souso ya apole. O kenya diapole tse setseng ka ho lekana kahara mmanki wa dimpho. Ke equation efe e ka sebediswang ho tseba palo ya diapole, a, tseo Jack a di kentseng ka mmanking wa dimpho?","['(60/6)-12=a', '(60-12)/6=a', '(60-6)-12=a', '(60+12)/6=a']",B,elementary_mathematics,"Jack o qadile ka diapole tse 60. O sebedisitse tse 12 ho etsa souso ya apole. Sena se bolela hore diapole tse setseng ke:

\[ 60 - 12 = 48 \]

O arola diapole tse 48 ka ho lekana kahara mmanki wa dimpho. Haeba re sa tsebe hore o na le mmanki e kae, re ka nka hore o na le mmanki tse 6, joalo ka ha ho bonahala e le palo e tloaelehileng ho sebediswa mohlaleng ona. Kahoo, palo ya diapole ka mmanking e tla ba:

\[ \frac{48}{6} = 8 \]

Kahoo, equation e nepahetseng bakeng sa ho fumana palo ya diapole, a, tseo Jack a di kentseng ka mmanking wa dimpho ke:

\[ (60-12)/6 = a \]

Kahoo, karabo e nepahetseng ke:
B) (60-12)/6=a"
Mmapa o itseng o sebedisa sekala sa senthimitara e 1 ho lekana le dikhilomitara tse 25. Ke dikhilomitara tse kae tse emelwang ke disenthimitara tse 5 mmapeng ona?,"['5', '25', '50', '125']",D,elementary_mathematics,"Ho latela sekala sa mmapa, senthimitara e 1 e emela dikhilomitara tse 25. Ka hona, ho bala palo ya dikhilomitara tse emelwang ke disenthimitara tse 5, o ka etsa papiso e latelang:

1 cm = 25 km
5 cm = x km

Ho fumana x, o ka nka palo ea dikhilomitara tse emelwang ke senthimitara e le 'ngoe ebe o e atisa ka 5:

x = 25 km/cm × 5 cm = 125 km

Kahoo, karabo ke D) 125."
Bebofatsa (2 + 5)^2 − 42.,"['7', '16', '30', '33']",A,elementary_mathematics,"To solve the expression \((2 + 5)^2 - 42\):

1. First, calculate the sum inside the parentheses:
   \[
   2 + 5 = 7
   \]

2. Next, square the result:
   \[
   7^2 = 49
   \]

3. Finally, subtract 42 from the squared result:
   \[
   49 - 42 = 7
   \]

Therefore, the answer is \( \boxed{7} \), which corresponds to option A) 7."
Fumana boleng ba 4 ÷ 2 • 2 + 8 - 4.,"['-12', '12', '8', '16']",C,elementary_mathematics,"Ho rarolla potso ena, re tla sebelisa melao ea ts'ebetso ea lipalo, e tsejoang ka hore ke PEMDAS/BODMAS (Parentheses/Brackets, Exponents/Orders, Multiplication and Division (from left to right), Addition and Subtraction (from left to right)).

Potso e re: 4 ÷ 2 • 2 + 8 - 4

1. Qala ka ho rarolla likaroloana le ho phatlalatsa:
   - 4 ÷ 2 = 2
   - Joale re na le: 2 • 2 + 8 - 4

2. Ebe o tsoela pele ka ho atisa:
   - 2 • 2 = 4
   - Joale re na le: 4 + 8 - 4

3. Qetellong, eketsa le ho tlosa ho tloha ka letsohong le letšehali ho ea ho le letona:
   - 4 + 8 = 12
   - 12 - 4 = 8

Kahoo, karabo ke C) 8."
Mokwetlisi o raontile palo ya dimathi lebaleng la ho matha ho haufi le 10. Palo ya dimathi e raontuweng ke 400. Ke palo efe e ka bang palo ya nnete ya dimathi lebaleng la ho matha?,"['382', '397', '406', '447']",B,elementary_mathematics,"Mokwetlisi o raontile palo ya dimathi ho ba 400. Sena se bolela hore palo ya nnete ya dimathi e lokela ho ba haufi le 400, empa eseng ka ho nepahala ho felletseng ka lebaka la ho raontsha.

Ha re shebeng dikgetho tse fanoeng:
A) 382
B) 397
C) 406
D) 447

Ho tloha ho 400, dikgetho tse haufi ka ho fetisisa ke 397 le 406. Dikgetho tsena ka bobeli di le haufi haholo le 400, empa 397 e haufi hanyane ho feta 406 ha ho tluoa tabeng ea ho raontsha. Ho raontsha ho bolela ho potoloha ho isa palong e haufi ka ho fetisisa e ka bang 5 kapa 0. Ka mohlala, haeba palo e le 398, 399, 400, 401, kapa 402, mokwetlisi a ka raontsha ho isa ho 400.

Kahoo, karabo e nepahetseng mona ke:
B) 397"
-4 + (-3) =,"['-7', '-1', '1', '7']",A,elementary_mathematics,"To solve the expression \(-4 + (-3)\):

1. You start with \(-4\).
2. Then you add \(-3\) to \(-4\).

Adding a negative number is the same as moving further in the negative direction on the number line. So, \(-4 + (-3) = -4 - 3 = -7\).

Thus, the answer is:
A) -7"
"Mark o na le pokello ya ditempe. O na le ditempe tse 22 ho tswa Japan, 34 ho tswa Canada, le 17 ho tswa Mexico. Ke ditempe tse kae tseo a nang le tsona kaofela?","['53', '63', '73', '83']",C,elementary_mathematics,"Ho bala palo eohle ea ditempe tseo Mark a nang le tsona, re ka li eketsa hammoho:

Ditempe tsa Japan: 22
Ditempe tsa Canada: 34
Ditempe tsa Mexico: 17

22 + 34 + 17 = 73

Kahoo, Mark o na le ditempe tse 73 kaofela. Karabo ke C) 73."
Hlwaya tharollo bakeng sa equation x + 2.7 = 8.4 ho tswa ho palo e fuweng.,"['11.1', '5.7', '3.7', '22.68']",B,elementary_mathematics,"Ho rarolla equation x + 2.7 = 8.4, re hloka ho fumana x ka ho tlosa 2.7 ka bobeli ba equation:

x + 2.7 - 2.7 = 8.4 - 2.7

Sena se tla re fa:

x = 8.4 - 2.7

Ho tlosa hona ho tla re fa:

x = 5.7

Kahoo, karabo ke B) 5.7."
Fumana palo e etsang polelo e be nnete: 0.32 g = _cg.,"['32', '3.2', '3,200', '320']",A,elementary_mathematics,"Ho fetola ligrama (g) ho ea ho lisentigrama (cg), o hloka ho tseba hore 1 g e lekana le 100 cg. Sena se bolela hore ho fetola ligrama ho ea lisentigrama, o atisa ka 100.

Ha re sebelise mohlala ona:
0.32 g = 0.32 × 100 cg = 32 cg.

Kahoo, karabo e nepahetseng ke:
A) 32"
Fumana sehlahiswa sa 5.7(8) ka kelellong o sebedisa Distributive Property.,"['46.4', '456', '4.56', '45.6']",D,elementary_mathematics,"Ho sebelisa thepa ea distributive ho fumana sehlahiswa sa 5.7 le 8, re ka arola 5.7 ka likarolo tse peli, e leng 5 le 0.7, ebe re sebelisa thepa ea distributive:

5.7(8) = (5 + 0.7)(8)

Sebelisa thepa ea distributive:
= 5(8) + 0.7(8)
= 40 + 5.6
= 45.6

Kahoo, karabo ke D) 45.6."
"Quotient ke eng ho mohopolo 2,314 / 4?","['508', '508r2', '578', '578r2']",D,elementary_mathematics,"Ho arola 2,314 ka 4 ho fumana quotient le sephetho. Re ka etsa sena ka ho arola:

2,314 ÷ 4 = 578 le sephetho sa 2 (kapa, 578r2)

Kahoo, karabo ke:
D) 578r2"
"Rosa o na le sepheo sa ho matha dikhilomitara tse 100 kaofela kgweding ena. Letsatsi le leng le le leng ha a mathile, o mathile dikhilomitara tse 5. Ke mohopolo ofe oo Rosa a ka o sebedisang ho bolela hore ke dikhilomitara tse kae tseo a salletsweng ke tsona kamora ho matha bakeng sa matsatsi a d.","['100 - 5d', '5d + 100', '100 / 5d', '5d']",A,elementary_mathematics,"Re ka sebelisa mohopolo o latelang ho bolela hore ke dikhilomitara tse kae tseo Rosa a salletsweng ke tsona kamora ho matha bakeng sa matsatsi a d:

A) 100 - 5d

Mona ke mokhoa oa ho fihla ho sena:
- Rosa o na le sepheo sa ho matha dikhilomitara tse 100.
- Letsatsi le leng le le leng ha a matha, o matha dikhilomitara tse 5.
- Kamora ho matha matsatsi a d, Rosa o tla be a mathile dikhilomitara tse 5d.
- Ho tseba hore na o na le dikhilomitara tse kae tse setseng ho fihlela a fihla sepheong sa hae sa 100 km, re tlosa dikhilomitara tseo a seng a di mathile (5d) ho tloha ho 100.

Kahoo, mohopolo o nepahetseng ke:
A) 100 - 5d

Sena se bontša hore dikhilomitara tse setseng tseo Rosa a lokelang ho di matha ho fihlela a fihla sepheong sa hae ke 100 km minus dikhilomitara tse 5 tseo a di mathileng ka letsatsi le leng le le leng bakeng sa matsatsi a d."
Hlwaya mohopolo wa algebra o nyalanang le polelwana e reng: 4 ha o atisa ka bongata ba seo Tom a se kolekileng.,"['4t', 't hodima 4', 't - 4', 't + 4']",A,elementary_mathematics,"Polelwana e reng ""4 ha o atisa ka bongata ba seo Tom a se kolekileng"" e ka fetolelwa ka mokhoa o latelang ka algebra:

Tom a kolekile bongata bo itseng, re ka re ke ""t"". Ha re atisa 4 ka bongata boo Tom a bo kolekileng, re fumana:
\[ 4 \times t \]

Ka hona, karabo e nepahetseng ke:
A) 4t"
"Andrew o ngotse palo 186,425 letlapeng. Ke palo efe e leng boleng ba 6 hantle makgetlo a leshome ho boleng ba 6 palong eo Andrew a e ngotseng? ","['681,452', '462,017', '246,412', '125,655']",B,elementary_mathematics,"Palo eo Andrew a e ngotseng ke 186,425. Re batla boleng ba 6 palong eo, ebe re e atisa ka leshome.

Palo 186,425 e na le 6 e le digit ya bobedi ho tloha ka ho le letona. Boleng ba 6 mona ke 60, hobane e emetse ""tens"" sebakeng sa palo.

Joale, ha re atise 60 ka leshome:
60 x 10 = 600

Ho tloha dikgethong tse fanoeng (A) 681, (B) 452, (C) 462, (D) 017, ha ho le e 'ngoe e lekanang le 600. Ho bonahala eka ho na le phoso potso kapa dikgethong tse fanoeng. Mohlomong potso e batla ho tseba hore na ke palo efe e leng boleng ba 6 ha e atisitsoe ka leshome, e leng 600, empa ha ho na khetho e nepahetseng e bontšitsoeng."
123 / 8 ke eng?,"['15 ho sala 7', '15 ho sala 3', '16 ho sala 5', '16 ho sala 1']",B,elementary_mathematics,"Ha re arola 123 ka 8, re fumana:

123 ÷ 8 = 15 le masalla a 3

Kahoo, karabo ke:
B) 15 ho sala 3"
Ngola 8 le 2 hodima 4 e le fraction e sa phethahalang ka foromo e bobebe.,"['17 hodima 2', '3 hodima 4', '17 hodima 4', '19 hodima 2']",A,elementary_mathematics,"Ho fetola ngola 8 le 2 hodima 4 ho ba fraction e le 'ngoe, re ka sebelisa mokhoa o latelang:

1. Fetola ngola 8 ho ba fraction e nang le denominator e tšoanang le ea 2/4. Kaha 8 ke se nang denominator, re ka e ngola e le 8/1.
   
2. Ebe re fetola 8/1 hore e be le denominator e tšoanang le ea 2/4. Re tla atisa numerator le denominator ka 4 (hobane 4 ke denominator ea 2/4):
   \[ 8/1 = (8 \times 4) / (1 \times 4) = 32/4 \]

3. Joale re na le:
   \[ 32/4 + 2/4 \]

4. Eketsa li-fractions tsena tse peli:
   \[ 32/4 + 2/4 = (32 + 2) / 4 = 34/4 \]

5. Qetellong, arola 34 ka 4 ho fumana:
   \[ 34/4 = 8.5 \]
   Kapa re ka e ngola e le fraction e sa phethahalang:
   \[ 34/4 = 17/2 \]

Kahoo, karabo ke A) 17 hodima 2."
"Ke mohopolo ofe o ka sebediswang ho bontsha 270,240 e ngotswe ka foromo e atolositsweng?","['200,000 + 7,000 + 200 + 4', '200,000 + 7,000 + 200 + 40', '200,000 + 70,000 + 200 + 40', '200,000 + 70,000 + 2,000 + 40']",C,elementary_mathematics,"Ho ngola palo ea 270,240 ka foromo e atolositsweng, o hloka ho arola palo eo likarolong tsa eona tsa bohlokoa ho latela maemo a tsona a dinomoro. Foromo e atolositsweng e bontša boleng ba sebaka sa nomoro ka 'ngoe palong.

Palo ea 270,240 e ka ngolwa ka tsela e latelang ka foromo e atolositsweng:
- 200,000 (e emela 2 ho sebaka sa makholo a likete)
- 70,000 (e emela 7 ho sebaka sa likete)
- 200 (e emela 2 ho sebaka sa makholo)
- 40 (e emela 4 ho sebaka sa mashome)
- 0 (e emela 0 ho sebaka sa a le mong)

Ha re kopanya likarolo tsena kaofela, re fumana:
200,000 + 70,000 + 200 + 40 + 0

Ka hona, karabo e nepahetseng ho potso ea hau ke:
C) 200,000 + 70,000 + 200 + 40 + 0"
Mosebetsi moleng wa kopano o nka dihora tse 7 ho hlahisa dikarolo tse 22. Ka reiti eo ke dikarolo tse kae tseo a ka di hlahisang ka dihora tse 35?,"['dikarolo tse 220', 'dikarolo tse 770', 'dikarolo tse 4', 'dikarolo tse 110']",D,elementary_mathematics,"Ho qala, re tseba hore mosebetsi moleng wa kopano o hlahisa dikarolo tse 22 ka dihora tse 7. Re ka sebelisa tlhahisoleseling ena ho bala palo ya dikarolo tse ka hlahisoang ka nako e telele.

Pele, re bala lebelo la tlhahiso ka hora:
\[ \text{Lebelo la tlhahiso} = \frac{\text{Dikarolo tse hlahisitsoeng}}{\text{Nako ka dihora}} = \frac{22 \text{ dikarolo}}{7 \text{ dihora}} \approx 3.14 \text{ dikarolo ka hora} \]

Joale, re batla ho tseba hore na dikarolo tse kae li ka hlahisoa ka dihora tse 35:
\[ \text{Dikarolo ka dihora tse 35} = 3.14 \text{ dikarolo ka hora} \times 35 \text{ dihora} \approx 110 \text{ dikarolo} \]

Kahoo, karabo ke:
D) dikarolo tse 110"
"Abe o fumane mean le median ya lenane le latelang la dipalo. 1, 3, 3. Haeba dipalo tse 6 di ne di kopantswe lenaneng, jwale","['mean e tla eketseha', 'mean e tla fokotseha', 'median e tla eketseha', 'median e tla fokotseha']",A,elementary_mathematics,"Pele re qala ho araba potso, a re qaleng ka ho fumana mean le median ya lenane la dipalo tse teng hona joale: 1, 3, 3.

**Mean:**
Mean ke karolelano ya dipalo. E balwa ka ho eketsa dipalo tsohle mmoho ebe o arola ka palo ya dipalo tseo.
\[ \text{Mean} = \frac{1 + 3 + 3}{3} = \frac{7}{3} \approx 2.33 \]

**Median:**
Median ke palo e bohareng ha dipalo di hlophisitswe ka tatellano. Ha palo ya dipalo e le tse kgethehileng, median ke palo e mahareng. Ha palo ya dipalo e le tse lekanang, median ke karolelano ya dipalo tse peli tse mahareng.
Lenane lena le na le dipalo tse tharo, kahoo median ke palo ya bobedi ha re hlophisa dipalo ka tatellano, e leng 3.

Joale, ha re shebeng lipotso tse latelang:
- Haeba dipalo tse 6 di ne di kopantswe lenaneng, na mean e tla eketseha kapa e tla fokotseha?
- Na median e tla eketseha kapa e tla fokotseha?

Ho araba lipotso tsena, re hloka ho tseba hore na dipalo tse ncha tse tlang ho kenngoa lenaneng ke life. Leha ho le joalo, re ka etsa maikutlo a akaretsang ho ipapisitse le boemo ba dipalo tse ncha ha di bapisoa le tse teng.

**A) Mean e tla eketseha**
Haeba dipalo tse ncha di le kholo ho feta mean ea hajoale (2.33), mean e tla eketseha. Haeba li le tlase, e tla fokotseha. Kaha re sa tsebe hantle dipalo tse ncha, re ke ke ra ti"
"Ha n = 11, boleng ba 10 - (n + 6) ke eng?","['-7', '5', '7', '27']",A,elementary_mathematics,"Ha n = 11, re ka qala ka ho kenya n ho potso:

10 - (n + 6)

Beha 11 bakeng sa n:

10 - (11 + 6)

Joale, eketsa palo ka har'a li-brackets:

10 - 17

Joale, tlosa 17 ho tloha ho 10:

10 - 17 = -7

Kahoo, karabo ke A) -7."
"Ke mohopolo ofe o emelang polelwana e ka tlase? 3 katlase ho nomoro, p","['3-p', 'p + 3', '3 / p', 'p - 3']",D,elementary_mathematics,"Mohopolo o emelang polelwana ""3 katlase ho nomoro, p"" ke D) p - 3. Sena se bolela hore ho tlosoa 3 ho tloha palong p."
