question,choices,answer,subject,output
kedu ihe fọdụrụ ma i wepu 16.5 site na 142.76?,"['21', '7', '1', 'Ọ dighi nke bụ ndị a']",D,elementary_mathematics,"Iji chọpụta ihe fọdụrụ mgbe ị wepụrụ 16.5 site na 142.76, anyị ga-eme mgbakọ na mwepụ dị ka ndị a:

142.76 - 16.5 = 126.26

Nke a pụtara na azịza ya bụ ọ dịghị n'ime nhọrọ ndị a e nyere (A, B, C). Ya mere, azịza ya bụ:
D) Ọ dighi nke bụ ndị a."
Maddie ga-agba ịnyịnya ígwè ya ngụkọta nke mailụ 56 n'ime mkpụrụ ụbọchị 7. Ọ ga-agba otu ọnụọgụgụ mailị kwa ụbọchị. Gịnị bụ ngụkọta ọnụọgụgụ nke mailụ Maddie ga-agba kwa ụbọchị?,"['8', '9', '49', '63']",A,elementary_mathematics,"Iji chọpụta ọnụọgụgụ nke mailị Maddie ga-agba kwa ụbọchị, anyị ga-ekewa ngụkọta nke mailị ọ ga-agba n'ime mkpụrụ ụbọchị 7 site na ọnụọgụ nke ụbọchị 7 ahụ.

56 mailị ÷ 7 ụbọchị = 8 mailị kwa ụbọchị.

Ya mere, azịza ya bụ A) 8."
Chọta ọnụọgụgụ nke mere nkwụpụta nke 48 n'elu 88 = ? n'elu 11 eziokwu.,"['6', '11', '8', '5']",A,elementary_mathematics,"Iji chọta ọnụọgụgụ nke mere nkwụpụta nke 48 n'elu 88 ka ọ bụrụ ? n'elu 11, anyị ga-ebu ụzọ belata ọnụọgụgụ 48/88.

Anyị ga-achọ ihe kacha nta nke 48 na 88. Ihe kacha nta nke 48 bụ 2 x 2 x 2 x 2 x 3, ebe nke 88 bụ 2 x 2 x 2 x 11. Ihe kacha nta ha nwere jikọrọ ọnụ bụ 2 x 2 x 2 = 8.

Ọ bụrụ na anyị kee 48 na 88 site na 8, anyị ga-enweta:
48 ÷ 8 = 6
88 ÷ 8 = 11

Ya mere, 48/88 na-ebelata ka ọ bụrụ 6/11.

Ọnụọgụgụ nke mere nkwụpụta a bụ 8.

Azịza ya bụ C) 8."
Kedụ  nzụta nke kacha mma?,"['Aka ncha 10 maka $23.20', 'Aka ncha 16 maka $36.48', 'Aka ncha 13 maka $29.51', 'Aka ncha 12 maka $27.60']",C,elementary_mathematics,"Iji chọpụta nzụta kacha mma, anyị ga-atụle ọnụahịa kwa otu aka ncha na nhọrọ ọ bụla. Anyị ga-ekewa ọnụahịa nke ọ bụla site n'ọnụ ọgụgụ nke aka ncha enyere:

A) $23.20 / 10 = $2.32 kwa aka ncha
B) $36.48 / 16 = $2.28 kwa aka ncha
C) $29.51 / 13 = $2.27 kwa aka ncha
D) $27.60 / 12 = $2.30 kwa aka ncha

Site na nsonaazụ ndị a, nhọrọ C nwere ọnụahịa kacha ala kwa aka ncha, nke bụ $2.27. Ya mere, nhọrọ C (Aka ncha 13 maka $29.51) bụ nzụta kacha mma."
"Ọdịda obi izu ike nke Trish na-eti 50 kwa nkeji.  Maka nkeji ọ bụla ọ na-emeghari ahụ, ọnụọgụ obi ya na-abawanye iti ise kwa nkeji.  Ogologo oge ole ka ọ ga-ewe ya iru ọ̀tụ̀tụ̀ obi nke 120 iti kwa nkeji?","['nkeji ịse', 'nkeji iri na anọ ', 'Nkeji iri atọ na anọ ', 'Nkeji iri asaa']",B,elementary_mathematics,"Ọdịda obi izu ike nke Trish bụ 50 iti kwa nkeji. Mgbe ọ na-emeghari ahụ, ọnụọgụ obi ya na-abawanye iti ise kwa nkeji. Anyị chọrọ ịmata ogologo oge ole ọ ga-ewe ya iru ọnụọgụ obi nke 120 iti kwa nkeji.

Ọdịiche dị n'etiti ọnụọgụ obi izu ike ya na ọnụọgụ obi ọ chọrọ iru bụ:
120 iti kwa nkeji - 50 iti kwa nkeji = 70 iti kwa nkeji.

Ọ bụrụ na ọnụọgụ obi ya na-abawanye iti ise kwa nkeji, anyị ga-ekewa ọnụọgụ iti ọ chọrọ iru site na ọnụọgụ iti ọ na-abawanye kwa nkeji:
70 iti kwa nkeji ÷ 5 iti kwa nkeji = 14 nkeji.

Ya mere, ọ ga-ewe Trish nkeji iri na anọ (14 nkeji) iji ruo ọnụọgụ obi nke 120 iti kwa nkeji mgbe ọ na-emeghari ahụ.

Azịza ziri ezi bụ:
B) nkeji iri na anọ."
"Chọta nke nọ n'etiti n'usoro dàtà 23, 13, 18, 29, 32, 25.","['18', '24', '25', '29']",B,elementary_mathematics,"Iji chọta nke nọ n'etiti n'usoro dàtà, anyị ga-ahazi usoro dàtà ahụ site na nke kacha nta ruo nke kacha ukwuu. Usoro dàtà ahụ bụ: 23, 13, 18, 29, 32, 25.

Mgbe ahazi:
13, 18, 23, 25, 29, 32

Ebe ọ bụ na enwere ọnụọgụgụ 6 n'usoro, anyị ga-ahụ ọnụọgụgụ abụọ nọ n'etiti iji chọpụta nke nọ n'etiti. Ọnụọgụgụ abụọ ndị ahụ bụ 23 na 25.

Nke nọ n'etiti ha abụọ bụ 25.

N'ihi ya, azịza ya bụ:
C) 25"
"Jack na-ewere apụl 60 site na osisi apụl.  Ọ na-eji 12 n'ime ha mee ihe ọṅụṅụ apụl.  Ọ na-etinye apụl ndị fọdụrụ n'otu aka ahụ n'ime nkata onyinye isii.  Kedu nha nhata enwere ike iji chọpụta ọnụọgụ apụl, a, nke Jack na-etinye n'ime nkata onyinye ọ bụla?","['(60/6)—12=a', '(60-12)/6=a', '(60-6)-12=a', '(60+12)/6=a']",B,elementary_mathematics,"Iji chọpụta ọnụọgụ apụl, a, nke Jack na-etinye n'ime nkata onyinye ọ bụla, anyị ga-ebu ụzọ wepụ ọnụọgụ apụl ndị e ji mee ihe ọṅụṅụ, nke bụ 12, site na ngụkọta apụl ndị Jack nwere, nke bụ 60. Mgbe ahụ, anyị ga-ekewa ọnụọgụ fọdụrụnụ site n'ọnụọgụ nkata onyinye, nke bụ 6.

Ụzọ mgbakọ na mwepụ ya bụ:
(60 - 12) / 6 = a

Nke a na-egosi na nhọrọ ziri ezi bụ:
B) (60-12)/6=a"
Otu maapụ na-eji ọ̀tụ̀tụ̀ nke 1 inch hà nhata 25 mailụ. Mailụ ole ka inch 5 nọchiri anya ya na maapụ a?,"['5', '25', '50', '125']",D,elementary_mathematics,"Ị ga-achọ ịmata mailụ ole ka inch 5 nọchiri anya ya na maapụ ebe 1 inch na-anọchi anya 25 mailụ. 

Ị ga-esi otú a gbakọọ ya:
Ọ bụrụ na 1 inch = 25 mailụ,
mgbe ahụ, 5 inches = 5 × 25 mailụ = 125 mailụ.

Nke a pụtara na inch 5 nọchiri anya 125 mailụ na maapụ a.

Azịza ya bụ D) 125."
Mee k'ọdị mfe (2 + 5)^2 − 42.,"['7', '16', '30', '33']",A,elementary_mathematics,"Iji dozie mgbakọ na mwepụ a:

(2 + 5)^2 − 42

Mbụ, gbakọọ 2 + 5:
2 + 5 = 7

Ugbu a, bulie 7 na ike nke abụọ:
7^2 = 49

N'ikpeazụ, wepụ 42 site na 49:
49 - 42 = 7

Ya mere, azịza ya bụ:
A) 7"
Chọta mpụta nke 4 ÷ 2 • 2 + 8 - 4.,"['-12', '12', '8', '16']",C,elementary_mathematics,"Iji dozie nsogbu a, anyị ga-eso usoro ọrụ arụmọrụ (PEMDAS/BODMAS) nke pụtara Parentheses/Brackets, Exponents/Orders (i.e., powers and square roots, etc.), Multiplication and Division (from left to right), Addition and Subtraction (from left to right).

Ọnụọgụgụ ahụ bụ: 4 ÷ 2 • 2 + 8 - 4

1. Mee ngwangwa na nkewa site n'aka ekpe gaa n'aka nri:
   - 4 ÷ 2 = 2
   - Mgbe ahụ, 2 • 2 = 4

2. Ugbu a, dozie mgbakwunye na mwepụ:
   - 4 + 8 - 4

3. Mee mgbakwunye na mwepụ:
   - 4 + 8 = 12
   - 12 - 4 = 8

Yabụ, azịza ya bụ 8, nke bụ nhọrọ C) 8."
Otu onye nchịkwa chịkọtara ọnụ ọgụgụ ndị na-agba ọsọ n'otu egwu na-ezute ndị kacha nso 10. Ọnụ ọgụgụ ndị na-agba ọsọ bụ 400. Kedu ọnụọgụ nwere ike ịbụ ọnụ ọgụgụ ndị na-agba ọsọ na-ezute n'ezie?,"['382', '397', '406', '447']",B,elementary_mathematics,"Iji dozie nsogbu a, anyị ga-atụle ihe onye nchịkwa ahụ mere. Ọ chịkọtara ọnụ ọgụgụ ndị na-agba ọsọ n'otu egwu ka ha zute ndị kacha nso 10. Ebe ọ bụ na ọ na-achọ ka ọnụ ọgụgụ ahụ bụrụ nke kacha nso na 10, anyị ga-achọ ọnụ ọgụgụ nke nwere ike ịbụ nso na 400 ma na-agbakwunye ma ọ bụ na-ewepụ ihe na-eme ka ọ bụrụ nso na 10.

Ọnụ ọgụgụ ndị na-agba ọsọ bụ 400, yabụ anyị ga-achọ ọnụ ọgụgụ nso n'ime nhọrọ ndị a (A, B, C, D) nke kacha nso na 400 ma na-agbaso iwu nke ịbụ nso n'ọnụ ọgụgụ 10.

Nhọrọ ndị ahụ bụ:
A) 382
B) 397
C) 406
D) 447

Ọnụ ọgụgụ 397 (Nhọrọ B) bụ nke kacha nso na 400 ma na-agbaso iwu nke ịbụ nso n'ọnụ ọgụgụ 10 (n'ihi na 397 na-agwụ na 7, nke dị nso na 0 ma ọ bụ 10 karịa nhọrọ ndị ọzọ). Nhọrọ ndị ọzọ adịghị nso na 400 ma ọ bụ na-agwụ na ọnụ ọgụgụ nke na-eme ka ha dị nso na 10.

Ya mere, azịza ziri ezi bụ B) 397."
−4 +  ( −3 )=,"['-7', '-1', '1', '7']",A,elementary_mathematics,"To solve the expression \(-4 + (-3)\), you add the two numbers together. Since both numbers are negative, you add their absolute values and keep the negative sign:

\[
-4 + (-3) = -(4 + 3) = -7
\]

Thus, the correct answer is:

A) -7"
"Mark nwere nchịkọta stampụ.  O nwere stampụ 22 si Japan, 34 si Canada, na 17 si Mexico.  Stampụ ole ka o nwere na ha niile?","['53', '63', '73', '83']",C,elementary_mathematics,"Iji chọpụta ọnụ ọgụgụ stampụ niile Mark nwere, anyị ga-agbakwunye ọnụ ọgụgụ stampụ o nwere site na mba ọ bụla:

Japan: 22 stampụ
Canada: 34 stampụ
Mexico: 17 stampụ

Anyị ga-agbakwunye ọnụ ọgụgụ ndị a ọnụ:
22 + 34 + 17 = 73

Ya mere, Mark nwere stampụ 73 na ha niile. Azịza ya bụ:
C) 73"
Chọpụta ụsa maka nha nhata x + 2.7 = 8.4 site na ọnụọgụgụ ndị a enyere.,"['11.1', '5.7', '3.7', '22.68']",B,elementary_mathematics,"Iji chọpụta ụsa maka nha nhata x + 2.7 = 8.4, anyị ga-ebu ụzọ wepụ 2.7 n'akụkụ abụọ nke nhata ahụ:

x + 2.7 = 8.4  
x = 8.4 - 2.7  
x = 5.7

Ya mere, ụsa ziri ezi bụ B) 5.7."
Chọta ọnụọgụgụ nke mere nkwụpụta a eziokwu: 0.32 g = _ cg.,"['32', '3.2', '3,200', '320']",A,elementary_mathematics,"Iji tọghata gram (g) gaa na centigram (cg), mara na 1 gram dị otu narị centigram (100 cg). Ya mere, ịtụgharị 0.32 gram gaa na centigram:

0.32 g × 100 cg/g = 32 cg.

N'ihi ya, azịza ya bụ:
A) 32"
Chọta mmụba nke 5.7(8) n'uche site na iji ihe nkesa.,"['46.4', '456', '4.56', '45.6']",D,elementary_mathematics,"Iji chọta mmụba nke 5.7 site na 8, anyị ga-emerịrị mgbakọ na mwepụ dị mfe:

5.7 x 8 = 45.6

Ya mere, azịza ya bụ D) 45.6."
chọta ihe bu kwoshenti maka ngosipụta 5.04/0.7?,"['508', '508 r2', '578', '578 r2']",D,elementary_mathematics,"Iji chọta kwoshenti nke ngosipụta 5.04 kewara 0.7, anyị ga-eso usoro mgbakọ na mwepụ dị mfe:

1. Kewaa 5.04 site na 0.7.
   5.04 ÷ 0.7 = 7.2

Ọ dịghị mkpa ịgbakwunye ihe ọ bụla n'ihi na 7.2 bụ azịza zuru oke na-enweghị fọdụrụnụ. Ya mere, nhọrọ ndị dị na ajụjụ ahụ adịghị egosi azịza ziri ezi. Nhọrọ ndị dị nso na azịza ziri ezi bụ:
A) 508
B) 508 r2
C) 578
D) 578 r2

Ọ dị ka e nwere njehie na nhọrọ ndị a tụrụ aro. Azịza ziri ezi kwesịrị ịbụ 7.2, nke na-adịghị na nhọrọ ndị a."
"Rosa nwere ebumnobi nke ịgba ọsọ ngụkọta maịlụ 100 n'ọnwa a. Ụbọchị ọ bụla ọ gbara ọsọ, ọ na-agba ọsọ maịlụ 5. Kedụ ngosipụta Rosa nwere ike iji mara maịlụ ole ọ hapụrụ ịgba ọsọ ka ọ gbachara mkpụrụ ụbọchị d?","['100 — 5d', '5d+ 100', '100 / 5d', '5d']",A,elementary_mathematics,"Iji mata maịlụ ole Rosa hapụrụ ịgba ọsọ mgbe ọ gbachara ụbọchị d, anyị ga-ebu ụzọ chọpụta maịlụ ole ọ gbara n'ime ụbọchị ndị ahụ. Ebe ọ bụ na ọ na-agba maịlụ 5 kwa ụbọchị, maịlụ ole ọ gbara n'ime ụbọchị d ga-abụ 5d.

Ọzọ, iji chọpụta maịlụ ole fọdụrụnụ ka ọ gbachara ụbọchị d, anyị ga-ewepụ maịlụ ole ọ gbara (5d) n'ime ngụkọta maịlụ ọ chọrọ ịgba (100). Ya mere, ngosipụta ziri ezi bụ:

A) 100 - 5d

Nke a na-egosi maịlụ ole Rosa hapụrụ ịgba mgbe ọ gbachara ụbọchị d."
Chọpụta okwu algebra nke dabara na nkebi ahịrịokwu: mkpọ okpukpu 4 nke Tom chịkọtara.,"['4t', ""t n'elu anọ"", 't - 4', 't + 4']",A,elementary_mathematics,"Iji chọpụta okwu algebra nke dabara na nkebi ahịrịokwu ""mkpọ okpukpu 4 nke Tom chịkọtara,"" anyị ga-atụle ihe nkebi ahịrịokwu a pụtara na algebra.

Nkebi ahịrịokwu a na-ekwu maka ""mkpọ okpukpu 4,"" nke pụtara na a na-amụba ihe ahụ (nke bụ Tom ebe a) ugboro anọ. N'okwu algebra, anyị na-eji akara dị ka t iji zọpụta Tom. Ya mere, ""mkpọ okpukpu 4 nke Tom"" ga-apụta na anyị na-amụba t (nke na-anọchi anya Tom) ugboro anọ.

Nke a pụtara na okwu algebra kwesịrị ekwesị bụ:
A) 4t

Nke a na-egosi na Tom (t) ka amụbawo ugboro anọ (4). Ndị ọzọ nhọrọ adịghị ekpuchi nke a:
B) t n'elu anọ - nke a pụtara t kewara anọ, nke abụghị ihe anyị chọrọ.
C) t - 4 - nke a pụtara na a na-ewepụ anọ na Tom, nke abụghị ihe anyị chọrọ.
D) t + 4 - nke a pụtara na a na-agbakwunye anọ na Tom, nke abụghị ihe anyị chọrọ.

Ya mere, azịza ziri ezi bụ A) 4t."
"Andrew dere ọnụọgụgụ 196,425 na bọọdụ ahụ. Kedu ọnụọgụgụ bụ ụrụ nke ọnọdụ 6 kpọmkwem ugboro 10 uru nke ọnọdụ 6 n'ime ọnụọgụgụ nke Andrew dere?","['681, 452', '462,017', '246,412', '125,655']",B,elementary_mathematics,"Iji chọpụta ọnụọgụgụ bụ ụrụ nke ọnọdụ 6 kpọmkwem ugboro 10 uru nke ọnọdụ 6 n'ime ọnụọgụgụ nke Andrew dere, anyị ga-ebu ụzọ chọpụta ọnụọgụgụ nọ n'ọnọdụ 6 n'ime ọnụọgụgụ 196,425.

Ọnụọgụgụ 196,425 nwere ọnụọgụgụ ise:
1. 1 (ọnọdụ mbụ)
2. 9 (ọnọdụ nke abụọ)
3. 6 (ọnọdụ nke atọ)
4. 4 (ọnọdụ nke anọ)
5. 2 (ọnọdụ nke ise)
6. 5 (ọnọdụ nke isii)

Ọnụọgụgụ nọ n'ọnọdụ nke isii bụ 5.

Ugbu a, anyị ga-amụba ọnụọgụgụ a (5) ugboro 10:
5 x 10 = 50

Ọnụọgụgụ 50 bụ azịza anyị chọrọ, mana n'ime nhọrọ ndị a (A) 681, (B) 452, (C) 462, (D) 017, ọ dịghị nke na-egosi 50. Nke a nwere ike ịpụta na enwere mperi na ajụjụ ahụ ma ọ bụ na nhọrọ ziri ezi adịghị n'ime nhọrọ ndị a. Otú ọ dị, site n'ịtụle otú ajụjụ a si dị, ọ dị ka enweghị nhọrọ ziri ezi n'ime nhọrọ ndị a."
Kedu ihe bu 123 / 8 ?,"['iri na ịse na ụfọ asaa', 'Iri na ise na ụfọ atọ ', 'Iri na Isii na ụfọ ise', 'Iri na isii na ụfọ otu']",B,elementary_mathematics,"Iji zaa ajụjụ a, anyị ga-ekewa 123 site na 8.

123 ÷ 8 = 15 rụọ 3

Nke a pụtara na 123 kewara site na 8 na-enye anyị 15 dị ka azịza zuru ezu, na fọdụrụ 3 dị ka ihe fọdụrụ.

N'asụsụ Igbo, anyị nwere ike isi kwuo ya dị ka:
- Iri na ise na ụfọ atọ

Nke a na-aza ajụjụ ahụ dị ka nhọrọ B) Iri na ise na ụfọ atọ."
Dee 8 na 2 n'elu 4 dị ka frakshọn adịghị mma n'ụzọ kachasị mfe,"[""17 n'elu 2"", ""34 n'elu 4"", ""17 n'elu 4"", ""19 n'elu 2""]",A,elementary_mathematics,"Iji dozie nsogbu a, anyị ga-agbakọọ ihe dị na frakshọn ahụ.

Ọ bụrụ na anyị nwere ""8 na 2 n'elu 4"" dị ka frakshọn adịghị mma, anyị ga-ebu ụzọ tọghata ya ka ọ bụrụ frakshọn nkịtị. 

Ịmata ọnụọgụgụ zuru ezu nke frakshọn a, anyị ga-eme nke a:
- Mụbaa ọnụọgụ zuru ezu (nke bụ 8) na ọnụọgụ frakshọn ahụ (nke bụ 4) wee tinye ya na nọmba dị n'elu frakshọn ahụ (nke bụ 2).

Nke a ga-abụ:
\[ 8 \times 4 + 2 = 32 + 2 = 34 \]

Ugbu a, anyị nwere 34 dị ka nọmba dị n'elu, ebe 4 ka bụ nọmba dị n'okpuru. Ya mere, frakshọn ahụ bụ:
\[ \frac{34}{4} \]

Ọ bụrụ na anyị chọrọ ịmata ma ọ bụrụ na enwere ike ime ka frakshọn a dị mfe, anyị ga-achọ ịmata ma enwere ike ikewa 34 na 4 site na otu nọmba. Ebe ọ bụ na 34 na 4 enweghị ihe nkịtị kachasị elu karịa 2, anyị nwere ike ikewa ha site na 2 iji nweta:
\[ \frac{34 \div 2}{4 \div 2} = \frac{17}{2} \]

Ya mere, nhọrọ ziri ezi bụ:
A) 17 n'elu 2"
