question,choices,answer,subject,output
"Jimmy et Kima vont en voyage. Ils roulent trois jours durant. Le premier jour, ils parcourent 182 kilomètres. Le second jour, ils sillonent 439 kilomètres. Le troisième jour, ils effectuent 217 kilomètres. Quelle est l'opération la plus proche de l'estimation du nombre de kilomètres parcourus par Jimmy et Kima au cours de leur voyage ?  ","['150 + 400 + 200', '200 + 400 + 200', '200 + 450 + 200', '200 + 500 + 200']",C,elementary_mathematics,"Pour estimer le nombre total de kilomètres parcourus par Jimmy et Kima, nous pouvons arrondir les distances parcourues chaque jour à la centaine la plus proche :

- Le premier jour : 182 kilomètres, arrondi à 200 kilomètres.
- Le second jour : 439 kilomètres, arrondi à 450 kilomètres.
- Le troisième jour : 217 kilomètres, arrondi à 200 kilomètres.

En additionnant ces valeurs arrondies, nous obtenons :
200 + 450 + 200 = 850 kilomètres.

L'opération qui correspond le mieux à cette estimation est donc :
C) 200 + 450 + 200."
Quel est le reste de la division de 21 par 7? ,"['21', '7', '1', 'Aucune de ces réponses']",D,elementary_mathematics,"Pour trouver le reste de la division de 21 par 7, on divise 21 par 7. 

\[ 21 \div 7 = 3 \]

Le résultat est un entier sans reste, donc le reste de cette division est 0.

Parmi les options proposées:
A) 21
B) 7
C) 1
D) Aucune de ces réponses

La réponse correcte est:
D) Aucune de ces réponses"
Maddie traverse 56 kilomètres à vélo en 7 jours. Elle parcourra le même nombre de kilomètres chaque jour. Quel est le nombre total de kilomètres parcourus par Maddie chaque jour ?,"['8', '9', '49', '63']",A,elementary_mathematics,"Pour trouver le nombre de kilomètres parcourus par Maddie chaque jour, il faut diviser le nombre total de kilomètres par le nombre de jours.

Total de kilomètres = 56
Nombre de jours = 7

Nombre de kilomètres par jour = 56 ÷ 7 = 8

Donc, Maddie parcourt 8 kilomètres chaque jour. La réponse est:
A) 8"
Détermine le nombre qui confirme la véracité de l'affirmation 48 sur 88 = ? sur 11.,"['6', '11', '8', '5']",A,elementary_mathematics,"Pour résoudre ce problème, nous devons trouver un nombre qui, lorsqu'il est divisé par 11, donne le même résultat que 48 divisé par 88. 

Commencez par simplifier la fraction 48/88 :
\[ \frac{48}{88} = \frac{6}{11} \]
(j'ai divisé le numérateur et le dénominateur par leur plus grand commun diviseur, 8).

Maintenant, nous cherchons un nombre qui, divisé par 11, donne 6/11. Si nous appelons ce nombre x, alors nous avons l'équation :
\[ \frac{x}{11} = \frac{6}{11} \]

Pour résoudre pour x, multipliez les deux côtés par 11 :
\[ x = 6 \]

Donc, le nombre qui fait que \(\frac{x}{11} = \frac{6}{11}\) est 6.

La réponse est donc A) 6."
Quelle est la meilleure offre parmi les propositions ci-après ? ,"['10 morceaux de savon à 23,20 $', '16 morceaux de savon à 36, 48  $', '13 morceaux savon à 29, 51 $', '12 morceaux de savon à 27, 60 $']",C,elementary_mathematics,"Pour déterminer quelle offre est la meilleure, nous devons calculer le prix par morceau de savon pour chaque proposition. Voici les calculs :

A) 10 morceaux de savon pour 23 $:
\[ \text{Prix par morceau} = \frac{23}{10} = 2,30 \, \text{\$ par morceau} \]

B) 20 morceaux de savon pour 20 $:
\[ \text{Prix par morceau} = \frac{20}{20} = 1,00 \, \text{\$ par morceau} \]

C) 16 morceaux de savon pour 36 $:
\[ \text{Prix par morceau} = \frac{36}{16} = 2,25 \, \text{\$ par morceau} \]

D) 48 morceaux de savon pour 48 $:
\[ \text{Prix par morceau} = \frac{48}{48} = 1,00 \, \text{\$ par morceau} \]

En comparant les prix par morceau, les offres B et D ont le prix le plus bas par morceau, soit 1,00 \$ par morceau. Ces deux offres sont donc les meilleures parmi les propositions données."
"La fréquence cardiaque de Trish au repos correspond à 50 battements par minute. Pour chaque minute d'exercice, elle augmente de 5 battements par minute. Combien de temps lui faudra-t-il pour atteindre un rythme de 120 battements par minute ?","['5 minutes', '14 minutes', '34 minutes', '70 minutes']",B,elementary_mathematics,"Pour résoudre ce problème, nous devons déterminer combien de temps il faudra à Trish pour que sa fréquence cardiaque atteigne 120 battements par minute à partir de 50 battements par minute, en augmentant de 5 battements par minute chaque minute.

Nous pouvons commencer par calculer la différence entre la fréquence cardiaque cible et la fréquence cardiaque initiale :
120 battements par minute - 50 battements par minute = 70 battements par minute.

Puisque la fréquence cardiaque de Trish augmente de 5 battements par minute chaque minute, nous divisons la différence par l'augmentation par minute pour trouver le nombre de minutes nécessaires :
70 battements par minute / 5 battements par minute = 14 minutes.

Donc, il faudra 14 minutes à Trish pour atteindre une fréquence cardiaque de 120 battements par minute.

La réponse est B) 14 minutes."
Calcule la médiane de l'ensemble de données ci-après,"['18', '24', '25', '29']",B,elementary_mathematics,"Pour trouver la médiane d'un ensemble de données, vous devez d'abord les organiser en ordre croissant. Ensuite, si le nombre de données est impair, la médiane est la valeur centrale. Si le nombre de données est pair, la médiane est la moyenne des deux valeurs centrales.

Les données fournies sont : 18, 24, 25, 29.

1. Organisons les données en ordre croissant :
   18, 24, 25, 29

2. Il y a quatre nombres, donc un nombre pair de données. Pour trouver la médiane, prenez les deux nombres du milieu (24 et 25) et calculez leur moyenne :
   Médiane = (24 + 25) / 2 = 49 / 2 = 24.5

La médiane de cet ensemble de données est donc 24.5."
 Sur un pommier Jack cueille 60 fruits. Il prépare une compote avec 12pommes et place les fruits restants à part égales dans 6 paniers-cadeaux. Quelle équation peut être posée pour déterminer la quantité (a) de pommes placée par Jack dans chaque panier ? ,"['(60/6)—12=a', '(60—12)/6=a', '(60-6)-12=a', '(60+12)/6=a']",B,elementary_mathematics,"Pour résoudre ce problème, nous devons d'abord déterminer combien de pommes restent après que Jack a utilisé 12 pommes pour faire de la compote. Ensuite, nous devons répartir ces pommes restantes équitablement dans 6 paniers-cadeaux.

1. Jack commence avec 60 pommes.
2. Il utilise 12 pommes pour faire de la compote, donc il reste \(60 - 12 = 48\) pommes.
3. Ces 48 pommes restantes doivent être réparties équitablement dans 6 paniers-cadeaux. 

Pour trouver le nombre de pommes par panier, nous divisons le nombre total de pommes restantes par le nombre de paniers :
\[ \frac{48}{6} = 8 \]

Donc, chaque panier contient 8 pommes. L'équation qui représente cette situation est donc :
\[ \frac{60 - 12}{6} = a \]

La réponse correcte est donc :
B) \((60 - 12)/6 = a\)"
Soit une carte lambda réalisée à une échelle de 1 pouce = 25 kilomètres. Combien de kilomètres sont représentés par 5 pouces sur cette carte?  ,"['5', '25', '50', '125']",D,elementary_mathematics,"Pour résoudre ce problème, nous utilisons la relation donnée par l'échelle de la carte. L'échelle indique que 1 pouce sur la carte correspond à 25 kilomètres dans la réalité.

Si 1 pouce représente 25 kilomètres, alors pour trouver le nombre de kilomètres représentés par 5 pouces, nous multiplions simplement 25 kilomètres par 5.

\[ 25 \text{ km} \times 5 = 125 \text{ km} \]

Donc, 5 pouces sur la carte représentent 125 kilomètres. La réponse correcte est donc:
D) 125."
Simplifie l'opération (2 + 5)^2 - 42.,"['7', '16', '30', '33']",A,elementary_mathematics,"Pour simplifier l'opération \((2 + 5)^2 - 42\), nous allons d'abord calculer l'expression dans la parenthèse :

\[ 2 + 5 = 7 \]

Ensuite, nous élevons le résultat à la puissance 2 :

\[ 7^2 = 49 \]

Maintenant, nous soustrayons 42 du résultat :

\[ 49 - 42 = 7 \]

Donc, la réponse simplifiée est \(7\).

La bonne réponse est A) 7."
Trouve la valeur de 4 ÷ 2 - 2 + 8 - 4.,"['-12', '12', '8', '16']",C,elementary_mathematics,"Pour résoudre l'expression 4 ÷ 2 - 2 + 8 - 4, nous suivons l'ordre des opérations, souvent rappelé par l'acronyme PEMDAS/BODMAS (Parenthèses, Exposants, Multiplication et Division (de gauche à droite), Addition et Soustraction (de gauche à droite)).

1. Commencez par la division :
   4 ÷ 2 = 2

   L'expression devient :
   2 - 2 + 8 - 4

2. Ensuite, effectuez les opérations d'addition et de soustraction de gauche à droite :
   2 - 2 = 0
   0 + 8 = 8
   8 - 4 = 4

Donc, la valeur de l'expression 4 ÷ 2 - 2 + 8 - 4 est 4. Cependant, aucune des options données (A) -12, (B) 12, (C) 8, (D) 16 ne correspond à 4. Il semble y avoir une erreur dans les options proposées ou dans la question."
 Un entraîneur a ajusté le nombre de coureurs d'une course d'athlétisme à la dizaine la plus proche. Le nombre arrondi de coureurs est de 400. Quel serait le nombre réel de coureurs à cette course d'athlétisme ?,"['382', '397', '406', '447']",B,elementary_mathematics,"Pour déterminer le nombre réel de coureurs à partir d'un nombre arrondi à la dizaine la plus proche, il faut considérer que le nombre réel peut varier de 5 unités en dessous à 5 unités au-dessus de la dizaine arrondie. Puisque le nombre arrondi est 400, le nombre réel de coureurs doit être dans l'intervalle [395, 404].

En examinant les options proposées :
A) 382 - Ce nombre est en dehors de l'intervalle [395, 404].
B) 397 - Ce nombre est dans l'intervalle [395, 404].
C) 406 - Ce nombre est en dehors de l'intervalle [395, 404].
D) 447 - Ce nombre est également en dehors de l'intervalle [395, 404].

Par conséquent, la seule option possible est :
B) 397."
−4 +  ( −3 )=,"['-7', '-1', '1', '7']",A,elementary_mathematics,"To solve the expression \(-4 + (-3)\), you simply add the two numbers together, keeping in mind that both numbers are negative.

\[
-4 + (-3) = -4 - 3 = -7
\]

Thus, the correct answer is \(\boxed{-7}\), which corresponds to option A) -7."
"Marc dispose d’une collection de timbres constituée de 22 timbres issus du Japon, 34 du Canada et 17 du Mexique. Combien de timbres a-t-il en tout ?","['53', '63', '73', '83']",C,elementary_mathematics,"Pour trouver le nombre total de timbres dans la collection de Marc, il faut additionner le nombre de timbres de chaque pays :

Nombre de timbres du Japon = 22
Nombre de timbres du Canada = 34
Nombre de timbres du Mexique = 17

Total de timbres = 22 + 34 + 17
                 = 56 + 17
                 = 73

Donc, Marc a en tout 73 timbres.

La réponse correcte est C) 73."
"Trouve la solution à l'équation x + 2,7 = 8,4 à partir des nombres donnés.","['11,1', '5,7', '3,7', '22,68']",B,elementary_mathematics,"Pour résoudre l'équation \( x + 2.7 = 8.4 \), nous devons isoler \( x \) en soustrayant 2.7 des deux côtés de l'équation :

\[ x + 2.7 - 2.7 = 8.4 - 2.7 \]

\[ x = 8.4 - 2.7 \]

\[ x = 5.7 \]

Parmi les choix donnés, il n'y a pas de 5.7, mais si nous arrondissons 5.7 à l'entier le plus proche, nous obtenons 6, qui n'est pas non plus dans les choix. Cependant, il semble y avoir une erreur dans les choix proposés, car aucun ne correspond à la solution exacte de 5.7. Si nous devons choisir parmi les options données, aucune n'est correcte selon le calcul précis."
"Quel nombre vérifie l'affirmation suivante : 0,32 g = _ cg?","['32', '3,2', '3,200', '320']",A,elementary_mathematics,"Pour convertir des grammes en centigrammes, on utilise le fait que 1 gramme équivaut à 100 centigrammes. Donc, pour convertir 0,32 grammes en centigrammes :

0,32 g = 0,32 × 100 cg = 32 cg

La réponse correcte est donc :
A) 32"
"Trouve le produit de 5,7(8) en appliquant la formule de distributivité du calcul mental.","['46,4', '456', '4,56', '45,6']",D,elementary_mathematics,"Pour trouver le produit de \(5,7(8)\), nous devons d'abord comprendre ce que signifie \(5,7(8)\). Cela peut être interprété comme \(5,7\) multiplié par \(8\). En mathématiques, \(5,7\) est une manière d'écrire \(5.7\) (cinq virgule sept), donc nous calculons \(5.7 \times 8\).

Nous pouvons utiliser la distributivité pour simplifier le calcul :
\[ 5.7 \times 8 = (5 + 0.7) \times 8 \]

En appliquant la distributivité :
\[ (5 + 0.7) \times 8 = 5 \times 8 + 0.7 \times 8 \]
\[ = 40 + 5.6 \]
\[ = 45.6 \]

Cependant, les options de réponse sont des nombres entiers, donc il semble y avoir une confusion ou une erreur dans la formulation de la question ou des réponses. Si nous devons choisir parmi les options données, aucune ne correspond exactement à \(45.6\). Il pourrait y avoir une erreur dans la question ou dans les options de réponse fournies. Si nous arrondissons \(45.6\) à l'entier le plus proche, cela donne \(46\), donc la réponse la plus proche serait:
A) 46."
Quel est le quotient de l'expression 2.314 / 4 ?,"['508', '508 r2', '578', '578 r2']",D,elementary_mathematics,"Pour trouver le quotient de l'expression \(2.314 \div 4\), effectuons la division :

\[ 2.314 \div 4 = 578.5 \]

Le quotient entier de cette division est 578 et le reste est une partie décimale, donc 0.5 de 4 est 2. Ainsi, la réponse correcte est:

D) 578 r2"
"Pour ce mois, Rosa s'est fixée pour objectif de courir sur une distance totale de 100 kilomètres. Chaque jour où elle a réalisé sa course, elle a couvert 5 kilomètres. Quelle expression Rosa pourrait-elle utiliser pour déterminer le nombre de kilomètres qui lui reste à parcourir après avoir couru pendant j jours ?","['100 — 5j', '5j+ 100', '100 / 5j', '5j']",A,elementary_mathematics,"Pour déterminer le nombre de kilomètres qui reste à Rosa après avoir couru pendant j jours, nous devons d'abord calculer la distance totale qu'elle a déjà courue. Si elle court 5 kilomètres chaque jour, alors après j jours, elle aura couru \(5j\) kilomètres.

Pour trouver combien de kilomètres il lui reste à courir pour atteindre son objectif de 100 kilomètres, nous devons soustraire la distance qu'elle a déjà courue (5j kilomètres) de son objectif total (100 kilomètres). L'expression mathématique pour cela est :

\[ 100 - 5j \]

Donc, l'expression correcte que Rosa pourrait utiliser pour déterminer le nombre de kilomètres qui lui reste à parcourir après avoir couru pendant j jours est :

A) \( 100 - 5j \)"
Identifie l'expression algébrique qui correspond à la phrase : 4 fois plus de canettes que Tom.,"['4f', 'f sur 4', 'f − 4', 'f + 4']",A,elementary_mathematics,"Pour traduire la phrase ""4 fois plus de canettes que Tom"" en une expression algébrique, nous devons identifier la variable qui représente le nombre de canettes que Tom a, et ensuite multiplier cette quantité par 4 pour obtenir ""4 fois plus"". Si nous supposons que ""f"" représente le nombre de canettes que Tom a, alors ""4 fois plus de canettes que Tom"" serait exprimé par ""4f"".

Donc, l'expression algébrique correcte est:
A) 4f"
"Andrew a écrit le nombre 186 425 au tableau. Parmi les nombres ci-après, indique  le nombre donc la valeur du chiffre 6 est exactement 10 fois la valeur du chiffre 6 dans le nombre écrit par Andrew.","['681 452', '462 017', '246 412', '125 655']",B,elementary_mathematics,"Pour résoudre ce problème, nous devons d'abord comprendre la valeur positionnelle du chiffre 6 dans le nombre écrit par Andrew, qui est 186 425.

Dans ce nombre, le chiffre 6 est dans la position des milliers, ce qui signifie que sa valeur est de 6 000 (6 x 1 000).

Nous devons maintenant trouver un nombre parmi les options où la valeur du chiffre 6 est 10 fois 6 000, c'est-à-dire 60 000.

Regardons chaque option :
A) 681 452 - Le 6 est dans la position des centaines de milliers, donc sa valeur est 600 000.
B) 462 017 - Le 6 est dans la position des dizaines de milliers, donc sa valeur est 60 000.
C) 246 412 - Le 6 est dans la position des dizaines de milliers, donc sa valeur est 60 000.
D) 125 655 - Le premier 6 est dans la position des milliers, donc sa valeur est 6 000. Le deuxième 6 est dans la position des dizaines, donc sa valeur est 60.

Parmi ces options, les options B et C ont un 6 dont la valeur est exactement 60 000, ce qui est 10 fois la valeur du 6 dans le nombre 186 425."
Que représente 123 / 8 ? ,"['15 reste 7', '15 reste 3', '16 reste 5', '16 reste 1']",B,elementary_mathematics,"Pour résoudre 123 divisé par 8, nous devons déterminer combien de fois 8 peut être soustrait de 123 avant que le reste ne soit inférieur à 8.

123 ÷ 8 = 15 avec un reste, car 8 x 15 = 120, et 123 - 120 = 3.

Donc, 123 divisé par 8 donne un quotient de 15 et un reste de 3.

La réponse correcte est donc:
B) 15 reste 3."
Écris 8 et 2 sur 4 sous la forme la plus simple d'une fraction impropre.,"['17 sur 2', '34 sur 4', '17 sur 4', '19 sur 2']",A,elementary_mathematics,"Pour convertir le nombre mixte ""8 et 2 sur 4"" en une fraction impropre, nous devons d'abord comprendre que ""8 et 2 sur 4"" signifie ""8 + 2/4"".

1. Simplifions la fraction 2/4 :
   \[
   \frac{2}{4} = \frac{2 \div 2}{4 \div 2} = \frac{1}{2}
   \]

2. Maintenant, nous avons ""8 et 1/2"", ce qui signifie ""8 + 1/2"".

3. Convertissons le nombre entier 8 en fraction avec le même dénominateur que 1/2, c'est-à-dire 2 :
   \[
   8 = \frac{8 \times 2}{2} = \frac{16}{2}
   \]

4. Additionnons les deux fractions :
   \[
   \frac{16}{2} + \frac{1}{2} = \frac{16 + 1}{2} = \frac{17}{2}
   \]

Donc, ""8 et 2 sur 4"" sous la forme la plus simple d'une fraction impropre est \(\frac{17}{2}\).

La réponse correcte est donc A) 17 sur 2."
"Quelle expression peut être utilisée pour exprimer 270,240 sous sa forme développée ?","['200.000 + 7.000 + 200 + 4', '200.000 + 7.000 + 200 + 40', '200.000 + 70.000 + 200 + 40', '200.000 + 70.000 + 2.000 + 40']",C,elementary_mathematics,"Pour exprimer le nombre 270,240 sous sa forme développée, nous devons décomposer chaque chiffre selon sa place dans le nombre.

Le nombre 270,240 se décompose comme suit :
- Le chiffre des centaines de milliers est 2, donc 200,000.
- Le chiffre des dizaines de milliers est 7, donc 70,000.
- Le chiffre des milliers est 0, donc 0.
- Le chiffre des centaines est 2, donc 200.
- Le chiffre des dizaines est 4, donc 40.
- Le chiffre des unités est 0, donc 0.

En additionnant ces composants, nous obtenons :
200,000 + 70,000 + 0 + 200 + 40 + 0 = 270,240.

L'expression correcte est donc :
D) 200,000 + 70,000 + 2,000 + 40."
"Sur une chaîne de montage, un ouvrier passe 7 heures pour produire 22 pièces. A ce rythme, combien d'unités peut-il produire en 35 heures ?","['220 unités', '770 unités', '4 unités', '110 unités']",D,elementary_mathematics,"Pour résoudre ce problème, nous devons d'abord déterminer le nombre de pièces qu'un ouvrier peut produire en une heure. 

Si l'ouvrier produit 22 pièces en 7 heures, alors le taux de production est de:
\[ \frac{22 \text{ pièces}}{7 \text{ heures}} = 3.14 \text{ pièces par heure} \]

Ensuite, nous calculons combien de pièces il peut produire en 35 heures à ce même rythme:
\[ 3.14 \text{ pièces par heure} \times 35 \text{ heures} = 110 \text{ pièces} \]

Donc, l'ouvrier peut produire 110 unités en 35 heures. La réponse correcte est:
D) 110 unités."
"Abe a trouvé la moyenne et la médiane de la suite de nombres ci-après: 1, 3, 3. Si le numbre 6 est ajouté à la liste, alors","['la moyenne augmenterait.', 'la moyenne diminuerait.', 'la médiane augmenterait.', 'la médiane diminuerait.']",A,elementary_mathematics,"Pour répondre à cette question, nous devons d'abord calculer la moyenne et la médiane de la liste initiale de nombres, puis voir comment l'ajout du nombre 6 affecte ces deux mesures.

**Liste initiale: 1, 3, 3**

1. **Moyenne initiale**:
   La moyenne est calculée en additionnant tous les nombres et en divisant par le nombre total de nombres.
   \[
   \text{Moyenne} = \frac{1 + 3 + 3}{3} = \frac{7}{3} \approx 2.33
   \]

2. **Médiane initiale**:
   La médiane est le nombre qui se trouve au milieu d'une liste triée. Si la liste a un nombre impair d'éléments, la médiane est simplement l'élément central.
   \[
   \text{Médiane} = 3 \quad (\text{car la liste triée est } 1, 3, 3)
   \]

**Liste après ajout du nombre 6: 1, 3, 3, 6**

1. **Nouvelle moyenne**:
   \[
   \text{Moyenne} = \frac{1 + 3 + 3 + 6}{4} = \frac{13}{4} = 3.25
   \]
   Comparée à la moyenne initiale de 2.33, la moyenne a augmenté.

2. **Nouvelle médiane**:
   Pour trouver la médiane, nous devons d'abord trier la liste.
   \[
   \text{Liste triée} = 1, 3, 3, 6
   \]
   Avec un nombre pair d'éléments, la médiane est la moyenne des deux nombres du milieu.
   \[
   \text{Médiane} = \frac{3 + 3}{2} = 3
   \]
   La médiane reste la même, c'est-à-dire 3.

**Réponses**:
A) La moyenne augmenterait. (Vrai)
B) La moyenne diminuerait. (Faux)
C) La médiane augmenterait. (Faux)
D"
"Lorsque n = 11, quelle est la valeur de 10 - (n + 6) ?","['-7', '5', '7', '27']",A,elementary_mathematics,"Pour trouver la valeur de l'expression \(10 - (n + 6)\) lorsque \(n = 11\), nous remplaçons \(n\) par 11 dans l'expression :

\[ 10 - (11 + 6) \]

Calculons d'abord la somme entre parenthèses :

\[ 11 + 6 = 17 \]

Ensuite, soustrayons ce résultat de 10 :

\[ 10 - 17 = -7 \]

Donc, la valeur de \(10 - (n + 6)\) lorsque \(n = 11\) est \(-7\).

La réponse correcte est donc:
A) -7"
"Quelle proposition exprime le mieux la phrase ci-dessous ? 3 de moins qu'un nombre, p","['3-p', 'p+3', '3/p', 'p-3']",D,elementary_mathematics,"La proposition qui exprime le mieux la phrase ""3 de moins qu'un nombre, p"" est D) p-3. Cela signifie que l'on soustrait 3 du nombre p."
Un cinéma fixe le prix du billet d'un film à 6 $. Ce cinéma a vendu 500 billets pour un film. L'expression ci-après peut être utilisée pour trouver la somme d'argent que le cinéma a perçu pour  la vente des billets: 6 × 500. Quelle autre proposition peut servir à calculer la somme d'argent encaissée par que le cinéma pour les billets ?,"['30 × 10^1', '30 × 10^3', '(6 × 5) × 10^2', '(6 × 5) × 10^3']",C,elementary_mathematics,"Pour trouver une expression équivalente à 6 × 500, nous devons examiner les propositions données et voir si elles produisent le même résultat, c'est-à-dire 3000 $.

A) 30 × 10^1 = 30 × 10 = 300
B) 30 × 10^3 = 30 × 1000 = 30000
C) (6 × 5) × 10^2 = 30 × 100 = 3000
D) (6 × 5) × 10^3 = 30 × 1000 = 30000

L'option C, (6 × 5) × 10^2, est la seule proposition qui donne le même résultat que 6 × 500, soit 3000 $. Donc, la réponse correcte est C."
