subject	question	choices	answer	opus	prompt	verbalized
elementary_mathematics	Jan yafuna obubonero obulala 3 mu muzannyo gw'ensero okusinga ku Salah. Cindy yafuna obunonero 22, nga buno bwali bukubisaamu obwa Jan emirundi ebiri. Salah yafuna obubonero bumeka?	['8', '11', '14', '19']	A	[TextBlock(text='A) 8', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Jan yafuna obubonero obulala 3 mu muzannyo gw'ensero okusinga ku Salah. Cindy yafuna obunonero 22, nga buno bwali bukubisaamu obwa Jan emirundi ebiri. Salah yafuna obubonero bumeka?\n A)8 B)11 C)14 D)19""}]}]"	A
elementary_mathematics	Ttiketi y'omusomesa okulaba omuzannyo ya $5.00 ate ey'omuyizi ya $3.00. Ekibinja ky'abayizi 71 n'abasomesa 5 kinaasasula ssente mmeka okulaba omuzannyo?	['$228.00', '$238.00', '$370.00', '$380.00']	B	[TextBlock(text='B)$238.00', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Ttiketi y'omusomesa okulaba omuzannyo ya $5.00 ate ey'omuyizi ya $3.00. Ekibinja ky'abayizi 71 n'abasomesa 5 kinaasasula ssente mmeka okulaba omuzannyo?\n A)$228.00 B)$238.00 C)$370.00 D)$380.00""}]}]"	B
elementary_mathematics	Kozesa ekyoleko nnakyenkanyanjuyi wammanga oddemu ekibuuzo. 0.75 × 6.5 = m. Kyoleko ki ekiraga engeri emu ey'okumulungula ekyoleko nnakyenkanyanjuyi. 	['75 × 65 ÷ 1,000', '75 × 650 ÷ 1,000', '0.7 × 6 + 0.7 × 5 + 0.5 × 6 + 0.5 × 5', '0.7 × 6 + 0.7 × 0.5 + 0.5 × 6 + 0.5 × 0.5']	A	[TextBlock(text='C)75 × 650 ÷ 1 000', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kozesa ekyoleko nnakyenkanyanjuyi wammanga oddemu ekibuuzo. 0.75 × 6.5 = m. Kyoleko ki ekiraga engeri emu ey'okumulungula ekyoleko nnakyenkanyanjuyi. \n A)75 × 65 ÷ 1 B)000 C)75 × 650 ÷ 1 D)000""}]}]"	C
elementary_mathematics	Debnil alina ejjiiko z'omunnyo entono 6.  Omugeraageranyo gw'obujiiko obutono ku jjiiko esena ssupu guli 3: 1. Debnil yeetaaga obujiiko bw'omunnyo bumeka? 	['18-Jan', '2-Jan', '2', '18']	C	[TextBlock(text='A)18', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Debnil alina ejjiiko z'omunnyo entono 6.  Omugeraageranyo gw'obujiiko obutono ku jjiiko esena ssupu guli 3: 1. Debnil yeetaaga obujiiko bw'omunnyo bumeka? \n A)18-Jan B)2-Jan C)2 D)18""}]}]"	A
elementary_mathematics	Munnassaayansi yapima obugazi bw'enviiri z'omuntu nnya. Obugazi mu butundutundu buli 0.091, 0.169, 0.17, ne 0.023. Bukwatane ki wakati w'emiwendo egitenkanankana egisobola okukozesebwa mu butuufu okugeraageranya obugazi bw'enviiri z'omuntu bbiri?	['0.17 > 0.023', '0.091 < 0.023', '0.169 > 0.17', '0.17 < 0.091']	A	[TextBlock(text='C)0.169 > 0.17', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Munnassaayansi yapima obugazi bw'enviiri z'omuntu nnya. Obugazi mu butundutundu buli 0.091, 0.169, 0.17, ne 0.023. Bukwatane ki wakati w'emiwendo egitenkanankana egisobola okukozesebwa mu butuufu okugeraageranya obugazi bw'enviiri z'omuntu bbiri?\n A)0.17 > 0.023 B)0.091 < 0.023 C)0.169 > 0.17 D)0.17 < 0.091""}]}]"	C
elementary_mathematics	Wiiki erimu ennaku 7. Omwezi Gwokubiri omwaka guno gulimu ennaku 28. Emirundi emeka egirina ennaku ennyingi eziri mu mwezi Gwokubiri okusinga olunaku olumu.	['Emirundi 4', 'Emirundi 7', 'Emirundi 21', 'Emirundi 35']	A	[TextBlock(text='B)Emirundi 7', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Wiiki erimu ennaku 7. Omwezi Gwokubiri omwaka guno gulimu ennaku 28. Emirundi emeka egirina ennaku ennyingi eziri mu mwezi Gwokubiri okusinga olunaku olumu.\n A)Emirundi 4 B)Emirundi 7 C)Emirundi 21 D)Emirundi 35'}]}]	B
elementary_mathematics	Mulungula −2k = −34.8.	['-69.6', '-17.4', '17.4', '69.6']	D	[TextBlock(text='C)17.4', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Mulungula −2k = −34.8.\n A)-69.6 B)-17.4 C)17.4 D)69.6'}]}]	C
high_school_geography	Mbeera ki ku zino wammanga ETATUUKAWO mu ggwanga eririmu enkola y'obwetwaze bw'ebitundu.	"['Gavumenti eya wakati erina enkola kinnamitenderabbirye eya gavumenti', ""Gavumenti eya Wakati efuga eggwanga ng'ekitundu ekimu kyokka."", 'Kitera okubeera ne ssemateeka omuwandiike', ""Ebiwayi by'obugabanyi ebya wansi birina amaanyi nnantalabikalabika. ""]"	B	[TextBlock(text='D', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Mbeera ki ku zino wammanga ETATUUKAWO mu ggwanga eririmu enkola y'obwetwaze bw'ebitundu.\n A)Gavumenti eya wakati erina enkola kinnamitenderabbirye eya gavumenti B)Gavumenti eya Wakati efuga eggwanga ng'ekitundu ekimu kyokka. C)Kitera okubeera ne ssemateeka omuwandiike D)Ebiwayi by'obugabanyi ebya wansi birina amaanyi nnantalabikalabika. ""}]}]"	D
high_school_geography	bateekerateekera ekibuga baawula enkozesa y'ettaka ku lw'emigaso egy'enjawulo	['Ssemaduuka ', 'Ebikomera', 'Okwawulamu ebitundu', 'Emifulejje']	C	[TextBlock(text='D) Emifulejje', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""bateekerateekera ekibuga baawula enkozesa y'ettaka ku lw'emigaso egy'enjawulo\n A)Ssemaduuka  B)Ebikomera C)Okwawulamu ebitundu D)Emifulejje""}]}]"	D
high_school_geography	Olw'okukendeera kw'obungi bw'abanyi, ekibuga ky'e Detroit, Michigan kiteesezza okusala ku bunene bwakyo obulabika ng'esendawo emiriraano egyasuulwawo n'okutunda ettaka eritaliiko basenze eri abalimi. Okukendeera k'omuwendo gw'abantu mu Detroit kusobola okuteekebwa ku 	"['abagagga okulinnyisa omutindo gw;ekitundu', ""okukung'aanya okw'ekintabuli"", ""okukendeeza ku by'amakolero"", 'okugaziya ekibuga ']"	C	"[TextBlock(text=""B)okukung'aanya okw'ekintabuli"", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Olw'okukendeera kw'obungi bw'abanyi, ekibuga ky'e Detroit, Michigan kiteesezza okusala ku bunene bwakyo obulabika ng'esendawo emiriraano egyasuulwawo n'okutunda ettaka eritaliiko basenze eri abalimi. Okukendeera k'omuwendo gw'abantu mu Detroit kusobola okuteekebwa ku \n A)abagagga okulinnyisa omutindo gw;ekitundu B)okukung'aanya okw'ekintabuli C)okukendeeza ku by'amakolero D)okugaziya ekibuga ""}]}]"	B
high_school_geography	Omuwendo gw'abantu mu nsi yonna gutera okwetuuma 	"[""mu bitundu by'olukalu eby'omunda "", ""ku njegooyego z'olukalu"", 'mu ddungu', ""mu bitundu ebiseetevu ne mu biwonvu by'emigga ""]"	B	"[TextBlock(text=""D)mu bitundu ebiseetevu ne mu biwonvu by'emigga"", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Omuwendo gw'abantu mu nsi yonna gutera okwetuuma \n A)mu bitundu by'olukalu eby'omunda  B)ku njegooyego z'olukalu C)mu ddungu D)mu bitundu ebiseetevu ne mu biwonvu by'emigga ""}]}]"	D
high_school_geography	Walter Christaller yagunjaawo ennyinyonnyolero y'ekifo ky'omu makkati ng'ekikozeso ky'okunnyonnyola enkolagana kinnabbanga ey'enjawulo wakati wa	"[""ebitundu by'ebyobusuubuzi ebikulu n'ebitundu ebyetoolodde ekibuga "", ""akatale n'emikutu gyako mwe kaggya ebikozesebwa okukola ebyamaguzi"", ""ebibuga eby'obunene obw'enjawulo n'ebikozesebwa "", ""ebifo awaddukanyizibwa emirimu gy'okusaabaza ku bisaawe by'ennyonyi ""]"	C	"[TextBlock(text=""A) ebitundu by'ebyobusuubuzi ebikulu n'ebitundu ebyetoolodde ekibuga"", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Walter Christaller yagunjaawo ennyinyonnyolero y'ekifo ky'omu makkati ng'ekikozeso ky'okunnyonnyola enkolagana kinnabbanga ey'enjawulo wakati wa\n A)ebitundu by'ebyobusuubuzi ebikulu n'ebitundu ebyetoolodde ekibuga  B)akatale n'emikutu gyako mwe kaggya ebikozesebwa okukola ebyamaguzi C)ebibuga eby'obunene obw'enjawulo n'ebikozesebwa  D)ebifo awaddukanyizibwa emirimu gy'okusaabaza ku bisaawe by'ennyonyi ""}]}]"	A
high_school_geography	Embeerabantu omubeera ebibinja by;abantu ebibiri oba okusingawo nga bibeerana mu kukuuma ebyobuwangwa bwabyo eby'enjawulo ku birala eraga 	"['obusosoze mu langi ', ""enkolagana wakati w'abantu ab'ense ezaawukana "", ""okwekubisaamu kw'obuwangwa "", 'obusosoze mu buwangwa ']"	C	[TextBlock(text='D)obusosoze mu buwangwa', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Embeerabantu omubeera ebibinja by;abantu ebibiri oba okusingawo nga bibeerana mu kukuuma ebyobuwangwa bwabyo eby'enjawulo ku birala eraga \n A)obusosoze mu langi  B)enkolagana wakati w'abantu ab'ense ezaawukana  C)okwekubisaamu kw'obuwangwa  D)obusosoze mu buwangwa ""}]}]"	D
high_school_geography	Okubudaabusa emiriraano egikaddiye mu bifo by'omu bibuga ebyomunda nga kukolebwa abantu ab'ennyingiza eya wakati oba eya waggulu kuyitibwa 	['okubugawaza', 'abagagga okulinnyisa omutindo gw;ekitundu', 'okubugawaza okukkako', 'enkyukakyuka kakubisa']	B	[TextBlock(text='A) okubugawaza', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Okubudaabusa emiriraano egikaddiye mu bifo by'omu bibuga ebyomunda nga kukolebwa abantu ab'ennyingiza eya wakati oba eya waggulu kuyitibwa \n A)okubugawaza B)abagagga okulinnyisa omutindo gw;ekitundu C)okubugawaza okukkako D)enkyukakyuka kakubisa""}]}]"	A
high_school_geography	Mutendera ki ogw'ennyinyolero y'enkyukakyuka mu bungi bw'abantu ogunnyonnyolwa okulinnya kw'omuwendo gw'abazaalibwa n'okulinnya kw'omwendo gw'abafa okukyukakyuka?	['Omutendera 1', 'Omutendera 2', 'Omutendera 3', 'Omutendera 4']	A	[TextBlock(text='B)Omutendera 2', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Mutendera ki ogw'ennyinyolero y'enkyukakyuka mu bungi bw'abantu ogunnyonnyolwa okulinnya kw'omuwendo gw'abazaalibwa n'okulinnya kw'omwendo gw'abafa okukyukakyuka?\n A)Omutendera 1 B)Omutendera 2 C)Omutendera 3 D)Omutendera 4""}]}]"	B
high_school_geography	Mulimu ki ogusinga ogukolebwa abantu abasinga obungi mu nsi yonna?	"['Kusima bya bugagga ebyomu ttaka', ""Kuyigga na kukung'aanya byakulya "", 'Kuvuba ', 'Kulima ']"	D	[TextBlock(text='D)Kulima', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Mulimu ki ogusinga ogukolebwa abantu abasinga obungi mu nsi yonna?\n A)Kusima bya bugagga ebyomu ttaka B)Kuyigga na kukung'aanya byakulya  C)Kuvuba  D)Kulima ""}]}]"	D
high_school_geography	Kiki ku bino wammanga EKITALI nsonga esoboka kuviirako bantu kusenguka 	"[""Emikisa gy'ebyenjigiriza "", ""Ensonga z'obutonde bw'ensi eziteeyagaza"", ""Enkyukakyuka mu mwetoloolo gw'obulamu "", ""Okwekwata ku bibiina by'ebyobufuzi""]"	D	"[TextBlock(text=""C)Enkyukakyuka mu mwetoloolo gw'obulamu"", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kiki ku bino wammanga EKITALI nsonga esoboka kuviirako bantu kusenguka \n A)Emikisa gy'ebyenjigiriza  B)Ensonga z'obutonde bw'ensi eziteeyagaza C)Enkyukakyuka mu mwetoloolo gw'obulamu  D)Okwekwata ku bibiina by'ebyobufuzi""}]}]"	C
high_school_geography	Kiki ku bino wammanga ekyokulabirako ky'eggwanga eritalina buyinza ku bwalyo?	['Germany', 'Israel', 'Palestine ', 'Romana ']	C	[TextBlock(text='C)Palestine', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kiki ku bino wammanga ekyokulabirako ky'eggwanga eritalina buyinza ku bwalyo?\n A)Germany B)Israel C)Palestine  D)Romana ""}]}]"	C
high_school_geography	Kitundu ki ku bino wammanga ekisinga okufuna embeera y'ebbugumu eriyitiridde olw'okubeera mu mbeera y'olukalu?	['Amasaza ga Maritime aga Canada ', 'Siberia mu Russia', 'La Mancha mu Spain ', 'Patagonia mu Argentina ']	B	[TextBlock(text='C)La Mancha mu Spain', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kitundu ki ku bino wammanga ekisinga okufuna embeera y'ebbugumu eriyitiridde olw'okubeera mu mbeera y'olukalu?\n A)Amasaza ga Maritime aga Canada  B)Siberia mu Russia C)La Mancha mu Spain  D)Patagonia mu Argentina ""}]}]"	C
high_school_geography	Luse ki olw'olulimi olusingayo obukulu, obunene era olukyasinze okusaasaana okuva e Hudson Bay okutuuka e Tierra del Fuego?	['Amerindian', 'Malayo-Polynesian', 'Austronesian', 'Eskimo-Aleut']	A	[TextBlock(text='A)Amerindian', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Luse ki olw'olulimi olusingayo obukulu, obunene era olukyasinze okusaasaana okuva e Hudson Bay okutuuka e Tierra del Fuego?\n A)Amerindian B)Malayo-Polynesian C)Austronesian D)Eskimo-Aleut""}]}]"	A
high_school_geography	Ddiini ki ku zino wammanga ekola nga mugattabantu?	"[""ey'abagoberezi ba Lao Tzu"", 'Obusiraamu', 'eya Abashinto ', ""ey'abagoberezi ba Confucius ""]"	B	"[TextBlock(text=""D)ey'abagoberezi ba Confucius"", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Ddiini ki ku zino wammanga ekola nga mugattabantu?\n A)ey'abagoberezi ba Lao Tzu B)Obusiraamu C)eya Abashinto  D)ey'abagoberezi ba Confucius ""}]}]"	D
high_school_geography	Obupunta bw'ettaka obwa kyesimba businziira ku bintu bino wammanga OKUGGYAKO	"[""ensengeka za bbulooko z'ettaka mu kupunta"", ""ensengeka  y'amakubo g'ebyalo"", ""ensengeka ensaasaamu ey'ebifo okuli amalimiri n'ebizimbe ebyesudde"", ""Ensengeka y'obusenze bw'Abafaransa n'Abasipaana ""]"	D	"[TextBlock(text=""D)Ensengeka y'obusenze bw'Abafaransa n'Abasipaana"", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Obupunta bw'ettaka obwa kyesimba businziira ku bintu bino wammanga OKUGGYAKO\n A)ensengeka za bbulooko z'ettaka mu kupunta B)ensengeka  y'amakubo g'ebyalo C)ensengeka ensaasaamu ey'ebifo okuli amalimiri n'ebizimbe ebyesudde D)Ensengeka y'obusenze bw'Abafaransa n'Abasipaana ""}]}]"	D
high_school_geography	Omusenguse ayiga Olungereza mu United States kyakulabirako kya 	"['okukwanyizibwa kinnabuzimbe', 'ennyinyonnyolero kagatta', ""Okukwanyizibwa kw'obuwangwa kagyiira "", 'okumanyiira embeera empya']"	C	[TextBlock(text='A) okukwanyizibwa kinnabuzimbe', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Omusenguse ayiga Olungereza mu United States kyakulabirako kya \n A)okukwanyizibwa kinnabuzimbe B)ennyinyonnyolero kagatta C)Okukwanyizibwa kw'obuwangwa kagyiira  D)okumanyiira embeera empya""}]}]"	A
high_school_geography	Obutujju obuvujjirirwa eggwanga butuuseewo gye buvuddeko mu ggwanga ki ku gano wammanga?	['Rwanda', 'United States', 'Canada', 'Spain']	A	[TextBlock(text='A) Rwanda', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Obutujju obuvujjirirwa eggwanga butuuseewo gye buvuddeko mu ggwanga ki ku gano wammanga?\n A)Rwanda B)United States C)Canada D)Spain'}]}]	A
high_school_geography	Enkola ey'okukuba empenda za disitulikiti ennonzi okuwa omukisa ogwa kyekubiira eri ku kimu ku bibiina by'ebyobufuzi eyitibwa	['obwawuzi', 'okukyusa ensalo nnakyekubiira', 'obusibe ', 'ennyinyonnyolero ya domino']	B	[TextBlock(text='A) obwawuzi', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Enkola ey'okukuba empenda za disitulikiti ennonzi okuwa omukisa ogwa kyekubiira eri ku kimu ku bibiina by'ebyobufuzi eyitibwa\n A)obwawuzi B)okukyusa ensalo nnakyekubiira C)obusibe  D)ennyinyonnyolero ya domino""}]}]"	A
high_school_geography	Abayizi b'ettendekero ababeera mu bisulo ebiriraanye ekiriiro ky'ettendekero balina emikisa mingi okubeera nga baliira mu kiriiro. Kino kyakulabirako kya  	"[""ekitegeezi ky'amaanyi kasika "", ""obweveezi bw'enkolagana kinnabbanga "", 'Obubeeranyi ', 'obukyusizika']"	B	[TextBlock(text='C)Obubeeranyi', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Abayizi b'ettendekero ababeera mu bisulo ebiriraanye ekiriiro ky'ettendekero balina emikisa mingi okubeera nga baliira mu kiriiro. Kino kyakulabirako kya  \n A)ekitegeezi ky'amaanyi kasika  B)obweveezi bw'enkolagana kinnabbanga  C)Obubeeranyi  D)obukyusizika""}]}]"	C
high_school_geography	Endowooza egamba nti abantu, sso si obwebulungulule bwabwe, bye bisindiikirizi ebitondawp okukulaakulana kinnabuwangwa eyitibwa 	"['obusobosi ', 'obunnansolo', 'obugerwa kinnabwebulungulule ', ""okugya kw'obuwangwa mu bwebulungulule ""]"	A	[TextBlock(text='A) obusobosi', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Endowooza egamba nti abantu, sso si obwebulungulule bwabwe, bye bisindiikirizi ebitondawp okukulaakulana kinnabuwangwa eyitibwa \n A)obusobosi  B)obunnansolo C)obugerwa kinnabwebulungulule  D)okugya kw'obuwangwa mu bwebulungulule ""}]}]"	A
