subject	question	choices	answer	opus	prompt	verbalized
elementary_mathematics	ጄደን በአንድ ጨዋታ ያስመዘገበው የነጥብ ብዛት ከ 45  በታች ነው እና በተጨማሪም የ 7 ብዜት ነው። ጄደን ምን ያህል ነጥቦችን ማስቆጠር ይችል ነበር	['17', '35', '52', '70']	B	[TextBlock(text='B) 35', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'ጄደን በአንድ ጨዋታ ያስመዘገበው የነጥብ ብዛት ከ 45  በታች ነው እና በተጨማሪም የ 7 ብዜት ነው። ጄደን ምን ያህል ነጥቦችን ማስቆጠር ይችል ነበር\n A)17 B)35 C)52 D)70'}]}]	B
elementary_mathematics	11 x 13 ለመፍታት የትኛውን ዘዴ መጠቀም ይቻላል	['11 x 10 እና 10 x 3 ማባዛት፣ ከዚያም ሁለቱን ውጤቶች መደመር', '11 x 10 እና 11 x 3 ማባዛት፣ ከዚያም ሁለቱን ውጤቶች መደመር', '11 x 100 እና 10 x 3 ማባዛት፣ ከዚያም ሁለቱን ውጤቶች መደመር', '11 x 100 እና 11 x 3 ማባዛት፣ ከዚያም ሁለቱን ውጤቶች መደመር']	B	[TextBlock(text='B', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': '11 x 13 ለመፍታት የትኛውን ዘዴ መጠቀም ይቻላል\n A)11 x 10 እና 10 x 3 ማባዛት፣ ከዚያም ሁለቱን ውጤቶች መደመር B)11 x 10 እና 11 x 3 ማባዛት፣ ከዚያም ሁለቱን ውጤቶች መደመር C)11 x 100 እና 10 x 3 ማባዛት፣ ከዚያም ሁለቱን ውጤቶች መደመር D)11 x 100 እና 11 x 3 ማባዛት፣ ከዚያም ሁለቱን ውጤቶች መደመር'}]}]	B
elementary_mathematics	ዌንዲ 30 ጥቅል ማስቲካወች ገዛች። እያንዳንዱ ጥቅል 5 ቁርጥራጮች ነበሩት።የገዛችውን ማስቲካ ቁጥር ለማግኘት 30 × 5 አበዛች።ዌንዲ ስንት ቁርጥራጭ ማስቲካወች ገዛች	['15', '35', '150', '305']	C	[TextBlock(text='C) 150', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'ዌንዲ 30 ጥቅል ማስቲካወች ገዛች። እያንዳንዱ ጥቅል 5 ቁርጥራጮች ነበሩት።የገዛችውን ማስቲካ ቁጥር ለማግኘት 30 × 5 አበዛች።ዌንዲ ስንት ቁርጥራጭ ማስቲካወች ገዛች\n A)15 B)35 C)150 D)305'}]}]	C
elementary_mathematics	በቅርጫት ኳስ ጨዋታ ጃን ከሳላህ የበለጠ 3 ነጥብ አስመዝግቧል።ሲንዲ 22ነጥብ ያስመዘገበ ሲሆን ይህም ከጃን ሁለት እጥፍ ይበልጣል ሳላህ ምን ያህል ነጥብ አስመዘገበ	['8', '11', '14', '19']	A	[TextBlock(text='B) 11', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'በቅርጫት ኳስ ጨዋታ ጃን ከሳላህ የበለጠ 3 ነጥብ አስመዝግቧል።ሲንዲ 22ነጥብ ያስመዘገበ ሲሆን ይህም ከጃን ሁለት እጥፍ ይበልጣል ሳላህ ምን ያህል ነጥብ አስመዘገበ\n A)8 B)11 C)14 D)19'}]}]	B
elementary_mathematics	የአንድ ጨዋታ ቲኬት ዋጋ ለመምህራን $5.00 እና ለተማሪዎች $3.00 ነው።ጨዋታውን ለማየት ለ71 ተማሪዎች እና ለ 5 መምህራን ቡድን ምን ያህል ያስከፍላል	['$228.00', '$238.00', '$370.00', '$380.00']	B	[TextBlock(text='A) $228.00', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'የአንድ ጨዋታ ቲኬት ዋጋ ለመምህራን $5.00 እና ለተማሪዎች $3.00 ነው።ጨዋታውን ለማየት ለ71 ተማሪዎች እና ለ 5 መምህራን ቡድን ምን ያህል ያስከፍላል\n A)$228.00 B)$238.00 C)$370.00 D)$380.00'}]}]	A
elementary_mathematics	ጥያቄውን ለመመለስ ከዚህ በታች ያለውን ቀመር ይጠቀሙ። 0.75 × 6.5 = m የትኛው አገላለፅ ቀመሩን ለመፍታት አንዱን መንገድ ያሳያል	['76 × 65 ÷ 1,000', '76 × 650 ÷ 1,000', '0.7 × 6 + 0.7 × 5 + 0.5 × 6 + 0.5 × 6', '0.7 × 6 + 0.7 × 0.5 + 0.5 × 6 + 0.5 × 0.6']	A	[TextBlock(text='C)76 × 650 ÷ 1 000', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'ጥያቄውን ለመመለስ ከዚህ በታች ያለውን ቀመር ይጠቀሙ። 0.75 × 6.5 = m የትኛው አገላለፅ ቀመሩን ለመፍታት አንዱን መንገድ ያሳያል\n A)76 × 65 ÷ 1 B)000 C)76 × 650 ÷ 1 D)000'}]}]	C
elementary_mathematics	ዴብኒል 6 የሻይ ማንኪያ ጨው አለው። የሻይ ማንኪያ እና የሾርባ ማንኪያ ንፅፅር 3፡1 ነው። ዴብኒል ስንት የሾርባ ማንኪያ ጨው አለው	['19-Jan', '3-Jan', '2', '18']	C	[TextBlock(text='D) 18', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'ዴብኒል 6 የሻይ ማንኪያ ጨው አለው። የሻይ ማንኪያ እና የሾርባ ማንኪያ ንፅፅር 3፡1 ነው። ዴብኒል ስንት የሾርባ ማንኪያ ጨው አለው\n A)19-Jan B)3-Jan C)2 D)18'}]}]	D
elementary_mathematics	አንድ ሳይንቲስት የአራት የሰው ፀጉርን ዲያሜትሮች ለካ። ዲያሜትሮቹ፣ በሚሊሜትር፣ 0.091, 0.169, 0.17, እና 0.023  ነበሩ።የሁለቱን ሰው ፀጉር ዲያሜትሮች በትክክል የሚያነፃፅረው የትኛው መበላለጥ ነው	['0.17 > 0.024', '0.091 < 0.024', '0.169 > 0.18', '0.17 < 0.092']	A	[TextBlock(text='D)0.17 < 0.092', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'አንድ ሳይንቲስት የአራት የሰው ፀጉርን ዲያሜትሮች ለካ። ዲያሜትሮቹ፣ በሚሊሜትር፣ 0.091, 0.169, 0.17, እና 0.023  ነበሩ።የሁለቱን ሰው ፀጉር ዲያሜትሮች በትክክል የሚያነፃፅረው የትኛው መበላለጥ ነው\n A)0.17 > 0.024 B)0.091 < 0.024 C)0.169 > 0.18 D)0.17 < 0.092'}]}]	D
elementary_mathematics	በሳምንት ውስጥ ፯ ቀናት አሉ። በየካቲት ወር፣ በዚህ አመት ፪፰ ቀናት አሉ፣በየካቲት ውስጥ ስንት ቀናት በአንድ ሳምንት ውስጥ ካሉት እጥፍ ቀናት አሉ	['4 times', '7 times', '21 times', '35 times']	A	[TextBlock(text='A) 4 times', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'በሳምንት ውስጥ ፯ ቀናት አሉ። በየካቲት ወር፣ በዚህ አመት ፪፰ ቀናት አሉ፣በየካቲት ውስጥ ስንት ቀናት በአንድ ሳምንት ውስጥ ካሉት እጥፍ ቀናት አሉ\n A)4 times B)7 times C)21 times D)35 times'}]}]	A
elementary_mathematics	−2k = −34.8ን ፍቱ	['-69.6', '-17.4', '17.4', '69.6']	D	[TextBlock(text='C)17.4', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': '−2k = −34.8ን ፍቱ\n A)-69.6 B)-17.4 C)17.4 D)69.6'}]}]	C
high_school_geography	ከሚከተሉት ሁኔታዎች ውስጥ በመንግስት ግዛት ውስጥ የማይከሰተው የትኛው ነው	['ማዕከላዊ መንግስት የባለ ሁለት ደረጃ የመንግስት ስርዓት ባለቤት ነው', 'ማዕከላዊ መንግስት አገሪቱን እንደ አንድ አሃድ ያስተዳድራል', 'ብዙ ጊዜ የተፃፈ ህገ መንግስት ባለቤት ነው', 'የታችኛው ደረጃ ክፍሎች ልዩ ሃይል አላቸው']	B	[TextBlock(text='D', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'ከሚከተሉት ሁኔታዎች ውስጥ በመንግስት ግዛት ውስጥ የማይከሰተው የትኛው ነው\n A)ማዕከላዊ መንግስት የባለ ሁለት ደረጃ የመንግስት ስርዓት ባለቤት ነው B)ማዕከላዊ መንግስት አገሪቱን እንደ አንድ አሃድ ያስተዳድራል C)ብዙ ጊዜ የተፃፈ ህገ መንግስት ባለቤት ነው D)የታችኛው ደረጃ ክፍሎች ልዩ ሃይል አላቸው'}]}]	D
high_school_geography	የከተማ እቅድ አውጪወች የመሬት አጠቃቀሞችን  እንደ መኖሪያ ቤት እና የእፅዋት ፍሳሽ ያሉ አለመግባባቶችን እንዴት ይለያሉ	['የገበያ አዳራሽ', 'አጥር', 'የዞን ክፍፍል', 'ዋሻወች']	C	[TextBlock(text='C) የዞን ክፍፍል', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'የከተማ እቅድ አውጪወች የመሬት አጠቃቀሞችን  እንደ መኖሪያ ቤት እና የእፅዋት ፍሳሽ ያሉ አለመግባባቶችን እንዴት ይለያሉ\n A)የገበያ አዳራሽ B)አጥር C)የዞን ክፍፍል D)ዋሻወች'}]}]	C
high_school_geography	በህዝብ ቁጥር መቀነስ ምክንያት፣ የዲትሮይት፣ ሚቺጋን ከተማ፣ የተተዉ ሰፈሮችን በዶዘር በማረስ እና ባዶ በማድረግ መሬቱን ለገበሬዎች በመሸጥ አካላዊ መጠኑን ለመቀነስ ሀሳብ አቅርቧል የዲትሮይት የህዝብ ቁጥር መመናመን ምክንያቱ በዚ ነው	['ገርነት', 'ማባባስ', 'የኢንደስትሪ አቅምን መቀነስ', 'ክትመት']	C	[TextBlock(text='C) የኢንደስትሪ አቅምን መቀነስ', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'በህዝብ ቁጥር መቀነስ ምክንያት፣ የዲትሮይት፣ ሚቺጋን ከተማ፣ የተተዉ ሰፈሮችን በዶዘር በማረስ እና ባዶ በማድረግ መሬቱን ለገበሬዎች በመሸጥ አካላዊ መጠኑን ለመቀነስ ሀሳብ አቅርቧል የዲትሮይት የህዝብ ቁጥር መመናመን ምክንያቱ በዚ ነው\n A)ገርነት B)ማባባስ C)የኢንደስትሪ አቅምን መቀነስ D)ክትመት'}]}]	C
high_school_geography	የአለም ህዝብ የመሰብሰብ አዝማሚያ አለው	['በአህጉራዊ የውስጥ ክፍሎች', 'በአህጉራዊ ዳርቻወች', 'በጫካወች ዉስጥ', 'በሞቃታማው ዝቅተኛ ቦታዎች እና በወንዞች ሸለቆዎች ውስጥ']	B	[TextBlock(text='D) በሞቃታማው ዝቅተኛ ቦታዎች እና በወንዞች ሸለቆዎች ውስጥ', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'የአለም ህዝብ የመሰብሰብ አዝማሚያ አለው\n A)በአህጉራዊ የውስጥ ክፍሎች B)በአህጉራዊ ዳርቻወች C)በጫካወች ዉስጥ D)በሞቃታማው ዝቅተኛ ቦታዎች እና በወንዞች ሸለቆዎች ውስጥ'}]}]	D
high_school_geography	ዋልተር ክሪስታል በመካከላቸው ያለውን የቦታ ግንኙነቶችን ለመግለፅ የማዕከላዊ ቦታ ንድፈ ሃሳብን እንደ መሳሪያ አዘጋጀ	['ማዕከላዊ የንግድ አውራጃዎች እና የከተማ ዳርቻዎች', 'ገበያ እና የጥሬ ዕቃዎች ምንጮቹን', 'የተለያየ መጠን እና ተግባር ያላቸው ከተሞችን', 'የአየር መንገድ መጓጓዣ ስርዓቶች መገናኛወች']	C	[TextBlock(text='C) የተለያየ መጠን እና ተግባር ያላቸው ከተሞችን', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'ዋልተር ክሪስታል በመካከላቸው ያለውን የቦታ ግንኙነቶችን ለመግለፅ የማዕከላዊ ቦታ ንድፈ ሃሳብን እንደ መሳሪያ አዘጋጀ\n A)ማዕከላዊ የንግድ አውራጃዎች እና የከተማ ዳርቻዎች B)ገበያ እና የጥሬ ዕቃዎች ምንጮቹን C)የተለያየ መጠን እና ተግባር ያላቸው ከተሞችን D)የአየር መንገድ መጓጓዣ ስርዓቶች መገናኛወች'}]}]	C
high_school_geography	ልዩ ባህላቸውን ጠብቀው ሁለት ወይም ከዚያ በላይ የሆኑ ህዝቦች አብረው የሚኖሩበት ማህበረሰብ ያሳያል	['የዘር መለያየት', 'የተሳሳተ አመለካከት', 'ባህላዊ ብዝሃነት', 'የባህል መለያየት']	C	[TextBlock(text='C) ባህላዊ ብዝሃነት', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'ልዩ ባህላቸውን ጠብቀው ሁለት ወይም ከዚያ በላይ የሆኑ ህዝቦች አብረው የሚኖሩበት ማህበረሰብ ያሳያል\n A)የዘር መለያየት B)የተሳሳተ አመለካከት C)ባህላዊ ብዝሃነት D)የባህል መለያየት'}]}]	C
high_school_geography	መካከለኛ እና ከፍተኛ ገቢ ባላቸው ሰዎች የድሮ፣ የተራቆቱ የከተማ ሰፈሮችን መልሶ ማቋቋም ይባላል	['ከተሜነት', 'ገርነት', 'ከተማ ማልማት', 'የብዝሃነት ውጤት']	B	[TextBlock(text='C) ከተማ ማልማት', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'መካከለኛ እና ከፍተኛ ገቢ ባላቸው ሰዎች የድሮ፣ የተራቆቱ የከተማ ሰፈሮችን መልሶ ማቋቋም ይባላል\n A)ከተሜነት B)ገርነት C)ከተማ ማልማት D)የብዝሃነት ውጤት'}]}]	C
high_school_geography	በከፍተኛ የወሊድ መጠን እና ከፍተኛ ተለዋዋጭ የሞት መጠኖች ተለይቶ የሚታወቀው የስነህዝብ ሽግግር ምሳሌ የትኛው ደረጃ ነው	['ደረጃ 1', 'ደረጃ 2', 'ደረጃ 3', 'ደረጃ 4']	A	[TextBlock(text='A) ደረጃ 1', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'በከፍተኛ የወሊድ መጠን እና ከፍተኛ ተለዋዋጭ የሞት መጠኖች ተለይቶ የሚታወቀው የስነህዝብ ሽግግር ምሳሌ የትኛው ደረጃ ነው\n A)ደረጃ 1 B)ደረጃ 2 C)ደረጃ 3 D)ደረጃ 4'}]}]	A
high_school_geography	በዓለም ላይ በጣም የተስፋፋው የመጀመሪያ ደረጃ የኢኮኖሚ እንቅስቃሴ ምንድነው	['ማዕድን ማውጣት', 'ማደን እና መሰብሰብ', 'ማጥመድ ', 'ግብርና']	D	[TextBlock(text='D)ግብርና', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'በዓለም ላይ በጣም የተስፋፋው የመጀመሪያ ደረጃ የኢኮኖሚ እንቅስቃሴ ምንድነው\n A)ማዕድን ማውጣት B)ማደን እና መሰብሰብ C)ማጥመድ  D)ግብርና'}]}]	D
high_school_geography	ከሚከተሉት ውስጥ አብዛኛውን ጊዜ ለስደት የማይመች ምክንያት የትኛው ነው	['የትምህርት እድሎች', 'የአካባቢ ወቀሳወች ወይም አለመውደዶች ', 'በ አኗኗር ውስጥ ለውጦች', 'የፖለቲካ ፓርቲ ግንኙነት']	D	[TextBlock(text='B)የአካባቢ ወቀሳወች ወይም አለመውደዶች', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'ከሚከተሉት ውስጥ አብዛኛውን ጊዜ ለስደት የማይመች ምክንያት የትኛው ነው\n A)የትምህርት እድሎች B)የአካባቢ ወቀሳወች ወይም አለመውደዶች  C)በ አኗኗር ውስጥ ለውጦች D)የፖለቲካ ፓርቲ ግንኙነት'}]}]	B
high_school_geography	ከሚከተሉት ውስጥ መንግስት አልባ ህዝብ ምሳሌ የሚሆነው የትኛው ነው	['ጀርመን', 'ኢስራኤል', 'ፓላስቲን', 'ሮማኒያ']	C	[TextBlock(text='C) ፓላስቲን', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'ከሚከተሉት ውስጥ መንግስት አልባ ህዝብ ምሳሌ የሚሆነው የትኛው ነው\n A)ጀርመን B)ኢስራኤል C)ፓላስቲን D)ሮማኒያ'}]}]	C
high_school_geography	ከሚከተሉት ውስጥ በአህጉራዊነት ምክንያት ከፍተኛውን የሙቀት መጠን ያጋጠመው የትኛው ነው	['የካናዳ የባህር አውራጃዎች', 'በሩሲያ ሳይቤሪያ', 'በስፔን  ላ ማንቻ', 'ፓታጎኒያ በ አርጀንቲና']	B	[TextBlock(text='D)ፓታጎኒያ በ አርጀንቲና', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'ከሚከተሉት ውስጥ በአህጉራዊነት ምክንያት ከፍተኛውን የሙቀት መጠን ያጋጠመው የትኛው ነው\n A)የካናዳ የባህር አውራጃዎች B)በሩሲያ ሳይቤሪያ C)በስፔን  ላ ማንቻ D)ፓታጎኒያ በ አርጀንቲና'}]}]	D
high_school_geography	ከሁድሰን ቤይ እስከ ቲዬራ ዴል ፉጎ በጣም ጥንታዊው፣ ትልቁ እና በሰፊው የተሰራጨው የቋንቋ ቤተሰብ ምንድነው	['አሜሪንዲያን', 'ማላዮ ፖሊኔሲያን', 'አውስትሮኔሲያን', 'እስኪሞ አሌውት']	A	[TextBlock(text='D)እስኪሞ አሌውት', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'ከሁድሰን ቤይ እስከ ቲዬራ ዴል ፉጎ በጣም ጥንታዊው፣ ትልቁ እና በሰፊው የተሰራጨው የቋንቋ ቤተሰብ ምንድነው\n A)አሜሪንዲያን B)ማላዮ ፖሊኔሲያን C)አውስትሮኔሲያን D)እስኪሞ አሌውት'}]}]	D
high_school_geography	የትኛው ሀይማኖት ከዚህ በታች ሁሉን አቀፍ የሚያደርግ ሀይማኖት ነው	['ታዎኢዝም', 'ኢስላም', 'ሽንቶኢዝም', 'ኮንፉሲአኒዝም']	B	[TextBlock(text='B)ኢስላም', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'የትኛው ሀይማኖት ከዚህ በታች ሁሉን አቀፍ የሚያደርግ ሀይማኖት ነው\n A)ታዎኢዝም B)ኢስላም C)ሽንቶኢዝም D)ኮንፉሲአኒዝም'}]}]	B
high_school_geography	አራት ማዕዘን ቅርፅ ያለው የመሬት ቅየሳ ስርዓት በሚከተሉት ላይ ብቻ የተመሰረተ ነው	['የመሬት ቅኝቱ የማዕዘን ንድፍ', 'የገጠር መንገድ ንድፍ', 'የተበተኑ የእርሻ ቦታዎች ንድፍ', 'የፈረንሳይ እና የስፔን የሰፈራ ንድፍ']	D	[TextBlock(text='A)የመሬት ቅኝቱ የማዕዘን ንድፍ', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'አራት ማዕዘን ቅርፅ ያለው የመሬት ቅየሳ ስርዓት በሚከተሉት ላይ ብቻ የተመሰረተ ነው\n A)የመሬት ቅኝቱ የማዕዘን ንድፍ B)የገጠር መንገድ ንድፍ C)የተበተኑ የእርሻ ቦታዎች ንድፍ D)የፈረንሳይ እና የስፔን የሰፈራ ንድፍ'}]}]	A
