subject	question	choices	answer	opus	prompt	verbalized
elementary_mathematics	Ọnụ ọgụgụ akara Jaden nwetara na egwuregwu pekarịrị 45, ma bụrụkwa okpukpu nke 7. Kedụ akara ole Jaden nwere ike ịnweta?	['17', '35', '52', '70']	B	[TextBlock(text='C)52', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ọnụ ọgụgụ akara Jaden nwetara na egwuregwu pekarịrị 45, ma bụrụkwa okpukpu nke 7. Kedụ akara ole Jaden nwere ike ịnweta?\n A)17 B)35 C)52 D)70'}]}]	C
elementary_mathematics	Kedụ usoro a ga-eji wee rụọ 11 x 13?	['Mụbaa 11×10 na 10×3, ma gbakọọ ịhe ị nwetara na mmụba ha abụọ. ', 'Mụbaa 11 ×10 na 11 × 3, ma gbakọọ ịhe ị nwetara na mmụba ha abụọ. ', 'Mụbaa 11 ×100 na 10×3, ma gbakọọ ịhe ị nwetara na mmụba ha abụọ.', 'Mụbaa 11 x 100 na 11 x 3, ma gbakọọ ịhe ị nwetara na mmụba ha abụọ.']	B	[TextBlock(text='D)Mụbaa 11 ×10 na 11 × 3 ma gbakọọ ịhe ị nwetara na mmụba ha abụọ.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kedụ usoro a ga-eji wee rụọ 11 x 13?\n A)Mụbaa 11×10 na 10×3 B)ma gbakọọ ịhe ị nwetara na mmụba ha abụọ.  C)Mụbaa 11 ×10 na 11 × 3 D)ma gbakọọ ịhe ị nwetara na mmụba ha abụọ. '}]}]	D
elementary_mathematics	Wendy zụtara ngwugwu chịngọm 30. Ngwugwu ọ bụla nwere iberibe ise. Ọ mụbara 30 × 5 iji chọta ọnụ ọgụgụ chịngọm ọ zụtara. Iberibe chịngọm ole ka Wendy zụtara?	['15', '35', '150', '305']	C	[TextBlock(text='C)150', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Wendy zụtara ngwugwu chịngọm 30. Ngwugwu ọ bụla nwere iberibe ise. Ọ mụbara 30 × 5 iji chọta ọnụ ọgụgụ chịngọm ọ zụtara. Iberibe chịngọm ole ka Wendy zụtara?\n A)15 B)35 C)150 D)305'}]}]	C
elementary_mathematics	Jan nwetara ịhe nrite atọ n'egwuregwu bọọlụ nktata karịa Salah.  Cindy nwetara akara iri abụọ na abụọ, bụ nke ji okpukpu abụọ karịa Jan. Isi isi ole Salah nwetara?	['8', '11', '14', '19']	A	[TextBlock(text='A) 8', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Jan nwetara ịhe nrite atọ n'egwuregwu bọọlụ nktata karịa Salah.  Cindy nwetara akara iri abụọ na abụọ, bụ nke ji okpukpu abụọ karịa Jan. Isi isi ole Salah nwetara?\n A)8 B)11 C)14 D)19""}]}]"	A
elementary_mathematics	Ọnụ ahịa tiketị maka egwuregwu bụ $5.00 maka ndị nkuzi na $3.00 maka ụmụ akwụkwọ. Ego ole ka ọ ga-efu otu ụmụ akwụkwọ 71 na ndị nkuzi 5 iji hụ egwuregwu ahụ?	['$228.00', '$238.00', '$370.00', '$380.00']	B	[TextBlock(text='A)$228.00', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ọnụ ahịa tiketị maka egwuregwu bụ $5.00 maka ndị nkuzi na $3.00 maka ụmụ akwụkwọ. Ego ole ka ọ ga-efu otu ụmụ akwụkwọ 71 na ndị nkuzi 5 iji hụ egwuregwu ahụ?\n A)$228.00 B)$238.00 C)$370.00 D)$380.00'}]}]	A
elementary_mathematics	Were nha nhata nkea wee saa ajụjụ. 0.75 x 6.5 = m Olee ngosipụta nke gosiri otu ụzọ aga-eji rụọ nha nhata ahụ?	['75×65÷1000', '75×650÷1,000', '0.7×6+0.7×5+0.5×6+0.5×5', '0.7 × 6 + 0.7 × 0.5 + 0.5 × 6 + 0.5 × 0.5']	A	[TextBlock(text='A)75×65÷1000', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Were nha nhata nkea wee saa ajụjụ. 0.75 x 6.5 = m Olee ngosipụta nke gosiri otu ụzọ aga-eji rụọ nha nhata ahụ?\n A)75×65÷1000 B)75×650÷1 C)000 D)0.7×6+0.7×5+0.5×6+0.5×5'}]}]	A
elementary_mathematics	Debnil nwere nnu ngaji tii 6. Nhatanha ngaji tii na ngaji tebul bụ 3 : 1. Kedu ngaji tebul nnu ole Debil nwere?	['18-Jan', '2-Jan', '2', '18']	C	[TextBlock(text='D)18', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Debnil nwere nnu ngaji tii 6. Nhatanha ngaji tii na ngaji tebul bụ 3 : 1. Kedu ngaji tebul nnu ole Debil nwere?\n A)18-Jan B)2-Jan C)2 D)18'}]}]	D
elementary_mathematics	Onye mmụta sayensị tụrụ dayameta nke ntutu mmadụ anọ.  Dayameta ahụ, na milimita, bụ 0.091, 0.169, 0.17, na 0.023.  Kedụ ahaghị nhata n'ụzọ ziri ezi tụnyere dayameta nke ntutu abụọ nke mmadụ?	['0.17 > 0.023', '0.091 < 0.023', '0.169 > 0.17', '0.17 < 0.091']	A	[TextBlock(text='A)0.17 > 0.023', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Onye mmụta sayensị tụrụ dayameta nke ntutu mmadụ anọ.  Dayameta ahụ, na milimita, bụ 0.091, 0.169, 0.17, na 0.023.  Kedụ ahaghị nhata n'ụzọ ziri ezi tụnyere dayameta nke ntutu abụọ nke mmadụ?\n A)0.17 > 0.023 B)0.091 < 0.023 C)0.169 > 0.17 D)0.17 < 0.091""}]}]"	A
elementary_mathematics	Enwere ụbọchị 7 n'otu izu ụka. N’ọnwa Febụwarị, e nwere mkpụrụ ụbọchị 28 n’afọ a. Ugboro ole ka mkpụrụ ụbọchị dị na febụwarị karịa ka ọ dị n'otu izu ụka?	['Ugboro 4', 'Ugboro 7', 'Ugboro 21', 'Ugboro 35']	A	[TextBlock(text='A)Ugboro 4', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Enwere ụbọchị 7 n'otu izu ụka. N’ọnwa Febụwarị, e nwere mkpụrụ ụbọchị 28 n’afọ a. Ugboro ole ka mkpụrụ ụbọchị dị na febụwarị karịa ka ọ dị n'otu izu ụka?\n A)Ugboro 4 B)Ugboro 7 C)Ugboro 21 D)Ugboro 35""}]}]"	A
elementary_mathematics	Dozie −2k = −34.8.	['-69.6', '-17.4', '17.4', '69.6']	D	[TextBlock(text='C)17.4', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Dozie −2k = −34.8.\n A)-69.6 B)-17.4 C)17.4 D)69.6'}]}]	C
high_school_geography	Kedu n'ime ọnọdụ ndị a na-adịghị eme na steeti gọọmenti etiti?	['Gọọmenti etiti nwere ụkpụrụ ọchịchị abụọ.', 'Gọọmenti etiti na-achị obodo ka otu ngwuru.', 'Ọtụtụ oge ọ na-enwe iwu edere ede', 'Nkewa dị ala nwere ikike pụrụ iche.']	B	[TextBlock(text='D)Nkewa dị ala nwere ikike pụrụ iche.', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kedu n'ime ọnọdụ ndị a na-adịghị eme na steeti gọọmenti etiti?\n A)Gọọmenti etiti nwere ụkpụrụ ọchịchị abụọ. B)Gọọmenti etiti na-achị obodo ka otu ngwuru. C)Ọtụtụ oge ọ na-enwe iwu edere ede D)Nkewa dị ala nwere ikike pụrụ iche.""}]}]"	D
high_school_geography	Kedụ ka ndị na-atụ atụmatụ obodo si ekewapụ iji ala ndị na-ese okwu dị ka ụlọ obibi na ụlọ nsị eme ihe?	['Ụlọ ahịa', 'Mgbidi', 'nkebi', 'Ọwara']	C	[TextBlock(text='C)nkebi', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kedụ ka ndị na-atụ atụmatụ obodo si ekewapụ iji ala ndị na-ese okwu dị ka ụlọ obibi na ụlọ nsị eme ihe?\n A)Ụlọ ahịa B)Mgbidi C)nkebi D)Ọwara'}]}]	C
high_school_geography	N'ihi mbelata nke ọnụọgụgụ ndị bi na ya, obodo Detroit, Michigan, atụwo aro ibelata nha anụ ahụ ya site n'ịgba agbata obi ndị gbahapụrụ ngbahapụ na ire ndị ọrụ ugbo ala ahụ tọgbọrọ chakoo.  Enwere ike ịsị na ọ bụ ihe kpatara mbelata nke Detroit	['mmezighari', 'Nchịkọta ọnụ', 'iwepu mmepụta ihe', 'mmepe obodo']	C	[TextBlock(text='A) mmezighari', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""N'ihi mbelata nke ọnụọgụgụ ndị bi na ya, obodo Detroit, Michigan, atụwo aro ibelata nha anụ ahụ ya site n'ịgba agbata obi ndị gbahapụrụ ngbahapụ na ire ndị ọrụ ugbo ala ahụ tọgbọrọ chakoo.  Enwere ike ịsị na ọ bụ ihe kpatara mbelata nke Detroit\n A)mmezighari B)Nchịkọta ọnụ C)iwepu mmepụta ihe D)mmepe obodo""}]}]"	A
high_school_geography	Ọnụọgụgụ mba uwa na-adị ka ọ juptara ejupụta	"[""n'ime ime kọntinental."", ""n'oké kọntinental."", ""n'ọzara."", ""n'ebe okpomọkụ ala di ala na ndagwurugwu osimiri.""]"	B	"[TextBlock(text=""D)n'ebe okpomọkụ ala di ala na ndagwurugwu osimiri."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Ọnụọgụgụ mba uwa na-adị ka ọ juptara ejupụta\n A)n'ime ime kọntinental. B)n'oké kọntinental. C)n'ọzara. D)n'ebe okpomọkụ ala di ala na ndagwurugwu osimiri.""}]}]"	D
high_school_geography	Walter Christaller mepụtara tiori etiti dị ka ngwa ọrụ iji kọwaa mmekọrịta dị n'etiti	"[""n'etiti ógbè azụmahịa na usọ obodo"", 'ahịa na ebe nweta ihe ọrụ ya', 'Obodo mepere emepe nke nwere nha na ọrụ dị iche iche ', 'ọdụ nke usoro njem ụgbọ elu ']"	C	[TextBlock(text='C) Obodo mepere emepe nke nwere nha na ọrụ dị iche iche', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Walter Christaller mepụtara tiori etiti dị ka ngwa ọrụ iji kọwaa mmekọrịta dị n'etiti\n A)n'etiti ógbè azụmahịa na usọ obodo B)ahịa na ebe nweta ihe ọrụ ya C)Obodo mepere emepe nke nwere nha na ọrụ dị iche iche  D)ọdụ nke usoro njem ụgbọ elu ""}]}]"	C
high_school_geography	Otu obodo nke mmadụ abụọ ma ọ bụ karịa na-ebikọ ọnụ ma na-edobe omenala ha pụrụ iche na-egosipụta	"['nkewa agbụrụ.', ""mmekọ nwoke na nwanyị n'etiti ndị agbụrụ dị iche iche"", 'omenala pluralizim.', 'omenala nkewa ']"	C	[TextBlock(text='C)omenala pluralizim.', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Otu obodo nke mmadụ abụọ ma ọ bụ karịa na-ebikọ ọnụ ma na-edobe omenala ha pụrụ iche na-egosipụta\n A)nkewa agbụrụ. B)mmekọ nwoke na nwanyị n'etiti ndị agbụrụ dị iche iche C)omenala pluralizim. D)omenala nkewa ""}]}]"	C
high_school_geography	A na-akpọ nrụzigharị agbataobi ime obodo ochie, nke dara ada site n'aka ndị n'etiti na nnukwu ego.	['mmepe obodo', 'mmepe obodo ka-ọba uru', 'ime obodo.', 'Mmetụta si na mmụba ']	B	[TextBlock(text='C)ime obodo.', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""A na-akpọ nrụzigharị agbataobi ime obodo ochie, nke dara ada site n'aka ndị n'etiti na nnukwu ego.\n A)mmepe obodo B)mmepe obodo ka-ọba uru C)ime obodo. D)Mmetụta si na mmụba ""}]}]"	C
high_school_geography	Kedụ nkeji nke ihe atụ mgbanwe ọnụọgụgụ igwe mmadụ ka e ji ọnụọgụgụ ọmụmụ dị elu yana ọnụọgụgụ ọnwụ dị elu na-agbanwe agbanwe?	['Nkeji 1', 'Nkeji 2', 'Nkeji 3', 'Nkeji 4']	A	[TextBlock(text='D)Nkeji 4', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kedụ nkeji nke ihe atụ mgbanwe ọnụọgụgụ igwe mmadụ ka e ji ọnụọgụgụ ọmụmụ dị elu yana ọnụọgụgụ ọnwụ dị elu na-agbanwe agbanwe?\n A)Nkeji 1 B)Nkeji 2 C)Nkeji 3 D)Nkeji 4'}]}]	D
high_school_geography	Gịnị bụ isi ọrụ akụ na ụba zuru ebe niile n'ụwa?	['Ogwugwu ịhe', 'Ịchụ nta na ikpokọta ihe', 'Igbu azụ ', 'Ọrụ ugbo ']	D	[TextBlock(text='D)Ọrụ ugbo', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Gịnị bụ isi ọrụ akụ na ụba zuru ebe niile n'ụwa?\n A)Ogwugwu ịhe B)Ịchụ nta na ikpokọta ihe C)Igbu azụ  D)Ọrụ ugbo ""}]}]"	D
high_school_geography	Kedu n'ime ihe ndị a nke na-abụghịkarị ihe na-akpata ịkwaga mba ọzọ?	"['Ohere agụmakwụkwọ', 'arịrịọ gburugburu ebe obibi maọbụ enweghị mmasị', ""Mgbanwe n'usoro otuto ndụ"", 'Mgbakwunye otu ndọrọ ndọrọ ọchịchị']"	D	[TextBlock(text='A)Ohere agụmakwụkwọ', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kedu n'ime ihe ndị a nke na-abụghịkarị ihe na-akpata ịkwaga mba ọzọ?\n A)Ohere agụmakwụkwọ B)arịrịọ gburugburu ebe obibi maọbụ enweghị mmasị C)Mgbanwe n'usoro otuto ndụ D)Mgbakwunye otu ndọrọ ndọrọ ọchịchị""}]}]"	A
high_school_geography	Kedu n'ime ihe ndị a bụ ihe atụ nke mba na-enweghị obodo?	['Germany', 'Israel ', 'Palestine', 'Romania']	C	[TextBlock(text='B)Israel', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kedu n'ime ihe ndị a bụ ihe atụ nke mba na-enweghị obodo?\n A)Germany B)Israel  C)Palestine D)Romania""}]}]"	B
high_school_geography	Kedụ n'ime ndị a na ahụkarisi oke okpomọkụ n'ihi ebe obodo ha nọ?	"['Ógbè Maritime nke Canada', ""Siberia n'ime Russia"", ""La Mancha n'ime Spain"", ""Patagonia n'ime Argentina""]"	B	"[TextBlock(text=""D)Patagonia n'ime Argentina"", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kedụ n'ime ndị a na ahụkarisi oke okpomọkụ n'ihi ebe obodo ha nọ?\n A)Ógbè Maritime nke Canada B)Siberia n'ime Russia C)La Mancha n'ime Spain D)Patagonia n'ime Argentina""}]}]"	D
high_school_geography	Gịnị bụ ezinaụlọ asụsụ kacha ochie, nke kacha ukwuu na nke ekesara n'ebe niile site na Hudson Bay ruo Tierra del Fuego?	['Ameridian', 'Malayo-Polynesian', 'Austronesian', 'Eskimo-Aleut']	A	[TextBlock(text='A)Ameridian', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Gịnị bụ ezinaụlọ asụsụ kacha ochie, nke kacha ukwuu na nke ekesara n'ebe niile site na Hudson Bay ruo Tierra del Fuego?\n A)Ameridian B)Malayo-Polynesian C)Austronesian D)Eskimo-Aleut""}]}]"	A
high_school_geography	Kedụ okpukperechi dị n'okpuru bụ okpukpe zuru ụwa niile?	['Taoism', 'Islam', 'Shintoism', 'Confucianism']	B	[TextBlock(text='B)Islam', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kedụ okpukperechi dị n'okpuru bụ okpukpe zuru ụwa niile?\n A)Taoism B)Islam C)Shintoism D)Confucianism""}]}]"	B
high_school_geography	Usoro nyocha ala akụkụ anọ dabere na ihe ndị a niile EWEZUGA. 	['usoro blọk nke nyocha ala', 'usoro ụzọ ịme obodo ', 'usoro nke ụzọ ugbo dịpụrụ adịpụ agbasasịrị', 'usoro nke ebe obibi ndị French na Spain.']	D	[TextBlock(text='A) usoro blọk nke nyocha ala', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Usoro nyocha ala akụkụ anọ dabere na ihe ndị a niile EWEZUGA. \n A)usoro blọk nke nyocha ala B)usoro ụzọ ịme obodo  C)usoro nke ụzọ ugbo dịpụrụ adịpụ agbasasịrị D)usoro nke ebe obibi ndị French na Spain.'}]}]	A
high_school_geography	Onye mbia mbia na-amụ Bekee na United States bụ ihe atụ nke	"[""strọkchọral asimilashọn/ mgbe ndị otu pere mpe na-abanye n'usoro mmekọrịta ọhanaeze buru ibu."", 'tiori ịbiakọta ọnụ./tiori amalgamashọn.', 'acculturashọn.', 'mgbanwe.']"	C	"[TextBlock(text=""A)strọkchọral asimilashọn/ mgbe ndị otu pere mpe na-abanye n'usoro mmekọrịta ọhanaeze buru ibu."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Onye mbia mbia na-amụ Bekee na United States bụ ihe atụ nke\n A)strọkchọral asimilashọn/ mgbe ndị otu pere mpe na-abanye n'usoro mmekọrịta ọhanaeze buru ibu. B)tiori ịbiakọta ọnụ./tiori amalgamashọn. C)acculturashọn. D)mgbanwe.""}]}]"	A
high_school_geography	Iyi ọha egwu nke steeti na-akwado mere n'oge na-adịbeghị anya n'ime mba ndị a?	['Rwanda', 'United States', 'Canada ', 'Spain']	A	[TextBlock(text='A) Rwanda', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Iyi ọha egwu nke steeti na-akwado mere n'oge na-adịbeghị anya n'ime mba ndị a?\n A)Rwanda B)United States C)Canada  D)Spain""}]}]"	A
high_school_geography	Omume ịdọrọ ókèala mpaghara ntuli aka iji nye otu ndọrọ ndọrọ ọchịchị uru na-ezighi ezi ka a na-akpọ 	['ikewapụ', 'ikewapụ', 'ikewapụ', 'Ozizi domino']	B	[TextBlock(text='A) ikewapụ', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Omume ịdọrọ ókèala mpaghara ntuli aka iji nye otu ndọrọ ndọrọ ọchịchị uru na-ezighi ezi ka a na-akpọ \n A)ikewapụ B)ikewapụ C)ikewapụ D)Ozizi domino'}]}]	A
high_school_geography	Ụmụ akwụkwọ kọleji ndị bi n'ụlọ ezumike dị nso n'ebe a na-eri nri na kọleji nwere ike iri nri n'ebe a na-eri nri na .  Nke a bụ ihe atụ nke	['ndọda echiche', 'ire ure dị anya.', 'mmeju ihe', 'Ikikere mbugharị']	B	[TextBlock(text='A)ndọda echiche', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Ụmụ akwụkwọ kọleji ndị bi n'ụlọ ezumike dị nso n'ebe a na-eri nri na kọleji nwere ike iri nri n'ebe a na-eri nri na .  Nke a bụ ihe atụ nke\n A)ndọda echiche B)ire ure dị anya. C)mmeju ihe D)Ikikere mbugharị""}]}]"	A
high_school_geography	Echiche na ndị mmadụ, ma ọ bụghị gburugburu ebe obibi ha, bụ ike na-emepụta mmepe omenala ka a na-akpọ	['ikwe omume. ', 'animizm.', 'nkpebi gburugburu ebe obibi .', 'omenala ekọlọji.']	A	[TextBlock(text='A) ikwe omume.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Echiche na ndị mmadụ, ma ọ bụghị gburugburu ebe obibi ha, bụ ike na-emepụta mmepe omenala ka a na-akpọ\n A)ikwe omume.  B)animizm. C)nkpebi gburugburu ebe obibi . D)omenala ekọlọji.'}]}]	A
