subject	question	choices	answer	opus	prompt	verbalized
elementary_mathematics	ba point boni Jaden akotisaki na match soki motango ya ba point Oyo ekotaki eza Na se ya45 PE ezali PE multiple ya 7?	['17', '35', '52', '70']	B	[TextBlock(text='B) 35', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'ba point boni Jaden akotisaki na match soki motango ya ba point Oyo ekotaki eza Na se ya45 PE ezali PE multiple ya 7?\n A)17 B)35 C)52 D)70'}]}]	B
elementary_mathematics	methodi Nini tokoki kosalela PONA ko bongisa opération 11×13?	['opération: 11 x 10 pe 10 x 3, PE osangisa ba produits Na yango mibale', 'to tié opération : 11 x 10 PE 11 x 3, pe to sangisi ba produits na yango mibale', 'to tié opération : 11 x 100 PE 10 x 3, pe to sangisi ba produits Na Bango mibale ', 'to tié opération: 11 x 100 et 11 x 3, pe tosangisi ba produits Na Bango mibale']	B	[TextBlock(text='D)pe to sangisi ba produits na yango mibale', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'methodi Nini tokoki kosalela PONA ko bongisa opération 11×13?\n A)opération: 11 x 10 pe 10 x 3 B)PE osangisa ba produits Na yango mibale C)to tié opération : 11 x 10 PE 11 x 3 D)pe to sangisi ba produits na yango mibale'}]}]	D
elementary_mathematics	Wendy asombi paquet 30 ya Chewing-gum ezali na unité 5 na moko. Ayikini 30 x 5 mpo na kozwa motango ya chewing-gum asombi. Motuya boni ya chewing-gum Wendy asombi ?	['15', '35', '150', '305']	C	[TextBlock(text='C)150', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Wendy asombi paquet 30 ya Chewing-gum ezali na unité 5 na moko. Ayikini 30 x 5 mpo na kozwa motango ya chewing-gum asombi. Motuya boni ya chewing-gum Wendy asombi ?\n A)15 B)35 C)150 D)305'}]}]	C
elementary_mathematics	Na ntango ya match ya basketball, Jan akotisi point 3 koleka Salah. Cindy akotisi 22, lokola ete mbala mibale koleka Jan. Motuya boni ya point Salah akotisi ?	['8', '11', '14', '19']	A	[TextBlock(text='B)11', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Na ntango ya match ya basketball, Jan akotisi point 3 koleka Salah. Cindy akotisi 22, lokola ete mbala mibale koleka Jan. Motuya boni ya point Salah akotisi ?\n A)8 B)11 C)14 D)19'}]}]	B
elementary_mathematics	Tiké ya masano ya theatre ezali na ntalo ya 5 $ na moteyi mpe 3 $ na moyekoli. Motuya boni ya ntalo mpo na liboke ezali na bayekoli 71 na mpe bateyi 5 mpo na kozwa esika na masano ?	['228 dollars US', '238 dollars US', '370 dollars US', '380 dollars US']	B	[TextBlock(text='D)380 dollars US', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Tiké ya masano ya theatre ezali na ntalo ya 5 $ na moteyi mpe 3 $ na moyekoli. Motuya boni ya ntalo mpo na liboke ezali na bayekoli 71 na mpe bateyi 5 mpo na kozwa esika na masano ?\n A)228 dollars US B)238 dollars US C)370 dollars US D)380 dollars US'}]}]	D
elementary_mathematics	Tala equation  0,75 × 6,5 = m mpo na koyanola na motuna oyo elandi. Likanisi nini elakisi na boponi ya resolution ya equation ?	['75 × 65 ÷ 1,000', '75 × 650 ÷ 1,000', '0,7 x 6 + 0,7 x 5 + 0,5 x 6 + 0,5 x 5 ', '0,7 x 6 + 0,7 x 0,5 +0,5 x 6 + 0,5 x 0,5']	A	[TextBlock(text='A) 75 × 65 ÷ 1 000', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Tala equation  0,75 × 6,5 = m mpo na koyanola na motuna oyo elandi. Likanisi nini elakisi na boponi ya resolution ya equation ?\n A)75 × 65 ÷ 1 B)000 C)75 × 650 ÷ 1 D)000'}]}]	A
elementary_mathematics	Debnil azali na lutu 6 ya café na monana. Na kotala ete lutu 3 ya café ekokani na lutu 1 ya supu, motuya boni ya lutu ya supu Debnil azali na yango ?	['18-Jan', '2-Jan', '2', '18']	C	[TextBlock(text='C) 2', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Debnil azali na lutu 6 ya café na monana. Na kotala ete lutu 3 ya café ekokani na lutu 1 ya supu, motuya boni ya lutu ya supu Debnil azali na yango ?\n A)18-Jan B)2-Jan C)2 D)18'}]}]	C
elementary_mathematics	Scientifique moko ameki diamètre ya nsuki ya motu. Mituya endimami na millimètre na diamètre moko ezalaki 0,091; 0,169; 0,17 na 0,023. Bokeseni ya komekisa ya malamu ya ba diamètre ya nsuki mibale ya motu ?	['0,17 > 0,023', '0, 091 < 0, 023', '0, 169 > 0, 17', '0, 17 < 0, 091']	A	[TextBlock(text='D) 0', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Scientifique moko ameki diamètre ya nsuki ya motu. Mituya endimami na millimètre na diamètre moko ezalaki 0,091; 0,169; 0,17 na 0,023. Bokeseni ya komekisa ya malamu ya ba diamètre ya nsuki mibale ya motu ?\n A)0 B)17 > 0 C)023 D)0'}]}]	D
elementary_mathematics	Poso moko ezali na mikolo nsambo. Sanza ya février ekowumela mikolo 28 na mbula oyo. Mbala boni ekobima mokolo moko na moko ya poso na kati ya sanza ya février ?	['Mbala 4', 'Mbala 7', 'Mbala 21', 'Mbala 35']	A	[TextBlock(text='A) Mbala 4', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Poso moko ezali na mikolo nsambo. Sanza ya février ekowumela mikolo 28 na mbula oyo. Mbala boni ekobima mokolo moko na moko ya poso na kati ya sanza ya février ?\n A)Mbala 4 B)Mbala 7 C)Mbala 21 D)Mbala 35'}]}]	A
elementary_mathematics	solution ya ekwation Oyo eza Nini 2k =34,8 ?	['- 69,6', '-17,4', '17,4', '69,9']	D	[TextBlock(text='D) 17.4', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'solution ya ekwation Oyo eza Nini 2k =34,8 ?\n A)- 69 B)6 C)-17 D)4'}]}]	D
high_school_geography	Kati ya makambo elandi elakisi TE na Etat fédéral ?	['Gouvernement ya central atiyi gouvernance na nivo mibale', 'Gouvernement ya central akoyangela ekolo lokola unite moko.', 'Esengeli kozala na constitution ekomami.', 'Subdivision na nivo ya nse ezali na bokonzi moko.']	B	[TextBlock(text='B)Gouvernement ya central akoyangela ekolo lokola unite moko.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kati ya makambo elandi elakisi TE na Etat fédéral ?\n A)Gouvernement ya central atiyi gouvernance na nivo mibale B)Gouvernement ya central akoyangela ekolo lokola unite moko. C)Esengeli kozala na constitution ekomami. D)Subdivision na nivo ya nse ezali na bokonzi moko.'}]}]	B
high_school_geography	Ndenge nini ba urbaniste bakabolaka kosalela mabele ya boyokani te, lokola ba ndako ya kofanda mpe station ya bobeto ya mai ? 	['Na ba centre ya commerce', 'Na clôture', 'Na zonange', 'Na ba tunnel']	C	[TextBlock(text='D)Na ba tunnel', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndenge nini ba urbaniste bakabolaka kosalela mabele ya boyokani te, lokola ba ndako ya kofanda mpe station ya bobeto ya mai ? \n A)Na ba centre ya commerce B)Na clôture C)Na zonange D)Na ba tunnel'}]}]	D
high_school_geography	likolo ya bokisami ya bato, engumba ya Detroit, na kati ya Michigan, ezali ko kitisa monenena physique yango Na nzela Yako buka ba quartier Oyo bato ba sundola PE Na ko Teka bisika Oyo bato baza te epayi ya basali bilanga. bokisami ya bato na Detroit ekoki koza attribué Na makambo Oyo elandi?	['bolingi ko bika na mbongo mingi', 'botondi bato na engumba ', 'bolongoli ya ba machini', 'conurbation ']	C	[TextBlock(text='D)conurbation', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'likolo ya bokisami ya bato, engumba ya Detroit, na kati ya Michigan, ezali ko kitisa monenena physique yango Na nzela Yako buka ba quartier Oyo bato ba sundola PE Na ko Teka bisika Oyo bato baza te epayi ya basali bilanga. bokisami ya bato na Detroit ekoki koza attribué Na makambo Oyo elandi?\n A)bolingi ko bika na mbongo mingi B)botondi bato na engumba  C)bolongoli ya ba machini D)conurbation '}]}]	D
high_school_geography	Population ya mokili bazali na mposa ya kosangana	['Na kati ya ba continent.', 'Pembeni ya continent', 'Na désert', 'Na ba plaines ya tropical mpe na vallée ya ebale.']	B	[TextBlock(text='D)Na ba plaines ya tropical mpe na vallée ya ebale.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Population ya mokili bazali na mposa ya kosangana\n A)Na kati ya ba continent. B)Pembeni ya continent C)Na désert D)Na ba plaines ya tropical mpe na vallée ya ebale.'}]}]	D
high_school_geography	Walter Christaller akolisi théorie ya lieu central lokola esaleli ekosunga kolimbola relation ya spatial kati 	['Ba quartier ya affaire mpe ba banlieu', 'Zando na bapesi ya matiere premiere na ye.', 'Ba engumba ya minene na ba fonction ya kokesena.', 'Ba hubs ya systeme ya transport ya avion.']	C	[TextBlock(text='C) Ba engumba ya minene na ba fonction ya kokesena.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Walter Christaller akolisi théorie ya lieu central lokola esaleli ekosunga kolimbola relation ya spatial kati \n A)Ba quartier ya affaire mpe ba banlieu B)Zando na bapesi ya matiere premiere na ye. C)Ba engumba ya minene na ba fonction ya kokesena. D)Ba hubs ya systeme ya transport ya avion.'}]}]	C
high_school_geography	Na société oyo bato mibale to groupe ebele ya population ekofanda esika moko na kobatela moko na moko authenticité na bango.	['ségrégation ya race', 'métissage', 'pluralisme ya culturel.', 'ségrégation ya culture']	C	[TextBlock(text='C)pluralisme ya culturel.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Na société oyo bato mibale to groupe ebele ya population ekofanda esika moko na kobatela moko na moko authenticité na bango.\n A)ségrégation ya race B)métissage C)pluralisme ya culturel. D)ségrégation ya culture'}]}]	C
high_school_geography	Kobongisa quartier ya kala ya bosoto na centre-ville na bato ya bozwi ya ndambo to ebele ezali ya kobenga	['urbanisation', 'embourgeoisement', 'suburbanisation', 'effet multiplicateur']	B	[TextBlock(text='A) urbanisation', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kobongisa quartier ya kala ya bosoto na centre-ville na bato ya bozwi ya ndambo to ebele ezali ya kobenga\n A)urbanisation B)embourgeoisement C)suburbanisation D)effet multiplicateur'}]}]	A
high_school_geography	Stade nini ya modele ya transition démographique ezali na ndenge ya taux ya kobotama ya komata mpe taux ya kokufa ya kobongoana komata ?	['Stade 1', 'Stade 2', 'Stade 3', 'Stade 4']	A	[TextBlock(text='B) Stade 2', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Stade nini ya modele ya transition démographique ezali na ndenge ya taux ya kobotama ya komata mpe taux ya kokufa ya kobongoana komata ?\n A)Stade 1 B)Stade 2 C)Stade 3 D)Stade 4'}]}]	B
high_school_geography	mosala Nini ya économie primaire Oyo esalamaka mokili mobimba?	['bo bimisi ma Banga ya talo', 'ko boma ba niama PE ko lokota ba mbuma nzete', 'ko loba mbisi', 'kosala bilanga']	D	[TextBlock(text='D)kosala bilanga', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'mosala Nini ya économie primaire Oyo esalamaka mokili mobimba?\n A)bo bimisi ma Banga ya talo B)ko boma ba niama PE ko lokota ba mbuma nzete C)ko loba mbisi D)kosala bilanga'}]}]	D
high_school_geography	Nini na kati ya biloko Oyo ezali Moko ya Tina ya ko bima mboka?	['nzela kelasi', 'bosepi to PE bo boyi esika', 'mbongona ya lolenge ya bomoi', 'kozala moto ya lisanga politiki fulani']	D	[TextBlock(text='B) bosepi to PE bo boyi esika', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nini na kati ya biloko Oyo ezali Moko ya Tina ya ko bima mboka?\n A)nzela kelasi B)bosepi to PE bo boyi esika C)mbongona ya lolenge ya bomoi D)kozala moto ya lisanga politiki fulani'}]}]	B
high_school_geography	mboka Nini Na kati ya mboka Oyo eza lolenge ya ekolo ezanga mabele	['Germanie ', 'israël ', 'Palestine ', 'Romanie']	C	[TextBlock(text='B) Israël', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'mboka Nini Na kati ya mboka Oyo eza lolenge ya ekolo ezanga mabele\n A)Germanie  B)israël  C)Palestine  D)Romanie'}]}]	B
high_school_geography	nakati ya bisika Oyo elandi, esika Nini Molunge ezalaka makasi koleka likolo ya continentalité	['Ba province ya pene ya ebale na Canada', 'Sibérie Na kati ya Russie', 'Na Espagne ', 'Patagonie Na kati ya argentine ']	B	[TextBlock(text='B) Sibérie Na kati ya Russie', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'nakati ya bisika Oyo elandi, esika Nini Molunge ezalaka makasi koleka likolo ya continentalité\n A)Ba province ya pene ya ebale na Canada B)Sibérie Na kati ya Russie C)Na Espagne  D)Patagonie Na kati ya argentine '}]}]	B
high_school_geography	Libota nini linguistique ya kala, ya bonene makasi mpe kopalangana kobanda na baie ya Hudson kino na Terre de Feu ?	['Amérindien', 'Malayo-polynésien', 'Austronésien', 'Esquimau Aléoutien']	A	[TextBlock(text='A) Amérindien', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Libota nini linguistique ya kala, ya bonene makasi mpe kopalangana kobanda na baie ya Hudson kino na Terre de Feu ?\n A)Amérindien B)Malayo-polynésien C)Austronésien D)Esquimau Aléoutien'}]}]	A
high_school_geography	Na kati ya ba religion Oyo elandi, Oyo wapi esangisaka mukili?	['Taoïsme', 'Islam', 'Shintoïsme', 'Confucianisme']	B	[TextBlock(text='B)Islam', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Na kati ya ba religion Oyo elandi, Oyo wapi esangisaka mukili?\n A)Taoïsme B)Islam C)Shintoïsme D)Confucianisme'}]}]	B
high_school_geography	Fondement ya systeme ya arpentage rectangulaire ememi biloko nyoso oyo elandi LONGOLA SE	['Modele ya bloc ya arpentage', 'monkoloto ya nzela ya mboka', 'ba modele ya colonisation ya France na Espagnol.', 'ba modele ya colonisation ya France na Espagnol.']	D	[TextBlock(text='A)Modele ya bloc ya arpentage', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Fondement ya systeme ya arpentage rectangulaire ememi biloko nyoso oyo elandi LONGOLA SE\n A)Modele ya bloc ya arpentage B)monkoloto ya nzela ya mboka C)ba modele ya colonisation ya France na Espagnol. D)ba modele ya colonisation ya France na Espagnol.'}]}]	A
high_school_geography	Migrant moko afandi na États-Unis mpe amitiyi na koyekola anglais. Azali sujet ya	['assimilation ya structurelle', 'théorie ya amalgation', 'acculturation', 'adaptation']	C	[TextBlock(text='C) acculturation', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Migrant moko afandi na États-Unis mpe amitiyi na koyekola anglais. Azali sujet ya\n A)assimilation ya structurelle B)théorie ya amalgation C)acculturation D)adaptation'}]}]	C
high_school_geography	Na kati ya ba mboka Oyo elandi ba wuti ko Kutana kala te Na misala ya na terroriste Oyo ekangami Na ba konzi ya mboka?	"['Rwanda', ""Etats-Unis d'Amérique"", 'Canada', 'Espagne']"	A	[TextBlock(text='A) Rwanda', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Na kati ya ba mboka Oyo elandi ba wuti ko Kutana kala te Na misala ya na terroriste Oyo ekangami Na ba konzi ya mboka?\n A)Rwanda B)Etats-Unis d'Amérique C)Canada D)Espagne""}]}]"	A
high_school_geography	Na kosala etali manipulation ya ndelo ya ba circonscription électorale mpo na esengo ya ba partisan ebengami	['bokaboli', 'charcutage électoral', 'confinement', 'théorie des dominos.']	B	[TextBlock(text='B) charcutage électoral', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Na kosala etali manipulation ya ndelo ya ba circonscription électorale mpo na esengo ya ba partisan ebengami\n A)bokaboli B)charcutage électoral C)confinement D)théorie des dominos.'}]}]	B
high_school_geography	Bayekoli oyo bafandi na dortoir ya pembeni ya cafeteria ya eteyelo na bango balingaka kolia na cafeteria. Ezali ndakisa ya	['Mateya ya gravité', 'Kotambola na fonction ya distance.', 'Complémentarité', 'transférabilité']	B	[TextBlock(text='B) Kotambola na fonction ya distance.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Bayekoli oyo bafandi na dortoir ya pembeni ya cafeteria ya eteyelo na bango balingaka kolia na cafeteria. Ezali ndakisa ya\n A)Mateya ya gravité B)Kotambola na fonction ya distance. C)Complémentarité D)transférabilité'}]}]	B
high_school_geography	Likanisi oyo ezali nde bato, mpe te zinga zinga na bango, bazali na origine ya developement ya culture babengaka 	['possibilisme', 'animisme', 'déterminisme ya environnemental.', 'écologie ya culture.']	A	[TextBlock(text='C)déterminisme ya environnemental.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Likanisi oyo ezali nde bato, mpe te zinga zinga na bango, bazali na origine ya developement ya culture babengaka \n A)possibilisme B)animisme C)déterminisme ya environnemental. D)écologie ya culture.'}]}]	C
international_law	"Koleka nini bakoki kobenga ""passage innocent"" ?"	"['Passage innocent ezali oyo ekotisaka misala ya babomi te. ', 'Koleka ya masuwa bakotala lokola ""inoffensif"" na ntango ezali kobebisa kimia te, na mobeko ya malamu to na sécurité ya Leta pembeni ya mai.', 'Passage inoffensif basalelaka yango na ba masuwa ya nationalité moko na pembeni ya Mai.', 'Passage inoffensif etali kaka kotambola ya ba masuwa ya commerce mpe ba masuwa ya bitumba te. ']"	B	[TextBlock(text='C)na mobeko ya malamu to na sécurité ya Leta pembeni ya mai.', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': 'Koleka nini bakoki kobenga ""passage innocent"" ?\n A)Passage innocent ezali oyo ekotisaka misala ya babomi te.  B)Koleka ya masuwa bakotala lokola ""inoffensif"" na ntango ezali kobebisa kimia te C)na mobeko ya malamu to na sécurité ya Leta pembeni ya mai. D)Passage inoffensif basalelaka yango na ba masuwa ya nationalité moko na pembeni ya Mai.'}]}]"	C
international_law	Pratique nini ya Leta esengelami ?	['Pratique eyebani, constante mpe uniforme, etali na mbala moko ba acte na mpe omission.', 'Kaka ba acte général, cohérent mpe uniforme mpe omission te epai ya Leta', 'Acte mpe omission général ya Leta, esengeli kozala kaka te cohérent to uniforme', 'Pratique etali ndambo ya ba Leta. Esangisi ba actes mpe ba omission, ekopesa esika na kosilika na ba Leta misusu.']	A	[TextBlock(text='D)Kaka ba acte général', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Pratique nini ya Leta esengelami ?\n A)Pratique eyebani B)constante mpe uniforme C)etali na mbala moko ba acte na mpe omission. D)Kaka ba acte général'}]}]	D
international_law	"Ba traité nini batalaka yango lokola "" source ya droit international"" mpo na article 38 ya statut ya CIJ ?"	['Ba traité ya nguya na ntango ya litige', 'Kaka ba traité ya nguya na kosengisa ba partie ya litige', 'Ba traité nyoso basukisi kati ya ba partie ya litige, ezala to ezala te na nguya.', 'Kaka ba traité multilatérale mpe ya bonene ya makasi']	B	[TextBlock(text='D)ezala to ezala te na nguya.', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ba traité nini batalaka yango lokola "" source ya droit international"" mpo na article 38 ya statut ya CIJ ?\n A)Ba traité ya nguya na ntango ya litige B)Kaka ba traité ya nguya na kosengisa ba partie ya litige C)Ba traité nyoso basukisi kati ya ba partie ya litige D)ezala to ezala te na nguya.'}]}]"	D
international_law	clause facultative ezali nini engebene na statut ya CIJ ?	['Clause facultative ezali clause ya statut ya CIJ elengeli kotiya engebene na likanisi ya ba partie.', 'Clause facultative ekolakisa likanisi ya ba parti ya kondima decision ya four mpo etikala libela na contraignant.', 'Clause facultative ezali kosakola ya kotika ya Leta, epai wapi andimi compétence ya Cour na makambo etali ya kokesena ya juridique international epai ya ba leta nyoso na kondima lisengisi moko.', 'Clause facultative ezali clause oyo ba partie batiki mpe ekolimbola procédure ya plaidoirie na kokoma to na koloba.']	C	[TextBlock(text='D)epai wapi andimi compétence ya Cour na makambo etali ya kokesena ya juridique international epai ya ba leta nyoso na kondima lisengisi moko.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'clause facultative ezali nini engebene na statut ya CIJ ?\n A)Clause facultative ezali clause ya statut ya CIJ elengeli kotiya engebene na likanisi ya ba partie. B)Clause facultative ekolakisa likanisi ya ba parti ya kondima decision ya four mpo etikala libela na contraignant. C)Clause facultative ezali kosakola ya kotika ya Leta D)epai wapi andimi compétence ya Cour na makambo etali ya kokesena ya juridique international epai ya ba leta nyoso na kondima lisengisi moko.'}]}]	D
