premise,hypothesis,label,output
"Nokuba inqwelo moya yayisitsha, kwakutheni, inga yhu, tsha kwaye inganyibilika ngecandelo elikhokheleyo ngemitha ivuze. ",Imitha ingavuzela kwingxenye ephambili emveni kokuba inqwelo moya itshile. ,entailment,Entailment
"Nokuba inqwelo moya yayisitsha, kwakutheni, inga yhu, tsha kwaye inganyibilika ngecandelo elikhokheleyo ngemitha ivuze. ",Imitha ayinakuvuza ngexesha lomlilo. ,contradiction,Contradiction
"Umphathi omkhulu weeSajini uClem Francis, wathatha umhlala phantsi kumajoni omoya aseUS. ",Umphathi wathatha umhlala phantsi kumajoni omoya aseUS. ,entailment,Entailment
"Umphathi omkhulu weeSajini uClem Francis, wathatha umhlala phantsi kumajoni omoya aseUS. ",Umphathi usandula kuthatha umhlala phantsi kwiiveki ezimbalwa ezigqithileyo. ,neutral,Contradiction
"Umphathi omkhulu weeSajini uClem Francis, wathatha umhlala phantsi kumajoni omoya aseUS. ",Umphathi waseUS wamajoni omoya ugqiba kuqala umsebenzi wakhe kule veki. ,contradiction,Contradiction
Ewe ifikile apho kukho iinqwelomoya ezimbini okanye ezintathu ezifikayo ngeveki kwaye andizazi ukuba zibhabhela phi.,Ngaphezu wenqwelo moya enye ziyafika iveki neveki.,entailment,Entailment
Ewe ifikile apho kukho iinqwelomoya ezimbini okanye ezintathu ezifikayo ngeveki kwaye andizazi ukuba zibhabhela phi.,Ukunyuka kohambo lweenqwelo moya  yingxaki.,neutral,Neutral
Ewe ifikile apho kukho iinqwelomoya ezimbini okanye ezintathu ezifikayo ngeveki kwaye andizazi ukuba zibhabhela phi.,Akukho nayiphi inqwelo moya efikayo.,contradiction,Contradiction
Babesele belwenzile uqeqesho kwiisuti  epheleleyo yepresha kwaye indithathe ixesha ukuba uyaya kwiisuti yepresha. ,Kuthatha iinyanga eziNtathu ukugqiba uqeqesho lokusebenzisa iisuti epheleleyo yepresha . ,neutral,Neutral.
Babesele belwenzile uqeqesho kwiisuti  epheleleyo yepresha kwaye indithathe ixesha ukuba uyaya kwiisuti yepresha. ,Uqeqesho lokusebenzisa isuti epheleleyo yepresha kuthatha ixesha. ,entailment,Entailment
Babesele belwenzile uqeqesho kwiisuti  epheleleyo yepresha kwaye indithathe ixesha ukuba uyaya kwiisuti yepresha. ,Besingakuqeqesha ukusebenzisa isuti epheleleyo yepresha ukuphela kwale mini. ,contradiction,Contradiction
"Ndifuna ukuthi babungekho nabuphi ubungozi  ekungeneni ngaphakathi nesiqhushumbisi ngokuba ibingasokuze iqhushumbe, kungakhathaliseki nokuba ibetheke kangakanani phantsi. ",Isiqhushumbisi senziwe asasebenza ngumqhubi wenqwelo moya. ,neutral,Contradiction
"Ndifuna ukuthi babungekho nabuphi ubungozi  ekungeneni ngaphakathi nesiqhushumbisi ngokuba ibingasokuze iqhushumbe, kungakhathaliseki nokuba ibetheke kangakanani phantsi. ",Isiqhushumbisi besingenathuba lokuqhushumba. ,entailment,Entailment
"Ndifuna ukuthi babungekho nabuphi ubungozi  ekungeneni ngaphakathi nesiqhushumbisi ngokuba ibingasokuze iqhushumbe, kungakhathaliseki nokuba ibetheke kangakanani phantsi. ",Kwakukho ubungozi obukhulu bokuqhushumba kwesiqhushumbisi. ,contradiction,Contradiction
Kwaye kunjani xa ijongeka ngqo nale nto ndifuna ukuyenza. ,Andiqinisekanga ukuba ijongeka kanjani le nto kuwe. ,contradiction,Contradiction
Kwaye kunjani xa ijongeka ngqo nale nto ndifuna ukuyenza. ,"Ndizama ukwenza le nto, kucacile. ",entailment,Entailment
Kwaye kunjani xa ijongeka ngqo nale nto ndifuna ukuyenza. ,Ndizama ukugqiba iprojekthi yam kwiveki ezayo. ,neutral,Neutral
" Kodwa phofu, izilwanyana ziyakhululeka lonke ixesha, ingakumbi iibhokhwe. ",iibhokhwe zabaleka esibayeni yonke imihla .,neutral,Neutral
" Kodwa phofu, izilwanyana ziyakhululeka lonke ixesha, ingakumbi iibhokhwe. ",Iibhokhwe zabaleka rhoqo. ,entailment,Neutral
" Kodwa phofu, izilwanyana ziyakhululeka lonke ixesha, ingakumbi iibhokhwe. ",Iibhokhwe zazigcinwe zikhuselekile. ,contradiction,Contradiction
Iingcango zazitshixiwe ngoku sasingena. ,Zonke iingcango zazivuliwe. ,contradiction,Contradiction
Iingcango zazitshixiwe ngoku sasingena. ,Sasinezitshixo kuthi. ,neutral,Contradiction
Iingcango zazitshixiwe ngoku sasingena. ,Sangena ngaphakathi nangona nje iingcango zazitshixiwe.,entailment,Contradiction
Ke kwafuneka ndithathe iitotali kwaye ndizame ukuyiqikelela ngolo hlobo.,Ndiziva ndizithemba kuba amanani ngawo endiwadingayo ukulungisa le nto. ,neutral,Neutral
Ke kwafuneka ndithathe iitotali kwaye ndizame ukuyiqikelela ngolo hlobo.,Andinalwazi ukuba ndenze ntoni ngamanani nje ndicela undinike inkcuchacha ezininzi ukulungisa le ngxaki. ,contradiction,Contradiction
Ke kwafuneka ndithathe iitotali kwaye ndizame ukuyiqikelela ngolo hlobo.,Ndizakuyibala ngokusekelwe kwiitotali.,entailment,Entailment
Kwaye ininzi kakhulu ngenxa yenyaniso yokuba oomama basebenzisa iziyobisi. ,Oomama bangamakhoboka eziyobisi. ,neutral,Entailment
Kwaye ininzi kakhulu ngenxa yenyaniso yokuba oomama basebenzisa iziyobisi. ,Oomama abekho kwimiselo kagqirha okanye iziyobisi. ,contradiction,Contradiction
Kwaye ininzi kakhulu ngenxa yenyaniso yokuba oomama basebenzisa iziyobisi. ,Oomama bathatha iziyobisi. ,entailment,Entailment
Ewe kumnandi kakhulu bekunetha. ,Andinangxaki nemvula. ,neutral,Neutral.
Ewe kumnandi kakhulu bekunetha. ,Kuhle kwaye kuyanetha. ,entailment,Contradiction
Ewe kumnandi kakhulu bekunetha. ,Kubi kakhulu nelanga elingapheliyo. ,contradiction,Contradiction
Owu buyintoni ubomi bomntu kwaye nokuba ungakwazi okanye ungakwazi wena ukubuyisela umntu kwimeko yakhe yesiqhelo. ,Bonke ubomi bufanelwe ukubuyiselwa kwimeko yesiqhelo kwaye nethuba lesibini. ,neutral,Entailment
Owu buyintoni ubomi bomntu kwaye nokuba ungakwazi okanye ungakwazi wena ukubuyisela umntu kwimeko yakhe yesiqhelo. ,Akukho bantu abafanelwe kukubuyiselwa kwimeko yabo yesiqhelo. ,contradiction,Contradiction
Owu buyintoni ubomi bomntu kwaye nokuba ungakwazi okanye ungakwazi wena ukubuyisela umntu kwimeko yakhe yesiqhelo. ,Ngaphandle kokubuyiselwa kwimeko yesiqhelo siqhelo ubomi bomntu bubalulekile. ,entailment,Entailment
Owu! mfana unengxaki yewayaringi engaqhelekanga apho.,Zange ndayibona enje ingxaki yewayaringi ngaphambili. ,neutral,Entailment
Owu! mfana unengxaki yewayaringi engaqhelekanga apho.,Lei wayaringi ayongxaki.,contradiction,Contradiction
Owu! mfana unengxaki yewayaringi engaqhelekanga apho.,Ikhona ingxaki ebangelwa yile wayaringi zingaqhelekanga,entailment,Entailment
Ivakala isonwabisa kakhulu ewe ingummangalisa kum inani lezinto abanokuzivumela.,Andothukanga kwamna ngokuba baye banyamezela. ,contradiction,Neutral
Ivakala isonwabisa kakhulu ewe ingummangalisa kum inani lezinto abanokuzivumela.,Ndothukile ukuba baye bakuyeka wathatha ukutya neziselo ngaphakathi. ,neutral,Contradiction
Ivakala isonwabisa kakhulu ewe ingummangalisa kum inani lezinto abanokuzivumela.,Ndimangalisiwe yinto yokuba bangaphuncuka.,entailment,Neutral.
Owu kodwa phofu phofu umm abantwana bam banaShumi amabini namaShumi amabini anesine ngoko ke andinyanzelekanga.,Andinyanzelekanga ngokuba abantwana baneminyaka engaphezulu kwamaShumi amabini ubudala. ,entailment,Entailment
Owu kodwa phofu phofu umm abantwana bam banaShumi amabini namaShumi amabini anesine ngoko ke andinyanzelekanga.,Ndanyanzeleka kuba besondelelene ngeminyaka,neutral,Contradiction
Owu kodwa phofu phofu umm abantwana bam banaShumi amabini namaShumi amabini anesine ngoko ke andinyanzelekanga.,Kuyanyanzeleka kuba bobabini baneshumi neshumi elinanye yeminyaka ubudala. ,contradiction,Contradiction
Ewe abantu abangabasemsebenzini nangaliphi na ixesha okanye zizigqibo zikabani ezingafihlwaa ukuba kufanele benze izigqibo. ,Ewe abantu abasenokungakwazi ukwenza iminxeba engcono yokugweba. ,entailment,Neutral
Ewe abantu abangabasemsebenzini nangaliphi na ixesha okanye zizigqibo zikabani ezingafihlwaa ukuba kufanele benze izigqibo. ,Ewe abantu abesenokungalambi. ,neutral,Contradiction
Ewe abantu abangabasemsebenzini nangaliphi na ixesha okanye zizigqibo zikabani ezingafihlwaa ukuba kufanele benze izigqibo. ,Ewe abantu banamandla okuthatha izigqibo asokuze babebuthathaka. ,contradiction,Contradiction
"Hayi basekukhenketho,oko babekukhenketho ukusukela ekupheleni kweminyaka engamashumi amathathu ",Bebekhenketha ukusukela ngaphambili konyaka wama-1970..,entailment,Contradiction
"Hayi basekukhenketho,oko babekukhenketho ukusukela ekupheleni kweminyaka engamashumi amathathu ",Bayakuthanda ukukhenketha. ,neutral,Neutral
"Hayi basekukhenketho,oko babekukhenketho ukusukela ekupheleni kweminyaka engamashumi amathathu ",Baluphelise kutshanje ukhenketho lwabo,contradiction,Contradiction
Ungazenza njani;/uyenza iierobhiksi.,Ungacacisa ukuba ungazenza kanjani iierobhiksi? ,entailment,Entailment
Ungazenza njani;/uyenza iierobhiksi.,Ndinomdla kwiiErobhiksi ngokuba ndidinga umsebenzi wemithambo. ,neutral,Neutral
Ungazenza njani;/uyenza iierobhiksi.,Ndicela uyeke uthetha ngeeErobhiksi. ,contradiction,Contradiction
Kulungile yinto entle leyo andizange ndicinge ngayo ewe. ,Ngumbono ongabhadlanga ndiwulahle kwiveki ephelelilyo. ,contradiction,Contradiction
Kulungile yinto entle leyo andizange ndicinge ngayo ewe. ,Linqaku elihle elo. ,entailment,Entailment
Kulungile yinto entle leyo andizange ndicinge ngayo ewe. ,I-paradox oyikhankanyayo yingongoma efanelekileyo,neutral,Neutral
Ukhathalelo lwemini iintsuku ezimbini evekini bayibiza ngokuba  ngummi omdala ukhathalelo lwemini kodwa uhamba kwiziko lommi omdala. ,Ukhathalelo lwemini yabantwana luvulwa yonke imihla ngenxa yabantwana abangaphantsi kweminyaka emihlanu kuphela. ,contradiction,Contradiction
Ukhathalelo lwemini iintsuku ezimbini evekini bayibiza ngokuba  ngummi omdala ukhathalelo lwemini kodwa uhamba kwiziko lommi omdala. ,Bayabavumela ukuba bahambe kabini ngeveki ukuba abahlali abadala bayavuma. ,neutral,Neutral
Ukhathalelo lwemini iintsuku ezimbini evekini bayibiza ngokuba  ngummi omdala ukhathalelo lwemini kodwa uhamba kwiziko lommi omdala. ,Bayibiza ngokuba ukhathalelo losuku olukhulu kodwa liziko labakhulu. ,entailment,Contradiction
Ibiyinjongo yabo owu. ,Yilento babeyilwela.,entailment,Entailment
Ibiyinjongo yabo owu. ,Ndandingadingi loo nto. ,contradiction,"The premise is in a language that appears to be Xhosa, and it translates to ""That is their goal."" The hypothesis translates to ""I didn't need that.""

Given these translations:
- The premise states a goal or intention of a group.
- The hypothesis states a personal lack of need for something.

There is no direct logical connection between the goal of a group and an individual's personal need or lack thereof. Therefore, the relationship between the premise and the hypothesis is neutral."
Ibiyinjongo yabo owu. ,Bayiphumelelisa injongo yabo. ,neutral,Neutral
Ulawulo lompu luthetha ukusebenzisa zombini izandla. ,Isiqingatha sonke semipu saphuma imililo engalunganga ibangelwa kukusetyenziswa kwesandla esinye.,neutral,Contradiction
Ulawulo lompu luthetha ukusebenzisa zombini izandla. ,Eyona ndlela phambili ngenxa yolawulo lompu kukusetyenziswa zombini iinyawo. ,contradiction,Contradiction
Ulawulo lompu luthetha ukusebenzisa zombini izandla. ,Sebenzisa zombini izandla ukuba ufuna ukufunda ulawulo lompu. ,entailment,Entailment
Kwaye uh kodwa ngokungalindelekanga iza endaweni andiyazi ukuba isuka phi kodwa. ,Andiyazi isuka phi kodwa iyakhawuleza,entailment,Entailment
Kwaye uh kodwa ngokungalindelekanga iza endaweni andiyazi ukuba isuka phi kodwa. ,Iza ngokukhawuleza kodwa ndiyayazi ukuba ingavela phi. ,neutral,Contradiction
Kwaye uh kodwa ngokungalindelekanga iza endaweni andiyazi ukuba isuka phi kodwa. ,Iza ngathi ziimolasisi ndiyayazi ngqo ukuba izakuza nini. ,contradiction,Contradiction
Hayi inyaniso andiyiqhelanga nokuyiqhela andicingi. ,Andazi lukhulu ngayo. ,entailment,Entailment
Hayi inyaniso andiyiqhelanga nokuyiqhela andicingi. ,Andinalwazi ngemiba yothando. ,neutral,Entailment
Hayi inyaniso andiyiqhelanga nokuyiqhela andicingi. ,Bendiyifunda iminyaka. ,contradiction,Contradiction
Ewe ubalasele kakhulu uyayazi wayebalasele kakhulu . ,Ndicinga uyayazi ukuba wayelungile.,neutral,Entailment
Ewe ubalasele kakhulu uyayazi wayebalasele kakhulu . ,Hayi akalunganga. ,contradiction,Contradiction
Ewe ubalasele kakhulu uyayazi wayebalasele kakhulu . ,Ewe wayelunge kakhulu. ,entailment,Entailment
"Ewe wacebisa nje ukufumana uh , um , uh , um  imophu angayisebenzisa. ",Wacebisa ukuthenga ivatyhum. ,contradiction,Contradiction
"Ewe wacebisa nje ukufumana uh , um , uh , um  imophu angayisebenzisa. ",Wacebisa ukukhangela imophu. ,entailment,Entailment
"Ewe wacebisa nje ukufumana uh , um , uh , um  imophu angayisebenzisa. ",Wayefuna ukucoca igazi ngeMophu. ,neutral,Contradiction
Kunzima kakhulu phandla pha sigqiba kuva udubulwano kwindlela ekhululekileyo ukusukela kwiibhloko ezintathu ukusuka kwindlu yethu. ,Udubulwano belusenzeka kubuncincane beemayile ezingama-100 ukusuka apho ndihlala khona,contradiction,Contradiction
Kunzima kakhulu phandla pha sigqiba kuva udubulwano kwindlela ekhululekileyo ukusukela kwiibhloko ezintathu ukusuka kwindlu yethu. ,Udubulwano belukufuphi nendlu yam kwaye lundenza ndoyike ukuphuma phandle. ,neutral,Entailment
Kunzima kakhulu phandla pha sigqiba kuva udubulwano kwindlela ekhululekileyo ukusukela kwiibhloko ezintathu ukusuka kwindlu yethu. ,"Bekukho udubulwano kufuphi nasekhaya, akukuhlanga kakhulu kule ngingqi. ",entailment,Entailment
Yhu-yhu yinyaniso ayizinzanga kakhulu. ,"Andivumelani nawe, izinzile kakhulu. ",contradiction,Contradiction
Yhu-yhu yinyaniso ayizinzanga kakhulu. ,Ndicinga unganyanisa ngokuzinza kwayo. ,neutral,Contradiction
Yhu-yhu yinyaniso ayizinzanga kakhulu. ,Unyanisile ngokungazinzi kwayo. ,entailment,Entailment
Ndizama ukubambelela apho. ,Ndilinga ukubambelela. ,entailment,Entailment
Ndizama ukubambelela apho. ,Ndenza kakhulu ngokusemandleni wam. ,neutral,Neutral
Ndizama ukubambelela apho. ,Ndizakuyeka ndingaze ndiphinde ndijonge emva. ,contradiction,Contradiction
Singena kwisango lethu lokungena kwikusasa lethu lezobuchwepheshe. ,Sakha izandulela ngenxa yemfuneko yekusasa  le iteknoloji. ,entailment,Neutral
Singena kwisango lethu lokungena kwikusasa lethu lezobuchwepheshe. ,"Sakh iitranzisitazi, ukuze ikusasa liqhutywe yiAl. ",neutral,Neutral.
Singena kwisango lethu lokungena kwikusasa lethu lezobuchwepheshe. ,Sifuna ukunqanda iteknoloji ekuphumeleleni. ,contradiction,Contradiction
Umzekelo ngobuninzi yonke ufuzo luyaguquka ibengumbala omfusa. ,Ngobuninzi isiqingatha kuphela sofuzo luguquka lubemfusa. ,contradiction,Contradiction
Umzekelo ngobuninzi yonke ufuzo luyaguquka ibengumbala omfusa. ,Kuyenzeka ukuba iimfuza zitshintshe imibala. ,entailment,Entailment
Umzekelo ngobuninzi yonke ufuzo luyaguquka ibengumbala omfusa. ,Ngamanye amaxesha iimfuza zingaguquka zibeluhlaza. ,neutral,Contradiction
UDaniel Yamins ungungqondongqondo umncinane wezibalo. ,Umnumzana uYamins ubalasele kwizibalo.,entailment,Contradiction
UDaniel Yamins ungungqondongqondo umncinane wezibalo. ,Umnumzana uYamin ugxininisa kwiAljebraykhi jiyometri. ,neutral,Contradiction
UDaniel Yamins ungungqondongqondo umncinane wezibalo. ,"Umnumzana uYamin uligcisa elikhulu, kodwa akemhlanga kwezezibalo",contradiction,Contradiction
"Kwaye ukuba kunjalo, ingaba abahlala rhoqo ecaleni komda. ",Ndiyayazi abazange bahambela ecaleni komda. ,contradiction,Contradiction
"Kwaye ukuba kunjalo, ingaba abahlala rhoqo ecaleni komda. ","Ndifuna ukwazi, abahlala beseNgilane rhoqo. ",neutral,Neutral
"Kwaye ukuba kunjalo, ingaba abahlala rhoqo ecaleni komda. ",Isithethi besifuna ingcaciso malunga benesiya kaninzi kangakanani ecaleni komda. ,entailment,Neutral
"Kwaye kukho, ndiyacinga umkhondo wemoletyhula wokuba ibhayosifiye iyaqhubekeka ngokuzakhela kulawulo olusindileyo ngokusasaza isethi yemigca. ",Ibhayosifiye iyaguquka kakhulu. ,entailment,Neutral
"Kwaye kukho, ndiyacinga umkhondo wemoletyhula wokuba ibhayosifiye iyaqhubekeka ngokuzakhela kulawulo olusindileyo ngokusasaza isethi yemigca. ",Ibhayosifiye iguquka ngokweqondo lobushushu. ,neutral,Neutral
"Kwaye kukho, ndiyacinga umkhondo wemoletyhula wokuba ibhayosifiye iyaqhubekeka ngokuzakhela kulawulo olusindileyo ngokusasaza isethi yemigca. ",Ibhayosifiye ayisokuze iguquke. ,contradiction,Contradiction
"Ngalomtsibo, ikristale rhoqo ayikwazi ukuguqula ulwazi oluninzi. ",Iikristale rhoqo so ziphezulu kakhulu ekuxinaniseni ukugcina ulwazi phakathi. ,contradiction,Contradiction
"Ngalomtsibo, ikristale rhoqo ayikwazi ukuguqula ulwazi oluninzi. ",Iikristale rhoqo aziloncedo kakhulu ekuguquleni ulwazi. ,entailment,Entailment
"Ngalomtsibo, ikristale rhoqo ayikwazi ukuguqula ulwazi oluninzi. ",Kukho ezinye iikristale eziluncedo kakhulu ekuguquleni ulwazi lwejografi zisebenzisa umqadi weleyiza. ,neutral,Neutral
"Ngenxa yoko abantu abadingi kuhlohla abantwana abasaqala isikolo ngokuzenzisa, njengokuba besenza ngamanye amaxesha xa bebanceda ukubamba iiphazile okanye eminye imisebenzi. ",Abantwana abasaqala isikolo bangcono ngokwendalo ekulungiseni iiphazile kunokwenza ngathi badlala imidlalo. ,contradiction,Contradiction
"Ngenxa yoko abantu abadingi kuhlohla abantwana abasaqala isikolo ngokuzenzisa, njengokuba besenza ngamanye amaxesha xa bebanceda ukubamba iiphazile okanye eminye imisebenzi. ",Abantwana abasaqala isikolo abadingi ncedo luninzi ukufunda ukuzenzisa. ,entailment,Entailment
"Ngenxa yoko abantu abadingi kuhlohla abantwana abasaqala isikolo ngokuzenzisa, njengokuba besenza ngamanye amaxesha xa bebanceda ukubamba iiphazile okanye eminye imisebenzi. ",Abantwana abasaqala isikolo baswele imfuneko yendawo yokwenza isakhono sokumodela ukuze babambe iiphazile ngokwabo. ,neutral,Entailment
[Esi sizwe besi] qinisekile kwinkululeko nokuzinikela  kwisindululo sokuba onke amadoda adalwe ngokulinganayo. ,Uphawulo ngesi sindululo zazibhalwe kumaxwebhu aliqela ongezelelweyo. ,neutral,Neutral
[Esi sizwe besi] qinisekile kwinkululeko nokuzinikela  kwisindululo sokuba onke amadoda adalwe ngokulinganayo. ,Abanye abantu bakholelwa ukuba abantu bayalingana. ,entailment,Entailment
[Esi sizwe besi] qinisekile kwinkululeko nokuzinikela  kwisindululo sokuba onke amadoda adalwe ngokulinganayo. ,Esi sizwe sasekelwa kwinkolelo yokuba abanye abantu  ngokwemvelo bangcono kunabanye. ,contradiction,Contradiction
Ingaba ndifanele ukumdumisa? ,Ndiqinisekile ndidinga ukumbetha ngeentsilelo zakhe. ,contradiction,Contradiction
Ingaba ndifanele ukumdumisa? ,Ndiyazibuza ukuba udinga umbulelo omkhulu osuka kum. ,entailment,Neutral
Ingaba ndifanele ukumdumisa? ,Ingaba kufaneleke ndimdumise kakhulu ngenxa yokudlala kwakhe ipiyano? ,neutral,Neutral
Iingcinga zenethiwekhi ejikelezayo zingokhiwa ngokwemilinganiselo eyohlukileyo. ,Eminye imilinganiselo ingasetyenziswa ukokha iingcinga zeenethiwekhi ejikelezayo. ,entailment,Entailment
Iingcinga zenethiwekhi ejikelezayo zingokhiwa ngokwemilinganiselo eyohlukileyo. ,Iinethiwekhi ezijikelezayo zilincedo kakhulu ukugcina idatha yeeteknoloji. ,neutral,Neutral.
Iingcinga zenethiwekhi ejikelezayo zingokhiwa ngokwemilinganiselo eyohlukileyo. ,Iinethiwekhi ezijikelezayo azinako ukubonwa kwimilinganiselo eyohlukileyo. ,contradiction,Contradiction
"(ngokubhuduzela) Hayi, hayi, andifuni ufe!",Andifuni ufe. ,entailment,Entailment
"(ngokubhuduzela) Hayi, hayi, andifuni ufe!",Andingxaki nokuba uyafa. ,contradiction,Contradiction
"(ngokubhuduzela) Hayi, hayi, andifuni ufe!",Ndingabanomsindo kakhulu ukuba ungafa. ,neutral,Contradiction
"Waye waxhonywa esidlangalaleni kwinyanga kaMatshi ngomhla we19, ngonyaka wama1875,eSan Jose, eCalofornia. ",ECalofornia ukubulawa ezidlangalaleni emveni konyaka wama1875. ,entailment,Entailment
"Waye waxhonywa esidlangalaleni kwinyanga kaMatshi ngomhla we19, ngonyaka wama1875,eSan Jose, eCalofornia. ",Waye wakhululwa ngezenzo zakhe ezimbi kwaye wathunyelwa endleleni yakhe. ,contradiction,Contradiction
