question,choices,answer,subject,output
How much is 21 divided by 7?,"['21 years', '7th', '1 year old', 'none of these answers']",D,elementary_mathematics,C) 1 year old
Maddie runs 56 kilometers in 7 days. She runs the same kilometers every day. What is the number of kilometers Maddie runs every day?,"['8th', '9 years', '49 years old', '63 years']",A,elementary_mathematics,A) 8th
Give the answer to the following equation: 48 over 88 = ? over 11,"['6th', '11th', '8th', '5 years']",A,elementary_mathematics,A) 6th
What is the best option of the techniques we have presented here?,"['10 children received $23, $20', '16 children received $36, $48', '13 children received $29.51.', '12 children received $27, $60']",C,elementary_mathematics,C) 16 children received $36
"Trish's non-contact keyboard uses 50 keys per key. With each keystroke, she adds 5 keys per keystroke. How long does it take her to reach 120 keys per keystroke?","['5th person', '14th of July', '34 years old', '70 years old']",B,elementary_mathematics,D) 70 years old
Do you know the significance of all these things?,"['18 years', '24 years', '25 years', '29 years']",B,elementary_mathematics,C) 25 years
"On an apple tree, Jack has 60 apples. He prepares to make a compost using 12 apples and then divides the remaining apples into 6 equal parts. What is the probability that we can deduce the number of apples Jack has divided into the first part?","['(60/6) - 12 is equal to', '60 to 12/6 = a', '60-6-12 is equal to', '(60+12)/6 is equal to']",B,elementary_mathematics,A) (60/6) - 12 is equal to
"For a map to be drawn from a distance, 1 point = 25 kilometers. How many kilometers is 5 points equal to that distance?","['5 years', '25 years', '50 years', 'One hundred and twenty five']",D,elementary_mathematics,D) One hundred and twenty five
The sum of the squares of (2 + 5) - 42.,"['7th', '16 years', '30 years', '33 years']",A,elementary_mathematics,D) 33 years
Consider the limit of 4 divided by 2 minus 2 plus 8 minus 4.,"['-12', '12 years', '8th', '16 years']",C,elementary_mathematics,Option C) 8th
A coach is the closest to the number of runners in the tenth place. The number of runners we compared is 400. What is the number of runners in this race?,"['three hundred and eighty-two', 'three hundred and ninety seven', '406 people', '447 people']",B,elementary_mathematics,C) 406 people
-4 + (-3) is equal to,"['-7', '- and', '1 year old', '7th']",A,elementary_mathematics,A) -7
"Marc led a team that made 22 trips to Japan, 34 trips to Canada and 17 trips to Mexico. How many trips did he lead?","['53 years old', '-1 year', '73 years', 'Eighty three']",C,elementary_mathematics,A) 73 trips
"Let's start with the sequence X + 2, 7 = 8, 4 starting from a given number.","['11, 1', '5, 7', '3, 7', '22, 68']",B,elementary_mathematics,A) 11
What is the density of this animal: 0.32 g = _ cg?,"['32 years', '3, 2', '3, 200 people', '320 people']",A,elementary_mathematics,B) 3
"See sections 5, 7 and 8 for the use of a psychological assessment tool.","['46, 4', '456 people', '4, 56', '45, 6']",D,elementary_mathematics,C) 456 people
What is the fraction 2.314 / 4 ?,"['508 people', '508 square feet', 'five hundred and seventy eight', '578 square feet']",D,elementary_mathematics,C) five hundred and seventy eight
"This month, Rosa decides to run 100 kilometers at a speed of 5 kilometers per day. What kind of scale will Rosa be able to use to calculate the number of kilometers she has run after falling for several days?","['100 to 5 days', '5j + 100', '100/5 years', '5th']",A,elementary_mathematics,A) 100 to 5 days
Removing the cipher block with this lens: 4 times more than what Tom has in his pocket.,"['4f', 'f is equal to 4', 'f - 4', 'f + 4']",A,elementary_mathematics,B) f is equal to 4
"Andrew wrote the cipher 186 425 on the chart. In these numbers, the representation of the cipher or equivalent of the cipher 6 is equal to 10 times the equivalent of 6 in Andrew's cipher.","['681 452', '462 017', '246 412', '125, 655']",B,elementary_mathematics,A) 681 452
What is the limit of 123 / 8 ?,"['15 left in 7', '15 remaining 3', '16 remaining 5', '16 remaining 1']",B,elementary_mathematics,A) 15 left in 7
Write 8 and 2 of 4 in the form of a square root.,"['17 out of 2', '34 out of 4', '17 out of 4', '19 and left 2']",A,elementary_mathematics,C) 17 out of 4
"What kind of tent could be used to hold 270, 240 people in a tent of our size?","['200 000 + 7 000 + 200 + 4', '200. 000 + 7.000 + 200 + 40', '200,000 + 70,000 + 200 + 40', '200,000 + 70,000 + 2,000 + 40']",C,elementary_mathematics,B) 200.000 + 7.000 + 200 + 40
"In a typical factory, a worker works 7 hours a day for 22 shifts. So, how many shifts can a worker work in 35 hours?","['220 feet', '770 feet', '4 feet', '110 feet']",D,elementary_mathematics,D) 110 feet
"Abe solved the problem by solving the following numbers: 1, 3, 3. If the number 6 is added to the number, then what?","['this can add up', 'the temperature was decreasing', 'the number will increase', 'the level will decrease']",A,elementary_mathematics,C) the number will increase
"If n = 11, what is the value of 10-(n + 6)?","['-7', '5 years', '7th', '27 years']",A,elementary_mathematics,A) -7
What type of expression is most likely to understand this expression below? more than 3 times a p-value,"['3-p and', 'p+3', '3/p', '- three']",D,elementary_mathematics,A) 3-p
a movie theater says that the price of a movie is $6. That movie theater sells 500 tickets for a movie. This number I'm willing to talk about is if we can use it to figure out the total amount of money a movie theater receives from movie theaters: 6 x 500. What other number would make you think a movie theater sells that amount of money?,"['30 times 10 to the first.', '30 times 10 to the third.', '(6 × 5) × 10 squared', '6 times 5 times 10 to the third.']",C,elementary_mathematics,D) 6 times 5 times 10 to the third.
Let 12-9+c=12.Extract the value of c for the positive line?,"['0 other', '3 years', '9 years', '12 years']",C,elementary_mathematics,A) 0
"Let's say that a camel goes on vacation with $2,000 in cash. If it spends $150 a day, what kind of camel is it that determines how much money it makes in a couple of days?","['1850s', '2000 to 150x', '150 square feet', '2000 + 150x']",B,elementary_mathematics,D) 2000 + 150x
"A polygon has four letters. The digits of each of the four letters in a polygon are: 2, 5, 3, 2, 2, 7, 2, 3. What is the difference between the digits of p in the chosen letter of the polygon?","['w > 2.3', 'w<2, 4', 'w > 3,2', 'w < 3,3']",D,elementary_mathematics,D) w > 3
Which cipher has a value of 5?,"['-6', '-5', '0 other', '5 years']",A,elementary_mathematics,D) 5
What is the equation of this equation (2(3(4^2 + 1)) - 2^3 ?,"['156 people', '110 people', '94 people', '48 years']",C,elementary_mathematics,D) 48 years
"At one point, Gwen drew a copy of this cipher: 1, 5, 9, 13. What were Gwen's other two favorite symbols?","['15 and 17.', '15, 19', '17 and 19', '17 and 21']",D,elementary_mathematics,D)17 and 19
"If 3 pairs of shoes cost $2.37, how many pairs of shoes can you buy for $9.48?","['3 in the pot', '12th pot', '36th pot', '13th floor']",B,elementary_mathematics,B) 12th pot
"From the largest to the smallest fraction: 3, 3 and 1 of 8, 3, 8, 3, 18.","['3. 18, 3 and 1 of 8, 3. 8, 3', '3,3 and 1 out of 8, 3.18, 3', '3.8, 3 and 1 of 8, 3.18, 3', '3.8 3.18 and 1 out of 8, 3']",D,elementary_mathematics,C) 3. 8
"What is the meaning of the word ""love""? 22/2+9","['10 years', '11th', '20 years', '2 years']",C,elementary_mathematics,A) 10 years
A city has 836 527 inhabitants. What is the area of the country if the number of inhabitants is compared to the nearest tenth?,"['800,000 people', '820 thousand', '836 thousand', '840 thousand']",D,elementary_mathematics,D) 836 thousand
Determine the value of 5- (-9).,"['14 years', '-4', '45 years', '-45 years']",D,elementary_mathematics,A) 14 years
"Keiko spent a whole day watching birds. This morning, she caught 34 more birds than she had this afternoon. If she caught 76 birds, how many birds did she catch this afternoon?","['21 birds', '40 birds', '42 birds', '84 birds']",A,elementary_mathematics,C) 42 birds
What is the value of this number 5 + 2 - 15 + (12-4)?,"['78 years', 'Eighty three', '131 people', '153 people']",B,elementary_mathematics,D) 153 people
What approach can the 20/8 class take?,"['Leslie spent 20 dollars and 8 cents in a supermarket. How could she write down the money Leslie spent in a newspaper?', ""We've allotted, we've allotted, eight generations of Kramer, twenty generations. How many generations does each generation have?"", 'Mitch bought 20 bags of flowers from a department store. Each bag contained 8 flowers. How many bags of flowers did Mitch buy?', 'The stamps are issued in 20 stamps. Donna uses 8 stamps to send invitations to an event. How many stamps does Donna use to send invitations?']",B,elementary_mathematics,A) Leslie spent 20 dollars and 8 cents in a supermarket. How could she write down the money Leslie spent in a newspaper?
"If a merchant mariner can run at a speed of 20 kilometers per hour, how far can a cyclist run in 6 hours?","['120 kilometres', '80 kilometres', '26 kilometres', '12 kilometres']",A,elementary_mathematics,A) 120 kilometres
What type of equation can we use to find the value of a over 6a = 72?,"['add 6 to both sides', 'divide both sides by 6', 'fill both sides with 6', 'subtract 6 from both sides']",B,elementary_mathematics,B) divide both sides by 6
"The Wu character has 30 footballs. Nine of them are white balls. The backs of the balls are different colors, i.e. white, green and hidden. How many balls does the Wu character have?","['7th', '10 years', '21 years', '39 years old']",A,elementary_mathematics,A) 7th
The temperature dropped to 11 °F between 6 p.m. and 22 p.m. and reached 84 °F by 22 p.m. Write and submit a fluid equation to calculate the temperature for 18 hours.,"['84-11 = t; 73°F', '− 84 = 11; 95°F', '84 − t = 11; 73°F', 't − 11 = 84; 95°F']",D,elementary_mathematics,A) 84 - 11 = t; 73°F
"Thérèse had a sack of 72 eggs, which she divided into 9 equal quarters. What cipher would tell us the number of holes Thérèse put in each kippaango?","['72 divided by 9 equals 8.', '72  9 = 63', '9 + 72 is 81.', '9 divided by 72 = 0.125']",A,elementary_mathematics,A) 72 divided by 9 equals 8.
"Rob uses a bottle of food to feed the mice every 5 days to feed his mice. How many bottles should he use, per animal, to feed his mice for a year?","['2 bottles', '4 bottles', '5 bottles', '6 bottles']",D,elementary_mathematics,D) 6 bottles
What is the smallest number that adds 4 and 10?,"['14 years', '20 years', '40 years', '60 years']",B,elementary_mathematics,A) 14 years
Give some examples of this pattern: 4 of 7 + 2 of 7.,"['6 out of 14', '8 out of 49', '14 out of 28', '6 out of 7']",D,elementary_mathematics,A) 6 out of 14
How many years is ten years?,"['5 years', '10 years', '15 years', '20 years']",B,elementary_mathematics,B) 10 years
"January is the 31st day of the month. Each day of the month, Michelle does 45 pushups. To find out how many pushups she did in January, Michelle uses the following formula: 31 x 45. How many pushups did Michelle do in January?","['125 pumps', '279 pumps', '1395pump', '1406 pump']",C,elementary_mathematics,C) 1395 pumps
"The least common multiple of two numbers is 60. One of each number is less than or equal to 12. The greatest common multiple of both numbers is 2, which number is that?","['6 and 10', '5 out of 10', '10 and 12', '12 out of 15']",C,elementary_mathematics,A) 6 and 10
define the following equation: -2 (x -3) for x = 2,"['-4', '- two', '10 years', '2 years']",D,elementary_mathematics,B) - two
The four-dimensional radius of a galaxy is about 230 million light-years. How many light-years are there in the six-dimensional radius of a galaxy?,"['232 people', '236 people', 'three hundred and forty five', '460 people']",C,elementary_mathematics,D) 460 people
"Make the equation 711 + 497, and figure out which ciphers are between them?","['50 and 400', '450 and 700', '750 and 1000', '1050 and 1300']",D,elementary_mathematics,B) 450 and 700
"Sean Kohlberg has a flower shop. In the morning, he collected 152 flowers. After collecting 96 flowers, Sean Kohlberg wanted to distribute the remaining flowers to 8 stores. How much does a store make in flowers?","['7th', '12 years', '48 years', '56 years']",A,elementary_mathematics,C) 48 years
"Did you make this grid 32 x 68, the difference between the two numbers is zero?","['18 and 28', '180 and 280', '1,800 and 2,800', '18,000 and 28,000']",C,elementary_mathematics,B) 180 and 280
Write us a list of 77 common codes.Where are the possible uses?,"['7 • 11^2 • 13', '7 squared • 11', '7 to 11 to 13', '7 through 11']",D,elementary_mathematics,A) 7 • 11^2 • 13
"At the post office in Old Town, a postage stamp costs $2.99 and a book costs $6.99. What is the price of a postage stamp of $2.99 and a book of $6.99. What is the price of a postage stamp of 4 stamps and a book of 3 stamps?","['20, 93 US dollars', '28, 93 US dollars', '32, 93 US dollars', '48, 93 US dollars']",C,elementary_mathematics,C) $28
"Umi devised a cipher that adds a new digit every time. The result is: 20, 40, 60, 80, ... What will be the eighth consecutive digit?","['160 people', '240 people', '320 people', '640 people']",A,elementary_mathematics,D) 640
Write 7 of 33 in the form of a straight cipher,"['0, 021 again', '0 to 21', '0, 22 recycled', '0 to 2121']",B,elementary_mathematics,D) 0
Westview School received 12 new basketball kits worth $46 each. What is the reason for the closure of the schools?,"['(40 × 10) + (6 × 2) is equal to 400 + 12', '(40 × 6) + (10 × 2) = 240 + 20', '(40 × 12) + (6 × 12) = 480 + 72', '(40 × 12) + (60 × 12) is equal to 480 + 720']",C,elementary_mathematics,C)(40 × 12) + (6 × 12) = 480 + 72
"Manuel bought a brand-new car for $6,144. What is the code for the brand-new car that Manuel bought?","['649 US dollars', '6049 US dollars', '6409 US dollars', 'US$6,490']",B,elementary_mathematics,C) 6409 US dollars
"In the past, Micah has bought an unripe apple cider vinegar. He has also eaten an unripe apple cider vinegar. What is the value of the vinegar compared to the apples, F, and the apples, P, that you know Micah has eaten in the past?","['FFFFF and PPP', 'FFFFF and PPPP', 'FFFFFFFF; PPPP', 'FFFFFFFF; P']",D,elementary_mathematics,B) FFFFF and PPPP
Which bags are worth $47. How much is a bag worth $6?,"['2, 82 US dollars', '2, 97 US dollars', '6, 47 US dollars', '$12, 77 US dollars']",A,elementary_mathematics,D) 97 US dollars
Write 60 out of 72 in a simpler form.,"['4 out of 6', '10 out of 12', '15 out of 17', '5 out of 6']",D,elementary_mathematics,A) 4 out of 6
Explain how to make 2 cups of 3 cups of tea in the form of a square in a simple way.,"['3 out of 2', '2 out of 3', '2 out of 12', '1 out of 6']",D,elementary_mathematics,D) 1 out of 6
"The Mills Library holds 1,007,199 volumes, while the Springvale Library holds 907,082. Which of these questions is the most common between the Mills Library and the Springvale Library?","['Hundred thousand books', '80, 000 books', '10,000 books', '8.000 books']",A,elementary_mathematics,A) Hundred thousand books
"Pat kicks a basketball 25 times in 30 innings. Guess how many times Pat kicks the ball in 150 innings, depending on how you do it?","['120 people', 'One hundred and twenty five', '144 people', '145 people']",B,elementary_mathematics,C) 144 people
Using a series of numbers to find the sum of -9 + (-8).,"['-17 years', '1 year old', '-1 year', '17 years']",A,elementary_mathematics,The correct option is C) -1 year
What is the value of y in the equation y/4 = 8?,"['2 years', '4 years', '12 years', '32 years']",D,elementary_mathematics,D) 32 years
Write 4 and 4 out of 5 in the form of the whole class.,"['28 out of 5', '4 out of 5', '24 out of 5', '20 out of 5']",C,elementary_mathematics,A) 28 out of 5
"The density of a lunar object l is equal to q, and the density of a terrestrial object t. What is the probability that the density of a lunar object is equal to the density of a terrestrial object?","['m = 1/6 + e', 'm = e/6', 'm = 6 + e', 'm = 6e']",B,elementary_mathematics,A) m = 1/6 + e
8 plus 8 divided by 2 plus 2 is equal to,"['4 years', '8th', '10 years', '14 years']",D,elementary_mathematics,D) 14 years
"The derivative of y is the solution of the equation y + 2, 9 = 11","['8, 1', '8, 9', '9, 1', '13, 9']",A,elementary_mathematics,B) 1
What is the angle of inclination 40° ?,"['50°', '130°', '140 °', '220°']",C,elementary_mathematics,A) 50°
"Kerri ran the same distance in four different races. Her personal bests were 18.04 seconds; 21.39 seconds; 12.99 seconds; and 14.14 seconds. If the times of each race are rounded up to the nearest tenth of a second, what is the time, in tenth place, that Kerri ran all four races?","['66, 6 and so on', '66, 5th chapter', '66th chapter', '65, 5th chapter']",B,elementary_mathematics,A) 66
Solve this equation: 3 of 4 times x = 24.,"['18 years', '32 years', '72 years', '96 years']",B,elementary_mathematics,Option B) 32 years
Consider the correct answer to this equation: 110 + 70.,"['18 years', '81 people', '180 people', '8 and 10']",C,elementary_mathematics,C) 180
A park has 15 toucans and 60 parrots. What is the ratio of toucans to parrots in the park?,"['1:04', '1:05 of the morning', '4:01 in the morning', '4 and 5']",A,elementary_mathematics,A) 1:04
What is the largest number that is the sum of 36 and 90?,"['6th', '18 years', '36 years', '180 people']",B,elementary_mathematics,D) 180 people
Remove the wheel 6 - 24 ÷ (8 - 5).,"['48 years', '13th', '-13', '54 years']",A,elementary_mathematics,D) 54 years
What is the largest number between 42 and 84?,"['7th', '21 years', 'Forty two', '84 years']",C,elementary_mathematics,D) 84 years
"Gutierrez's army was to be equipped with a rope for his training in gymnastics, which was to be performed by thirty-two gymnasts. Each gymnast would receive a rope measuring five feet eight inches in length. How long would Gutierrez's rope be in order to receive his training?","['106 feet and 8 fingers', '154 feet and 8 fingers', '160 feet and 8 inches', '181 feet and 4 fingers']",D,elementary_mathematics,C) 160 feet and 8 inches
"In mid-December, a cigarette store sold 934 cigarettes at $6 apiece, including the retailer. If we add up the retailer, what is the total number of cigarettes it sold?","['US$5.434', '5. 484 US dollars', '5. 604 US dollars', '5. 684 US dollars']",C,elementary_mathematics,A) US$5.434
What is the value of the area of a circle of 1/360?,"['1 year old', '90 years', '180 people', '360 people']",A,elementary_mathematics,A) 1 year old
"To which number does this fluid correspond? 26, 1 millimetre = _ decametre","['0, 261', 'number 261', '2, 61', '2. 610']",A,elementary_mathematics,D) 2
A vinegar sauce is made by mixing 2 ounces of vinegar and 5 ounces of oil. How many ounces of oil will be mixed for 9 ounces of vinegar?,"['2 years', '3, 6', '22, 5', '63 years']",C,elementary_mathematics,C) 6
The most important factor that prevents liquidity from flowing into an economy is scarcity.,"['money', 'a safe means of transportation', 'earthquakes', 'playground equipment']",B,high_school_geography,A) money
"Population growth continued over a long period of time, culminating in the Great Depression.","['increase in population', 'it will grow quickly', 'be careful not to overreact', 'rate of population growth']",D,high_school_geography,A) increase in population
The law of diminishing returns is known as the law of diminishing marginal utility,"['history of the eye', 'the history of safo', 'the shoe fits the length of the skirt', 'the choice of a person']",C,high_school_geography,D)the choice of a person
"Compared to Burgess's model of concentrated settlements, which place has the most uninhabited and the most dramatic settlements, the settlements of peoples and therefore the ruins?","['when the clock strikes', 'the second', 'the third', 'the third']",A,high_school_geography,D) the third
"Regarding the role of women in the corporate office, which of these statements is more accurate?","['most of the females shake their heads', 'the number of women facing social exclusion has decreased globally', ""the level of women's participation and participation in society has decreased"", 'the time women spend on daily work is more than the time men spend on work in all countries except the United States and Australia']",D,high_school_geography,B)the number of women facing social exclusion has decreased globally
"All of these things I'm going to list, we can consider them to be some of the things that make it easier for the world to survive","['the head', 'the best teacher', 'an educated and well-trained person', 'an increase in population']",D,high_school_geography,C) an educated and well-trained person
Which of these countries is not a good example of the integrity of its people?,"['People of Vietnam', 'The United Kingdom', 'Germany', 'Other names:']",D,high_school_geography,B) The United Kingdom
"Of these species, which of the following is the most productive country in the world?","['crowds of people', 'small kippaangu monkeys', 'the source of the error', 'a foreign embassy']",C,high_school_geography,A) crowds of people
Which of these is the strength of a nation?,"['religious diversity', 'name of country', 'an example of a life lived in a foreign country', 'an official of the village who has a degree']",A,high_school_geography,B)name of country
"In these contexts, the show is an important source of humanity's proximity to the oceans and lakes.","['armed commander', 'cover an uncultivated field', 'increase in the number of private companies', 'provision of services in trade and commerce']",D,high_school_geography,B) cover an uncultivated field
The first human genome to be sequenced was,"['births and deaths are many, even deaths are different', 'a decrease in mortality and a steady increase in mortality', 'the number of dead and wounded is increasing', 'an increase in mortality rate and a decrease in mortality rate']",A,high_school_geography,A)births and deaths are many
Which theory of population growth explains the reason why children grow up to support their parents and replace their early parents?,"['the day of redemption', 'the pride of the generations', 'the boundary of the continuum', 'evidence of, for example, sexual orientation']",B,high_school_geography,B) the pride of the generations
Which religion is the fastest growing in the United States?,"['his religion', 'the religion of kercen', 'religious endo', 'the buddhist religion']",A,high_school_geography,D) the buddhist religion
The adjoining area surrounding a residential building is called by its name,"['no one should pass through here', 'show respect for what', 'an unusual place', 'the country is in turmoil']",D,high_school_geography,B) show respect for what
This is the best part of the castle,"['the heart of the city and its suburbs', 'the city and its suburbs', 'the heart of the city and the center of the country', 'the heart of the city and the blessed villages of its inhabitants']",B,high_school_geography,C) the heart of the city and the center of the country
Which of these religions is the first?,"['Buddhism', 'the religion of kercen', 'list of', 'religion of the endo']",D,high_school_geography,A) Buddhism
Which of the following is not part of the World Trade Center Test Site?,"['offices of foreign companies around the world where the headquarters of many foreign companies are located', ""the world's poorest cities are well connected with the world's poorest cities you know we are weak"", 'developed cities around the world have abandoned many of the traditional beliefs of nationalism', ""most of the world's cities are located only in the southern and western hemispheres""]",D,high_school_geography,D) most of the world's cities are located only in the southern and western hemispheres
Who dares to go back and forth to a star-shaped castle with a tower?,"['Municipal and airport authority', 'inner and outer suburbs', 'how to build castles', 'This is the fastest and most expensive cigarette in the CBD']",D,high_school_geography,B)inner and outer suburbs
Which of the inhabitants of the United States is a native-born citizen?,"['coins of the return of the parents', 'densely populated areas', 'CBDs', 'connecting spaces']",B,high_school_geography,A) coins of the return of the parents
We have an example of the height and width of a space,"['a well known area', 'an area that moves', 'be well aware of where he is', 'a bird knows where it is']",C,high_school_geography,A) a well known area
A group of three or more people who want to lose their freedom are invited to attend.,"['love your country', 'scattered', 'believe strongly in your country', 'unknown']",C,high_school_geography,C) believe strongly in your country
"The emergence of these issues, the most important of which Thomas Malthus did not neglect in his philosophy of society","['the people are angry at the destruction of their lives', 'All societies have the potential to exceed the limits of sustainable development', 'wars and food shortages slow down population growth', ""the power of the earth's magnetic field to increase the earth's endurance""]",D,high_school_geography,B) All societies have the potential to exceed the limits of sustainable development
Which religion is the smaller of the two religions around the world?,"['islam and judaism', 'Judaism and Buddhism', 'Hinduism and Buddhism', 'religion of kercen and religion of buddha']",D,high_school_geography,B) Judaism and Buddhism
"What type of housing characterizes what you perceive as the desirable locations where the majority of our residents grew up outside of the city center, near the highways, and which those living in middle-class neighborhoods tend to follow?","['the nature of the city is united', 'important form', 'the types of regions you know are ruled by kings and are located in the regions', 'the shape of the lake']",D,high_school_geography,B) important form
"To have a country is to combine one's religion with one's state, to have one's country","['a country ruled by one king', 'a country that recognizes itself as a leader considers itself a god', 'democracy', 'official who determines the conduct of a king']",B,high_school_geography,A)a country ruled by one king
Is religion more important than people in Europe?,"['shrimp', 'list of', 'Hinduism', ""someone who doesn't believe in anything""]",A,high_school_geography,D)someone who doesn't believe in anything
Who was the first kippaango to live in the United States?,"['the French', 'The British (English, English-Irish, Welsh, English)', 'Russians', 'Chinese people']",B,high_school_geography,C) English-Irish
A year-long collaboration with the artist illustrates the challenges facing indigenous peoples of the world,"['the future development needs of society', 'revival of the ""bay-booms"" in the community', 'outcome of the civil wars', 'a rapidly evolving and rapidly expanding population']",B,high_school_geography,A) the future development needs of society
What is the symbolism of the Rhine?,"['in the field of sommetry', 'what did we do', 'something from god', 'marriage']",C,high_school_geography,C) something from god
What type of social revolution is most similar to physical revolution?,"['no one has changed in the United Nations', 'those who are shaking their heads', 'movers in homes, companies and offices are becoming more frequent', 'all of the items of clothing']",A,high_school_geography,B)those who are shaking their heads
What kind of work do the workers in the surrounding villages do?,"['agriculture, trade and commerce, crafts and the like', 'Laws of the jungle', 'movers in homes, companies and offices are becoming more frequent', 'all of the items of clothing']",A,high_school_geography,A) agriculture
All of these services are part of the community's enduring potential,"['councillors', 'social workers', 'passing of the test', 'employees of the goods industry']",D,high_school_geography,A) councillors
Both domestic and foreign companies are involved in the development of the project.,"['work together to design projects in cities where immigration is strongest', 'makes corporate decisions and recommendations in the most mobile areas', 'according to their definition of the value of food', 'between groups of cells within the PED']",C,high_school_geography,A) work together to design projects in cities where immigration is strongest
Which of these things would I be prepared to enumerate is the most important in the history of Christmas decorations?,"['get a good grip on the tools of the arts', 'List paintings are the most common', 'what kind of animal is it', 'distribute with a cup of boiling water']",D,high_school_geography,B) List paintings are the most common
Which of these countries would I be willing to list is the least self-sufficient in terms of the financial support needed by new companies?,"['the united states', 'Japanese people', 'people of France', 'People of the United Kingdom']",B,high_school_geography,A) the united states
The Western Alps and the mountains of western and central Europe have different climates.,"['attempted to establish a European naval command in the coastal areas', 'a bridge connecting continental Europe to continental Europe', 'attempted to simulate the atmosphere and climate from the east coast to Germany and Poland', 'equalizing social interactions between the different parts of the Mediterranean']",C,high_school_geography,C) attempted to simulate the atmosphere and climate from the east coast to Germany and Poland
The largest and safest house in the world that no one has ever built is the one you live in,"['List of cities by population', 'Location of Mumbai', 'List of people from Cambodia', 'Other names:']",C,high_school_geography,D) Other names
What is the voice that illuminates the power of unity and the strength of a nation?,"['wide', 'towards the side farthest from the center', 'towards the side nearest the center', 'he knew that only his own people had persecuted him']",C,high_school_geography,A) wide
Which of these expressions best describes an S-shaped curve?,"['statue of the Pantheon founder', 'a representation of the increase in human sex ratio during the descent', 'a diagram showing how cities are grouped together according to their geographical boundaries', 'a trend reflecting a decline in population growth in many countries since the onset of the Great Depression']",D,high_school_geography,B) a representation of the increase in human sex ratio during the descent
Which of these is not a problem for the state?,"['offices of state and local government', 'citizens of the EU', 'international trade and commerce organization', 'good times come and go']",D,high_school_geography,B) citizens of the EU
"The history of the formation of countries, their differences and their origins and the events of the countries, are all factors that facilitate the formation of ..","['love your country', 'separated', 'a city that is not safe', 'kindly officers']",A,high_school_geography,A) love your country
"The process by which immigrants learn the customs, language, and traditions of their host country is called immigration.","['get off your ass', 'give up your tradition', 'minor', 'toothless']",B,high_school_geography,C)minor
"Which of these factors is most likely to determine, precisely, the boundaries of the correct width, the correct height, the correct size, and the correct shape?","['a center of Mercator', 'a golob', 'representation of a piece of land', 'pick up a piece of cotton']",B,high_school_geography,C) representation of a piece of land
Which of the following can be considered as the opposite of the other?,"['Winn-Dixie episode with the same name', 'Manufacturer of the Mercedes-Benz', 'shoe manufacturer', 'family tree']",B,high_school_geography,D) family tree
Which philosopher of equality and globalization considered the American working class of the 1920s to be a group of people who had gathered together and had grown up outside of a single community?,"['Rostow', 'Other names', 'Other articles', 'Other names:']",D,high_school_geography,A) Rostow
"To go to school in the morning, we will use this exercise for everyone.","['Road map by Rand McNally', 'the ground floor', 'the path we should take', 'the mind map']",D,high_school_geography,C) the path we should take
"Of these cards, the one that uses the smallest digit is the card","['of the world', 'Atlanta, Georgia', 'Main Street, Small Town, Ohio', 'State of Pennsylvania']",A,high_school_geography,A) of the world
a leading member of the movement for the rights of refugees and internally displaced persons,"['the day before', 'a treaty that separates countries', 'a promise that no longer holds true', 'a memory of the past']",A,high_school_geography,A)the day before
Which of these functions are part of the complex functions?,"['an expert in the field of psychiatry', ""employee of the F-10 security guard's office"", 'a worker at an oil refinery', 'the one who guards a flock']",D,high_school_geography,A)an expert in the field of psychiatry
