premise,hypothesis,label,output
Umukobwa ushobora nkufasha ari munzira yerekeranye no mumujyi,Umukobwa ugiye kumfasha ari murikilometero 5,neutral,"Neutral.

Explanation:
The premise states that ""A girl who can help you is on her way to the city,"" but it does not specify the distance she is from you or the city. The hypothesis states that ""The girl who is going to help me is within 5 kilometers."" Since the premise does not provide information about the exact distance of the girl from any specific location, it neither confirms nor denies the hypothesis. Therefore, the relationship between the premise and the hypothesis is neutral."
Umukobwa ushobora nkufasha ari munzira yerekeranye no mumujyi,Ntamuntu ushobora kumfasha ,contradiction,Contradiction
"Ariko baribagabanyijwe nkabari abafasha mumurima nabo gukora murugo, nuko byari bimeze",Bose bemejeko bazakorera mumurima,contradiction,"This is a contradiction. The premise states that they were divided into groups, some to help in the garden and others to work at home, implying not everyone agreed to work in the garden. The hypothesis claims that everyone agreed to work in the garden, which contradicts the information given in the premise."
"Ariko baribagabanyijwe nkabari abafasha mumurima nabo gukora murugo, nuko byari bimeze",Ntibashoboraga kumvikana ninde wari gukorera mumurima nuwo gukorera murugo,entailment,"Neutral.

Explanation: The premise states that there was a distribution of roles between those who helped in the garden and those who worked at home, indicating an organized division of labor. The hypothesis suggests a disagreement or confusion about who should work in the garden and who should work at home. The premise does not provide information about any disagreement or confusion regarding the roles; it only states that roles were assigned. Therefore, the premise neither directly supports nor contradicts the hypothesis, making the relationship between them neutral."
"Ariko baribagabanyijwe nkabari abafasha mumurima nabo gukora murugo, nuko byari bimeze",Ntibashoboraga kwemeranya ninde ugomba gukora mumurima w ipamba nande ugomba gukoropa hasi,neutral,"Neutral.

Explanation: The premise states that they were divided into those who would assist in the field and those who would work at home, describing a general division of labor. The hypothesis suggests a disagreement about who should work in the cotton field and who should sweep the floor. The premise does not provide information about any disagreements or conflicts regarding specific tasks, only that there was a division of labor. Therefore, the hypothesis neither directly follows from nor contradicts the premise, making the relationship neutral."
"Ndashaka kuvuga ko bafite, nka, babyaranye abana batanu, umwe muri bo yarapfuye",Abana babo bose bararokotse,contradiction,Contradiction
"Ndashaka kuvuga ko bafite, nka, babyaranye abana batanu, umwe muri bo yarapfuye",Umwana umwe muribo batanu yarapfuye,entailment,Entailment.
"Ndashaka kuvuga ko bafite, nka, babyaranye abana batanu, umwe muri bo yarapfuye",Umwana wapfuye yavutse arwaye,neutral,"This is neutral. The premise states that among the five children one has died, but it does not provide any information about the cause of the death or the health condition of the child at birth. The hypothesis suggests that the child who died was born ill, which is not supported or contradicted by the information given in the premise."
"Yavuze ko hari amarira aturutse mu maso ati, noneho abwira Joe azamuke ku rubaraza",Ubwo yamubwiraga kuzamuka ku rubaraza yari afite amarira mu maso ye,entailment,Entailment
"Yavuze ko hari amarira aturutse mu maso ati, noneho abwira Joe azamuke ku rubaraza",Yahise ahanagura amarira nyuma yo gusukuma Joe ku rubaraza,contradiction,"Neutral. The premise states that there were tears coming from the eyes and then tells Joe to go up to the porch. The hypothesis states that tears were wiped away after pushing Joe onto the porch. The premise does not provide information about wiping tears or pushing Joe, so the relationship between the premise and hypothesis is neutral."
"Yavuze ko hari amarira aturutse mu maso ati, noneho abwira Joe azamuke ku rubaraza",Yishimiye cyane kubona Joe ku buryo yatangiye kurira,neutral,"The premise states that there were tears coming from the eyes and then someone told Joe to come up to the porch. The hypothesis suggests that the person was very happy to see Joe to the extent of starting to cry.

Based on the information provided:
- The premise indicates that there were tears, but does not specify the reason for the tears (whether it was due to happiness, sadness, or another emotion).
- The hypothesis assumes the tears were due to happiness upon seeing Joe.

Since the premise does not specify the reason for the tears, it does not necessarily support the hypothesis that the tears were due to happiness. Therefore, the relationship between the premise and the hypothesis is **neutral**. The premise neither explicitly supports nor contradicts the hypothesis."
"Nubwo indege yaririkwaka umuriro, kuki yashya kandi igashonga ikoresheje icyerekezo kugirango imirasire isohoke",Imirasire irashobora kugabanywa mugihe cyumuriro,neutral,"Neutral. The premise discusses a situation where a plane was burning and melted, using a specific direction to allow radiation to escape. The hypothesis states that radiation can be reduced during a fire. The premise does not provide information about the reduction of radiation, only about the escape of radiation in a specific direction during a fire. Therefore, the relationship between the premise and the hypothesis is neutral, as the premise does not directly support or contradict the hypothesis."
"Nubwo indege yaririkwaka umuriro, kuki yashya kandi igashonga ikoresheje icyerekezo kugirango imirasire isohoke",Imirasire ishobora gutemba mu gice kiyobora indege imaze gushya,entailment,"Neutral. The premise discusses an airplane catching fire and melting while using a specific direction to allow radiation to escape, but it does not provide information about whether radiation can flow in the cockpit after the plane has burned. The hypothesis suggests that radiation can flow in the cockpit area after the plane has burned, which is not directly addressed or contradicted by the premise. Thus, the relationship is neutral."
"Nubwo indege yaririkwaka umuriro, kuki yashya kandi igashonga ikoresheje icyerekezo kugirango imirasire isohoke",Imirasire ntishobora gusohoka mugihe cy'umuriro,contradiction,Contradiction
"Uyu ni Umuyobozi mukuru Serija Clem Francis, wasezeye mu ngabo zirwanira mu kirere muri Amerika",Umutware yasezeye mu ngabo zirwanira mu kirere muri Amerika,entailment,"Entailment. The premise states that ""Serija Clem Francis, who was a high-ranking officer, retired from the air force in America,"" and the hypothesis states that ""The commander retired from the air force in America."" The hypothesis is a general statement that is true based on the specific information provided in the premise."
"Uyu ni Umuyobozi mukuru Serija Clem Francis, wasezeye mu ngabo zirwanira mu kirere muri Amerika",Umutware aherutse gusezera mu byumweru bike bishize,neutral,"The premise states that ""Uyu ni Umuyobozi mukuru Serija Clem Francis, wasezeye mu ngabo zirwanira mu kirere muri Amerika,"" which translates to ""This is Chief Sergeant Clem Francis, who recently retired from the Air Force in America.""

The hypothesis states that ""Umutware aherutse gusezera mu byumweru bike bishize,"" which translates to ""The leader recently retired a few weeks ago.""

The premise and hypothesis both agree that the individual retired recently, but the premise specifies that the individual is from the Air Force and provides a name, while the hypothesis uses a general term ""leader"" without specifying the branch or confirming the name.

Given this information, the answer is **neutral** because while both statements discuss a recent retirement, the hypothesis lacks specific details to fully match the premise."
"Uyu ni Umuyobozi mukuru Serija Clem Francis, wasezeye mu ngabo zirwanira mu kirere muri Amerika",Umuyobozi w'ingabo zirwanira mu kirere muri Amerika yatangiye umwuga we muri iki cyumweru,contradiction,"This is a contradiction.

Premise: Uyu ni Umuyobozi mukuru Serija Clem Francis, wasezeye mu ngabo zirwanira mu kirere muri Amerika (This is Major General Clem Francis, who retired from the Air Force in America).
Hypothesis: Umuyobozi w'ingabo zirwanira mu kirere muri Amerika yatangiye umwuga we muri iki cyumweru (The leader of the Air Force in America started his career this week).

The premise states that Clem Francis has retired from the Air Force, while the hypothesis claims that the leader of the Air Force started his career this week. These two statements are in direct opposition regarding the current status of the leader's career in the Air Force."
Byageze aho hari indege ebyiri cyangwa eshatu zihagera mucyumweru kandi sinari nzi aho ziguruka zigana,Indege zirenga imwe zihagera buri cyumweru,entailment,Entailment.
Byageze aho hari indege ebyiri cyangwa eshatu zihagera mucyumweru kandi sinari nzi aho ziguruka zigana,Ubwiyongere bwa ambuteyaje yindege buragoye,neutral,"Neutral.

Explanation:
The premise discusses the frequency of flights arriving at a location and the speaker's lack of knowledge about their destinations. The hypothesis talks about the difficulty in increasing the frequency of flights. The premise does not provide information about the difficulty or ease of increasing flight frequency, only the current state. Therefore, the premise neither directly supports nor contradicts the hypothesis."
Byageze aho hari indege ebyiri cyangwa eshatu zihagera mucyumweru kandi sinari nzi aho ziguruka zigana,Nta ndege zijya zihagera,contradiction,Contradiction
Bamaze kugira imyitozo mumyenda yuzuye yumuvuduko kandi byantwaye igihe niba ugiye mumyenda yumuvuduko  yuzuye,Bifata amezi agera kuri atatu kugirango urangize amahugurwa yo gukoresha ikositimu yumuvuduko yuzuye,neutral,"Neutral.

The premise states that someone has completed training in a full-speed suit and it took some time if you are going in a full-speed suit. However, it does not specify the exact duration of the training.

The hypothesis claims that it takes up to three months to complete training using a full-speed suit.

Since the premise does not confirm or deny the specific duration mentioned in the hypothesis (three months), the relationship is neutral. The premise neither entails nor contradicts the hypothesis directly."
Bamaze kugira imyitozo mumyenda yuzuye yumuvuduko kandi byantwaye igihe niba ugiye mumyenda yumuvuduko  yuzuye,Amahugurwa yo gukoresha ikositimu yumuvuduko yuzuye ifata igihe,entailment,Entailment.
Bamaze kugira imyitozo mumyenda yuzuye yumuvuduko kandi byantwaye igihe niba ugiye mumyenda yumuvuduko  yuzuye,Turashobora kugutoza gukoresha ikositimu yumuvuduko yuzuye mbere yuko umunsi umwe urangira,contradiction,"Neutral. The premise states that someone has already trained in a full speed suit and it took time, while the hypothesis suggests that there is potential for training in a full speed suit before the end of the day. The premise does not provide information about the possibility or plans for future training sessions within the day, thus it neither directly supports nor contradicts the hypothesis."
"Nashakaga kuvuga ko nta akaga ko kwinjirana bombe kuko itari guturika, tutitaye nu kuntu yakubise hasi",Icyibombe cyari cyarahagaritswe nujyendesha indege,neutral,"The premise states that there is no danger of the bomb exploding because it would not detonate, regardless of how it hit the ground. The hypothesis suggests that the bomb had been deactivated by the pilot.

This is an entailment because the premise that the bomb would not detonate aligns with the hypothesis that the bomb had been deactivated by the pilot, making it unable to explode."
"Nashakaga kuvuga ko nta akaga ko kwinjirana bombe kuko itari guturika, tutitaye nu kuntu yakubise hasi",Igisasu nticyari gifite amahirwe yo guturika ,entailment,Entailment.
"Nashakaga kuvuga ko nta akaga ko kwinjirana bombe kuko itari guturika, tutitaye nu kuntu yakubise hasi",Hariho akaga gakomeye mu guturika kwigisasu,contradiction,"Contradiction

Explanation:
The premise states that there is no danger of the bomb exploding because it will not explode, regardless of how it hit the ground. This implies that there is no significant risk associated with the bomb's explosion. On the other hand, the hypothesis asserts that there is a serious danger in the explosion of the bomb. Therefore, the premise directly contradicts the hypothesis by denying the risk of explosion that the hypothesis claims exists."
Kandi burya bisa neza nibyo ndikugerageza gukora,Sinzi neza uko ibi bisa kuri wowe,contradiction,"The premise translates to ""I am trying to make it look good"" in English, while the hypothesis translates to ""I don't know how this looks to you.""

Based on the translations:
- The premise is about someone trying to make something look good.
- The hypothesis expresses uncertainty about how it appears to another person.

Since the premise is about the effort to make something look good, and the hypothesis is about the uncertainty of its appearance to someone else, the two statements do not directly contradict or necessarily follow from one another.

Therefore, the relationship between the premise and the hypothesis is **neutral**."
Kandi burya bisa neza nibyo ndikugerageza gukora,"Ndikugerageza gukora ibi, nkuko bigaragara",entailment,Entailment
Kandi burya bisa neza nibyo ndikugerageza gukora,Ndikugerageza kurangiza umushinga wanjye mucyumweru gitaha,neutral,"Neutral. 

The premise ""Kandi burya bisa neza nibyo ndikugerageza gukora"" translates to ""And actually, doing well is what I am trying to do."" The hypothesis ""Ndikugerageza kurangiza umushinga wanjye mucyumweru gitaha"" translates to ""I am trying to finish my project next week."" 

The premise discusses the general effort of trying to do well, while the hypothesis specifically mentions trying to finish a project next week. There is no direct link or contradiction between the general effort of doing well and the specific task of completing a project next week. Thus, the relationship is neutral."
"Ariko uko byagenda kose, inyamaswa zikundi kwirekuza igihe cyose, cyane cyane ihene",Ihene zahungaga ikiraro cyazo buri munsi,neutral,"The premise states that animals, especially goats, always like to roam around. The hypothesis states that the goats were fleeing their pen every day.

This is a case of neutral relationship because the premise does not specifically mention fleeing or escaping, just a general tendency to roam. The hypothesis suggests a specific behavior (fleeing the pen daily) that isn't directly addressed by the premise. Therefore, the relationship between the premise and the hypothesis is neutral."
"Ariko uko byagenda kose, inyamaswa zikundi kwirekuza igihe cyose, cyane cyane ihene",Ihene zatorokaga kenshi,entailment,"The premise states that animals, especially goats, like to free themselves all the time. The hypothesis states that goats often escaped. 

The premise suggests that goats have a tendency to try to free themselves, which aligns with the idea in the hypothesis that goats often escaped. However, the premise does not explicitly state that the goats successfully escape frequently, just that they have a tendency to try to free themselves.

Therefore, the relationship between the premise and the hypothesis is **neutral**. The premise does not directly confirm or deny that goats often successfully escaped, only that they have a tendency to try to free themselves."
"Ariko uko byagenda kose, inyamaswa zikundi kwirekuza igihe cyose, cyane cyane ihene",Ihene zabitswe neza kandi zifite umutekano,contradiction,"The premise states that animals, especially goats, like to roam freely all the time. The hypothesis states that the goats are well kept and secure. 

This scenario is neutral because the premise discussing the goats' desire to roam freely does not necessarily contradict or entail that the goats are well kept and secure. The goats could like to roam freely yet still be well kept and secure in a large, safe area. Thus, the relationship between the premise and the hypothesis is neutral."
Inzugi zarafunzwe tumaze kwinjira,Inzugi zose zarizifunguye,contradiction,Contradiction
Inzugi zarafunzwe tumaze kwinjira,nitwe twari dufite imfunguzo ,neutral,"The premise translates to ""The doors were locked after we entered"" and the hypothesis translates to ""We were the ones who had the keys.""

This relationship is neutral. The premise that the doors were locked after entering does not necessarily imply that the speaker's group had the keys, nor does it contradict the possibility that they might have had the keys. It is possible that they had the keys and locked the doors, but it is also possible that someone else locked the doors or that the doors locked automatically."
Inzugi zarafunzwe tumaze kwinjira,Twarinjiye nubwo imiryango yari ifunze,entailment,"Entailment. 

Explanation:
The premise ""Inzugi zarafunzwe tumaze kwinjira"" translates to ""The doors were closed after we entered."" This indicates that the doors were closed subsequent to the entry of the subjects. The hypothesis ""Twarinjiye nubwo imiryango yari ifunze"" translates to ""We entered even though the doors were closed."" This suggests that the subjects entered despite the doors being closed. 

The premise entails the hypothesis because both statements agree that the subjects were able to enter, and the closing of the doors happened after their entry, which does not contradict the possibility of entering while the doors were closed (perhaps they were briefly opened or not fully secured). Hence, the premise supports the hypothesis."
Nibwirije rero gufata ibiteranyo ngerageza kubikemura uko biri,Ndumva nizeye ko ibiteranyo aribyo nkeneye kugirango ibi bikemurwe,neutral,"Neutral.

Explanation: The premise states that the speaker is attempting to solve the problems as they are by taking them on. The hypothesis expresses the speaker's belief that the problems are what they need to solve the issues. The premise does not directly support or contradict the hypothesis about the speaker's belief or confidence in needing the problems for resolution. The premise is about action, while the hypothesis is about belief or confidence, making the relationship between them neutral."
Nibwirije rero gufata ibiteranyo ngerageza kubikemura uko biri,"Nta kimenyetso mfite cyo gukoresha imiteranyo gusa,ndakwinginze umpe ibisobanuro birambuye kugirango menye uko nacyemura iki kibazo",contradiction,"The relationship between the premise and the hypothesis is neutral.

Premise: ""Nibwirije rero gufata ibiteranyo ngerageza kubikemura uko biri"" translates to ""So I decided to take the problems and try to solve them as they are.""

Hypothesis: ""Nta kimenyetso mfite cyo gukoresha imiteranyo gusa, ndakwinginze umpe ibisobanuro birambuye kugirango menye uko nacyemura iki kibazo"" translates to ""I have no evidence to use only assumptions, please give me detailed explanations so that I can know how to solve this problem.""

The premise talks about someone deciding to tackle problems and trying to solve them as they are, while the hypothesis is about someone asking for detailed explanations because they lack evidence to proceed with assumptions alone. The premise does not provide information about the lack of evidence or the request for more detailed explanations, nor does it contradict this need. Therefore, the relationship is neutral."
Nibwirije rero gufata ibiteranyo ngerageza kubikemura uko biri,Nzabibara nkurikije byose hamwe,entailment,"The premise translates to ""So I decided to take the problems and try to solve them as they are."" The hypothesis translates to ""I will count them according to everything together.""

The premise discusses solving problems as they are presented, while the hypothesis discusses counting or considering all aspects together. The premise does not necessarily imply that counting or considering all aspects together will occur, only that the problems will be addressed as they are.

Therefore, the relationship between the premise and the hypothesis is **neutral**. The premise neither directly supports nor contradicts the hypothesis."
kandi ibyo ni byinshi muri byo biterwa nuko banyina bari kumiti,Ababyeyi ni abanywa ibiyobyabwenge,neutral,"Neutral.

Explanation: The premise states that many of the issues are caused by their mothers being on medication, but it does not specify whether the medication is for medical purposes or if it involves drug abuse. The hypothesis claims that the parents are drug abusers. Without additional context to confirm that the medication mentioned in the premise is illicit or recreational drugs, we cannot definitively say that the premise entails or contradicts the hypothesis. Thus, the relationship is neutral."
kandi ibyo ni byinshi muri byo biterwa nuko banyina bari kumiti,Ababyeyi ntabwo bafite inyandiko yimiti cyangwa imiti ,contradiction,"The premise states that many of these situations are caused by their mothers being on medication. The hypothesis states that the parents do not have medication prescriptions or medications.

Since the premise suggests that the mothers are indeed using medication, and the hypothesis claims that the parents do not have any medication or prescriptions, these two statements are in direct conflict.

Therefore, the relationship between the premise and the hypothesis is a contradiction."
kandi ibyo ni byinshi muri byo biterwa nuko banyina bari kumiti,Ababyeyi banywa imiti,entailment,Entailment
"Yego nibyiza rwose,hari ubwo imvura yaguye",Ntabwo nanga imvura,neutral,"This is neutral.

Explanation:
The premise states ""Yego nibyiza rwose, hari ubwo imvura yaguye"" which translates to ""Yes, it's really nice, sometimes it rained."" This statement talks about the occurrence of rain and describes it as nice.

The hypothesis states ""Ntabwo nanga imvura"" which translates to ""I do not hate the rain."" This statement expresses a personal feeling towards the rain.

The premise does not provide information about anyone's personal feelings towards the rain, only that it occurred and was perceived as nice. Therefore, the premise neither supports nor contradicts the hypothesis that someone does not hate the rain. Thus, the relationship is neutral."
"Yego nibyiza rwose,hari ubwo imvura yaguye",Nibyiza kandi imvura iragwa ,entailment,"The premise translates to ""It's very good, sometimes it rained"" and the hypothesis translates to ""It's good and it is raining.""

The premise states that it rained sometimes in the past, while the hypothesis states that it is currently raining. The temporal difference between ""sometimes it rained"" (past, occasional) and ""it is raining"" (present, definite) means that the premise does not necessarily imply the hypothesis.

Therefore, the relationship between the premise and the hypothesis is **neutral**."
"Yego nibyiza rwose,hari ubwo imvura yaguye",Biteye ubwoba cyane ibyiri izuba ritajya rirangira,contradiction,"This is a neutral relationship.

Premise: Yego nibyiza rwose,hari ubwo imvura yaguye (Yes, it's really nice, sometimes it rains)
Hypothesis: Biteye ubwoba cyane ibyiri izuba ritajya rirangira (It's very scary when the sun never sets)

The premise discusses the occasional rainfall and describes the situation as nice, while the hypothesis talks about a scenario where the sun never sets and describes it as scary. There is no direct connection or contradiction between the premise and the hypothesis regarding the weather conditions being discussed."
"Burya ubuzima bwabantu bufite agaciro, kandi niba ushobora kugorora umuntu",Ubuzima bwose bwagororwa kandi no guhabwa amahirwe ya kabiri,neutral,"Neutral. The premise states that human life is valuable and that if one can rehabilitate a person, they should. The hypothesis suggests that all life can be rehabilitated and deserves a second chance. While the premise supports the value of life and rehabilitation, it does not explicitly state that all life can be rehabilitated or deserves a second chance, nor does it contradict this possibility. Thus, the relationship is neutral."
"Burya ubuzima bwabantu bufite agaciro, kandi niba ushobora kugorora umuntu",Ntabantu bakwiriye kugororwa,contradiction,Contradiction
"Burya ubuzima bwabantu bufite agaciro, kandi niba ushobora kugorora umuntu",Hatitawe kukugorora ubuzima bufite akahe agaciro,entailment,"The premise states that human life has value and that if one can save a person, they should. The hypothesis questions the value of life regardless of the ability to save someone.

This setup suggests a neutral relationship because the premise asserts the value of life and the importance of saving lives, whereas the hypothesis questions the inherent value of life irrespective of saving actions. The hypothesis neither directly contradicts nor specifically follows from the premise.

Therefore, the relationship between the premise and the hypothesis is neutral."
yewe mwana ufite ikibazo kidasanzwe cyo gukoresha insinga,mbere sinigeze mbona ikibazo nkiki cyo gukoresha insinga ,neutral,Contradiction
yewe mwana ufite ikibazo kidasanzwe cyo gukoresha insinga,Gukoresha insinga ntabwo arikibazo,contradiction,Contradiction
yewe mwana ufite ikibazo kidasanzwe cyo gukoresha insinga,Hari ikibazo cyatewe no gukoresha insinga zidasanzwe,entailment,"The premise states that ""this child has a special problem with using wires,"" while the hypothesis suggests that ""there is a problem caused by using unusual wires."" 

The premise focuses on a specific child having a problem with using wires, but it does not specify that the wires are unusual, nor does it imply that the problem affects others or is general. The hypothesis, on the other hand, implies a broader issue caused by the use of unusual wires, which is not necessarily limited to one child.

Given this analysis, the relationship between the premise and the hypothesis is **neutral**. The premise does not directly support nor directly contradict the hypothesis, as the details and scope of the wire usage and the nature of the problem differ."
"Byumvikana nkibishimishije cyane,yego birantangaje kubona ibintu bingahe bazemera",Ntabwo ntangazwa na gato nuko babyihanganiye,contradiction,"The premise translates to ""It's very exciting, yes it's surprising how much they will accept."" The hypothesis translates to ""I am not at all surprised by how they tolerated it.""

The premise expresses surprise and excitement about how much will be accepted, while the hypothesis states that there is no surprise at how it was tolerated. The difference in the emotional reaction (surprise vs. no surprise) indicates a disagreement between the premise and the hypothesis.

Therefore, this is a contradiction."
